step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11212,1790234465.676,-0.2230038,-0.3138224,1.263176,-0.02977363,-0.913455,-0.001242825,-0.03833332,-0.06968351,-0.01050504,-0.1119904,-0.04856552,-0.001449318,-0.008004446,-0.0008080377,1.392602,-0.02108378,-0.007467664,-0.000122315,-0.0344467,0.3897629,-0.03333334,-0.03409604,-0.01200931,0.6891406,0.3061193,-0.004956243,-0.00273255,0.6002696,1.315997,0.569029,1.571172,15,0.5,13.46695,1.827247,2.119824,0.0002089983,3.375e-05,20.2705,0.001489849,1.329127e-08,0.0009973589,0.000283479,0.01115669,0.05,0.1,0,3.375e-05,-0.005096278,0.6348035,1.273097,1.556576,34740,0.7596134,852.46,128.0284
11213,1790234468.534,-0.246926,-0.3476521,1.387511,-0.03293071,-1.065716,-0.001441892,-0.07750007,-0.0757276,-0.01183707,-0.003276819,-0.05114483,-0.001551304,-0.008359998,-0.0007626803,1.548741,-0.0223181,-0.008896863,-3.550898e-05,-0.03617065,0.4808246,-0.0375,-0.02474802,-0.01147103,0.7648203,0.3357232,-0.005398312,-0.00289362,0.662716,1.490648,0.622547,1.744692,15,0.5,13.1334,1.812743,2.141761,0.0002017498,5.0625e-05,20.28343,0.001350177,1.239092e-08,0.0009893784,0.0001590362,0.01166565,0,0.1,0,5.0625e-05,-0.006390114,0.4620578,1.283348,1.565229,34509,0.7602107,915.33,137.2533
11214,1790234471.384,-0.1580533,-0.2243681,0.885007,-0.01928961,-0.037496,-0.001735941,-0.1899999,-0.04864401,-0.007553112,-0.04175914,-0.03296457,-0.001050425,-0.00588,-0.0003534148,1.03116,-0.01472012,-0.006158525,0,-0.02727187,0.02230387,-0.05,-0.02303744,-0.007416934,0.468686,0.2055928,-0.00335915,-0.001953745,0.4336714,0.9404434,0.34369,1.089409,15,1,13.11932,2.483955,2.150809,0.0002028069,3.375e-05,20.29682,0.001274378,1.21397e-08,0.0009954728,7.608576e-05,0.01130731,0.1,0.1,0,3.375e-05,-0.005182442,0.4471938,1.279649,1.560643,34610,0.7606331,855.97,128.5984
11215,1790234474.257,-0.2595603,-0.3741295,1.490114,-0.03777928,-1.63064,-0.002114503,0,-0.06132474,-0.01262668,-2.063752e-05,-0.03883955,-0.001618714,0,-0.0004120152,1.652067,-0.02438719,0,0,-0.03672689,0.784615,-0.02,-0.02234943,-0.009766236,0.8178892,0.450546,-0.005696361,-0.002623925,0.7109234,1.629441,0.61035,1.899037,15,0.2,12.56315,1.825093,2.282903,0.0002050745,5.0625e-05,20.3068,0.001278479,1.207605e-08,0.001005435,6.795723e-05,0.01145111,0,0.1,0,5.0625e-05,-0.005845989,0.4384274,1.275542,1.58638,34348,0.7611111,890.67,131.8754
11216,1790234477.114,-0.2635753,-0.385431,1.498514,-0.03463596,-0.8003127,-0.002264054,-0.01166667,-0.08757969,-0.01289424,-0.07993408,-0.06342213,-0.00175219,-0.0129,-0.00109618,1.693494,-0.02504869,-0.01399961,-0.0001221738,-0.04158726,0.3499863,0,-0.0406588,-0.01493509,0.7988328,0.3151062,-0.005789542,-0.00345079,0.717772,1.536021,0.6567204,1.865013,15,0,13.67091,2.320064,2.160797,0.0002034215,5.0625e-05,20.31859,0.001287266,1.249352e-08,0.001037126,4.670632e-05,0.01112629,0,0.05,0,5.0625e-05,-0.006466057,0.5814298,1.275418,1.572781,34514,0.7616029,868.24,130.5441
11217,1790234479.930,-0.2359405,-0.3400799,1.361636,-0.03681803,-1.473212,-0.003467497,-0.006250001,-0.05828322,-0.01202767,-0.0003289482,-0.0373036,-0.00149141,0,-0.0005063448,1.502214,-0.02210731,0,0,-0.03359438,0.7400742,-0.025,-0.02265589,-0.009481383,0.7236098,0.4050782,-0.005235199,-0.002607093,0.6358377,1.486707,0.6527455,1.730076,15,0.25,12.12309,1.787258,2.197418,0.00020207,3.375e-05,20.33063,0.001276493,1.179428e-08,0.001041769,3.264202e-05,0.01211231,0.05,0.05,0,3.375e-05,-0.006245481,0.6300244,1.270187,1.535258,35040,0.7620793,859.39,128.0117
11218,1790234482.775,-0.231784,-0.3304029,1.31926,-0.03302691,-1.006973,-0.003014965,-0.00125,-0.06235545,-0.01135531,-0.003804462,-0.04103906,-0.001490274,-0.005760001,-0.0004269244,1.50389,-0.02146347,-0.00659652,0,-0.03463853,0.4624111,-0.025,-0.03324845,-0.01138223,0.7002952,0.3356826,-0.005073975,-0.002752366,0.6092548,1.36572,0.5824227,1.661105,15,0.3333333,12.89273,1.98779,2.326111,0.0002002646,2.25e-05,20.34007,0.001249732,1.141562e-08,0.00101704,3.241678e-05,0.01019344,0.1,0.1,0,2.25e-05,-0.004807455,0.5357419,1.271764,1.563875,34667,0.7623866,889.45,133.9508
11219,1790234485.627,-0.2648213,-0.3694759,1.498514,-0.03686518,-1.086691,-0.00121965,0,-0.08634048,-0.01276055,-0.0009702835,-0.06091654,-0.001714114,-0.01194667,-0.000908865,1.674968,-0.02433727,-0.01189793,-3.710263e-05,-0.03832778,0.4386661,0,-0.03307224,-0.01394655,0.8264556,0.3417284,-0.005807544,-0.00318229,0.719461,1.567449,0.6746724,1.874941,15,0,14.34666,2.715981,2.474328,0.0002014203,3.375e-05,20.34886,0.001277225,1.122844e-08,0.001008628,6.716533e-05,0.008820656,0,0.1,0,3.375e-05,-0.005749879,0.3501036,1.281634,1.561484,34576,0.7628432,912.38,137.2112
11220,1790234488.381,-0.2307728,-0.3222931,1.288885,-0.03492533,-1.393163,-0.002562732,-0.00125,-0.05725392,-0.01132932,-0.002524352,-0.03637426,-0.001431769,0,-0.0005287053,1.421951,-0.02124584,0,0,-0.03096308,0.6456032,-0.025,-0.02110977,-0.009335699,0.6922615,0.3854998,-0.004928067,-0.002406558,0.6073595,1.396805,0.5073469,1.636949,15,0.25,12.73871,1.735578,2.220032,0.0001995,5.0625e-05,20.3626,0.001275565,1.074059e-08,0.001006172,6.988279e-05,0.01210504,0,0.1,0,5.0625e-05,-0.006224384,0.4313832,1.180533,1.564686,35809,0.7634796,895.99,135.1377
11221,1790234491.127,-0.2135638,-0.3068888,1.210135,-0.03170385,-1.264783,-0.0009710446,0,-0.05510347,-0.01045776,0,-0.0350483,-0.001327305,0,-0.0004094627,1.297125,-0.01947429,0,0,-0.02939189,0.5828654,-0.025,-0.02031064,-0.008827088,0.6735128,0.3684672,-0.004648182,-0.002121229,0.5791925,1.322155,0.5894829,1.531096,15,0.25,12.83691,1.951445,2.29887,0.0002072791,5.0625e-05,20.37659,0.001318256,1.051148e-08,0.00104133,6.963632e-05,0.009826192,0,0.05,0,5.0625e-05,-0.006027442,0.5774312,1.191938,1.545855,35906,0.7639968,897.01,134.6131
11222,1790234493.905,-0.163709,-0.2422677,0.9577574,-0.02449299,-0.9339697,-0.003200936,-0.0125,-0.03903041,-0.008364445,-0.005028488,-0.02520466,-0.00107529,0,-0.0002058635,1.085584,-0.01566123,0,0,-0.02466332,0.4004514,-0.05,-0.01754383,-0.006418888,0.5016906,0.282828,-0.003613908,-0.001809918,0.4596831,1.018394,0.4163861,1.211301,15,0.5,13.82162,2.769686,2.255402,0.0002077229,5.0625e-05,20.38941,0.001310784,1.154973e-08,0.001039272,6.377777e-05,0.01115573,0,0.05,0,5.0625e-05,-0.005693248,0.5039164,1.173457,1.595467,35502,0.7645259,894.86,133.5556
11223,1790234496.688,-0.2451608,-0.3453099,1.376824,-0.03420481,-0.8884664,-0.001053735,-0.000625,-0.08761846,-0.01141227,-0.0113883,-0.06307249,-0.001578749,-0.0146775,-0.0009673347,1.565204,-0.02239466,-0.01382524,-0.0002560371,-0.03769152,0.4127474,-0.025,-0.03666797,-0.01403979,0.750302,0.2748489,-0.005424169,-0.003243611,0.6643307,1.456658,0.6225904,1.710499,15,0.4,13.03803,1.979583,2.219068,0.0002054904,5.0625e-05,20.40411,0.00131339,1.14218e-08,0.001045516,6.237159e-05,0.01152077,0.05,0.1,0,5.0625e-05,-0.006054333,0.5160376,1.17907,1.595183,35434,0.7652606,888.81,132.9731
11224,1790234499.470,-0.2361256,-0.3401036,1.344198,-0.03341741,-1.043987,-0.001393017,0,-0.06751211,-0.01174041,-0.01175539,-0.04601352,-0.001532136,-0.005912501,-0.0005816444,1.486358,-0.02182228,-0.005884476,0,-0.03246566,0.4817539,-0.025,-0.02874414,-0.01128863,0.7394975,0.3501733,-0.005133828,-0.002640257,0.6455842,1.44308,0.5721008,1.695389,15,0.3333333,12.90635,1.708215,2.26082,0.0002101147,5.0625e-05,20.42243,0.001305957,1.079399e-08,0.001042117,5.371498e-05,0.01078323,0,0.05,0,5.0625e-05,-0.005767043,0.6641226,1.174165,1.598703,35452,0.7659841,867.65,129.8466
11225,1790234502.244,-0.2601933,-0.3599621,1.467613,-0.03425369,-1.293261,-0.0006275085,-0.002,-0.07556429,-0.01275566,-0.01236739,-0.05110894,-0.001663325,-0.006832001,-0.000729064,1.598536,-0.02345872,-0.006985116,0,-0.03492171,0.5261811,-0.02,-0.02663082,-0.01240875,0.8256302,0.3820582,-0.005696447,-0.002855315,0.7050385,1.551776,0.6810228,1.862227,15,0.25,14.49095,2.800579,2.303058,0.0002118817,5.0625e-05,20.43766,0.001287097,1.082113e-08,0.001020669,5.453548e-05,0.01207918,0,0.05,0,5.0625e-05,-0.005302909,0.5504383,1.189243,1.576705,35540,0.7665597,869.26,130.7162
11226,1790234505.044,-0.2070545,-0.2969004,1.187509,-0.03194338,-1.265662,-0.001209631,0,-0.0493909,-0.01023358,0,-0.03157791,-0.001309168,0,-0.0004332413,1.306879,-0.0195154,0,0,-0.02623347,0.5910218,-0.03333334,-0.01830364,-0.009057747,0.6572412,0.3605848,-0.004480383,-0.002047848,0.5669935,1.290737,0.4311985,1.506828,15,0.3333333,12.92729,2.215381,2.419816,0.0002094961,5.0625e-05,20.45014,0.001300767,1.175648e-08,0.001028913,6.234637e-05,0.0102967,0,0.05,0,5.0625e-05,-0.006397375,0.4566938,1.176907,1.613689,35226,0.7670188,860.51,129.4366
11227,1790234507.823,-0.1541449,-0.2173978,0.8700069,-0.02151461,-0.8311857,-0.0007657724,0,-0.03648261,-0.00705458,0,-0.02305429,-0.0009441559,0,-0.0003661834,0.9598081,-0.01438285,0,0,-0.02087333,0.3027341,-0.05,-0.01132811,-0.006258089,0.4845394,0.2650052,-0.003370235,-0.00153159,0.4133024,0.929659,0.3907201,1.100218,15,0.5,15.74347,4.115453,2.561203,0.0002085213,5.0625e-05,20.46245,0.001310299,1.23312e-08,0.001039658,6.210746e-05,0.0132864,0.05,0.1,0,5.0625e-05,-0.005328475,0.3971185,1.184877,1.578633,35572,0.7675661,880.1,131.5384
11228,1790234510.641,-0.1652605,-0.230028,0.9360068,-0.02316246,-0.9897116,-0.0001831268,0,-0.04299779,-0.007740312,0,-0.02743576,-0.001025577,0,-0.0003594776,0.9867079,-0.0150326,0,0,-0.02178004,0.3997384,-0.05,-0.01631649,-0.00763186,0.5367749,0.2893303,-0.003589676,-0.001526179,0.4536243,0.998947,0.4523562,1.19041,15,0.5,14.28157,2.355897,2.304637,0.0002101082,5.0625e-05,20.47455,0.001365409,1.235564e-08,0.001069491,8.579803e-05,0.01093017,0,0.05,0,5.0625e-05,-0.006129534,0.5214189,1.196691,1.612249,34996,0.768077,857.98,128.7506
11229,1790234513.484,-0.235899,-0.3420949,1.276509,-0.0250642,0,-0.0008806751,0,-0.1282474,-0.01015415,-0.06873886,-0.09490329,-0.001608247,-0.04014,-0.001670872,1.485564,-0.0187164,-0.03791165,-0.09129759,-0.03715336,0,0,-0.05193137,-0.02286653,0.6900511,0,-0.005104485,-0.003908684,0.5901451,1.340735,0.3543218,1.497443,15,0.4,14.31977,2.73154,2.245242,0.0002118949,5.0625e-05,20.48636,0.001353731,1.182123e-08,0.001064833,7.699126e-05,0.01082365,0,0.05,0,5.0625e-05,-0.006385934,0.5911623,1.216802,1.610091,34774,0.7685386,837.06,125.9622
11230,1790234516.350,-0.2188371,-0.2998435,1.186509,-0.02747154,-0.1788969,-0.0009315464,-0.01,-0.09702367,-0.009886144,-0.1669259,-0.07110818,-0.0014346,-0.02372,-0.001237125,1.388964,-0.02039483,-0.02341957,0,-0.03411294,0.06336145,-0.03333334,-0.03944537,-0.01530058,0.6408837,0.132338,-0.004904886,-0.003412713,0.570316,1.095052,0.5135149,1.421267,15,1,15.59096,24.89728,3.389909,0.0002098029,3.375e-05,20.49638,0.001350238,1.240941e-08,0.001055702,8.4721e-05,0.01230263,0.1,0.1,0,3.375e-05,-0.004865758,0.7695122,1.264135,1.591529,34424,0.7688988,830.61,124.6233
11231,1790234519.217,-0.2646475,-0.3749439,1.498514,-0.03299142,-1.548235,-0.0005753079,0,-0.06336305,-0.01303174,0,-0.04063366,-0.001669189,0,-0.0005489661,1.623292,-0.02434207,0,0,-0.03294357,0.7642084,0,-0.02173742,-0.01068534,0.8416991,0.4584258,-0.005703235,-0.002490602,0.7246208,1.651645,0.7003981,1.90728,15,0,12.12519,1.553912,2.448108,0.0002121862,1e-05,20.50303,0.001416273,1.332106e-08,0.001041198,0.0001628751,0.01145959,0.2,0.1,0,1e-05,-0.002572757,0.5032644,1.26107,1.595151,34417,0.7690528,874.14,131.8699
11232,1790234522.095,-0.1866577,-0.2563859,1.020007,-0.02324804,-0.1996748,-0.001302262,-0.005,-0.07594731,-0.008719366,-0.000153316,-0.05670865,-0.001238942,-0.01758,-0.0007516993,1.186785,-0.01752266,-0.01867568,-0.0002803708,-0.02965465,0.07824495,-0.05,-0.02712425,-0.01416946,0.5547014,0.1372713,-0.003863941,-0.002702026,0.4809716,1.063386,0.4764348,1.244585,15,1,10.64004,1.139061,2.125958,0.0002088925,2.25e-05,20.50701,0.0013353,1.33177e-08,0.001013503,0.0001128913,0.007222292,0,0.15,0,2.25e-05,-0.005771419,0.4494497,1.278722,1.589982,34267,0.7693089,864.21,129.8678
11233,1790234524.947,-0.2533129,-0.3525972,1.394261,-0.03323212,-0.680342,-0.00138843,-0.01625,-0.08631771,-0.01188974,-0.1839979,-0.06366798,-0.001633524,-0.014165,-0.0009338054,1.569929,-0.02400864,-0.01402338,-5.781977e-05,-0.03850686,0.2935035,-0.025,-0.04511302,-0.01414303,0.752309,0.2787688,-0.005479297,-0.003354507,0.6577284,1.374536,0.6212915,1.729291,15,0.5,14.03887,2.26003,2.203748,0.0002193877,3.375e-05,20.51488,0.001330156,1.411208e-08,0.001015627,9.512717e-05,0.009187796,0,0.1,0,3.375e-05,-0.006504436,0.5658785,1.280901,1.561788,34581,0.769717,847.73,127.3382
11234,1790234527.842,-0.267562,-0.3910732,1.498514,-0.03453404,-0.7804751,-0.002483334,-0.005,-0.07132673,-0.01360638,-0.01361991,-0.04743712,-0.00175554,-0.00535,-0.0004308044,1.707469,-0.02490256,-0.00611944,0,-0.03998283,0.3287269,0,-0.03348272,-0.01159793,0.8080923,0.3924012,-0.005615652,-0.003026117,0.6980709,1.57389,0.6367375,1.879392,15,0,13.52543,3.010379,2.336224,0.0002149536,2.25e-05,20.52313,0.001316594,1.283937e-08,0.001028695,7.293232e-05,0.009971822,0.1,0.1,0,2.25e-05,-0.003511908,0.3042256,1.292001,1.591375,34093,0.7699412,883.82,132.1054
11235,1790234530.697,-0.2728146,-0.3843779,1.498514,-0.03181266,-0.5349742,-0.00142173,-0.006666667,-0.1057648,-0.01226065,-0.05317106,-0.07676955,-0.001780426,-0.02394,-0.001048524,1.726537,-0.02427111,-0.022196,-0.0004708119,-0.04305766,0.2375901,0,-0.04552801,-0.01700425,0.8097137,0.2259623,-0.006241774,-0.004112842,0.7136955,1.498263,0.544469,1.847398,15,0,13.26012,2.162672,2.182444,0.0002149404,3.375e-05,20.52866,0.001296182,1.241711e-08,0.00101117,7.00595e-05,0.008972391,0,0.1,0,3.375e-05,-0.005668993,0.473563,1.274576,1.570208,34555,0.7702578,870.5,130.0262
11236,1790234533.562,-0.264688,-0.3766786,1.464013,-0.03125515,-1.059861,-0.0004534475,0,-0.09537651,-0.01227798,-0.01254659,-0.06586935,-0.001682581,-0.01526,-0.0006997364,1.605567,-0.02256902,-0.01409892,-2.98138e-05,-0.03608751,0.3927534,-0.03333334,-0.0305993,-0.01471065,0.8280331,0.2986175,-0.005717393,-0.003126544,0.6889624,1.507876,0.6055044,1.841367,15,0.5,15.23773,2.767773,2.223446,0.0002143497,5.0625e-05,20.53841,0.001306352,1.235032e-08,0.001008658,8.333147e-05,0.010085,0,0.1,0,5.0625e-05,-0.006037675,0.3390988,1.290263,1.56466,34433,0.7707602,901.44,134.9481
11237,1790234536.428,-0.2697867,-0.385585,1.498514,-0.03858454,-1.088648,-0.0008406368,0,-0.08563559,-0.01292799,-0.0008630771,-0.06201962,-0.00173526,-0.01120667,-0.0009560857,1.660018,-0.02495554,-0.0113155,-0.0001072256,-0.03735003,0.4967078,0,-0.03293046,-0.01438474,0.822611,0.3410139,-0.005803016,-0.003297692,0.7233603,1.618568,0.7256383,1.861699,15,0,13.32841,2.236947,2.200695,0.000206724,3.375e-05,20.54861,0.001328879,1.159606e-08,0.00102577,9.637371e-05,0.009184898,0.05,0.05,0,3.375e-05,-0.005550255,0.477823,1.272309,1.583526,34422,0.771143,875.24,130.6874
11238,1790234539.290,-0.2275784,-0.3222706,1.270261,-0.03250698,-1.047547,-0.001223493,-0.001666667,-0.07151417,-0.01100259,-0.01688084,-0.0482301,-0.001431088,-0.007386667,-0.000702092,1.398581,-0.01988125,-0.00761597,-0.0002094189,-0.03017118,0.5133774,-0.01666667,-0.02654006,-0.01081845,0.6949759,0.3094677,-0.005001542,-0.002759941,0.6054415,1.356065,0.6045094,1.590357,15,0.2,12.58757,1.8406,2.216856,0.0002086307,3.375e-05,20.55836,0.001327495,1.132248e-08,0.001017395,0.0001014574,0.01044978,0.05,0.1,0,3.375e-05,-0.005219948,0.5160748,1.272944,1.578824,34471,0.7715202,832.59,124.7484
11239,1790234542.144,-0.2686442,-0.3751354,1.498514,-0.03777242,-1.701816,-0.0005824943,0,-0.06988361,-0.01270589,-0.00317734,-0.044476,-0.001631399,0,-0.0005492371,1.56804,-0.02361709,0,0,-0.03697255,0.7530219,0,-0.02926762,-0.01084181,0.8505858,0.4608148,-0.005757099,-0.002436281,0.7223591,1.621001,0.6569964,1.907808,15,0,13.28722,1.785939,2.295619,0.0002091476,1.5e-05,20.56544,0.001464173,1.222361e-08,0.001023401,0.0002316124,0.01155808,0.15,0.1,0,1.5e-05,-0.003053949,0.3918046,1.283356,1.561461,34555,0.7717143,887.25,132.6839
11240,1790234545.009,-0.2678501,-0.3772163,1.498514,-0.04207225,-1.262359,-0.00170294,0,-0.06617312,-0.01303022,-0.03154421,-0.04176017,-0.001682991,0,-0.0004561398,1.654558,-0.0247103,0,0,-0.03691167,0.5359339,0,-0.02862512,-0.01092526,0.8184476,0.4519347,-0.005673507,-0.002707466,0.707576,1.587103,0.6945791,1.895362,15,0,14.22742,2.527483,2.676883,0.0002104236,2.25e-05,20.57035,0.001403095,1.263404e-08,0.001033706,0.0001589535,0.009752338,0.05,0.15,0,2.25e-05,-0.004593255,0.4815781,1.275971,1.579629,34424,0.7719581,846.07,126.7116
11241,1790234547.873,-0.2703295,-0.3843857,1.498514,-0.03558482,-0.8231018,-0.003882078,-0.05374999,-0.09006797,-0.01232821,-0.1098278,-0.06552061,-0.001749248,-0.013725,-0.0008924901,1.716407,-0.02511537,-0.01603552,-0.0002708418,-0.04427242,0.4755161,0,-0.04482415,-0.01603014,0.7849449,0.3031024,-0.005824103,-0.003565212,0.6933467,1.550667,0.6159509,1.857769,15,0,10.54392,1.189806,2.290623,0.0002111256,3.375e-05,20.57725,0.001344232,1.217662e-08,0.00103193,0.0001011641,0.008672726,0,0.1,0,3.375e-05,-0.006001673,0.3869266,1.277442,1.576675,34442,0.7723156,882.72,132.7292
11242,1790234550.729,-0.2710583,-0.3800057,1.498514,-0.03971683,-1.588968,-0.001047041,0,-0.06951673,-0.01335677,-0.006054319,-0.04420117,-0.001669098,0,-0.0005527973,1.60455,-0.02392587,0,0,-0.03372045,0.6991763,0,-0.02387817,-0.01107106,0.8330757,0.4560558,-0.00567848,-0.002601756,0.7193202,1.613747,0.781888,1.91018,15,0,13.61497,2.477694,2.251245,0.0002148468,3.375e-05,20.58687,0.001353144,1.239534e-08,0.001018508,0.000119777,0.0100606,0.05,0.1,0,3.375e-05,-0.00526109,0.4770344,1.268595,1.577484,34540,0.7727592,873.78,130.0592
11243,1790234553.607,-0.2168579,-0.3113743,1.23376,-0.03155182,-1.243395,-0.0003806896,0,-0.05094476,-0.01104071,-0.0002494872,-0.03278369,-0.001381602,0,-0.0003423523,1.354138,-0.01977237,0,0,-0.02703449,0.5779767,-0.025,-0.01942681,-0.009106727,0.6949377,0.3779561,-0.00463112,-0.002126365,0.594367,1.342565,0.6447825,1.57047,15,0.25,13.00109,2.153909,2.227993,0.0002153831,2.25e-05,20.59517,0.001320814,1.206094e-08,0.001018739,8.667993e-05,0.009564143,0.1,0.1,0,2.25e-05,-0.004240326,0.40668,1.280337,1.587847,34273,0.7729998,885.68,132.0704
11244,1790234556.487,-0.2756236,-0.386736,1.498514,-0.03406384,-1.037758,-0.002343131,0,-0.07476499,-0.0134935,-0.02817086,-0.05009943,-0.001725984,-0.003633334,-0.0005641328,1.658501,-0.0254038,-0.00431529,0,-0.03898608,0.5012984,0,-0.0330835,-0.01279764,0.811187,0.4124216,-0.005702933,-0.003080356,0.7146099,1.621928,0.6824624,1.87904,15,0,12.44485,2.050936,2.118135,0.0002141145,3.375e-05,20.60083,0.001365659,1.201476e-08,0.001013112,0.0001384207,0.008527693,0,0.1,0,3.375e-05,-0.006306979,0.3593864,1.282753,1.586971,34255,0.7733063,924.66,138.9748
11245,1790234559.339,-0.216316,-0.2985296,1.187634,-0.0317583,-1.287866,-0.0006217518,0,-0.05657859,-0.01034068,-0.002626792,-0.03611412,-0.001322585,0,-0.000676956,1.24226,-0.01900768,0,0,-0.02830502,0.5657816,-0.05,-0.02206589,-0.009257959,0.6663736,0.3630973,-0.004499515,-0.002064951,0.5744365,1.280274,0.582518,1.50819,15,0.5,13.46794,2.186129,6.179232,0.0002090041,3.375e-05,20.60894,0.001281327,1.186395e-08,0.001006319,6.599186e-05,0.009633261,0.05,0.1,0,3.375e-05,-0.005507547,0.5317791,1.265326,1.577379,34581,0.7736919,850.37,127.1388
11246,1790234562.199,-0.250953,-0.3503734,1.372511,-0.0311066,-0.9252442,-0.0002822825,0,-0.0889326,-0.01181384,0,-0.06400527,-0.001605126,-0.01514,-0.0009764669,1.509999,-0.02264428,-0.01642711,-0.00031814,-0.03524018,0.4004067,-0.03333334,-0.0325527,-0.01366545,0.7766833,0.2707112,-0.005281193,-0.003063895,0.6702241,1.421008,0.5240743,1.703437,15,0.5,13.98252,1.99192,3.759405,0.0002106387,5.0625e-05,20.61897,0.001311393,1.129703e-08,0.001021359,7.93834e-05,0.01052809,0,0.1,0,5.0625e-05,-0.00553833,0.2776241,1.269959,1.580259,34490,0.7741162,914.42,136.711
11247,1790234565.037,-0.269545,-0.3739675,1.498514,-0.0430266,-1.618199,-0.0002099278,0,-0.07260931,-0.01320255,0,-0.04582199,-0.00166354,0,-0.0007708773,1.581366,-0.02454424,0,0,-0.03212855,0.7652432,0,-0.02434083,-0.01153158,0.8644812,0.4645878,-0.005691783,-0.002525795,0.7281248,1.640432,0.7147385,1.899951,15,0,12.74891,1.486582,2.510568,0.0002134027,5.0625e-05,20.62881,0.001301522,1.203756e-08,0.001020589,6.751825e-05,0.01154642,0,0.05,0,5.0625e-05,-0.006151795,0.4522968,1.27044,1.557481,34761,0.774596,873.68,130.4397
11248,1790234567.906,-0.2660922,-0.3833823,1.498514,-0.04235262,-1.57675,-0.00120562,0,-0.06578258,-0.01319935,-0.05163436,-0.04210337,-0.0016426,0,-0.0005985807,1.621883,-0.02423685,0,0,-0.03418126,0.7625034,0,-0.02610229,-0.01104799,0.8269914,0.4543499,-0.005645951,-0.002667915,0.7062103,1.630397,0.7015733,1.905011,15,0,12.79783,1.709945,2.330508,0.000216358,5.0625e-05,20.64117,0.001319862,1.178207e-08,0.0009964721,0.0001070204,0.01094125,0,0.05,0,5.0625e-05,-0.006410209,0.4139405,1.270258,1.587996,34393,0.7751244,885.82,132.4569
11249,1790234570.744,-0.2130948,-0.3059887,1.19926,-0.03100127,-1.256959,-0.0006993638,0,-0.05545242,-0.01054325,0,-0.03539235,-0.001352938,0,-0.0005934075,1.258899,-0.01943092,0,0,-0.02738637,0.5379258,-0.025,-0.02110241,-0.009146305,0.6764573,0.36757,-0.004552482,-0.002062917,0.5779818,1.278088,0.62382,1.527389,15,0.25,14.03559,2.284061,2.236037,0.0002175749,5.0625e-05,20.65386,0.001322578,1.159393e-08,0.001013661,9.133018e-05,0.01130916,0,0.05,0,5.0625e-05,-0.006078863,0.381854,1.257474,1.570682,34759,0.7756656,864.22,129.0819
11250,1790234573.602,-0.2424222,-0.3415758,1.32051,-0.03237656,-1.42761,-0.000385543,0,-0.06190346,-0.01144728,-0.005461309,-0.03946188,-0.001452373,0,-0.0004934146,1.384112,-0.02130518,0,0,-0.03023679,0.6115692,-0.03333334,-0.01894923,-0.01004409,0.7500377,0.4062344,-0.005035642,-0.002230152,0.6384909,1.428603,0.6151488,1.683506,15,0.3333333,13.76879,2.097031,2.131178,0.0002158588,3.375e-05,20.66488,0.001329847,1.143778e-08,0.001018303,9.56748e-05,0.01091826,0.05,0.05,0,3.375e-05,-0.005703583,0.529421,1.27616,1.57223,34512,0.7760361,865.89,129.2491
11251,1790234576.450,-0.2707953,-0.3841405,1.498514,-0.0413696,-0.9890007,-0.001337868,-0.001,-0.08956423,-0.01247866,-0.02649069,-0.06200175,-0.001727528,-0.011256,-0.001012091,1.662358,-0.02461426,-0.01156187,-8.138485e-05,-0.03859353,0.504494,0,-0.04381865,-0.0139752,0.8064709,0.3381383,-0.005880359,-0.003440863,0.7092223,1.528282,0.6456079,1.878018,15,0,12.0268,1.458732,2.123531,0.0002235238,3.375e-05,20.67243,0.001331189,1.175604e-08,0.00102239,8.526295e-05,0.00847658,0,0.05,0,3.375e-05,-0.005697945,0.2766984,1.270214,1.56753,34641,0.776287,914.34,135.4936
