step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10,1789982975.963,-0.1288898,-0.1456798,0.3960012,-0.02538433,-0.002283985,-0.09999996,-0.04817443,-0.005885871,-0.004004062,-0.0343576,-0.0005498658,-0.01147333,-0.0007123505,0.2593329,-0.01074052,-0.01377008,-0.001526187,-0.01688417,-0.02341009,-0.01889814,0.2051243,0.02798568,-0.00158848,-0.001151384,0.09403026,0.3154406,0.2364726,0.005390842,1e-05,25.53693,0.02995903,0.004687993,0.01512641,0.004753781,0.001331171,0,1,1e-05,-0.001334261,0.3067298,0.9714987,1.547889,39018,0.9997604,236.8,18.96774
11,1789982978.490,-0.07586421,-0.08170938,0.2405003,-0.01456666,-0.001505432,-0.06666665,-0.02826642,-0.003656155,0,-0.01991723,-0.0003386329,-0.004353334,-0.0003442041,0.1889333,-0.006131748,-0.004705583,-0.003083454,-0.01034683,-0.01423098,-0.01542851,0.1247423,0.04214762,-0.0009460025,-0.0006856853,0.06275448,0.1786699,0.2276595,0.005342212,1e-05,25.53627,0.03167885,0.004732197,0.01700418,0.004600264,0.002322726,0,0.8,1e-05,-0.002104832,0.3199771,0.9733007,1.54712,39003,0.9997249,255.18,21.37777
12,1789982981.078,-0.1310267,-0.1521994,0.4182863,-0.0265229,-0.00188073,-0.05214284,-0.05146615,-0.006270119,-8.552535e-05,-0.03732523,-0.0005849297,-0.0179,-0.001122903,0.2549067,-0.01044371,-0.01936348,-0.001522294,-0.01700898,-0.02149727,-0.01932554,0.2200975,0.005355685,-0.001651709,-0.001109093,0.08913864,0.3426308,0.281572,0.005365624,1e-05,25.53577,0.03328702,0.004768882,0.01871032,0.004442201,0.002089865,0,0.85,1e-05,-0.001742173,0.2745017,1.03627,1.545568,38075,0.9997086,279.7,22.34418
13,1789982983.664,-0.1354373,-0.1548053,0.426536,-0.02636668,-0.002031543,-0.07249999,-0.05082759,-0.006380293,-0.002013169,-0.03616276,-0.0005958746,-0.01022286,-0.0009029828,0.3087603,-0.01056327,-0.0107128,-0.002675066,-0.01736692,-0.02258529,-0.01864807,0.2234203,0.05881225,-0.001664265,-0.001170694,0.1000116,0.3173518,0.3558398,0.005411394,1e-05,25.53537,0.03526982,0.004919783,0.02062688,0.004311759,0.003368632,0,0.65,1e-05,-0.001951332,0.3006388,1.03035,1.541733,38219,0.9996711,280.76,23.0569
14,1789982986.241,-0.1050889,-0.1166537,0.3368182,-0.02174113,-0.001881001,-0.07090907,-0.04030012,-0.004874545,-0.009541726,-0.02847085,-0.0004717729,-0.009369092,-0.0006029375,0.2311633,-0.008267786,-0.009192123,-0.0002986437,-0.01432482,-0.0200984,-0.01708145,0.1751445,0.03841582,-0.001323612,-0.0009568361,0.08456656,0.2633949,0.2664226,0.005657352,1e-05,25.53471,0.03657828,0.005035351,0.02169346,0.004192111,0.002641504,0,0.75,1e-05,-0.001552257,0.2897621,1.027028,1.543628,38240,0.9996436,302.02,24.04888
15,1789982988.821,-0.1747091,-0.1939751,0.5506363,-0.0334463,-0.002768957,-0.1204545,-0.06404997,-0.008096434,-0.0005664144,-0.04574817,-0.0007683737,-0.01892909,-0.0008551842,0.3770359,-0.01396547,-0.01819362,-0.001351783,-0.02196424,-0.03077832,-0.02397996,0.2878602,0.04695924,-0.002157942,-0.00152766,0.1323511,0.4205282,0.4410686,0.005757953,1e-05,25.53429,0.03869947,0.005254433,0.02363417,0.004052916,0.003545459,0,0.65,1e-05,-0.001668738,0.3390586,1.025247,1.541018,38306,0.9996253,326.08,26.54068
16,1789982991.395,-0.1883188,-0.2076597,0.5888329,-0.03549971,-0.003274055,-0.1372222,-0.06963427,-0.00873703,-0.003365289,-0.04938798,-0.0008203124,-0.01700445,-0.001041456,0.4135273,-0.01464154,-0.0172198,-9.327986e-05,-0.02457168,-0.0362644,-0.02272543,0.3049945,0.06387597,-0.002280672,-0.00169143,0.1449631,0.4132878,0.5163297,0.00601186,1e-05,25.53399,0.04056219,0.005403601,0.02522371,0.003923022,0.00330384,0,0.7,1e-05,-0.001311957,0.3081883,1.029091,1.536998,38308,0.9996041,338.16,26.41813
17,1789982993.945,-0.1557082,-0.1734274,0.4940246,-0.03000246,-0.002726708,-0.12225,-0.05740271,-0.007259406,-0.00302273,-0.04057445,-0.0006880606,-0.01886,-0.0008168792,0.3163771,-0.01220133,-0.01923456,-0.005580576,-0.02120342,-0.02954862,-0.02284491,0.2572056,0.0209656,-0.001930756,-0.001390062,0.1213741,0.3284347,0.3462734,0.006321179,1e-05,25.5337,0.04302908,0.005790833,0.02704017,0.003876896,0.004529834,0,0.55,1e-05,-0.0005049409,0.3837197,1.001184,1.536154,38742,0.9996041,329.32,25.25931
18,1789982996.533,-0.1724197,-0.1945821,0.5440584,-0.03339894,-0.003046839,-0.1105882,-0.06412842,-0.008078116,-0.001872869,-0.04566626,-0.0007596257,-0.01718236,-0.000961764,0.3662673,-0.01378263,-0.01778169,-0.003677205,-0.0234174,-0.03390474,-0.0235962,0.282602,0.04571978,-0.002125551,-0.001513355,0.1307902,0.3986247,0.4212057,0.006398588,1e-05,25.53404,0.04424434,0.006023878,0.02807846,0.003743412,0.004475297,0,0.6,1e-05,-0.0005351792,0.3862531,1.03523,1.546206,38081,0.9996426,344.59,26.96226
19,1789982999.041,-0.1534109,-0.1714116,0.4764697,-0.02880107,-0.002728558,-0.0855882,-0.06171318,-0.007012531,-0.01027611,-0.04251942,-0.000662902,-0.01409059,-0.001148017,0.3197001,-0.01174386,-0.01433513,-0.002636397,-0.02186971,-0.02620372,-0.02229563,0.2476466,0.04962233,-0.001904008,-0.001349333,0.1157233,0.3142006,0.4033551,0.006495018,1e-05,25.5349,0.04678341,0.006503665,0.03005414,0.003730593,0.005743286,0,0.5,1e-05,-0.0004976965,0.4605557,1.008772,1.49191,39310,0.9996941,335.34,26.15812
20,1789983001.621,-0.1663939,-0.1859211,0.5221294,-0.0302402,-0.003048504,-0.1141304,-0.06347752,-0.007650004,-0.009464699,-0.04432664,-0.0007264186,-0.01934435,-0.0009327265,0.3380522,-0.01326436,-0.02058547,-0.005416969,-0.02299437,-0.03141768,-0.02152869,0.2707338,0.0219677,-0.002063824,-0.001471402,0.1239064,0.3524852,0.3934699,0.006722199,1e-05,25.53581,0.04917278,0.006997111,0.03170434,0.003749124,0.005973099,0,0.55,1e-05,0.0001614455,0.4882665,1.031555,1.541322,38207,0.9997435,329.45,24.55553
21,1789983004.170,-0.1930352,-0.213509,0.6089985,-0.03626442,-0.003435177,-0.1335,-0.07296224,-0.008861306,-0.00394416,-0.05111225,-0.0008451833,-0.018538,-0.001082984,0.4240479,-0.01528131,-0.0181669,-0.00493797,-0.02606857,-0.03638817,-0.02371516,0.314815,0.06052175,-0.002378538,-0.001755755,0.1517669,0.4064296,0.4662537,0.006714087,1e-05,25.5368,0.05201657,0.007726099,0.03378245,0.003793935,0.006761918,0,0.5,1e-05,-0.0002257249,0.5248178,1.015033,1.527482,38664,0.9998086,364.55,28.53395
22,1789983006.734,-0.1535769,-0.1729601,0.4856081,-0.0279526,-0.003042331,-0.05108694,-0.06149649,-0.007229548,-0.009836864,-0.04279272,-0.0006759146,-0.01545652,-0.001191528,0.3271698,-0.01225487,-0.01574745,-0.006472125,-0.02267876,-0.02917493,-0.02117187,0.2515005,0.04567436,-0.00194535,-0.001343016,0.119507,0.3349805,0.4131702,0.006667553,1e-05,25.53813,0.05477573,0.008469827,0.03575654,0.003881803,0.007650354,0,0.5,1e-05,0.005336279,0.5772737,1.031033,1.5266,38435,0.9998925,313.38,24.44757
23,1789983009.260,-0.1429627,-0.1622013,0.4522937,-0.02548538,-0.00314398,-0.07441173,-0.05601322,-0.006649011,-0.01379637,-0.03897146,-0.0006281626,-0.01368235,-0.001013158,0.2946912,-0.01136195,-0.01452701,-0.003346426,-0.02165913,-0.02988958,-0.02065684,0.2324255,0.03965703,-0.001818269,-0.001297507,0.1046457,0.3263445,0.3135205,0.006486146,1e-05,25.53964,0.05813129,0.009551586,0.03819874,0.003894815,0.007965693,0,0.45,1e-05,0.005081982,0.5398157,1.02088,1.496587,39048,0.9999687,295.69,22.47311
24,1789983011.825,-0.1306297,-0.1476585,0.4099736,-0.02430517,-0.00288917,-0.06157891,-0.05327426,-0.005979965,-0.006314819,-0.03690327,-0.0005693072,-0.01318105,-0.001077591,0.2690478,-0.01057301,-0.0130785,-0.004849581,-0.02012565,-0.02795495,-0.01955067,0.210292,0.03724521,-0.001658397,-0.001150378,0.1017818,0.2802159,0.3389934,0.006323935,1e-05,25.54099,0.06189232,0.01072333,0.0408566,0.003988454,0.008305078,0,0.4,1e-05,0.003920766,0.5370268,1.02401,1.534384,38424,1.000049,291.42,22.25634
