attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
3,191,3.82,approach,0.01092,0.00347,0.01036,0.0336,0.03,-11.52,62.91,0.3114,0.0407,0.597,0.0,0.0,0,0.0,0.0
4,191,3.82,approach,0.01646,0.00955,0.01341,0.03772,0.03,-12.97,50.42,0.3116,0.0385,0.708,0.0,0.0,0,0.0,0.0
5,191,3.82,approach,0.01191,0.00577,0.01042,0.0359,0.03,-12.03,50.86,0.3103,0.041,0.844,0.0,0.0,0,0.0,0.0
6,191,3.82,approach,0.0249,0.01614,0.01897,0.02221,0.03,-10.71,54.88,0.3161,0.0415,0.203,0.0,0.0,0,0.0,0.0
7,191,3.82,approach,0.01165,0.00429,0.01083,0.03434,0.03,-10.17,77.18,0.3113,0.0423,1.249,0.0,0.0,0,0.0,0.0
0,192,3.84,approach,0.01264,0.00573,0.01127,0.03359,0.03,-11.26,71.77,0.3113,0.0414,0.743,0.0,0.0,0,0.0,0.0
1,192,3.84,approach,0.01359,0.00626,0.01206,0.03598,0.03,-12.24,48.4,0.3102,0.0409,0.509,0.0,0.0,0,0.0,0.0
2,192,3.84,approach,0.01448,0.00607,0.01315,0.03437,0.03,-12.21,47.55,0.3096,0.0411,0.267,0.0,0.0,0,0.0,0.0
3,192,3.84,approach,0.01056,0.00397,0.00978,0.03392,0.03,-11.86,62.47,0.3114,0.0407,0.589,0.0,0.0,0,0.0,0.0
4,192,3.84,approach,0.01711,0.00994,0.01393,0.03877,0.03,-13.31,50.34,0.3116,0.0385,0.71,0.0,0.0,0,0.0,0.0
5,192,3.84,approach,0.01207,0.00598,0.01048,0.03609,0.03,-12.21,50.66,0.3103,0.041,0.84,0.0,0.0,0,0.0,0.0
6,192,3.84,approach,0.02485,0.01614,0.0189,0.02212,0.03,-10.83,54.82,0.3161,0.0417,0.193,0.0,0.0,0,0.0,0.0
7,192,3.84,approach,0.01153,0.0043,0.01069,0.03426,0.03,-10.42,76.91,0.3113,0.0423,1.26,0.0,0.0,0,0.0,0.0
0,193,3.86,approach,0.01255,0.00514,0.01145,0.03325,0.03,-11.14,71.86,0.3113,0.0413,0.741,0.0,0.0,0,0.0,0.0
1,193,3.86,approach,0.01355,0.00625,0.01202,0.03594,0.03,-12.38,48.24,0.3101,0.0409,0.508,0.0,0.0,0,0.0,0.0
2,193,3.86,approach,0.01405,0.00497,0.01314,0.03351,0.03,-12.37,47.43,0.3096,0.0411,0.271,0.0,0.0,0,0.0,0.0
3,193,3.86,approach,0.01069,0.00409,0.00987,0.03359,0.03,-12.11,62.13,0.3114,0.0407,0.601,0.0,0.0,0,0.0,0.0
4,193,3.86,approach,0.01805,0.0113,0.01408,0.03944,0.03,-13.26,50.35,0.3115,0.0386,0.685,0.0,0.0,0,0.0,0.0
5,193,3.86,approach,0.01227,0.00626,0.01056,0.0363,0.03,-12.33,50.5,0.3103,0.0411,0.833,0.0,0.0,0,0.0,0.0
6,193,3.86,approach,0.02483,0.01615,0.01886,0.02206,0.03,-10.94,54.76,0.316,0.0419,0.184,0.0,0.0,0,0.0,0.0
7,193,3.86,approach,0.01148,0.00437,0.01062,0.03428,0.03,-10.67,76.67,0.3113,0.0424,1.272,0.0,0.0,0,0.0,0.0
0,194,3.88,approach,0.01306,0.00246,0.01283,0.02924,0.03,-10.2,72.67,0.3113,0.0413,0.758,0.0,0.0,0,0.0,0.0
1,194,3.88,approach,0.01351,0.00624,0.01198,0.03589,0.03,-12.52,48.08,0.3101,0.041,0.506,0.0,0.0,0,0.0,0.0
2,194,3.88,approach,0.01422,0.00565,0.01305,0.03376,0.03,-12.5,47.18,0.3095,0.0412,0.257,0.0,0.0,0,0.0,0.0
3,194,3.88,approach,0.01043,0.00416,0.00957,0.03383,0.03,-12.33,61.86,0.3114,0.0407,0.59,0.0,0.0,0,0.0,0.0
4,194,3.88,approach,0.0178,0.01143,0.01365,0.03896,0.03,-13.24,50.39,0.3114,0.0385,0.678,0.0,0.0,0,0.0,0.0
5,194,3.88,approach,0.01248,0.00662,0.01058,0.03653,0.03,-12.42,50.36,0.3102,0.0411,0.824,0.0,0.0,0,0.0,0.0
6,194,3.88,approach,0.02481,0.01618,0.01882,0.02196,0.03,-11.05,54.71,0.316,0.0421,0.175,0.0,0.0,0,0.0,0.0
7,194,3.88,approach,0.01151,0.00444,0.01062,0.03429,0.03,-10.9,76.5,0.3113,0.0424,1.285,0.0,0.0,0,0.0,0.0
0,195,3.9,approach,0.01321,0.00259,0.01296,0.0284,0.03,-10.44,71.98,0.3114,0.0413,0.763,0.0,0.0,0,0.0,0.0
1,195,3.9,approach,0.01349,0.0063,0.01193,0.03589,0.03,-12.66,47.93,0.31,0.0411,0.504,0.0,0.0,0,0.0,0.0
2,195,3.9,approach,0.0143,0.00587,0.01304,0.03415,0.03,-12.71,46.95,0.3095,0.0412,0.254,0.0,0.0,0,0.0,0.0
3,195,3.9,approach,0.01037,0.00361,0.00972,0.0335,0.03,-12.44,61.57,0.3114,0.0407,0.586,0.0,0.0,0,0.0,0.0
4,195,3.9,approach,0.01661,0.00971,0.01348,0.03798,0.03,-13.49,50.36,0.3114,0.0385,0.692,0.0,0.0,0,0.0,0.0
5,195,3.9,approach,0.01252,0.00664,0.01062,0.03657,0.03,-12.53,50.24,0.3102,0.0412,0.821,0.0,0.0,0,0.0,0.0
6,195,3.9,approach,0.02477,0.01618,0.01876,0.02183,0.03,-11.16,54.66,0.316,0.0423,0.166,0.0,0.0,0,0.0,0.0
7,195,3.9,approach,0.01147,0.00427,0.01064,0.03413,0.03,-11.07,76.39,0.3113,0.0424,1.296,0.0,0.0,0,0.0,0.0
0,196,3.92,approach,0.01293,0.00136,0.01286,0.02973,0.03,-11.2,71.26,0.3115,0.0413,0.77,0.0,0.0,0,0.0,0.0
1,196,3.92,approach,0.01351,0.00634,0.01193,0.0359,0.03,-12.79,47.79,0.31,0.0412,0.502,0.0,0.0,0,0.0,0.0
2,196,3.92,approach,0.01433,0.00567,0.01316,0.03417,0.03,-12.89,46.82,0.3095,0.0413,0.254,0.0,0.0,0,0.0,0.0
3,196,3.92,approach,0.01038,0.00321,0.00988,0.03316,0.03,-12.53,61.43,0.3114,0.0407,0.586,0.0,0.0,0,0.0,0.0
4,196,3.92,approach,0.01637,0.00928,0.01349,0.03809,0.03,-13.81,50.14,0.3114,0.0386,0.69,0.0,0.0,0,0.0,0.0
5,196,3.92,approach,0.01224,0.00585,0.01076,0.036,0.03,-12.65,50.14,0.3101,0.0412,0.827,0.0,0.0,0,0.0,0.0
6,196,3.92,approach,0.02474,0.01619,0.01871,0.02173,0.03,-11.27,54.6,0.3159,0.0425,0.158,0.0,0.0,0,0.0,0.0
7,196,3.92,approach,0.01138,0.00387,0.0107,0.03377,0.03,-11.17,76.35,0.3114,0.0424,1.303,0.0,0.0,0,0.0,0.0
0,197,3.94,approach,0.01284,0.001,0.0128,0.0314,0.03,-11.87,70.59,0.3116,0.0413,0.752,0.0,0.0,0,0.0,0.0
1,197,3.94,approach,0.01354,0.00629,0.01199,0.03585,0.03,-12.91,47.67,0.3099,0.0413,0.501,0.0,0.0,0,0.0,0.0
2,197,3.94,approach,0.01449,0.00596,0.01321,0.034,0.03,-12.98,46.68,0.3094,0.0413,0.248,0.0,0.0,0,0.0,0.0
3,197,3.94,approach,0.01054,0.00342,0.00997,0.03325,0.03,-12.65,61.31,0.3113,0.0407,0.579,0.0,0.0,0,0.0,0.0
4,197,3.94,approach,0.01638,0.0092,0.01355,0.03796,0.03,-13.97,49.92,0.3113,0.0386,0.684,0.0,0.0,0,0.0,0.0
5,197,3.94,approach,0.0119,0.00515,0.01072,0.03538,0.03,-12.81,49.97,0.3101,0.0413,0.832,0.0,0.0,0,0.0,0.0
6,197,3.94,approach,0.02472,0.01621,0.01867,0.02165,0.03,-11.38,54.54,0.3159,0.0427,0.15,0.0,0.0,0,0.0,0.0
7,197,3.94,approach,0.01139,0.00362,0.0108,0.03348,0.03,-11.23,76.35,0.3114,0.0424,1.31,0.0,0.0,0,0.0,0.0
0,198,3.96,approach,0.0132,0.00034,0.0132,0.03078,0.03,-12.01,70.44,0.3117,0.0412,0.755,0.0,0.0,0,0.0,0.0
1,198,3.96,approach,0.01356,0.00623,0.01204,0.03577,0.03,-13.02,47.53,0.3099,0.0414,0.499,0.0,0.0,0,0.0,0.0
2,198,3.96,approach,0.01463,0.00654,0.01309,0.03397,0.03,-13.06,46.55,0.3094,0.0413,0.241,0.0,0.0,0,0.0,0.0
3,198,3.96,approach,0.01095,0.00402,0.01018,0.03353,0.03,-12.76,61.2,0.3113,0.0407,0.57,0.0,0.0,0,0.0,0.0
4,198,3.96,approach,0.01657,0.00987,0.01331,0.03813,0.03,-14.08,49.72,0.3113,0.0386,0.674,0.0,0.0,0,0.0,0.0
5,198,3.96,approach,0.0116,0.00509,0.01042,0.03522,0.03,-12.96,49.73,0.31,0.0413,0.827,0.0,0.0,0,0.0,0.0
6,198,3.96,approach,0.02473,0.01625,0.01864,0.02156,0.03,-11.49,54.49,0.3158,0.0429,0.142,0.0,0.0,0,0.0,0.0
7,198,3.96,approach,0.01157,0.00403,0.01084,0.03366,0.03,-11.33,76.3,0.3114,0.0424,1.314,0.0,0.0,0,0.0,0.0
0,199,3.98,approach,0.01295,0.00191,0.01281,0.031,0.03,-12.23,70.28,0.3118,0.0412,0.74,0.0,0.0,0,0.0,0.0
1,199,3.98,approach,0.01356,0.00635,0.01199,0.03579,0.03,-13.16,47.39,0.3099,0.0415,0.498,0.0,0.0,0,0.0,0.0
2,199,3.98,approach,0.01477,0.00694,0.01304,0.03426,0.03,-13.21,46.42,0.3093,0.0414,0.236,0.0,0.0,0,0.0,0.0
3,199,3.98,approach,0.01153,0.00526,0.01026,0.03423,0.03,-12.81,61.15,0.3113,0.0406,0.553,0.0,0.0,0,0.0,0.0
4,199,3.98,approach,0.0168,0.01044,0.01316,0.03857,0.03,-14.28,49.54,0.3112,0.0386,0.669,0.0,0.0,0,0.0,0.0
5,199,3.98,approach,0.0116,0.00543,0.01025,0.03547,0.03,-13.15,49.48,0.31,0.0414,0.824,0.0,0.0,0,0.0,0.0
6,199,3.98,approach,0.02472,0.01628,0.0186,0.02144,0.03,-11.6,54.43,0.3158,0.0431,0.134,0.0,0.0,0,0.0,0.0
7,199,3.98,approach,0.01192,0.00465,0.01098,0.03392,0.03,-11.34,76.31,0.3114,0.0424,1.315,0.0,0.0,0,0.0,0.0
0,200,4.0,approach,0.01321,0.00119,0.01315,0.03073,0.03,-12.42,70.21,0.3119,0.0412,0.754,0.0,0.0,0,0.0,0.0
1,200,4.0,approach,0.01352,0.00634,0.01194,0.03578,0.03,-13.29,47.26,0.3098,0.0416,0.497,0.0,0.0,0,0.0,0.0
2,200,4.0,approach,0.01496,0.00722,0.0131,0.03471,0.03,-13.4,46.32,0.3093,0.0414,0.23,0.0,0.0,0,0.0,0.0
3,200,4.0,approach,0.01204,0.00613,0.01037,0.03479,0.03,-12.83,61.11,0.3113,0.0406,0.537,0.0,0.0,0,0.0,0.0
4,200,4.0,approach,0.01704,0.01072,0.01324,0.03892,0.03,-14.46,49.43,0.3111,0.0386,0.664,0.0,0.0,0,0.0,0.0
5,200,4.0,approach,0.01184,0.00582,0.01031,0.03583,0.03,-13.33,49.27,0.31,0.0414,0.822,0.0,0.0,0,0.0,0.0
6,200,4.0,approach,0.02469,0.01628,0.01856,0.02132,0.03,-11.71,54.36,0.3158,0.0433,0.126,0.0,0.0,0,0.0,0.0
7,200,4.0,approach,0.01189,0.0041,0.01116,0.03363,0.03,-11.14,76.5,0.3114,0.0424,1.326,0.0,0.0,0,0.0,0.0
0,201,4.02,approach,0.01317,0.00104,0.01313,0.03102,0.03,-12.66,70.23,0.3119,0.0411,0.758,0.0,0.0,0,0.0,0.0
1,201,4.02,approach,0.01348,0.00627,0.01193,0.03574,0.03,-13.44,47.13,0.3098,0.0417,0.497,0.0,0.0,0,0.0,0.0
2,201,4.02,approach,0.01525,0.00773,0.01315,0.03504,0.03,-13.5,46.27,0.3093,0.0415,0.218,0.0,0.0,0,0.0,0.0
3,201,4.02,approach,0.01165,0.00499,0.01053,0.0343,0.03,-12.86,61.09,0.3112,0.0406,0.543,0.0,0.0,0,0.0,0.0
4,201,4.02,approach,0.0174,0.01124,0.01328,0.03926,0.03,-14.55,49.36,0.3111,0.0386,0.65,0.0,0.0,0,0.0,0.0
5,201,4.02,approach,0.01211,0.00612,0.01045,0.03603,0.03,-13.42,49.13,0.3099,0.0415,0.816,0.0,0.0,0,0.0,0.0
6,201,4.02,approach,0.02466,0.01628,0.01852,0.02123,0.03,-11.82,54.3,0.3157,0.0435,0.118,0.0,0.0,0,0.0,0.0
7,201,4.02,approach,0.01173,0.00314,0.0113,0.03315,0.03,-11.08,76.52,0.3114,0.0424,1.356,0.0,0.0,0,0.0,0.0
0,202,4.04,approach,0.01284,0.00122,0.01278,0.03112,0.03,-12.91,70.14,0.312,0.0411,0.755,0.0,0.0,0,0.0,0.0
1,202,4.04,approach,0.01346,0.00629,0.0119,0.03572,0.03,-13.57,46.99,0.3097,0.0418,0.496,0.0,0.0,0,0.0,0.0
2,202,4.04,approach,0.01503,0.00735,0.01311,0.03462,0.03,-13.61,46.24,0.3092,0.0415,0.216,0.0,0.0,0,0.0,0.0
3,202,4.04,approach,0.011,0.0026,0.01069,0.03268,0.03,-12.93,61.02,0.3112,0.0406,0.564,0.0,0.0,0,0.0,0.0
4,202,4.04,approach,0.01736,0.01109,0.01336,0.03911,0.03,-14.64,49.32,0.311,0.0387,0.643,0.0,0.0,0,0.0,0.0
5,202,4.04,approach,0.0123,0.00631,0.01055,0.03609,0.03,-13.47,49.02,0.3099,0.0416,0.809,0.0,0.0,0,0.0,0.0
6,202,4.04,approach,0.02466,0.0163,0.0185,0.02115,0.03,-11.92,54.24,0.3157,0.0437,0.111,0.0,0.0,0,0.0,0.0
7,202,4.04,approach,0.01196,0.00251,0.0117,0.03259,0.03,-11.28,76.13,0.3114,0.0424,1.361,0.0,0.0,0,0.0,0.0
0,203,4.06,approach,0.0125,0.00168,0.01239,0.03111,0.03,-13.11,70.06,0.312,0.041,0.752,0.0,0.0,0,0.0,0.0
1,203,4.06,approach,0.01341,0.00639,0.0118,0.0357,0.03,-13.69,46.86,0.3097,0.0419,0.494,0.0,0.0,0,0.0,0.0
2,203,4.06,approach,0.0146,0.00653,0.01306,0.03398,0.03,-13.77,46.14,0.3092,0.0416,0.22,0.0,0.0,0,0.0,0.0
3,203,4.06,approach,0.0103,0.00313,0.00981,0.03299,0.03,-13.25,60.59,0.3112,0.0406,0.548,0.0,0.0,0,0.0,0.0
4,203,4.06,approach,0.01663,0.00953,0.01362,0.03807,0.03,-14.76,49.3,0.311,0.0387,0.648,0.0,0.0,0,0.0,0.0
5,203,4.06,approach,0.01216,0.00582,0.01068,0.0357,0.03,-13.55,48.94,0.3098,0.0416,0.812,0.0,0.0,0,0.0,0.0
6,203,4.06,approach,0.02467,0.01633,0.01849,0.02106,0.03,-12.02,54.18,0.3157,0.0439,0.104,0.0,0.0,0,0.0,0.0
7,203,4.06,approach,0.01188,0.00247,0.01162,0.03248,0.03,-11.55,75.76,0.3114,0.0424,1.366,0.0,0.0,0,0.0,0.0
0,204,4.08,approach,0.01264,0.00243,0.01241,0.03119,0.03,-13.29,69.95,0.312,0.041,0.748,0.0,0.0,0,0.0,0.0
1,204,4.08,approach,0.01337,0.00643,0.01173,0.0357,0.03,-13.83,46.74,0.3096,0.042,0.493,0.0,0.0,0,0.0,0.0
2,204,4.08,approach,0.01433,0.00594,0.01305,0.03336,0.03,-13.91,46.0,0.3091,0.0416,0.221,0.0,0.0,0,0.0,0.0
3,204,4.08,approach,0.00997,0.00294,0.00953,0.03261,0.03,-13.55,60.06,0.3112,0.0406,0.56,0.0,0.0,0,0.0,0.0
4,204,4.08,approach,0.01605,0.0086,0.01356,0.03742,0.03,-14.97,49.08,0.3109,0.0387,0.65,0.0,0.0,0,0.0,0.0
5,204,4.08,approach,0.012,0.00543,0.01071,0.03542,0.03,-13.73,48.79,0.3098,0.0417,0.817,0.0,0.0,0,0.0,0.0
6,204,4.08,approach,0.02465,0.01634,0.01846,0.02094,0.03,-12.12,54.12,0.3156,0.0441,0.097,0.0,0.0,0,0.0,0.0
7,204,4.08,approach,0.01194,0.00324,0.01149,0.03315,0.03,-11.93,75.39,0.3115,0.0423,1.381,0.0,0.0,0,0.0,0.0
0,205,4.1,approach,0.01327,0.00347,0.01281,0.03135,0.03,-13.41,69.9,0.3121,0.041,0.743,0.0,0.0,0,0.0,0.0
1,205,4.1,approach,0.01337,0.00638,0.01175,0.03569,0.03,-13.96,46.63,0.3096,0.0421,0.493,0.0,0.0,0,0.0,0.0
2,205,4.1,approach,0.01452,0.00656,0.01295,0.03352,0.03,-14.02,45.81,0.3091,0.0417,0.21,0.0,0.0,0,0.0,0.0
3,205,4.1,approach,0.00984,0.00344,0.00922,0.03312,0.03,-13.81,59.71,0.3112,0.0406,0.552,0.0,0.0,0,0.0,0.0
4,205,4.1,approach,0.01617,0.00954,0.01306,0.03789,0.03,-15.13,48.83,0.3109,0.0387,0.633,0.0,0.0,0,0.0,0.0
5,205,4.1,approach,0.01182,0.00512,0.01065,0.03513,0.03,-13.87,48.6,0.3098,0.0417,0.818,0.0,0.0,0,0.0,0.0
6,205,4.1,approach,0.02463,0.01635,0.01842,0.02083,0.03,-12.23,54.06,0.3156,0.0443,0.091,0.0,0.0,0,0.0,0.0
7,205,4.1,approach,0.01208,0.00362,0.01153,0.03345,0.03,-12.22,75.15,0.3115,0.0423,1.395,0.0,0.0,0,0.0,0.0
0,206,4.12,approach,0.01373,0.0049,0.01283,0.0318,0.03,-13.5,69.92,0.3121,0.0409,0.731,0.0,0.0,0,0.0,0.0
1,206,4.12,approach,0.01339,0.00633,0.01179,0.03565,0.03,-14.08,46.51,0.3095,0.0422,0.493,0.0,0.0,0,0.0,0.0
2,206,4.12,approach,0.01464,0.00701,0.01285,0.03398,0.03,-14.2,45.63,0.309,0.0417,0.205,0.0,0.0,0,0.0,0.0
3,206,4.12,approach,0.00994,0.00298,0.00948,0.03267,0.03,-13.96,59.39,0.3112,0.0406,0.558,0.0,0.0,0,0.0,0.0
4,206,4.12,approach,0.0163,0.00987,0.01297,0.03835,0.03,-15.39,48.6,0.3108,0.0388,0.63,0.0,0.0,0,0.0,0.0
5,206,4.12,approach,0.01172,0.00529,0.01046,0.03517,0.03,-14.02,48.41,0.3097,0.0418,0.813,0.0,0.0,0,0.0,0.0
6,206,4.12,approach,0.02462,0.01637,0.01839,0.02072,0.03,-12.33,54.0,0.3155,0.0445,0.084,0.0,0.0,0,0.0,0.0
7,206,4.12,approach,0.01184,0.0033,0.01137,0.03304,0.03,-12.39,75.02,0.3115,0.0423,1.407,0.0,0.0,0,0.0,0.0
0,207,4.14,approach,0.01406,0.00612,0.01266,0.03222,0.03,-13.55,69.97,0.3121,0.0409,0.72,0.0,0.0,0,0.0,0.0
1,207,4.14,approach,0.01339,0.00635,0.01179,0.0356,0.03,-14.19,46.39,0.3095,0.0423,0.492,0.0,0.0,0,0.0,0.0
2,207,4.14,approach,0.01474,0.00709,0.01293,0.03429,0.03,-14.39,45.52,0.309,0.0418,0.203,0.0,0.0,0,0.0,0.0
3,207,4.14,approach,0.00972,0.0024,0.00942,0.03208,0.03,-14.06,59.24,0.3112,0.0406,0.562,0.0,0.0,0,0.0,0.0
4,207,4.14,approach,0.0164,0.00959,0.0133,0.03828,0.03,-15.54,48.5,0.3108,0.0388,0.629,0.0,0.0,0,0.0,0.0
5,207,4.14,approach,0.01182,0.0057,0.01035,0.03546,0.03,-14.18,48.2,0.3097,0.0419,0.81,0.0,0.0,0,0.0,0.0
6,207,4.14,approach,0.02464,0.01641,0.01838,0.02063,0.03,-12.43,53.94,0.3155,0.0447,0.078,0.0,0.0,0,0.0,0.0
7,207,4.14,approach,0.0114,0.00303,0.01099,0.03273,0.03,-12.58,74.88,0.3115,0.0423,1.413,0.0,0.0,0,0.0,0.0
0,208,4.16,approach,0.01409,0.00667,0.01241,0.03256,0.03,-13.58,70.0,0.3121,0.0408,0.711,0.0,0.0,0,0.0,0.0
1,208,4.16,approach,0.01337,0.00644,0.01172,0.03562,0.03,-14.33,46.26,0.3094,0.0424,0.492,0.0,0.0,0,0.0,0.0
2,208,4.16,approach,0.01489,0.00724,0.01301,0.03426,0.03,-14.49,45.46,0.309,0.0418,0.198,0.0,0.0,0,0.0,0.0
3,208,4.16,approach,0.00952,0.00285,0.00909,0.03237,0.03,-14.22,59.04,0.3111,0.0405,0.552,0.0,0.0,0,0.0,0.0
4,208,4.16,approach,0.01641,0.00956,0.01334,0.03787,0.03,-15.59,48.36,0.3107,0.0388,0.622,0.0,0.0,0,0.0,0.0
5,208,4.16,approach,0.01203,0.00613,0.01035,0.03582,0.03,-14.34,48.04,0.3097,0.0419,0.807,0.0,0.0,0,0.0,0.0
6,208,4.16,approach,0.02466,0.01646,0.01837,0.02054,0.03,-12.53,53.88,0.3154,0.0449,0.073,0.0,0.0,0,0.0,0.0
7,208,4.16,approach,0.01138,0.00322,0.01091,0.03287,0.03,-12.82,74.7,0.3116,0.0423,1.423,0.0,0.0,0,0.0,0.0
0,209,4.18,approach,0.0132,0.00544,0.01203,0.03249,0.03,-13.71,69.94,0.3121,0.0408,0.718,0.0,0.0,0,0.0,0.0
1,209,4.18,approach,0.01332,0.00639,0.01168,0.0356,0.03,-14.47,46.14,0.3094,0.0425,0.493,0.0,0.0,0,0.0,0.0
2,209,4.18,approach,0.01491,0.00739,0.01295,0.03409,0.03,-14.59,45.38,0.3089,0.0419,0.194,0.0,0.0,0,0.0,0.0
3,209,4.18,approach,0.01004,0.00357,0.00938,0.03275,0.03,-14.35,58.82,0.3111,0.0405,0.548,0.0,0.0,0,0.0,0.0
4,209,4.18,approach,0.01641,0.0099,0.01309,0.03771,0.03,-15.67,48.21,0.3106,0.0388,0.614,0.0,0.0,0,0.0,0.0
5,209,4.18,approach,0.01221,0.00638,0.01041,0.03597,0.03,-14.42,47.94,0.3096,0.042,0.801,0.0,0.0,0,0.0,0.0
6,209,4.18,approach,0.02467,0.01649,0.01835,0.02042,0.03,-12.63,53.82,0.3154,0.0451,0.067,0.0,0.0,0,0.0,0.0
7,209,4.18,approach,0.01164,0.00331,0.01116,0.03295,0.03,-12.98,74.61,0.3116,0.0423,1.434,0.0,0.0,0,0.0,0.0
0,210,4.2,approach,0.01363,0.00353,0.01316,0.02912,0.03,-13.05,70.67,0.3121,0.0408,0.727,0.0,0.0,0,0.0,0.0
1,210,4.2,approach,0.01328,0.00636,0.01167,0.03558,0.03,-14.61,46.03,0.3093,0.0426,0.494,0.0,0.0,0,0.0,0.0
2,210,4.2,approach,0.01485,0.00735,0.0129,0.03394,0.03,-14.72,45.28,0.3089,0.0419,0.192,0.0,0.0,0,0.0,0.0
3,210,4.2,approach,0.01057,0.00421,0.00969,0.03303,0.03,-14.41,58.76,0.3111,0.0405,0.541,0.0,0.0,0,0.0,0.0
4,210,4.2,approach,0.01669,0.01039,0.01305,0.03827,0.03,-15.9,48.02,0.3105,0.0388,0.608,0.0,0.0,0,0.0,0.0
5,210,4.2,approach,0.01207,0.00605,0.01044,0.03566,0.03,-14.5,47.87,0.3096,0.0421,0.802,0.0,0.0,0,0.0,0.0
6,210,4.2,approach,0.02466,0.01651,0.01832,0.02032,0.03,-12.72,53.76,0.3154,0.0453,0.061,0.0,0.0,0,0.0,0.0
7,210,4.2,approach,0.0117,0.00305,0.0113,0.03265,0.03,-13.04,74.62,0.3115,0.0423,1.441,0.0,0.0,0,0.0,0.0
0,211,4.22,approach,0.01286,0.0035,0.01238,0.02888,0.03,-13.33,70.36,0.3121,0.0407,0.718,0.0,0.0,0,0.0,0.0
1,211,4.22,approach,0.01326,0.00641,0.01161,0.03557,0.03,-14.73,45.91,0.3093,0.0427,0.494,0.0,0.0,0,0.0,0.0
2,211,4.22,approach,0.01483,0.00729,0.01292,0.03393,0.03,-14.88,45.16,0.3088,0.042,0.19,0.0,0.0,0,0.0,0.0
3,211,4.22,approach,0.01091,0.00469,0.00985,0.03311,0.03,-14.44,58.71,0.311,0.0405,0.535,0.0,0.0,0,0.0,0.0
4,211,4.22,approach,0.01745,0.01122,0.01336,0.03915,0.03,-16.07,47.89,0.3105,0.0389,0.594,0.0,0.0,0,0.0,0.0
5,211,4.22,approach,0.01184,0.00567,0.01039,0.03533,0.03,-14.64,47.73,0.3095,0.0421,0.807,0.0,0.0,0,0.0,0.0
6,211,4.22,approach,0.02469,0.01655,0.01832,0.02024,0.03,-12.82,53.7,0.3153,0.0456,0.056,0.0,0.0,0,0.0,0.0
7,211,4.22,approach,0.01162,0.00284,0.01127,0.03225,0.03,-13.09,74.62,0.3115,0.0423,1.447,0.0,0.0,0,0.0,0.0
0,212,4.24,approach,0.0124,0.00144,0.01231,0.02986,0.03,-13.89,69.75,0.3122,0.0407,0.729,0.0,0.0,0,0.0,0.0
1,212,4.24,approach,0.01322,0.00646,0.01154,0.03556,0.03,-14.86,45.8,0.3092,0.0428,0.494,0.0,0.0,0,0.0,0.0
2,212,4.24,approach,0.01495,0.00748,0.01295,0.03405,0.03,-15.02,45.04,0.3088,0.042,0.185,0.0,0.0,0,0.0,0.0
3,212,4.24,approach,0.01089,0.00464,0.00985,0.03299,0.03,-14.52,58.65,0.311,0.0405,0.533,0.0,0.0,0,0.0,0.0
4,212,4.24,approach,0.01824,0.01229,0.01347,0.03989,0.03,-16.1,47.84,0.3104,0.0389,0.572,0.0,0.0,0,0.0,0.0
5,212,4.24,approach,0.01158,0.00531,0.0103,0.03499,0.03,-14.78,47.56,0.3095,0.0422,0.809,0.0,0.0,0,0.0,0.0
6,212,4.24,approach,0.02472,0.01659,0.01833,0.02015,0.03,-12.91,53.64,0.3153,0.0458,0.051,0.0,0.0,0,0.0,0.0
7,212,4.24,approach,0.01162,0.00352,0.01107,0.03257,0.03,-13.27,74.49,0.3115,0.0422,1.451,0.0,0.0,0,0.0,0.0
0,213,4.26,approach,0.01251,0.00137,0.01243,0.03072,0.03,-14.29,69.34,0.3123,0.0407,0.725,0.0,0.0,0,0.0,0.0
1,213,4.26,approach,0.01319,0.00646,0.0115,0.03556,0.03,-15.0,45.69,0.3092,0.0429,0.495,0.0,0.0,0,0.0,0.0
2,213,4.26,approach,0.01502,0.00771,0.0129,0.03405,0.03,-15.14,44.96,0.3087,0.0421,0.18,0.0,0.0,0,0.0,0.0
3,213,4.26,approach,0.01054,0.00367,0.00988,0.03246,0.03,-14.64,58.56,0.311,0.0405,0.54,0.0,0.0,0,0.0,0.0
4,213,4.26,approach,0.01752,0.01136,0.01334,0.03926,0.03,-16.22,47.84,0.3104,0.0389,0.572,0.0,0.0,0,0.0,0.0
5,213,4.26,approach,0.01143,0.00524,0.01015,0.03485,0.03,-14.92,47.39,0.3095,0.0423,0.808,0.0,0.0,0,0.0,0.0
6,213,4.26,approach,0.02474,0.01664,0.01832,0.02005,0.03,-13.01,53.58,0.3152,0.046,0.047,0.0,0.0,0,0.0,0.0
7,213,4.26,approach,0.01191,0.00461,0.01098,0.03324,0.03,-13.38,74.4,0.3115,0.0422,1.449,0.0,0.0,0,0.0,0.0
0,214,4.28,approach,0.01244,0.00083,0.01241,0.03008,0.03,-14.47,69.13,0.3123,0.0407,0.726,0.0,0.0,0,0.0,0.0
