step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20,1789964359.425,-0.2452357,-0.2622967,0.7544981,-0.04576422,-0.004929903,-0.2249999,-0.08329779,-0.01117015,0,-0.05833834,-0.001050264,-0.03866,-0.0006082279,0.4912,-0.0198211,-0.03355385,0,-0.02816523,-0.04065334,-0.02756826,0.3872031,0,-0.002798855,-0.002165041,0.1729317,0.5973417,0.45086,0.004877447,1e-05,25.50094,0.007561062,0.0003970901,0.000476402,0.001810123,0.01705031,0.5,0.1,1e-05,-0.03145515,0.1600171,0.5184665,0.3631601,27875,0.9977599,426.06,34.41221
21,1789964360.296,-0.2527141,-0.2615258,0.7769979,-0.04646084,-0.004336966,-0.05500001,-0.09514445,-0.01094066,0,-0.06659158,-0.001082393,-0.03602,-0.00116037,0.4626998,-0.0203703,-0.03760667,-0.002681596,-0.03159272,-0.04916113,-0.02346849,0.4061139,0,-0.003005782,-0.002066348,0.1787996,0.4611722,0.3109414,0.004804687,0.0001708594,25.49937,0.007245912,0.0003315295,0.0003939038,0.001715792,0.009546787,0,0.35,0.0001708594,-0.02219462,0.1732813,0.5088964,0.3561583,28409,0.9976833,446.39,35.46084
22,1789964361.167,-0.2626474,-0.2902201,0.8279983,-0.05431659,-0.004315859,-0.05000001,-0.08581354,-0.01177747,0,-0.06596836,-0.001147567,-0.03682,-0.001214959,0.5235504,-0.02245002,-0.03925447,0,-0.02834624,-0.0401798,-0.0380087,0.4317375,0,-0.003165792,-0.002309612,0.1905598,0.5054335,0.5109721,0.004731052,3.375e-05,25.49039,0.007008049,0.0003103557,0.0003876542,0.001578987,0.0165984,0.3,0.1,3.375e-05,-0.03016291,0.1385145,0.5003574,0.3645113,28415,0.9969879,464.38,36.72054
23,1789964362.022,-0.06898655,-0.07313119,0.2159999,-0.01532835,-0.001359685,0,-0.03103813,-0.003012798,-7.5382e-05,-0.02151647,-0.0003047668,-0.01102,-0.0009093859,0.1079501,-0.005808535,-0.0106987,-0.000901083,-0.0103185,-0.012693,-0.00873608,0.1117889,0,-0.0009078988,-0.0005934294,0.04251576,0.1972284,0.06565759,0.004455216,0.0001139063,25.48082,0.006578007,0.0002759018,0.0003414859,0.001505403,0.01389816,0.1,0.25,0.0001139063,-0.028473,0.1513534,0.5043385,0.3450837,28932,0.9965064,477.54,37.79477
24,1789964362.900,-0.29107,-0.3073642,0.9,-0.0578041,-0.00426286,-0.04500001,-0.1099197,-0.01271333,-1.38998e-05,-0.07908393,-0.001253816,-0.02246,-0.002321719,0.6780526,-0.02527036,-0.02470331,0,-0.03142915,-0.0463853,-0.03958757,0.47246,0.1108968,-0.003429751,-0.002488829,0.2220709,0.7051813,0.8398644,0.004362657,1e-05,25.47023,0.006393859,0.0002801023,0.0003353272,0.001415773,0.01646513,0.45,0.15,1e-05,-0.03138215,0.1681948,0.5132377,0.3585734,28189,0.995923,502.39,39.88984
25,1789964363.788,-0.3042696,-0.3345718,0.9360008,-0.05581924,-0.00608428,-0.2949999,-0.1047478,-0.01338793,0,-0.074222,-0.001308255,-0.02482001,-0.001001856,0.7169508,-0.02422733,-0.02502564,0,-0.03478686,-0.04869046,-0.0346094,0.4755954,0.1084434,-0.003581823,-0.002695032,0.2595507,0.7151505,0.7078875,0.00456934,0.0001708594,25.46425,0.006465826,0.0002450901,0.0003033472,0.001348049,0.01027581,0,0.35,0.0001708594,-0.02162812,0.1723941,0.5224879,0.3599076,27851,0.995581,532.92,42.26463
26,1789964364.670,-0.3190712,-0.3408333,0.9720016,-0.05983452,-0.005008889,-0.06000001,-0.1086459,-0.01385247,0,-0.07771405,-0.001363231,-0.0262,-0.001260661,0.7054768,-0.02679939,-0.03250898,0,-0.03278556,-0.0448621,-0.0289819,0.5063938,0.08821407,-0.003667378,-0.002607422,0.2364206,0.6634078,0.628368,0.004563037,1e-05,25.45242,0.006452255,0.00023136,0.0002885949,0.001369263,0.01653188,0.5,0.1,1e-05,-0.03152792,0.1208356,0.5117357,0.3644037,28050,0.9949642,558.86,45.01496
27,1789964365.531,-0.3273489,-0.3495636,1.008003,-0.06384616,-0.005671827,-0.1899999,-0.1108166,-0.01345486,0,-0.0805549,-0.00139285,-0.03338,-0.00113078,0.7629018,-0.02782977,-0.03504793,0,-0.03413526,-0.05160805,-0.03448149,0.5186497,0.07552336,-0.003789253,-0.002904107,0.2587129,0.6971809,0.7404904,0.004340983,0.0001139063,25.44611,0.006140727,0.000207474,0.0002510129,0.001341257,0.008319548,0,0.3,0.0001139063,-0.0191339,0.1396589,0.5084786,0.346936,28729,0.9945595,584.28,47.61312
28,1789964366.420,-0.3358096,-0.3659694,1.036503,-0.06256934,-0.005733151,-0.2149999,-0.1125943,-0.01483327,-0.0005573555,-0.07973902,-0.001442906,-0.02758667,-0.0009890536,0.7907183,-0.02799462,-0.03226229,0,-0.03514465,-0.04733709,-0.03098326,0.5355643,0.1009267,-0.003930721,-0.002896865,0.2654822,0.6907046,0.8211379,0.004220933,5.0625e-05,25.42853,0.005996827,0.000208856,0.0002463132,0.001320725,0.01596008,0.25,0.15,5.0625e-05,-0.03074028,0.1122195,0.5151167,0.361356,28039,0.9934494,617.6,50.38424
29,1789964367.282,-0.349491,-0.3743324,1.080004,-0.06778972,-0.006021529,-0.04,-0.1266194,-0.01504563,-0.0006542647,-0.08985331,-0.001495983,-0.03634,-0.002094715,0.7874019,-0.02721707,-0.03493974,0,-0.04111544,-0.0680426,-0.04833725,0.5620549,0.1095386,-0.004076612,-0.002952113,0.2575471,0.8668269,1.113646,0.004211317,0.0001139063,25.41129,0.005879624,0.0002036387,0.0002301542,0.001234514,0.01415808,0.1,0.2,0.0001139063,-0.02848653,0.1416692,0.5009596,0.3540511,28743,0.9923648,646.51,53.45436
