step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_angular_motion,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
303,1789604137.338,-0.05493628,0.500002,-0.06170422,-0.01326697,-0.006710278,0,0,-0.00194488,1.955465,0.8387477,-0.00460538,0.0009765625,0,0,0,0.9990234,8.632915,0.0002562891,-0.004000755,0.0003064969,0.01223744,0.509922,0.03964043,89438,0.4249256,493.97,31.0341
304,1789604137.896,-0.05441089,0.500002,-0.06015143,-0.01511028,-0.006841214,0,0,-0.001998303,1.953391,0.832483,-0.004825011,0.0009765625,0,0,0,0.9990234,8.619076,0.0001139063,-0.0009619344,0.0003152998,0.01402479,0.5144515,0.03892779,88821,0.4248133,500,31.45836
305,1789604138.457,-0.05326666,0.500002,-0.05622806,-0.01378669,-0.006974028,0,0,-0.002019422,1.955203,0.8329228,-0.00480063,0.0009765625,0,0,0,0.9990234,8.604988,0.0001708594,-0.005089777,0.0003105174,0.01373921,0.5180233,0.03897929,88243,0.4244215,500,31.47039
306,1789604139.015,-0.05388367,0.500002,-0.05682839,-0.01308676,-0.006839751,0,0,-0.00199498,1.955288,0.8300783,-0.004690411,0.0009765625,0,0,0,0.9990234,8.580998,0.0002562891,-0.00168621,0.0003316571,0.01507291,0.5146577,0.03877521,88812,0.4238963,500,31.48438
307,1789604139.582,-0.05336893,0.500002,-0.05737556,-0.01426544,-0.006988243,0,0,-0.00199555,1.954828,0.8333826,-0.004509339,0.0009765625,0,0,0,0.9990234,8.563416,0.0002562891,-0.002031055,0.0003419,0.01247339,0.5233417,0.04033017,87199,0.4236088,500,31.49022
308,1789604140.145,-0.0537813,0.500002,-0.05754399,-0.01301095,-0.006857174,0,0,-0.001955725,1.956308,0.8365954,-0.004303684,0.0009765625,0,0,0,0.9990234,8.551498,0.0001139063,-0.001517133,0.0003485948,0.009676022,0.519649,0.0386827,88033,0.4233589,500,31.51893
309,1789604140.708,-0.05345064,0.500002,-0.05631896,-0.01279437,-0.006759607,0,0,-0.001990156,1.956123,0.8366108,-0.004730034,0.0009765625,0,0,0,0.9990234,8.528525,0.0002562891,-0.006189915,0.0003349672,0.01161498,0.5192511,0.03932214,87995,0.4227302,500,31.54966
310,1789604141.260,-0.05459305,0.500002,-0.05843611,-0.01374099,-0.006816847,0,0,-0.001950633,1.955781,0.837784,-0.004567459,0.0009765625,0,0,0,0.9990234,8.504591,0.0002562891,-0.003067592,0.0003649751,0.01225969,0.5090506,0.03876328,89723,0.4222512,500,31.56753
311,1789604141.816,-0.05302445,0.500002,-0.05511063,-0.01400166,-0.006777897,0,0,-0.001960502,1.955372,0.8374118,-0.004785759,0.0009765625,0,0,0,0.9990234,8.487513,0.0001139063,-0.001159242,0.0003185622,0.01063269,0.5131416,0.03921413,88986,0.4220787,500,31.56011
312,1789604142.356,-0.0530475,0.500002,-0.05637237,-0.01383253,-0.006711659,0,0,-0.001958835,1.955379,0.8374359,-0.00473961,0.0009765625,0,0,0,0.9990234,8.480927,0.0002562891,-0.001495593,0.0005641254,0.01241423,0.4961972,0.04002476,91663,0.4220089,500,31.554
313,1789604142.877,-0.0532486,0.500002,-0.05612573,-0.0133562,-0.006814673,0,0,-0.001976911,1.955837,0.8377613,-0.004814034,0.0009765625,0,0,0,0.9990234,8.480777,5.0625e-05,0.0003509769,0.0006487948,0.01236584,0.4778068,0.03915977,95077,0.4220268,500,31.554
314,1789604143.386,-0.0532486,0.500002,-0.05612573,-0.0133562,-0.006814673,0,0,-0.001976911,1.955837,0.8377613,-0.004814034,0.0009765625,0,0,0,0.9990234,8.480328,0.0001139063,-0.006434878,0.0004417598,0.01236584,0.4659119,0.03895736,97355,0.421968,500,31.554
315,1789604143.965,-0.0532486,0.500002,-0.05612573,-0.0133562,-0.006814673,0,0,-0.001976911,1.955837,0.8377613,-0.004814034,0.0009765625,0,0,0,0.9990234,8.478396,0.0002562891,-0.002223827,0.0003705631,0.01236584,0.5317993,0.0438385,85387,0.4219112,500,31.554
316,1789604144.633,-0.05337707,0.500002,-0.05568667,-0.01260839,-0.00699986,0,0,-0.001996146,1.955959,0.8338298,-0.004901716,0.0008748373,0,0,0,0.9991252,8.476448,0.0001139063,-0.001438102,0.0003312051,0.01262103,0.6152129,0.0480082,74111,0.4218395,500,31.55173
317,1789604145.271,-0.05386528,0.500002,-0.05401825,-0.009766696,-0.007703569,0,0,-0.002069237,1.956425,0.8188893,-0.005234903,0.0004882812,0,0,0,0.9995117,8.459987,0.0002562891,-0.00386562,0.0003232249,0.01359076,0.5878563,0.04698491,77424,0.4214507,500,31.55173
318,1789604145.894,-0.05386528,0.500002,-0.05401825,-0.009766696,-0.007703569,0,0,-0.002069237,1.956425,0.8188893,-0.005234903,0.0004882812,0,0,0,0.9995117,8.440287,0.0001708594,-0.002445299,0.0003110589,0.01359076,0.5740001,0.04427624,79498,0.421245,500,31.55173
319,1789604146.523,-0.05644858,0.500002,-0.06113749,-0.00926212,-0.007005648,0,0,-0.001987775,1.960487,0.8422591,-0.005324741,0.0004882812,0,0,0,0.9995117,8.427481,0.0002562891,-0.003519233,0.0002979566,0.01575205,0.5817878,0.04349494,78607,0.4209839,500,31.55015
320,1789604147.160,-0.04824836,0.500002,-0.05161607,-0.01688518,-0.008755738,0,0,-0.001990767,1.951389,0.8329177,-0.003702117,0.0004882812,0,0,0,0.9995117,8.407734,0.0003844336,-0.004362204,0.0003020435,0.005669288,0.5771174,0.05508566,77747,0.4204972,500,31.55015
321,1789604147.852,-0.05285633,0.500002,-0.05879087,-0.01505288,-0.007042252,0,0,-0.001951218,1.956183,0.849727,-0.004821484,6.103516e-05,0,0,0,0.999939,8.385703,0.0001708594,-0.00113047,0.0002920002,0.009276561,0.6388643,0.0489819,71457,0.4202208,500,31.55613
322,1789604148.524,-0.05285134,0.500002,-0.0565059,-0.01257826,-0.006810757,0,0,-0.001972898,1.956866,0.8417162,-0.004293441,0,0,0,0,1,8.376209,2.25e-05,0.009034501,0.000276804,0.009910302,0.6185191,0.04877424,73658,0.4201633,500,31.57404
323,1789604149.212,-0.0538285,0.500002,-0.05716848,-0.01173202,-0.006572676,0,0,-0.001924537,1.958227,0.8489878,-0.004635085,0,0,0,0,1,8.371367,5.0625e-05,-0.003598315,0.0002804103,0.01302867,0.6342645,0.04797459,72045,0.4199928,500,31.62767
324,1789604149.802,-0.05282176,0.500002,-0.05728339,-0.01410669,-0.006594453,0,0,-0.001937208,1.954921,0.8434145,-0.004977582,0,0,0,0,1,8.356892,0.0001139063,-0.004410107,0.0002805895,0.01151431,0.5456035,0.04013467,83914,0.4196539,500,31.64543
325,1789604150.372,-0.05205201,0.500002,-0.05467993,-0.01364968,-0.006906881,0,0,-0.001967497,1.957248,0.8480756,-0.004929025,0,0,0,0,1,8.339013,0.0001708594,-0.004530921,0.0003030023,0.01202539,0.5247116,0.04031944,86989,0.419315,500,31.68051
326,1789604150.937,-0.05199241,0.500002,-0.05346497,-0.01240668,-0.006718298,0,0,-0.001930901,1.956814,0.8439206,-0.00444749,0,0,0,0,1,8.322117,0.0002562891,-0.004144067,0.0003037525,0.01120205,0.521245,0.03936839,87675,0.4189023,500,31.69971
327,1789604151.504,-0.05172168,0.500002,-0.05252068,-0.01307283,-0.006798107,0,0,-0.001921782,1.956243,0.846156,-0.004167208,0,0,0,0,1,8.305613,0.0001139063,0.0008323601,0.0003218261,0.01059371,0.5216215,0.04128385,87318,0.4186753,500,31.69404
328,1789604152.075,-0.05248599,0.500002,-0.05389263,-0.01188062,-0.006684375,0,0,-0.00192085,1.95757,0.8446655,-0.004309197,0,0,0,0,1,8.282101,0.0002562891,-0.005596273,0.0003143516,0.0130381,0.5272932,0.04012871,86623,0.4180138,500,31.69146
329,1789604152.636,-0.05196851,0.500002,-0.05520735,-0.01375633,-0.00680623,0,0,-0.001923427,1.956294,0.8465194,-0.004332297,0,0,0,0,1,8.252482,0.0002562891,-0.001882407,0.0005830482,0.01205144,0.5179241,0.03900456,88255,0.4175449,500,31.71272
330,1789604153.204,-0.05199188,0.500002,-0.0532712,-0.01233336,-0.006806613,0,0,-0.001956091,1.957798,0.8470244,-0.004251871,0,0,0,0,1,8.234821,0.0001708594,-0.003441215,0.0003166401,0.01134105,0.5234118,0.04044151,87171,0.4172003,500,31.71839
331,1789604153.765,-0.05191894,0.500002,-0.05439333,-0.012483,-0.006719545,0,0,-0.001997863,1.957586,0.8479845,-0.004260276,0,0,0,0,1,8.21498,0.0002562891,-0.002533399,0.0003133359,0.01085097,0.5164597,0.03997803,88333,0.4167713,500,31.71139
332,1789604154.330,-0.05179722,0.500002,-0.0545795,-0.01261518,-0.006791993,0,0,-0.001969864,1.957553,0.8494269,-0.004503447,0,0,0,0,1,8.196863,0.0001139063,-0.0009946174,0.0003002581,0.0125256,0.521353,0.03969526,87607,0.4164323,500,31.71341
333,1789604154.864,-0.05181167,0.500002,-0.05445021,-0.01229363,-0.006727699,0,0,-0.001932543,1.957842,0.8495392,-0.004406174,0,0,0,0,1,8.189732,0.0001708594,-0.003314164,0.0006593862,0.01160959,0.4900324,0.04023767,92692,0.4164549,500,31.70026
334,1789604155.374,-0.05171332,0.500002,-0.05421567,-0.01265554,-0.006790393,0,0,-0.001934792,1.957307,0.8470773,-0.004319831,0,0,0,0,1,8.191635,7.59375e-05,-0.00177896,0.0005695266,0.0114858,0.4663198,0.0397644,97122,0.4165316,500,31.70026
335,1789604155.878,-0.05171332,0.500002,-0.05421567,-0.01265554,-0.006790393,0,0,-0.001934792,1.957307,0.8470773,-0.004319831,0,0,0,0,1,8.189926,0.0001708594,-0.004498345,0.0004088971,0.0114858,0.4620023,0.03902888,98101,0.4165392,500,31.70026
336,1789604156.385,-0.05171332,0.500002,-0.05421567,-0.01265554,-0.006790393,0,0,-0.001934792,1.957307,0.8470773,-0.004319831,0,0,0,0,1,8.186721,0.0002562891,-0.001810188,0.0003565534,0.0114858,0.4631615,0.03963065,97758,0.4165409,500,31.70026
337,1789604156.894,-0.05198232,0.500002,-0.05793414,-0.01439847,-0.006777149,0,0,-0.001960531,1.955923,0.8472911,-0.004438151,0,0,0,0,1,8.176727,0.0002562891,-0.003443732,0.0003182886,0.01063568,0.4671822,0.03891778,97119,0.4162789,500,31.69666
338,1789604157.407,-0.05243066,0.500002,-0.0641316,-0.01730337,-0.006755074,0,0,-0.002003429,1.953616,0.8476474,-0.004635351,0,0,0,0,1,8.161016,0.0003844336,-0.003607269,0.0003503819,0.009218811,0.4698157,0.03911567,96578,0.4159836,500,31.69666
339,1789604157.923,-0.05243066,0.500002,-0.0641316,-0.01730337,-0.006755074,0,0,-0.002003429,1.953616,0.8476474,-0.004635351,0,0,0,0,1,8.148533,0.0001139063,0.001037858,0.0004252777,0.009218811,0.472604,0.03978372,95927,0.4158949,500,31.69666
340,1789604158.450,-0.04884353,0.500002,-0.04887627,-0.01482841,-0.007367979,0,0,-0.001887806,1.963714,0.8779246,-0.003087156,0,0,0,0,1,8.137042,0.0002562891,-0.003884727,0.0003168529,0.01123232,0.483515,0.04038358,93819,0.4156742,500,31.70639
341,1789604158.966,-0.04944808,0.500002,-0.04909778,-0.01464278,-0.006990355,0,0,-0.001775727,1.96564,0.8752739,-0.003475833,0,0,0,0,1,8.119358,0.0002562891,-0.001866424,0.0002849945,0.01362893,0.4708023,0.04086304,96062,0.4152973,500,31.71319
342,1789604159.499,-0.05110007,0.500002,-0.05826766,-0.01273465,-0.006485778,0,0,-0.001843564,1.960653,0.8641891,-0.00474007,0,0,0,0,1,8.09657,0.0001708594,-0.0009206414,0.0002614949,0.00788103,0.4906323,0.03900266,92803,0.4148929,500,31.72326
343,1789604160.044,-0.05049042,0.500002,-0.05468576,-0.01140293,-0.007017685,0,0,-0.001880577,1.959505,0.8517364,-0.003524012,0,0,0,0,1,8.072976,0.0002562891,-0.003885328,0.000255853,0.01115612,0.5004239,0.03994083,90960,0.4143205,500,31.74592
344,1789604160.601,-0.05063191,0.500002,-0.05310087,-0.01130324,-0.006987656,0,0,-0.001830188,1.9598,0.8535991,-0.003696185,0,0,0,0,1,8.047885,0.0002562891,-0.002299011,0.0003404197,0.009773843,0.5120139,0.04036355,88982,0.4140056,500,31.79629
345,1789604161.173,-0.05073649,0.500002,-0.05646721,-0.01355408,-0.006911356,0,0,-0.001878874,1.95882,0.8564644,-0.003757606,0,0,0,0,1,8.026004,0.0002562891,-0.001258103,0.0005453788,0.009908635,0.5280807,0.04017472,86496,0.4135088,500,31.86842
346,1789604161.742,-0.05041346,0.500002,-0.05336814,-0.01153254,-0.00698026,0,0,-0.001896621,1.959594,0.8575172,-0.003884809,0,0,0,0,1,8.009159,3.375e-05,0.003594539,0.0002872833,0.009984646,0.5251739,0.0394938,87045,0.4133297,500,31.84862
347,1789604162.320,-0.05062547,0.500002,-0.05583628,-0.01227917,-0.006755929,0,0,-0.001862136,1.95898,0.8573336,-0.004009094,0,0,0,0,1,8.003911,7.59375e-05,-0.003887736,0.0002850778,0.01093256,0.5333233,0.04043221,85667,0.4132009,500,31.84959
348,1789604162.887,-0.05096477,0.500002,-0.0555298,-0.01169622,-0.006799213,0,0,-0.00185788,1.959798,0.856994,-0.003670108,0,0,0,0,1,7.993915,0.0001708594,-0.006472279,0.0003088578,0.01147744,0.5227299,0.03984094,87370,0.4130865,500,31.85659
349,1789604163.463,-0.04946375,0.500002,-0.05187918,-0.0116677,-0.006939904,0,0,-0.001879476,1.959876,0.8550312,-0.003896825,0,0,0,0,1,7.983968,0.0002562891,-0.002319944,0.0002888459,0.01039019,0.5318015,0.04009986,85944,0.4129567,500,31.87837
350,1789604164.032,-0.04983832,0.500002,-0.05530174,-0.01183452,-0.006954213,0,0,-0.001876404,1.959616,0.8578339,-0.003985484,0,0,0,0,1,7.977904,2.25e-05,0.006746845,0.0003231554,0.01195485,0.524842,0.04043508,86952,0.4129089,500,31.89733
351,1789604164.598,-0.0506442,0.500002,-0.05500527,-0.01156753,-0.006688231,0,0,-0.001832625,1.960342,0.8623722,-0.003759582,0,0,0,0,1,7.974995,7.59375e-05,-0.004349806,0.0002912857,0.009760172,0.5194416,0.03927946,87972,0.4128267,500,31.90831
352,1789604165.163,-0.04900557,0.500002,-0.05219725,-0.01277646,-0.006798138,0,0,-0.001880538,1.958683,0.858762,-0.003803937,0,0,0,0,1,7.964944,0.0001139063,-0.003168766,0.0002940161,0.01059841,0.5198243,0.04061222,87703,0.4125793,500,31.92805
353,1789604165.806,-0.04931536,0.500002,-0.05384043,-0.01329356,-0.006887989,0,0,-0.001905335,1.959281,0.8623204,-0.004228909,0,0,0,0,1,7.951595,0.0001708594,-0.005887981,0.0002927876,0.01063215,0.5874629,0.05123949,76956,0.4123331,500,31.92925
354,1789604166.353,-0.04932824,0.500002,-0.05310866,-0.0121122,-0.006819689,0,0,-0.001868051,1.960088,0.8617328,-0.00385469,0,0,0,0,1,7.944103,7.59375e-05,-0.001354664,0.0008055606,0.01092695,0.5014458,0.03959465,90847,0.4123242,500,31.94567
355,1789604166.869,-0.04924854,0.500002,-0.05274233,-0.0120889,-0.006839953,0,0,-0.001869218,1.960102,0.8613564,-0.003817457,0,0,0,0,1,7.946145,0.0001139063,-0.002623558,0.0005062516,0.01092408,0.472662,0.04028463,95822,0.4123363,500,31.94567
356,1789604167.380,-0.04924854,0.500002,-0.05274233,-0.0120889,-0.006839953,0,0,-0.001869218,1.960102,0.8613564,-0.003817457,0,0,0,0,1,7.94106,0.0001708594,-0.002711166,0.0004133824,0.01092408,0.4671347,0.04050732,96824,0.4121355,500,31.94567
357,1789604167.893,-0.04924854,0.500002,-0.05274233,-0.0120889,-0.006839953,0,0,-0.001869218,1.960102,0.8613564,-0.003817457,0,0,0,0,1,7.932626,0.0001139063,-0.002939904,0.0004342234,0.01092408,0.4690247,0.04017854,96527,0.4120108,500,31.94567
358,1789604168.418,-0.03833827,0.4025015,-0.04850075,-0.01340329,-0.006425453,-0.001,-0.0004894889,-0.001593105,1.555969,0.6702228,-0.007352594,0.0001220703,0,0,0,0.9998779,7.939171,0.0001139063,-0.0005172779,0.004438339,0.06346503,0.4810553,0.04069972,94205,0.4126353,496.11,31.67146
359,1789604168.949,-0.007256432,0.1112083,-0.03899397,-0.01846339,-0.004474377,-0.004,-0.001921976,-0.0006838818,0.3455116,0.08704542,-0.01711222,0.0005086263,0,0,0,0.9994914,7.990588,0.0001708594,-0.003469513,0.004149378,0.2282586,0.4870393,0.04016685,93231,0.4142607,492.51,31.41656
360,1789604169.479,-0.01602043,0.1953334,-0.04204317,-0.02355268,-0.005029039,-0.003666667,-0.001945687,-0.001004179,0.6759703,0.2481911,-0.01771411,0.001322428,0,0,0,0.9986776,8.060469,0.0001708594,-0.002822569,0.001555858,0.2212692,0.4864144,0.04033494,93311,0.4156687,489.33,31.18414
361,1789604169.998,-0.04903834,0.500002,-0.06570982,-0.01891903,-0.007284625,0,0,-0.001966892,1.952682,0.8520209,-0.004764869,0.001464844,0,0,0,0.9985352,8.08139,0.0002562891,-0.003647597,0.0003024131,0.01269177,0.4757626,0.03970647,95353,0.4156306,489.33,31.17493
362,1789604170.525,-0.05133092,0.500002,-0.06495756,-0.01514039,-0.00743886,0,0,-0.001975222,1.954764,0.8530464,-0.00509496,0.001464844,0,0,0,0.9985352,8.060542,0.0001708594,-0.002135682,0.0009492734,0.01040811,0.4822352,0.04046106,94035,0.4151546,489.33,31.18059
363,1789604171.067,-0.04859911,0.500002,-0.0530529,-0.01074283,-0.006897233,0,0,-0.001860615,1.961824,0.8720802,-0.003650933,0.001464844,0,0,0,0.9985352,8.040175,0.0001139063,-0.002560433,0.0002467832,0.01271708,0.499423,0.0388732,91310,0.4148245,489.33,31.20748
364,1789604171.616,-0.04984439,0.500002,-0.05511027,-0.01149033,-0.007006461,0,0,-0.00182521,1.961691,0.8687217,-0.003989198,0.001464844,0,0,0,0.9985352,8.019115,0.0001708594,-0.003765045,0.0002412881,0.0116922,0.5050476,0.04029989,90129,0.4142911,489.33,31.20433
365,1789604172.170,-0.04730391,0.500002,-0.05104102,-0.01217997,-0.00731407,0,0,-0.001840909,1.961074,0.8639238,-0.003522724,0.001464844,0,0,0,0.9985352,7.995388,0.0001139063,-0.002275247,0.0002401283,0.009781148,0.5092165,0.03926134,89615,0.4139574,489.33,31.23161
366,1789604172.731,-0.04884924,0.500002,-0.05312961,-0.01238175,-0.006962119,0,0,-0.001824824,1.96164,0.8674396,-0.003812933,0.001464844,0,0,0,0.9985352,7.983423,7.59375e-05,-0.001838308,0.0002501371,0.01112017,0.5182827,0.03910565,88182,0.4137808,500,32.03891
367,1789604173.298,-0.04902579,0.500002,-0.05258942,-0.01212758,-0.007105059,0,0,-0.00181413,1.961832,0.87014,-0.003565084,0.001464844,0,0,0,0.9985352,7.965807,0.0001708594,-0.00460607,0.0002647452,0.008516319,0.5227926,0.04016614,87310,0.4132506,500,32.06066
368,1789604173.862,-0.04830119,0.500002,-0.05075936,-0.01255513,-0.007152967,0,0,-0.001849057,1.961062,0.8670882,-0.003709998,0.001464844,0,0,0,0.9985352,7.941949,0.0001139063,-0.003180804,0.0002509059,0.009605268,0.5195081,0.04004312,87841,0.4128442,500,32.04425
369,1789604174.438,-0.04762594,0.500002,-0.04967634,-0.01140194,-0.007141061,0,0,-0.001812321,1.962626,0.8703641,-0.003312041,0.001464844,0,0,0,0.9985352,7.923255,0.0001708594,-0.006318025,0.0002687157,0.009191669,0.5317609,0.04009771,85951,0.4124748,500,32.07973
370,1789604175.011,-0.04798444,0.500002,-0.05125245,-0.01130743,-0.007231323,0,0,-0.001825307,1.962193,0.8722848,-0.003465199,0.001464844,0,0,0,0.9985352,7.902376,0.0002562891,-0.002251675,0.0002810277,0.0108551,0.5296295,0.03919196,86410,0.4121484,500,32.11052
371,1789604175.672,-0.04779928,0.500002,-0.05194608,-0.01286855,-0.00702583,0,0,-0.001853157,1.961026,0.8693292,-0.00364893,0.001464844,0,0,0,0.9985352,7.881642,0.0002562891,-0.0043077,0.001021106,0.01000952,0.6078987,0.04892182,74833,0.4118913,500,32.05826
372,1789604176.365,-0.04910974,0.500002,-0.05372067,-0.01062999,-0.007058586,0,0,-0.001783216,1.963916,0.8734297,-0.003285671,0.001464844,0,0,0,0.9985352,7.873453,7.59375e-05,-0.001177642,0.001763842,0.009592488,0.6396136,0.04833174,71447,0.4120748,500,32.0801
373,1789604177.053,-0.04719923,0.4971353,-0.04994326,-0.01160927,-0.007145229,-3.333334e-05,-6.418566e-06,-0.001793034,1.950732,0.864273,-0.003280756,0.00193278,0,0,0,0.9980673,7.884425,0.0001708594,-0.004590793,0.0003626283,0.01138514,0.6397779,0.04294038,71994,0.4123464,496.57,31.86556
374,1789604177.743,-0.04801774,0.500002,-0.05143143,-0.01136598,-0.007085098,0,0,-0.001814446,1.96171,0.8665169,-0.003488965,0.001953125,0,0,0,0.9980469,7.879116,0.0002562891,-0.004632117,0.0002771185,0.009414295,0.6293814,0.05644679,71668,0.412071,500,32.09756
375,1789604178.398,-0.04743693,0.500002,-0.05099761,-0.01222635,-0.00716065,0,0,-0.001832021,1.961601,0.8711742,-0.003428787,0.001953125,0,0,0,0.9980469,7.867522,0.0001708594,0.001129154,0.002094192,0.0100038,0.6004522,0.0490768,75673,0.4119197,500,32.09756
376,1789604179.038,-0.04743693,0.500002,-0.05099761,-0.01222635,-0.00716065,0,0,-0.001832021,1.961601,0.8711742,-0.003428787,0.001953125,0,0,0,0.9980469,7.866784,7.59375e-05,-0.001568889,0.0006890073,0.0100038,0.5879529,0.04761314,77335,0.4119205,500,32.09756
377,1789604179.684,-0.04743693,0.500002,-0.05099761,-0.01222635,-0.00716065,0,0,-0.001832021,1.961601,0.8711742,-0.003428787,0.001953125,0,0,0,0.9980469,7.865588,0.0001708594,-0.005649072,0.0004690699,0.0100038,0.5945981,0.04727125,76576,0.4119084,500,32.09756
378,1789604180.324,-0.04743693,0.500002,-0.05099761,-0.01222635,-0.00716065,0,0,-0.001832021,1.961601,0.8711742,-0.003428787,0.001953125,0,0,0,0.9980469,7.866487,0.0002562891,-0.00496087,0.0005989473,0.0100038,0.5874751,0.04793644,77354,0.412142,500,32.09756
379,1789604180.972,-0.03920083,0.4360016,-0.04777417,-0.01109179,-0.007403275,-0.0006666667,-5.202645e-05,-0.001646018,1.692512,0.7325479,-0.004832701,0.001831055,0,0,0,0.9981689,7.877783,7.59375e-05,-0.001940314,0.004263958,0.04843176,0.5952671,0.04754972,76463,0.4126812,496.17,31.82082
380,1789604181.615,-0.01541281,0.2010003,-0.04874107,-0.01289118,-0.005854133,-0.003166667,-0.0004290723,-0.001167867,0.7088875,0.2590536,-0.01334158,0.002115885,0,0,0,0.9978842,7.900733,0.0001708594,-0.00654911,0.0004976742,0.2056176,0.5898633,0.04868698,76974,0.4132166,492.49,31.55943
381,1789604182.264,-0.04609734,0.500002,-0.04846608,-0.02014777,-0.007676523,0,0,-0.001879073,1.95707,0.8801395,-0.002861556,0.001525879,0,0,0,0.9984741,7.911658,0.0002562891,-0.00246333,0.0009678106,0.01640883,0.5965042,0.04714656,76364,0.4136828,492.49,31.56138
382,1789604182.913,-0.04830714,0.500002,-0.0487266,-0.01298279,-0.007307015,0,0,-0.001803004,1.966153,0.8852212,-0.002880945,0.001464844,0,0,0,0.9985352,7.925611,5.0625e-05,0.002960393,0.0003818545,0.01010778,0.5957596,0.04895854,76237,0.4138594,492.49,31.56332
383,1789604183.582,-0.04775835,0.4940228,-0.05120101,-0.01167397,-0.007517173,-8.333334e-05,-1.595446e-05,-0.001849324,1.936353,0.8697038,-0.004081663,0.001525879,0,0,0,0.9984741,7.922673,0.0001139063,-0.004721367,0.0003909859,0.0207494,0.6166122,0.04802966,73952,0.4136986,489.63,31.32701
384,1789604184.256,-0.04513317,0.500002,-0.04800578,-0.01123704,-0.006953638,0,0,-0.001784732,1.964013,0.8853487,-0.002987681,0.001953125,0,0,0,0.9980469,7.905416,0.0002562891,-0.003888658,0.0002330625,0.01030367,0.6221697,0.04719877,73430,0.4134128,489.63,31.33737
385,1789604184.937,-0.04466261,0.500002,-0.04918855,-0.01280395,-0.00755008,0,0,-0.001855418,1.96116,0.8757805,-0.003158259,0.001953125,0,0,0,0.9980469,7.885927,0.0001708594,-0.004057895,0.0002521888,0.009559965,0.6286454,0.04731607,72714,0.4131736,489.63,31.34555
386,1789604185.639,-0.04461196,0.500002,-0.04726718,-0.01145737,-0.007590472,0,0,-0.001862991,1.961518,0.87067,-0.003043567,0.001953125,0,0,0,0.9980469,7.871832,0.0001708594,-0.003506364,0.00023764,0.01138758,0.6489143,0.04915452,70411,0.4128604,489.63,31.37628
387,1789604186.362,-0.0455287,0.500002,-0.04841803,-0.01194285,-0.007492403,0,0,-0.00185705,1.961993,0.8711345,-0.003100041,0.001953125,0,0,0,0.9980469,7.850828,0.0001708594,-0.004157633,0.0002343593,0.009909075,0.6670015,0.05005288,68547,0.4124378,500,32.17176
388,1789604187.082,-0.04617259,0.500002,-0.05111611,-0.01313813,-0.007264966,0,0,-0.001797722,1.961763,0.8775203,-0.003407195,0.001953125,0,0,0,0.9980469,7.831402,7.59375e-05,-0.001897063,0.0002225782,0.008732805,0.6654239,0.0492022,68780,0.4121679,500,32.15959
389,1789604187.804,-0.04539301,0.500002,-0.04762952,-0.01174412,-0.007392364,0,0,-0.001835086,1.962191,0.8754078,-0.003499852,0.001953125,0,0,0,0.9980469,7.815937,0.0001708594,-0.003420755,0.0002549854,0.008826429,0.6697547,0.0475018,68527,0.4118091,500,32.16309
390,1789604188.520,-0.04532903,0.500002,-0.04773588,-0.01107212,-0.007444463,0,0,-0.001856778,1.963495,0.8746333,-0.003209469,0.001953125,0,0,0,0.9980469,7.802284,7.59375e-05,-0.0004350108,0.0002387939,0.0109703,0.6630483,0.04726338,69197,0.4116299,500,32.19192
391,1789604189.233,-0.04609365,0.500002,-0.04929872,-0.01245393,-0.007350357,0,0,-0.001831967,1.961294,0.8716787,-0.003464845,0.001953125,0,0,0,0.9980469,7.791217,0.0001708594,-0.004271945,0.0002917817,0.009810909,0.6592698,0.04896045,69401,0.4113418,500,32.17067
392,1789604189.950,-0.04545796,0.500002,-0.04865902,-0.01192356,-0.007293941,0,0,-0.001803474,1.962016,0.8781828,-0.003384311,0.001953125,0,0,0,0.9980469,7.779198,0.0002562891,-0.004710752,0.0002585507,0.009070421,0.659878,0.05089116,69153,0.4111679,500,32.19084
393,1789604190.662,-0.04537993,0.500002,-0.04919865,-0.0111035,-0.007300097,0,0,-0.001837491,1.96097,0.8703561,-0.003635368,0.00189209,0,0,0,0.9981079,7.768837,0.0002562891,-0.003690255,0.0002477098,0.007779266,0.6562214,0.05100799,69499,0.4110495,500,32.19604
394,1789604191.384,-0.04452512,0.500002,-0.04665564,-0.01207777,-0.007421013,0,0,-0.001809504,1.961661,0.8745024,-0.003097113,0.001464844,0,0,0,0.9985352,7.758004,7.59375e-05,-0.002626266,0.0002541619,0.008884946,0.6661639,0.05074668,68560,0.4108507,500,32.18522
