attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
9,461,9.22,arrive,0.06146,0.05169,-0.03325,0.06632,0.03,22.01,0.52,0.3098,0.0372,3.168,1.587,0.0,0.0,0,0.0,0.0
10,461,9.22,arrive,0.02906,0.02637,0.0122,0.03473,0.03,-10.81,0.71,0.3095,0.0316,-1.438,1.73,0.0,0.0,0,0.0,0.0
11,461,9.22,arrive,0.06368,0.06163,-0.01605,0.07135,0.03,-11.02,2.31,0.3056,0.0769,2.107,1.73,0.0,0.0,0,0.0,0.0
12,461,9.22,arrive,0.02703,0.02602,0.00732,0.02674,0.03,-9.91,1.03,0.3031,0.0441,-0.14,1.73,0.0,0.0,0,0.0,0.0
13,461,9.22,arrive,0.01371,0.0134,0.00288,0.01871,0.03,-11.78,0.92,0.3039,0.0614,-0.202,1.73,0.0,0.0,0,0.0,0.0
14,461,9.22,arrive,0.03438,0.03415,0.00399,0.04721,0.03,-12.57,2.03,0.3074,0.0693,1.033,1.73,0.0,0.0,0,0.0,0.0
15,461,9.22,arrive,0.06616,0.06613,-0.00178,0.07097,0.03,-16.83,3.57,0.2994,0.0794,1.606,1.73,0.0,0.0,0,0.0,0.0
0,462,9.24,arrive,0.03425,0.03399,0.00423,0.03109,0.03,-8.32,0.8,0.2981,0.0449,-0.435,1.729,0.0,0.0,0,0.0,0.0
1,462,9.24,arrive,0.09689,0.09398,-0.02356,0.09498,0.03,-16.57,2.86,0.2962,0.0792,1.855,1.73,0.0,0.0,0,0.0,0.0
2,462,9.24,arrive,0.024,0.02399,-0.00032,0.04574,0.03,-11.37,1.82,0.3097,0.0707,1.461,1.73,0.0,0.0,0,0.0,0.0
3,462,9.24,arrive,0.01218,0.01167,-0.00347,0.02499,0.03,2.28,0.16,0.3228,0.0359,0.261,1.73,0.0,0.0,0,0.0,0.0
4,462,9.24,arrive,0.02869,0.02676,-0.01036,0.03237,0.03,-10.24,0.46,0.3023,0.0893,-0.174,1.73,0.0,0.0,0,0.0,0.0
5,462,9.24,arrive,0.04217,0.02844,-0.03114,0.03089,0.03,22.32,2.81,0.3136,0.0818,-0.518,1.71,0.0,0.0,0,0.0,0.0
6,462,9.24,arrive,0.10271,0.09969,-0.02476,0.10152,0.03,-12.17,2.24,0.2968,0.0853,2.642,1.73,0.0,0.0,0,0.0,0.0
7,462,9.24,arrive,0.06766,0.06766,0.00035,0.07085,0.03,-14.78,2.9,0.2977,0.0814,1.556,1.73,0.0,0.0,0,0.0,0.0
8,462,9.24,arrive,0.029,0.02895,0.00167,0.02282,0.03,-7.82,0.82,0.295,0.0548,0.106,1.729,0.0,0.0,0,0.0,0.0
9,462,9.24,arrive,0.06307,0.05303,-0.03414,0.06806,0.03,21.89,0.49,0.3097,0.037,3.184,1.641,0.0,0.0,0,0.0,0.0
10,462,9.24,arrive,0.03016,0.02768,0.01196,0.03436,0.03,-10.7,0.66,0.3094,0.0317,-1.402,1.73,0.0,0.0,0,0.0,0.0
11,462,9.24,arrive,0.06873,0.06619,-0.01852,0.0758,0.03,-11.55,2.95,0.3055,0.0769,2.183,1.73,0.0,0.0,0,0.0,0.0
12,462,9.24,arrive,0.02714,0.02627,0.00681,0.02577,0.03,-9.96,0.97,0.3029,0.0443,-0.107,1.73,0.0,0.0,0,0.0,0.0
13,462,9.24,arrive,0.01382,0.0135,0.00299,0.01873,0.03,-11.66,0.9,0.3038,0.062,-0.173,1.73,0.0,0.0,0,0.0,0.0
14,462,9.24,arrive,0.03639,0.03624,0.00339,0.05055,0.03,-12.87,1.97,0.3072,0.0696,1.053,1.73,0.0,0.0,0,0.0,0.0
15,462,9.24,arrive,0.06339,0.06335,0.0022,0.06789,0.03,-15.68,3.28,0.2992,0.0797,1.653,1.73,0.0,0.0,0,0.0,0.0
0,463,9.26,arrive,0.03408,0.03381,0.00427,0.03103,0.03,-8.29,0.79,0.298,0.0452,-0.402,1.729,0.0,0.0,0,0.0,0.0
1,463,9.26,arrive,0.10062,0.09795,-0.02302,0.09805,0.03,-16.49,2.99,0.2962,0.0795,1.923,1.729,0.0,0.0,0,0.0,0.0
2,463,9.26,arrive,0.02438,0.02435,-0.00109,0.04536,0.03,-11.46,1.99,0.3096,0.071,1.492,1.73,0.0,0.0,0,0.0,0.0
3,463,9.26,arrive,0.01271,0.01169,-0.00499,0.02681,0.03,3.09,0.08,0.3227,0.0362,0.286,1.73,0.0,0.0,0,0.0,0.0
4,463,9.26,arrive,0.03095,0.02865,-0.01169,0.03303,0.03,-10.25,0.92,0.3022,0.0896,-0.126,1.73,0.0,0.0,0,0.0,0.0
5,463,9.26,arrive,0.04222,0.02856,-0.0311,0.03097,0.03,22.4,2.86,0.3135,0.0819,-0.528,1.712,0.0,0.0,0,0.0,0.0
6,463,9.26,arrive,0.10771,0.10432,-0.02684,0.1074,0.03,-13.15,2.33,0.2968,0.0854,2.576,1.73,0.0,0.0,0,0.0,0.0
7,463,9.26,arrive,0.06569,0.06567,0.00159,0.07174,0.03,-14.47,2.14,0.2973,0.0818,1.503,1.73,0.0,0.0,0,0.0,0.0
8,463,9.26,arrive,0.02844,0.02838,0.00178,0.02241,0.03,-7.85,0.8,0.2949,0.0552,0.134,1.729,0.0,0.0,0,0.0,0.0
9,463,9.26,arrive,0.06227,0.05277,-0.03307,0.06781,0.03,21.39,0.59,0.3095,0.0369,3.191,1.692,0.0,0.0,0,0.0,0.0
10,463,9.26,arrive,0.03122,0.02888,0.01186,0.03412,0.03,-10.6,0.59,0.3093,0.0318,-1.369,1.73,0.0,0.0,0,0.0,0.0
11,463,9.26,arrive,0.06841,0.06582,-0.01865,0.07325,0.03,-10.94,3.43,0.3055,0.077,2.325,1.73,0.0,0.0,0,0.0,0.0
12,463,9.26,arrive,0.02829,0.02738,0.00711,0.02483,0.03,-9.91,0.99,0.3028,0.0446,-0.07,1.73,0.0,0.0,0,0.0,0.0
13,463,9.26,arrive,0.01324,0.01299,0.00257,0.01883,0.03,-11.71,0.88,0.3037,0.0626,-0.144,1.73,0.0,0.0,0,0.0,0.0
14,463,9.26,arrive,0.03864,0.03861,0.00162,0.05217,0.03,-13.25,2.34,0.307,0.0699,1.1,1.73,0.0,0.0,0,0.0,0.0
15,463,9.26,arrive,0.05903,0.05874,0.00591,0.06627,0.03,-14.63,2.67,0.299,0.0799,1.604,1.73,0.0,0.0,0,0.0,0.0
0,464,9.28,arrive,0.03395,0.03367,0.00428,0.03094,0.03,-8.27,0.79,0.2979,0.0456,-0.37,1.729,0.0,0.0,0,0.0,0.0
1,464,9.28,arrive,0.10258,0.10037,-0.02118,0.10032,0.03,-16.35,2.54,0.2962,0.0798,1.898,1.729,0.0,0.0,0,0.0,0.0
2,464,9.28,arrive,0.02442,0.02438,-0.00143,0.04455,0.03,-11.51,2.08,0.3095,0.0713,1.534,1.73,0.0,0.0,0,0.0,0.0
3,464,9.28,arrive,0.01296,0.01102,-0.00682,0.0299,0.03,3.4,0.27,0.3226,0.0365,0.317,1.73,0.0,0.0,0,0.0,0.0
4,464,9.28,arrive,0.03142,0.02922,-0.01154,0.0309,0.03,-9.87,1.17,0.302,0.0899,-0.025,1.73,0.0,0.0,0,0.0,0.0
5,464,9.28,arrive,0.04216,0.02857,-0.031,0.03105,0.03,22.5,2.85,0.3135,0.082,-0.537,1.712,0.0,0.0,0,0.0,0.0
6,464,9.28,arrive,0.11258,0.1087,-0.02927,0.11256,0.03,-13.56,2.89,0.2969,0.0855,2.592,1.73,0.0,0.0,0,0.0,0.0
7,464,9.28,arrive,0.0705,0.07046,-0.00231,0.07666,0.03,-15.66,2.45,0.297,0.0821,1.527,1.73,0.0,0.0,0,0.0,0.0
8,464,9.28,arrive,0.02808,0.02802,0.00187,0.02194,0.03,-7.87,0.81,0.2948,0.0556,0.165,1.729,0.0,0.0,0,0.0,0.0
9,464,9.28,arrive,0.05783,0.04878,-0.03105,0.0638,0.03,20.2,0.43,0.3094,0.0368,3.178,1.722,0.0,0.0,0,0.0,0.0
10,464,9.28,arrive,0.03208,0.02981,0.01185,0.03399,0.03,-10.51,0.51,0.3092,0.0318,-1.342,1.73,0.0,0.0,0,0.0,0.0
11,464,9.28,arrive,0.06512,0.06258,-0.01801,0.06689,0.03,-9.67,4.1,0.3054,0.0771,2.453,1.729,0.0,0.0,0,0.0,0.0
12,464,9.28,arrive,0.02867,0.02747,0.00818,0.02544,0.03,-9.73,0.81,0.3026,0.045,-0.055,1.73,0.0,0.0,0,0.0,0.0
13,464,9.28,arrive,0.01375,0.01351,0.00257,0.01844,0.03,-11.58,0.91,0.3035,0.0632,-0.112,1.73,0.0,0.0,0,0.0,0.0
14,464,9.28,arrive,0.04085,0.04085,-5e-05,0.05217,0.03,-13.56,2.86,0.3068,0.0701,1.189,1.73,0.0,0.0,0,0.0,0.0
15,464,9.28,arrive,0.06075,0.06057,0.00466,0.07002,0.03,-15.17,2.34,0.2989,0.0801,1.571,1.73,0.0,0.0,0,0.0,0.0
0,465,9.3,arrive,0.03387,0.0336,0.00431,0.03083,0.03,-8.25,0.8,0.2978,0.0459,-0.336,1.729,0.0,0.0,0,0.0,0.0
1,465,9.3,arrive,0.10405,0.10209,-0.02006,0.1031,0.03,-16.43,2.09,0.2962,0.0802,1.81,1.73,0.0,0.0,0,0.0,0.0
2,465,9.3,arrive,0.02393,0.02391,-0.00109,0.04375,0.03,-11.37,2.02,0.3094,0.0716,1.559,1.73,0.0,0.0,0,0.0,0.0
3,465,9.3,arrive,0.0136,0.01001,-0.00921,0.032,0.03,3.49,0.4,0.3224,0.0368,0.327,1.73,0.0,0.0,0,0.0,0.0
4,465,9.3,arrive,0.02935,0.02771,-0.00967,0.02914,0.03,-9.34,1.0,0.3018,0.0902,0.04,1.73,0.0,0.0,0,0.0,0.0
5,465,9.3,arrive,0.04207,0.02849,-0.03096,0.03105,0.03,22.56,2.87,0.3134,0.0821,-0.545,1.713,0.0,0.0,0,0.0,0.0
6,465,9.3,arrive,0.11745,0.11301,-0.03197,0.11663,0.03,-13.79,3.58,0.297,0.0856,2.679,1.729,0.0,0.0,0,0.0,0.0
7,465,9.3,arrive,0.07702,0.07673,-0.00663,0.08111,0.03,-16.77,3.45,0.2967,0.0824,1.645,1.73,0.0,0.0,0,0.0,0.0
8,465,9.3,arrive,0.02791,0.02783,0.00202,0.02152,0.03,-7.86,0.83,0.2947,0.056,0.198,1.728,0.0,0.0,0,0.0,0.0
9,465,9.3,arrive,0.05648,0.04756,-0.03046,0.06238,0.03,20.12,0.5,0.3094,0.0367,3.174,1.722,0.0,0.0,0,0.0,0.0
10,465,9.3,arrive,0.03276,0.03054,0.01186,0.03387,0.03,-10.44,0.47,0.3091,0.0319,-1.318,1.73,0.0,0.0,0,0.0,0.0
11,465,9.3,arrive,0.06048,0.05889,-0.01381,0.06359,0.03,-8.72,3.96,0.3053,0.0773,2.461,1.73,0.0,0.0,0,0.0,0.0
12,465,9.3,arrive,0.02693,0.02565,0.00822,0.02478,0.03,-9.91,0.71,0.3025,0.0452,-0.046,1.73,0.0,0.0,0,0.0,0.0
13,465,9.3,arrive,0.01353,0.01334,0.00227,0.01836,0.03,-11.59,0.9,0.3034,0.0637,-0.081,1.73,0.0,0.0,0,0.0,0.0
14,465,9.3,arrive,0.04145,0.04145,0.00079,0.05128,0.03,-13.34,2.87,0.3067,0.0704,1.276,1.73,0.0,0.0,0,0.0,0.0
15,465,9.3,arrive,0.06772,0.06772,0.00019,0.0765,0.03,-16.99,1.67,0.2988,0.0801,1.585,1.73,0.0,0.0,0,0.0,0.0
0,466,9.32,arrive,0.03374,0.03346,0.00435,0.0307,0.03,-8.22,0.8,0.2977,0.0462,-0.302,1.729,0.0,0.0,0,0.0,0.0
1,466,9.32,arrive,0.10953,0.10708,-0.02303,0.10921,0.03,-17.36,2.62,0.2962,0.0804,1.766,1.729,0.0,0.0,0,0.0,0.0
2,466,9.32,arrive,0.02384,0.02383,-0.00059,0.04415,0.03,-11.23,1.88,0.3092,0.0719,1.564,1.73,0.0,0.0,0,0.0,0.0
3,466,9.32,arrive,0.01463,0.00893,-0.01159,0.03268,0.03,3.93,0.55,0.3223,0.037,0.328,1.73,0.0,0.0,0,0.0,0.0
4,466,9.32,arrive,0.0262,0.02489,-0.00818,0.03036,0.03,-9.1,0.5,0.3017,0.0904,0.043,1.73,0.0,0.0,0,0.0,0.0
5,466,9.32,arrive,0.0419,0.02832,-0.03088,0.03104,0.03,22.62,2.87,0.3134,0.0822,-0.553,1.713,0.0,0.0,0,0.0,0.0
6,466,9.32,arrive,0.11971,0.11551,-0.03143,0.11814,0.03,-13.42,3.35,0.297,0.0857,2.759,1.729,0.0,0.0,0,0.0,0.0
7,466,9.32,arrive,0.07989,0.07956,-0.00723,0.08063,0.03,-16.48,4.11,0.2964,0.0829,1.795,1.73,0.0,0.0,0,0.0,0.0
8,466,9.32,arrive,0.02746,0.02737,0.00218,0.02107,0.03,-7.86,0.83,0.2946,0.0565,0.228,1.729,0.0,0.0,0,0.0,0.0
9,466,9.32,arrive,0.05981,0.05074,-0.03166,0.06512,0.03,21.37,0.66,0.3094,0.0367,3.173,1.668,0.0,0.0,0,0.0,0.0
10,466,9.32,arrive,0.03334,0.03117,0.01183,0.03373,0.03,-10.38,0.46,0.3089,0.032,-1.298,1.73,0.0,0.0,0,0.0,0.0
11,466,9.32,arrive,0.05847,0.0574,-0.0111,0.06497,0.03,-8.55,2.83,0.3053,0.0773,2.399,1.73,0.0,0.0,0,0.0,0.0
12,466,9.32,arrive,0.02698,0.0258,0.00789,0.02358,0.03,-10.1,0.83,0.3024,0.0455,-0.025,1.729,0.0,0.0,0,0.0,0.0
13,466,9.32,arrive,0.01364,0.01346,0.00225,0.01822,0.03,-11.52,0.9,0.3032,0.0643,-0.05,1.73,0.0,0.0,0,0.0,0.0
14,466,9.32,arrive,0.04107,0.041,0.00243,0.05059,0.03,-12.96,2.55,0.3065,0.0708,1.318,1.73,0.0,0.0,0,0.0,0.0
15,466,9.32,arrive,0.07259,0.07252,-0.00303,0.08,0.03,-17.74,2.85,0.2986,0.0802,1.68,1.729,0.0,0.0,0,0.0,0.0
0,467,9.34,arrive,0.03351,0.03322,0.00437,0.03059,0.03,-8.2,0.79,0.2977,0.0466,-0.271,1.729,0.0,0.0,0,0.0,0.0
1,467,9.34,arrive,0.11506,0.11216,-0.02566,0.11481,0.03,-17.91,3.31,0.2962,0.0806,1.782,1.729,0.0,0.0,0,0.0,0.0
2,467,9.34,arrive,0.02458,0.02457,-0.00077,0.04544,0.03,-11.25,1.8,0.3091,0.0722,1.571,1.73,0.0,0.0,0,0.0,0.0
3,467,9.34,arrive,0.01612,0.0094,-0.0131,0.03208,0.03,4.99,0.69,0.3222,0.0373,0.316,1.73,0.0,0.0,0,0.0,0.0
4,467,9.34,arrive,0.02802,0.02626,-0.00978,0.03411,0.03,-9.67,0.41,0.3015,0.0905,0.066,1.73,0.0,0.0,0,0.0,0.0
5,467,9.34,arrive,0.04169,0.02806,-0.03083,0.03092,0.03,22.65,2.89,0.3133,0.0823,-0.562,1.713,0.0,0.0,0,0.0,0.0
6,467,9.34,arrive,0.12181,0.11815,-0.02966,0.12035,0.03,-13.39,2.6,0.297,0.0859,2.738,1.729,0.0,0.0,0,0.0,0.0
7,467,9.34,arrive,0.07772,0.07764,-0.0036,0.07775,0.03,-15.39,3.59,0.2961,0.0834,1.828,1.729,0.0,0.0,0,0.0,0.0
8,467,9.34,arrive,0.02678,0.02669,0.0023,0.02053,0.03,-7.91,0.81,0.2945,0.0569,0.255,1.729,0.0,0.0,0,0.0,0.0
9,467,9.34,arrive,0.0594,0.05063,-0.03106,0.06503,0.03,21.03,0.64,0.3094,0.0366,3.175,1.711,0.0,0.0,0,0.0,0.0
10,467,9.34,arrive,0.03399,0.03184,0.01191,0.03376,0.03,-10.31,0.48,0.3088,0.032,-1.278,1.73,0.0,0.0,0,0.0,0.0
11,467,9.34,arrive,0.06367,0.06212,-0.01396,0.07039,0.03,-9.69,1.89,0.3053,0.0773,2.42,1.73,0.0,0.0,0,0.0,0.0
12,467,9.34,arrive,0.02633,0.02534,0.00715,0.02129,0.03,-10.4,0.81,0.3022,0.0457,0.017,1.73,0.0,0.0,0,0.0,0.0
13,467,9.34,arrive,0.01342,0.01327,0.00197,0.01818,0.03,-11.54,0.89,0.3031,0.0648,-0.021,1.73,0.0,0.0,0,0.0,0.0
14,467,9.34,arrive,0.04069,0.04054,0.00347,0.05198,0.03,-12.76,2.11,0.3063,0.0711,1.317,1.73,0.0,0.0,0,0.0,0.0
15,467,9.34,arrive,0.0747,0.0746,-0.0039,0.07884,0.03,-17.51,3.86,0.2985,0.0803,1.829,1.73,0.0,0.0,0,0.0,0.0
0,468,9.36,arrive,0.03333,0.03304,0.00434,0.03047,0.03,-8.19,0.78,0.2976,0.0469,-0.241,1.729,0.0,0.0,0,0.0,0.0
1,468,9.36,arrive,0.11966,0.11673,-0.02632,0.11913,0.03,-18.13,3.26,0.2962,0.0808,1.825,1.729,0.0,0.0,0,0.0,0.0
2,468,9.36,arrive,0.02534,0.0253,-0.00146,0.04598,0.03,-11.35,1.9,0.309,0.0724,1.59,1.73,0.0,0.0,0,0.0,0.0
3,468,9.36,arrive,0.01866,0.01292,-0.01346,0.03187,0.03,6.6,0.72,0.322,0.0376,0.304,1.73,0.0,0.0,0,0.0,0.0
4,468,9.36,arrive,0.02925,0.02742,-0.01019,0.03131,0.03,-9.26,0.91,0.3015,0.0906,0.173,1.73,0.0,0.0,0,0.0,0.0
5,468,9.36,arrive,0.04139,0.02774,-0.03071,0.03091,0.03,22.71,2.86,0.3133,0.0824,-0.568,1.713,0.0,0.0,0,0.0,0.0
6,468,9.36,arrive,0.12726,0.12351,-0.03067,0.12676,0.03,-14.31,2.59,0.2971,0.086,2.643,1.73,0.0,0.0,0,0.0,0.0
7,468,9.36,arrive,0.07345,0.07345,-0.00081,0.07496,0.03,-14.52,2.85,0.2958,0.0838,1.771,1.73,0.0,0.0,0,0.0,0.0
8,468,9.36,arrive,0.0263,0.02619,0.00239,0.01993,0.03,-7.96,0.82,0.2944,0.0573,0.283,1.729,0.0,0.0,0,0.0,0.0
9,468,9.36,arrive,0.05365,0.04522,-0.02888,0.06019,0.03,19.35,0.5,0.3095,0.0366,3.17,1.723,0.0,0.0,0,0.0,0.0
10,468,9.36,arrive,0.03464,0.03248,0.01203,0.03372,0.03,-10.23,0.51,0.3086,0.0321,-1.255,1.73,0.0,0.0,0,0.0,0.0
11,468,9.36,arrive,0.06979,0.06748,-0.01781,0.07603,0.03,-10.68,2.34,0.3052,0.0772,2.49,1.73,0.0,0.0,0,0.0,0.0
12,468,9.36,arrive,0.02713,0.02588,0.00813,0.02116,0.03,-10.28,0.9,0.3021,0.0461,0.047,1.73,0.0,0.0,0,0.0,0.0
13,468,9.36,arrive,0.01364,0.01349,0.00206,0.01806,0.03,-11.44,0.89,0.3029,0.0654,0.008,1.73,0.0,0.0,0,0.0,0.0
14,468,9.36,arrive,0.0444,0.04438,0.0014,0.05647,0.03,-13.55,2.02,0.3061,0.0713,1.337,1.73,0.0,0.0,0,0.0,0.0
15,468,9.36,arrive,0.07265,0.07265,1e-05,0.07582,0.03,-16.35,3.78,0.2984,0.0806,1.88,1.729,0.0,0.0,0,0.0,0.0
0,469,9.38,arrive,0.03325,0.03296,0.00433,0.03032,0.03,-8.17,0.79,0.2975,0.0473,-0.208,1.729,0.0,0.0,0,0.0,0.0
1,469,9.38,arrive,0.12209,0.11923,-0.02628,0.12107,0.03,-17.81,3.19,0.2961,0.081,1.83,1.73,0.0,0.0,0,0.0,0.0
2,469,9.38,arrive,0.02585,0.02575,-0.00227,0.04539,0.03,-11.46,2.1,0.3088,0.0727,1.628,1.73,0.0,0.0,0,0.0,0.0
3,469,9.38,arrive,0.02129,0.01474,-0.01537,0.03398,0.03,7.6,0.68,0.3219,0.0377,0.332,1.73,0.0,0.0,0,0.0,0.0
4,469,9.38,arrive,0.0291,0.02768,-0.00897,0.03128,0.03,-9.17,0.85,0.3014,0.0907,0.243,1.73,0.0,0.0,0,0.0,0.0
5,469,9.38,arrive,0.0411,0.02731,-0.03071,0.03067,0.03,22.69,2.93,0.3133,0.0825,-0.579,1.714,0.0,0.0,0,0.0,0.0
6,469,9.38,arrive,0.13221,0.12804,-0.03294,0.13201,0.03,-14.62,3.07,0.2972,0.086,2.633,1.73,0.0,0.0,0,0.0,0.0
7,469,9.38,arrive,0.07384,0.07383,-0.00149,0.07778,0.03,-14.91,2.43,0.2956,0.0841,1.713,1.73,0.0,0.0,0,0.0,0.0
8,469,9.38,arrive,0.02605,0.02593,0.00253,0.01936,0.03,-7.97,0.84,0.2944,0.0578,0.314,1.729,0.0,0.0,0,0.0,0.0
9,469,9.38,arrive,0.05082,0.04231,-0.02815,0.05765,0.03,18.87,0.51,0.3097,0.0366,3.162,1.714,0.0,0.0,0,0.0,0.0
10,469,9.38,arrive,0.03525,0.03304,0.01227,0.03378,0.03,-10.15,0.53,0.3085,0.0322,-1.233,1.73,0.0,0.0,0,0.0,0.0
11,469,9.38,arrive,0.07227,0.06959,-0.01951,0.07797,0.03,-10.69,2.84,0.3052,0.0772,2.547,1.73,0.0,0.0,0,0.0,0.0
12,469,9.38,arrive,0.02582,0.02398,0.00958,0.02336,0.03,-10.05,0.65,0.3021,0.0464,0.036,1.73,0.0,0.0,0,0.0,0.0
13,469,9.38,arrive,0.01319,0.01309,0.00168,0.01817,0.03,-11.49,0.89,0.3028,0.0659,0.036,1.73,0.0,0.0,0,0.0,0.0
14,469,9.38,arrive,0.04825,0.04823,-0.00136,0.05855,0.03,-14.2,2.67,0.3059,0.0715,1.415,1.73,0.0,0.0,0,0.0,0.0
15,469,9.38,arrive,0.06842,0.06825,0.00495,0.07337,0.03,-15.1,3.19,0.2982,0.0808,1.84,1.73,0.0,0.0,0,0.0,0.0
0,470,9.4,arrive,0.03308,0.0328,0.00433,0.03015,0.03,-8.15,0.79,0.2974,0.0476,-0.176,1.729,0.0,0.0,0,0.0,0.0
1,470,9.4,arrive,0.12321,0.12061,-0.02517,0.12232,0.03,-17.67,2.44,0.2961,0.0813,1.774,1.729,0.0,0.0,0,0.0,0.0
2,470,9.4,arrive,0.02566,0.02555,-0.00235,0.04436,0.03,-11.43,2.16,0.3087,0.0729,1.67,1.73,0.0,0.0,0,0.0,0.0
3,470,9.4,arrive,0.02197,0.01375,-0.01714,0.03637,0.03,7.71,0.74,0.3218,0.0378,0.375,1.73,0.0,0.0,0,0.0,0.0
4,470,9.4,arrive,0.02848,0.02749,-0.00743,0.03077,0.03,-8.86,0.7,0.3013,0.0907,0.282,1.73,0.0,0.0,0,0.0,0.0
5,470,9.4,arrive,0.04126,0.02744,-0.03081,0.03108,0.03,22.77,2.88,0.3133,0.0826,-0.587,1.712,0.0,0.0,0,0.0,0.0
6,470,9.4,arrive,0.13925,0.13446,-0.03623,0.13923,0.03,-15.49,3.57,0.2973,0.086,2.638,1.73,0.0,0.0,0,0.0,0.0
7,470,9.4,arrive,0.08038,0.08018,-0.00566,0.08463,0.03,-16.52,2.21,0.2953,0.0842,1.74,1.73,0.0,0.0,0,0.0,0.0
8,470,9.4,arrive,0.02559,0.02545,0.0027,0.01881,0.03,-8.0,0.85,0.2943,0.0582,0.343,1.728,0.0,0.0,0,0.0,0.0
9,470,9.4,arrive,0.05345,0.04438,-0.0298,0.05988,0.03,19.99,0.64,0.3099,0.0366,3.161,1.722,0.0,0.0,0,0.0,0.0
10,470,9.4,arrive,0.03547,0.03315,0.0126,0.03404,0.03,-10.09,0.5,0.3084,0.0323,-1.218,1.73,0.0,0.0,0,0.0,0.0
11,470,9.4,arrive,0.07204,0.06917,-0.02013,0.07551,0.03,-10.1,3.26,0.3052,0.0773,2.663,1.73,0.0,0.0,0,0.0,0.0
12,470,9.4,arrive,0.02455,0.02243,0.00998,0.02431,0.03,-10.06,0.61,0.302,0.0467,0.04,1.73,0.0,0.0,0,0.0,0.0
13,470,9.4,arrive,0.01369,0.01358,0.00173,0.01777,0.03,-11.38,0.92,0.3027,0.0664,0.068,1.73,0.0,0.0,0,0.0,0.0
14,470,9.4,arrive,0.04925,0.04923,-0.00162,0.05652,0.03,-13.97,3.13,0.3057,0.0717,1.531,1.73,0.0,0.0,0,0.0,0.0
15,470,9.4,arrive,0.06614,0.06582,0.00652,0.07322,0.03,-14.68,2.51,0.2982,0.081,1.789,1.73,0.0,0.0,0,0.0,0.0
0,471,9.42,arrive,0.03278,0.03249,0.00432,0.02997,0.03,-8.15,0.78,0.2974,0.048,-0.146,1.729,0.0,0.0,0,0.0,0.0
1,471,9.42,arrive,0.12796,0.125,-0.02735,0.12756,0.03,-18.51,2.54,0.296,0.0815,1.682,1.729,0.0,0.0,0,0.0,0.0
2,471,9.42,arrive,0.02494,0.02488,-0.00174,0.04373,0.03,-11.23,2.03,0.3086,0.0732,1.688,1.73,0.0,0.0,0,0.0,0.0
3,471,9.42,arrive,0.02271,0.01197,-0.0193,0.03787,0.03,8.05,0.93,0.3217,0.0379,0.41,1.73,0.0,0.0,0,0.0,0.0
4,471,9.42,arrive,0.02817,0.02736,-0.00669,0.03239,0.03,-8.86,0.55,0.3012,0.0907,0.3,1.73,0.0,0.0,0,0.0,0.0
5,471,9.42,arrive,0.04192,0.02807,-0.03114,0.03197,0.03,22.73,2.93,0.3132,0.0826,-0.598,1.717,0.0,0.0,0,0.0,0.0
6,471,9.42,arrive,0.14402,0.13874,-0.03864,0.14401,0.03,-15.14,5.0,0.2973,0.0861,2.68,1.73,0.0,0.0,0,0.0,0.0
7,471,9.42,arrive,0.08655,0.08597,-0.01004,0.08996,0.03,-17.61,3.31,0.2951,0.0844,1.813,1.729,0.0,0.0,0,0.0,0.0
8,471,9.42,arrive,0.02491,0.02475,0.00283,0.01819,0.03,-8.06,0.84,0.2942,0.0587,0.369,1.729,0.0,0.0,0,0.0,0.0
9,471,9.42,arrive,0.05406,0.04468,-0.03043,0.0608,0.03,19.82,0.62,0.3102,0.0366,3.161,1.699,0.0,0.0,0,0.0,0.0
10,471,9.42,arrive,0.03525,0.03289,0.01268,0.03396,0.03,-10.1,0.51,0.3083,0.0324,-1.2,1.73,0.0,0.0,0,0.0,0.0
11,471,9.42,arrive,0.06932,0.06644,-0.01976,0.06951,0.03,-8.72,4.04,0.3053,0.0775,2.799,1.73,0.0,0.0,0,0.0,0.0
12,471,9.42,arrive,0.02183,0.02013,0.00846,0.02222,0.03,-10.62,0.62,0.3019,0.047,0.079,1.73,0.0,0.0,0,0.0,0.0
13,471,9.42,arrive,0.0135,0.01342,0.00145,0.01778,0.03,-11.42,0.91,0.3025,0.0668,0.098,1.73,0.0,0.0,0,0.0,0.0
14,471,9.42,arrive,0.04828,0.04827,0.00072,0.05509,0.03,-13.44,2.7,0.3055,0.072,1.59,1.73,0.0,0.0,0,0.0,0.0
15,471,9.42,arrive,0.07093,0.07085,0.00352,0.07899,0.03,-16.11,1.73,0.2981,0.081,1.728,1.73,0.0,0.0,0,0.0,0.0
0,472,9.44,arrive,0.03255,0.03227,0.00426,0.0298,0.03,-8.15,0.78,0.2973,0.0483,-0.117,1.729,0.0,0.0,0,0.0,0.0
1,472,9.44,arrive,0.13316,0.12967,-0.03027,0.13294,0.03,-19.06,3.17,0.296,0.0816,1.649,1.729,0.0,0.0,0,0.0,0.0
2,472,9.44,arrive,0.02496,0.02492,-0.00136,0.04453,0.03,-11.11,1.86,0.3085,0.0734,1.69,1.73,0.0,0.0,0,0.0,0.0
