step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13867,1790242963.587,-0.7062628,-0.9131184,1.260008,-0.08166161,0,-0.001044153,-0.015,-0.3166439,-0.007706333,-0.01810969,-0.2123462,-0.001652624,-0.04728001,-0.004189272,1.185358,-0.0366255,-0.02813977,-0.00575005,-0.03904433,0,0,0,-0.09384879,-0.03311375,0.6610869,0.1105218,-0.007845956,-0.007072061,0.4287845,1.098047,0.564963,1.349257,35,0.6666667,1,0,0.3333333,4.47081,0.3071868,0.2885899,0.001011596,0.0001708594,31.67143,0.002271449,2.513226e-12,0.001122862,0.0001369916,0.01353339,0,0.1,0,0.0001708594,-0.0138324,0.3484202,1.346323,1.539714,34061,1.440799,447.71,43.19937
13868,1790242966.476,-0.3023621,-0.395773,0.5458151,-0.02774967,-0.008933514,-0.0004949361,-0.014375,-0.1241526,-0.003244995,-0.01842465,-0.08338358,-0.0007334446,-0.01156,-0.001485584,0.4951335,-0.0156449,-0.00703394,-0.0008003701,-0.01610959,0.01141847,-0.075,-0.001722206,-0.02617601,-0.0139008,0.2905725,0.09439325,-0.003379247,-0.002967389,0.194939,0.4818572,0.2188947,0.6169276,35,0.3333333,1,0.5,0.1666667,4.066407,0.1806256,0.2726365,0.001011026,0.0001139063,31.66689,0.002239932,2.368907e-12,0.001098833,0.0001300735,0.01384537,0.05,0.05,0,0.0001139063,-0.01237629,0.3305859,1.325228,1.552751,34157,1.440698,469.02,46.17671
13869,1790242969.367,-0.4455987,-0.5673089,0.79538,-0.05172004,-0.3592376,-0.001128066,-0.02,-0.1770678,-0.004911676,-0.05013676,-0.1147136,-0.001028623,-0.007565001,-0.001813553,0.7034914,-0.02338052,-0.004547817,-0.0003946504,-0.02492133,0.2560001,-0.05,-0.001146747,-0.03864378,-0.01763193,0.4153069,0.1915879,-0.004692981,-0.004276193,0.2879964,0.7783269,0.3678369,0.9182433,35,0,0.6666667,0,0.6666667,1.414002,0.1533981,0.2646171,0.00099287,0.0001708594,31.66405,0.002199446,2.281464e-12,0.001099043,0.0001075333,0.01232062,0,0.1,0,0.0001708594,-0.01398925,0.3148802,1.332557,1.547334,34134,1.440084,494.36,48.56406
13870,1790242972.252,-0.6701663,-0.8202478,1.195938,-0.08592635,-1.307827,-0.002823005,-0.05714287,-0.2593248,-0.007484525,-0.156528,-0.1618682,-0.001441965,0,-0.001524983,1.065943,-0.03727452,0,0,-0.0455608,0.6600072,-0.02857143,-0.02307918,-0.08147202,-0.02410746,0.6072452,0.3477427,-0.006293201,-0.005858085,0.4295142,1.184944,0.482327,1.425361,35,0,0.2857143,0,0.2857143,5.896071,0.286743,0.2794842,0.001005731,0.0001139063,31.65511,0.002203734,2.522518e-12,0.001098615,9.938815e-05,0.0146525,0.05,0.05,0,0.0001139063,-0.01150039,0.2681595,1.329568,1.54492,34198,1.439462,536.48,52.54381
13871,1790242975.155,-0.2689731,-0.33692,0.4815025,-0.03443464,-0.3332643,-0.001065591,-0.01,-0.1010785,-0.002978502,-0.0638306,-0.06507766,-0.000615404,0,-0.0009527574,0.423732,-0.01526302,0,0,-0.01563793,0.2047118,-0.08000001,-0.0014562,-0.03024554,-0.01295764,0.2467308,0.1406135,-0.002552189,-0.00233496,0.1713041,0.4670711,0.2285979,0.5595456,35,0,0.8000001,0.6,0.2,3.67342,0.2723156,0.2564034,0.0009858295,0.0001708594,31.64557,0.002188725,2.195677e-12,0.001088059,0.0001148372,0.01473156,0,0.1,0,0.0001708594,-0.01200749,0.2562478,1.340839,1.550993,33993,1.438543,547.99,53.12231
13872,1790242978.064,-0.4780502,-0.6208187,0.8700064,-0.04863287,-0.00306,-0.0007966821,-0.015,-0.1982036,-0.005196609,-0.02465564,-0.1310851,-0.001166435,-0.01019,-0.002926206,0.7358791,-0.02649923,-0.007181037,-0.0008665758,-0.02486452,0.002310393,-0.05,-0.0007355839,-0.04685115,-0.02588216,0.4592759,0.2027295,-0.005620955,-0.004812797,0.3023979,0.8340243,0.3872239,0.9865702,35,0,1,1,0,4.712712,0.2816416,0.2737654,0.0009954312,0.0001139063,31.63454,0.002211909,2.216396e-12,0.001109723,0.0001067551,0.01437992,0.1,0.1,0,0.0001139063,-0.01394325,0.3299911,1.363158,1.533079,33941,1.437923,516.78,50.77969
13873,1790242980.952,-0.4009697,-0.5105836,0.7232186,-0.041577,-0.3972691,-0.0007012789,-0.015,-0.1578453,-0.004462564,-0.02788055,-0.1050633,-0.0009189627,-0.007968573,-0.001517196,0.6456968,-0.02231665,-0.00512874,-0.000228055,-0.02346135,0.2247301,-0.07142858,-0.07556523,-0.03871979,-0.01757933,0.3772193,0.1665736,-0.004105468,-0.003770684,0.2590071,0.6693829,0.3083127,0.8459595,35,0,0.8333334,0.6666667,0.1666667,1.529154,0.1703338,0.2653487,0.000994113,0.0001139063,31.62926,0.002204625,2.293703e-12,0.001109567,0.0001009453,0.01001894,0,0.05,0,0.0001139063,-0.01329099,0.3475407,1.326144,1.552067,34154,1.437627,534.74,52.41156
13874,1790242983.833,-0.4445103,-0.5700056,0.8059346,-0.05003957,-0.5383977,-0.001030345,-0.02714286,-0.1809512,-0.005108973,-0.03370007,-0.1196952,-0.001003349,-0.008057145,-0.001886779,0.7112259,-0.02600663,-0.004791959,-0.0006137947,-0.02791161,0.3276297,-0.05714286,-0.05921324,-0.0492087,-0.01905243,0.4143508,0.189153,-0.00466131,-0.004207143,0.2840997,0.736268,0.3440863,0.9282577,35,0,0.6666667,0.5,0.1666667,3.733946,0.1763217,0.2495448,0.0009884973,0.0001708594,31.62311,0.002268779,2.354525e-12,0.001149706,0.0001305759,0.01413891,0,0.1,0,0.0001708594,-0.01435222,0.2993187,1.314898,1.553424,34272,1.436946,618.09,60.76653
13875,1790242986.701,-0.4776604,-0.6149658,0.8641726,-0.05273404,-0.6598553,-0.00111795,-0.01111111,-0.1921881,-0.005443224,-0.1005586,-0.1245749,-0.001085999,-0.003524446,-0.001946422,0.7479991,-0.02677398,-0.002167657,-0.0008753695,-0.02849435,0.3778826,-0.05555556,-0.01629485,-0.05106084,-0.02126281,0.449052,0.2296104,-0.004892633,-0.00435441,0.3114893,0.8335593,0.4046725,1.007729,35,0,0.625,0.5,0.125,3.161552,0.2233347,0.2511099,0.0009613223,0.0001708594,31.61178,0.002158914,2.223031e-12,0.001086822,0.0001107695,0.01329916,0,0.05,0,0.0001708594,-0.01392142,0.305302,1.300437,1.558401,34385,1.435867,644.68,62.65275
13876,1790242989.585,-0.4364276,-0.564449,0.7745045,-0.04314386,-0.1454357,-0.0006363124,0,-0.1825527,-0.004963909,-0.02430661,-0.1198508,-0.001020812,-0.01135334,-0.002152125,0.7096213,-0.02141411,-0.005817505,-0.002524054,-0.02172678,0.09967878,-0.06666668,-0.01730024,-0.03433491,-0.01926932,0.4124932,0.1558831,-0.00494641,-0.004457199,0.2874283,0.7693245,0.370439,0.9077332,35,0.5,1,0.5,0,1.483438,0.2406864,0.2406545,0.0009774658,0.0001139063,31.60125,0.002164979,2.20249e-12,0.001090645,9.686885e-05,0.01428883,0.05,0.05,0,0.0001139063,-0.0123821,0.3235692,1.300904,1.571517,34223,1.435515,562.52,55.7935
13877,1790242992.467,-0.5147621,-0.6677593,0.9172572,-0.05117542,-0.02394996,-0.0006766362,-0.005,-0.2310001,-0.005914817,-0.007101475,-0.1552286,-0.00121952,-0.02637,-0.003214811,0.9054813,-0.02863726,-0.01537319,-0.005623895,-0.02706943,0.02398355,-0.05,-0.005726419,-0.04251925,-0.02274599,0.482693,0.1050101,-0.006498528,-0.005461684,0.3198638,0.8891968,0.4353204,1.05218,35,0,1,0,1,3.317297,0.1976006,0.2357347,0.0009964593,0.0001139063,31.59772,0.002184117,2.037102e-12,0.001092702,9.495561e-05,0.01117673,0,0.05,0,0.0001139063,-0.0125994,0.240489,1.303719,1.566708,34247,1.43505,577.04,56.98129
13878,1790242995.345,-0.4045755,-0.5104414,0.715505,-0.04981189,-0.6502442,-0.002054225,-0.01166667,-0.1580346,-0.004517353,-0.03719012,-0.1000624,-0.0008887298,0,-0.001360645,0.6331202,-0.02242695,0,0,-0.02294997,0.3824109,-0.06666668,-0.002853867,-0.0387122,-0.01515874,0.3609752,0.2072952,-0.004054609,-0.00373462,0.2505264,0.6797599,0.3471464,0.8276631,35,0.3333333,0.6666667,0,0.3333333,3.033481,0.2922165,0.2313557,0.0009892096,0.0001708594,31.58956,0.002192492,2.089803e-12,0.001105295,9.798777e-05,0.01282692,0,0.1,0,0.0001708594,-0.01368114,0.2880258,1.299681,1.568414,34275,1.4342,673.37,67.241
13879,1790242998.239,-0.5815729,-0.7167273,1.041145,-0.06385978,-0.9796674,-0.001263277,-0.01545455,-0.2291263,-0.006638683,-0.04533555,-0.1482174,-0.001281353,-0.005201819,-0.002079175,0.9047656,-0.03287115,-0.003065584,-0.0005306789,-0.0360297,0.595965,-0.03636364,-0.05069234,-0.05957743,-0.02270442,0.5365028,0.2749147,-0.005694488,-0.005175,0.3803556,1.021053,0.4947327,1.227083,35,0.1,0.4,0.2,0.1,3.550654,0.2141386,0.2240493,0.0009852429,0.0001708594,31.57915,0.002198033,2.000697e-12,0.001113068,9.972188e-05,0.01522448,0.05,0.1,0,0.0001708594,-0.01286685,0.3539208,1.339565,1.54374,34094,1.433491,780.83,77.39711
13880,1790243001.127,-0.6380016,-0.8254684,1.152653,-0.07189112,-0.2494397,-0.001046015,-0.05357143,-0.2687325,-0.007437228,-0.02945173,-0.1807457,-0.001486489,-0.02623143,-0.003155225,1.089109,-0.03342541,-0.0149783,-0.006367424,-0.03706962,0.1629442,-0.02857143,-0.001486041,-0.06665879,-0.02779152,0.5985274,0.1817486,-0.007398107,-0.006678151,0.4074014,1.046666,0.5206653,1.288566,35,0.3333333,0.6666667,0.3333333,0,4.629831,0.2238229,0.2168584,0.0009680255,0.0001139063,31.57262,0.002125802,1.977499e-12,0.00105103,0.000106747,0.01295088,0.05,0.05,0,0.0001139063,-0.01175592,0.2857122,1.321799,1.554958,34171,1.432914,856.96,86.13791
13881,1790243004.020,-0.609753,-0.7900915,1.109191,-0.06810631,-0.6956326,-0.001256188,-0.01409091,-0.2483219,-0.007165529,-0.06728232,-0.1647233,-0.001389707,-0.01529273,-0.002326821,1.010858,-0.03308605,-0.008380113,-0.002501003,-0.03680225,0.4193951,-0.03636364,-0.01515311,-0.05396155,-0.02508784,0.5752088,0.2355417,-0.006677671,-0.005964763,0.4005516,1.055067,0.5131446,1.294516,35,0.125,0.5,0.25,0.125,3.061955,0.232571,0.2161339,0.0009557489,0.0001708594,31.56296,0.002076386,1.877088e-12,0.00102046,0.0001001765,0.01302229,0,0.1,0,0.0001708594,-0.01355968,0.3214452,1.332234,1.550792,34097,1.432099,878.25,88.94173
13882,1790243006.907,-0.7942969,-1.006521,1.42445,-0.08812496,-0.6196798,-0.00154944,-0.0159375,-0.3364287,-0.009225818,-0.04617416,-0.2251436,-0.001808075,-0.03212875,-0.003635347,1.34079,-0.04126706,-0.01913458,-0.0066094,-0.0448284,0.3992983,-0.006250001,-0.01503126,-0.07218698,-0.03440471,0.7409465,0.2191371,-0.009253066,-0.008117896,0.5042138,1.374684,0.6394142,1.621801,35,0,0.1428572,0.1428572,0,3.614108,0.2210338,0.2163729,0.0009673386,0.0001139063,31.5536,0.002027843,1.86801e-12,0.0009577247,0.0001027801,0.01466845,0.1,0.1,0,0.0001139063,-0.01264665,0.3537347,1.322577,1.553489,34180,1.431689,849.73,86.35551
13883,1790243009.810,-0.6086218,-0.7792219,1.091842,-0.06607126,-0.7287495,-0.001149082,-0.01944445,-0.2470013,-0.006996906,-0.02191479,-0.1620074,-0.001363261,-0.0164,-0.002449733,0.9858353,-0.03337523,-0.009541368,-0.002812026,-0.03599863,0.4427888,-0.03333334,-0.01951549,-0.05382071,-0.02532809,0.5670079,0.2230539,-0.006300031,-0.005730625,0.3938086,1.064589,0.5029323,1.268691,35,0,0.4285715,0,0.4285715,3.510138,0.2435526,0.2172357,0.0009505579,0.0001708594,31.55205,0.001979835,1.766738e-12,0.0009160942,0.0001131831,0.0146279,0,0.1,0,0.0001708594,-0.01308665,0.4110903,1.335063,1.549459,34079,1.431809,754.67,77.36516
13884,1790243012.683,-0.5311341,-0.679121,0.9603073,-0.05446577,-0.6506639,-0.0009545104,-0.006500001,-0.2098295,-0.006071116,-0.04783079,-0.1370828,-0.00120546,-0.007122002,-0.001871387,0.8433458,-0.02909559,-0.003914199,-0.001970366,-0.03136001,0.4189591,-0.05,-0.003358752,-0.04812935,-0.0207864,0.4999625,0.2387867,-0.005497271,-0.004922898,0.3460592,0.9077977,0.415762,1.129307,35,0,0.625,0.375,0.25,2.30804,0.1656123,0.214921,0.0009664195,0.0001139063,31.55677,0.001982064,1.874037e-12,0.0009041608,0.0001114835,0.01553716,0.1,0.1,0,0.0001139063,-0.01265584,0.534218,1.31653,1.544647,34357,1.432311,565.22,57.78045
13885,1790243015.571,-0.6934325,-0.8973111,1.261211,-0.07034083,-0.3313636,-0.0008392787,-0.006000001,-0.2852086,-0.007959042,-0.02547768,-0.1914996,-0.001631819,-0.028396,-0.003348727,1.1802,-0.03633042,-0.01666114,-0.006579112,-0.0385459,0.1957918,-0.02,-0.0006970534,-0.06947751,-0.02823368,0.6598312,0.1955975,-0.00805148,-0.00704935,0.4580202,1.172489,0.5520906,1.437921,35,0,0.5,0,0.5,3.519446,0.2492693,0.2167888,0.0009982754,0.0001139063,31.56342,0.002039425,1.88753e-12,0.0009353995,0.00010575,0.01424094,0.05,0.1,0,0.0001139063,-0.01197575,0.4109381,1.322016,1.555421,34163,1.432699,700.26,71.0247
13886,1790243018.487,-0.3064293,-0.3933667,0.553316,-0.03280346,-0.233676,-0.0004959202,-0.000625,-0.1205283,-0.003337344,-0.01226336,-0.0794024,-0.0007039009,-0.006819998,-0.001310504,0.5044839,-0.01647707,-0.003984991,-0.0007138661,-0.01697556,0.1209959,-0.075,-0.009098578,-0.02483807,-0.01290216,0.291229,0.1221007,-0.003339471,-0.002944619,0.2026216,0.5394554,0.2597043,0.65086,35,0.1428572,0.8571429,0.4285715,0.2857143,5.289627,0.2804167,0.2146281,0.001007187,0.0001139063,31.56953,0.002046491,1.755823e-12,0.0009377809,0.0001015225,0.01452229,0.05,0.1,0,0.0001139063,-0.01303052,0.5504056,1.359802,1.545669,33834,1.433286,576.97,57.92007
13887,1790243021.372,-0.4803748,-0.6094262,0.8691069,-0.05069506,-0.5219874,-0.0007910889,-0.005,-0.1918426,-0.005471445,-0.02369488,-0.1286159,-0.001106635,-0.011716,-0.002156549,0.7739405,-0.02518088,-0.005737809,-0.004370154,-0.02851751,0.2847157,-0.05,-0.02316477,-0.04413077,-0.02118254,0.4523091,0.1894396,-0.005295333,-0.004645296,0.3140083,0.8358685,0.38455,1.013241,35,0.25,0.625,0.125,0.25,5.06663,0.256717,0.2118961,0.001033296,0.0001139063,31.57976,0.002077472,1.873917e-12,0.0009418654,0.0001023102,0.01393789,0.05,0.1,0,0.0001139063,-0.01334887,0.5648206,1.336957,1.536817,34207,1.434086,588.92,60.00806
13888,1790243024.275,-0.3826276,-0.4922191,0.6955754,-0.03563431,-0.6344454,-0.0008416313,-0.007857144,-0.1424614,-0.004347411,-0.01938681,-0.09258439,-0.000862957,0,-0.00139536,0.5893381,-0.02175417,0,0,-0.0217813,0.4074362,-0.07142858,-0.007976936,-0.0338348,-0.01466598,0.3620824,0.2047795,-0.003585269,-0.003217692,0.2494241,0.690052,0.3303786,0.8197972,35,0.2857143,0.7142857,0.4285715,0,3.053284,0.2093385,0.2249264,0.00101891,7.59375e-05,31.5876,0.002094522,1.934221e-12,0.0009524386,0.0001231736,0.01529394,0.1,0.1,0,7.59375e-05,-0.0136252,0.5852064,1.356667,1.534831,33997,1.434528,592.96,61.06629
13889,1790243027.182,-0.4927742,-0.6497149,0.889882,-0.05136215,-0.01671109,-0.0008210407,-0.00125,-0.2156615,-0.005691675,-0.02806843,-0.1472257,-0.001176635,-0.027545,-0.00277931,0.859556,-0.02558295,-0.01666101,-0.002860393,-0.02542752,0.0131333,-0.05,-0.00302717,-0.0464481,-0.02370363,0.4661867,0.09688368,-0.006383701,-0.005472257,0.3206127,0.8984747,0.3850564,1.007338,35,0,1,0.5,0.5,1.336843,0.1534433,0.2156346,0.001019178,7.59375e-05,31.59656,0.002098001,1.92194e-12,0.0009783463,0.0001004771,0.01445819,0.1,0.15,0,7.59375e-05,-0.01410132,0.7073383,1.347766,1.547204,33956,1.435388,537.66,55.19668
13890,1790243030.075,-0.5355083,-0.678452,0.9590077,-0.0525785,-0.6039091,-0.0007119527,-0.001111111,-0.212902,-0.006136678,-0.02614671,-0.1392218,-0.001223826,-0.01074444,-0.002320603,0.8423058,-0.02828584,-0.005899133,-0.001748234,-0.02984202,0.3986584,-0.04444445,-0.01597653,-0.04716825,-0.02228045,0.5045279,0.2223144,-0.005570458,-0.004939964,0.3513026,0.9400008,0.4484919,1.132841,35,0.1428572,0.5714287,0.1428572,0.2857143,3.027395,0.1925205,0.2262063,0.001023593,0.0001708594,31.61006,0.002109908,1.940286e-12,0.0009857655,0.0001005499,0.01325018,0,0.15,0,0.0001708594,-0.01456976,0.5404156,1.345268,1.537023,34106,1.436515,641.95,65.24699
13891,1790243033.073,-0.6706923,-0.8510858,1.208177,-0.07136224,-0.9193906,-0.001221901,-0.005555557,-0.259652,-0.007613815,-0.03847237,-0.1710579,-0.001494572,-0.01031778,-0.0027131,1.074575,-0.03726362,-0.006120262,-0.00208613,-0.03872865,0.5919134,-0.02222222,-0.1309229,-0.05786239,-0.02526252,0.6265453,0.2938933,-0.006911899,-0.006118191,0.4316488,1.172975,0.5733513,1.418648,35,0,0.2857143,0,0.2857143,2.189254,0.1965477,0.217642,0.001027183,0.0001139063,31.62301,0.002150995,1.965771e-12,0.001016289,0.0001075228,0.01455431,0.05,0.05,0,0.0001139063,-0.01376178,0.626048,1.357039,1.630939,32899,1.437257,566.59,58.50615
13892,1790243035.960,-0.6301872,-0.7936159,1.119817,-0.06207302,-0.80994,-0.0009386343,-0.006153846,-0.248945,-0.007255469,-0.01499365,-0.1643062,-0.001408833,-0.01341231,-0.002329255,1.005035,-0.0340846,-0.006927765,-0.003004521,-0.03549547,0.5947384,-0.03076923,-0.0954908,-0.05238528,-0.02539867,0.5846423,0.2536843,-0.006681727,-0.005885103,0.4026695,1.141167,0.5212668,1.303142,35,0,0.4,0.3,0.1,1.751513,0.1845756,0.2082686,0.001030024,0.0001139063,31.63197,0.002142452,1.921773e-12,0.001015973,9.645513e-05,0.01430459,0.05,0.1,0,0.0001139063,-0.0132535,0.6226602,1.329847,1.546878,34172,1.437938,581.95,60.46478
13893,1790243038.804,-0.4765024,-0.599641,0.8562568,-0.05252382,-0.556396,-0.0005337369,-0.006666667,-0.1836747,-0.00546769,-0.01000636,-0.1202535,-0.001089526,-0.005346666,-0.001578697,0.750047,-0.02606793,-0.003583091,-0.001060797,-0.0267186,0.4410127,-0.05,-0.002599453,-0.0382877,-0.01748763,0.4501018,0.2163302,-0.004745416,-0.004399757,0.3141026,0.8507818,0.4009691,1.00291,35,0,0.6,0.6,0,1.758256,0.1455184,0.2044299,0.00102484,0.0001139063,31.6409,0.002120593,2.030056e-12,0.0009946837,0.0001010692,0.0152021,0.05,0.1,0,0.0001139063,-0.01390983,0.6109825,1.260083,1.573937,34687,1.4387,506.89,52.10649
13894,1790243041.616,-0.36194,-0.4616962,0.6580757,-0.0397404,-0.3216459,-0.0006789049,-0.00857143,-0.1424563,-0.003777459,-0.02301237,-0.09432142,-0.0008332743,-0.004891429,-0.001350167,0.5870669,-0.02034327,-0.002930326,-0.0008782356,-0.01981135,0.2086281,-0.07142858,-0.04067912,-0.0356402,-0.01558462,0.3427839,0.1624443,-0.003967206,-0.003520938,0.2432457,0.6424066,0.2744148,0.7554046,35,0,0.8333334,0.5,0.3333333,2.438464,0.2100105,0.2227119,0.001025365,0.0001139063,31.64874,0.002095886,1.948686e-12,0.00097206,9.846062e-05,0.01137863,0,0.05,0,0.0001139063,-0.01352129,0.5869813,1.232956,1.569361,35079,1.439243,550.11,56.03045
13895,1790243044.442,-0.6000643,-0.7691655,1.087259,-0.06145817,-0.5860442,-0.0007724398,-0.0025,-0.250093,-0.007143298,-0.01810766,-0.1704476,-0.00138418,-0.02564666,-0.00256772,1.018183,-0.03130699,-0.01370737,-0.005879731,-0.03559308,0.4087937,-0.03333334,-0.003820209,-0.05201674,-0.02596375,0.5653886,0.1732572,-0.006859506,-0.006085136,0.39512,1.063742,0.4972737,1.261723,40,0.25,0.5,0,0.25,2.937895,0.1729508,0.2215144,0.001040528,0.0001139063,31.6569,0.002103151,1.900707e-12,0.0009646261,9.799634e-05,0.01413962,0.05,0.1,0,0.0001139063,-0.01422877,0.5546122,1.235735,1.57952,34918,1.439875,508.45,52.17963
13896,1790243047.275,-0.5843378,-0.7620825,1.062259,-0.05434017,-0.5670364,-0.0007391238,-0.0025,-0.2408624,-0.006853601,-0.02291935,-0.1637275,-0.00135579,-0.02308333,-0.002557605,0.961991,-0.03140026,-0.01212904,-0.003839137,-0.03332356,0.3671332,-0.03333334,-0.00213751,-0.05006653,-0.02466666,0.5586882,0.185671,-0.006654765,-0.005794497,0.3769598,1.044825,0.4849645,1.199507,40,0,0.5,0,0.5,2.784389,0.1728794,0.2230777,0.001048913,0.0001139063,31.6617,0.002108829,1.934035e-12,0.0009500408,0.000109875,0.01525479,0.05,0.1,0,0.0001139063,-0.01353318,0.4640169,1.232594,1.589689,34831,1.440039,532.45,54.66143
13897,1790243050.108,-0.5463502,-0.6943313,0.9671745,-0.05309124,-0.4091062,-0.0007706349,-0.01,-0.2287132,-0.006082335,-0.01342495,-0.1543203,-0.001238237,-0.02081778,-0.002497785,0.8899568,-0.02817198,-0.0113648,-0.00361855,-0.02988177,0.3029334,-0.04444445,-0.004492998,-0.04767657,-0.02156564,0.5051521,0.1626073,-0.006233777,-0.005433402,0.337366,0.9249732,0.4337656,1.11143,40,0.1666667,0.6666667,0.3333333,0.1666667,2.214772,0.1832138,0.2155636,0.00106651,0.0001139063,31.66525,0.002153984,1.948229e-12,0.0009614244,0.0001260503,0.0156772,0.05,0.1,0,0.0001139063,-0.01398344,0.5715513,1.238158,1.583537,34838,1.440647,489.05,50.4614
13898,1790243052.934,-0.5195307,-0.6687464,0.9381742,-0.05082784,-0.3824014,-0.0006545125,-0.002777778,-0.208345,-0.005714222,-0.03181256,-0.1388764,-0.001208863,-0.01480667,-0.002264758,0.8413228,-0.02742417,-0.008412457,-0.001142615,-0.02811953,0.2227137,-0.04444445,-0.004914691,-0.04503357,-0.02266355,0.4923224,0.1913634,-0.006090797,-0.005182565,0.3381668,0.8835961,0.4092432,1.090803,40,0,0.6666667,0.3333333,0.3333333,3.259594,0.2810882,0.2090543,0.001071407,7.59375e-05,31.67216,0.002167121,1.930907e-12,0.000979478,0.0001162363,0.01392971,0.1,0.1,0,7.59375e-05,-0.01429749,0.5142858,1.241461,1.574731,34906,1.441002,502.94,51.79596
13899,1790243055.775,-0.3540097,-0.4633211,0.6458794,-0.03808913,-0.1520387,-0.0005922072,-0.009583335,-0.1459857,-0.003986313,-0.0285883,-0.09883241,-0.0008499917,-0.01133667,-0.001906536,0.5804788,-0.01896855,-0.007002868,-0.002325736,-0.01857336,0.119015,-0.06666668,-0.003925913,-0.03630744,-0.0174839,0.3413469,0.1209147,-0.004218816,-0.003639101,0.2289957,0.6322595,0.2872802,0.7374193,40,0.1111111,0.888889,0.4444445,0.3333333,0.8529245,0.1566517,0.2074456,0.001080982,0.0001139063,31.67517,0.002182089,1.927094e-12,0.0009873743,0.0001137321,0.01018807,0,0.1,0,0.0001139063,-0.01494265,0.5918958,1.236157,1.593746,34737,1.441383,513.42,53.27078
13900,1790243058.648,-0.4831416,-0.6142464,0.8668194,-0.05282467,-0.4295064,-0.0007384907,-0.009375001,-0.1914021,-0.005377291,-0.01014626,-0.1268876,-0.001099653,-0.0118725,-0.002101453,0.7877747,-0.02602574,-0.006923313,-0.001565399,-0.02620238,0.2873564,-0.05,-0.004735967,-0.04046421,-0.02069714,0.4551358,0.1871697,-0.005179358,-0.004607873,0.3097708,0.8452947,0.4021192,1.007948,40,0.1666667,0.6666667,0,0.5,3.871009,0.230236,0.2119189,0.001089746,7.59375e-05,31.67925,0.002267168,1.903855e-12,0.001008605,0.0001688168,0.01394285,0.1,0.1,0,7.59375e-05,-0.01531357,0.5720723,1.256988,1.60421,34357,1.441713,477.25,48.69931
13901,1790243061.485,-0.39018,-0.4937396,0.7043046,-0.04097929,-0.394474,-0.0006437952,-0.004000001,-0.1514022,-0.004447236,-0.00716495,-0.1002675,-0.0008915814,-0.006009336,-0.001668083,0.625857,-0.02143719,-0.003748916,-0.0006853563,-0.02109108,0.2850936,-0.06666668,-0.01286381,-0.0328329,-0.01572888,0.3680414,0.1710436,-0.003952434,-0.003592198,0.2590488,0.7184006,0.3364509,0.8209082,40,0.1538462,0.7692308,0.4615385,0.1538462,2.837694,0.2026971,0.2191043,0.001069644,0.0001139063,31.68191,0.002198438,2.037111e-12,0.0009918056,0.0001369891,0.01072869,0,0.1,0,0.0001139063,-0.01501616,0.5316138,1.225626,1.600439,34784,1.44193,595.47,61.72535
13902,1790243064.313,-0.612753,-0.7729667,1.104008,-0.06392862,-0.8113383,-0.0008955064,-0.008,-0.2409353,-0.007148593,-0.01135715,-0.1575493,-0.001376395,-0.007432,-0.002034676,0.9838569,-0.03394113,-0.004074735,-0.001233089,-0.03481212,0.5436834,-0.04,-0.04349601,-0.04745246,-0.02126062,0.5786623,0.2815647,-0.006170499,-0.005634612,0.4103367,1.124168,0.5096059,1.292603,40,0,0.5,0,0.5,2.658158,0.1995477,0.2085131,0.001085688,0.0001139063,31.68774,0.002194405,1.918792e-12,0.001002285,0.0001064317,0.01424454,0.05,0.1,0,0.0001139063,-0.01616346,0.5072138,1.233036,1.58622,34868,1.442737,507.63,52.41219
