step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overforce,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14715,1790278390.192,-0.2279457,-0.3667013,1.498514,-0.04067476,-1.512576,-0.005949163,0,-0.05506513,-0.01237727,-0.002955564,-0.03597197,-0.001778467,0,-0.0001703632,1.709327,-0.02161007,0,0,-0.03258265,0.8488454,-0.02865737,-0.01042325,-0.04331232,-0.03995843,-0.005103606,0,0,0,0.7869908,0.4430248,-0.005692947,-0.002585094,0.740507,1.501719,0.8343753,1.913702,0.0001740885,7.59375e-05,19.11571,0.0009610902,2.733688e-17,0.0007671021,1.989961e-05,0.01036102,0,0.1,0,7.59375e-05,-0.01125024,0.03966154,0.459424,0,1,0.5714287,0.3333333,1,0,0,1,75,0,1.342295,1.571684,33735,0.7206249,999,153.9718
14716,1790278393.148,-0.2241272,-0.364107,1.498514,-0.03828129,-1.042715,-0.005504417,-0.001666667,-0.07302253,-0.01147065,-0.008235971,-0.0528993,-0.001796125,-0.011315,-0.0004647819,1.748854,-0.02070486,-0.01116633,-0.0001149743,-0.03275179,0.6200656,-0.04297404,-0.01360254,-0.03251088,-0.01665964,-0.008059344,0,0,0,0.7874379,0.3188109,-0.005738585,-0.003135676,0.7600584,1.524969,0.7931466,1.88919,0.000170485,7.59375e-05,19.09613,0.000923536,2.610649e-17,0.0007340088,1.904226e-05,0.0113074,0,0.05,0,7.59375e-05,-0.008524179,0.05848811,0.4614109,0.2,0.3333333,0.5,0.5,0.5,0.6666667,0.3333333,0,75,0,1.334611,1.606948,33419,0.7202629,999,154.8151
14717,1790278396.136,-0.225956,-0.3609539,1.498514,-0.03780273,-1.123179,-0.003389651,-0.01363636,-0.06996183,-0.01164549,-0.01808729,-0.0501717,-0.001800301,-0.01023818,-0.0004384788,1.739911,-0.02075441,-0.009908449,-2.149261e-05,-0.03364973,0.7162248,-0.04081552,-0.01388594,-0.03853533,-0.07471873,-0.0110226,0,0,0,0.8080535,0.3340642,-0.005759524,-0.003199867,0.7627813,1.568531,0.8133628,1.878853,0.0001710234,7.59375e-05,19.09359,0.0008992295,2.528037e-17,0.000709125,1.90811e-05,0.01113706,0,0.05,0,7.59375e-05,-0.009484459,0.06969886,0.4731814,0.8000001,1,0.875,1,1,1,0.5,0,75,0,1.347373,1.620444,33123,0.7203505,999,155.5224
14718,1790278399.138,-0.2233498,-0.3640119,1.498514,-0.03940799,-1.24155,-0.006538769,-0.001818182,-0.06123976,-0.01177269,-0.02345773,-0.04167515,-0.001783473,-0.004350911,-0.0003116112,1.736129,-0.0210402,-0.004451063,-4.151653e-06,-0.03370143,0.6281844,-0.04467965,-0.01222221,-0.03993168,-0.0480843,-0.009289476,0,0,0,0.7837517,0.3898517,-0.005776336,-0.002896785,0.7507571,1.519481,0.7900842,1.905439,0.0001771365,7.59375e-05,19.09683,0.000939271,2.475311e-17,0.000743272,1.886252e-05,0.01081371,0,0.05,0,7.59375e-05,-0.009095587,0.06712577,0.4163601,0.5,0.6,0.5555556,0.6666667,0.75,0.6666667,0,0,75,0,1.313766,1.675509,32885,0.7204415,999,154.513
14719,1790278402.010,-0.2218937,-0.3610152,1.498514,-0.03910062,-1.437977,-0.005717125,-0.005312501,-0.05369846,-0.01218224,-0.02169257,-0.03617327,-0.001772466,-0.00200625,-0.0002092247,1.728189,-0.02041526,-0.001941127,0,-0.03202825,0.6707304,-0.0291955,-0.01046685,-0.03296361,-0.05800538,-0.007513435,0,0,0,0.788306,0.4216909,-0.005732204,-0.002769053,0.7484648,1.386678,0.8308343,1.907848,0.0001816821,7.59375e-05,19.09886,0.0009418533,2.471796e-17,0.0007409213,1.92499e-05,0.01000484,0,0.05,0,7.59375e-05,-0.01080158,0.06861847,0.4275677,0.3,0.6363636,0.4666667,0.25,0.8000001,0.6666667,1,0,75,0,1.304258,1.554249,34389,0.7204877,999,156.7245
14720,1790278404.912,-0.21898,-0.359078,1.498514,-0.03923254,-1.114445,-0.005521966,-0.0007142859,-0.06606327,-0.01181691,-0.001392184,-0.04677618,-0.001802855,-0.008245716,-0.0002919498,1.75975,-0.0201318,-0.008219641,-0.0001287624,-0.03137215,0.2885444,-0.03210355,-0.01326975,-0.0277205,-0.004786684,-0.01166392,0,0,0,0.7964706,0.3472354,-0.005775595,-0.003048433,0.7622112,1.434133,0.8260642,1.895424,0.0001816269,0.0001139063,19.10415,0.0009606595,3.690445e-17,0.0007583704,2.066216e-05,0.01479294,0,0.1,0,0.0001139063,-0.009776113,0.09196409,0.4826949,0.25,1,0.4,0.25,0.5,1,0.5,0,75,0,1.300905,1.588867,34017,0.7207417,999,154.3459
14721,1790278407.896,-0.2227415,-0.3636315,1.498514,-0.03786474,-1.515666,-0.004497254,-0.005833334,-0.0534068,-0.012025,-0.02521982,-0.03596041,-0.001775759,0,-0.0002489573,1.689702,-0.02096192,0,0,-0.03267851,0.7962885,-0.03394022,-0.01079082,-0.04324133,-0.07253931,-0.04491539,0,0,0,0.7953078,0.4452921,-0.00577173,-0.002722276,0.746361,1.422197,0.8182368,1.900522,0.0001911646,7.59375e-05,19.11291,0.001033399,2.212541e-15,0.0008213448,2.088982e-05,0.01500434,0.05,0.05,0,7.59375e-05,-0.00920662,0.09919433,0.5354151,0.75,0.6666667,0.8333334,1,1,1,0,0,75,0,1.361656,1.608236,33100,0.7211949,999,155.7822
14722,1790278410.939,-0.2190961,-0.3532311,1.498514,-0.04114417,-1.541032,-0.005332734,-0.008333335,-0.05065553,-0.01208955,-0.04583357,-0.03327186,-0.001731707,0,-0.0002149606,1.696203,-0.01943479,0,0,-0.02954933,0.4172534,-0.03549871,-0.01121427,-0.04850414,-0.04876846,-0.01341127,0,0,0,0.7936711,0.4445795,-0.005786223,-0.002586553,0.7506919,1.298837,0.8340289,1.90711,0.0001964859,7.59375e-05,19.12413,0.001082165,6.866958e-11,0.0008643324,2.134665e-05,0.01103807,0,0.05,0,7.59375e-05,-0.009808541,0.07844892,0.4646014,0.3333333,0,0.3333333,0.5,1,0,0,0,75,0,1.345439,1.685363,32434,0.721495,999,155.5255
14723,1790278413.887,-0.2190628,-0.3451291,1.498514,-0.04162535,-1.457032,-0.004706954,0,-0.04965541,-0.01235627,-2.219439e-05,-0.03213959,-0.001775168,0,-0.0001508986,1.73802,-0.01997436,0,0,-0.02848946,0.0827935,-0.02085434,-0.01011438,-0.01143511,0,0,0,0,0,0.8104698,0.4497018,-0.005712809,-0.002480059,0.7519814,1.284371,0.8700198,1.919752,0.0002009247,0.0001139063,19.12973,0.001138325,5.383884e-11,0.0009156562,2.174378e-05,0.01373686,0,0.1,0,0.0001139063,-0.01055683,0.08088312,0.4915524,0,0,0,0,0,1,1,0,75,0,1.331559,1.603332,33494,0.7216136,999,151.9156
14724,1790278416.698,-0.2240702,-0.368052,1.498514,-0.03563618,-1.008307,-0.003398631,0,-0.06836276,-0.01244604,-0.002538741,-0.04771745,-0.001822126,-0.006353335,-0.0004068635,1.71917,-0.02174078,-0.005766729,-4.151084e-05,-0.03620844,0.7705979,-0.03322464,-0.01311078,-0.04860117,-0.07523118,-0.001805208,0,0,0,0.8188599,0.3754118,-0.005640293,-0.00280027,0.7710894,1.66619,0.8306527,1.900938,0.0002013135,5.0625e-05,19.13247,0.001162737,1.785105e-10,0.0009391234,2.229988e-05,0.01202388,0.1,0.05,0,5.0625e-05,-0.005606648,0.08435623,0.4365386,0.5,nan,0.5,1,0,0.5,1,0,75,0,1.266065,1.532003,35132,0.7217235,999,152.791
14725,1790278419.491,-0.2246485,-0.3668594,1.498514,-0.04197733,-1.553168,-0.007617412,-0.01,-0.05192491,-0.01191587,-0.002957493,-0.03455932,-0.001724676,0,-0.0001864061,1.74127,-0.02157185,0,0,-0.03434984,1.118866,-0.0363799,-0.01032205,-0.01907309,-0.006185171,-0.002767297,0,0,0,0.7590011,0.435091,-0.005737065,-0.002858452,0.7363224,1.583612,0.8175509,1.892378,0.0001994658,7.59375e-05,19.13519,0.001209861,2.177537e-11,0.0009875019,2.289354e-05,0.01168733,0,0.1,0,7.59375e-05,-0.008936064,0.07738116,0.4750374,1,1,1,1,1,1,0,0,75,0,1.241073,1.538844,35362,0.7217917,999,153.5503
14726,1790278422.269,-0.2204279,-0.3783003,1.498514,-0.03626648,-1.642525,-0.006077404,0,-0.05385464,-0.01297107,0,-0.03481792,-0.001745957,0,-0.0002511197,1.703569,-0.02240253,0,0,-0.0314044,0.1017246,-0.01901012,-0.01031706,-0.007633655,0,0,0,0,0,0.7941911,0.4451528,-0.005892468,-0.002602719,0.7464389,1.272506,0.868097,1.924814,0.000201961,7.59375e-05,19.13857,0.001279752,3.97751e-12,0.001054471,2.331976e-05,0.01005358,0,0.05,0,7.59375e-05,-0.01070633,0.08058823,0.4989787,0.5,nan,0,0,1,0,0,0,75,0,1.246927,1.518983,35541,0.7219157,999,154.1734
14727,1790278425.062,-0.2217406,-0.351903,1.498514,-0.04693687,-1.492578,-0.001085852,0,-0.05235939,-0.01189846,-0.1245934,-0.03445147,-0.001695106,0,-0.0004163689,1.650268,-0.01938863,0,0,-0.02855191,0.2070428,-0.02217217,-0.01186949,-0.01209266,0,0,0,0,0,0.8579654,0.4628057,-0.005728339,-0.002081171,0.7775298,1.275288,0.8370408,1.92532,0.0002051466,7.59375e-05,19.14064,0.00130743,2.063582e-10,0.001078978,2.330515e-05,0.01067351,0,0.05,0,7.59375e-05,-0.01005277,0.08558329,0.5195907,0,nan,0,0,1,0,1,0,75,0,1.239205,1.54286,35334,0.7218639,999,155.0713
14728,1790278427.867,-0.2217982,-0.3607904,1.498514,-0.03627407,-0.8116545,-0.005312514,0,-0.0698322,-0.01153858,-0.003640677,-0.05288664,-0.001827653,-0.01063,-0.0009576964,1.74387,-0.02344469,-0.01048924,0,-0.03285809,0.6339363,-0.0368198,-0.01412346,-0.007619004,-0.003475666,-0.007693175,0,0,0,0.7996899,0.3325792,-0.005721624,-0.002990252,0.7648926,1.651653,0.8062703,1.844963,0.0002066607,0.0001139063,19.13876,0.001342995,1.033109e-10,0.001112722,2.361232e-05,0.01424085,0,0.1,0,0.0001139063,-0.0119017,0.07444018,0.4440951,0,1,1,1,1,1,0,0,75,0,1.232629,1.560799,35191,0.7217858,999,153.3283
14729,1790278430.666,-0.2247599,-0.361213,1.498514,-0.04272067,-1.45959,-0.01237049,0,-0.06400673,-0.01200833,-0.03475326,-0.04137894,-0.001744955,0,-0.0002941563,1.70617,-0.02302403,0,0,-0.03774802,0.7433909,-0.05976291,-0.00992482,-0.04567286,-0.1819271,-0.003664504,0,0,0,0.7526595,0.4329441,-0.005718326,-0.002452161,0.721994,1.460522,0.8220288,1.91771,0.000210882,0.0001139063,19.13675,0.001358129,8.597825e-11,0.001123404,2.38422e-05,0.01383427,0,0.05,0,0.0001139063,-0.007976923,0.0604473,0.5211507,1,nan,1,0,1,1,0,0,75,0,1.247335,1.539414,35275,0.7215851,999,155.0523
14730,1790278433.459,-0.2141921,-0.3500232,1.498514,-0.03974977,-1.555164,-0.007203644,-0.005,-0.04728162,-0.01218204,-8.084834e-05,-0.03071108,-0.001744664,0,-0.0001413896,1.759145,-0.01965585,0,0,-0.02911396,0.6344081,-0.02623638,-0.010381,-0.04673601,-0.02229335,0,0,0,0,0.7685431,0.4377978,-0.005772664,-0.002699252,0.7464706,1.46466,0.8435382,1.918984,0.0002068022,0.0001139063,19.13066,0.001367313,1.640893e-11,0.001136191,2.432017e-05,0.01412718,0,0.05,0,0.0001139063,-0.009247066,0.06162018,0.4958692,0,0,0,0,0,0,0.5,0,75,0,1.219304,1.560763,35360,0.7213054,999,155.4416
14731,1790278436.261,-0.2093823,-0.3579282,1.498514,-0.04366137,-1.59548,-0.01131584,-0.015,-0.04403934,-0.0124397,-0.01424913,-0.02844532,-0.001725877,0,-0.0001226832,1.818622,-0.01748811,0,0,-0.03424926,1.352328,-0.03872895,-0.009642869,-0.09380677,0,0,0,0,0,0.7233366,0.4244996,-0.005691276,-0.002867598,0.7179121,1.737726,0.8572494,1.911267,0.0002054122,0.0001139063,19.12225,0.001341511,5.980854e-11,0.001112413,2.368637e-05,0.01503966,0,0.05,0,0.0001139063,-0.008174954,0.05017745,0.650354,0,0,0,1,0,1,1,0,75,0,1.228608,1.560304,35248,0.7208626,999,158.2175
14732,1790278439.057,-0.2231591,-0.3567453,1.498514,-0.04024512,-1.608804,-0.007992106,-0.045,-0.05072502,-0.0121186,-0.0343529,-0.03283953,-0.001743324,0,-0.0002284789,1.730708,-0.02051498,0,0,-0.03116935,0.9679588,-0.03971152,-0.01005263,-0.04700141,-0.03951953,-0.01088142,0,0,0,0.7609679,0.4354284,-0.005789115,-0.002734372,0.739696,1.509981,0.8516576,1.897931,0.0002008482,0.0001139063,19.10895,0.001311266,3.977986e-11,0.001087311,2.310678e-05,0.01402321,0,0.05,0,0.0001139063,-0.0080974,0.05431855,0.5477643,1,1,0.75,0.5,1,1,0.5,0,75,0,1.217483,1.566945,35304,0.7201623,999,157.1482
14733,1790278441.805,-0.2374359,-0.3617576,1.498514,-0.04054951,-1.513496,-0.004634134,0,-0.05219827,-0.01225435,-0.006654846,-0.03348459,-0.001764362,0,-0.0002131663,1.698369,-0.01965218,0,0,-0.0291119,1.186948,-0.02823713,-0.01045023,-0.04474814,-0.1165889,-0.0001109952,0,0,0,0.7940242,0.4450847,-0.005733814,-0.002580812,0.7551911,1.640911,0.8657333,1.92035,0.0001981566,7.59375e-05,19.08684,0.001289226,5.522735e-12,0.001067449,2.362011e-05,0.01373346,0.05,0.05,0,7.59375e-05,-0.01099396,0.04508425,0.5159628,1,nan,1,1,1,0,0,0,75,0,1.189587,1.54733,35917,0.7193821,999,156.2741
14734,1790278444.584,-0.2218004,-0.3499547,1.498514,-0.03264576,-0.7601339,-0.003851056,0,-0.08640864,-0.01181308,-0.002252205,-0.06361761,-0.001868768,-0.02108001,-0.000653712,1.793597,-0.01947649,-0.01927454,-0.0004276207,-0.03056856,0.2982389,-0.03164671,-0.0155134,-0.002648348,0,-0.0001655257,0,0,0,0.8180659,0.2220704,-0.00585684,-0.003547817,0.7769516,1.554325,0.7951604,1.867651,0.0001965092,7.59375e-05,19.07298,0.001259154,5.792685e-13,0.001039494,2.315038e-05,0.01214957,0,0.05,0,7.59375e-05,-0.007850776,0.04250758,0.5684404,1,1,1,1,0,1,1,1,75,0,1.212373,1.554088,35534,0.7189723,999,155.2648
14735,1790278447.433,-0.2162649,-0.351859,1.498514,-0.03340762,-0.7772578,-0.003499417,0,-0.07185607,-0.01160428,-0.005401905,-0.05205464,-0.0018289,-0.01247,-0.0005394804,1.734607,-0.01947412,-0.01257757,-4.751903e-05,-0.03054359,0.3562516,-0.03432018,-0.01418452,-0.0209539,-0.004028306,-0.002669777,0,0,0,0.8290862,0.3102123,-0.005769311,-0.002880445,0.7819325,1.512274,0.7996499,1.875449,0.0001930377,7.59375e-05,19.06378,0.001252875,8.320672e-14,0.001037249,2.258802e-05,0.01037378,0,0.05,0,7.59375e-05,-0.008972549,0.04636501,0.6466106,0.5,1,0.5,1,1,1,0,0,75,0,1.297429,1.539184,34655,0.7185929,999,154.8703
14736,1790278450.286,-0.2263328,-0.3562097,1.498514,-0.04376155,-1.561069,-0.008560933,-0.01,-0.05566034,-0.01214885,-0.04379068,-0.03589051,-0.001731952,0,-0.0002006486,1.737695,-0.02077809,0,0,-0.03545678,0.9186033,-0.03945433,-0.01094143,-0.1021437,-0.3566741,-0.002808982,0,0,0,0.7397401,0.4293367,-0.005819317,-0.00305226,0.7151237,1.568555,0.8316662,1.885482,0.000192199,7.59375e-05,19.05094,0.001263292,9.855314e-15,0.00104892,2.217345e-05,0.009742876,0,0.05,0,7.59375e-05,-0.01242865,0.04486584,0.6241477,1,1,1,0.5,1,1,0,0,75,0,1.30999,1.530048,34613,0.7179071,990.51,154.4792
14737,1790278453.163,-0.2297498,-0.3652265,1.498514,-0.04206459,-1.451208,-0.007548716,0,-0.05094009,-0.01235374,-0.04600843,-0.03275416,-0.001773896,0,-0.000106384,1.74842,-0.02055698,0,0,-0.03110444,1.394184,-0.02708996,-0.009902747,-0.02885951,-0.07039978,-0.006760954,0,0,0,0.776905,0.4401749,-0.005598876,-0.002663845,0.7426473,1.714661,0.8665738,1.909803,0.0001888929,7.59375e-05,19.03177,0.001255088,1.173393e-15,0.001044451,2.17438e-05,0.009993987,0,0.05,0,7.59375e-05,-0.01079445,0.04062533,0.5500234,1,1,1,0.3333333,1,0,0,0,75,0,1.332836,1.531223,34323,0.7172217,990.51,153.2033
14738,1790278456.008,-0.2168989,-0.3423301,1.498514,-0.03637383,0,-0.001010798,0,-0.08539211,-0.01074854,0,-0.06568401,-0.001876246,-0.01784,-0.0006066812,1.789371,-0.02014932,-0.01881156,-0.0006779521,-0.02954331,0,-0.03981936,-0.01746255,0,0,0,0,0,0,0.8398919,0.229379,-0.005659453,-0.00341158,0.7890861,1.643505,0.7359174,1.885751,0.0001867819,7.59375e-05,19.01335,0.001235423,2.188081e-16,0.001027135,2.150598e-05,0.01013191,0,0.05,0,7.59375e-05,-0.009542109,0.03441552,0.5497816,0,nan,1,1,1,1,1,0,75,0,1.307015,1.526031,34699,0.7163603,990.51,152.5033
14739,1790278458.905,-0.2150414,-0.35513,1.498514,-0.03537953,-0.9389221,-0.003623163,-0.003,-0.05978384,-0.01170262,-0.009684182,-0.0411131,-0.001818719,-0.004084,-0.000293013,1.679129,-0.02019192,-0.003720744,-0.0002000658,-0.02878743,0.438953,-0.03430466,-0.01264832,-0.06163009,-0.1963673,-0.02409286,0,0,0,0.808412,0.4029412,-0.005736572,-0.002923063,0.7691511,1.516766,0.805247,1.898869,0.0001860514,0.0001139063,18.99156,0.001223612,1.736789e-16,0.001016348,2.121287e-05,0.01373814,0,0.1,0,0.0001139063,-0.01008974,0.04348418,0.5626146,1,1,1,1,1,1,0,0,75,0,1.28085,1.602236,34096,0.715635,999,154.7095
14740,1790278461.759,-0.2046702,-0.3555349,1.498514,-0.02401369,-1.525434,-0.0005325663,0,-0.03816038,-0.01198878,0,-0.02729403,-0.00176296,0,-0.0001496771,1.710719,-0.01915538,0,0,-0.03059373,0.02054656,-0.02872997,-0.0107683,-0.007949132,0,0,0,0,0,0.8393671,0.457777,-0.005776099,-0.002431405,0.7627724,0.8283423,0.8390366,1.928187,0.0001869492,7.59375e-05,18.97871,0.001232684,2.264602e-12,0.001025032,2.070351e-05,0.01246411,0.05,0.05,0,7.59375e-05,-0.007278106,0.04220778,0.448268,0,nan,0,0,1,0,0,0,75,0,1.316622,1.524895,34595,0.7151513,999,155.2695
14741,1790278464.597,-0.216118,-0.3493348,1.498514,-0.04670434,-1.55691,-0.0109108,-0.04750001,-0.05231753,-0.01176325,-0.1309238,-0.03528528,-0.00171169,0,-0.0003106936,1.750046,-0.0213918,0,0,-0.03360686,0.7995275,-0.08140852,-0.01074801,-0.09017913,-0.04622943,-0.06823064,0,0,0,0.7020166,0.4178495,-0.00595239,-0.003103222,0.7172425,1.486784,0.7679493,1.884311,0.0001857163,5.0625e-05,18.96231,0.001217168,1.338762e-10,0.00101081,2.064114e-05,0.01375031,0.1,0.1,0,5.0625e-05,-0.008382899,0.04644219,0.3921504,0.5,1,0.5,1,0.5,1,0,0,75,0,1.291564,1.533388,34798,0.7144738,999,154.5698
14742,1790278467.442,-0.2209006,-0.3552793,1.498514,-0.03522129,-0.8298239,-0.006866363,0,-0.06867294,-0.01203421,-0.01182799,-0.0487607,-0.00184144,-0.01053,-0.0006065789,1.745171,-0.02180241,-0.00956779,0,-0.03163552,0.5490819,-0.03875921,-0.01269632,-0.01462133,-0.007920438,-0.001091829,0,0,0,0.7908325,0.3286668,-0.005770493,-0.003128876,0.7583612,1.574425,0.8484938,1.867764,0.0001838702,7.59375e-05,18.94594,0.001204334,3.488882e-11,0.0009998368,2.062714e-05,0.009666336,0,0.1,0,7.59375e-05,-0.01001508,0.04059665,0.3455204,0.5,nan,1,1,0.6666667,0,1,0,75,0,1.29311,1.539281,34707,0.7137509,999,154.3053
14743,1790278470.250,-0.2082902,-0.3556231,1.498514,-0.03740457,-0.7567065,-0.005620701,-0.0125,-0.07225609,-0.01120849,-0.02490305,-0.05281663,-0.001810042,-0.01431,-0.0005353297,1.816023,-0.01900148,-0.01454072,0,-0.03441896,0.1291496,-0.05129518,-0.01429953,-0.03287739,-0.0007860816,0,0,0,0,0.783446,0.2692202,-0.00585518,-0.003302542,0.7543795,1.425588,0.7859011,1.89043,0.0001834338,5.0625e-05,18.92322,0.001210091,4.518535e-12,0.001005552,2.110493e-05,0.01406083,0.1,0.1,0,5.0625e-05,-0.009076041,0.04574935,0.315161,0,0,0,0.6666667,0.5,1,0,0,75,0,1.285684,1.508805,35177,0.7128105,999,154.3833
14744,1790278473.064,-0.2321938,-0.354534,1.498514,-0.03605083,-1.525974,-0.006637569,0,-0.04762528,-0.01248626,0,-0.03049716,-0.001786574,0,-0.0001483801,1.775721,-0.02144919,0,0,-0.02993411,1.37569,-0.02086323,-0.008531308,-0.007979161,-0.003385138,-0.003654481,0,0,0,0.7858526,0.4428764,-0.005624867,-0.002637021,0.7438408,1.704724,0.8631853,1.920394,0.0001806015,5.0625e-05,18.90564,0.001200189,2.381528e-12,0.0009993571,2.023071e-05,0.008367576,0,0.05,0,5.0625e-05,-0.007603403,0.03943388,0.305695,1,1,1,1,1,1,1,0,75,0,1.298965,1.50396,35071,0.7121661,996.18,155.4523
14745,1790278475.816,-0.2255977,-0.3616936,1.498514,-0.03743378,-1.555653,-0.005685321,0,-0.04623856,-0.01343114,-0.001443283,-0.0300527,-0.001755358,0,-9.160575e-05,1.745495,-0.02080442,0,0,-0.03072705,1.242475,-0.02578519,-0.008828688,-0.04997967,-0.05496719,-0.003758293,0,0,0,0.7784208,0.4406661,-0.005583125,-0.002602701,0.7558865,1.655251,0.8576626,1.921971,0.0001846126,7.59375e-05,18.8842,0.001206328,2.171355e-11,0.001001695,2.002046e-05,0.01076404,0,0.1,0,7.59375e-05,-0.009334045,0.03915102,0.4148658,1,1,1,0,1,1,0,0,75,0,1.210988,1.528945,35878,0.7112754,996.18,155.4228
14746,1790278478.612,-0.207223,-0.3395143,1.498514,-0.03345106,-1.047376,-0.004571581,-0.001666667,-0.05284041,-0.01182953,-0.008251778,-0.0378074,-0.001797477,-0.006586667,-0.0002423741,1.791538,-0.01869172,-0.006334332,-9.151176e-06,-0.03210773,0.03885181,-0.0257423,-0.01154686,-0.01032876,-0.0003122084,-3.508397e-06,0,0,0,0.7921745,0.3676556,-0.005694339,-0.002891358,0.7605111,1.179316,0.8044475,1.909943,0.0001818451,7.59375e-05,18.86341,0.001196817,1.349676e-12,0.0009949557,2.001619e-05,0.00994718,0,0.05,0,7.59375e-05,-0.01067301,0.04362108,0.4166984,0,0,0,0,0,0,1,0,75,0,1.252853,1.531055,35311,0.7105578,999,153.8314
14747,1790278481.449,-0.2134065,-0.3537533,1.498514,-0.03720349,-1.006274,-0.006495955,-0.07333332,-0.05661812,-0.01208942,-0.1055165,-0.04050701,-0.001809353,-0.007266668,-0.0004034454,1.761637,-0.01970524,-0.007490255,0,-0.03279497,0.7862353,-0.04356564,-0.01311437,-0.05376009,-0.1131111,-0.01898213,0,0,0,0.7768757,0.3630143,-0.005699661,-0.003000802,0.7570164,1.636318,0.8030576,1.857038,0.0001833024,7.59375e-05,18.84525,0.001203962,2.327797e-13,0.001000874,1.978492e-05,0.009804761,0,0.05,0,7.59375e-05,-0.01066684,0.04109579,0.4444968,1,1,1,1,1,0,0,0,75,0,1.271468,1.55275,34807,0.7098246,999,153.8241
14748,1790278484.251,-0.2199601,-0.3452006,1.498514,-0.03716256,-1.553064,-0.002559555,0,-0.04575469,-0.01274838,0,-0.02961098,-0.001750193,0,-0.0001169003,1.72957,-0.01904302,0,0,-0.02835242,0.485128,-0.01926114,-0.01073518,-0.01169775,0,0,0,0,0,0.8257243,0.4539124,-0.005606225,-0.002362265,0.7566516,1.365426,0.8648432,1.931123,0.0001791691,7.59375e-05,18.82251,0.001193685,3.040406e-14,0.0009940958,2.042045e-05,0.01303985,0.05,0.1,0,7.59375e-05,-0.009572946,0.03801273,0.3872028,0,nan,0,0,1,0,1,0,75,0,1.26235,1.526356,35250,0.7089912,999,152.4281
14749,1790278487.070,-0.2056945,-0.3441394,1.498514,-0.03789978,-1.569098,-0.004869727,0,-0.04944434,-0.01246203,0,-0.03333705,-0.001764149,0,-2.082994e-05,1.680819,-0.01865098,0,0,-0.04231853,0.6574928,-0.02710418,-0.008972737,-0.2087898,-0.001309477,0,0,0,0,0.7498891,0.4324711,-0.005750201,-0.002658968,0.7207257,1.557446,0.8527543,1.901625,0.0001754929,7.59375e-05,18.80239,0.001181431,4.035763e-15,0.0009858347,2.010341e-05,0.01219283,0.05,0.1,0,7.59375e-05,-0.007867274,0.04342468,0.2725579,0,0,0,0,0,0,1,0,75,0,1.271923,1.533721,35037,0.7081345,999,152.3167
14750,1790278489.837,-0.2161682,-0.3390476,1.498514,-0.03254909,-1.011809,-0.003897547,-0.01833334,-0.0695301,-0.01207019,-0.009642108,-0.0514237,-0.001812858,-0.01351333,-0.0004521699,1.782438,-0.01892149,-0.01417332,0,-0.03176598,0.3213615,-0.02150392,-0.01358656,-0.0221569,-0.01121007,-0.001476945,0,0,0,0.8062857,0.2950037,-0.005704047,-0.003217449,0.7692226,1.41384,0.8282892,1.882451,0.0001762338,5.0625e-05,18.77948,0.001197276,8.445454e-16,0.001001023,2.001944e-05,0.01473934,0.1,0.1,0,5.0625e-05,-0.007350939,0.0358802,0.2638086,0,0,0.5,0,1,0,0,0,75,0,1.21749,1.536804,35691,0.7072673,999,152.0951
