attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
3,229,4.58,enter,0.02357,0.02242,0.00728,0.02363,0.03,-15.5,0.53,0.315,0.0274,-0.618,1.73,0.0,0.0,0,0.0,0.0
4,229,4.58,enter,0.01157,0.01131,0.00243,0.03929,0.03,-19.38,2.0,0.3119,0.0435,0.331,1.73,0.0,0.0,0,0.0,0.0
5,229,4.58,enter,0.0281,0.02458,0.01362,0.03781,0.03,-12.96,0.7,0.3147,0.034,-0.747,1.73,0.0,0.0,0,0.0,0.0
6,229,4.58,enter,0.02372,0.02001,0.01274,0.03321,0.03,-13.51,0.93,0.312,0.0422,-0.02,1.73,0.0,0.0,0,0.0,0.0
7,229,4.58,enter,0.00639,0.00547,0.0033,0.02515,0.03,-18.66,2.83,0.3119,0.0425,-0.69,1.73,0.0,0.0,0,0.0,0.0
8,229,4.58,enter,0.03747,0.0353,0.01256,0.04183,0.03,-13.78,0.69,0.3068,0.0275,-1.944,1.729,0.0,0.0,0,0.0,0.0
9,229,4.58,enter,0.01307,0.00946,0.00901,0.02854,0.03,-13.37,1.12,0.3138,0.0509,0.156,1.73,0.0,0.0,0,0.0,0.0
10,229,4.58,enter,0.04245,0.03811,0.01869,0.04517,0.03,-14.6,0.54,0.3152,0.0228,-2.248,1.73,0.0,0.0,0,0.0,0.0
11,229,4.58,enter,0.00903,0.00894,0.00124,0.02967,0.03,-16.85,2.24,0.3114,0.0524,0.636,1.73,0.0,0.0,0,0.0,0.0
12,229,4.58,enter,0.02973,0.0259,0.0146,0.04253,0.03,-15.72,1.11,0.3126,0.0231,-1.579,1.73,0.0,0.0,0,0.0,0.0
13,229,4.58,enter,0.01496,0.01083,0.01032,0.03449,0.03,-17.77,2.0,0.3113,0.0407,-0.866,1.73,0.0,0.0,0,0.0,0.0
14,229,4.58,enter,0.01063,0.00463,0.00958,0.03291,0.03,-17.12,1.62,0.3117,0.0436,-0.28,1.73,0.0,0.0,0,0.0,0.0
15,229,4.58,enter,0.01534,0.01173,0.00988,0.03599,0.03,-17.21,2.21,0.3123,0.0431,-0.62,1.73,0.0,0.0,0,0.0,0.0
0,230,4.6,enter,0.05099,0.04845,0.01588,0.05027,0.03,-12.09,0.53,0.3072,0.025,-1.994,1.73,0.0,0.0,0,0.0,0.0
1,230,4.6,enter,0.02016,0.01637,0.01176,0.02827,0.03,-14.01,1.62,0.3101,0.0522,0.025,1.73,0.0,0.0,0,0.0,0.0
2,230,4.6,enter,0.02966,0.02708,0.01212,0.03814,0.03,-14.58,0.51,0.3151,0.0262,-0.653,1.73,0.0,0.0,0,0.0,0.0
3,230,4.6,enter,0.02334,0.02242,0.0065,0.02255,0.03,-15.55,0.53,0.315,0.0273,-0.647,1.73,0.0,0.0,0,0.0,0.0
4,230,4.6,enter,0.01201,0.01176,0.00245,0.0402,0.03,-19.26,1.86,0.312,0.0436,0.324,1.73,0.0,0.0,0,0.0,0.0
5,230,4.6,enter,0.02633,0.02303,0.01276,0.03605,0.03,-13.16,0.8,0.3147,0.0342,-0.744,1.73,0.0,0.0,0,0.0,0.0
6,230,4.6,enter,0.02249,0.01883,0.0123,0.03249,0.03,-13.57,0.94,0.3119,0.0426,-0.036,1.73,0.0,0.0,0,0.0,0.0
7,230,4.6,enter,0.00656,0.00571,0.00324,0.02482,0.03,-18.53,2.53,0.3118,0.0426,-0.697,1.73,0.0,0.0,0,0.0,0.0
8,230,4.6,enter,0.03717,0.03513,0.01216,0.04131,0.03,-13.78,0.69,0.3068,0.0275,-1.962,1.729,0.0,0.0,0,0.0,0.0
9,230,4.6,enter,0.01139,0.00822,0.00789,0.02933,0.03,-13.38,0.99,0.3138,0.0514,0.133,1.73,0.0,0.0,0,0.0,0.0
10,230,4.6,enter,0.04181,0.03749,0.01851,0.04426,0.03,-14.67,0.53,0.3152,0.0228,-2.268,1.73,0.0,0.0,0,0.0,0.0
11,230,4.6,enter,0.00866,0.00853,0.00147,0.03068,0.03,-16.71,1.87,0.3113,0.0526,0.624,1.73,0.0,0.0,0,0.0,0.0
12,230,4.6,enter,0.02933,0.02624,0.0131,0.04139,0.03,-15.77,1.33,0.3126,0.0231,-1.586,1.729,0.0,0.0,0,0.0,0.0
13,230,4.6,enter,0.01428,0.00803,0.0118,0.03442,0.03,-18.06,1.88,0.3114,0.0409,-0.898,1.73,0.0,0.0,0,0.0,0.0
14,230,4.6,enter,0.01062,0.00571,0.00896,0.03417,0.03,-16.96,1.37,0.3118,0.0437,-0.279,1.73,0.0,0.0,0,0.0,0.0
15,230,4.6,enter,0.01408,0.0088,0.01099,0.03393,0.03,-17.46,2.16,0.3123,0.0432,-0.633,1.73,0.0,0.0,0,0.0,0.0
0,231,4.62,enter,0.05212,0.04946,0.01645,0.05032,0.03,-11.96,0.52,0.3073,0.0249,-2.011,1.73,0.0,0.0,0,0.0,0.0
1,231,4.62,enter,0.02025,0.01614,0.01223,0.02983,0.03,-13.8,1.39,0.3101,0.0523,-0.003,1.73,0.0,0.0,0,0.0,0.0
2,231,4.62,enter,0.02873,0.02648,0.01115,0.03669,0.03,-14.67,0.49,0.3151,0.0262,-0.673,1.73,0.0,0.0,0,0.0,0.0
3,231,4.62,enter,0.0231,0.02238,0.00575,0.02138,0.03,-15.63,0.54,0.3149,0.0272,-0.671,1.73,0.0,0.0,0,0.0,0.0
4,231,4.62,enter,0.01254,0.01225,0.00269,0.04067,0.03,-19.25,1.82,0.3121,0.0437,0.327,1.73,0.0,0.0,0,0.0,0.0
5,231,4.62,enter,0.02571,0.0223,0.0128,0.03462,0.03,-13.21,0.85,0.3147,0.0344,-0.746,1.73,0.0,0.0,0,0.0,0.0
6,231,4.62,enter,0.02087,0.01717,0.01187,0.03162,0.03,-13.7,1.06,0.3118,0.043,-0.062,1.73,0.0,0.0,0,0.0,0.0
7,231,4.62,enter,0.00696,0.00665,0.00208,0.02366,0.03,-18.59,2.52,0.3117,0.0427,-0.7,1.73,0.0,0.0,0,0.0,0.0
8,231,4.62,enter,0.03688,0.03495,0.01178,0.0408,0.03,-13.78,0.69,0.3067,0.0276,-1.978,1.729,0.0,0.0,0,0.0,0.0
9,231,4.62,enter,0.00958,0.00687,0.00667,0.02843,0.03,-13.51,1.1,0.3137,0.052,0.13,1.73,0.0,0.0,0,0.0,0.0
10,231,4.62,enter,0.04135,0.03716,0.01814,0.04307,0.03,-14.74,0.57,0.3151,0.0227,-2.281,1.73,0.0,0.0,0,0.0,0.0
11,231,4.62,enter,0.00867,0.00856,0.00134,0.03245,0.03,-16.63,1.68,0.3113,0.0528,0.61,1.73,0.0,0.0,0,0.0,0.0
12,231,4.62,enter,0.02895,0.02608,0.01257,0.03957,0.03,-15.78,1.32,0.3126,0.0231,-1.575,1.73,0.0,0.0,0,0.0,0.0
13,231,4.62,enter,0.01405,0.00682,0.01228,0.0339,0.03,-18.15,1.88,0.3115,0.0409,-0.904,1.73,0.0,0.0,0,0.0,0.0
14,231,4.62,enter,0.00996,0.00701,0.00708,0.03564,0.03,-16.98,1.34,0.3119,0.0436,-0.292,1.73,0.0,0.0,0,0.0,0.0
15,231,4.62,enter,0.01376,0.00694,0.01188,0.03297,0.03,-17.58,2.05,0.3123,0.0434,-0.644,1.73,0.0,0.0,0,0.0,0.0
0,232,4.64,enter,0.05296,0.0502,0.01687,0.05002,0.03,-11.91,0.53,0.3074,0.0248,-2.027,1.73,0.0,0.0,0,0.0,0.0
1,232,4.64,enter,0.01937,0.01533,0.01183,0.0287,0.03,-13.94,1.52,0.3101,0.0525,-0.008,1.73,0.0,0.0,0,0.0,0.0
2,232,4.64,enter,0.02743,0.02537,0.01043,0.03419,0.03,-14.87,0.54,0.315,0.0261,-0.684,1.73,0.0,0.0,0,0.0,0.0
3,232,4.64,enter,0.02249,0.02188,0.0052,0.01981,0.03,-15.79,0.58,0.3149,0.0272,-0.692,1.73,0.0,0.0,0,0.0,0.0
4,232,4.64,enter,0.01317,0.01284,0.00292,0.04111,0.03,-19.27,1.79,0.3123,0.0437,0.327,1.73,0.0,0.0,0,0.0,0.0
5,232,4.64,enter,0.02532,0.02198,0.01257,0.0349,0.03,-13.15,0.75,0.3147,0.0346,-0.773,1.73,0.0,0.0,0,0.0,0.0
6,232,4.64,enter,0.0153,0.01216,0.00929,0.02785,0.03,-14.6,1.17,0.3118,0.0434,-0.071,1.73,0.0,0.0,0,0.0,0.0
7,232,4.64,enter,0.00967,0.00963,0.00085,0.02069,0.03,-18.69,2.67,0.3116,0.0428,-0.683,1.73,0.0,0.0,0,0.0,0.0
8,232,4.64,enter,0.03667,0.03483,0.01149,0.04027,0.03,-13.77,0.7,0.3066,0.0276,-1.992,1.729,0.0,0.0,0,0.0,0.0
9,232,4.64,enter,0.00927,0.00655,0.00656,0.02751,0.03,-13.48,1.18,0.3136,0.0526,0.128,1.73,0.0,0.0,0,0.0,0.0
10,232,4.64,enter,0.0408,0.03677,0.01768,0.04273,0.03,-14.75,0.53,0.3151,0.0227,-2.308,1.73,0.0,0.0,0,0.0,0.0
11,232,4.64,enter,0.00896,0.00887,0.00121,0.03268,0.03,-16.56,1.71,0.3113,0.0529,0.628,1.73,0.0,0.0,0,0.0,0.0
12,232,4.64,enter,0.02924,0.02631,0.01275,0.04019,0.03,-15.67,1.06,0.3125,0.0232,-1.597,1.73,0.0,0.0,0,0.0,0.0
13,232,4.64,enter,0.01483,0.00851,0.01215,0.03572,0.03,-17.91,1.74,0.3116,0.041,-0.924,1.73,0.0,0.0,0,0.0,0.0
14,232,4.64,enter,0.00654,0.00469,0.00455,0.03249,0.03,-17.27,1.87,0.312,0.0436,-0.276,1.73,0.0,0.0,0,0.0,0.0
15,232,4.64,enter,0.01398,0.00709,0.01206,0.0341,0.03,-17.49,1.87,0.3122,0.0435,-0.667,1.73,0.0,0.0,0,0.0,0.0
0,233,4.66,enter,0.05414,0.05138,0.01706,0.05044,0.03,-11.76,0.51,0.3074,0.0246,-2.047,1.73,0.0,0.0,0,0.0,0.0
1,233,4.66,enter,0.01914,0.01528,0.01153,0.02671,0.03,-14.1,1.72,0.3101,0.0526,-0.004,1.73,0.0,0.0,0,0.0,0.0
2,233,4.66,enter,0.02628,0.02443,0.00971,0.03169,0.03,-15.07,0.58,0.3149,0.0261,-0.698,1.73,0.0,0.0,0,0.0,0.0
3,233,4.66,enter,0.02164,0.0211,0.00482,0.01831,0.03,-15.97,0.64,0.3149,0.0271,-0.719,1.73,0.0,0.0,0,0.0,0.0
4,233,4.66,enter,0.01362,0.01329,0.00298,0.04164,0.03,-19.23,1.75,0.3125,0.0438,0.325,1.73,0.0,0.0,0,0.0,0.0
5,233,4.66,enter,0.02522,0.02217,0.01203,0.03515,0.03,-13.05,0.7,0.3147,0.0348,-0.785,1.73,0.0,0.0,0,0.0,0.0
6,233,4.66,enter,0.01578,0.01304,0.00889,0.02495,0.03,-14.67,1.61,0.3118,0.0438,-0.066,1.73,0.0,0.0,0,0.0,0.0
7,233,4.66,enter,0.01355,0.01351,0.00103,0.01706,0.03,-18.66,2.63,0.3116,0.0429,-0.656,1.73,0.0,0.0,0,0.0,0.0
8,233,4.66,enter,0.03645,0.03467,0.01125,0.03981,0.03,-13.76,0.69,0.3065,0.0276,-2.006,1.729,0.0,0.0,0,0.0,0.0
9,233,4.66,enter,0.00904,0.00623,0.00655,0.02736,0.03,-13.39,1.12,0.3136,0.0532,0.118,1.73,0.0,0.0,0,0.0,0.0
10,233,4.66,enter,0.04047,0.03655,0.01737,0.04177,0.03,-14.79,0.58,0.3151,0.0227,-2.318,1.73,0.0,0.0,0,0.0,0.0
11,233,4.66,enter,0.00938,0.00932,0.00106,0.03255,0.03,-16.52,1.74,0.3113,0.0531,0.645,1.73,0.0,0.0,0,0.0,0.0
12,233,4.66,enter,0.03013,0.02776,0.01172,0.0403,0.03,-15.53,1.04,0.3124,0.0232,-1.612,1.729,0.0,0.0,0,0.0,0.0
13,233,4.66,enter,0.01649,0.01081,0.01246,0.03817,0.03,-17.62,1.63,0.3116,0.041,-0.936,1.73,0.0,0.0,0,0.0,0.0
14,233,4.66,enter,0.00522,0.00272,0.00446,0.02861,0.03,-17.57,2.18,0.312,0.0437,-0.253,1.73,0.0,0.0,0,0.0,0.0
15,233,4.66,enter,0.01491,0.00845,0.01228,0.0357,0.03,-17.25,1.75,0.3122,0.0436,-0.677,1.73,0.0,0.0,0,0.0,0.0
0,234,4.68,enter,0.05549,0.05279,0.01711,0.05072,0.03,-11.62,0.54,0.3075,0.0245,-2.051,1.73,0.0,0.0,0,0.0,0.0
1,234,4.68,enter,0.01945,0.01573,0.01145,0.02542,0.03,-14.09,1.79,0.3101,0.0527,-0.004,1.73,0.0,0.0,0,0.0,0.0
2,234,4.68,enter,0.02503,0.02338,0.00893,0.03028,0.03,-15.22,0.58,0.3148,0.0261,-0.727,1.73,0.0,0.0,0,0.0,0.0
3,234,4.68,enter,0.02053,0.02004,0.00446,0.01778,0.03,-16.03,0.86,0.3148,0.0271,-0.765,1.728,0.0,0.0,0,0.0,0.0
4,234,4.68,enter,0.01385,0.01354,0.00293,0.04206,0.03,-19.15,1.73,0.3126,0.0439,0.326,1.73,0.0,0.0,0,0.0,0.0
5,234,4.68,enter,0.02441,0.02168,0.01122,0.03461,0.03,-13.07,0.7,0.3146,0.035,-0.79,1.73,0.0,0.0,0,0.0,0.0
6,234,4.68,enter,0.01576,0.01238,0.00975,0.02629,0.03,-14.45,1.41,0.3117,0.0443,-0.081,1.728,0.0,0.0,0,0.0,0.0
7,234,4.68,enter,0.01401,0.01373,0.00276,0.01734,0.03,-18.48,2.1,0.3116,0.0431,-0.657,1.73,0.0,0.0,0,0.0,0.0
8,234,4.68,enter,0.03634,0.03461,0.01107,0.03961,0.03,-13.72,0.69,0.3064,0.0277,-2.021,1.728,0.0,0.0,0,0.0,0.0
9,234,4.68,enter,0.00791,0.00561,0.00557,0.02727,0.03,-13.38,1.05,0.3135,0.0538,0.107,1.73,0.0,0.0,0,0.0,0.0
10,234,4.68,enter,0.03953,0.03562,0.01714,0.04089,0.03,-14.89,0.57,0.315,0.0227,-2.338,1.73,0.0,0.0,0,0.0,0.0
11,234,4.68,enter,0.00991,0.00987,0.00085,0.03315,0.03,-16.49,1.71,0.3113,0.0532,0.647,1.73,0.0,0.0,0,0.0,0.0
12,234,4.68,enter,0.03037,0.02819,0.01132,0.03885,0.03,-15.46,0.98,0.3123,0.0232,-1.605,1.729,0.0,0.0,0,0.0,0.0
13,234,4.68,enter,0.01731,0.01113,0.01325,0.03887,0.03,-17.47,1.62,0.3118,0.0411,-0.923,1.73,0.0,0.0,0,0.0,0.0
14,234,4.68,enter,0.00624,0.00411,0.00469,0.02677,0.03,-17.88,2.21,0.3121,0.0438,-0.252,1.73,0.0,0.0,0,0.0,0.0
15,234,4.68,enter,0.01595,0.00952,0.01279,0.03754,0.03,-17.07,1.67,0.3122,0.0437,-0.684,1.73,0.0,0.0,0,0.0,0.0
0,235,4.7,enter,0.05651,0.05397,0.01674,0.04963,0.03,-11.66,0.65,0.3076,0.0243,-2.032,1.729,0.0,0.0,0,0.0,0.0
1,235,4.7,enter,0.01998,0.01631,0.01153,0.02505,0.03,-13.95,1.76,0.3101,0.0529,-0.012,1.73,0.0,0.0,0,0.0,0.0
2,235,4.7,enter,0.0234,0.02187,0.00833,0.02936,0.03,-15.35,0.77,0.3146,0.026,-0.773,1.728,0.0,0.0,0,0.0,0.0
3,235,4.7,enter,0.01895,0.01824,0.00515,0.01769,0.03,-16.18,0.98,0.3148,0.0271,-0.797,1.73,0.0,0.0,0,0.0,0.0
4,235,4.7,enter,0.01408,0.01376,0.00298,0.04232,0.03,-19.1,1.73,0.3128,0.0439,0.33,1.73,0.0,0.0,0,0.0,0.0
5,235,4.7,enter,0.02349,0.02083,0.01086,0.03396,0.03,-13.11,0.69,0.3146,0.0353,-0.798,1.73,0.0,0.0,0,0.0,0.0
6,235,4.7,enter,0.0126,0.00836,0.00943,0.02841,0.03,-14.65,1.24,0.3118,0.0448,-0.114,1.728,0.0,0.0,0,0.0,0.0
7,235,4.7,enter,0.01284,0.01242,0.00329,0.01865,0.03,-18.33,1.82,0.3116,0.0432,-0.679,1.73,0.0,0.0,0,0.0,0.0
8,235,4.7,enter,0.03627,0.0346,0.01091,0.03939,0.03,-13.69,0.69,0.3063,0.0277,-2.034,1.729,0.0,0.0,0,0.0,0.0
9,235,4.7,enter,0.00663,0.00506,0.00428,0.02699,0.03,-13.39,1.05,0.3133,0.0544,0.097,1.73,0.0,0.0,0,0.0,0.0
10,235,4.7,enter,0.03868,0.03484,0.01681,0.03916,0.03,-15.04,0.69,0.315,0.0227,-2.344,1.73,0.0,0.0,0,0.0,0.0
11,235,4.7,enter,0.01035,0.01033,0.00057,0.03345,0.03,-16.46,1.72,0.3112,0.0534,0.658,1.73,0.0,0.0,0,0.0,0.0
12,235,4.7,enter,0.03005,0.02742,0.01229,0.03811,0.03,-15.48,0.81,0.3122,0.0233,-1.621,1.729,0.0,0.0,0,0.0,0.0
13,235,4.7,enter,0.01772,0.01117,0.01375,0.03937,0.03,-17.34,1.43,0.3119,0.0412,-0.91,1.73,0.0,0.0,0,0.0,0.0
14,235,4.7,enter,0.00725,0.00606,0.00398,0.02506,0.03,-18.0,2.4,0.3121,0.0439,-0.267,1.73,0.0,0.0,0,0.0,0.0
15,235,4.7,enter,0.01645,0.00933,0.01355,0.03833,0.03,-17.02,1.68,0.3122,0.0438,-0.68,1.73,0.0,0.0,0,0.0,0.0
0,236,4.72,enter,0.05499,0.05211,0.01756,0.05005,0.03,-11.47,0.21,0.3078,0.0242,-2.079,1.729,0.0,0.0,0,0.0,0.0
1,236,4.72,enter,0.01974,0.01598,0.01159,0.02547,0.03,-13.82,1.67,0.3101,0.053,-0.029,1.73,0.0,0.0,0,0.0,0.0
2,236,4.72,enter,0.02169,0.0196,0.00929,0.02735,0.03,-15.62,1.04,0.3146,0.0261,-0.798,1.73,0.0,0.0,0,0.0,0.0
3,236,4.72,enter,0.01905,0.01814,0.0058,0.01664,0.03,-16.34,1.11,0.3149,0.0271,-0.805,1.73,0.0,0.0,0,0.0,0.0
4,236,4.72,enter,0.01446,0.01414,0.00301,0.04268,0.03,-19.07,1.72,0.3129,0.044,0.333,1.73,0.0,0.0,0,0.0,0.0
5,236,4.72,enter,0.02258,0.01993,0.01062,0.03358,0.03,-13.1,0.72,0.3145,0.0355,-0.817,1.73,0.0,0.0,0,0.0,0.0
6,236,4.72,enter,0.00956,0.00452,0.00843,0.02904,0.03,-15.1,1.44,0.3119,0.0453,-0.116,1.73,0.0,0.0,0,0.0,0.0
7,236,4.72,enter,0.01427,0.01414,0.0019,0.0166,0.03,-18.31,2.05,0.3115,0.0432,-0.676,1.73,0.0,0.0,0,0.0,0.0
8,236,4.72,enter,0.03627,0.03463,0.01081,0.03902,0.03,-13.65,0.71,0.3062,0.0277,-2.043,1.729,0.0,0.0,0,0.0,0.0
9,236,4.72,enter,0.00662,0.00537,0.00387,0.02621,0.03,-13.28,1.14,0.3132,0.055,0.093,1.73,0.0,0.0,0,0.0,0.0
10,236,4.72,enter,0.03737,0.03357,0.01642,0.03847,0.03,-15.15,0.67,0.315,0.0226,-2.366,1.73,0.0,0.0,0,0.0,0.0
11,236,4.72,enter,0.01081,0.01081,0.00024,0.03383,0.03,-16.42,1.73,0.3112,0.0535,0.67,1.73,0.0,0.0,0,0.0,0.0
12,236,4.72,enter,0.0295,0.02659,0.01277,0.03832,0.03,-15.48,0.65,0.3121,0.0233,-1.647,1.729,0.0,0.0,0,0.0,0.0
13,236,4.72,enter,0.01805,0.01305,0.01247,0.04079,0.03,-17.2,1.37,0.312,0.0411,-0.93,1.73,0.0,0.0,0,0.0,0.0
14,236,4.72,enter,0.00825,0.00708,0.00422,0.02395,0.03,-17.82,2.27,0.3122,0.0439,-0.257,1.73,0.0,0.0,0,0.0,0.0
15,236,4.72,enter,0.0166,0.00903,0.01393,0.0385,0.03,-16.97,1.7,0.3122,0.0438,-0.674,1.73,0.0,0.0,0,0.0,0.0
0,237,4.74,enter,0.05249,0.04952,0.01741,0.04891,0.03,-11.67,0.21,0.3079,0.024,-2.118,1.73,0.0,0.0,0,0.0,0.0
1,237,4.74,enter,0.01953,0.01586,0.0114,0.02461,0.03,-13.9,1.8,0.3102,0.0532,-0.034,1.73,0.0,0.0,0,0.0,0.0
2,237,4.74,enter,0.02151,0.01902,0.01004,0.02473,0.03,-15.84,1.29,0.3146,0.0261,-0.803,1.73,0.0,0.0,0,0.0,0.0
3,237,4.74,enter,0.01949,0.01862,0.00576,0.01644,0.03,-16.23,1.09,0.3149,0.0271,-0.817,1.73,0.0,0.0,0,0.0,0.0
4,237,4.74,enter,0.01446,0.01414,0.00302,0.04262,0.03,-19.04,1.74,0.313,0.0441,0.34,1.73,0.0,0.0,0,0.0,0.0
5,237,4.74,enter,0.02156,0.01913,0.00995,0.03268,0.03,-13.09,0.86,0.3144,0.0358,-0.835,1.728,0.0,0.0,0,0.0,0.0
6,237,4.74,enter,0.0098,0.00539,0.00818,0.02801,0.03,-14.98,1.72,0.312,0.0459,-0.095,1.73,0.0,0.0,0,0.0,0.0
7,237,4.74,enter,0.01497,0.01475,0.00255,0.01621,0.03,-17.98,1.86,0.3115,0.0433,-0.667,1.73,0.0,0.0,0,0.0,0.0
8,237,4.74,enter,0.03626,0.03463,0.01074,0.03876,0.03,-13.59,0.69,0.3061,0.0278,-2.052,1.729,0.0,0.0,0,0.0,0.0
9,237,4.74,enter,0.00673,0.00564,0.00367,0.02559,0.03,-13.27,1.17,0.3131,0.0557,0.091,1.73,0.0,0.0,0,0.0,0.0
10,237,4.74,enter,0.03605,0.03231,0.01597,0.03766,0.03,-15.29,0.76,0.3149,0.0226,-2.386,1.73,0.0,0.0,0,0.0,0.0
11,237,4.74,enter,0.01139,0.01139,-0.00011,0.03466,0.03,-16.39,1.71,0.3111,0.0537,0.677,1.73,0.0,0.0,0,0.0,0.0
12,237,4.74,enter,0.02905,0.02635,0.01224,0.03858,0.03,-15.46,0.61,0.3121,0.0233,-1.665,1.728,0.0,0.0,0,0.0,0.0
13,237,4.74,enter,0.01645,0.01283,0.01029,0.03865,0.03,-17.22,1.72,0.312,0.041,-0.922,1.73,0.0,0.0,0,0.0,0.0
14,237,4.74,enter,0.00903,0.00751,0.00501,0.02388,0.03,-17.75,2.06,0.3122,0.044,-0.25,1.73,0.0,0.0,0,0.0,0.0
15,237,4.74,enter,0.01715,0.01006,0.01389,0.03919,0.03,-16.77,1.64,0.3122,0.0439,-0.676,1.73,0.0,0.0,0,0.0,0.0
0,238,4.76,enter,0.05112,0.04836,0.01657,0.04643,0.03,-12.06,0.62,0.308,0.0238,-2.115,1.73,0.0,0.0,0,0.0,0.0
1,238,4.76,enter,0.01894,0.01503,0.01152,0.02432,0.03,-13.98,1.88,0.3102,0.0534,-0.044,1.73,0.0,0.0,0,0.0,0.0
2,238,4.76,enter,0.02249,0.02014,0.01001,0.02419,0.03,-15.71,1.25,0.3145,0.0261,-0.811,1.73,0.0,0.0,0,0.0,0.0
3,238,4.76,enter,0.01822,0.01745,0.00523,0.01853,0.03,-15.95,0.88,0.3149,0.027,-0.854,1.73,0.0,0.0,0,0.0,0.0
4,238,4.76,enter,0.01457,0.01426,0.00296,0.04279,0.03,-18.98,1.72,0.3131,0.0441,0.344,1.73,0.0,0.0,0,0.0,0.0
5,238,4.76,enter,0.02037,0.01817,0.0092,0.03036,0.03,-13.19,1.06,0.3144,0.036,-0.831,1.73,0.0,0.0,0,0.0,0.0
6,238,4.76,enter,0.01021,0.00563,0.00851,0.02951,0.03,-14.48,1.45,0.312,0.0464,-0.089,1.73,0.0,0.0,0,0.0,0.0
7,238,4.76,enter,0.01547,0.01488,0.00422,0.01657,0.03,-17.64,1.51,0.3116,0.0435,-0.65,1.73,0.0,0.0,0,0.0,0.0
8,238,4.76,enter,0.0363,0.0347,0.01066,0.0387,0.03,-13.52,0.67,0.306,0.0278,-2.062,1.729,0.0,0.0,0,0.0,0.0
9,238,4.76,enter,0.00668,0.00596,0.00302,0.02511,0.03,-13.28,1.16,0.313,0.0563,0.088,1.73,0.0,0.0,0,0.0,0.0
10,238,4.76,enter,0.0349,0.03123,0.01558,0.0359,0.03,-15.52,1.04,0.3149,0.0226,-2.398,1.729,0.0,0.0,0,0.0,0.0
11,238,4.76,enter,0.01211,0.0121,-0.00054,0.03585,0.03,-16.36,1.73,0.3111,0.0538,0.674,1.73,0.0,0.0,0,0.0,0.0
12,238,4.76,enter,0.02873,0.02625,0.01169,0.03782,0.03,-15.46,0.7,0.312,0.0233,-1.666,1.728,0.0,0.0,0,0.0,0.0
13,238,4.76,enter,0.01441,0.01052,0.00985,0.03468,0.03,-17.37,1.96,0.3121,0.0411,-0.892,1.73,0.0,0.0,0,0.0,0.0
14,238,4.76,enter,0.00875,0.00644,0.00592,0.02553,0.03,-17.73,1.71,0.3124,0.0441,-0.251,1.73,0.0,0.0,0,0.0,0.0
15,238,4.76,enter,0.01793,0.0114,0.01384,0.03991,0.03,-16.48,1.55,0.3122,0.044,-0.669,1.73,0.0,0.0,0,0.0,0.0
0,239,4.78,enter,0.05027,0.04757,0.01624,0.04536,0.03,-12.17,0.73,0.3081,0.0236,-2.125,1.73,0.0,0.0,0,0.0,0.0
1,239,4.78,enter,0.01867,0.01462,0.0116,0.02368,0.03,-14.12,2.04,0.3102,0.0536,-0.048,1.73,0.0,0.0,0,0.0,0.0
2,239,4.78,enter,0.02221,0.02005,0.00954,0.02684,0.03,-15.39,0.96,0.3145,0.026,-0.854,1.73,0.0,0.0,0,0.0,0.0
3,239,4.78,enter,0.01793,0.01734,0.00458,0.02017,0.03,-15.67,0.75,0.3149,0.027,-0.869,1.73,0.0,0.0,0,0.0,0.0
4,239,4.78,enter,0.0146,0.01431,0.00291,0.04288,0.03,-18.91,1.7,0.3133,0.0442,0.35,1.73,0.0,0.0,0,0.0,0.0
5,239,4.78,enter,0.02049,0.01823,0.00934,0.02872,0.03,-13.17,1.1,0.3143,0.0363,-0.827,1.73,0.0,0.0,0,0.0,0.0
6,239,4.78,enter,0.01105,0.00713,0.00845,0.03167,0.03,-13.99,1.11,0.312,0.0469,-0.084,1.73,0.0,0.0,0,0.0,0.0
7,239,4.78,enter,0.01391,0.01301,0.00493,0.01862,0.03,-17.37,1.29,0.3116,0.0435,-0.675,1.73,0.0,0.0,0,0.0,0.0
8,239,4.78,enter,0.03641,0.03485,0.01055,0.03866,0.03,-13.44,0.66,0.3059,0.0278,-2.07,1.729,0.0,0.0,0,0.0,0.0
9,239,4.78,enter,0.00668,0.00622,0.00245,0.0247,0.03,-13.15,1.11,0.3128,0.0569,0.085,1.73,0.0,0.0,0,0.0,0.0
10,239,4.78,enter,0.03332,0.02915,0.01613,0.03348,0.03,-15.87,1.14,0.3149,0.0227,-2.401,1.73,0.0,0.0,0,0.0,0.0
11,239,4.78,enter,0.01245,0.01241,-0.00102,0.03596,0.03,-16.33,1.9,0.311,0.054,0.679,1.73,0.0,0.0,0,0.0,0.0
12,239,4.78,enter,0.02865,0.02614,0.01172,0.0383,0.03,-15.37,0.63,0.3119,0.0233,-1.679,1.728,0.0,0.0,0,0.0,0.0
13,239,4.78,enter,0.01361,0.00849,0.01064,0.03217,0.03,-17.53,1.94,0.3122,0.0411,-0.889,1.73,0.0,0.0,0,0.0,0.0
