step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
235,0.273621,0.654878,0.0550615,0.310944,0.0112547,7.78675,0,-0.0550615,-2.23219e-05,-0.00259352
236,0.273716,0.678087,0.054598,0.311156,0.0112509,7.79226,0,-0.054598,-2.26051e-05,-0.0025413
237,0.273809,0.701025,0.0541412,0.311371,0.011248,7.79771,0,-0.0541412,-2.27988e-05,-0.0025544
238,0.273898,0.72357,0.0536934,0.311583,0.011244,7.80318,0,-0.0536934,-2.31862e-05,-0.00266455
239,0.273985,0.745591,0.0532572,0.311795,0.0112415,7.80803,0,-0.0532572,-2.3514e-05,-0.00282551
240,0.274068,0.76689,0.0528337,0.312006,0.0112382,7.8133,0,-0.0528337,-2.38717e-05,-0.00299399
241,0.274147,0.787457,0.0524259,0.31221,0.0112344,7.81859,0,-0.0524259,-2.45273e-05,-0.00317654
242,0.274221,0.807112,0.0520348,0.312406,0.0112334,7.82282,0,-0.0520348,-2.50489e-05,-0.00337203
243,0.274292,0.825693,0.0516639,0.312591,0.0112302,7.82624,0,-0.0516639,-2.58833e-05,-0.00357278
244,0.274358,0.843176,0.0513127,0.312767,0.0112265,7.83197,0,-0.0513127,-2.64794e-05,-0.00373494
245,0.27442,0.859507,0.0509843,0.312924,0.0112252,7.83338,0,-0.0509843,-2.73585e-05,-0.00390892
246,0.274477,0.874524,0.0506795,0.313073,0.0112226,7.83901,0,-0.0506795,-2.81185e-05,-0.00401948
247,0.274529,0.888324,0.0503999,0.313207,0.0112194,7.84216,0,-0.0503999,-2.89679e-05,-0.00410166
248,0.274577,0.90074,0.0501463,0.313325,0.011217,7.84484,0,-0.0501463,-2.95192e-05,-0.00416076
249,0.27462,0.911848,0.0499198,0.313425,0.0112143,7.847,0,-0.0499198,-3.02494e-05,-0.00420375
