step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
652,0.24545,0.03030,0.19055,0.02460,0.23834,0.0000,0.0000,4.7933
653,0.24071,0.02449,0.18860,0.02762,0.23840,0.0000,0.0000,4.8261
654,0.23590,0.01874,0.18655,0.03061,0.23845,0.0000,0.0000,4.8677
655,0.23087,0.01300,0.18427,0.03359,0.23849,0.0000,0.0000,4.9076
656,0.22555,0.00725,0.18177,0.03653,0.23852,0.0000,0.0000,4.9437
657,0.22007,0.00156,0.17906,0.03945,0.23853,0.0000,0.0000,4.9803
658,0.22237,0.00404,0.17607,0.04226,0.23852,0.0000,0.0000,5.0201
659,0.22746,0.00953,0.17289,0.04503,0.23847,0.0000,0.0000,5.0650
660,0.23225,0.01491,0.16960,0.04774,0.23842,0.0000,0.0000,5.0842
661,0.23698,0.02024,0.16626,0.05048,0.23837,0.0000,0.0000,5.1290
662,0.24152,0.02555,0.16277,0.05320,0.23833,0.0000,0.0000,5.1547
663,0.24611,0.03073,0.15939,0.05599,0.23829,0.0000,0.0000,5.1875
664,0.25031,0.03585,0.15577,0.05869,0.23824,0.0000,0.0000,5.2256
665,0.25433,0.04080,0.15215,0.06139,0.23819,0.0000,0.0000,5.2509
666,0.25819,0.04555,0.14858,0.06407,0.23813,0.0000,0.0000,5.2870
667,0.26180,0.05021,0.14486,0.06674,0.23806,0.0000,0.0000,5.3098
668,0.26532,0.05478,0.14115,0.06939,0.23802,0.0000,0.0000,5.3513
669,0.26869,0.05929,0.13733,0.07206,0.23797,0.0000,0.0000,5.3685
670,0.27192,0.06388,0.13324,0.07480,0.23795,0.0000,0.0000,5.4125
671,0.27510,0.06852,0.12905,0.07753,0.23793,0.0000,0.0000,5.4250
672,0.27822,0.07318,0.12470,0.08034,0.23795,0.0000,0.0000,5.4569
673,0.28166,0.07789,0.12048,0.08330,0.23802,0.0000,0.0000,5.4848
674,0.28503,0.08251,0.11624,0.08629,0.23811,0.0000,0.0000,5.4974
675,0.28841,0.08699,0.11208,0.08934,0.23820,0.0000,0.0000,5.5227
676,0.29148,0.09147,0.10767,0.09234,0.23829,0.0000,0.0000,5.5568
677,0.29436,0.09582,0.10320,0.09533,0.23836,0.0000,0.0000,5.5732
678,0.29701,0.10006,0.09864,0.09831,0.23842,0.0000,0.0000,5.6080
679,0.29945,0.10418,0.09401,0.10127,0.23847,0.0000,0.0000,5.6260
680,0.30167,0.10822,0.08924,0.10421,0.23851,0.0000,0.0000,5.6647
681,0.30357,0.11220,0.08425,0.10712,0.23854,0.0000,0.0000,5.6943
682,0.30521,0.11609,0.07910,0.11001,0.23856,0.0000,0.0000,5.7201
683,0.30628,0.11984,0.07366,0.11277,0.23854,0.0000,0.0000,5.7589
684,0.30707,0.12338,0.06817,0.11552,0.23850,0.0000,0.0000,5.7853
685,0.30750,0.12682,0.06251,0.11817,0.23845,0.0000,0.0000,5.8320
686,0.30775,0.13016,0.05678,0.12082,0.23840,0.0000,0.0000,5.8568
687,0.30796,0.13332,0.05113,0.12351,0.23834,0.0000,0.0000,5.8902
688,0.30787,0.13634,0.04541,0.12613,0.23829,0.0000,0.0000,5.9346
689,0.30760,0.13924,0.03962,0.12874,0.23823,0.0000,0.0000,5.9577
690,0.30722,0.14199,0.03386,0.13137,0.23818,0.0000,0.0000,5.9915
691,0.30683,0.14458,0.02821,0.13404,0.23813,0.0000,0.0000,6.0156
692,0.30616,0.14717,0.02234,0.13665,0.23809,0.0000,0.0000,6.0533
693,0.30539,0.14943,0.01668,0.13928,0.23806,0.0000,0.0000,6.0689
694,0.30438,0.15146,0.01104,0.14189,0.23801,0.0000,0.0000,6.1034
695,0.30321,0.15353,0.00520,0.14448,0.23798,0.0000,0.0000,6.1297
696,0.30297,0.15540,0.00045,0.14712,0.23796,0.0000,0.0000,6.1543
697,0.31361,0.15738,0.00645,0.14978,0.23794,0.0000,0.0000,6.1864
698,0.32470,0.15950,0.01272,0.15248,0.23797,0.0000,0.0000,6.2095
699,0.33575,0.16159,0.01889,0.15527,0.23803,0.0000,0.0000,6.2218
700,0.34657,0.16352,0.02494,0.15811,0.23809,0.0000,0.0000,6.2534
701,0.35712,0.16532,0.03082,0.16097,0.23817,0.0000,0.0000,6.2712
702,0.36493,0.16665,0.03510,0.16318,0.23825,0.0000,0.0000,6.2908
703,0.36507,0.16684,0.03485,0.16338,0.23833,0.0000,0.0000,6.3197
704,0.36512,0.16699,0.03459,0.16355,0.23839,0.0000,0.0000,6.3493
705,0.36519,0.16712,0.03435,0.16372,0.23844,0.0000,0.0000,6.3760
706,0.36535,0.16729,0.03421,0.16385,0.23849,0.0000,0.0000,6.3942
707,0.36541,0.16741,0.03398,0.16403,0.23852,0.0000,0.0000,6.3957
708,0.36563,0.16757,0.03394,0.16412,0.23855,0.0000,0.0000,6.4194
709,0.36603,0.16776,0.03410,0.16418,0.23856,0.0000,0.0000,6.4163
710,0.36636,0.16784,0.03436,0.16416,0.23853,0.0000,0.0000,6.4233
711,0.36658,0.16785,0.03465,0.16407,0.23849,0.0000,0.0000,6.4258
712,0.36678,0.16785,0.03495,0.16398,0.23844,0.0000,0.0000,6.4241
713,0.36704,0.16787,0.03531,0.16386,0.23839,0.0000,0.0000,6.4208
714,0.36718,0.16789,0.03551,0.16378,0.23835,0.0000,0.0000,6.4126
715,0.36720,0.16783,0.03568,0.16369,0.23830,0.0000,0.0000,6.4027
716,0.36720,0.16779,0.03581,0.16360,0.23827,0.0000,0.0000,6.4023
717,0.36673,0.16750,0.03572,0.16351,0.23821,0.0000,0.0000,6.3878
718,0.36643,0.16730,0.03582,0.16332,0.23815,0.0000,0.0000,6.3934
719,0.36575,0.16691,0.03568,0.16315,0.23809,0.0000,0.0000,6.3760
720,0.36513,0.16654,0.03560,0.16299,0.23803,0.0000,0.0000,6.3619
721,0.36493,0.16637,0.03573,0.16284,0.23799,0.0000,0.0000,6.3486
722,0.36463,0.16618,0.03569,0.16277,0.23797,0.0000,0.0000,6.3359
723,0.36483,0.16625,0.03588,0.16270,0.23798,0.0000,0.0000,6.3224
724,0.36516,0.16642,0.03598,0.16276,0.23802,0.0000,0.0000,6.2985
725,0.36530,0.16659,0.03581,0.16290,0.23809,0.0000,0.0000,6.2843
726,0.36532,0.16674,0.03546,0.16312,0.23818,0.0000,0.0000,6.2714
727,0.36538,0.16692,0.03514,0.16332,0.23826,0.0000,0.0000,6.2448
728,0.36550,0.16710,0.03486,0.16354,0.23835,0.0000,0.0000,6.2276
729,0.36561,0.16726,0.03464,0.16371,0.23841,0.0000,0.0000,6.2230
730,0.36571,0.16740,0.03444,0.16387,0.23847,0.0000,0.0000,6.2017
731,0.36576,0.16751,0.03421,0.16404,0.23851,0.0000,0.0000,6.1968
732,0.36594,0.16765,0.03415,0.16414,0.23855,0.0000,0.0000,6.1896
733,0.36624,0.16783,0.03418,0.16423,0.23857,0.0000,0.0000,6.1840
734,0.36656,0.16795,0.03432,0.16429,0.23857,0.0000,0.0000,6.1875
735,0.36688,0.16802,0.03465,0.16421,0.23854,0.0000,0.0000,6.1853
736,0.36705,0.16799,0.03492,0.16413,0.23849,0.0000,0.0000,6.1942
737,0.36721,0.16798,0.03525,0.16399,0.23843,0.0000,0.0000,6.1992
738,0.36737,0.16796,0.03555,0.16386,0.23837,0.0000,0.0000,6.2009
739,0.36738,0.16788,0.03576,0.16373,0.23831,0.0000,0.0000,6.2081
740,0.36724,0.16775,0.03586,0.16363,0.23825,0.0000,0.0000,6.2116
741,0.36702,0.16757,0.03600,0.16345,0.23819,0.0000,0.0000,6.2165
742,0.36671,0.16735,0.03608,0.16327,0.23813,0.0000,0.0000,6.2091
743,0.36625,0.16707,0.03604,0.16314,0.23807,0.0000,0.0000,6.2165
744,0.36576,0.16679,0.03601,0.16296,0.23802,0.0000,0.0000,6.2145
745,0.36530,0.16653,0.03596,0.16281,0.23798,0.0000,0.0000,6.2095
746,0.36495,0.16631,0.03593,0.16271,0.23795,0.0000,0.0000,6.2157
747,0.36497,0.16627,0.03609,0.16261,0.23794,0.0000,0.0000,6.2045
748,0.36522,0.16639,0.03618,0.16265,0.23796,0.0000,0.0000,6.2091
749,0.36548,0.16659,0.03615,0.16275,0.23803,0.0000,0.0000,6.2670
750,0.36548,0.16673,0.03581,0.16293,0.23811,0.0000,0.0000,6.1138
751,0.36556,0.16691,0.03549,0.16316,0.23820,0.0000,0.0000,6.1786
752,0.36571,0.16711,0.03522,0.16338,0.23830,0.0000,0.0000,6.1338
753,0.36585,0.16728,0.03499,0.16357,0.23838,0.0000,0.0000,6.1715
754,0.36585,0.16739,0.03467,0.16379,0.23845,0.0000,0.0000,6.1690
755,0.36593,0.16752,0.03449,0.16392,0.23850,0.0000,0.0000,6.1427
756,0.36611,0.16767,0.03440,0.16404,0.23854,0.0000,0.0000,6.1555
757,0.36632,0.16780,0.03434,0.16417,0.23857,0.0000,0.0000,6.1882
758,0.36668,0.16796,0.03453,0.16420,0.23857,0.0000,0.0000,6.1968
759,0.36697,0.16803,0.03478,0.16416,0.23855,0.0000,0.0000,6.1721
760,0.36721,0.16804,0.03511,0.16406,0.23850,0.0000,0.0000,6.2265
761,0.36733,0.16801,0.03532,0.16399,0.23845,0.0000,0.0000,6.2682
762,0.36748,0.16801,0.03561,0.16386,0.23839,0.0000,0.0000,6.3166
763,0.36746,0.16792,0.03583,0.16371,0.23833,0.0000,0.0000,6.3502
764,0.36732,0.16777,0.03600,0.16356,0.23826,0.0000,0.0000,6.3399
765,0.36714,0.16761,0.03611,0.16341,0.23819,0.0000,0.0000,6.3450
766,0.36663,0.16733,0.03604,0.16326,0.23813,0.0000,0.0000,6.3018
767,0.36619,0.16707,0.03601,0.16312,0.23807,0.0000,0.0000,6.2693
768,0.36575,0.16680,0.03599,0.16296,0.23802,0.0000,0.0000,6.2015
769,0.36492,0.16636,0.03570,0.16287,0.23798,0.0000,0.0000,6.2376
770,0.36469,0.16622,0.03575,0.16272,0.23794,0.0000,0.0000,6.2649
771,0.36448,0.16608,0.03577,0.16263,0.23793,0.0000,0.0000,6.2897
772,0.36463,0.16613,0.03587,0.16263,0.23794,0.0000,0.0000,6.1954
773,0.36480,0.16626,0.03585,0.16269,0.23800,0.0000,0.0000,6.2150
774,0.36490,0.16643,0.03561,0.16286,0.23808,0.0000,0.0000,6.2275
775,0.36496,0.16659,0.03529,0.16308,0.23817,0.0000,0.0000,6.1727
776,0.36513,0.16680,0.03506,0.16327,0.23826,0.0000,0.0000,6.1659
777,0.36527,0.16697,0.03482,0.16347,0.23835,0.0000,0.0000,6.1594
778,0.36541,0.16714,0.03462,0.16365,0.23841,0.0000,0.0000,6.1713
779,0.36548,0.16727,0.03440,0.16381,0.23847,0.0000,0.0000,6.1350
780,0.36560,0.16741,0.03423,0.16396,0.23851,0.0000,0.0000,6.1134
781,0.36576,0.16755,0.03412,0.16409,0.23855,0.0000,0.0000,6.1876
782,0.36600,0.16772,0.03410,0.16419,0.23857,0.0000,0.0000,6.1823
783,0.36636,0.16787,0.03426,0.16423,0.23857,0.0000,0.0000,6.1946
784,0.36666,0.16794,0.03452,0.16420,0.23854,0.0000,0.0000,6.1944
785,0.36686,0.16734,0.03436,0.16515,0.23849,0.0000,0.0000,6.1935
786,0.36700,0.16672,0.03418,0.16610,0.23844,0.0000,0.0000,6.2079
787,0.36715,0.16610,0.03402,0.16703,0.23838,0.0000,0.0000,6.1993
788,0.36706,0.16538,0.03374,0.16795,0.23832,0.0000,0.0000,6.2107
789,0.36685,0.16458,0.03343,0.16884,0.23825,0.0000,0.0000,6.2001
790,0.36664,0.16379,0.03316,0.16969,0.23819,0.0000,0.0000,6.1945
791,0.36631,0.16296,0.03274,0.17061,0.23814,0.0000,0.0000,6.1967
792,0.36599,0.16216,0.03230,0.17153,0.23809,0.0000,0.0000,6.1735
793,0.36573,0.16137,0.03190,0.17246,0.23805,0.0000,0.0000,6.1732
794,0.36501,0.16037,0.03131,0.17333,0.23801,0.0000,0.0000,6.1559
795,0.36444,0.15943,0.03078,0.17423,0.23797,0.0000,0.0000,6.1492
796,0.36387,0.15851,0.03022,0.17513,0.23795,0.0000,0.0000,6.1500
797,0.36322,0.15755,0.02960,0.17607,0.23794,0.0000,0.0000,6.1197
798,0.36324,0.15695,0.02921,0.17709,0.23796,0.0000,0.0000,6.1274
799,0.36345,0.15649,0.02876,0.17820,0.23802,0.0000,0.0000,6.1042
800,0.36358,0.15602,0.02818,0.17937,0.23809,0.0000,0.0000,6.0867
801,0.36362,0.15555,0.02750,0.18057,0.23818,0.0000,0.0000,6.0848
802,0.36361,0.15504,0.02675,0.18182,0.23826,0.0000,0.0000,6.0612
803,0.36372,0.15458,0.02616,0.18298,0.23833,0.0000,0.0000,6.0575
804,0.36378,0.15408,0.02555,0.18415,0.23840,0.0000,0.0000,6.0430
805,0.36381,0.15355,0.02494,0.18531,0.23845,0.0000,0.0000,6.0260
806,0.36383,0.15302,0.02435,0.18646,0.23849,0.0000,0.0000,6.0304
807,0.36391,0.15250,0.02384,0.18758,0.23853,0.0000,0.0000,6.0108
808,0.36402,0.15196,0.02336,0.18870,0.23855,0.0000,0.0000,5.9993
809,0.36430,0.15145,0.02314,0.18972,0.23855,0.0000,0.0000,5.9963
810,0.36446,0.15082,0.02294,0.19070,0.23852,0.0000,0.0000,5.9873
811,0.36463,0.15017,0.02289,0.19157,0.23848,0.0000,0.0000,5.9886
812,0.36472,0.14949,0.02276,0.19248,0.23843,0.0000,0.0000,5.9711
813,0.36481,0.14882,0.02261,0.19337,0.23839,0.0000,0.0000,5.9694
814,0.36478,0.14810,0.02240,0.19427,0.23834,0.0000,0.0000,5.9727
815,0.36459,0.14729,0.02221,0.19509,0.23828,0.0000,0.0000,5.9543
816,0.36433,0.14642,0.02199,0.19592,0.23822,0.0000,0.0000,5.9478
817,0.36397,0.14554,0.02170,0.19673,0.23816,0.0000,0.0000,5.9485
818,0.36360,0.14463,0.02140,0.19756,0.23811,0.0000,0.0000,5.9349
819,0.36320,0.14373,0.02104,0.19843,0.23807,0.0000,0.0000,5.9330
820,0.36270,0.14279,0.02067,0.19924,0.23803,0.0000,0.0000,5.9228
821,0.36233,0.14191,0.02035,0.20007,0.23800,0.0000,0.0000,5.9085
822,0.36189,0.14100,0.01996,0.20093,0.23798,0.0000,0.0000,5.9082
823,0.36176,0.14025,0.01969,0.20182,0.23797,0.0000,0.0000,5.8883
824,0.36189,0.13966,0.01941,0.20282,0.23801,0.0000,0.0000,5.8885
825,0.36188,0.13911,0.01886,0.20392,0.23808,0.0000,0.0000,5.8639
826,0.36172,0.13851,0.01815,0.20506,0.23817,0.0000,0.0000,5.8516
827,0.36151,0.13793,0.01733,0.20625,0.23826,0.0000,0.0000,5.8417
828,0.36147,0.13741,0.01659,0.20747,0.23837,0.0000,0.0000,5.8255
829,0.36136,0.13681,0.01595,0.20860,0.23844,0.0000,0.0000,5.8185
830,0.36136,0.13622,0.01544,0.20970,0.23849,0.0000,0.0000,5.8052
831,0.36136,0.13562,0.01496,0.21078,0.23854,0.0000,0.0000,5.7957
832,0.36140,0.13501,0.01457,0.21181,0.23857,0.0000,0.0000,5.7886
833,0.36157,0.13441,0.01437,0.21280,0.23858,0.0000,0.0000,5.7821
834,0.36170,0.13372,0.01431,0.21367,0.23855,0.0000,0.0000,5.7772
835,0.36175,0.13297,0.01427,0.21451,0.23850,0.0000,0.0000,5.7810
836,0.36177,0.13221,0.01426,0.21530,0.23845,0.0000,0.0000,5.7677
837,0.36167,0.13140,0.01412,0.21615,0.23839,0.0000,0.0000,5.7693
838,0.36156,0.13061,0.01402,0.21693,0.23834,0.0000,0.0000,5.7693
839,0.36124,0.12971,0.01385,0.21768,0.23827,0.0000,0.0000,5.7629
840,0.36079,0.12875,0.01357,0.21846,0.23820,0.0000,0.0000,5.7556
841,0.36024,0.12776,0.01329,0.21920,0.23814,0.0000,0.0000,5.7516
842,0.35949,0.12669,0.01285,0.21995,0.23808,0.0000,0.0000,5.7349
843,0.35899,0.12573,0.01254,0.22072,0.23803,0.0000,0.0000,5.7377
844,0.35816,0.12464,0.01202,0.22151,0.23799,0.0000,0.0000,5.7201
845,0.35776,0.12372,0.01173,0.22230,0.23796,0.0000,0.0000,5.7110
846,0.35735,0.12280,0.01143,0.22312,0.23796,0.0000,0.0000,5.7081
847,0.35729,0.12206,0.01124,0.22399,0.23796,0.0000,0.0000,5.6889
848,0.35734,0.12143,0.01098,0.22493,0.23801,0.0000,0.0000,5.6799
849,0.35723,0.12080,0.01043,0.22600,0.23810,0.0000,0.0000,5.6597
850,0.35712,0.12018,0.00985,0.22709,0.23819,0.0000,0.0000,5.6508
851,0.35699,0.11956,0.00924,0.22819,0.23828,0.0000,0.0000,5.6394
852,0.35690,0.11894,0.00870,0.22926,0.23836,0.0000,0.0000,5.6243
853,0.35682,0.11830,0.00819,0.23033,0.23843,0.0000,0.0000,5.6111
854,0.35663,0.11761,0.00762,0.23140,0.23849,0.0000,0.0000,5.6072
855,0.35659,0.11696,0.00726,0.23237,0.23853,0.0000,0.0000,5.6008
856,0.35657,0.11631,0.00691,0.23335,0.23856,0.0000,0.0000,5.5992
857,0.35668,0.11567,0.00671,0.23429,0.23857,0.0000,0.0000,5.5880
858,0.35677,0.11497,0.00666,0.23514,0.23856,0.0000,0.0000,5.5900
859,0.35688,0.11441,0.00677,0.23570,0.23851,0.0000,0.0000,5.5896
860,0.35710,0.11440,0.00713,0.23556,0.23845,0.0000,0.0000,5.5790
861,0.35719,0.11435,0.00743,0.23542,0.23838,0.0000,0.0000,5.5833
862,0.35713,0.11423,0.00761,0.23530,0.23832,0.0000,0.0000,5.5784
863,0.35705,0.11411,0.00782,0.23512,0.23825,0.0000,0.0000,5.5881
864,0.35688,0.11398,0.00791,0.23499,0.23819,0.0000,0.0000,5.5811
865,0.35668,0.11383,0.00799,0.23485,0.23813,0.0000,0.0000,5.5773
866,0.35638,0.11364,0.00799,0.23474,0.23809,0.0000,0.0000,5.5819
867,0.35563,0.11326,0.00778,0.23459,0.23803,0.0000,0.0000,5.5751
868,0.35522,0.11302,0.00773,0.23446,0.23799,0.0000,0.0000,5.5857
869,0.35449,0.11266,0.00750,0.23433,0.23796,0.0000,0.0000,5.5760
870,0.35404,0.11240,0.00743,0.23421,0.23792,0.0000,0.0000,5.5733
871,0.35405,0.11236,0.00751,0.23417,0.23793,0.0000,0.0000,5.5845
872,0.35444,0.11255,0.00771,0.23419,0.23797,0.0000,0.0000,5.5664
873,0.35468,0.11270,0.00771,0.23427,0.23802,0.0000,0.0000,5.5720
874,0.35479,0.11287,0.00746,0.23446,0.23810,0.0000,0.0000,5.5671
875,0.35495,0.11307,0.00723,0.23465,0.23819,0.0000,0.0000,5.5622
876,0.35503,0.11324,0.00689,0.23489,0.23828,0.0000,0.0000,5.5647
877,0.35515,0.11341,0.00668,0.23506,0.23835,0.0000,0.0000,5.5599
878,0.35522,0.11355,0.00644,0.23523,0.23842,0.0000,0.0000,5.5593
879,0.35534,0.11370,0.00626,0.23539,0.23847,0.0000,0.0000,5.5671
880,0.35549,0.11384,0.00612,0.23553,0.23851,0.0000,0.0000,5.5596
881,0.35565,0.11398,0.00602,0.23565,0.23854,0.0000,0.0000,5.5741
882,0.35596,0.11415,0.00606,0.23575,0.23856,0.0000,0.0000,5.5701
883,0.35635,0.11428,0.00634,0.23573,0.23855,0.0000,0.0000,5.5740
884,0.35656,0.11428,0.00659,0.23568,0.23850,0.0000,0.0000,5.5784
885,0.35679,0.11430,0.00694,0.23555,0.23845,0.0000,0.0000,5.5960
886,0.35698,0.11429,0.00727,0.23542,0.23839,0.0000,0.0000,5.5879
887,0.35708,0.11426,0.00752,0.23530,0.23834,0.0000,0.0000,5.5981
888,0.35706,0.11418,0.00767,0.23521,0.23828,0.0000,0.0000,5.5987
889,0.35695,0.11406,0.00783,0.23506,0.23822,0.0000,0.0000,5.6125
890,0.35675,0.11390,0.00795,0.23490,0.23816,0.0000,0.0000,5.6044
891,0.35646,0.11369,0.00801,0.23475,0.23811,0.0000,0.0000,5.6085
892,0.35602,0.11344,0.00793,0.23465,0.23805,0.0000,0.0000,5.6090
893,0.35560,0.11320,0.00792,0.23448,0.23801,0.0000,0.0000,5.6165
894,0.35515,0.11294,0.00787,0.23434,0.23797,0.0000,0.0000,5.6004
895,0.35473,0.11270,0.00778,0.23425,0.23794,0.0000,0.0000,5.6072
896,0.35449,0.11255,0.00781,0.23413,0.23793,0.0000,0.0000,5.6056
897,0.35462,0.11259,0.00794,0.23409,0.23794,0.0000,0.0000,5.6009
898,0.35492,0.11278,0.00794,0.23420,0.23800,0.0000,0.0000,5.6009
899,0.35508,0.11297,0.00775,0.23436,0.23808,0.0000,0.0000,5.5909
900,0.35516,0.11314,0.00744,0.23458,0.23817,0.0000,0.0000,5.5867
901,0.35523,0.11332,0.00712,0.23480,0.23826,0.0000,0.0000,5.5806
902,0.35536,0.11349,0.00686,0.23501,0.23834,0.0000,0.0000,5.5841
903,0.35548,0.11365,0.00666,0.23518,0.23841,0.0000,0.0000,5.5800
904,0.35554,0.11377,0.00641,0.23537,0.23846,0.0000,0.0000,5.5751
905,0.35569,0.11392,0.00628,0.23549,0.23851,0.0000,0.0000,5.5748
906,0.35589,0.11406,0.00621,0.23562,0.23854,0.0000,0.0000,5.5746
907,0.35617,0.11422,0.00624,0.23572,0.23856,0.0000,0.0000,5.5800
908,0.35647,0.11433,0.00642,0.23572,0.23856,0.0000,0.0000,5.5760
909,0.35672,0.11436,0.00668,0.23568,0.23852,0.0000,0.0000,5.5881
910,0.35696,0.11438,0.00702,0.23556,0.23847,0.0000,0.0000,5.5893
911,0.35712,0.11437,0.00729,0.23545,0.23841,0.0000,0.0000,5.5940
912,0.35721,0.11434,0.00750,0.23536,0.23836,0.0000,0.0000,5.6007
913,0.35718,0.11425,0.00771,0.23522,0.23830,0.0000,0.0000,5.6066
914,0.35700,0.11410,0.00784,0.23507,0.23823,0.0000,0.0000,5.6020
915,0.35680,0.11395,0.00789,0.23496,0.23818,0.0000,0.0000,5.6117
916,0.35645,0.11373,0.00791,0.23481,0.23812,0.0000,0.0000,5.6061
917,0.35609,0.11350,0.00794,0.23465,0.23807,0.0000,0.0000,5.6088
918,0.35550,0.11318,0.00782,0.23451,0.23801,0.0000,0.0000,5.6048
919,0.35520,0.11297,0.00787,0.23436,0.23797,0.0000,0.0000,5.6064
920,0.35484,0.11275,0.00784,0.23424,0.23795,0.0000,0.0000,5.6077
921,0.35471,0.11264,0.00791,0.23416,0.23793,0.0000,0.0000,5.5903
922,0.35484,0.11270,0.00798,0.23417,0.23795,0.0000,0.0000,5.5951
923,0.35500,0.11285,0.00789,0.23426,0.23801,0.0000,0.0000,5.5961
924,0.35511,0.11300,0.00768,0.23443,0.23809,0.0000,0.0000,5.5864
925,0.35515,0.11316,0.00733,0.23466,0.23818,0.0000,0.0000,5.5798
926,0.35527,0.11335,0.00704,0.23488,0.23828,0.0000,0.0000,5.5791
927,0.35544,0.11354,0.00682,0.23508,0.23836,0.0000,0.0000,5.5725
928,0.35545,0.11365,0.00651,0.23529,0.23843,0.0000,0.0000,5.5684
929,0.35553,0.11379,0.00631,0.23543,0.23848,0.0000,0.0000,5.5759
930,0.35567,0.11393,0.00617,0.23558,0.23853,0.0000,0.0000,5.5748
931,0.35584,0.11407,0.00608,0.23569,0.23856,0.0000,0.0000,5.5753
932,0.35621,0.11424,0.00620,0.23577,0.23857,0.0000,0.0000,5.5762
933,0.35652,0.11433,0.00643,0.23576,0.23855,0.0000,0.0000,5.5851
934,0.35674,0.11435,0.00673,0.23566,0.23850,0.0000,0.0000,5.5877
935,0.35693,0.11434,0.00703,0.23556,0.23844,0.0000,0.0000,5.5972
936,0.35708,0.11432,0.00735,0.23541,0.23838,0.0000,0.0000,5.6029
937,0.35715,0.11426,0.00759,0.23530,0.23832,0.0000,0.0000,5.6035
938,0.35712,0.11418,0.00778,0.23515,0.23827,0.0000,0.0000,5.6089
939,0.35701,0.11407,0.00790,0.23504,0.23822,0.0000,0.0000,5.6072
940,0.35694,0.11399,0.00802,0.23493,0.23816,0.0000,0.0000,5.6090
941,0.35662,0.11379,0.00804,0.23479,0.23811,0.0000,0.0000,5.6107
942,0.35906,0.11523,0.00851,0.23533,0.23806,0.0000,0.0000,5.6147
943,0.36160,0.11670,0.00908,0.23583,0.23801,0.0000,0.0000,5.6060
944,0.36385,0.11804,0.00942,0.23639,0.23797,0.0000,0.0000,5.6013
945,0.36627,0.11944,0.00990,0.23693,0.23793,0.0000,0.0000,5.5988
946,0.36910,0.12102,0.01055,0.23753,0.23792,0.0000,0.0000,5.6063
947,0.37201,0.12266,0.01113,0.23822,0.23793,0.0000,0.0000,5.5959
948,0.37524,0.12448,0.01183,0.23893,0.23796,0.0000,0.0000,5.6004
949,0.37842,0.12635,0.01228,0.23979,0.23804,0.0000,0.0000,5.6036
950,0.38157,0.12822,0.01262,0.24072,0.23813,0.0000,0.0000,5.6042
951,0.38478,0.13012,0.01301,0.24165,0.23822,0.0000,0.0000,5.6028
952,0.38798,0.13200,0.01336,0.24262,0.23830,0.0000,0.0000,5.6091
953,0.39123,0.13387,0.01382,0.24353,0.23838,0.0000,0.0000,5.6150
954,0.39439,0.13569,0.01422,0.24448,0.23844,0.0000,0.0000,5.6137
955,0.39767,0.13754,0.01476,0.24537,0.23849,0.0000,0.0000,5.6233
956,0.40099,0.13938,0.01534,0.24627,0.23853,0.0000,0.0000,5.6323
957,0.40441,0.14123,0.01602,0.24715,0.23855,0.0000,0.0000,5.6349
958,0.40793,0.14307,0.01688,0.24798,0.23855,0.0000,0.0000,5.6429
959,0.41140,0.14482,0.01782,0.24875,0.23852,0.0000,0.0000,5.6585
960,0.41487,0.14654,0.01891,0.24943,0.23847,0.0000,0.0000,5.6658
961,0.41820,0.14817,0.01989,0.25014,0.23841,0.0000,0.0000,5.6733
962,0.42151,0.14979,0.02093,0.25079,0.23835,0.0000,0.0000,5.6896
963,0.42481,0.15142,0.02190,0.25148,0.23830,0.0000,0.0000,5.6986
964,0.42821,0.15310,0.02290,0.25221,0.23825,0.0000,0.0000,5.7036
965,0.43142,0.15469,0.02376,0.25298,0.23821,0.0000,0.0000,5.7072
966,0.43443,0.15617,0.02459,0.25367,0.23816,0.0000,0.0000,5.7232
967,0.43744,0.15764,0.02542,0.25439,0.23811,0.0000,0.0000,5.7208
968,0.44001,0.15891,0.02602,0.25509,0.23805,0.0000,0.0000,5.7290
969,0.44281,0.16025,0.02677,0.25580,0.23800,0.0000,0.0000,5.7355
970,0.44558,0.16158,0.02750,0.25651,0.23796,0.0000,0.0000,5.7416
971,0.44840,0.16290,0.02824,0.25725,0.23792,0.0000,0.0000,5.7347
972,0.45186,0.16456,0.02922,0.25809,0.23793,0.0000,0.0000,5.7385
973,0.45559,0.16638,0.03019,0.25903,0.23798,0.0000,0.0000,5.7325
974,0.45924,0.16818,0.03104,0.26003,0.23804,0.0000,0.0000,5.7241
975,0.46270,0.16996,0.03163,0.26110,0.23812,0.0000,0.0000,5.7214
976,0.46621,0.17177,0.03219,0.26225,0.23821,0.0000,0.0000,5.7200
977,0.46980,0.17360,0.03284,0.26336,0.23830,0.0000,0.0000,5.7117
978,0.47335,0.17538,0.03349,0.26447,0.23837,0.0000,0.0000,5.7048
979,0.47694,0.17715,0.03421,0.26558,0.23843,0.0000,0.0000,5.7026
980,0.48054,0.17892,0.03496,0.26667,0.23848,0.0000,0.0000,5.7010
981,0.48420,0.18068,0.03577,0.26775,0.23852,0.0000,0.0000,5.6894
982,0.48796,0.18245,0.03670,0.26881,0.23855,0.0000,0.0000,5.6932
