step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13,1789964075.954,-0.1671497,-0.1778738,0.5040003,-0.02895874,-0.002123584,-0.01,-0.05475917,-0.007911438,0,-0.03869172,-0.0007050242,-0.02534,-0.001162262,0.3138494,-0.0137734,-0.02493583,0,-0.0162999,-0.02866896,-0.01930998,0.2675808,0,-0.001961811,-0.001308163,0.1117064,0.3722205,0.3539113,0.005085981,1.5e-05,25.57205,0.007935511,0.0004907145,0.0003682099,0.001990605,0.01626638,0.4,0.1,1.5e-05,-0.02993627,0.2161702,0.5016887,0.3567495,28628,1.001855,284.64,22.77283
14,1789964076.839,-0.1738172,-0.1991084,0.5385,-0.03142337,-0.004120965,-0.2499999,-0.05606677,-0.007584309,0,-0.03898379,-0.0007506418,-0.006080001,-0.000279785,0.4839999,-0.01450558,-0.006778344,0,-0.02109846,-0.04418669,-0.01938349,0.2699532,0.1076534,-0.002038897,-0.001590703,0.1440555,0.3279651,0.5878893,0.005189503,0.0001708594,25.57524,0.007770427,0.0004210841,0.0003131989,0.001846641,0.009430688,0,0.3,0.0001708594,-0.02053069,0.2178,0.5187712,0.3604152,27953,1.002072,306.54,25.31837
15,1789964077.707,-0.1927864,-0.2048698,0.5729997,-0.03345942,-0.004424305,-0.15,-0.06139372,-0.008362072,0,-0.04480141,-0.0008072222,-0.0119,-0.0005145832,0.4467996,-0.01506303,-0.01721915,0,-0.0221924,-0.05071065,-0.02565119,0.2896026,0.05744868,-0.002218617,-0.00173407,0.1408557,0.3562462,0.3428609,0.005192955,1e-05,25.58066,0.007501931,0.0003702561,0.000250534,0.001688187,0.01852555,0.65,0.15,1e-05,-0.02952266,0.2032015,0.5138862,0.3483691,28501,1.002349,322.61,26.60348
16,1789964078.573,-0.1704642,-0.1848561,0.5179998,-0.03016791,-0.003536338,-0.1066666,-0.05725394,-0.007432214,0,-0.04018804,-0.0007237286,-0.01442,-0.0006916829,0.3641494,-0.01350162,-0.01838615,0,-0.01983739,-0.03185336,-0.0198449,0.2665379,0.03273232,-0.002036877,-0.001535755,0.1338803,0.3860956,0.35344,0.005050547,0.0001708594,25.58218,0.007176113,0.0003100778,0.0002091518,0.001606336,0.009599236,0,0.35,0.0001708594,-0.01578449,0.2248812,0.5159853,0.3436131,28590,1.002269,334.36,26.87474
17,1789964079.447,-0.2156492,-0.2273336,0.647999,-0.03218087,-0.003687816,-0.09500001,-0.07210179,-0.008981279,0,-0.04890075,-0.0009042867,-0.02644001,-0.001557978,0.4102993,-0.01787521,-0.03083318,0,-0.02433511,-0.03807692,-0.02784517,0.3384822,0,-0.002502466,-0.001832332,0.1435066,0.5267829,0.324151,0.005044376,1e-05,25.57529,0.007069048,0.0003210025,0.0001958194,0.00150785,0.0166034,0.45,0.1,1e-05,-0.03045734,0.2000136,0.5097985,0.358408,28306,1.001837,356.69,27.82046
18,1789964080.325,-0.2158765,-0.2405295,0.6753738,-0.03999488,-0.004328986,-0.1962499,-0.07863709,-0.009790877,-0.0002449353,-0.05439134,-0.0009407325,-0.0214,-0.0007761497,0.4812498,-0.01801999,-0.02291312,-0.001280989,-0.02610764,-0.04396256,-0.03359659,0.3474565,0.04992899,-0.002627168,-0.001905711,0.1773869,0.4282962,0.5238671,0.005106323,0.0001708594,25.57161,0.007062383,0.0002787011,0.0001774309,0.001499928,0.01013048,0,0.35,0.0001708594,-0.02071809,0.2062131,0.5144167,0.358021,28169,1.001605,387.76,30.97056
19,1789964081.183,-0.2248843,-0.255275,0.7199984,-0.03740723,-0.004962767,-0.3349998,-0.0777538,-0.01123351,0,-0.05401003,-0.001004948,-0.01318,-0.0002591831,0.5908002,-0.01798018,-0.01478378,0,-0.02687011,-0.04572719,-0.02930964,0.3656596,0.1093848,-0.002786418,-0.002185989,0.1643376,0.4715863,0.6403849,0.004929915,1e-05,25.56153,0.006740598,0.0002689794,0.0001668903,0.001374813,0.0167235,0.5,0.1,1e-05,-0.03064959,0.1776737,0.5167558,0.3353505,28841,1.000969,418.64,33.83373
20,1789964082.045,-0.2495017,-0.2699063,0.7559981,-0.04354894,-0.005513795,-0.16,-0.07910612,-0.01116922,-1.761198e-05,-0.05705875,-0.001047408,-0.02942,-0.0007996717,0.4899499,-0.02129522,-0.03472795,0,-0.02771317,-0.05241729,-0.03135416,0.3852491,0.001885043,-0.002822887,-0.002214612,0.1916765,0.5337354,0.4007218,0.004945894,0.0001708594,25.5558,0.006653404,0.0002439936,0.0001550837,0.001308433,0.009140395,0,0.35,0.0001708594,-0.01994206,0.1897599,0.5012252,0.3549798,28703,1.000742,445.37,36.11242
21,1789964082.903,-0.2682615,-0.2825902,0.7889978,-0.04482637,-0.006312366,-0.12,-0.0842649,-0.01157522,0,-0.05786318,-0.001099185,-0.03232,-0.0005000011,0.5099,-0.02122436,-0.03469384,0,-0.02986542,-0.05994137,-0.03505721,0.4008707,0.01155465,-0.002992021,-0.00237521,0.2055867,0.6155273,0.6958789,0.004891175,1.5e-05,25.54912,0.006535158,0.0002421437,0.0001532805,0.001248559,0.01582865,0.4,0.1,1.5e-05,-0.03175175,0.1478191,0.4955487,0.356683,28837,1.000379,454.84,36.61828
22,1789964083.760,-0.2689374,-0.3025435,0.8279983,-0.05165232,-0.005318589,-0.02,-0.09391198,-0.01236523,0,-0.06818859,-0.001149136,-0.019,-0.001052169,0.6438013,-0.02277105,-0.02167322,0,-0.02927657,-0.05530519,-0.0368026,0.4267518,0.1103631,-0.00308729,-0.002357727,0.2132624,0.5675022,0.7268869,0.00482497,0.0001708594,25.54759,0.006450515,0.000224085,0.0001454107,0.001256049,0.009956419,0,0.3,0.0001708594,-0.02205833,0.1796985,0.4947438,0.355854,28892,1.000543,485.78,38.70304
23,1789964084.634,-0.2820285,-0.3119608,0.8639991,-0.05357714,-0.005890161,-0.1375,-0.1004626,-0.01275665,-0.002462469,-0.0691902,-0.00120468,-0.02339001,-0.001341243,0.6752264,-0.02273249,-0.02364114,0,-0.03272446,-0.06005762,-0.03058751,0.442481,0.1087284,-0.003330925,-0.002498485,0.2182348,0.5917552,0.847928,0.004980171,1.5e-05,25.54641,0.006570023,0.0002333536,0.0001495397,0.001206958,0.01699042,0.4,0.1,1.5e-05,-0.02944868,0.1476698,0.5051858,0.3571694,28498,1.000191,513.72,40.37946
24,1789964085.501,-0.2968883,-0.3271829,0.8984999,-0.05678823,-0.005936956,-0.1949999,-0.09313537,-0.0133323,0,-0.06568592,-0.001248751,-0.0371,-0.00091878,0.587651,-0.02486598,-0.04231505,0,-0.0321642,-0.05946088,-0.02634343,0.4617271,0,-0.00342076,-0.002595458,0.2061998,0.6781899,0.783479,0.004720945,0.0001708594,25.54086,0.006253289,0.0002185783,0.000139216,0.00117455,0.009483141,0,0.3,0.0001708594,-0.01549899,0.1434879,0.5045362,0.3552766,28582,0.9998588,527.06,42.02107
25,1789964086.369,-0.3161849,-0.3381244,0.9360008,-0.05525885,-0.007864017,-0.1999999,-0.1029445,-0.0136167,-0.0004180116,-0.07250883,-0.001300397,-0.01536,-0.001122549,0.832003,-0.02515071,-0.01776583,0,-0.03740109,-0.0775916,-0.03210312,0.4712833,0.1617921,-0.003636183,-0.002906061,0.2207095,0.631823,0.7521453,0.004671182,7.59375e-05,25.53049,0.006193774,0.0002170276,0.0001420422,0.001163522,0.0160608,0.2,0.1,7.59375e-05,-0.03027426,0.1340425,0.5113719,0.3509011,28501,0.9992938,545.71,44.61331
26,1789964087.237,-0.3211824,-0.3596203,0.9720016,-0.06459975,-0.00839947,-0.2199999,-0.1230261,-0.013698,-0.003354881,-0.087307,-0.001354577,-0.04378,-0.001370914,0.6252009,-0.02723045,-0.04271514,0,-0.03968374,-0.08780917,-0.05445599,0.4900035,0,-0.00385117,-0.002912021,0.2407495,0.5667819,0.9142801,0.004680715,0.0001139063,25.5201,0.006175322,0.0002120285,0.0001394912,0.001143088,0.01362821,0.1,0.15,0.0001139063,-0.02928742,0.1455646,0.5026529,0.3593514,28510,0.9984823,579.11,47.30146
27,1789964088.095,-0.3240996,-0.3428153,1.006502,-0.06169632,-0.007044931,-0.2024999,-0.1067375,-0.01463545,0,-0.07664414,-0.001401972,-0.0096,-0.001301453,0.8938284,-0.02743018,-0.01569956,0,-0.03682765,-0.07563047,-0.03723543,0.5128579,0.199655,-0.003831665,-0.002833501,0.2780059,0.5885577,0.9816673,0.004610324,5.0625e-05,25.50117,0.006076719,0.0002158394,0.0001358987,0.001114657,0.01552622,0.25,0.15,5.0625e-05,-0.03173566,0.112694,0.496557,0.3555772,28840,0.9974731,600.24,48.92977
28,1789964088.958,-0.3524936,-0.3620675,1.044003,-0.07008649,-0.007817717,-0.13,-0.1196724,-0.01434759,0,-0.08501187,-0.001436828,-0.04911999,-0.001819453,0.6698515,-0.02956738,-0.05061732,0,-0.03963694,-0.08747151,-0.03526706,0.5337104,0,-0.004087338,-0.002938129,0.2495727,0.5875291,0.6070899,0.004400358,0.0001139063,25.49002,0.005798063,0.0002041149,0.0001327711,0.00106082,0.01331531,0.1,0.2,0.0001139063,-0.02175401,0.1371948,0.5011435,0.3561549,28666,0.9970866,602.49,49.37173
29,1789964089.809,-0.3478659,-0.3959967,1.078504,-0.06309047,-0.006785949,-0.2449999,-0.1170531,-0.01521905,0,-0.0798979,-0.001505422,-0.01588,-0.001426761,0.9641547,-0.03091789,-0.01388134,0,-0.03734931,-0.06968741,-0.0370202,0.5498894,0.2182848,-0.004092847,-0.00304286,0.281536,0.6348211,1.054234,0.004431673,5.0625e-05,25.47842,0.005791086,0.0002062535,0.0001281721,0.001024988,0.01481667,0.2,0.1,5.0625e-05,-0.03050812,0.107792,0.4906805,0.3469806,29338,0.9961712,625.11,51.01557
30,1789964090.675,-0.3594416,-0.3883035,1.116005,-0.07318926,-0.00719237,-0.115,-0.1296087,-0.01578658,-0.02054748,-0.09109825,-0.001550789,-0.03867,-0.002249324,0.7505771,-0.02929556,-0.04477774,-0.00141319,-0.04112915,-0.07673629,-0.03846293,0.5745426,0.05364503,-0.00427313,-0.003094831,0.2662121,0.8416741,0.8196497,0.004391783,0.0001139063,25.45989,0.005724359,0.0001967875,0.0001264165,0.001009371,0.01381297,0.1,0.2,0.0001139063,-0.02975895,0.1230336,0.5020921,0.357775,28581,0.9949127,652.96,53.17871
31,1789964091.537,-0.3802057,-0.4139055,1.152006,-0.0717046,-0.008438803,-0.145,-0.1241139,-0.01635604,0,-0.08758476,-0.001606357,-0.05054,-0.001487268,0.781352,-0.031681,-0.05565268,0,-0.04374895,-0.09087931,-0.04091051,0.5885419,0,-0.004483202,-0.00322883,0.2987849,0.7873373,1.195781,0.004271124,3.375e-05,25.43339,0.005582513,0.0001979024,0.0001282289,0.0009852577,0.01656268,0.3,0.15,3.375e-05,-0.03342913,0.09320832,0.4986467,0.3577216,28697,0.9937447,674.91,55.26818
32,1789964092.384,-0.3911673,-0.4300481,1.186507,-0.07472464,-0.008495199,-0.11,-0.1262499,-0.01742688,0,-0.09304528,-0.001656419,-0.03468001,-0.001580007,0.8988523,-0.0336664,-0.03963909,0,-0.04397836,-0.0874955,-0.0361326,0.6034746,0.1085642,-0.00447893,-0.003326213,0.2605225,0.6942428,1.081824,0.004195922,0.0001708594,25.42012,0.005477263,0.0001863955,0.0001231774,0.0009717687,0.01043196,0,0.2,0.0001708594,-0.02692994,0.08366616,0.4888611,0.3519952,29227,0.9930094,703.66,57.14024
33,1789964093.236,-0.4066204,-0.4259302,1.222507,-0.07646286,-0.008231073,-0.1325,-0.1363426,-0.01741912,-1.320839e-05,-0.09720641,-0.00169861,-0.027045,-0.001935645,0.9884545,-0.0327499,-0.0293089,0,-0.0455048,-0.09204042,-0.0438831,0.6241733,0.1780099,-0.004688523,-0.003435162,0.3250535,0.7903833,1.09532,0.004098704,7.59375e-05,25.39989,0.005359702,0.0001854542,0.0001264276,0.000949116,0.01663182,0.2,0.1,7.59375e-05,-0.0318083,0.0919394,0.484395,0.3619461,29037,0.9919674,729.01,59.49296
34,1789964094.095,-0.4123198,-0.4530753,1.258508,-0.07434244,-0.008449825,-0.08500002,-0.132456,-0.01777821,0,-0.09164123,-0.00174508,-0.019,-0.001661266,1.103405,-0.03571177,-0.02418648,0,-0.04320285,-0.07655241,-0.03873285,0.643429,0.2202789,-0.004798948,-0.003423462,0.3386743,0.808064,1.183917,0.004140616,0.0001708594,25.38423,0.005433425,0.0001806791,0.0001261426,0.000985987,0.01455257,0.05,0.15,0.0001708594,-0.03130745,0.08821177,0.4958024,0.3569269,28820,0.9908991,769.28,62.21651
35,1789964094.966,-0.4333077,-0.459676,1.296009,-0.08482739,-0.009080186,-0.07000002,-0.1525477,-0.01894574,-0.02208766,-0.1075003,-0.001802477,-0.0532,-0.002516536,0.9181039,-0.03563615,-0.05497835,-0.0008740518,-0.0467756,-0.08737737,-0.05512496,0.6669335,0.0501046,-0.004932026,-0.003653279,0.3197896,0.8952049,0.8109512,0.004033499,7.59375e-05,25.36242,0.005353041,0.0001880472,0.0001289933,0.001002501,0.01529383,0.2,0.1,7.59375e-05,-0.03146161,0.08447884,0.5051334,0.3599544,28408,0.9898803,795.32,64.6324
36,1789964095.860,-0.3948657,-0.4240657,1.207507,-0.0760833,-0.008263476,-0.071,-0.1391592,-0.01730623,-0.003299025,-0.09849972,-0.001683983,-0.03582,-0.001959356,0.8904543,-0.03263453,-0.04175089,0,-0.04428341,-0.08965924,-0.04233664,0.6185547,0.09966179,-0.004621358,-0.003323491,0.2920038,0.8386911,0.9006822,0.004040071,5.0625e-05,25.3491,0.005374052,0.0001762931,0.0001248248,0.001032863,0.01575356,0.2,0.15,5.0625e-05,-0.02855875,0.1116503,0.5214567,0.3596833,27891,0.9893077,826.88,67.3885
37,1789964096.709,-0.4447176,-0.4821293,1.366511,-0.08136289,-0.01000515,-0.2299999,-0.1508015,-0.01931024,-0.0005657253,-0.106187,-0.001896034,-0.04038999,-0.001686691,1.024454,-0.03648002,-0.04731029,0,-0.05222452,-0.1064315,-0.03891023,0.6927383,0.1089801,-0.00525749,-0.003941916,0.3360163,0.8177711,1.061139,0.004044548,3.375e-05,25.33908,0.005372033,0.0001658883,0.0001225414,0.001039056,0.01530607,0.25,0.2,3.375e-05,-0.03209349,0.09784766,0.484004,0.359024,29152,0.9886646,848.55,69.19699
38,1789964097.570,-0.4543519,-0.4932269,1.402511,-0.08112545,-0.009925867,-0.125,-0.1581222,-0.02043089,-3.80675e-07,-0.1107136,-0.001963486,-0.06055332,-0.002074106,0.92187,-0.03779555,-0.06785171,0,-0.05218659,-0.1039312,-0.05424698,0.7170679,0,-0.005407619,-0.003894744,0.3351425,0.9414865,1.095607,0.003917742,0.0001708594,25.3263,0.005240462,0.0001599199,0.0001206454,0.001042155,0.01162659,0,0.2,0.0001708594,-0.02830862,0.08369179,0.4944155,0.3606505,28741,0.9877896,872.8,70.71331
39,1789964098.422,-0.4722226,-0.497996,1.435512,-0.08567729,-0.009946248,-0.13,-0.1512209,-0.020099,-0.0004657221,-0.1071462,-0.001995997,-0.03582,-0.001647606,1.084606,-0.03927576,-0.0517382,0,-0.05057288,-0.1036943,-0.05151916,0.7354042,0.1087271,-0.005445199,-0.004007882,0.3700185,0.8670495,1.235562,0.003958184,1.5e-05,25.30652,0.005310819,0.0001576804,0.0001197201,0.001075235,0.01686832,0.4,0.1,1.5e-05,-0.02947471,0.1142502,0.4862144,0.3601627,29036,0.986937,884.68,72.0778
40,1789964099.290,-0.4845012,-0.5176286,1.473013,-0.07908058,-0.01041517,-0.3899998,-0.1552379,-0.02093153,0,-0.1073418,-0.002049058,-0.03028,-0.001323343,1.232757,-0.04004212,-0.03474089,0,-0.05513727,-0.09965565,-0.04436466,0.7454144,0.2162403,-0.005818241,-0.004329374,0.4137703,1.051446,1.102142,0.00380511,0.0001708594,25.29708,0.005120403,0.0001541757,0.0001174483,0.001043669,0.01172635,0,0.3,0.0001708594,-0.02158766,0.1242366,0.5030272,0.3595037,28492,0.9863076,893.25,73.03461
41,1789964100.147,-0.4891692,-0.5099536,1.498514,-0.09813631,-0.01066175,-0.175,-0.1854256,-0.02035332,-0.0001357228,-0.1291955,-0.002085697,-0.06079998,-0.003166742,0.9755537,-0.04139994,-0.07069849,-0.0009124259,-0.05932429,-0.11775,-0.05031082,0.7624048,0,-0.005694355,-0.004099494,0.384747,0.8134894,0.9201092,0.003746809,7.59375e-05,25.28347,0.005030927,0.0001468029,0.0001167446,0.001020571,0.01367106,0.2,0.1,7.59375e-05,-0.02089068,0.1250476,0.4884963,0.3629303,28864,0.9857898,904.93,73.86599
42,1789964101.006,-0.4786234,-0.5136799,1.498514,-0.09136535,-0.01027681,-0.08500002,-0.1588068,-0.02105569,0,-0.1133088,-0.002083127,-0.0293,-0.001472509,1.252459,-0.04154784,-0.03541157,0,-0.05292981,-0.09991541,-0.04865357,0.7683655,0.2194822,-0.005605853,-0.00415799,0.3419031,0.9285232,1.315144,0.0036721,1.5e-05,25.26924,0.004931446,0.0001454067,0.0001160478,0.0009978918,0.01612692,0.35,0.15,1.5e-05,-0.03308607,0.07785173,0.4904532,0.3554635,29052,0.9847136,929.69,76.17365
43,1789964101.849,-0.5068346,-0.5133609,1.498514,-0.09375884,-0.009965256,-0.155,-0.1773604,-0.02067921,-0.001638674,-0.1265067,-0.002088525,-0.04815999,-0.002328979,1.110105,-0.04398626,-0.05305591,0,-0.05385817,-0.1033465,-0.05277097,0.7661783,0.1086197,-0.005781115,-0.004203175,0.3920472,0.7563733,1.026609,0.003744179,5.0625e-05,25.25674,0.00500001,0.0001385058,0.0001106569,0.001006668,0.01201641,0.15,0.3,5.0625e-05,-0.01909384,0.1074312,0.4974217,0.3390794,29379,0.9843005,952.58,79.08713
