step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overforce,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14789,1790275478.601,-0.2795921,-0.4249761,1.498514,-0.04176889,-1.571761,-0.006645096,0,-0.07232709,-0.01246766,-0.001776971,-0.04659012,-0.001749416,0,-0.0004846984,1.655793,-0.02570334,0,0,-0.0345115,0.8269562,-0.04842193,-0.01082977,-0.05080826,-0.01012388,-0.01613088,2.257685,0,0,0.7686846,0.4377571,-0.005884453,-0.003039818,0.6845347,1.501229,0.8386461,1.867545,0.000216614,7.59375e-05,20.93157,0.001274109,2.214357e-17,0.001037915,1.957949e-05,0.01194704,0,0.1,0,7.59375e-05,-0.00979052,0.1121698,0.6060959,1,nan,1,1,1,1,1,0,80,0,1.233379,1.503291,35921,0.7946365,992.11,177.736
14790,1790275481.433,-0.2749877,-0.4320726,1.498514,-0.03839014,0,-0.0009300004,-0.005,-0.1369798,-0.01144794,-0.0003975243,-0.1039306,-0.001930797,-0.03184,-0.001650233,1.775722,-0.02402793,-0.03264154,0,-0.03186401,0,-0.04584824,-0.02038319,0,0,0,0,0,0,0.8295459,0.1150006,-0.005760833,-0.004515111,0.7808049,1.635793,0.7186067,1.833691,0.0002131994,7.59375e-05,20.9258,0.001261044,2.037898e-17,0.001027827,2.00181e-05,0.01118161,0,0.05,0,7.59375e-05,-0.009221517,0.1096363,0.6886697,1,1,1,1,1,1,1,0,80,0,1.307036,1.511996,34871,0.7942971,992.11,178.224
14791,1790275484.179,-0.2825535,-0.4352714,1.498514,-0.04991126,-1.571146,-0.007342709,0,-0.07276284,-0.01344649,0,-0.0465379,-0.001781394,0,-0.0006726915,1.638567,-0.02599309,0,0,-0.03252342,1.392733,-0.04101548,-0.01158575,-0.06488499,-0.1214104,-0.008485679,2.453728,0,0,0.7492322,0.4324228,-0.005889785,-0.003459328,0.6923806,1.690804,0.8491299,1.880476,0.0002129565,7.59375e-05,20.91982,0.001284428,1.859013e-17,0.001051274,2.019816e-05,0.01246866,0,0.05,0,7.59375e-05,-0.005240968,0.1292682,0.5309237,1,nan,1,0.5,1,0,1,0,80,0,1.233096,1.500678,35959,0.7941641,984.47,176.7912
14792,1790275486.978,-0.2727759,-0.4353436,1.498514,-0.04248716,-1.1041,-0.002375705,0,-0.09085791,-0.01213328,-0.004862676,-0.06373348,-0.001823949,-0.0103,-0.0007963477,1.638134,-0.02247055,-0.01175668,-3.251821e-05,-0.03534731,0.2810185,-0.03782327,-0.01486862,-0.04215135,-0.02473012,-0.02684226,1.131585,0,0,0.8224939,0.33873,-0.006012364,-0.00334283,0.7251932,1.409693,0.7593297,1.864739,0.0002147073,7.59375e-05,20.91629,0.001286936,1.737426e-17,0.001051962,2.026652e-05,0.009769107,0,0.05,0,7.59375e-05,-0.01121289,0.102787,0.5133116,0,0,0,0,0,0,1,0,80,0,1.268308,1.517374,35289,0.7939788,984.47,177.4697
14793,1790275489.805,-0.2785838,-0.4298467,1.498514,-0.03877603,-1.302562,-0.003649702,0,-0.0864371,-0.01222056,-0.004068526,-0.06020197,-0.001802237,-0.007606666,-0.0005873739,1.667493,-0.02413393,-0.007024034,-9.740864e-05,-0.03844141,0.8291656,-0.04458661,-0.01305081,-0.05337074,-0.0444056,-0.02100722,1.867328,0,0,0.7922117,0.3689537,-0.00595535,-0.003594755,0.7070899,1.532864,0.7973563,1.873709,0.0002103811,7.59375e-05,20.91069,0.001231421,1.678785e-17,0.001001105,1.993473e-05,0.01106669,0,0.05,0,7.59375e-05,-0.009687981,0.101984,0.632182,0.75,1,0.8000001,1,1,1,0.5,0,80,0,1.30573,1.508514,34930,0.7936659,999,185.1042
14794,1790275492.627,-0.2816715,-0.4244041,1.498514,-0.0444943,-1.42437,-0.00523578,-0.007500002,-0.07874091,-0.01267654,-0.02596178,-0.05195008,-0.001778684,-0.002276,-0.0004985474,1.639933,-0.02502332,-0.002065455,0,-0.03430299,0.8811301,-0.03269957,-0.01273922,-0.05572408,-0.04361871,-0.03508538,2.061552,0,0,0.7836689,0.4190485,-0.006064676,-0.003311255,0.7053666,1.560586,0.8232408,1.870726,0.0002098386,7.59375e-05,20.90281,0.001202832,1.511376e-17,0.0009735688,1.942497e-05,0.009099337,0,0.05,0,7.59375e-05,-0.01129579,0.1023877,0.7302887,0.8571429,1,0.888889,1,1,1,1,0,80,0,1.296106,1.513761,34985,0.7933506,999,183.2619
14795,1790275495.437,-0.2773103,-0.4273295,1.498514,-0.04510696,-1.609604,-0.005063289,-0.004583334,-0.07375363,-0.01245815,-0.01825501,-0.047845,-0.001753645,0,-0.0003899739,1.63678,-0.02444675,0,0,-0.03508507,0.911158,-0.03693756,-0.0112852,-0.04731269,-0.06885594,-0.04033723,2.231723,0,0,0.7841145,0.4422696,-0.005982991,-0.0029967,0.6981146,1.515577,0.8157099,1.881676,0.0002050668,7.59375e-05,20.89435,0.001146989,1.39085e-17,0.0009224144,1.9508e-05,0.01231313,0,0.05,0,7.59375e-05,-0.007334229,0.09523834,0.6575767,0.625,0.5,0.75,1,1,0.5,1,0.5,80,0,1.299809,1.497745,35139,0.7930199,999,181.1505
14796,1790275498.245,-0.2811258,-0.4300043,1.498514,-0.04296031,-1.247553,-0.005580829,-0.0015,-0.08782955,-0.01254226,-0.0288512,-0.05802323,-0.001807162,-0.005978001,-0.0007032519,1.655923,-0.02534115,-0.005801877,0,-0.03502923,0.7643778,-0.03796832,-0.01344291,-0.0303759,-0.03133816,-0.02502362,1.946738,0,0,0.7850787,0.385478,-0.005904585,-0.003196914,0.7149653,1.541268,0.8022489,1.872386,0.0002050668,7.59375e-05,20.88368,0.001121135,1.300285e-17,0.0008968184,1.925015e-05,0.01353934,0.05,0.1,0,7.59375e-05,-0.006987776,0.08735315,0.6970671,1,1,1,1,1,1,1,1,80,0,1.285688,1.509296,35171,0.7925204,999,185.4429
14797,1790275501.086,-0.2758815,-0.4289778,1.498514,-0.04436928,-1.325616,-0.005544302,-0.001153846,-0.07962114,-0.0124123,-0.01699175,-0.05242465,-0.001770101,-0.004321539,-0.0005139936,1.674118,-0.02477865,-0.00432536,0,-0.03378592,0.7746646,-0.03780168,-0.01202745,-0.04109039,-0.02787018,-0.00633968,1.782916,0,0,0.7758639,0.3959103,-0.005857395,-0.003202199,0.7070893,1.558496,0.81253,1.8774,0.0002063477,0.0001139063,20.87249,0.001090365,1.254704e-17,0.0008647945,1.922229e-05,0.01480621,0,0.1,0,0.0001139063,-0.008824533,0.1007838,0.6935911,0.6666667,1,0.7272727,0.5,1,0,0.75,0,80,0,1.321576,1.506326,34762,0.7921178,999,180.8533
14798,1790275503.916,-0.2725294,-0.4227355,1.498514,-0.04167105,-0.9747748,-0.004317322,-0.001153846,-0.09196447,-0.01201178,-0.01042137,-0.06326014,-0.001822879,-0.01243693,-0.0006229446,1.701569,-0.02355343,-0.01148538,-3.037117e-05,-0.03396952,0.4575118,-0.03657057,-0.01435098,-0.02692752,-0.04255779,-0.005061065,1.127463,0,0,0.7918179,0.3218107,-0.005890461,-0.00354826,0.7243482,1.510312,0.7834975,1.878289,0.0002018332,5.0625e-05,20.86602,0.001014381,1.111894e-17,0.0007936128,1.893508e-05,0.01011315,0.1,0.05,0,5.0625e-05,-0.005686683,0.08404684,0.6786402,0.3333333,0.5,0.375,0.25,0.6666667,0,0.5,0,80,0,1.318935,1.498164,34895,0.7918648,999,183.4707
14799,1790275506.840,-0.2779865,-0.4342049,1.498514,-0.04525059,-1.462672,-0.006446568,-0.003,-0.07788257,-0.01276607,-0.0235606,-0.050777,-0.001776519,-0.001444,-0.0004407535,1.657548,-0.02522255,-0.001493447,-6.849662e-06,-0.03530419,0.8406416,-0.04723708,-0.01176363,-0.04372761,-0.02991059,-0.02782949,1.865097,0,0,0.7700517,0.4230593,-0.005887551,-0.003097851,0.7069139,1.519965,0.8277957,1.884633,0.0001985636,7.59375e-05,20.8566,0.0009617873,1.010451e-17,0.0007447955,1.842816e-05,0.01158292,0,0.1,0,7.59375e-05,-0.0105513,0.08950736,0.6643099,0.625,0.8571429,0.7142857,0.6,0.8571429,0.6666667,1,0,80,0,1.33783,1.571929,33784,0.7914086,999,184.7406
14800,1790275509.765,-0.2755938,-0.4272205,1.498514,-0.04336204,-1.234396,-0.005848434,-0.008333335,-0.08498657,-0.0121216,-0.02656762,-0.05880155,-0.001792514,-0.00729111,-0.0007462284,1.680385,-0.02457538,-0.007360168,-1.156623e-05,-0.03421337,0.7825822,-0.03727732,-0.01422679,-0.0328944,-0.02617139,-0.037157,1.815063,0,0,0.7829378,0.3661842,-0.005889183,-0.003360306,0.717662,1.53966,0.8035336,1.872138,0.000197916,7.59375e-05,20.84815,0.000949134,4.154054e-16,0.0007327409,1.847707e-05,0.01106093,0,0.05,0,7.59375e-05,-0.009710955,0.09269392,0.6970991,0.8333334,0.75,0.8571429,1,1,1,1,0,80,0,1.298384,1.613033,33764,0.7911354,999,184.7432
14801,1790275512.607,-0.2775601,-0.4244487,1.498514,-0.0416472,-1.056084,-0.003926237,0,-0.08987904,-0.01210515,-0.004333709,-0.06110949,-0.001813003,-0.01008625,-0.0006532284,1.697029,-0.02375006,-0.009539535,-0.0001558038,-0.03398305,0.7148194,-0.03465626,-0.0133121,-0.02935759,-0.05179295,-0.01654251,1.616341,0,0,0.7978233,0.3390775,-0.005914989,-0.003397107,0.7279317,1.626836,0.8094521,1.879214,0.0001967882,7.59375e-05,20.83856,0.0009269492,2.99795e-10,0.0007118767,1.828404e-05,0.01109515,0,0.05,0,7.59375e-05,-0.01075735,0.1158862,0.6728532,0.8000001,0.8571429,0.8181819,0.5,0.8333334,1,1,0,80,0,1.291783,1.501988,35186,0.7906357,999,185.8683
14802,1790275515.428,-0.2758827,-0.4301845,1.498514,-0.04353704,-1.233331,-0.0058634,-0.0025,-0.08591601,-0.01242255,-0.006228659,-0.05785333,-0.001812518,-0.005578572,-0.0006806449,1.662526,-0.02522836,-0.005521751,-3.0246e-05,-0.03583007,0.7002248,-0.04341275,-0.01280687,-0.03134626,-0.02037232,-0.01883916,1.669094,0,0,0.7805723,0.3844957,-0.005928905,-0.003239244,0.7135597,1.561284,0.7990081,1.872793,0.0002029103,7.59375e-05,20.82974,0.0009434465,1.049421e-10,0.0007219262,1.860987e-05,0.01153195,0,0.05,0,7.59375e-05,-0.009126637,0.135473,0.6442252,0.3333333,0.8571429,0.6363636,0.3333333,1,0.3333333,0.6666667,0,80,0,1.298418,1.510646,34995,0.7905437,999,182.9834
14803,1790275518.235,-0.2744353,-0.4383628,1.498514,-0.0443087,-1.287407,-0.005839766,0,-0.08768408,-0.01266463,-0.009906579,-0.05786015,-0.001799091,-0.006743336,-0.0005856715,1.696419,-0.02472143,-0.00684971,0,-0.03352911,0.7787034,-0.03937378,-0.01262609,-0.02852063,-0.02638901,-0.04144482,1.684211,0,0,0.7806219,0.3648219,-0.005836866,-0.003226715,0.7194618,1.571126,0.8272519,1.883888,0.0002082426,7.59375e-05,20.82934,0.0009856219,1.277965e-11,0.000758227,1.915228e-05,0.01043477,0,0.05,0,7.59375e-05,-0.00948023,0.1500768,0.6497013,0.6666667,1,0.8000001,0.75,1,1,1,0,80,0,1.288058,1.506713,35174,0.7905974,991.53,180.9467
14804,1790275521.147,-0.2846012,-0.437728,1.498514,-0.05127981,-1.602774,-0.006416669,-0.00125,-0.07714958,-0.01230807,-0.01029243,-0.04972054,-0.001750841,0,-0.0005684971,1.636293,-0.02476041,0,0,-0.03400357,1.082034,-0.04018137,-0.01114569,-0.03171547,-0.03865073,-0.01524273,2.418741,0,0,0.7739692,0.4393227,-0.0060696,-0.002942703,0.707278,1.622183,0.7982289,1.881915,0.0002168551,7.59375e-05,20.82987,0.001035738,1.656944e-12,0.0007990785,1.980439e-05,0.01397427,0.05,0.1,0,7.59375e-05,-0.009346349,0.1388455,0.7340516,0.5,0.5,0.75,1,1,0.5,1,0,80,0,1.308697,1.584973,33972,0.7906438,999,189.1255
14805,1790275523.953,-0.2830849,-0.4417922,1.498514,-0.04262251,-1.225147,-0.006302733,0,-0.09522077,-0.01252348,-0.01349406,-0.06361677,-0.001843057,-0.008335,-0.0006271607,1.675619,-0.02565359,-0.008454438,0,-0.03493455,0.955239,-0.03997713,-0.01431477,-0.03296791,-0.02856075,-0.01776802,1.993729,0,0,0.7826551,0.3556125,-0.005848545,-0.00311368,0.7217373,1.591716,0.8082077,1.883879,0.0002196876,7.59375e-05,20.83164,0.001099321,1.788059e-13,0.0008598077,1.982612e-05,0.01063383,0,0.05,0,7.59375e-05,-0.01099721,0.1359949,0.6957754,0.5,nan,0.6666667,1,0.6666667,0.6666667,1,0,80,0,1.290537,1.504045,35176,0.7907112,999,185.2378
14806,1790275526.786,-0.2631816,-0.4129377,1.498514,-0.03582111,-1.047541,-0.005838837,-0.001666667,-0.08278091,-0.01239539,-0.04514235,-0.05718624,-0.001808527,-0.01116,-0.0005987275,1.725887,-0.02269959,-0.01013594,0,-0.03220756,0.03337656,-0.0304715,-0.01448078,-0.005856521,0,0,0.150507,0,0,0.7895288,0.3291263,-0.005814973,-0.003360563,0.7265169,1.319765,0.7602982,1.886067,0.0002212331,7.59375e-05,20.83045,0.001160963,2.379243e-14,0.0009191034,2.06259e-05,0.01208755,0,0.05,0,7.59375e-05,-0.01002211,0.1664475,0.5674609,0,0,0,0,0.5,1,1,0,80,0,1.31236,1.501673,34933,0.7905678,999,183.363
14807,1790275529.595,-0.2705898,-0.4234163,1.498514,-0.04137275,-0.7960324,-0.004724455,-0.005,-0.08721777,-0.01213582,0,-0.06128937,-0.001842437,-0.01056,-0.0005760444,1.72892,-0.02424512,-0.01030307,0,-0.03237256,0.6002729,-0.02777126,-0.01399963,-0.01391435,-0.003207264,-0.02311861,1.369322,0,0,0.7941902,0.3305982,-0.005763493,-0.003304934,0.7351096,1.627381,0.7486718,1.870541,0.000231962,7.59375e-05,20.8295,0.00125204,3.050268e-15,0.0009987069,2.137136e-05,0.01137542,0,0.05,0,7.59375e-05,-0.009014809,0.1730882,0.6480591,1,1,1,1,1,1,0.5,0,80,0,1.297165,1.500818,35133,0.7907115,999,184.3664
14808,1790275532.407,-0.2485181,-0.4127469,1.498514,-0.03417231,-1.659811,-0.004886325,0,-0.05546577,-0.01220468,-0.003835251,-0.03746627,-0.0017261,0,-0.0002077093,1.72957,-0.02402009,0,0,-0.03098085,0.1032492,-0.02338768,-0.008993606,-0.0149669,-3.07011e-06,0,0.5697124,0,0,0.7934685,0.4450864,-0.005851021,-0.00287254,0.7153515,1.2917,0.8400087,1.915039,0.0002375118,7.59375e-05,20.83591,0.001354992,5.191208e-16,0.001095967,2.151352e-05,0.01096091,0,0.05,0,7.59375e-05,-0.01044922,0.1711204,0.5111573,0,0,0,0,1,1,0.6666667,0,80,0,1.288907,1.510622,35114,0.7910697,999,177.5524
14809,1790275535.183,-0.2990878,-0.4158533,1.498514,-0.04289452,-1.611669,-0.003183348,0,-0.0702069,-0.01382242,0,-0.04329603,-0.001811752,0,-0.0002809128,1.652868,-0.02369087,0,0,-0.03325507,1.518023,-0.01936457,-0.008393606,-0.009634899,-0.0001259371,-0.01189441,3.03347,0,0,0.8037891,0.4479738,-0.00562942,-0.002571682,0.7228463,1.707912,0.8598954,1.904569,0.0002417618,5.0625e-05,20.84769,0.001404754,6.890963e-15,0.001140346,2.264604e-05,0.01577578,0.1,0.1,0,5.0625e-05,-0.01185439,0.1744686,0.6247069,1,1,1,0,1,1,1,0,80,0,1.256051,1.50864,35556,0.7916237,991.91,182.1389
14810,1790275537.979,-0.2805017,-0.4292363,1.498514,-0.04852583,-1.556659,-0.007803514,-0.02214286,-0.0781408,-0.01258315,-0.01397126,-0.05136254,-0.001772974,0,-0.0005815687,1.653611,-0.0259949,0,0,-0.03521454,0.9820454,-0.04981961,-0.01231503,-0.07365351,-0.04430049,-0.03176056,2.246897,0,0,0.7499455,0.4324325,-0.006141321,-0.003399104,0.6998842,1.578214,0.8168248,1.862861,0.0002410729,5.0625e-05,20.8554,0.001402529,5.025759e-10,0.001138741,2.271474e-05,0.008828369,0,0.05,0,5.0625e-05,-0.01002649,0.148591,0.6123575,0.8333334,1,0.8571429,1,0.6666667,1,1,1,80,0,1.26459,1.513015,35391,0.7917684,991.91,184.5136
14811,1790275540.770,-0.1710213,-0.2648186,0.9165072,-0.03119614,-0.830704,-0.005993079,-0.02,-0.04533529,-0.007517481,-0.005464847,-0.02991832,-0.001082625,0,-0.000342728,1.035135,-0.01582613,0,0,-0.01976413,0.5280772,-0.0268851,-0.0068893,-0.04261899,-0.08496343,-0.009079404,1.077177,0,-0.05,0.4565745,0.2638967,-0.003683436,-0.002098048,0.4193847,0.9841322,0.5191671,1.143989,0.0002391451,7.59375e-05,20.85823,0.001403194,2.716715e-10,0.001141376,2.267295e-05,0.01065917,0,0.1,0,7.59375e-05,-0.01022647,0.1630974,0.5948037,0.5,1,0.5,0,1,1,0,0,80,0.5,1.263485,1.515678,35371,0.7919158,991.24,179.3639
14812,1790275543.572,-0.2781926,-0.4332922,1.498514,-0.03985845,-1.582418,-0.002680074,0,-0.07227986,-0.0131274,-0.008880659,-0.04656947,-0.001783232,0,-0.0003480571,1.622751,-0.0241425,0,0,-0.0359507,1.143409,-0.0309665,-0.01169249,-0.06851426,-0.08862995,-0.02506979,2.485716,0,0,0.8083207,0.4490511,-0.006044643,-0.00310944,0.7140979,1.640927,0.808443,1.895339,0.0002402672,7.59375e-05,20.86039,0.001444044,3.269465e-11,0.001181413,2.236392e-05,0.01027942,0,0.05,0,7.59375e-05,-0.01087449,0.1356895,0.6240503,1,1,1,1,1,1,1,0,80,0,1.267043,1.516318,35318,0.7918819,991.24,180.5212
14813,1790275546.374,-0.2695152,-0.4369749,1.498514,-0.05002614,-1.644809,-0.00935788,-0.05,-0.08068516,-0.01265835,-0.1140643,-0.05358329,-0.001735222,0,-0.0008449205,1.577899,-0.02528738,0,0,-0.03449492,0.6228077,-0.0781184,-0.01219784,-0.08573264,-0.1161424,-0.06099851,1.514057,0,0,0.7595549,0.4347674,-0.006269861,-0.003787036,0.6683013,1.317996,0.7931897,1.859358,0.0002410117,7.59375e-05,20.86093,0.001410395,3.915074e-12,0.001146887,2.249626e-05,0.01214667,0,0.05,0,7.59375e-05,-0.009411911,0.1439169,0.5880104,0.6666667,1,0.6666667,0.5,1,0,1,0,80,0,1.278311,1.511751,35233,0.7919796,991.24,180.4643
14814,1790275549.166,-0.1601598,-0.261817,0.9247572,-0.02079302,-0.05944635,-0.002266509,-0.0125,-0.05986315,-0.007429511,-0.02619521,-0.04258765,-0.001179695,-0.01093,-0.001063727,1.04906,-0.01275825,-0.008823066,-7.159733e-05,-0.02095405,0.01080965,-0.02011751,-0.00877349,-0.00177745,0,-0.002415031,0.03570443,0,0,0.5024527,0.1638375,-0.003539449,-0.00213035,0.4692716,1.017787,0.4448971,1.148734,0.0002358224,7.59375e-05,20.86192,0.001384202,4.359216e-13,0.00112597,2.240925e-05,0.01022601,0,0.05,0,7.59375e-05,-0.01125423,0.1249515,0.6190933,1,nan,0,0,1,0,1,0,80,0,1.253937,1.52668,35353,0.7918659,991.35,183.7722
14815,1790275551.963,-0.2847387,-0.4352667,1.498514,-0.04834132,-1.703502,-0.009392286,0,-0.08394635,-0.01308044,-0.03639907,-0.05332156,-0.00178146,0,-0.0006272938,1.658393,-0.02738629,0,0,-0.03689639,1.241584,-0.04289198,-0.01123033,-0.04247607,-0.04435284,-0.03348045,2.712727,0,0,0.7440381,0.4309179,-0.005955204,-0.00303356,0.7150096,1.641319,0.8200164,1.885231,0.0002320583,7.59375e-05,20.859,0.001326624,5.479709e-14,0.001071734,2.283175e-05,0.01154807,0,0.05,0,7.59375e-05,-0.01196317,0.121853,0.6138459,1,1,1,1,1,1,0,0,80,0,1.261279,1.523062,35306,0.7918079,991.35,182.0919
14816,1790275554.771,-0.2726862,-0.4145207,1.498514,-0.03522137,-1.597192,-0.001693499,0,-0.06608155,-0.0124736,-0.001561417,-0.04261611,-0.001759841,0,-0.0001335331,1.611267,-0.02420597,0,0,-0.03775989,1.270463,-0.02903522,-0.01160625,-0.106211,-0.09961524,-0.0004914067,1.473519,0,0,0.8033088,0.4478478,-0.005819374,-0.002729555,0.7185776,1.66072,0.8379678,1.916366,0.0002327557,7.59375e-05,20.8586,0.001330704,6.620966e-15,0.00107485,2.309821e-05,0.01060184,0,0.05,0,7.59375e-05,-0.01064596,0.1090456,0.4773714,0,1,0,0,0,1,0,0,80,0,1.282405,1.513667,35157,0.7917754,991.35,181.7628
14817,1790275557.572,-0.2840906,-0.4453621,1.498514,-0.04559247,-1.596566,-0.005047538,0,-0.07833823,-0.01246871,-0.005051382,-0.05159011,-0.001785872,0,-0.0003441134,1.659368,-0.02642666,0,0,-0.03673417,1.128754,-0.0389103,-0.01131609,-0.03694977,-0.008841841,-0.03464448,2.652288,0,0,0.7834066,0.4421616,-0.005809946,-0.002926574,0.7094585,1.587737,0.7655753,1.903788,0.0002319711,7.59375e-05,20.85609,0.001327416,8.40399e-16,0.001072162,2.328332e-05,0.0122942,0,0.05,0,7.59375e-05,-0.007093637,0.1165767,0.546945,1,nan,1,1,1,1,1,0,80,0,1.280825,1.507626,35253,0.7915867,999,183.7097
14818,1790275560.397,-0.2841128,-0.4369257,1.498514,-0.04601555,-1.617821,-0.005125125,0,-0.0704413,-0.01260129,0,-0.04541567,-0.001739542,0,-0.0004787842,1.667169,-0.0252648,0,0,-0.03090518,1.017944,-0.0283115,-0.009841682,-0.01537906,-0.00218422,-0.000420034,2.780314,0,0,0.7773415,0.4405321,-0.005792159,-0.002810736,0.7097537,1.628792,0.8314781,1.892773,0.0002263564,7.59375e-05,20.85177,0.0013228,1.774887e-16,0.001073265,2.317802e-05,0.01103972,0,0.05,0,7.59375e-05,-0.007528955,0.1133091,0.5996023,0,nan,1,0,1,0,1,0,80,0,1.312826,1.499628,34953,0.7913876,999,184.5016
14819,1790275563.188,-0.273636,-0.4314846,1.498514,-0.04567161,-1.355351,-0.006885288,-0.001666667,-0.08884885,-0.01213291,-0.008106137,-0.06005542,-0.001790623,-0.00552,-0.0006596071,1.659585,-0.02598941,-0.005638776,0,-0.03662471,0.7708606,-0.0552874,-0.01302524,-0.06448153,-0.02705093,-0.06275843,1.539941,0,0,0.768617,0.3804601,-0.006014643,-0.003479648,0.7131841,1.501521,0.7819449,1.861238,0.0002293155,5.0625e-05,20.8462,0.001317744,8.202353e-17,0.001065354,2.307496e-05,0.01383514,0.1,0.1,0,5.0625e-05,-0.006761976,0.119201,0.6231073,0.8000001,1,0.8000001,0.5,1,0,0.75,1,80,0,1.272718,1.505349,35385,0.7911787,999,187.4062
14820,1790275566.078,-0.2783574,-0.4288255,1.498514,-0.04569297,-1.532332,-0.008658867,0,-0.08014658,-0.01252639,-0.01671208,-0.05208148,-0.001786527,0,-0.0008849035,1.618418,-0.02678158,0,0,-0.03497712,0.9496527,-0.04707934,-0.01252264,-0.09722342,-0.1283621,-0.0484846,2.16738,0,0,0.7474481,0.4318356,-0.006353553,-0.003885433,0.692444,1.624134,0.8453981,1.85706,0.000222391,5.0625e-05,20.84237,0.001273058,5.95462e-17,0.001028458,2.220848e-05,0.008152182,0,0.05,0,5.0625e-05,-0.009515375,0.1103463,0.5675915,1,1,1,1,1,1,0,0,80,0,1.295327,1.582168,34163,0.7909942,999,185.4084
14821,1790275568.907,-0.2756154,-0.43843,1.498514,-0.04747953,-0.7825763,-0.008486634,-0.0175,-0.107204,-0.01216795,-0.02414253,-0.07031597,-0.001836944,-0.01609,-0.0007452838,1.74712,-0.02375069,-0.01575061,0,-0.030834,0.548989,-0.04733866,-0.01362447,-0.03058097,-0.01269104,-0.02030163,1.265513,0,0,0.7753196,0.2657388,-0.005894003,-0.003708506,0.7436662,1.618058,0.7773108,1.892001,0.0002214238,7.59375e-05,20.83749,0.001292845,4.961991e-17,0.001049078,2.234271e-05,0.01187739,0,0.1,0,7.59375e-05,-0.008609229,0.1205258,0.5879926,1,1,1,0.6666667,1,0.5,1,0,80,0,1.306642,1.509899,34902,0.7908145,999,184.2976
14822,1790275571.802,-0.272582,-0.4313613,1.498514,-0.041113,-1.504623,-0.008878691,0,-0.06935783,-0.01246537,-0.02591293,-0.04434649,-0.001760984,0,-0.0005319503,1.682768,-0.02685585,0,0,-0.04009473,0.7485043,-0.07844819,-0.01059333,-0.03418964,-0.004360548,-0.005707646,1.809624,0,0,0.7535588,0.4335211,-0.005877542,-0.002909832,0.7212732,1.55011,0.8319747,1.889354,0.0002200415,5.0625e-05,20.83463,0.001255971,4.350316e-17,0.001013666,2.226383e-05,0.01060361,0.05,0.05,0,5.0625e-05,-0.006728646,0.1176896,0.461174,0,1,0.5,1,1,0,0,0,80,0,1.266776,1.616534,34094,0.7907678,990.91,181.481
14823,1790275574.600,-0.2704744,-0.4207119,1.498514,-0.03940166,-1.058264,-0.002514462,-0.02833334,-0.08012581,-0.01209636,-0.00729846,-0.05571442,-0.001804599,-0.007586669,-0.0007484464,1.645501,-0.02417637,-0.007749028,0,-0.03051771,0.8744661,-0.02651945,-0.01381129,-0.04182979,-0.03262897,-0.008710163,1.617083,0,0,0.8073771,0.3732262,-0.00588078,-0.003250237,0.7419376,1.659717,0.8195601,1.877554,0.0002172249,5.0625e-05,20.83246,0.001234325,3.633672e-17,0.0009952202,2.188039e-05,0.008277414,0,0.05,0,5.0625e-05,-0.007506084,0.1189819,0.5345689,1,1,1,1,1,0,0,0,80,0,1.264554,1.522027,35277,0.7906468,990.91,183.4166
