step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
779,1789555250.947,-0.04829871,0.500002,-0.001550632,-0.002348521,0,0,-0.002676902,1.976145,0.9311547,-0.005019554,0.00382487,0,0,0,0.9961752,13.32785,7.59375e-05,0.0005884463,7.90976e-05,0.008785531,0.4387159,0.03798819,103107,0.6017144,479.51,31.84172
780,1789555251.428,-0.04704025,0.500002,-0.001468078,-0.002389903,0,0,-0.002800646,1.977529,0.9409919,-0.004564287,0.003417969,0,0,0,0.996582,13.31692,0.0001708594,-0.003485289,7.595163e-05,0.007970595,0.4393985,0.03792214,102974,0.6014584,479.51,31.84991
781,1789555251.912,-0.05047142,0.500002,-0.002317508,-0.003069202,0,0,-0.003208141,1.972225,0.9136229,-0.005007972,0.003417969,0,0,0,0.996582,13.30074,0.0001708594,-0.001024549,7.381328e-05,0.009571713,0.442893,0.03822827,102161,0.6010268,479.51,31.84737
782,1789555252.403,-0.04674532,0.500002,-0.002001688,-0.002671477,0,0,-0.002960493,1.974583,0.9266987,-0.005059799,0.003417969,0,0,0,0.996582,13.28502,0.0001139063,-0.001513611,7.889292e-05,0.005430022,0.4490447,0.03825831,100865,0.6005982,486.53,32.37725
783,1789555252.917,-0.04898081,0.500002,-0.002449885,-0.003072251,0,0,-0.003188198,1.971242,0.9184572,-0.005299279,0.003417969,0,0,0,0.996582,13.26815,0.0001708594,-0.004725516,8.437996e-05,0.007889404,0.4717031,0.03872824,96295,0.6000919,493.06,32.84898
784,1789555253.444,-0.04753941,0.500002,-0.002333761,-0.002947639,0,0,-0.003141225,1.971229,0.9241179,-0.004965661,0.003417969,0,0,0,0.996582,13.25569,0.0001139063,-0.0009568465,8.716978e-05,0.007717562,0.4834042,0.03916407,94058,0.5999447,500,33.32874
785,1789555253.969,-0.04700267,0.500002,-0.002172094,-0.002934499,0,0,-0.003179647,1.972236,0.9253531,-0.004860923,0.003417969,0,0,0,0.996582,13.2476,0.0001139063,-0.005190463,0.0001245415,0.007756503,0.4818051,0.03913379,94352,0.5996562,500,33.36071
786,1789555254.501,-0.04696338,0.500002,-0.00229323,-0.003039448,0,0,-0.003219575,1.971162,0.9234275,-0.00489887,0.003072103,0,0,0,0.9969279,13.24072,7.59375e-05,-0.002872352,0.0001529524,0.008148005,0.489568,0.03855634,93068,0.5995194,500,33.35714
787,1789555255.026,-0.04709034,0.500002,-0.002157609,-0.002934357,0,0,-0.003116964,1.971893,0.9236932,-0.004972575,0.002929688,0,0,0,0.9970703,13.23909,0.0001708594,-0.006008032,0.0002042234,0.008189606,0.483206,0.03774381,94350,0.5997401,500,33.37266
788,1789555255.551,-0.04766733,0.500002,-0.002371506,-0.00297085,0,0,-0.00314657,1.971638,0.9241281,-0.004957623,0.002929688,0,0,0,0.9970703,13.24459,0.0001139063,-0.004782868,0.0003506369,0.00796886,0.4836948,0.0381937,94181,0.600303,500,33.34661
789,1789555256.075,-0.04710712,0.500002,-0.002233543,-0.002930786,0,0,-0.003118833,1.972288,0.9238874,-0.004986643,0.002929688,0,0,0,0.9970703,13.26292,0.0001139063,-0.002380008,0.002379143,0.007930806,0.4802163,0.03956127,94563,0.6013221,500,33.35812
790,1789555256.602,-0.04650157,0.4963666,-0.002132614,-0.002867993,-4.166667e-05,-3.224971e-07,-0.003030192,1.956501,0.9170657,-0.00512568,0.003214518,0,0,0,0.9967855,13.30899,0.0002562891,-0.004410555,0.0003286877,0.01187612,0.4837625,0.03819132,94169,0.6028752,496.52,33.10554
791,1789555257.118,-0.04690006,0.500002,-0.002298597,-0.002870013,0,0,-0.003128477,1.972498,0.9198799,-0.005219442,0.003417969,0,0,0,0.996582,13.33994,0.0001708594,-0.003350108,0.0005373185,0.007363168,0.4740884,0.03817987,95949,0.6037243,500,33.37836
792,1789555257.617,-0.04645222,0.500002,-0.001875943,-0.002767337,0,0,-0.003120141,1.973868,0.9287698,-0.00488387,0.003417969,0,0,0,0.996582,13.36395,0.0001139063,-0.002315291,0.002209323,0.007820632,0.4572372,0.03824472,99200,0.6046047,500,33.38583
793,1789555258.118,-0.04418167,0.4841685,-0.002527929,-0.003037184,-0.0001666667,0,-0.002967203,1.905086,0.891457,-0.005341548,0.003234863,0,0,0,0.9967651,13.3896,0.0001708594,-0.004630724,0.0004981927,0.02423725,0.4572806,0.03967762,98905,0.6054257,496.21,33.11683
794,1789555258.623,-0.04651096,0.500002,-0.002235928,-0.002916805,0,0,-0.003025178,1.971848,0.9257607,-0.004957121,0.002909343,0,0,0,0.9970907,13.40882,0.0001139063,-0.002666456,0.0007355553,0.007405583,0.4617524,0.03908968,98138,0.6062298,496.21,33.11472
795,1789555259.119,-0.04588163,0.500002,-0.002380584,-0.002837493,0,0,-0.002918012,1.970783,0.9252471,-0.005038125,0.002075195,0,0,0,0.9979248,13.42713,0.0001708594,-0.003057379,0.0003797073,0.008862343,0.4534388,0.03951168,99709,0.6070327,496.21,33.10331
796,1789555259.623,-0.04565555,0.500002,-0.001935955,-0.002844143,0,0,-0.003040156,1.97277,0.9242915,-0.004895603,0.001953125,0,0,0,0.9980469,13.45036,0.0001139063,-0.002076,0.000410456,0.007127116,0.4606614,0.03917909,98335,0.608224,496.21,33.10073
797,1789555260.122,-0.04624969,0.4922728,-0.002424969,-0.002900635,-8.333334e-05,-1.311029e-06,-0.003075941,1.94189,0.9086825,-0.005379339,0.002237956,0,0,0,0.9977621,13.48611,0.0001708594,-0.002102684,0.002850796,0.01503731,0.4563801,0.03940701,99139,0.6100557,492.51,32.83375
798,1789555260.611,-0.03684694,0.3883346,-0.004380717,-0.002916213,-0.001333333,-0.0001566465,-0.002248708,1.507054,0.6971704,-0.008125203,0.001871745,0,0,0,0.9981283,13.55126,0.0001139063,-0.0001837797,0.0007903145,0.1304326,0.4461286,0.03932786,101249,0.6117851,489.17,32.59373
799,1789555261.091,-0.04617193,0.500002,-0.001892256,-0.002814388,0,0,-0.003300052,1.971719,0.9278883,-0.004643095,0.001953125,0,0,0,0.9980469,13.58839,0.0001708594,-0.001841647,0.0006552853,0.008452008,0.4378011,0.03815246,103270,0.6132141,489.17,32.59342
800,1789555261.581,-0.04490997,0.500002,-0.00169196,-0.002927314,0,0,-0.003212246,1.971862,0.9301857,-0.005249099,0.001953125,0,0,0,0.9980469,13.61614,0.0001139063,-0.001383231,7.509777e-05,0.007264334,0.4468024,0.03943491,101086,0.6136944,489.17,32.59368
801,1789555262.069,-0.04774427,0.500002,-0.002017881,-0.002589187,0,0,-0.002930688,1.969325,0.936008,-0.004499472,0.001953125,0,0,0,0.9980469,13.61423,5.0625e-05,0.0003254497,6.144978e-05,0.007169931,0.4436367,0.03824019,102001,0.6135936,489.17,32.59285
802,1789555262.554,-0.04372783,0.500002,-0.002010494,-0.002751183,0,0,-0.002716459,1.972247,0.9298741,-0.004179918,0.001953125,0,0,0,0.9980469,13.60181,0.0001139063,-0.003098157,6.096004e-05,0.004340095,0.4422669,0.03940415,102044,0.613142,492.96,32.87086
803,1789555263.051,-0.04537437,0.500002,-0.002546065,-0.002997284,0,0,-0.003146005,1.972667,0.9216251,-0.005493961,0.001953125,0,0,0,0.9980469,13.58254,0.0001139063,-0.0008886954,6.436709e-05,0.008413169,0.4541199,0.03925753,99623,0.6126316,492.96,32.87027
804,1789555263.565,-0.04604242,0.500002,-0.00259705,-0.002901044,0,0,-0.003016437,1.971812,0.9269771,-0.005309667,0.001953125,0,0,0,0.9980469,13.57091,0.0001139063,-0.001480711,6.571272e-05,0.008085737,0.4700508,0.03961968,96438,0.6123315,492.96,32.87912
805,1789555264.089,-0.04618692,0.500002,-0.002076804,-0.002889301,0,0,-0.003060523,1.972211,0.9265806,-0.004991561,0.001953125,0,0,0,0.9980469,13.55636,0.0001708594,-0.002710198,7.549333e-05,0.00720913,0.4804673,0.03946757,94534,0.6117497,500,33.38186
806,1789555264.617,-0.04590031,0.500002,-0.002308856,-0.002982522,0,0,-0.00311783,1.97206,0.9243531,-0.005116982,0.001953125,0,0,0,0.9980469,13.54071,7.59375e-05,-0.003905145,0.0001184638,0.007107478,0.4844689,0.03933096,93837,0.6115292,500,33.36113
807,1789555265.143,-0.04596716,0.500002,-0.002434483,-0.002934898,0,0,-0.003025377,1.972189,0.9244558,-0.005069662,0.001953125,0,0,0,0.9980469,13.53692,0.0001708594,-0.005824388,0.0001880499,0.007520076,0.4833891,0.03941035,94016,0.6114167,500,33.401
808,1789555265.669,-0.04568958,0.500002,-0.002345725,-0.002873056,0,0,-0.003006507,1.972502,0.9275374,-0.005157088,0.001953125,0,0,0,0.9980469,13.53428,0.0001708594,-0.005569082,0.0002096267,0.007310949,0.4833305,0.03859329,94174,0.611499,500,33.40271
809,1789555266.194,-0.04620128,0.500002,-0.002412267,-0.002934666,0,0,-0.003055524,1.971728,0.9229524,-0.005352517,0.001953125,0,0,0,0.9980469,13.53277,0.0001708594,-0.004440545,0.0002251479,0.007382357,0.4828727,0.03834248,94302,0.6116015,500,33.35768
810,1789555266.725,-0.04594491,0.500002,-0.00225591,-0.002973699,0,0,-0.003121899,1.97169,0.9253539,-0.005107484,0.001953125,0,0,0,0.9980469,13.54369,0.0001708594,-0.004247287,0.0006681065,0.007058335,0.487829,0.03938437,93229,0.6122074,500,33.37567
811,1789555267.259,-0.04606133,0.500002,-0.002326292,-0.002952057,0,0,-0.003086207,1.972483,0.9275946,-0.005002539,0.001586914,0,0,0,0.9984131,13.58061,0.0001139063,-0.003052187,0.001522545,0.007118156,0.4904377,0.03910613,92819,0.6137208,500,33.39304
812,1789555267.777,-0.04513291,0.4968437,-0.002184358,-0.002873303,-3.333334e-05,0,-0.002976354,1.960142,0.9228573,-0.004961991,0.0018514,0,0,0,0.9981486,13.62658,0.0001139063,-0.0008423681,0.0007640152,0.009983135,0.4759331,0.03882027,95486,0.6151168,500,33.39804
813,1789555268.286,-0.04358323,0.4728352,-0.002839974,-0.002953746,-0.0003333334,-0.0001592141,-0.002982082,1.85681,0.8637797,-0.005742965,0.002380371,0,0,0,0.9976196,13.65622,0.0001708594,-0.003956233,0.0006116472,0.04117025,0.464694,0.03965044,97457,0.6159766,496.75,33.16558
814,1789555268.793,-0.04511946,0.500002,-0.002024384,-0.002783027,0,0,-0.002985764,1.972113,0.9303243,-0.00482653,0.00197347,0,0,0,0.9980265,13.67496,0.0002562891,-0.003622896,0.0003824892,0.007350467,0.4636505,0.03944612,97698,0.6168121,496.75,33.18282
815,1789555269.301,-0.04622116,0.500002,-0.00238595,-0.002967587,0,0,-0.00298628,1.972331,0.9211966,-0.005561366,0.001953125,0,0,0,0.9980469,13.69462,7.59375e-05,-0.003156641,0.0008904655,0.006549491,0.4643214,0.0398252,97495,0.6175151,496.75,33.18268
816,1789555269.797,-0.04536648,0.500002,-0.002045427,-0.003001825,0,0,-0.003198873,1.971867,0.9283859,-0.004956491,0.001953125,0,0,0,0.9980469,13.72547,0.0001708594,-0.002635839,0.0009914052,0.005821663,0.4534509,0.03852177,99907,0.6191815,496.75,33.18336
817,1789555270.299,-0.04471023,0.492002,-0.002342557,-0.002884296,-8.333334e-05,0,-0.0029919,1.940381,0.9089145,-0.005331946,0.002217611,0,0,0,0.9977824,13.76091,0.0001139063,-0.002672548,0.0001778907,0.02198438,0.4593158,0.03853703,98727,0.6199586,492.92,32.89676
818,1789555270.791,-0.04627738,0.500002,-0.002283454,-0.002722514,0,0,-0.00293166,1.972146,0.9267032,-0.004988676,0.001953125,0,0,0,0.9980469,13.76412,0.0001708594,-0.004815737,0.0001029331,0.007014934,0.4497268,0.03908563,100553,0.6200339,492.92,32.88958
819,1789555271.279,-0.04434862,0.500002,-0.001884423,-0.002582201,0,0,-0.002777618,1.976383,0.9334495,-0.005216108,0.001647949,0,0,0,0.9983521,13.75664,0.0001139063,-0.001448497,8.449034e-05,0.008001494,0.4437149,0.04025674,101559,0.619907,496.17,33.13453
820,1789555271.762,-0.04556663,0.500002,-0.002621015,-0.0031031,0,0,-0.003092987,1.970094,0.9269851,-0.004950949,0.001464844,0,0,0,0.9985352,13.75079,0.0001708594,-0.002343501,0.0001469898,0.009553897,0.4407179,0.039294,102397,0.6199837,496.17,33.12872
821,1789555272.247,-0.04656107,0.500002,-0.003757551,-0.003157331,0,0,-0.00308977,1.967358,0.927415,-0.004710379,0.001464844,0,0,0,0.9985352,13.75383,3.375e-05,-0.0003002008,0.002689927,0.00805149,0.4423306,0.0391314,102089,0.6203551,496.17,33.12865
822,1789555272.740,-0.04193246,0.4568765,-0.00635199,-0.00377608,-0.0008333334,-0.000528215,-0.002993962,1.775172,0.8166155,-0.007743128,0.001566569,0,0,0,0.9984335,13.76387,7.59375e-05,-0.004555672,7.85526e-05,0.08658874,0.4493415,0.03941727,100564,0.6205364,494.11,32.96359
823,1789555273.222,-0.04220297,0.4568765,-0.007056949,-0.003076999,-0.0008333334,-0.000528215,-0.002690431,1.779045,0.8205318,-0.00819359,0.001953125,0,0,0,0.9980469,13.75724,7.59375e-05,-0.00218546,5.76711e-05,0.0871821,0.4396019,0.03934407,102625,0.6201189,494.11,32.96303
824,1789555273.729,-0.0454178,0.500002,-0.00218935,-0.002812497,0,0,-0.003019352,1.973166,0.9304907,-0.005045238,0.001953125,0,0,0,0.9980469,13.73666,0.0001708594,-0.003024808,5.675414e-05,0.006613294,0.46368,0.03966951,97649,0.6193662,494.11,32.97145
825,1789555274.242,-0.0457069,0.500002,-0.002490749,-0.002957466,0,0,-0.003127236,1.973171,0.9288408,-0.004967959,0.001953125,0,0,0,0.9980469,13.71702,0.0001708594,-0.001770929,7.191512e-05,0.008327344,0.4711204,0.0381794,96508,0.6191142,497.94,33.23058
826,1789555274.766,-0.04527368,0.500002,-0.002516823,-0.00299471,0,0,-0.003078837,1.97226,0.9246267,-0.005208051,0.001953125,0,0,0,0.9980469,13.7069,0.0001708594,-0.003246747,0.0006908489,0.007824271,0.480278,0.03929877,94600,0.6190875,500,33.38583
827,1789555275.295,-0.04530906,0.500002,-0.002281884,-0.002985752,0,0,-0.003114202,1.972156,0.9260602,-0.00494396,0.001953125,0,0,0,0.9980469,13.70059,0.0001708594,-0.004397566,0.0003958192,0.00787313,0.4844539,0.04003263,93714,0.618853,500,33.38063
828,1789555275.818,-0.04532667,0.500002,-0.002199953,-0.002906955,0,0,-0.003073443,1.972822,0.9280015,-0.004799468,0.001953125,0,0,0,0.9980469,13.69589,7.59375e-05,-0.001796655,0.0001979282,0.006664006,0.4810374,0.03839684,94626,0.618782,500,33.4206
829,1789555276.345,-0.04479415,0.500002,-0.002344295,-0.002930208,0,0,-0.003050206,1.97275,0.9259546,-0.005217489,0.001953125,0,0,0,0.9980469,13.69614,0.0001139063,-0.00706456,0.0001934623,0.007665252,0.4839349,0.03951573,93899,0.618919,500,33.40762
830,1789555276.872,-0.04477955,0.500002,-0.002447682,-0.00287915,0,0,-0.0030052,1.972367,0.9280571,-0.005089166,0.001953125,0,0,0,0.9980469,13.69973,0.0001708594,-0.005735434,0.0002069862,0.006828591,0.4828062,0.03939176,94125,0.6192085,500,33.41326
831,1789555277.400,-0.04500698,0.500002,-0.002331951,-0.002861002,0,0,-0.002986409,1.972889,0.9273489,-0.005107087,0.001953125,0,0,0,0.9980469,13.70668,0.0001708594,-0.004928865,0.0002366626,0.006912827,0.4853425,0.03955388,93641,0.6196793,500,33.44099
832,1789555277.928,-0.04449534,0.500002,-0.002348799,-0.002963543,0,0,-0.003033621,1.971737,0.9284586,-0.004895882,0.001953125,0,0,0,0.9980469,13.71415,0.0002562891,-0.005503715,0.0002211476,0.006888411,0.4854233,0.03831267,93848,0.6200145,500,33.42184
833,1789555278.446,-0.04516963,0.500002,-0.002229174,-0.002965351,0,0,-0.002995952,1.972721,0.9291338,-0.00492051,0.001464844,0,0,0,0.9985352,13.7167,0.0001139063,-0.002258931,0.0003730636,0.006644949,0.4764237,0.03802776,95542,0.6200967,500,33.45048
834,1789555278.947,-0.0442386,0.500002,-0.002880922,-0.002745515,0,0,-0.002992574,1.971808,0.9309219,-0.004790682,0.0009765625,0,0,0,0.9990234,13.71896,0.0001139063,-0.002903808,0.0007124954,0.008549344,0.4578769,0.03881884,98957,0.6203764,500,33.43488
835,1789555279.454,-0.04427254,0.500002,-0.002397192,-0.003059916,0,0,-0.003165015,1.970548,0.9256349,-0.004845099,0.0009765625,0,0,0,0.9990234,13.73439,0.0001139063,-0.003462163,0.001076352,0.007419026,0.4642744,0.03890324,97683,0.6214282,500,33.42532
836,1789555279.961,-0.04391214,0.4842936,-0.002210186,-0.003114725,-0.0001666667,0,-0.0030836,1.905559,0.8948846,-0.00519177,0.001220703,0,0,0,0.9987793,13.77239,0.0001708594,-0.004639173,0.0003075638,0.02078533,0.4643602,0.03889203,97668,0.6231239,496.24,33.14625
837,1789555280.463,-0.04422978,0.500002,-0.002112498,-0.002962552,0,0,-0.003009278,1.972591,0.9343617,-0.004694303,0.001464844,0,0,0,0.9985352,13.79951,7.59375e-05,-0.001878866,0.00142039,0.008461077,0.4607539,0.03780365,98588,0.623912,496.24,33.15509
838,1789555280.965,-0.04302497,0.4847935,-0.00234725,-0.003013556,-0.0001666667,0,-0.002957936,1.910291,0.8934211,-0.005292905,0.001078288,0,0,0,0.9989218,13.82544,0.0001708594,-0.00347623,0.0001499049,0.02395773,0.4592872,0.03854656,98731,0.624822,492.6,32.88761
839,1789555281.465,-0.03965028,0.4543767,-0.002956487,-0.00305166,-0.0005,0,-0.00289151,1.782649,0.8312101,-0.005960552,0.001464844,0,0,0,0.9985352,13.83157,0.0001708594,-0.002205927,8.399555e-05,0.05326166,0.4574211,0.03828001,99156,0.6249335,492.6,32.88851
840,1789555281.953,-0.04206952,0.500002,-0.001790019,-0.002933293,0,0,-0.00307364,1.973697,0.9323591,-0.004735411,0.001464844,0,0,0,0.9985352,13.82458,0.0001139063,-0.0004739825,5.605165e-05,0.007578177,0.4463227,0.03782105,101523,0.6247363,492.6,32.89013
841,1789555282.436,-0.04165106,0.500002,-0.002480939,-0.002978981,0,0,-0.002805832,1.974756,0.9339675,-0.005242126,0.001464844,0,0,0,0.9985352,13.80895,0.0001708594,-0.003625199,6.676766e-05,0.006435269,0.4410315,0.03834271,102533,0.6245146,492.6,32.89304
842,1789555282.921,-0.04285605,0.500002,-0.002792522,-0.002784191,0,0,-0.002892024,1.97363,0.9321898,-0.004342011,0.001464844,0,0,0,0.9985352,13.79524,0.0001708594,-0.001480972,5.664508e-05,0.007957346,0.4441788,0.03819728,101895,0.6243735,492.6,32.89368
843,1789555283.412,-0.043243,0.500002,-0.002651971,-0.002951376,0,0,-0.002949794,1.974202,0.9257407,-0.004545784,0.001281738,0,0,0,0.9987183,13.78359,0.0001139063,4.963138e-05,5.602473e-05,0.005357089,0.44823,0.03835368,101014,0.6241139,492.6,32.89898
844,1789555283.899,-0.04494664,0.500002,-0.002152654,-0.002681494,0,0,-0.002731702,1.973694,0.9334714,-0.00438718,0.0009765625,0,0,0,0.9990234,13.76661,0.0001708594,-0.003737815,4.914287e-05,0.007656684,0.4450855,0.03897953,101540,0.6234621,492.6,32.90438
845,1789555284.407,-0.04391445,0.500002,-0.00181549,-0.002966671,0,0,-0.003127245,1.971781,0.9319288,-0.004646534,0.0009765625,0,0,0,0.9990234,13.74311,0.0001139063,-0.002252199,5.209068e-05,0.006264918,0.4645159,0.03919029,97580,0.6229584,496.36,33.18564
846,1789555284.921,-0.04424882,0.500002,-0.002449199,-0.002875496,0,0,-0.002920653,1.972227,0.9294853,-0.004971934,0.0009765625,0,0,0,0.9990234,13.72987,7.59375e-05,-0.00194902,5.433326e-05,0.006905282,0.4721019,0.03816009,96326,0.6227389,500,33.45102
847,1789555285.448,-0.04352373,0.500002,-0.00204075,-0.00299479,0,0,-0.003001484,1.973113,0.9304394,-0.004806263,0.0009765625,0,0,0,0.9990234,13.71749,0.0001708594,-0.003399064,8.843561e-05,0.007440248,0.4850473,0.03812289,93950,0.6224713,500,33.47812
848,1789555285.974,-0.04338082,0.500002,-0.002332963,-0.002882392,0,0,-0.002950988,1.972577,0.9258196,-0.004987489,0.0009765625,0,0,0,0.9990234,13.7071,0.0001139063,-0.005268006,0.0001374952,0.007113222,0.4843996,0.03793764,94100,0.6225125,500,33.43244
849,1789555286.504,-0.04349884,0.500002,-0.002210794,-0.002897626,0,0,-0.002915392,1.972204,0.9279513,-0.004927767,0.0009765625,0,0,0,0.9990234,13.70664,0.0001708594,-0.006531828,0.0001683522,0.007231257,0.4876361,0.03881526,93364,0.6227598,500,33.45019
850,1789555287.033,-0.04317566,0.500002,-0.002284547,-0.002869735,0,0,-0.002896333,1.973247,0.929922,-0.004898488,0.0009765625,0,0,0,0.9990234,13.7112,0.0001708594,-0.004472705,0.0001566876,0.007121935,0.4865508,0.03816509,93673,0.6230321,500,33.4796
851,1789555287.565,-0.04327014,0.500002,-0.002267519,-0.00289823,0,0,-0.002920502,1.973298,0.9291811,-0.00499305,0.0009765625,0,0,0,0.9990234,13.71141,0.0001708594,-0.004115835,0.0001958058,0.00720788,0.4862552,0.03819442,93721,0.6231143,500,33.47452
852,1789555288.092,-0.04326691,0.500002,-0.002329042,-0.002974388,0,0,-0.002985012,1.97261,0.9293976,-0.004944437,0.0009765625,0,0,0,0.9990234,13.71243,0.0001139063,-0.003645933,0.0001798404,0.006939463,0.4851694,0.03817296,93919,0.6232144,500,33.47563
853,1789555288.618,-0.04329669,0.500002,-0.002027604,-0.002906356,0,0,-0.002946313,1.972986,0.9309313,-0.004750671,0.0009765625,0,0,0,0.9990234,13.72039,0.0001708594,-0.004911623,0.0002648632,0.007382905,0.4835193,0.03887558,94089,0.6237476,500,33.48852
854,1789555289.133,-0.04188132,0.500002,-0.002184277,-0.002962944,0,0,-0.002942589,1.971383,0.9264006,-0.004947854,0.0009765625,0,0,0,0.9990234,13.74441,0.0001139063,-0.003016829,0.001960222,0.007815087,0.4709487,0.04002833,96192,0.6247888,500,33.45007
855,1789555289.638,-0.04204825,0.500002,-0.00218947,-0.003044178,0,0,-0.002968213,1.973542,0.9278349,-0.004674585,0.0009765625,0,0,0,0.9990234,13.77697,0.0001139063,-0.003315615,0.0005933651,0.005592202,0.4633808,0.03811002,98011,0.6258054,500,33.4604
856,1789555290.145,-0.04044817,0.4838769,-0.002331917,-0.002931989,-0.0001666667,-6.048481e-07,-0.002760427,1.905883,0.8977396,-0.005048458,0.001383464,0,0,0,0.9986166,13.79295,0.0001708594,-0.005410342,0.000293795,0.02021019,0.4648983,0.03819203,97700,0.6263798,496.14,33.19064
857,1789555290.654,-0.04264355,0.500002,-0.002154083,-0.002762071,0,0,-0.002817915,1.972728,0.9310579,-0.004857454,0.001139323,0,0,0,0.9988607,13.80615,7.59375e-05,-0.002318618,0.0002468388,0.006981824,0.4671247,0.03807092,97293,0.6269343,496.14,33.19042
858,1789555291.153,-0.04220885,0.500002,-0.002520815,-0.002883695,0,0,-0.00289814,1.973007,0.9310555,-0.004722201,0.0009765625,0,0,0,0.9990234,13.81802,0.0001139063,-0.004359971,0.0002767986,0.006445061,0.4561615,0.03930998,99202,0.6276275,496.14,33.19809
859,1789555291.658,-0.04227266,0.500002,-0.002087362,-0.002791292,0,0,-0.002790926,1.975663,0.9328276,-0.005175316,0.0008748373,0,0,0,0.9991252,13.83728,0.0001708594,-0.001832699,9.416304e-05,0.006805345,0.462842,0.03805923,98127,0.6283183,496.14,33.19943
860,1789555292.153,-0.04175458,0.500002,-0.002103008,-0.003029994,0,0,-0.002961914,1.975949,0.9308697,-0.004502924,0.0004882812,0,0,0,0.9995117,13.83737,0.0001139063,-0.00295457,7.080549e-05,0.007903626,0.453053,0.03806686,100081,0.6280789,496.14,33.20387
861,1789555292.644,-0.04225647,0.500002,-0.002148018,-0.002562908,0,0,-0.002566794,1.972728,0.9333655,-0.004481075,0.0004882812,0,0,0,0.9995117,13.82163,0.0001708594,-0.004448752,5.583852e-05,0.006716986,0.4496827,0.03814578,100756,0.6275113,496.14,33.19957
862,1789555293.133,-0.04111483,0.500002,-0.002454831,-0.003190457,0,0,-0.003195098,1.971653,0.9267408,-0.005357991,0.0004882812,0,0,0,0.9995117,13.80612,0.0002562891,-0.0004414023,4.790058e-05,0.00521887,0.4474683,0.03837132,101169,0.6271015,496.14,33.20459
863,1789555293.618,-0.04048271,0.500002,-0.002104416,-0.003048221,0,0,-0.003080277,1.968706,0.9275035,-0.004334964,0.0004882812,0,0,0,0.9995117,13.79392,3.375e-05,0.007062216,4.003103e-05,0.009905742,0.4417262,0.0390265,102239,0.6269609,496.14,33.20401
864,1789555294.110,-0.04167452,0.500002,-0.001809405,-0.002809974,0,0,-0.002815631,1.971674,0.932923,-0.005110972,0.0004882812,0,0,0,0.9995117,13.78637,7.59375e-05,-0.002921823,4.594945e-05,0.01029769,0.4491513,0.03954291,100578,0.6267727,496.14,33.2028
865,1789555294.598,-0.04236671,0.500002,-0.001727481,-0.002826432,0,0,-0.002829418,1.973177,0.9292356,-0.00476004,0.0004882812,0,0,0,0.9995117,13.76973,0.0001708594,-0.002423425,4.968585e-05,0.01416594,0.4463015,0.03828955,101429,0.6264762,500,33.48722
866,1789555295.109,-0.04158098,0.500002,-0.00223317,-0.002847236,0,0,-0.002826879,1.972658,0.9337494,-0.004791808,0.0004882812,0,0,0,0.9995117,13.7517,0.0002562891,-0.001764674,7.334576e-05,0.006146712,0.4685221,0.03800774,97036,0.6262071,500,33.48428
867,1789555295.628,-0.04193447,0.500002,-0.002393428,-0.002865772,0,0,-0.002879933,1.972941,0.9306962,-0.004769988,0.0004882812,0,0,0,0.9995117,13.74131,7.59375e-05,0.002192682,0.0001992501,0.006590855,0.4772646,0.03843141,95311,0.6262879,500,33.49097
868,1789555296.155,-0.04228904,0.500002,-0.002465211,-0.002867935,0,0,-0.002903068,1.97199,0.9284698,-0.004975836,0.0004882812,0,0,0,0.9995117,13.73964,7.59375e-05,-0.003354999,8.188005e-05,0.006813922,0.4846046,0.03796554,94058,0.6263841,500,33.47779
869,1789555296.685,-0.04155842,0.500002,-0.002544013,-0.002850028,0,0,-0.002823023,1.973184,0.9301114,-0.005122385,0.0004882812,0,0,0,0.9995117,13.73862,0.0001708594,-0.005113177,0.0001235486,0.006963074,0.4886677,0.0381403,93301,0.626735,500,33.49851
870,1789555297.212,-0.04208912,0.500002,-0.002508309,-0.002758416,0,0,-0.002758579,1.973907,0.9324236,-0.004965508,0.0004882812,0,0,0,0.9995117,13.74504,0.0001708594,-0.005629207,0.0001535963,0.007008133,0.4848926,0.03796053,94007,0.6271809,500,33.52063
871,1789555297.746,-0.04170033,0.500002,-0.002337916,-0.002841785,0,0,-0.002853794,1.972566,0.9317484,-0.004961594,0.0004882812,0,0,0,0.9995117,13.75285,0.0001708594,-0.00286953,0.0001725134,0.006233133,0.4920232,0.0380969,92718,0.6277192,500,33.48417
872,1789555298.275,-0.04201771,0.500002,-0.002457325,-0.002792077,0,0,-0.002799344,1.97276,0.9306916,-0.004919976,0.0004882812,0,0,0,0.9995117,13.76354,0.0001139063,-0.005406149,0.0002137394,0.007104377,0.4854274,0.03899908,93725,0.6282918,500,33.49356
