step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
235,0.2733,1.41835,0.0558923,0.32648,0.0111852,8.17332,0,-0.0558923,-1.37389e-05,-0.00535653
236,0.273335,1.42683,0.0557233,0.326566,0.0111842,8.17564,0,-0.0557233,-1.39773e-05,-0.00531885
237,0.273368,1.43503,0.0555603,0.326654,0.0111827,8.17761,0,-0.0555603,-1.44243e-05,-0.00529693
238,0.273401,1.44289,0.0554031,0.326736,0.0111818,8.17957,0,-0.0554031,-1.48267e-05,-0.00523956
239,0.273431,1.45035,0.0552523,0.326818,0.0111803,8.18159,0,-0.0552523,-1.53482e-05,-0.00516891
240,0.273461,1.45742,0.0551098,0.326892,0.0111781,8.18205,0,-0.0551098,-1.60336e-05,-0.00518705
241,0.273489,1.46414,0.0549758,0.326965,0.011177,8.18526,0,-0.0549758,-1.64956e-05,-0.00523208
242,0.273515,1.47029,0.0548509,0.327033,0.0111764,8.18666,0,-0.0548509,-1.71512e-05,-0.00531016
243,0.273539,1.47582,0.0547356,0.327094,0.011177,8.18816,0,-0.0547356,-1.7792e-05,-0.00542914
244,0.27356,1.48058,0.0546309,0.327147,0.0111753,8.18946,0,-0.0546309,-1.86563e-05,-0.00555511
245,0.273579,1.48484,0.0545359,0.327193,0.0111746,8.18961,0,-0.0545359,-1.92076e-05,-0.00566914
246,0.273596,1.4884,0.0544522,0.327235,0.0111736,8.19139,0,-0.0544522,-2.00719e-05,-0.0058008
247,0.27361,1.49142,0.0543801,0.32727,0.0111732,8.19023,0,-0.0543801,-2.04891e-05,-0.00595163
248,0.273622,1.49377,0.0543199,0.3273,0.011172,8.19303,0,-0.0543199,-2.10702e-05,-0.00613199
249,0.27363,1.49561,0.0542722,0.327326,0.0111706,8.19292,0,-0.0542722,-2.14726e-05,-0.00622335
