step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
15452,1790263850.122,-0.1713686,-0.229242,1.498514,-0.03681599,-1.402519,-0.006407457,-0.00125,-0.03838818,-0.01347892,-0.01616241,-0.02566362,-0.001662268,0,-0.0001389513,1.783197,-0.01946011,0,0,-0.03698114,-0.04834157,-0.007876569,-0.04086781,-0.006466503,1.670304,0.1939096,0,0.7858877,0.4425724,-0.005246475,-0.002502881,0.7727445,1.806267,0.8656895,1.924652,0.0001242764,3.375e-05,16.23225,0.001055196,5.931154e-15,0.0009190097,1.191021e-05,0.009467011,0,0.1,0,3.375e-05,-0.006672763,0.05877009,0.460971,0.5,0.6666667,0.75,0,1,1,0,0,70,0,1.30944,1.503603,34945,0.6052737,994.54,190.6352
15453,1790263852.922,-0.1740852,-0.2312589,1.498514,-0.03625295,-1.023939,-0.00172372,-0.00125,-0.05192811,-0.01371768,-0.02288551,-0.03897658,-0.001719763,-0.009854994,-0.0005538002,1.804484,-0.01930833,-0.0119707,0,-0.03894959,-0.02684567,-0.01069123,-0.05018158,-0.0008915304,1.446883,0.263377,0,0.8357842,0.3417236,-0.005209185,-0.002576928,0.7874248,1.83883,0.8443586,1.918277,0.0001257323,5.0625e-05,16.23298,0.001046651,1.511032e-14,0.0009093555,1.15637e-05,0.01220416,0,0.1,0,5.0625e-05,-0.007356011,0.06030918,0.447308,0.3333333,0.5,0.3333333,0.3333333,0.5,0,1,0,70,0,1.277167,1.51183,35247,0.6052927,999,190.4401
15454,1790263855.731,-0.1750183,-0.2340566,1.498514,-0.03781057,-1.194029,-0.005105949,-0.001666667,-0.04101025,-0.01351065,-0.02308487,-0.02965426,-0.001698213,-0.003406667,-0.0002463696,1.831189,-0.01940339,-0.004285956,0,-0.03816441,-0.041339,-0.009371644,-0.04108535,-0.006513881,1.793759,0.1178084,0,0.7966975,0.4077118,-0.005311902,-0.002370298,0.7771114,1.867186,0.8397554,1.920974,0.000125284,5.0625e-05,16.23298,0.001061999,4.861714e-12,0.0009251962,1.151846e-05,0.01364084,0,0.05,0,5.0625e-05,-0.003270617,0.0819494,0.4265693,0.6666667,1,0.8000001,1,1,1,0.5,0,70,0,1.282279,1.514805,35145,0.6052501,991.51,188.859
15455,1790263858.533,-0.1669521,-0.2391952,1.498514,-0.03153667,-1.414185,-0.01157409,-0.04500001,-0.05244864,-0.0135773,-0.003767184,-0.03410311,-0.001670054,0,-0.0001329014,1.643121,-0.01906705,0,0,-0.04207264,-0.1132147,-0.00792749,-0.05959245,-5.116438e-05,1.003417,0.4556672,0,0.7360849,0.4279138,-0.005224501,-0.002651614,0.7692024,1.643852,0.7226281,1.926746,0.0001265244,5.0625e-05,16.23269,0.001042349,2.40087e-11,0.0009044395,1.13846e-05,0.01266338,0,0.05,0,5.0625e-05,-0.003729275,0.08738332,0.501279,0,nan,0,0,1,0,0,0,70,0,1.270436,1.518858,35243,0.6052874,991.82,188.8076
15456,1790263861.341,-0.1741618,-0.2278392,1.498514,-0.03141834,-0.6665766,-0.001134468,0,-0.04495754,-0.01390318,-0.01132495,-0.03352353,-0.001777526,-0.009010002,-0.0003497693,1.800422,-0.01748772,-0.01203797,0,-0.03388139,-0.01851175,-0.01104675,-0.01128214,0,1.110689,0.01739698,0,0.8592414,0.3477894,-0.005140978,-0.002317078,0.8012524,1.82555,0.8381389,1.916883,0.0001246533,3.375e-05,16.23223,0.00105564,2.266752e-12,0.0009190298,1.195674e-05,0.0109829,0.1,0.1,0,3.375e-05,-0.004944689,0.05643938,0.6516105,1,1,1,1,1,0.5,1,1,70,0,1.276493,1.519512,35158,0.605186,999,191.901
15457,1790263864.145,-0.171704,-0.2314446,1.498514,-0.03550965,-1.34938,-0.006566179,0,-0.03953645,-0.0139085,-0.001765746,-0.02617333,-0.001658637,0,-6.266237e-05,1.792622,-0.01960908,0,0,-0.03719904,-0.05387997,-0.008047047,-0.04356924,-0.0001553227,1.708378,0.1533605,0,0.792261,0.444381,-0.005086282,-0.002584823,0.7736338,1.895778,0.8503106,1.931118,0.0001221539,5.0625e-05,16.22755,0.001046111,3.07057e-13,0.0009119856,1.197113e-05,0.009853178,0,0.1,0,5.0625e-05,-0.005569546,0.05789071,0.6417207,1,1,1,0.5,1,1,0,0,70,0,1.279093,1.513398,35202,0.605025,999,192.3863
15458,1790263866.958,-0.1782104,-0.2295197,1.498514,-0.0349834,-0.9213545,-0.002455261,0,-0.05374707,-0.0133378,-0.01203673,-0.0430381,-0.001731024,-0.01228,-0.0005323978,1.821764,-0.01971612,-0.01431374,0,-0.0399669,-0.02796664,-0.01160256,-0.03516721,-0.002497331,1.221412,0.145196,0,0.8221868,0.319747,-0.005215089,-0.002629859,0.784059,1.801088,0.8278198,1.906161,0.0001224611,5.0625e-05,16.22455,0.001050325,5.035138e-14,0.0009160858,1.1778e-05,0.009747945,0,0.05,0,5.0625e-05,-0.006578465,0.05549109,0.5545012,0.25,1,0.25,1,0.5,0,1,0,70,0,1.290472,1.509958,35103,0.6049533,999,192.8836
15459,1790263869.769,-0.1754598,-0.2341574,1.498514,-0.03193624,-0.8154886,-0.004310742,-0.06785715,-0.05788456,-0.01313371,-0.05251135,-0.04491984,-0.001754415,-0.01505429,-0.0005277585,1.813701,-0.01893125,-0.01913952,-1.130181e-05,-0.0408808,-0.05831329,-0.01328556,-0.03102013,-0.00159707,0.9460254,0.1331283,0,0.8162464,0.2702544,-0.005279372,-0.002788111,0.788389,1.713443,0.7710978,1.904413,0.000126837,3.375e-05,16.22317,0.001057183,8.837647e-15,0.0009185418,1.18043e-05,0.009665308,0.1,0.1,0,3.375e-05,-0.005799496,0.05937736,0.5482218,0.6666667,0.5,0.75,0,1,1,0,0,70,0,1.295675,1.503092,35124,0.6049137,999,192.6525
15460,1790263872.591,-0.1701282,-0.2307249,1.498514,-0.03661212,-1.4224,-0.00532329,0,-0.03538122,-0.01352844,-0.02535184,-0.02409113,-0.00166673,0,-0.0001141581,1.819272,-0.01914221,0,0,-0.04318443,-0.05213453,-0.007567098,-0.04641836,-0.002487096,1.517881,0.179159,0,0.7951366,0.4452903,-0.005263352,-0.002401139,0.7680442,1.803692,0.8682556,1.932745,0.0001254493,5.0625e-05,16.22323,0.001056164,2.144983e-15,0.0009185982,1.211657e-05,0.01022226,0,0.1,0,5.0625e-05,-0.006969364,0.05949954,0.5678006,0.25,0.3333333,0.3333333,0.5,1,0.5,0,0,70,0,1.307731,1.502851,34976,0.6049483,999,190.9666
15461,1790263875.434,-0.1695287,-0.2304669,1.498514,-0.0327821,-1.434609,-0.006151504,-0.00125,-0.03548315,-0.01286495,-0.07050525,-0.02436896,-0.001664422,0,-0.0001437934,1.795547,-0.01974687,0,0,-0.04564969,-0.06911109,-0.008762676,-0.06083261,-0.002048096,1.45528,0.3224599,0,0.7839066,0.442111,-0.005376258,-0.002335475,0.770688,1.750234,0.8454491,1.925317,0.000128411,3.375e-05,16.22444,0.001075825,1.624886e-15,0.0009355174,1.189635e-05,0.01233344,0.1,0.1,0,3.375e-05,-0.003477402,0.05866544,0.501177,0.3333333,0.5,0.5,0.3333333,1,0,0.5,0,70,0,1.323805,1.507027,34726,0.6049411,999,189.1492
15462,1790263878.249,-0.1707156,-0.2272938,1.498514,-0.04004788,-1.392796,-0.005676042,-0.01,-0.03650505,-0.0133523,-0.03510791,-0.02496236,-0.001652871,0,-0.0001256016,1.81223,-0.01937749,0,0,-0.03775883,-0.03749748,-0.0084715,-0.05675206,-0.009575959,1.981089,0.2135875,0,0.7889671,0.4434384,-0.005206536,-0.002485782,0.7693803,1.912257,0.8692352,1.929296,0.0001292532,2.25e-05,16.22443,0.001063423,6.528519e-14,0.0009223365,1.183361e-05,0.009998751,0.15,0.15,0,2.25e-05,-0.003419968,0.05855216,0.4918139,1,1,1,1,1,1,0,1,70,0,1.296687,1.507095,35061,0.6049637,999,191.1231
15463,1790263881.072,-0.1714886,-0.2320162,1.498514,-0.03373374,-1.011142,-0.005312509,-0.01642857,-0.03843317,-0.01316508,-0.008907004,-0.02697641,-0.001715956,-0.002717144,-0.000205499,1.815465,-0.01898108,-0.003487812,0,-0.0381652,-0.07722077,-0.009119233,-0.03786781,-0.0007281892,1.261416,0.1415672,0,0.7997605,0.4130104,-0.005320603,-0.002207296,0.7755787,1.755631,0.8209719,1.924533,0.0001299469,1.5e-05,16.22438,0.001076697,4.994677e-11,0.0009346785,1.207189e-05,0.01000881,0.1,0.1,0,1.5e-05,-0.005196067,0.05746178,0.4303321,0,nan,0.6,0.3333333,1,0,0.5,0.5,70,0,1.296267,1.514285,34976,0.6049289,999,193.1151
15464,1790263883.873,-0.1775152,-0.2287364,1.498514,-0.03078119,-0.7400926,-0.001714157,0,-0.05970816,-0.01272092,-0.01434572,-0.04629739,-0.001760624,-0.01636667,-0.0006689676,1.810822,-0.01892591,-0.02004663,0,-0.03902388,-0.03816058,-0.01360061,-0.03550604,-2.815295e-05,0.8169196,0.1109007,0,0.842644,0.2667808,-0.00533363,-0.003058412,0.7969753,1.754175,0.818262,1.911504,0.0001282859,2.25e-05,16.22288,0.001044912,8.705034e-11,0.0009046909,1.193484e-05,0.008004457,0,0.1,0,2.25e-05,-0.004702413,0.05469595,0.4620444,0.3333333,0,0.3333333,1,0.5,1,0,0,70,0,1.273616,1.515773,35242,0.6048636,999,188.6658
15465,1790263886.687,-0.1746322,-0.2309118,1.498514,-0.03627035,-1.233421,-0.003373904,0,-0.04278707,-0.01379592,-0.02754507,-0.03062118,-0.001703785,-0.004915002,-0.000296127,1.825122,-0.01905077,-0.005948046,0,-0.03921555,-0.03559595,-0.009165799,-0.02908407,-0.002051003,1.556698,0.09479608,0,0.8201874,0.3947951,-0.005157717,-0.002317942,0.779165,1.841975,0.8655787,1.926075,0.0001277441,3.375e-05,16.22025,0.00106184,1.882627e-10,0.0009227375,1.135776e-05,0.008294011,0,0.1,0,3.375e-05,-0.007140961,0.05509439,0.465082,0.1666667,0.5,0.2857143,0,1,0,0,0,70,0,1.276206,1.518982,35169,0.6047709,999,192.2504
15466,1790263889.599,-0.1767388,-0.2296984,1.498514,-0.03293891,-0.9334178,-0.0044688,-0.02333334,-0.05187632,-0.01321505,-0.01843958,-0.03811537,-0.001712065,-0.009753334,-0.0004360592,1.789805,-0.01861471,-0.01150442,0,-0.03852092,-0.04270175,-0.01146161,-0.03410685,-0.002706519,1.148175,0.1405085,0,0.8109295,0.3344082,-0.005248747,-0.002666837,0.7797577,1.766322,0.8365016,1.917153,0.0001255236,3.375e-05,16.21787,0.001039901,3.143427e-11,0.0009027496,1.162747e-05,0.01096532,0.05,0.1,0,3.375e-05,-0.007662011,0.0630852,0.5022315,0.6666667,nan,0.5,0.6666667,1,0,0,0,70,0,1.298467,1.60205,33891,0.6046832,999,192.6916
15467,1790263892.394,-0.1779943,-0.232618,1.498514,-0.0329643,-0.9530928,-0.003028695,0,-0.05120168,-0.01345107,-0.01270585,-0.03865146,-0.001731961,-0.01194334,-0.0003858219,1.821439,-0.01884576,-0.01366149,0,-0.03700214,-0.04243572,-0.01069344,-0.01621624,-0.001297889,0.9944584,0.06526847,0,0.8312265,0.3208449,-0.005215225,-0.002615572,0.7890894,1.752102,0.8486754,1.924667,0.0001225609,2.25e-05,16.21605,0.001016419,2.872743e-11,0.0008821327,1.172511e-05,0.01079513,0.05,0.05,0,2.25e-05,-0.001314215,0.05160749,0.5082294,0,0,0.25,0,1,0,0,0,70,0,1.280695,1.495368,35411,0.604624,999,191.8174
15468,1790263895.190,-0.1712514,-0.2271181,1.498514,-0.03907094,-1.42747,-0.008299074,-0.025,-0.0375944,-0.01336676,-0.03834864,-0.0252511,-0.001654964,0,-6.665835e-05,1.820201,-0.01907593,0,0,-0.04351126,-0.06554134,-0.008233791,-0.06115074,-0.008969214,1.661561,0.2127778,0,0.7578219,0.4343867,-0.005295227,-0.002438329,0.7612847,1.839095,0.8454859,1.922116,0.00012235,5.0625e-05,16.21333,0.0009847266,1.104751e-11,0.0008514222,1.095433e-05,0.0137565,0,0.15,0,5.0625e-05,-0.007573238,0.06176529,0.5179971,0.5,1,0.7142857,0.6666667,1,0.6666667,0.5,0,70,0,1.268853,1.515683,35303,0.6045292,999,189.3984
15469,1790263897.990,-0.1788317,-0.230611,1.498514,-0.03377158,-0.6996136,-0.003729473,0,-0.05803307,-0.01372027,-0.02126311,-0.04552832,-0.001767707,-0.01576,-0.0005118892,1.841373,-0.0191864,-0.01701641,0,-0.03589583,-0.03416109,-0.01303651,-0.01070742,0,0.991949,0.07409178,0,0.8105941,0.2780212,-0.005130467,-0.002638807,0.7889841,1.80671,0.8097646,1.909524,0.0001250104,5.0625e-05,16.21154,0.0009943626,1.659565e-12,0.0008579915,1.136081e-05,0.01041734,0,0.05,0,5.0625e-05,-0.006833212,0.05130893,0.4871394,0,nan,0,0.5,1,0,0,1,70,0,1.268165,1.520755,35248,0.6044432,994.35,191.3981
15470,1790263900.807,-0.1727764,-0.2322341,1.498514,-0.03772704,-1.361743,-0.004932814,-0.006250001,-0.03677694,-0.01395502,-0.04065524,-0.02492245,-0.001686703,0,-0.0001025457,1.816185,-0.01934572,0,0,-0.04523797,-0.05126743,-0.007692206,-0.06136818,-0.004949345,1.657224,0.2736186,0,0.8040082,0.4475347,-0.005223002,-0.002194178,0.7697057,1.8248,0.8588449,1.925336,0.0001245285,5.0625e-05,16.20694,0.00100478,5.231273e-13,0.0008690904,1.116097e-05,0.01049803,0,0.05,0,5.0625e-05,-0.006854014,0.05750456,0.5230994,0.3333333,0.5,0.5,0.5,1,0,0,0,70,0,1.291148,1.514333,35039,0.6042094,999,191.0376
15471,1790263903.659,-0.1746284,-0.2286156,1.498514,-0.03910422,-1.133663,-0.003701994,-0.001,-0.04731813,-0.01335737,-0.0118177,-0.03393051,-0.001711998,-0.006052002,-0.0003532366,1.806792,-0.01990828,-0.007391002,0,-0.03660975,-0.03073583,-0.01044167,-0.03242687,-0.005253922,1.806828,0.1063393,0,0.8069323,0.3805611,-0.005196319,-0.00244491,0.7741339,1.833536,0.8330269,1.908664,0.0001237795,5.0625e-05,16.20222,0.001010256,1.341668e-11,0.0008755868,1.088962e-05,0.00941457,0,0.05,0,5.0625e-05,-0.006541451,0.05174055,0.5594147,1,1,1,1,1,1,0,1,70,0,1.329531,1.509692,34623,0.6041283,999,193.3125
15472,1790263906.591,-0.1755108,-0.2307986,1.498514,-0.04431766,-1.459391,-0.009334557,-0.04000001,-0.03720674,-0.0131529,-0.0647517,-0.0254499,-0.001668301,0,-5.370519e-05,1.858273,-0.01985923,0,0,-0.03806466,-0.07009473,-0.008559658,-0.05064966,-0.01381859,2.050139,0.1967282,0,0.7337151,0.4273722,-0.005434213,-0.002435034,0.7436511,1.870331,0.8570913,1.923016,0.000124855,3.375e-05,16.20194,0.001024064,2.28507e-12,0.0008881816,1.102746e-05,0.009464409,0.1,0.1,0,3.375e-05,-0.007094793,0.06222268,0.5168415,1,nan,1,1,1,0,1,0,70,0,1.317531,1.601743,33674,0.6041771,999,192.3688
15473,1790263909.412,-0.1731074,-0.2360418,1.498514,-0.0377408,-1.453963,-0.006779588,-0.0175,-0.03958803,-0.01283281,-0.05808026,-0.02749579,-0.001658198,0,-9.874214e-05,1.788559,-0.02009762,0,0,-0.04602995,-0.0774844,-0.008313144,-0.05981167,-0.0027163,1.462046,0.3444635,0,0.7711595,0.4382569,-0.005327252,-0.002472823,0.7562417,1.729996,0.8462203,1.925243,0.000124583,2.25e-05,16.20357,0.001032242,2.884284e-13,0.0008968646,1.079482e-05,0.01146998,0.1,0.1,0,2.25e-05,-0.003162951,0.06184324,0.5650766,0.3333333,nan,0.25,0,0.5,0,1,0,70,0,1.316951,1.492496,34990,0.6041859,999,193.4163
15474,1790263912.231,-0.1727644,-0.2265305,1.498514,-0.0400155,-1.421806,-0.006215288,-0.011,-0.0381291,-0.01339114,-0.02382713,-0.02560971,-0.001672122,0,-0.0001345347,1.824082,-0.01954864,0,0,-0.04365141,-0.04231145,-0.007829192,-0.05918814,-0.0037543,2.004251,0.2140646,0,0.7841713,0.4421249,-0.005241611,-0.002328322,0.7627901,1.887032,0.8645975,1.926871,0.0001259758,2.25e-05,16.20389,0.001022189,1.116662e-12,0.0008852911,1.092218e-05,0.01036751,0.05,0.1,0,2.25e-05,-0.003621395,0.05911862,0.6083946,1,1,0.8000001,1,1,0.5,1,1,70,0,1.308917,1.496439,35041,0.6041876,999,192.2732
15475,1790263915.008,-0.1743331,-0.2285378,1.498514,-0.03120112,-0.8256139,-0.003343415,-0.002,-0.0526645,-0.01290834,-0.001674893,-0.03963947,-0.001708644,-0.009912001,-0.000455008,1.795092,-0.01971994,-0.0121662,0,-0.03835958,-0.05213038,-0.01144609,-0.05550544,-0.001684946,1.057473,0.1907481,0,0.8116605,0.3353624,-0.005279445,-0.002403498,0.7765412,1.789644,0.8252772,1.913342,0.0001248923,1e-05,16.20425,0.001027153,4.682632e-11,0.0008912486,1.10118e-05,0.01214464,0.2,0.1,0,1e-05,0.000270019,0.05439668,0.555905,0.5,nan,0.6666667,0,1,0,0,1,70,0,1.269495,1.495635,35551,0.6041907,999,190.9767
15476,1790263917.767,-0.1771343,-0.2320591,1.498514,-0.03306121,-0.6686711,-0.002360822,0,-0.05636222,-0.01295625,-0.009026184,-0.04191495,-0.001777494,-0.01564,-0.0005526971,1.813097,-0.01872992,-0.01812599,0,-0.03772574,-0.03100341,-0.01263797,-0.03852189,-0.001771701,0.9575509,0.1812113,0,0.8352288,0.2822661,-0.005244901,-0.002670916,0.7910488,1.824025,0.7917421,1.90527,0.0001277298,1.5e-05,16.20395,0.001033659,6.641212e-12,0.0008947827,1.114696e-05,0.008901106,0.1,0.15,0,1.5e-05,-0.001819776,0.0579341,0.4793926,0,nan,0,0,0,0,0,0,70,0,1.225523,1.522809,35768,0.6041574,999,188.2456
15477,1790263920.545,-0.1741138,-0.2292843,1.498514,-0.03503273,-1.047599,-0.001478237,0,-0.04343592,-0.0136652,-0.01126661,-0.03079203,-0.001734979,-0.004790001,-0.000250689,1.802047,-0.01929075,-0.00672501,0,-0.04027674,-0.0272944,-0.009801707,-0.04909439,-0.001042173,1.504963,0.2233362,0,0.8395073,0.4009132,-0.005167752,-0.002460756,0.7888985,1.857544,0.8482692,1.921249,0.000123149,2.25e-05,16.20237,0.001022598,9.293807e-13,0.0008882111,1.123785e-05,0.007450033,0,0.1,0,2.25e-05,-0.005621134,0.06064142,0.4966433,0.6666667,0.6666667,0.6666667,1,1,0.5,0,1,70,0,1.23078,1.535039,35542,0.6040816,999,189.6629
15478,1790263923.312,-0.1753256,-0.2267486,1.498514,-0.03671513,-1.070757,-0.002419802,0,-0.04755887,-0.01310128,-0.003255347,-0.03557678,-0.001701467,-0.007430003,-0.0003637194,1.829022,-0.01996339,-0.009513341,0,-0.04070397,-0.02672055,-0.01008833,-0.03052982,-0.003411719,1.793426,0.08105861,0,0.8145546,0.3658254,-0.005274396,-0.002499041,0.7776579,1.858541,0.8610961,1.906492,0.0001248805,2.25e-05,16.20031,0.001037528,1.36089e-13,0.0009010949,1.155289e-05,0.007065165,0,0.05,0,2.25e-05,-0.005580704,0.05459052,0.5158405,1,1,1,0.5,1,0,1,0,70,0,1.228272,1.528006,35665,0.604021,999,191.3433
15479,1790263926.089,-0.1733383,-0.2298383,1.498514,-0.03849497,-1.442603,-0.004371945,-0.0025,-0.03748184,-0.01296669,-0.03007627,-0.02530861,-0.001654048,0,-0.0001722211,1.808547,-0.01990406,0,0,-0.04480384,-0.05341033,-0.008793189,-0.06371854,-0.003020153,1.651024,0.3276364,0,0.7995205,0.4464659,-0.005321253,-0.002569666,0.7730062,1.840961,0.860007,1.924855,0.0001249821,5.0625e-05,16.19739,0.001060286,4.778804e-13,0.000924188,1.111574e-05,0.01119901,0,0.15,0,5.0625e-05,-0.00535517,0.05834756,0.5431961,0.6666667,0.5,0.5,0,1,0,0,0,70,0,1.241056,1.524395,35547,0.6039115,999,192.8066
15480,1790263928.871,-0.1703782,-0.2286001,1.498514,-0.03083694,-1.152313,-0.007375437,-0.004,-0.04888902,-0.01265047,-0.006010766,-0.03540718,-0.001686134,-0.007908001,-0.0002587064,1.811342,-0.01992212,-0.009948691,0,-0.0443159,-0.1100124,-0.01092274,-0.03929774,-0.001580087,0.9151475,0.2765304,0,0.7800207,0.3481984,-0.005379075,-0.003057042,0.7764902,1.684556,0.8250536,1.918232,0.0001224517,5.0625e-05,16.19276,0.001047896,5.686208e-12,0.0009144667,1.097793e-05,0.008673484,0,0.05,0,5.0625e-05,-0.009254348,0.05504386,0.4867037,0,0.3333333,0.5,0.6666667,1,1,0.3333333,1,70,0,1.24048,1.530434,35477,0.6037136,999,189.8209
15481,1790263931.643,-0.1709922,-0.2300457,1.498514,-0.03579289,-1.415773,-0.006122157,-0.007500002,-0.03543182,-0.01317121,-0.02199183,-0.02414133,-0.001653757,0,-9.25959e-05,1.807572,-0.01926164,0,0,-0.04543264,-0.0809319,-0.007965678,-0.02880599,-0.004753202,1.365886,0.08319844,0,0.7924072,0.4443484,-0.005249104,-0.002282729,0.7699415,1.684994,0.7883427,1.93217,0.0001253332,3.375e-05,16.18892,0.001032733,1.068533e-12,0.0008961705,1.122984e-05,0.01392779,0.05,0.05,0,3.375e-05,-0.002993194,0.08064868,0.6011621,0,0.3333333,0.3333333,0.3333333,1,0,0.5,0,70,0,1.224716,1.535733,35611,0.6037085,991.26,191.5056
15482,1790263934.414,-0.1744911,-0.2268279,1.498514,-0.0371516,-1.07726,-0.003616654,0,-0.04597301,-0.01309038,-0.01542044,-0.03495623,-0.001696571,-0.007865002,-0.0004612309,1.830972,-0.01981187,-0.008851899,0,-0.04001992,-0.04591569,-0.01022306,-0.02270241,-0.008812988,1.538467,0.06293738,0,0.811613,0.3639306,-0.005219223,-0.002534295,0.7807746,1.832173,0.8510291,1.911458,0.0001223421,5.0625e-05,16.18933,0.001023916,3.351294e-12,0.0008899377,1.163641e-05,0.0103172,0,0.1,0,5.0625e-05,-0.006640565,0.0827314,0.4777088,0.5,1,0.6666667,0.5,1,0,0,0,70,0,1.22141,1.539196,35609,0.6036993,991.24,188.3599
15483,1790263937.182,-0.1710797,-0.2264693,1.498514,-0.03627942,-1.475448,-0.004149723,0,-0.03434979,-0.01259905,-0.06648265,-0.02366171,-0.001659736,0,-8.023603e-05,1.817322,-0.01980327,0,0,-0.04476975,-0.05871392,-0.008829968,-0.04419353,-0.001813933,1.637656,0.1154687,0,0.8102514,0.4496201,-0.005323995,-0.002620505,0.7748193,1.788696,0.7970828,1.928572,0.0001222889,5.0625e-05,16.18688,0.001019025,8.93638e-11,0.0008854214,1.131454e-05,0.01111319,0,0.05,0,5.0625e-05,-0.00741414,0.05137668,0.4646518,0,1,0.5,0.5,1,0,1,0,70,0,1.211097,1.545218,35665,0.6035394,999,192.8209
15484,1790263939.951,-0.169047,-0.2280773,1.498514,-0.03688557,-1.446627,-0.007840998,-0.013,-0.04220437,-0.01258891,-0.01995971,-0.02869864,-0.001646541,0,-0.0001463833,1.767401,-0.02077254,0,0,-0.04468669,-0.08676597,-0.008945554,-0.07912224,-0.008734739,1.54723,0.4447182,0,0.7578895,0.4345836,-0.005374696,-0.002773895,0.7594153,1.814554,0.8377582,1.918937,0.0001236671,7.59375e-05,16.1803,0.001023015,6.859022e-11,0.0008876535,1.16941e-05,0.01396745,0,0.1,0,7.59375e-05,-0.007428412,0.06421126,0.5668466,0.6,1,0.6,0.5,1,0,0,0,70,0,1.206276,1.551338,35648,0.6033126,999,192.4179
15485,1790263942.714,-0.1727733,-0.2292268,1.498514,-0.02729129,-0.9271652,-0.007595261,-0.003333334,-0.05064903,-0.01316508,-0.008891642,-0.03899615,-0.001716603,-0.01025333,-0.000469496,1.805405,-0.01951864,-0.0121491,0,-0.03723086,-0.06326288,-0.01083254,-0.01216511,-0.00036312,0.8374912,0.07195552,0,0.7899674,0.3285995,-0.005108041,-0.002487277,0.7836291,1.612374,0.8365318,1.92803,0.0001220031,7.59375e-05,16.17502,0.001007655,8.074433e-12,0.0008735851,1.20664e-05,0.01325974,0,0.05,0,7.59375e-05,-0.007690809,0.06177907,0.3853659,0,0,0.5,0,1,0.5,0,0,70,0,1.222855,1.528669,35727,0.6031972,999,191.9699
15486,1790263945.498,-0.1744742,-0.2298928,1.498514,-0.03711421,-0.9525854,-0.004603337,-0.005,-0.04683375,-0.01268624,-0.01228599,-0.03336339,-0.001709813,-0.007126668,-0.0002962235,1.814939,-0.01847528,-0.007469141,0,-0.03776788,-0.05155365,-0.009947567,-0.03553436,-0.01933916,1.42625,0.08556864,0,0.8027372,0.3705297,-0.005324818,-0.002642256,0.7822511,1.795508,0.810306,1.913625,0.0001245733,3.375e-05,16.17353,0.001027571,1.327467e-11,0.0008913664,1.163153e-05,0.01395795,0.1,0.05,0,3.375e-05,-0.0007557833,0.06429907,0.5126883,0,1,0.5,0,0.5,1,0,0.5,70,0,1.236688,1.528019,35556,0.6031811,999,191.896
15487,1790263948.347,-0.1710393,-0.2331588,1.498514,-0.03830303,-1.431085,-0.006307644,-0.01071429,-0.03604551,-0.01319927,-0.1312691,-0.02523937,-0.001646066,0,-0.0001525027,1.815372,-0.02001153,0,0,-0.04133051,-0.07200713,-0.008225445,-0.05737006,-0.007135099,1.757783,0.2880695,0,0.7783055,0.4401892,-0.005343051,-0.002429625,0.7623632,1.831006,0.8551967,1.925317,0.0001241749,5.0625e-05,16.17459,0.001032324,4.834843e-12,0.0008964789,1.167031e-05,0.01126743,0,0.1,0,5.0625e-05,-0.005918315,0.06601731,0.6513244,0.3333333,0.5,0.5714287,0.3333333,1,0.5,1,0,70,0,1.319195,1.518217,34645,0.603249,993.43,191.0245
