step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
777,0.02959,0.00596,0.00789,0.01574,0.25848,0.0000,0.0386,0.1920
778,0.02738,0.00075,0.00992,0.01672,0.25869,0.0000,0.0386,0.1210
779,0.03502,0.00717,0.00796,0.01989,0.25895,0.0000,0.0386,0.1808
780,0.03560,0.00946,0.00278,0.02336,0.25959,0.0000,0.0386,0.5468
781,0.04721,0.01188,0.00538,0.02995,0.26131,0.0000,0.0386,0.6498
782,0.06160,0.01338,0.01077,0.03745,0.26439,0.0000,0.0386,0.9090
783,0.07159,0.01513,0.01162,0.04484,0.26854,0.0000,0.0386,1.2741
784,0.07728,0.01291,0.01071,0.05366,0.27358,0.0000,0.0386,1.5803
785,0.08934,0.01812,0.00736,0.06387,0.27780,0.0000,0.0386,1.7570
786,0.09796,0.02169,0.00816,0.06811,0.28053,0.0000,0.0386,2.1105
787,0.10236,0.02224,0.01097,0.06914,0.28208,0.0000,0.0386,2.2282
788,0.10269,0.01900,0.01403,0.06966,0.28337,0.0000,0.0386,2.2394
789,0.10095,0.01409,0.01533,0.07152,0.28464,0.0000,0.0386,2.1397
790,0.09805,0.00851,0.01528,0.07426,0.28583,0.0000,0.0386,1.7899
791,0.09732,0.00385,0.01603,0.07745,0.28664,0.0000,0.0386,1.4787
792,0.09811,0.00019,0.01773,0.08020,0.28680,0.0000,0.0386,1.4730
793,0.10603,0.00349,0.02083,0.08170,0.28614,0.0000,0.0386,1.5976
794,0.11424,0.00732,0.02523,0.08170,0.28463,0.0000,0.0386,1.8316
795,0.12211,0.01127,0.03059,0.08025,0.28247,0.0000,0.0386,2.1038
796,0.12633,0.01451,0.03342,0.07840,0.28030,0.0000,0.0386,2.4306
797,0.12245,0.01324,0.03107,0.07814,0.27894,0.0000,0.0386,2.7664
798,0.11478,0.01041,0.02514,0.07923,0.27819,0.0000,0.0386,3.0294
799,0.11019,0.00897,0.02291,0.07831,0.27816,0.0000,0.0386,3.2074
800,0.10889,0.00972,0.02323,0.07594,0.27862,0.0000,0.0386,3.4848
801,0.10477,0.01043,0.02059,0.07375,0.27821,0.0000,0.0386,3.7368
802,0.10113,0.01180,0.02092,0.06841,0.27709,0.0000,0.0386,3.7222
803,0.09800,0.01318,0.02238,0.06243,0.27557,0.0000,0.0386,3.5925
804,0.09301,0.01386,0.02051,0.05864,0.27389,0.0000,0.0386,3.4727
805,0.09060,0.01466,0.02006,0.05587,0.27228,0.0000,0.0386,3.3953
806,0.09072,0.01544,0.02133,0.05395,0.27076,0.0000,0.0386,3.4795
807,0.09187,0.01630,0.02288,0.05269,0.26930,0.0000,0.0386,3.4779
808,0.09222,0.01601,0.02407,0.05214,0.26779,0.0000,0.0386,3.4299
809,0.09199,0.01480,0.02558,0.05161,0.26607,0.0000,0.0386,3.3781
810,0.09001,0.01276,0.02565,0.05160,0.26404,0.0000,0.0386,3.2738
811,0.08882,0.01203,0.02471,0.05209,0.26163,0.0000,0.0386,3.2173
812,0.09064,0.01519,0.02209,0.05336,0.25915,0.0000,0.0386,3.2669
813,0.09490,0.01842,0.02006,0.05642,0.25759,0.0000,0.0386,3.0564
814,0.09392,0.01770,0.01744,0.05878,0.25721,0.0000,0.0386,2.9350
815,0.08950,0.01361,0.01415,0.06174,0.25789,0.0000,0.0386,3.0308
816,0.08594,0.00906,0.01102,0.06586,0.25961,0.0000,0.0386,3.0869
817,0.08366,0.00493,0.00869,0.07004,0.26066,0.0000,0.0386,2.9400
818,0.07877,0.00007,0.00707,0.07163,0.26088,0.0000,0.0386,2.9776
819,0.08803,0.00521,0.01366,0.06915,0.26078,0.0000,0.0386,2.8714
820,0.09221,0.00565,0.02021,0.06635,0.26067,0.0000,0.0386,2.5280
821,0.09286,0.00265,0.02412,0.06608,0.26070,0.0000,0.0386,2.0791
822,0.09693,0.00300,0.02593,0.06800,0.26092,0.0000,0.0386,1.7877
823,0.10786,0.00920,0.02661,0.07205,0.26125,0.0000,0.0386,1.5903
824,0.11733,0.01262,0.02905,0.07566,0.26149,0.0000,0.0386,1.5503
825,0.12517,0.01392,0.03281,0.07844,0.26139,0.0000,0.0386,1.4530
826,0.13343,0.01593,0.03693,0.08056,0.26082,0.0000,0.0386,1.3971
827,0.14343,0.02090,0.04065,0.08187,0.25983,0.0000,0.0386,1.4647
828,0.15002,0.02519,0.04191,0.08292,0.25887,0.0000,0.0386,1.8452
829,0.15334,0.02881,0.03994,0.08458,0.25773,0.0000,0.0386,1.8438
830,0.15488,0.03150,0.03762,0.08576,0.25722,0.0000,0.0386,1.8162
831,0.15423,0.03241,0.03592,0.08590,0.25783,0.0000,0.0386,1.7802
832,0.15340,0.03289,0.03570,0.08481,0.25964,0.0000,0.0386,1.7733
833,0.14854,0.02715,0.03862,0.08277,0.26088,0.0000,0.0386,1.7783
834,0.14628,0.02442,0.03826,0.08360,0.26101,0.0000,0.0386,1.9816
835,0.15108,0.02647,0.04237,0.08224,0.26043,0.0000,0.0386,1.9981
836,0.15680,0.02921,0.04619,0.08141,0.25960,0.0000,0.0386,1.8497
837,0.16073,0.03020,0.04918,0.08135,0.25876,0.0000,0.0386,1.9030
838,0.16342,0.02928,0.05191,0.08223,0.25789,0.0000,0.0386,1.9794
839,0.16588,0.02828,0.05446,0.08315,0.25703,0.0000,0.0386,2.0972
840,0.16836,0.02701,0.05689,0.08446,0.25614,0.0000,0.0386,2.3286
841,0.17083,0.02541,0.05963,0.08580,0.25513,0.0000,0.0386,2.4912
842,0.17288,0.02362,0.06260,0.08667,0.25389,0.0000,0.0386,2.4834
843,0.16959,0.02106,0.06370,0.08483,0.25264,0.0000,0.0386,2.5548
844,0.16493,0.01862,0.06146,0.08485,0.25183,0.0000,0.0386,2.6037
845,0.16838,0.02187,0.06067,0.08585,0.25144,0.0000,0.0386,2.4170
846,0.18431,0.02982,0.06458,0.08991,0.25215,0.0000,0.0386,2.2187
847,0.20060,0.03664,0.06926,0.09470,0.25383,0.0000,0.0386,2.1909
848,0.21837,0.04441,0.07405,0.09990,0.25654,0.0000,0.0386,2.1164
849,0.23123,0.04880,0.07719,0.10523,0.25862,0.0000,0.0386,1.9165
850,0.24323,0.05210,0.08195,0.10918,0.25940,0.0000,0.0386,1.8329
851,0.24939,0.05148,0.08813,0.10978,0.25926,0.0000,0.0386,1.7107
852,0.25345,0.05051,0.09437,0.10857,0.25865,0.0000,0.0386,1.9565
853,0.25702,0.05006,0.09719,0.10976,0.25776,0.0000,0.0000,1.8951
854,0.26174,0.05248,0.09758,0.11167,0.25672,0.0000,0.1032,1.7929
855,0.26670,0.05587,0.09666,0.11416,0.25557,0.0000,0.2063,1.6451
856,0.27169,0.05944,0.09607,0.11618,0.25430,0.0000,0.3095,1.5608
857,0.27627,0.06290,0.09630,0.11707,0.25287,0.0000,0.4127,1.5103
858,0.27986,0.06620,0.09677,0.11689,0.25118,0.0000,0.5158,1.6413
859,0.27925,0.06857,0.09563,0.11505,0.24911,0.0000,0.6190,1.7450
860,0.26817,0.06711,0.08966,0.11141,0.24684,0.0000,0.7222,2.0485
861,0.25455,0.06384,0.08191,0.10881,0.24427,0.0000,0.8253,1.9962
862,0.24060,0.06003,0.07671,0.10386,0.24237,0.0000,0.9285,2.1655
863,0.22310,0.05399,0.07325,0.09586,0.24181,0.0000,1.0317,2.5125
864,0.20564,0.04788,0.07184,0.08593,0.24294,0.0000,1.1348,2.5940
865,0.19138,0.03954,0.07563,0.07621,0.24415,0.0000,1.2380,2.4662
866,0.17975,0.03259,0.07771,0.06946,0.24473,0.0000,1.3412,1.9668
867,0.16961,0.02754,0.07616,0.06591,0.24509,0.0000,1.4443,1.5629
868,0.16145,0.02334,0.07356,0.06454,0.24550,0.0000,1.5475,1.2701
869,0.15447,0.01953,0.07067,0.06427,0.24611,0.0000,1.6506,1.0503
870,0.15094,0.01655,0.06805,0.06634,0.24678,0.0000,1.7538,0.9835
871,0.15170,0.01643,0.06479,0.07049,0.24733,0.0000,1.8570,1.0738
872,0.15404,0.01909,0.06010,0.07484,0.24765,0.0000,1.9601,1.2539
873,0.15601,0.02276,0.05445,0.07880,0.24764,0.0000,2.0633,1.2614
874,0.15634,0.02494,0.04893,0.08247,0.24711,0.0000,2.1665,1.2240
875,0.15185,0.02492,0.04267,0.08427,0.24617,0.0000,2.2696,1.3049
876,0.14582,0.02414,0.03708,0.08461,0.24592,0.0000,2.3728,1.5033
877,0.13805,0.02504,0.03123,0.08178,0.24675,0.0000,2.4760,1.4563
878,0.12954,0.02363,0.02680,0.07911,0.24884,0.0000,2.5791,1.3406
879,0.12336,0.02248,0.02423,0.07665,0.25164,0.0000,2.6823,1.2092
880,0.11962,0.02254,0.02365,0.07342,0.25457,0.0000,2.7855,1.0333
881,0.11268,0.01681,0.02237,0.07349,0.25669,0.0000,2.8886,0.9023
882,0.10853,0.01395,0.02053,0.07406,0.25825,0.0000,2.9918,0.9926
883,0.10763,0.01474,0.01840,0.07449,0.25962,0.0000,3.0950,1.0986
884,0.10926,0.01882,0.01560,0.07484,0.26098,0.0000,3.1981,1.1052
885,0.11274,0.02550,0.01100,0.07625,0.26234,0.0000,3.3013,0.9253
886,0.11704,0.03290,0.00580,0.07834,0.26357,0.0000,3.4045,0.8191
887,0.11968,0.03689,0.00202,0.08077,0.26449,0.0000,3.5076,0.7323
888,0.12063,0.03795,0.00090,0.08178,0.26505,0.0000,3.6108,0.6256
889,0.12181,0.03776,0.00327,0.08078,0.26523,0.0000,3.7140,0.5603
890,0.11947,0.03721,0.00459,0.07767,0.26501,0.0000,3.8171,0.5173
891,0.11568,0.03740,0.00590,0.07238,0.26456,0.0000,3.9203,0.5464
892,0.10979,0.03614,0.00736,0.06629,0.26435,0.0000,4.0235,0.6126
893,0.10217,0.03332,0.00927,0.05958,0.26433,0.0000,4.1266,0.6696
894,0.09461,0.02997,0.01164,0.05301,0.26519,0.0000,4.2298,0.7842
895,0.08848,0.02789,0.01339,0.04720,0.26701,0.0000,4.3330,0.8339
896,0.08455,0.02766,0.01465,0.04224,0.26985,0.0000,4.4361,0.8451
897,0.07887,0.03049,0.01214,0.03624,0.27204,0.0000,4.5393,0.9540
898,0.07359,0.02991,0.00908,0.03460,0.27309,0.0725,4.6424,0.8422
899,0.06828,0.03181,0.00416,0.03231,0.27337,0.1449,4.7456,0.9125
900,0.06563,0.03330,0.00084,0.03150,0.27312,0.2174,4.8488,0.9851
901,0.06671,0.03451,0.00010,0.03210,0.27261,0.2899,4.9519,1.1572
902,0.07035,0.03578,0.00079,0.03378,0.27192,0.3623,5.0551,1.3219
903,0.07568,0.03844,0.00175,0.03549,0.27110,0.4348,5.1583,1.4073
904,0.08067,0.04158,0.00198,0.03711,0.27002,0.5072,5.2614,1.4837
905,0.08213,0.04346,0.00020,0.03846,0.26852,0.5797,5.3646,1.5419
906,0.08598,0.04424,0.00282,0.03892,0.26657,0.6522,5.4678,1.6162
907,0.08839,0.04436,0.00554,0.03849,0.26431,0.7246,5.5709,1.6459
908,0.08892,0.04529,0.00663,0.03700,0.26258,0.7971,5.6741,1.5858
909,0.08639,0.04488,0.00522,0.03629,0.26180,0.8696,5.7773,1.7810
910,0.08671,0.04514,0.00597,0.03560,0.26211,0.9420,5.8804,1.7972
911,0.08860,0.04458,0.00795,0.03608,0.26316,1.0145,5.9836,1.6261
912,0.09115,0.04530,0.00681,0.03904,0.26485,1.0870,6.0868,1.5273
913,0.09105,0.04450,0.00236,0.04420,0.26577,1.1594,6.1899,1.7359
914,0.09292,0.04243,0.00214,0.04834,0.26594,1.2319,6.2931,1.8917
915,0.09575,0.04060,0.00389,0.05126,0.26569,1.3043,6.3963,2.3398
916,0.10233,0.04392,0.00594,0.05247,0.26527,1.3768,6.4994,2.4171
917,0.11062,0.04913,0.00767,0.05382,0.26480,1.4493,6.6026,2.4733
918,0.12046,0.05559,0.00926,0.05562,0.26429,1.5217,6.7058,2.4711
919,0.12880,0.06019,0.01021,0.05840,0.26366,1.5942,6.8089,2.4758
920,0.13077,0.06018,0.00991,0.06068,0.26283,1.6667,6.9121,2.5970
921,0.12761,0.05704,0.00861,0.06195,0.26169,1.7391,7.0153,2.7567
922,0.12526,0.05557,0.00830,0.06139,0.26020,1.8116,7.1184,2.9987
923,0.12384,0.05632,0.00852,0.05900,0.25849,1.8841,7.2216,3.2886
924,0.11369,0.05122,0.00648,0.05599,0.25746,1.9565,7.3248,3.6118
925,0.10292,0.04472,0.00650,0.05170,0.25727,2.0290,7.4279,3.7926
926,0.09055,0.03719,0.00502,0.04834,0.25832,2.1014,7.5311,3.9798
927,0.07696,0.02894,0.00126,0.04675,0.26100,2.1739,7.6342,4.1429
928,0.07097,0.02388,0.00201,0.04508,0.26500,2.2464,7.7374,4.3250
929,0.07460,0.02522,0.00672,0.04267,0.26841,2.3188,7.8406,4.5406
930,0.08021,0.02929,0.00966,0.04126,0.27086,2.3913,7.9437,4.2620
931,0.08788,0.03324,0.01198,0.04266,0.27268,2.4638,7.9437,4.3802
932,0.09311,0.03376,0.01406,0.04529,0.27406,2.5362,7.9437,4.5184
933,0.09621,0.03244,0.01586,0.04790,0.27525,2.6087,7.9437,4.5602
934,0.09816,0.03115,0.01719,0.04982,0.27628,2.6812,7.9437,4.7214
935,0.09877,0.03096,0.01695,0.05087,0.27713,2.7536,7.9437,4.8576
936,0.10054,0.03042,0.01746,0.05266,0.27765,2.8261,7.9437,4.9500
937,0.10384,0.02779,0.01912,0.05693,0.27750,2.8985,7.9437,5.0430
938,0.10457,0.02729,0.01812,0.05917,0.27662,2.9710,7.9437,5.1127
939,0.10400,0.02662,0.01649,0.06089,0.27515,3.0435,7.9437,5.1699
940,0.09996,0.02450,0.01366,0.06180,0.27362,3.1159,7.9437,5.1349
941,0.10007,0.02473,0.01401,0.06132,0.27343,3.1884,7.9437,5.1845
942,0.09352,0.01820,0.01701,0.05831,0.27481,3.2609,7.9437,5.1931
943,0.08950,0.01259,0.01992,0.05700,0.27752,3.3333,7.9437,5.2879
944,0.08968,0.01190,0.02063,0.05714,0.28140,3.4058,7.9437,5.4161
945,0.09545,0.01325,0.02131,0.06089,0.28463,3.4783,7.9437,5.6192
946,0.09978,0.01604,0.02150,0.06225,0.28684,3.5507,7.9437,5.6845
947,0.10266,0.01733,0.02196,0.06338,0.28828,3.6232,7.9437,6.0368
948,0.10656,0.02326,0.01974,0.06356,0.28929,3.6956,7.9437,6.1487
949,0.11014,0.03098,0.01533,0.06383,0.29009,3.7681,7.9437,6.2684
950,0.11074,0.03483,0.01194,0.06397,0.29073,3.8406,7.9437,6.4522
951,0.10798,0.03202,0.01147,0.06449,0.29115,3.9130,7.9437,6.5680
952,0.10319,0.02806,0.01102,0.06412,0.29131,3.9855,7.9437,6.6659
953,0.09991,0.02841,0.00880,0.06270,0.29119,4.0580,7.9437,6.7315
954,0.09798,0.02993,0.00672,0.06133,0.29076,4.1304,7.9437,6.7307
955,0.09613,0.03172,0.00545,0.05897,0.29016,4.2029,7.9437,6.8656
956,0.09022,0.02730,0.00793,0.05498,0.28995,4.2754,7.9437,6.9378
957,0.08123,0.02095,0.01012,0.05017,0.29040,4.3478,7.9437,6.9686
958,0.07752,0.01464,0.01412,0.04877,0.29163,4.4203,7.9437,7.0760
959,0.08783,0.01921,0.01953,0.04910,0.29419,4.4927,7.9437,7.1204
960,0.10350,0.03127,0.02139,0.05085,0.29789,4.5652,7.9437,7.1991
961,0.12092,0.04445,0.02523,0.05124,0.30098,4.6377,7.9437,7.4127
962,0.12796,0.04793,0.02909,0.05094,0.30303,4.7101,7.9437,7.6201
963,0.13287,0.04944,0.03321,0.05021,0.30417,4.7826,7.9437,7.8126
964,0.12921,0.04504,0.03536,0.04881,0.30463,4.8551,7.9437,7.8772
965,0.12448,0.04226,0.03566,0.04657,0.30474,4.9275,7.9437,7.8152
966,0.12044,0.03937,0.03643,0.04464,0.30468,5.0000,7.9437,7.7461
967,0.11990,0.03832,0.03710,0.04447,0.30452,5.0725,7.9437,7.6397
968,0.12286,0.03922,0.03728,0.04636,0.30414,5.1449,7.9437,7.5659
969,0.12514,0.03854,0.03777,0.04884,0.30330,5.2174,7.9437,7.6595
970,0.12634,0.03733,0.03790,0.05111,0.30178,5.2898,7.9437,7.7540
971,0.12534,0.03616,0.03745,0.05172,0.29959,5.3623,7.9437,7.7464
972,0.12105,0.03370,0.03694,0.05040,0.29749,5.4348,7.9437,7.7291
973,0.11955,0.03522,0.03595,0.04838,0.29713,5.5072,7.9437,7.8589
974,0.12043,0.03712,0.03458,0.04873,0.29867,5.5797,7.9437,7.9469
975,0.11845,0.03486,0.03253,0.05105,0.30176,5.6522,7.9437,8.0362
976,0.11190,0.02976,0.02755,0.05459,0.30605,5.7246,7.9437,8.0417
977,0.10187,0.02337,0.02095,0.05755,0.30964,5.7971,7.9437,8.2573
978,0.09322,0.01711,0.01696,0.05916,0.31239,5.8696,7.9437,8.0649
979,0.09049,0.01271,0.01727,0.06050,0.31473,5.9420,7.9437,7.9514
980,0.09445,0.01568,0.01701,0.06175,0.31687,6.0145,7.9437,7.7690
981,0.10207,0.02302,0.01495,0.06410,0.31892,6.0869,7.9437,7.5800
982,0.11054,0.03103,0.01172,0.06778,0.32072,6.1594,7.9437,7.4743
983,0.11111,0.03225,0.00878,0.07007,0.32198,6.2319,8.0879,7.4263
984,0.10482,0.02756,0.00809,0.06917,0.32256,6.3043,7.9848,7.4387
985,0.10401,0.02745,0.00940,0.06716,0.32242,6.3768,7.8816,7.3588
986,0.10528,0.03001,0.01064,0.06463,0.32152,6.4493,7.7784,7.2532
987,0.10346,0.03066,0.01328,0.05951,0.32009,6.5217,7.6753,7.1758
988,0.09550,0.02886,0.01670,0.04994,0.31864,6.5942,7.5721,7.0490
989,0.08445,0.02679,0.01886,0.03879,0.31849,6.6667,7.4689,6.8001
990,0.07715,0.02387,0.02327,0.03002,0.31967,6.7391,7.3658,6.7373
991,0.07489,0.02160,0.02761,0.02569,0.32220,6.8116,7.2626,6.7349
992,0.08230,0.02819,0.02800,0.02610,0.32566,6.8840,7.1594,6.7522
993,0.08916,0.03496,0.02505,0.02915,0.32829,6.9565,7.0563,6.7297
994,0.09648,0.03897,0.02422,0.03329,0.33011,7.0290,6.9531,6.9955
995,0.10464,0.04026,0.02717,0.03722,0.33130,7.1014,6.8499,7.1990
996,0.10806,0.03946,0.02823,0.04037,0.33216,7.1739,6.7468,7.2296
997,0.10980,0.03890,0.02682,0.04408,0.33284,7.2464,6.6436,7.2143
998,0.11276,0.03923,0.02480,0.04872,0.33328,7.3188,6.5404,7.1563
999,0.13979,0.05268,0.03401,0.05310,0.33362,7.3913,6.4373,7.1661
1000,0.16692,0.06241,0.04734,0.05717,0.38500,0.0000,0.0000,7.3196
1001,0.27758,0.08154,0.02696,0.16909,0.37938,0.0000,0.0000,0.4583
1002,0.27139,0.06410,0.04038,0.16691,0.37193,0.0602,0.0709,0.7724
1003,0.22980,0.04508,0.03537,0.14935,0.36317,0.1203,0.1417,0.3059
1004,0.16460,0.03117,0.01504,0.11839,0.35568,0.1805,0.2126,0.4504
1005,0.12427,0.02927,0.00095,0.09405,0.34953,0.2407,0.2834,0.3354
1006,0.11570,0.02862,0.00970,0.07738,0.34419,0.3009,0.3543,0.3153
1007,0.10494,0.02337,0.01139,0.07018,0.33920,0.3610,0.4251,0.3749
1008,0.09831,0.01713,0.01068,0.07050,0.33366,0.4212,0.4960,0.3710
1009,0.09043,0.01712,0.01179,0.06152,0.32721,0.4814,0.5668,0.3000
1010,0.08246,0.01777,0.01817,0.04653,0.32030,0.5416,0.6377,0.2532
1011,0.07337,0.01832,0.02299,0.03205,0.31313,0.6017,0.7085,0.2116
1012,0.05844,0.01666,0.02272,0.01906,0.30637,0.6619,0.7794,0.1730
1013,0.05198,0.01770,0.02095,0.01332,0.30066,0.7221,0.8502,0.1694
1014,0.04790,0.01947,0.01899,0.00944,0.29642,0.7822,0.9211,0.1573
1015,0.04057,0.02006,0.01514,0.00537,0.29344,0.8424,0.9919,0.1143
1016,0.03859,0.02117,0.01184,0.00558,0.29114,0.9026,1.0628,0.0823
1017,0.03637,0.02211,0.00792,0.00634,0.28921,0.9628,1.1336,0.0962
1018,0.03549,0.02336,0.00403,0.00810,0.28746,1.0229,1.2045,0.1203
1019,0.04185,0.02072,0.00338,0.01776,0.28557,1.0831,1.2753,0.1644
1020,0.04289,0.01451,0.00460,0.02379,0.28357,1.1433,1.3462,0.1768
1021,0.04289,0.01167,0.00472,0.02650,0.28159,1.2035,1.4170,0.1890
1022,0.04189,0.00912,0.00415,0.02863,0.27961,1.2636,1.4879,0.2103
1023,0.04260,0.00839,0.00305,0.03116,0.27762,1.3238,1.5587,0.2284
1024,0.04412,0.00832,0.00207,0.03372,0.27566,1.3840,1.6296,0.1411
1025,0.04618,0.00870,0.00136,0.03612,0.27376,1.4442,1.7004,0.1866
1026,0.04990,0.01063,0.00042,0.03885,0.27194,1.5043,1.7713,0.2247
1027,0.05172,0.01076,0.00019,0.04077,0.27012,1.5645,1.8421,0.2892
1028,0.05113,0.00955,0.00116,0.04041,0.26824,1.6247,1.9130,0.3309
1029,0.04954,0.00844,0.00270,0.03840,0.26637,1.6848,1.9838,0.3709
1030,0.04802,0.00745,0.00479,0.03578,0.26461,1.7450,2.0547,0.3883
1031,0.04691,0.00751,0.00620,0.03319,0.26304,1.8052,2.1255,0.4353
1032,0.04558,0.00753,0.00718,0.03087,0.26175,1.8654,2.1964,0.5654
1033,0.03847,0.00663,0.00636,0.02548,0.26076,1.9255,2.2672,0.6158
1034,0.03542,0.00434,0.00739,0.02369,0.25988,1.9857,2.3381,0.4542
1035,0.03297,0.00319,0.00705,0.02272,0.25903,2.0459,2.4089,0.3091
1036,0.03174,0.00381,0.00623,0.02171,0.25824,2.1061,2.4798,0.4121
1037,0.02978,0.00375,0.00595,0.02009,0.25755,2.1662,2.5506,0.7699
1038,0.02764,0.00374,0.00560,0.01829,0.25700,2.2264,2.6215,1.0887
1039,0.02449,0.00215,0.00562,0.01672,0.25661,2.2866,2.6923,1.3989
1040,0.02142,0.00016,0.00575,0.01551,0.25634,2.3467,2.7632,1.6454
1041,0.02217,0.00165,0.00582,0.01470,0.25615,2.4069,2.8340,1.7919
1042,0.02178,0.00270,0.00528,0.01380,0.25601,2.4671,2.9049,1.9044
1043,0.02023,0.00326,0.00433,0.01265,0.25592,2.5273,2.9757,2.0220
1044,0.01943,0.00443,0.00367,0.01134,0.25586,2.5874,3.0466,2.1464
1045,0.01992,0.00652,0.00340,0.00999,0.25583,2.6476,3.1174,2.2516
1046,0.01969,0.00830,0.00275,0.00863,0.25584,2.7078,3.1883,2.3360
1047,0.02063,0.01016,0.00242,0.00805,0.25586,2.7680,3.2591,2.4017
1048,0.02345,0.01192,0.00247,0.00906,0.25586,2.8281,3.3300,2.4728
1049,0.02798,0.01379,0.00276,0.01143,0.25579,2.8883,3.4008,2.5239
1050,0.03224,0.01511,0.00298,0.01415,0.25563,2.9485,3.4717,2.5420
1051,0.03544,0.01606,0.00295,0.01644,0.25538,3.0086,3.5425,2.5734
1052,0.03661,0.01679,0.00230,0.01752,0.25509,3.0688,3.6134,2.5951
1053,0.03470,0.01644,0.00146,0.01681,0.25489,3.1290,3.6842,2.5972
1054,0.02860,0.01300,0.00089,0.01472,0.25485,3.1892,3.7551,2.6341
1055,0.02354,0.01180,0.00030,0.01144,0.25502,3.2493,3.8259,2.6590
1056,0.02173,0.01170,0.00133,0.00869,0.25534,3.3095,3.8968,2.6434
1057,0.02112,0.01187,0.00202,0.00723,0.25577,3.3697,3.9676,2.5725
1058,0.02143,0.01225,0.00212,0.00705,0.25625,3.4299,4.0385,2.4741
1059,0.02223,0.01255,0.00166,0.00802,0.25673,3.4900,4.1093,2.3943
1060,0.02396,0.01248,0.00124,0.01024,0.25714,3.5502,4.1802,2.2768
1061,0.02645,0.01248,0.00058,0.01339,0.25741,3.6104,4.2510,2.1267
1062,0.02976,0.01223,0.00075,0.01678,0.25752,3.6706,4.3219,2.0129
1063,0.03304,0.01156,0.00196,0.01951,0.25749,3.7307,4.3927,1.9473
1064,0.03442,0.01066,0.00295,0.02082,0.25742,3.7909,4.4636,1.9428
1065,0.03320,0.00942,0.00351,0.02027,0.25741,3.8511,4.5344,1.9584
1066,0.02983,0.00814,0.00312,0.01857,0.25754,3.9112,4.6053,1.9625
1067,0.02711,0.00797,0.00265,0.01648,0.25779,3.9714,4.6761,1.9545
1068,0.02523,0.00820,0.00222,0.01480,0.25812,4.0316,4.7470,1.9137
1069,0.02456,0.00858,0.00212,0.01386,0.25851,4.0918,4.8178,1.8587
1070,0.02472,0.00884,0.00231,0.01356,0.25893,4.1519,4.8887,1.7990
1071,0.02550,0.00876,0.00273,0.01401,0.25934,4.2121,4.9595,1.7620
1072,0.02694,0.00830,0.00323,0.01541,0.25971,4.2723,5.0304,1.7769
1073,0.02977,0.00814,0.00422,0.01740,0.26000,4.3325,5.1012,1.8523
1074,0.03359,0.00816,0.00585,0.01957,0.26019,4.3926,5.1721,1.9878
1075,0.03607,0.00760,0.00725,0.02122,0.26035,4.4528,5.2429,2.1897
1076,0.03561,0.00662,0.00825,0.02074,0.26051,4.5130,5.3138,2.3749
1077,0.03035,0.00550,0.00876,0.01608,0.26076,4.5731,5.3846,2.5153
1078,0.02559,0.00469,0.00928,0.01162,0.26112,4.6333,5.4555,2.5900
1079,0.02177,0.00406,0.00959,0.00812,0.26160,4.6935,5.5263,2.6173
1080,0.02061,0.00394,0.01018,0.00650,0.26216,4.7537,5.5972,2.6380
1081,0.02263,0.00439,0.01132,0.00691,0.26272,4.8138,5.6680,2.7505
1082,0.02592,0.00476,0.01259,0.00857,0.26324,4.8740,5.7389,2.9816
1083,0.02939,0.00484,0.01375,0.01080,0.26370,4.9342,5.8097,3.2962
1084,0.03197,0.00437,0.01457,0.01303,0.26412,4.9944,5.8806,3.6448
1085,0.03213,0.00319,0.01462,0.01432,0.26457,5.0545,5.9514,3.9800
1086,0.02933,0.00150,0.01384,0.01399,0.26513,5.1147,6.0223,4.2173
1087,0.02519,0.00054,0.01219,0.01247,0.26587,5.1749,6.0931,4.3429
1088,0.02298,0.00151,0.01073,0.01073,0.26677,5.2350,6.1640,4.3472
1089,0.02162,0.00201,0.00953,0.01008,0.26779,5.2952,6.2348,4.2886
1090,0.02266,0.00241,0.00915,0.01110,0.26885,5.3554,6.3057,4.2018
1091,0.02506,0.00246,0.00911,0.01349,0.26986,5.4156,6.3765,4.1667
1092,0.02861,0.00205,0.00974,0.01682,0.27075,5.4757,6.4474,4.2411
1093,0.03276,0.00205,0.01036,0.02034,0.27151,5.5359,6.5182,4.4211
1094,0.03663,0.00284,0.01053,0.02326,0.27217,5.5961,6.5891,4.6460
1095,0.03873,0.00449,0.00993,0.02431,0.27284,5.6563,6.6599,4.8672
1096,0.03846,0.00706,0.00824,0.02317,0.27361,5.7164,6.7308,5.0060
1097,0.03624,0.00953,0.00606,0.02065,0.27457,5.7766,6.8016,5.0174
1098,0.03274,0.01129,0.00369,0.01777,0.27568,5.8368,6.8725,4.9162
1099,0.03016,0.01217,0.00044,0.01755,0.27674,5.8969,6.8725,4.7333
1100,0.03027,0.00891,0.00013,0.02123,0.27758,5.9571,6.8725,4.5279
1101,0.03416,0.00697,0.00105,0.02613,0.27825,6.0173,6.8725,4.4738
1102,0.04115,0.00703,0.00204,0.03208,0.27880,6.0775,6.8725,4.4101
1103,0.04858,0.00868,0.00232,0.03757,0.27929,6.1376,6.8725,4.3683
1104,0.05432,0.01116,0.00172,0.04144,0.27972,6.1978,6.8725,4.3118
1105,0.05859,0.01377,0.00075,0.04406,0.28013,6.2580,6.8725,4.2149
