step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
12622,1790238896.656,-0.5365137,-0.6904955,1.257911,-0.05854737,-0.9726252,-0.00145825,-0.005,-0.1983113,-0.009090341,-0.02974488,-0.1301595,-0.001582573,-0.010092,-0.002210517,1.18152,-0.03442873,-0.006693458,-0.0003029923,-0.03652128,0.6485252,-0.02,-0.05519057,-0.04981152,-0.02081192,0.6615456,0.3052203,-0.005737477,-0.004836078,0.4981843,1.326579,0.5728861,1.509951,40,0,0.25,0.25,0,2.110769,0.2130346,0.2120324,0.0006612554,0.0001139063,28.93677,0.001729022,1.038268e-09,0.001021133,4.663284e-05,0.01253672,0,0.1,0,0.0001139063,-0.01176663,0.3973701,1.334157,1.541864,34180,1.235937,718.94,87.86314
12623,1790238899.667,-0.4606315,-0.6185826,1.097509,-0.04595886,-0.5782949,-0.001358005,-0.005,-0.1849822,-0.007934989,-0.01887096,-0.1250877,-0.001410677,-0.01700667,-0.002054486,1.048425,-0.02936583,-0.0127392,-0.0002297472,-0.03354288,0.3933904,-0.03333334,-0.001121301,-0.04778215,-0.01994142,0.5776423,0.214912,-0.005387354,-0.00448544,0.4355239,1.102172,0.5009099,1.288441,40,0,0.5,0.5,0,2.649637,0.2341874,0.2079169,0.0006645899,0.0001139063,28.94581,0.001744489,1.023206e-09,0.001032242,4.765628e-05,0.01283555,0,0.05,0,0.0001139063,-0.01012915,0.3003422,1.339553,1.65981,32774,1.236375,743.23,90.6158
12624,1790238902.556,-0.4772142,-0.6238198,1.123724,-0.05448719,-0.691956,-0.001897956,-0.002142857,-0.1854045,-0.00790689,-0.04818144,-0.1207744,-0.001419322,-0.009542859,-0.001998358,1.065859,-0.03028372,-0.006575757,-0.0004390472,-0.03295493,0.4886201,-0.02857143,-0.0007779835,-0.05542393,-0.01797335,0.5812201,0.2663354,-0.005131456,-0.004341878,0.4475072,1.148639,0.4978498,1.330745,40,0,0.4,0.4,0,3.449795,0.2659585,0.2110235,0.0006472671,0.0001139063,28.94832,0.001727042,1.030024e-09,0.001026674,5.309957e-05,0.01274376,0,0.05,0,0.0001139063,-0.01090692,0.301358,1.330377,1.548891,34142,1.236319,730.32,88.63712
12625,1790238905.447,-0.5246426,-0.6883075,1.239311,-0.06211869,-1.003382,-0.002852577,-0.02200001,-0.1991383,-0.009086953,-0.06311946,-0.1289618,-0.001537905,-0.007066,-0.00180707,1.1731,-0.0341056,-0.005560181,-0.003899733,-0.03657314,0.6910912,-0.02,-0.004032693,-0.06251986,-0.02048061,0.6329865,0.310317,-0.005574248,-0.004639094,0.4873849,1.29529,0.5926766,1.489147,40,0,0.25,0.25,0,3.174943,0.2284748,0.2080287,0.0006592337,0.0001139063,28.94499,0.001753168,1.004971e-09,0.001044532,4.940068e-05,0.0120337,0,0.05,0,0.0001139063,-0.01092377,0.2931953,1.323277,1.550053,34212,1.235936,672.23,80.71708
12626,1790238908.335,-0.4101536,-0.5468568,0.9774081,-0.04773523,-0.6624682,-0.001496824,-0.006000001,-0.1509305,-0.00712391,-0.1033379,-0.09887757,-0.001217394,-0.005700001,-0.001508065,0.9182773,-0.02585729,-0.005225418,0,-0.02883494,0.3992291,-0.04,-0.007171432,-0.04841958,-0.01604337,0.5044543,0.2424811,-0.004331087,-0.003618875,0.3855443,1.014515,0.4514659,1.176161,40,0,0.5,0.5,0,3.662869,0.2315727,0.1999031,0.0006494386,7.59375e-05,28.94066,0.001759645,9.999767e-10,0.001035509,7.469633e-05,0.01309875,0.1,0.1,0,7.59375e-05,-0.008878628,0.3386919,1.347011,1.530584,34161,1.235902,669.59,81.41738
12627,1790238911.224,-0.2290276,-0.2989764,0.531603,-0.02909912,-0.3968824,-0.002816423,-0.013,-0.084953,-0.003535409,-0.05169066,-0.05329883,-0.0006755993,0,-0.0007494175,0.5131527,-0.01566809,0,0,-0.01629209,0.2537482,-0.08000001,-0.004982758,-0.03460346,-0.009492347,0.2592978,0.1513682,-0.002295489,-0.001955266,0.199834,0.5399808,0.2505441,0.6343066,40,0,0.8000001,0.8000001,0,2.095112,0.2645859,0.2100844,0.0006512308,7.59375e-05,28.94171,0.001760766,9.75273e-10,0.001053417,5.611737e-05,0.01168496,0.05,0.1,0,7.59375e-05,-0.009216841,0.366052,1.326075,1.550124,34178,1.236038,745.89,89.62343
12628,1790238914.097,-0.4061851,-0.5267035,0.9585078,-0.04685366,-0.5661415,-0.002016087,-0.01333333,-0.1538221,-0.006844044,-0.02316899,-0.1012529,-0.001215583,-0.006884446,-0.001525339,0.9199292,-0.02557918,-0.005483777,-0.0002647881,-0.02851019,0.4255688,-0.04444445,-0.003760512,-0.04690279,-0.01573349,0.4923626,0.2310002,-0.00431919,-0.003723128,0.3728969,0.9882409,0.3835071,1.133984,40,0,0.5714287,0.5714287,0,2.800937,0.2085311,0.2034194,0.0006599503,7.59375e-05,28.94378,0.001749727,1.012186e-09,0.001034085,5.569085e-05,0.01305955,0.05,0.1,0,7.59375e-05,-0.01131146,0.3771762,1.327869,1.534058,34348,1.236251,797.45,96.31665
12629,1790238916.953,-0.4069339,-0.5375981,0.9670793,-0.04652403,-0.4836782,-0.001673936,-0.006428572,-0.1598197,-0.006612414,-0.05337118,-0.1073857,-0.001228131,-0.01287143,-0.001874725,0.9616512,-0.02608975,-0.01032372,-0.0001133919,-0.02961915,0.3266121,-0.04285715,-0.00143779,-0.04367851,-0.01625678,0.4998803,0.1883723,-0.004454342,-0.003910927,0.3759946,0.9908592,0.4323992,1.146224,40,0,0.6,0.6,0,4.222818,0.2561865,0.2058578,0.0006662869,0.0001139063,28.94936,0.001803169,9.809328e-10,0.00107221,6.467089e-05,0.01271082,0,0.1,0,0.0001139063,-0.01234692,0.3599426,1.328883,1.516474,34548,1.23675,712.9,85.56644
12630,1790238919.831,-0.5058707,-0.6576234,1.189135,-0.05498134,-0.2661577,-0.002426962,-0.015,-0.211261,-0.007827254,-0.06450173,-0.1434127,-0.001532363,-0.02196,-0.002230211,1.194211,-0.03067744,-0.01503131,-0.001877005,-0.03674629,0.1901054,-0.025,-0.0004980892,-0.06747107,-0.0211833,0.6145159,0.2008166,-0.005894141,-0.005144775,0.4519067,1.150758,0.5104287,1.388981,40,0,0.6,0.6,0,2.616426,0.20627,0.2033762,0.0006659295,0.0001139063,28.95592,0.001783191,9.64233e-10,0.001065279,5.19822e-05,0.01281094,0,0.05,0,0.0001139063,-0.01140173,0.3233913,1.319344,1.548509,34277,1.237041,677.28,81.40321
12631,1790238922.671,-0.3282788,-0.4262427,0.7728057,-0.03498209,-0.6939773,-0.001027105,-0.008,-0.1139978,-0.005683788,-0.002612841,-0.07299437,-0.0009589029,0,-0.000978885,0.7090442,-0.0213092,0,0,-0.02259666,0.448373,-0.06,-0.01020479,-0.02978659,-0.01214999,0.4036296,0.2279135,-0.003363133,-0.002740897,0.3049757,0.8145213,0.385969,0.9257123,40,0,0.6,0.6,0,3.625983,0.2582251,0.19726,0.0006577259,0.0001139063,28.96141,0.001788002,9.521913e-10,0.001077934,5.234101e-05,0.01307862,0,0.05,0,0.0001139063,-0.01203543,0.3558617,1.287078,1.542616,34740,1.237429,693.13,83.52988
12632,1790238925.542,-0.5187949,-0.6909601,1.247411,-0.05574284,-0.5167824,-0.001396768,-0.0035,-0.2188412,-0.008645199,-0.03288403,-0.1493266,-0.00158822,-0.025126,-0.002461607,1.240386,-0.03122908,-0.018873,-0.001939744,-0.03841145,0.3573666,-0.02,-0.009073887,-0.06358822,-0.02212697,0.6513812,0.1908226,-0.006101407,-0.005293088,0.4744347,1.222857,0.5002571,1.44743,40,0,0.4,0.4,0,4.244892,0.1949574,0.2063037,0.0006650735,5.0625e-05,28.96619,0.001775831,9.869685e-10,0.001054407,5.634903e-05,0.01490028,0.15,0.1,0,5.0625e-05,-0.010177,0.3627645,1.298497,1.562042,34365,1.237594,701.94,83.87321
12633,1790238928.393,-0.5296172,-0.6840533,1.229677,-0.06616132,-1.114778,-0.003279086,-0.04,-0.1999153,-0.009280104,-0.05235946,-0.1292468,-0.00152323,-0.007679999,-0.001756282,1.179293,-0.03372869,-0.005368857,-0.0006176279,-0.03757131,0.8247803,-0.02222222,-0.004523725,-0.06546469,-0.02014743,0.612255,0.3050291,-0.005532256,-0.004742568,0.4781436,1.3064,0.5916963,1.461267,40,0,0.25,0.25,0,2.876023,0.2080025,0.2253065,0.0006578711,7.59375e-05,28.96708,0.00181986,1.016793e-09,0.001076625,8.536292e-05,0.01103145,0,0.1,0,7.59375e-05,-0.009787754,0.3594556,1.285817,1.554262,34613,1.237617,707.83,84.2653
12634,1790238931.224,-0.3703557,-0.4976414,0.8863195,-0.0366272,-0.2177713,-0.001357701,-0.004375,-0.1449985,-0.005866143,-0.008305818,-0.09716018,-0.001162057,-0.012385,-0.001576767,0.8642319,-0.02377283,-0.009120554,-0.0003975994,-0.02674245,0.1759295,-0.05,-0.003398924,-0.0445355,-0.01481131,0.4678419,0.1792425,-0.004110955,-0.00355315,0.3426086,0.867463,0.3677183,1.043538,40,0,0.8000001,0.8000001,0,1.932772,0.1709263,0.2132866,0.0006686994,7.59375e-05,28.96764,0.001809538,1.047985e-09,0.001061692,7.914506e-05,0.01269477,0.05,0.1,0,7.59375e-05,-0.01139396,0.411868,1.259238,1.560404,34863,1.237774,623.44,75.69482
12635,1790238934.067,-0.4592307,-0.6018974,1.090009,-0.04456636,-0.00288,-0.001474316,-0.01666667,-0.2032337,-0.006872884,-0.1125671,-0.1425854,-0.0014209,-0.03447334,-0.002741042,1.09346,-0.03008406,-0.02499394,-0.002589511,-0.0353301,0.001768119,-0.03333334,-0.0003052543,-0.0713909,-0.02548758,0.5687022,0.101442,-0.00592762,-0.005037189,0.3981056,0.9022247,0.4551746,1.242343,40,0,1,1,0,5.76794,0.2612674,0.2058054,0.0006949213,0.0001139063,28.97216,0.001813544,1.024179e-09,0.001059986,5.863611e-05,0.01386471,0,0.1,0,0.0001139063,-0.01056431,0.4348808,1.273083,1.559911,34699,1.238341,614.14,73.10562
12636,1790238936.915,-0.5024675,-0.6492621,1.16251,-0.06065833,-1.221674,-0.00337151,-0.03571429,-0.1776722,-0.008879444,-0.03650528,-0.1122573,-0.001433613,0,-0.001186312,1.107359,-0.03342459,0,0,-0.03467932,0.9107175,-0.02857143,-0.01660567,-0.05904223,-0.01658949,0.5739173,0.3332512,-0.004959849,-0.004141818,0.4525395,1.254952,0.5642129,1.399329,40,0,0.2857143,0.1428572,0.1428572,2.548539,0.2264255,0.2038835,0.0006748212,0.0001139063,28.98068,0.001798072,1.006572e-09,0.001070405,5.284508e-05,0.01215148,0,0.05,0,0.0001139063,-0.01112739,0.3447497,1.256494,1.58023,34654,1.238816,657.16,78.90836
12637,1790238939.757,-0.1294383,-0.1745939,0.3135006,-0.0127372,-0.06010436,-0.0002315746,0,-0.04635607,-0.001805086,-0.008002906,-0.03054875,-0.0004189411,0,-0.0005313281,0.2785746,-0.007509125,0,0,-0.008739568,0.04496214,-0.1,-0.002336067,-0.01334597,-0.005222024,0.1694751,0.09405884,-0.001418341,-0.001147371,0.120782,0.333372,0.1257302,0.3728164,40,0,1,1,0,2.162718,0.1606934,0.2113889,0.000677807,0.0001139063,28.98648,0.001824716,9.779421e-10,0.001085872,6.103684e-05,0.01309317,0,0.05,0,0.0001139063,-0.01181879,0.4872259,1.271281,1.561083,34707,1.239146,633.82,76.36177
12638,1790238942.586,-0.5884231,-0.7777437,1.407012,-0.06480977,-0.6245221,-0.001191063,-0.007272727,-0.228623,-0.009754209,-0.04904116,-0.1547598,-0.001796857,-0.01897636,-0.002434586,1.360385,-0.03598494,-0.01333334,-0.001943633,-0.04236607,0.4563509,-0.00909091,-0.008279594,-0.0631659,-0.0241701,0.7392055,0.2851557,-0.006654561,-0.005680844,0.5479707,1.423097,0.6588731,1.666283,40,0,0.2,0.2,0,2.93069,0.1958576,0.1989825,0.000683504,0.0001139063,28.99054,0.001812685,9.497801e-10,0.001075814,5.336567e-05,0.01387418,0,0.05,0,0.0001139063,-0.009969339,0.3455395,1.258896,1.559772,34876,1.23917,758.65,91.41805
12639,1790238945.431,-0.1164543,-0.1472961,0.2733004,-0.01089728,-0.04045753,-0.0003257144,0,-0.03975243,-0.001504561,-0.002814105,-0.02621409,-0.0003697606,0,-0.0004159438,0.2502597,-0.007684167,0,0,-0.007533129,0.02877105,-0.1,-0.004028381,-0.01176122,-0.004391118,0.1473847,0.08190222,-0.001216682,-0.0009954555,0.1056686,0.2743785,0.1176179,0.3257781,40,0,1,1,0,2.475858,0.1504916,0.1872158,0.0006755688,7.59375e-05,28.98971,0.001775488,9.322975e-10,0.001045025,5.489314e-05,0.01262291,0.1,0.1,0,7.59375e-05,-0.01063667,0.3685454,1.270265,1.565393,34667,1.239235,631.82,76.40891
12640,1790238948.283,-0.5932977,-0.7963955,1.410762,-0.07214329,-1.048757,-0.003073604,-0.0195,-0.2326897,-0.01014934,-0.1540212,-0.1538162,-0.001764178,-0.015812,-0.002186024,1.380512,-0.03793347,-0.01218029,-0.001426575,-0.04398867,0.7458455,-0.01,-0.04611738,-0.08142119,-0.0228625,0.7080957,0.2967187,-0.006584206,-0.005630045,0.5452346,1.443342,0.6281219,1.673872,40,0,0.1428572,0.1428572,0,3.735954,0.174452,0.1955352,0.000688161,7.59375e-05,28.99126,0.001793064,9.461203e-10,0.001055503,4.939862e-05,0.01411686,0.05,0.1,0,7.59375e-05,-0.01128674,0.3255226,1.283958,1.558514,34583,1.239326,723.76,86.498
12641,1790238951.136,-0.5363702,-0.7038786,1.260011,-0.06325029,-0.653525,-0.002542142,-0.03099999,-0.2200082,-0.009051985,-0.08435541,-0.1509928,-0.001581178,-0.02587199,-0.002054741,1.287152,-0.03302464,-0.01797926,-0.002911951,-0.03780883,0.5328075,-0.02,-0.0004964991,-0.0782748,-0.02173262,0.6333777,0.1872912,-0.006146641,-0.005594257,0.4834386,1.267247,0.5709286,1.463543,40,0,0.3333333,0.3333333,0,3.18392,0.211651,0.2080378,0.0006806928,0.0001139063,28.99257,0.001803036,9.866182e-10,0.001056391,6.595119e-05,0.01364807,0,0.1,0,0.0001139063,-0.01006527,0.3168248,1.281921,1.559946,34591,1.239393,754.9,89.90292
12642,1790238953.994,-0.6406546,-0.8569602,1.498514,-0.06916235,-0.7920367,-0.002657884,-0.01875,-0.2641443,-0.01098162,-0.06792302,-0.1813153,-0.001908068,-0.03509,-0.003026013,1.501739,-0.03725425,-0.023833,-0.001944944,-0.04586033,0.5702027,0,-0.0226065,-0.08089894,-0.02746498,0.7731405,0.2159539,-0.007370741,-0.006540189,0.5861689,1.530741,0.6843708,1.758969,40,0,0,0,0,2.933882,0.1898747,0.2032497,0.0006755907,0.0001139063,28.99465,0.00177303,9.897314e-10,0.00103474,6.269838e-05,0.01302292,0,0.05,0,0.0001139063,-0.01069818,0.4050663,1.27781,1.569542,34524,1.239673,686.05,82.37142
12643,1790238956.856,-0.4948989,-0.6477748,1.165135,-0.05950777,-0.8572442,-0.003496259,-0.02375001,-0.2006012,-0.008248264,-0.05738917,-0.1324094,-0.001458352,-0.01482,-0.002048821,1.145473,-0.0320202,-0.0126134,-0.002238174,-0.03549143,0.6688343,-0.025,-0.0005606766,-0.06835504,-0.01751265,0.5770246,0.2236383,-0.005367409,-0.004862729,0.4483823,1.194815,0.49306,1.383633,40,0,0.3333333,0.3333333,0,2.711818,0.188703,0.2072604,0.0006841047,5.0625e-05,28.99928,0.001788418,9.915007e-10,0.001048729,5.558298e-05,0.01326032,0.1,0.05,0,5.0625e-05,-0.01036326,0.3535663,1.290225,1.561934,34466,1.239841,694.17,81.97338
12644,1790238959.720,-0.4274738,-0.567794,1.008908,-0.04627755,-0.3302657,-0.001099149,-0.006000001,-0.1855933,-0.006978599,-0.04154588,-0.1281767,-0.001294188,-0.020788,-0.002361046,1.026709,-0.02497802,-0.01478611,-0.002483467,-0.03057177,0.2561491,-0.04,-0.0009887191,-0.04892647,-0.01760805,0.5243694,0.1413753,-0.005105424,-0.004547713,0.3919936,1.023962,0.4621639,1.187413,40,0,0.6666667,0.6666667,0,1.796014,0.1625843,0.2086869,0.0006674931,7.59375e-05,29.00147,0.001789996,9.445077e-10,0.001069035,5.346656e-05,0.009225433,0,0.1,0,7.59375e-05,-0.01138741,0.3427208,1.31315,1.540066,34453,1.240064,724,86.36285
12645,1790238962.598,-0.4608634,-0.6118637,1.085843,-0.05364698,-0.944636,-0.001098424,-0.003888889,-0.1699808,-0.008097518,-0.03265329,-0.1102922,-0.001351988,-0.005546666,-0.001753975,1.005352,-0.02918256,-0.004122213,-0.0007419111,-0.03150775,0.6741766,-0.03333334,-0.03475819,-0.04762455,-0.01802384,0.5614913,0.2815431,-0.004823219,-0.00389289,0.4289479,1.13188,0.4823921,1.304672,45,0,0.375,0.375,0,2.897099,0.1980056,0.2327706,0.0006673023,7.59375e-05,29.00458,0.001785149,9.264143e-10,0.001071842,4.600376e-05,0.009903677,0,0.05,0,7.59375e-05,-0.009989254,0.3641788,1.321269,1.545926,34285,1.240207,719.95,86.05711
12646,1790238965.486,-0.5647718,-0.7386362,1.341655,-0.06055139,-0.7369494,-0.001254056,-0.003571429,-0.2200406,-0.009451155,-0.0475773,-0.147617,-0.001699444,-0.01689429,-0.002294548,1.281125,-0.03429748,-0.01201905,-0.001222446,-0.04135823,0.4846305,-0.01428572,-0.003748036,-0.06448737,-0.0225716,0.6990443,0.2844493,-0.006169522,-0.005270136,0.5195405,1.332689,0.5917578,1.589189,45,0,0.25,0.25,0,2.945944,0.1787773,0.209661,0.0006672803,7.59375e-05,29.00497,0.001782746,9.055458e-10,0.001068944,4.652067e-05,0.00948189,0,0.05,0,7.59375e-05,-0.01063919,0.3114055,1.325556,1.551374,34169,1.240169,684.37,81.38953
12647,1790238968.360,-0.2883971,-0.3729059,0.6760048,-0.02967867,-0.004517957,-0.0004142794,0,-0.123999,-0.004482711,-0.01269273,-0.08903228,-0.0008909068,-0.01463333,-0.001608073,0.6807713,-0.01606141,-0.01053857,-0.001951802,-0.01980096,0.006586945,-0.06666668,-0.0006216379,-0.03703203,-0.01513005,0.3605326,0.0912789,-0.003691608,-0.003102703,0.2618203,0.6465585,0.3014952,0.8045974,45,0,1,1,0,4.664845,0.2177509,0.2034034,0.0006662569,0.0001139063,29.00621,0.001811526,1.10565e-09,0.001078737,6.653089e-05,0.01363566,0,0.1,0,0.0001139063,-0.01063066,0.3855825,1.322703,1.540273,34336,1.240546,706.51,84.73285
12648,1790238971.233,-0.4959444,-0.6669366,1.18651,-0.05114985,-0.005715563,-0.001067045,-0.0025,-0.2206214,-0.007576366,-0.06978364,-0.1547894,-0.001559119,-0.03232,-0.002819284,1.20818,-0.02976806,-0.02419819,-0.002172011,-0.03709381,0.004457035,-0.025,-0.0007323398,-0.06322996,-0.02186737,0.6272248,0.1307895,-0.005912832,-0.005365987,0.4509496,1.098741,0.4983444,1.370696,45,0,1,1,0,3.860538,0.2602356,0.2013676,0.0006769754,7.59375e-05,29.01124,0.001813595,1.022635e-09,0.001072246,6.437307e-05,0.01396848,0.1,0.1,0,7.59375e-05,-0.009910351,0.340631,1.321736,1.539614,34355,1.240731,727.23,85.44373
12649,1790238974.111,-0.3719708,-0.4945863,0.888007,-0.04321808,-0.473986,-0.00161286,-0.006250001,-0.1449567,-0.006064385,-0.0484976,-0.09631608,-0.001116828,-0.008539999,-0.00168161,0.8484439,-0.02456893,-0.005349284,-0.001082483,-0.02587164,0.3848854,-0.05,-0.004560727,-0.05071675,-0.01376644,0.450842,0.2029578,-0.004217586,-0.003576201,0.3469037,0.9220235,0.3836252,1.05401,45,0,0.6666667,0.6666667,0,2.148572,0.1684394,0.2025838,0.0006692118,7.59375e-05,29.01286,0.001833931,9.308717e-10,0.001081281,8.343766e-05,0.012518,0.05,0.1,0,7.59375e-05,-0.0100724,0.3206677,1.315496,1.551288,34290,1.24092,739.44,87.42552
12650,1790238976.987,-0.3920412,-0.5194179,0.9201736,-0.0437476,-0.3884379,-0.00118684,-0.03944444,-0.1604923,-0.006660589,-0.04082807,-0.1080007,-0.001177994,-0.01307555,-0.001577925,0.8885347,-0.02360785,-0.008865921,-0.00757599,-0.02881552,0.2831399,-0.04444445,-0.006136439,-0.04498632,-0.01619576,0.4780219,0.1804642,-0.004461877,-0.003781009,0.360217,0.9149789,0.4327075,1.073216,45,0,0.6666667,0.6666667,0,3.450927,0.1839751,0.1919432,0.0006797658,7.59375e-05,29.01721,0.00184473,9.545027e-10,0.001069676,9.528707e-05,0.01496233,0.05,0.1,0,7.59375e-05,-0.01157529,0.4498487,1.336875,1.529068,34300,1.241356,638.6,76.65685
12651,1790238979.866,-0.5387814,-0.7000581,1.254911,-0.06063774,-0.6903468,-0.002709615,-0.02700001,-0.2088364,-0.008683323,-0.0713353,-0.1373797,-0.001601647,-0.013004,-0.001839988,1.21444,-0.03275419,-0.009221658,-0.001341689,-0.03839017,0.5881559,-0.02,-0.00258302,-0.06830953,-0.01977147,0.633469,0.2747248,-0.005705503,-0.005016427,0.4780382,1.260554,0.5625883,1.501762,45,0,0.3333333,0.3333333,0,1.853821,0.1326413,0.1866678,0.0006795567,0.0001139063,29.02136,0.001820733,9.703972e-10,0.001087485,5.36898e-05,0.01188709,0,0.1,0,0.0001139063,-0.0118806,0.309487,1.333008,1.534629,34280,1.241302,757.38,91.89236
12652,1790238982.749,-0.5086886,-0.6697315,1.186675,-0.06359275,-1.244946,-0.003916945,-0.04722221,-0.1816716,-0.009154368,-0.06224778,-0.1143538,-0.001463934,0,-0.001604168,1.112786,-0.03343474,0,0,-0.03499996,0.8532017,-0.03333334,-0.02561444,-0.07281999,-0.01675048,0.5813683,0.3387108,-0.005103228,-0.004244388,0.4636878,1.244609,0.5502412,1.426681,45,0,0.3333333,0.3333333,0,3.179429,0.2146785,0.1953099,0.0006903512,7.59375e-05,29.019,0.001810057,9.111243e-10,0.00107029,4.941507e-05,0.01257987,0.05,0.05,0,7.59375e-05,-0.01107275,0.3318083,1.328126,1.543328,34234,1.24126,748.8,88.65596
12653,1790238985.648,-0.487805,-0.6244577,1.14301,-0.05908234,-0.7146947,-0.002837368,-0.01714286,-0.1916588,-0.008211444,-0.0538416,-0.1281509,-0.001436516,-0.01344,-0.001852256,1.120453,-0.03103981,-0.009867165,-0.001386862,-0.03589306,0.5169711,-0.02857143,-0.0008532343,-0.06855297,-0.01870491,0.5731038,0.2354664,-0.005325376,-0.004601038,0.4431931,1.176345,0.4827867,1.354129,45,0,0.4,0.4,0,3.598051,0.1937412,0.2155297,0.0006906607,0.0001139063,29.02217,0.00180686,9.218148e-10,0.001069545,4.665353e-05,0.01188546,0,0.1,0,0.0001139063,-0.01290467,0.4121516,1.346885,1.540726,34043,1.241758,718.54,84.91486
12654,1790238988.525,-0.5340284,-0.7134325,1.257911,-0.06176799,-0.9847013,-0.002195571,-0.03599999,-0.2034393,-0.009475894,-0.03284592,-0.1347581,-0.001563934,-0.012632,-0.001986862,1.211421,-0.03338363,-0.009945186,-0.0006048928,-0.03991943,0.7196435,-0.02,-0.02402789,-0.0667459,-0.0188764,0.6337569,0.2758476,-0.005816007,-0.005072671,0.4878485,1.322854,0.6127701,1.500722,45,0,0.25,0.25,0,3.064342,0.1541885,0.1917151,0.0006842867,7.59375e-05,29.02934,0.00180546,9.214998e-10,0.001072675,4.849758e-05,0.01226676,0.05,0.05,0,7.59375e-05,-0.01103824,0.2970433,1.327984,1.538138,34298,1.241934,684.33,82.33491
12655,1790238991.403,-0.3542719,-0.4634713,0.8280063,-0.04119095,-0.5763848,-0.00159351,-0.01277778,-0.1290753,-0.006041748,-0.04486536,-0.08408962,-0.001047715,-0.003397778,-0.00128746,0.781461,-0.02236305,-0.00252414,-2.170022e-05,-0.02539994,0.3806462,-0.05555556,-0.007180048,-0.04374615,-0.01194922,0.4210216,0.2161497,-0.003615565,-0.00304471,0.3155513,0.8529433,0.4165432,0.9952554,45,0,0.625,0.625,0,3.453393,0.2007345,0.2149164,0.0006996163,7.59375e-05,29.03132,0.001803073,9.106644e-10,0.001051767,5.168863e-05,0.01238622,0.05,0.1,0,7.59375e-05,-0.01158587,0.3734673,1.309872,1.557359,34285,1.242067,663.21,78.66573
12656,1790238994.283,-0.4329583,-0.5638956,1.005436,-0.05218752,-0.749686,-0.001837297,-0.01142858,-0.1565263,-0.007196994,-0.05090902,-0.1025365,-0.001262957,-0.005020001,-0.001556792,0.9544786,-0.02854388,-0.003219493,-0.0001792348,-0.0308245,0.5358144,-0.04285715,-0.03586707,-0.06079464,-0.0155959,0.5082197,0.2598165,-0.004520157,-0.003783473,0.3933388,1.011737,0.4418813,1.207196,45,0,0.5,0.3333333,0.1666667,4.560048,0.2085592,0.2006001,0.0006818069,7.59375e-05,29.03479,0.001771471,8.799857e-10,0.001041089,4.857385e-05,0.01188201,0.05,0.1,0,7.59375e-05,-0.00961545,0.3426521,1.319098,1.550532,34256,1.242339,706.48,83.48911
12657,1790238997.146,-0.1347045,-0.1849252,0.3345008,-0.01439715,-0.0171793,-0.0001516082,0,-0.04771025,-0.001864639,-0.003707709,-0.03177572,-0.0004535025,0,-0.0005788304,0.3042997,-0.008406232,0,0,-0.007964048,0.01836226,-0.1,-0.002949754,-0.008936213,-0.00406903,0.180223,0.100213,-0.001424402,-0.001288094,0.1355389,0.3125913,0.1653723,0.4029451,45,0,1,1,0,3.154004,0.2420486,0.2003703,0.0006959643,7.59375e-05,29.04003,0.001796451,8.747723e-10,0.001052845,4.764046e-05,0.01303462,0.05,0.1,0,7.59375e-05,-0.01065998,0.4423732,1.317167,1.534184,34476,1.242835,687.65,82.5489
