step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
656,0.06756,0.03899,0.00421,0.02435,0.29500,0.0000,0.0000,5.2146
657,0.06674,0.03813,0.00449,0.02411,0.29486,0.0000,0.0000,5.3402
658,0.06645,0.03759,0.00465,0.02422,0.29472,0.0000,0.0000,5.4548
659,0.06659,0.03739,0.00482,0.02438,0.29460,0.0000,0.0000,5.4710
660,0.06669,0.03701,0.00538,0.02429,0.29454,0.0000,0.0000,5.4552
661,0.06632,0.03633,0.00618,0.02382,0.29455,0.0000,0.0000,5.3599
662,0.06547,0.03521,0.00711,0.02314,0.29462,0.0000,0.0000,5.2648
663,0.06379,0.03388,0.00794,0.02196,0.29470,0.0000,0.0000,5.1732
664,0.06196,0.03255,0.00792,0.02149,0.29478,0.0000,0.0000,5.0080
665,0.06208,0.03212,0.00830,0.02166,0.29479,0.0000,0.0000,4.7598
666,0.06280,0.03217,0.00978,0.02085,0.29475,0.0000,0.0000,4.5220
667,0.06276,0.03176,0.01085,0.02015,0.29462,0.0000,0.0000,4.3407
668,0.06241,0.03143,0.01156,0.01941,0.29441,0.0000,0.0000,4.1634
669,0.06171,0.03118,0.01174,0.01879,0.29414,0.0000,0.0000,3.9661
670,0.06110,0.03095,0.01268,0.01747,0.29386,0.0000,0.0000,3.8424
671,0.05906,0.02994,0.01284,0.01628,0.29357,0.0000,0.0000,3.7021
672,0.05719,0.02899,0.01290,0.01530,0.29328,0.0000,0.0000,3.5729
673,0.05605,0.02837,0.01330,0.01437,0.29299,0.0000,0.0000,3.4988
674,0.05457,0.02754,0.01381,0.01322,0.29271,0.0000,0.0000,3.3910
675,0.05311,0.02664,0.01383,0.01263,0.29245,0.0000,0.0000,3.3373
676,0.05245,0.02583,0.01408,0.01254,0.29220,0.0000,0.0000,3.2310
677,0.05229,0.02512,0.01438,0.01279,0.29196,0.0000,0.0000,3.2158
678,0.05232,0.02433,0.01464,0.01336,0.29171,0.0000,0.0000,3.1387
679,0.05211,0.02347,0.01516,0.01348,0.29147,0.0000,0.0000,3.0922
680,0.05200,0.02277,0.01551,0.01372,0.29123,0.0000,0.0000,3.0665
681,0.05065,0.02154,0.01605,0.01306,0.29101,0.0000,0.0000,3.0268
682,0.04813,0.01971,0.01672,0.01170,0.29083,0.0000,0.0000,2.9706
683,0.04637,0.01829,0.01740,0.01067,0.29068,0.0000,0.0000,2.9230
684,0.04591,0.01733,0.01820,0.01039,0.29055,0.0000,0.0000,2.8836
685,0.04661,0.01676,0.01906,0.01078,0.29043,0.0000,0.0000,2.8761
686,0.04763,0.01621,0.02004,0.01139,0.29030,0.0000,0.0000,2.8983
687,0.04830,0.01550,0.02094,0.01186,0.29016,0.0000,0.0000,2.9468
688,0.04832,0.01464,0.02164,0.01203,0.29001,0.0000,0.0000,3.0086
689,0.04776,0.01369,0.02210,0.01197,0.28988,0.0000,0.0000,3.0659
690,0.04670,0.01262,0.02247,0.01161,0.28976,0.0000,0.0000,3.1155
691,0.04528,0.01143,0.02290,0.01095,0.28966,0.0000,0.0000,3.1618
692,0.04431,0.01046,0.02353,0.01032,0.28959,0.0000,0.0000,3.2076
693,0.04415,0.00982,0.02434,0.00999,0.28953,0.0000,0.0000,3.2581
694,0.04456,0.00938,0.02520,0.00998,0.28948,0.0000,0.0000,3.3131
695,0.04505,0.00890,0.02603,0.01012,0.28942,0.0000,0.0000,3.3788
696,0.04553,0.00835,0.02681,0.01037,0.28936,0.0000,0.0000,3.4556
697,0.04575,0.00772,0.02750,0.01052,0.28930,0.0000,0.0000,3.5341
698,0.04549,0.00696,0.02802,0.01050,0.28925,0.0000,0.0000,3.6071
699,0.04478,0.00605,0.02846,0.01026,0.28922,0.0000,0.0000,3.6754
700,0.04386,0.00504,0.02889,0.00993,0.28922,0.0000,0.0000,3.7449
701,0.04311,0.00409,0.02936,0.00966,0.28924,0.0000,0.0000,3.8101
702,0.04385,0.00352,0.03141,0.00893,0.28928,0.0000,0.0000,3.8752
703,0.04774,0.00380,0.03711,0.00683,0.28933,0.0000,0.0000,3.9348
704,0.05024,0.00429,0.03980,0.00615,0.28935,0.0000,0.0000,3.9604
705,0.04929,0.00440,0.03818,0.00670,0.28935,0.0000,0.0000,3.8836
706,0.04727,0.00404,0.03584,0.00739,0.28932,0.0000,0.0000,3.6272
707,0.04563,0.00343,0.03455,0.00765,0.28927,0.0000,0.0000,3.2580
708,0.04377,0.00272,0.03359,0.00746,0.28924,0.0000,0.0000,2.8567
709,0.04090,0.00204,0.03211,0.00675,0.28927,0.0000,0.0000,2.4396
710,0.03858,0.00155,0.03183,0.00520,0.28939,0.0000,0.0000,1.9773
711,0.03545,0.00094,0.03096,0.00356,0.28961,0.0000,0.0000,1.5309
712,0.03225,0.00060,0.02938,0.00228,0.28992,0.0000,0.0000,1.1616
713,0.03108,0.00125,0.02759,0.00225,0.29028,0.0000,0.0000,0.8739
714,0.03034,0.00171,0.02575,0.00287,0.29063,0.0000,0.0000,0.6549
715,0.03000,0.00210,0.02429,0.00361,0.29096,0.0000,0.0000,0.4997
716,0.03019,0.00276,0.02311,0.00432,0.29124,0.0000,0.0000,0.4024
717,0.03012,0.00335,0.02184,0.00493,0.29147,0.0000,0.0000,0.3479
718,0.02983,0.00385,0.02042,0.00556,0.29166,0.0000,0.0000,0.3268
719,0.02969,0.00433,0.01901,0.00634,0.29183,0.0000,0.0000,0.3339
720,0.02923,0.00476,0.01766,0.00680,0.29200,0.0000,0.0000,0.3684
721,0.02742,0.00479,0.01622,0.00641,0.29221,0.0000,0.0000,0.4284
722,0.02191,0.00256,0.01504,0.00430,0.29248,0.0000,0.0000,0.5049
723,0.02151,0.00322,0.01414,0.00416,0.29276,0.0000,0.0000,0.5850
724,0.02053,0.00322,0.01292,0.00438,0.29305,0.0000,0.0000,0.6834
725,0.02019,0.00321,0.01168,0.00530,0.29331,0.0000,0.0000,0.8147
726,0.02049,0.00331,0.01080,0.00638,0.29355,0.0000,0.0000,0.9817
727,0.02068,0.00341,0.01011,0.00716,0.29375,0.0000,0.0000,1.1715
728,0.02020,0.00335,0.00939,0.00745,0.29394,0.0000,0.0000,1.3683
729,0.01882,0.00292,0.00864,0.00726,0.29412,0.0000,0.0000,1.5567
730,0.01722,0.00239,0.00778,0.00706,0.29430,0.0000,0.0000,1.7336
731,0.01558,0.00190,0.00672,0.00696,0.29449,0.0000,0.0000,1.9040
732,0.01499,0.00183,0.00604,0.00713,0.29466,0.0000,0.0000,2.0776
733,0.01520,0.00204,0.00570,0.00747,0.29480,0.0000,0.0000,2.2225
734,0.01574,0.00231,0.00563,0.00780,0.29493,0.0000,0.0000,2.3237
735,0.01617,0.00254,0.00568,0.00795,0.29504,0.0000,0.0000,2.3986
736,0.01597,0.00243,0.00569,0.00784,0.29515,0.0000,0.0000,2.4538
737,0.01516,0.00211,0.00546,0.00759,0.29527,0.0000,0.0000,2.4780
738,0.01439,0.00181,0.00519,0.00739,0.29541,0.0000,0.0000,2.4780
739,0.01377,0.00158,0.00497,0.00722,0.29555,0.0000,0.0000,2.4489
740,0.01363,0.00153,0.00484,0.00726,0.29569,0.0000,0.0000,2.4091
741,0.01374,0.00157,0.00479,0.00739,0.29581,0.0000,0.0000,2.3711
742,0.01417,0.00175,0.00474,0.00767,0.29592,0.0000,0.0000,2.3395
743,0.01462,0.00193,0.00475,0.00794,0.29601,0.0000,0.0000,2.3096
744,0.01484,0.00199,0.00484,0.00801,0.29608,0.0000,0.0000,2.2813
745,0.01474,0.00185,0.00503,0.00785,0.29616,0.0000,0.0000,2.2479
746,0.01446,0.00164,0.00518,0.00763,0.29625,0.0000,0.0000,2.2093
747,0.01419,0.00141,0.00537,0.00741,0.29635,0.0000,0.0000,2.1612
748,0.01415,0.00130,0.00552,0.00733,0.29647,0.0000,0.0000,2.1034
749,0.03232,0.00360,0.01793,0.01080,0.29705,0.0000,0.0000,2.2049
750,0.02371,0.00117,0.01127,0.01128,0.29764,0.0000,0.0000,1.7531
751,0.01309,0.00103,0.00143,0.01063,0.29800,0.0000,0.0000,1.8654
752,0.01511,0.00147,0.00357,0.01007,0.29817,0.0000,0.0000,2.2251
753,0.01229,0.00042,0.00148,0.01038,0.29827,0.0000,0.0000,2.3956
754,0.01345,0.00104,0.00240,0.01001,0.29841,0.0000,0.0000,2.3156
755,0.01567,0.00171,0.00511,0.00885,0.29861,0.0000,0.0000,2.2100
756,0.01473,0.00141,0.00619,0.00714,0.29888,0.0000,0.0000,1.9748
757,0.01483,0.00179,0.00658,0.00646,0.29916,0.0000,0.0000,1.8326
758,0.01511,0.00240,0.00643,0.00628,0.29939,0.0000,0.0000,1.6063
759,0.01497,0.00277,0.00617,0.00603,0.29956,0.0000,0.0000,1.4827
760,0.01492,0.00298,0.00618,0.00576,0.29964,0.0000,0.0000,1.3978
761,0.01626,0.00402,0.00607,0.00618,0.29967,0.0000,0.0000,1.3285
762,0.01731,0.00473,0.00587,0.00671,0.29968,0.0000,0.0000,1.2947
763,0.01773,0.00510,0.00568,0.00695,0.29968,0.0000,0.0000,1.2573
764,0.01901,0.00605,0.00546,0.00749,0.29971,0.0000,0.0000,1.2133
765,0.01934,0.00637,0.00523,0.00774,0.29976,0.0000,0.0000,1.2001
766,0.01971,0.00661,0.00523,0.00786,0.29980,0.0000,0.0000,1.1541
767,0.02013,0.00685,0.00526,0.00802,0.29983,0.0000,0.0000,1.1706
768,0.02023,0.00693,0.00507,0.00823,0.29988,0.0000,0.0000,1.1806
769,0.02156,0.00758,0.00506,0.00893,0.29994,0.0000,0.0000,1.1961
770,0.02259,0.00787,0.00513,0.00959,0.30001,0.0000,0.0000,1.1658
771,0.02410,0.00872,0.00492,0.01046,0.30009,0.0000,0.0000,1.2039
772,0.02509,0.00941,0.00482,0.01086,0.30018,0.0000,0.0000,1.2514
773,0.02284,0.00818,0.00531,0.00935,0.30033,0.0000,0.0000,1.2903
774,0.01896,0.00603,0.00578,0.00716,0.30051,0.0000,0.0000,1.2814
775,0.01723,0.00517,0.00588,0.00617,0.30070,0.0000,0.0000,1.2198
776,0.01811,0.00569,0.00555,0.00687,0.30085,0.0000,0.0000,1.2368
777,0.01950,0.00650,0.00522,0.00778,0.30094,0.0000,0.0000,1.1704
778,0.02000,0.00653,0.00527,0.00820,0.30096,0.0000,0.0000,1.1535
779,0.02076,0.00677,0.00537,0.00862,0.30093,0.0000,0.0000,1.1617
780,0.02341,0.00783,0.00618,0.00940,0.30090,0.0000,0.0000,1.0449
781,0.02318,0.00779,0.00570,0.00968,0.30088,0.0000,0.0000,1.3275
782,0.02258,0.00735,0.00551,0.00972,0.30084,0.0000,0.0000,1.3514
783,0.02222,0.00691,0.00571,0.00960,0.30078,0.0000,0.0000,1.3312
784,0.02214,0.00669,0.00595,0.00949,0.30070,0.0000,0.0000,1.3207
785,0.02436,0.00719,0.00670,0.01047,0.30064,0.0000,0.0000,1.3518
786,0.02607,0.00772,0.00725,0.01110,0.30059,0.0000,0.0000,1.3932
787,0.02698,0.00809,0.00753,0.01136,0.30058,0.0000,0.0000,1.4113
788,0.02635,0.00811,0.00720,0.01103,0.30062,0.0000,0.0000,1.4103
789,0.02517,0.00803,0.00677,0.01037,0.30068,0.0000,0.0000,1.3813
790,0.02429,0.00805,0.00636,0.00989,0.30073,0.0000,0.0000,1.3370
791,0.02431,0.00835,0.00603,0.00993,0.30076,0.0000,0.0000,1.2832
792,0.02510,0.00915,0.00572,0.01023,0.30073,0.0000,0.0000,1.2429
793,0.02580,0.01002,0.00538,0.01041,0.30067,0.0000,0.0000,1.2242
794,0.02613,0.01066,0.00509,0.01038,0.30060,0.0000,0.0000,1.2167
795,0.02605,0.01105,0.00485,0.01016,0.30052,0.0000,0.0000,1.2029
796,0.02580,0.01132,0.00469,0.00980,0.30044,0.0000,0.0000,1.1879
797,0.02543,0.01152,0.00462,0.00929,0.30037,0.0000,0.0000,1.1720
798,0.02492,0.01169,0.00456,0.00867,0.30030,0.0000,0.0000,1.1515
799,0.02454,0.01188,0.00453,0.00813,0.30025,0.0000,0.0000,1.1213
800,0.02446,0.01219,0.00447,0.00780,0.30020,0.0000,0.0000,1.0894
801,0.02489,0.01277,0.00436,0.00776,0.30014,0.0000,0.0000,1.0657
802,0.02563,0.01343,0.00424,0.00796,0.30007,0.0000,0.0000,1.0466
803,0.02626,0.01393,0.00415,0.00819,0.29999,0.0000,0.0000,1.0337
804,0.02667,0.01419,0.00418,0.00830,0.29990,0.0000,0.0000,1.0232
805,0.02701,0.01441,0.00425,0.00835,0.29982,0.0000,0.0000,1.0182
806,0.02736,0.01472,0.00428,0.00837,0.29974,0.0000,0.0000,1.0194
807,0.02762,0.01496,0.00435,0.00830,0.29967,0.0000,0.0000,1.0252
808,0.02743,0.01505,0.00447,0.00791,0.29963,0.0000,0.0000,1.0357
809,0.02683,0.01499,0.00460,0.00723,0.29961,0.0000,0.0000,1.0441
810,0.02620,0.01487,0.00476,0.00656,0.29960,0.0000,0.0000,1.0455
811,0.02581,0.01477,0.00488,0.00615,0.29960,0.0000,0.0000,1.0445
812,0.02592,0.01485,0.00497,0.00609,0.29960,0.0000,0.0000,1.0495
813,0.02640,0.01501,0.00510,0.00628,0.29958,0.0000,0.0000,1.0600
814,0.02695,0.01518,0.00528,0.00649,0.29956,0.0000,0.0000,1.0696
815,0.02736,0.01529,0.00546,0.00660,0.29952,0.0000,0.0000,1.0846
816,0.02756,0.01537,0.00569,0.00651,0.29948,0.0000,0.0000,1.1026
817,0.02752,0.01532,0.00597,0.00622,0.29945,0.0000,0.0000,1.1170
818,0.02731,0.01522,0.00623,0.00585,0.29942,0.0000,0.0000,1.1271
819,0.02710,0.01510,0.00650,0.00551,0.29940,0.0000,0.0000,1.1338
820,0.02704,0.01503,0.00671,0.00530,0.29939,0.0000,0.0000,1.1331
821,0.02716,0.01501,0.00694,0.00521,0.29937,0.0000,0.0000,1.1334
822,0.02739,0.01501,0.00716,0.00521,0.29936,0.0000,0.0000,1.1364
823,0.02757,0.01496,0.00737,0.00524,0.29935,0.0000,0.0000,1.1424
824,0.02761,0.01482,0.00756,0.00523,0.29934,0.0000,0.0000,1.1504
825,0.02755,0.01464,0.00772,0.00519,0.29934,0.0000,0.0000,1.1620
826,0.02743,0.01444,0.00789,0.00510,0.29934,0.0000,0.0000,1.1757
827,0.02729,0.01427,0.00805,0.00497,0.29934,0.0000,0.0000,1.1885
828,0.02710,0.01409,0.00820,0.00481,0.29935,0.0000,0.0000,1.2014
829,0.02686,0.01390,0.00834,0.00461,0.29936,0.0000,0.0000,1.2116
830,0.02659,0.01368,0.00848,0.00444,0.29938,0.0000,0.0000,1.2205
831,0.02646,0.01352,0.00860,0.00434,0.29940,0.0000,0.0000,1.2239
832,0.02644,0.01343,0.00869,0.00432,0.29941,0.0000,0.0000,1.2291
833,0.02647,0.01337,0.00876,0.00433,0.29942,0.0000,0.0000,1.2371
834,0.02649,0.01331,0.00885,0.00433,0.29943,0.0000,0.0000,1.2467
835,0.02641,0.01320,0.00894,0.00427,0.29944,0.0000,0.0000,1.2554
836,0.02625,0.01306,0.00903,0.00417,0.29945,0.0000,0.0000,1.2639
837,0.02609,0.01291,0.00912,0.00406,0.29946,0.0000,0.0000,1.2704
838,0.02597,0.01278,0.00921,0.00398,0.29949,0.0000,0.0000,1.2770
839,0.02590,0.01270,0.00928,0.00392,0.29952,0.0000,0.0000,1.2822
840,0.02592,0.01268,0.00933,0.00391,0.29954,0.0000,0.0000,1.2884
841,0.02593,0.01267,0.00937,0.00388,0.29956,0.0000,0.0000,1.2939
842,0.02590,0.01267,0.00939,0.00384,0.29958,0.0000,0.0000,1.2990
843,0.02580,0.01264,0.00938,0.00378,0.29960,0.0000,0.0000,1.3049
844,0.02567,0.01259,0.00937,0.00371,0.29962,0.0000,0.0000,1.3108
845,0.02552,0.01253,0.00936,0.00364,0.29964,0.0000,0.0000,1.3186
846,0.02535,0.01244,0.00933,0.00358,0.29966,0.0000,0.0000,1.3266
847,0.02520,0.01236,0.00930,0.00354,0.29969,0.0000,0.0000,1.3365
848,0.02511,0.01228,0.00927,0.00355,0.29974,0.0000,0.0000,1.3475
849,0.02507,0.01223,0.00925,0.00359,0.29978,0.0000,0.0000,1.3568
850,0.02506,0.01223,0.00919,0.00364,0.29982,0.0000,0.0000,1.3653
851,0.02503,0.01224,0.00912,0.00367,0.29986,0.0000,0.0000,1.3725
852,0.02491,0.01222,0.00903,0.00366,0.29990,0.0000,0.0000,1.3775
853,0.02471,0.01215,0.00894,0.00361,0.29995,0.0000,0.0000,1.3808
854,0.02446,0.01205,0.00885,0.00356,0.29999,0.0000,0.0000,1.3826
855,0.02421,0.01195,0.00874,0.00353,0.30004,0.0000,0.0000,1.3826
856,0.02401,0.01188,0.00860,0.00354,0.30008,0.0000,0.0000,1.3839
857,0.02391,0.01186,0.00845,0.00360,0.30012,0.0000,0.0000,1.3837
858,0.02386,0.01189,0.00826,0.00371,0.30016,0.0000,0.0000,1.3841
859,0.02325,0.01170,0.00798,0.00357,0.30020,0.0000,0.0000,1.3863
860,0.02131,0.01097,0.00750,0.00283,0.30023,0.0000,0.0000,1.3877
861,0.02011,0.01047,0.00723,0.00241,0.30026,0.0000,0.0000,1.3864
862,0.01974,0.01016,0.00718,0.00239,0.30028,0.0000,0.0000,1.3817
863,0.01997,0.00993,0.00735,0.00269,0.30030,0.0000,0.0000,1.3730
864,0.02041,0.00967,0.00764,0.00310,0.30030,0.0000,0.0000,1.3639
865,0.02077,0.00927,0.00796,0.00354,0.30031,0.0000,0.0000,1.3576
866,0.02094,0.00877,0.00832,0.00385,0.30032,0.0000,0.0000,1.3560
867,0.02089,0.00814,0.00871,0.00404,0.30037,0.0000,0.0000,1.3601
868,0.02072,0.00741,0.00914,0.00417,0.30045,0.0000,0.0000,1.3666
869,0.02066,0.00673,0.00963,0.00429,0.30057,0.0000,0.0000,1.3697
870,0.02078,0.00623,0.01013,0.00442,0.30069,0.0000,0.0000,1.3681
871,0.02108,0.00586,0.01061,0.00461,0.30081,0.0000,0.0000,1.3646
872,0.02144,0.00557,0.01101,0.00486,0.30091,0.0000,0.0000,1.3624
873,0.02173,0.00531,0.01131,0.00511,0.30100,0.0000,0.0000,1.3658
874,0.02187,0.00500,0.01154,0.00533,0.30107,0.0000,0.0000,1.3763
875,0.02187,0.00463,0.01175,0.00549,0.30112,0.0000,0.0000,1.3947
876,0.02182,0.00425,0.01198,0.00559,0.30116,0.0000,0.0000,1.4194
877,0.02171,0.00382,0.01222,0.00568,0.30121,0.0000,0.0000,1.4474
878,0.02156,0.00343,0.01239,0.00574,0.30125,0.0000,0.0000,1.4782
879,0.02138,0.00308,0.01249,0.00581,0.30128,0.0000,0.0000,1.5104
880,0.02120,0.00277,0.01256,0.00588,0.30131,0.0000,0.0000,1.5456
881,0.02126,0.00258,0.01271,0.00597,0.30133,0.0000,0.0000,1.5807
882,0.02165,0.00256,0.01297,0.00611,0.30134,0.0000,0.0000,1.6143
883,0.02208,0.00257,0.01323,0.00628,0.30134,0.0000,0.0000,1.6467
884,0.02250,0.00260,0.01344,0.00646,0.30134,0.0000,0.0000,1.6784
885,0.02286,0.00262,0.01361,0.00663,0.30132,0.0000,0.0000,1.7096
886,0.02312,0.00263,0.01374,0.00675,0.30131,0.0000,0.0000,1.7408
887,0.02329,0.00263,0.01386,0.00681,0.30129,0.0000,0.0000,1.7729
888,0.02335,0.00262,0.01395,0.00678,0.30127,0.0000,0.0000,1.8045
889,0.02334,0.00262,0.01403,0.00669,0.30125,0.0000,0.0000,1.8347
890,0.02329,0.00264,0.01407,0.00658,0.30124,0.0000,0.0000,1.8630
891,0.02318,0.00264,0.01408,0.00646,0.30122,0.0000,0.0000,1.8893
892,0.02302,0.00263,0.01404,0.00635,0.30121,0.0000,0.0000,1.9146
893,0.02283,0.00262,0.01394,0.00628,0.30121,0.0000,0.0000,1.9404
894,0.02267,0.00262,0.01379,0.00626,0.30120,0.0000,0.0000,1.9681
895,0.02258,0.00266,0.01361,0.00631,0.30120,0.0000,0.0000,1.9977
896,0.02253,0.00271,0.01344,0.00638,0.30119,0.0000,0.0000,2.0288
897,0.02250,0.00276,0.01330,0.00644,0.30119,0.0000,0.0000,2.0589
898,0.02246,0.00279,0.01316,0.00651,0.30119,0.0000,0.0000,2.0863
899,0.02240,0.00281,0.01299,0.00660,0.30120,0.0000,0.0000,2.1150
900,0.02232,0.00289,0.01276,0.00668,0.30121,0.0000,0.0000,2.1428
901,0.02224,0.00298,0.01250,0.00676,0.30122,0.0000,0.0000,2.1719
902,0.02215,0.00305,0.01226,0.00684,0.30122,0.0000,0.0000,2.2010
903,0.02209,0.00311,0.01205,0.00693,0.30123,0.0000,0.0000,2.2311
904,0.02204,0.00315,0.01188,0.00701,0.30124,0.0000,0.0000,2.2588
905,0.02202,0.00320,0.01172,0.00710,0.30124,0.0000,0.0000,2.2834
906,0.02201,0.00325,0.01158,0.00718,0.30125,0.0000,0.0000,2.3030
907,0.02198,0.00330,0.01140,0.00728,0.30125,0.0000,0.0000,2.3183
908,0.02196,0.00337,0.01120,0.00739,0.30125,0.0000,0.0000,2.3319
909,0.02198,0.00346,0.01101,0.00751,0.30126,0.0000,0.0000,2.3438
910,0.02204,0.00356,0.01085,0.00763,0.30126,0.0000,0.0000,2.3545
911,0.02207,0.00364,0.01070,0.00773,0.30126,0.0000,0.0000,2.3614
912,0.02208,0.00372,0.01055,0.00781,0.30127,0.0000,0.0000,2.3616
913,0.02209,0.00380,0.01040,0.00790,0.30127,0.0000,0.0000,2.3533
914,0.02210,0.00387,0.01026,0.00798,0.30127,0.0000,0.0000,2.3337
915,0.02213,0.00395,0.01010,0.00807,0.30127,0.0000,0.0000,2.3031
916,0.02214,0.00399,0.00999,0.00816,0.30128,0.0000,0.0000,2.2671
917,0.02220,0.00408,0.00985,0.00827,0.30129,0.0000,0.0000,2.2187
918,0.02236,0.00423,0.00976,0.00838,0.30129,0.0000,0.0000,2.1740
919,0.02247,0.00432,0.00974,0.00841,0.30130,0.0000,0.0000,2.1254
920,0.02249,0.00437,0.00972,0.00840,0.30130,0.0000,0.0000,2.0742
921,0.02246,0.00440,0.00967,0.00840,0.30130,0.0000,0.0000,2.0176
922,0.02230,0.00434,0.00957,0.00839,0.30130,0.0000,0.0000,1.9649
923,0.02214,0.00432,0.00938,0.00845,0.30131,0.0000,0.0000,1.9166
924,0.02205,0.00438,0.00914,0.00853,0.30131,0.0000,0.0000,1.8791
925,0.02197,0.00445,0.00893,0.00860,0.30131,0.0000,0.0000,1.8468
926,0.02193,0.00447,0.00879,0.00868,0.30132,0.0000,0.0000,1.8149
927,0.02193,0.00445,0.00868,0.00880,0.30132,0.0000,0.0000,1.7829
928,0.02201,0.00447,0.00861,0.00893,0.30132,0.0000,0.0000,1.7528
929,0.02211,0.00451,0.00853,0.00906,0.30131,0.0000,0.0000,1.7259
930,0.02219,0.00457,0.00845,0.00918,0.30129,0.0000,0.0000,1.7026
931,0.02225,0.00462,0.00836,0.00927,0.30127,0.0000,0.0000,1.6834
932,0.02226,0.00465,0.00829,0.00931,0.30126,0.0000,0.0000,1.6653
933,0.02222,0.00464,0.00825,0.00933,0.30124,0.0000,0.0000,1.6485
934,0.02218,0.00463,0.00822,0.00933,0.30122,0.0000,0.0000,1.6326
935,0.02215,0.00465,0.00819,0.00932,0.30121,0.0000,0.0000,1.6183
936,0.02213,0.00468,0.00815,0.00930,0.30119,0.0000,0.0000,1.6050
937,0.02208,0.00470,0.00811,0.00927,0.30118,0.0000,0.0000,1.5941
938,0.02200,0.00471,0.00808,0.00922,0.30117,0.0000,0.0000,1.5836
939,0.02192,0.00470,0.00806,0.00916,0.30116,0.0000,0.0000,1.5733
940,0.02191,0.00474,0.00803,0.00915,0.30115,0.0000,0.0000,1.5617
941,0.02192,0.00477,0.00800,0.00915,0.30114,0.0000,0.0000,1.5507
942,0.02026,0.00321,0.00717,0.00987,0.30113,0.0000,0.0000,1.5415
943,0.01877,0.00165,0.00681,0.01031,0.30112,0.0000,0.0000,1.5318
944,0.01721,0.00017,0.00676,0.01028,0.30111,0.0000,0.0000,1.5173
945,0.01792,0.00117,0.00697,0.00979,0.30111,0.0000,0.0000,1.4890
946,0.01871,0.00230,0.00736,0.00905,0.30113,0.0000,0.0000,1.4391
947,0.01926,0.00324,0.00773,0.00829,0.30115,0.0000,0.0000,1.3648
948,0.01969,0.00402,0.00798,0.00769,0.30116,0.0000,0.0000,1.2750
949,0.01994,0.00459,0.00818,0.00717,0.30114,0.0000,0.0000,1.1814
950,0.02013,0.00481,0.00839,0.00692,0.30110,0.0000,0.0000,1.0911
951,0.02042,0.00483,0.00858,0.00701,0.30102,0.0000,0.0000,1.0148
952,0.02073,0.00475,0.00873,0.00725,0.30090,0.0000,0.0000,0.9542
953,0.02122,0.00488,0.00902,0.00733,0.30074,0.0000,0.0000,0.9027
954,0.02174,0.00512,0.00937,0.00725,0.30058,0.0000,0.0000,0.8588
955,0.02182,0.00517,0.00948,0.00716,0.30041,0.0000,0.0000,0.8241
956,0.02173,0.00543,0.00959,0.00670,0.30025,0.0000,0.0000,0.7956
957,0.02163,0.00588,0.00977,0.00598,0.30012,0.0000,0.0000,0.7650
958,0.02142,0.00616,0.00990,0.00536,0.30003,0.0000,0.0000,0.7342
959,0.02125,0.00632,0.01005,0.00488,0.29995,0.0000,0.0000,0.7051
960,0.02118,0.00653,0.01025,0.00441,0.29990,0.0000,0.0000,0.6788
961,0.02113,0.00675,0.01044,0.00394,0.29987,0.0000,0.0000,0.6548
962,0.02099,0.00686,0.01055,0.00357,0.29987,0.0000,0.0000,0.6316
963,0.02078,0.00675,0.01057,0.00346,0.29987,0.0000,0.0000,0.6106
964,0.02062,0.00646,0.01052,0.00364,0.29987,0.0000,0.0000,0.5954
965,0.02054,0.00614,0.01047,0.00394,0.29988,0.0000,0.0000,0.5846
966,0.02057,0.00589,0.01051,0.00417,0.29987,0.0000,0.0000,0.5781
967,0.02061,0.00578,0.01063,0.00420,0.29985,0.0000,0.0000,0.5749
968,0.02061,0.00583,0.01081,0.00398,0.29983,0.0000,0.0000,0.5721
969,0.02042,0.00589,0.01088,0.00365,0.29981,0.0000,0.0000,0.5688
970,0.02017,0.00586,0.01090,0.00340,0.29981,0.0000,0.0000,0.5654
971,0.02012,0.00584,0.01105,0.00323,0.29981,0.0000,0.0000,0.5618
972,0.02018,0.00586,0.01124,0.00309,0.29981,0.0000,0.0000,0.5583
973,0.02020,0.00583,0.01133,0.00305,0.29982,0.0000,0.0000,0.5551
974,0.02020,0.00568,0.01133,0.00320,0.29983,0.0000,0.0000,0.5525
975,0.02031,0.00553,0.01132,0.00346,0.29984,0.0000,0.0000,0.5525
976,0.02048,0.00545,0.01127,0.00377,0.29986,0.0000,0.0000,0.5563
977,0.02062,0.00543,0.01119,0.00399,0.29987,0.0000,0.0000,0.5625
978,0.02076,0.00552,0.01113,0.00411,0.29988,0.0000,0.0000,0.5683
979,0.02087,0.00562,0.01113,0.00413,0.29989,0.0000,0.0000,0.5740
980,0.02094,0.00569,0.01115,0.00410,0.29990,0.0000,0.0000,0.5791
981,0.02100,0.00578,0.01119,0.00403,0.29992,0.0000,0.0000,0.5836
982,0.02109,0.00594,0.01124,0.00391,0.29995,0.0000,0.0000,0.5869
983,0.02120,0.00614,0.01130,0.00375,0.29998,0.0000,0.0000,0.5896
984,0.02127,0.00634,0.01135,0.00358,0.30001,0.0000,0.0000,0.5918
985,0.02132,0.00650,0.01137,0.00344,0.30004,0.0000,0.0000,0.5922
986,0.02135,0.00658,0.01137,0.00340,0.30008,0.0000,0.0000,0.5910
