step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
282,5.64,0.50895,0.128952,0.00494789,0.37505,0.1448,0,11.7055,-0.018056,-0.0410408,-0.0952496,-2.22363,-0.0011743,0.436999,0.290613,-0.305511,0.447049,-0.182037,0.240168,13.5266,23.7
283,5.66,0.506916,0.130778,0.00560026,0.370538,0.144746,0,11.723,-0.0105358,-0.0208686,-0.16706,-2.22393,-0.00024052,0.436059,0.29495,-0.310071,0.44176,-0.175932,0.246221,12.8679,23.7
284,5.68,0.50495,0.131037,0.00590846,0.368005,0.144654,0,11.6135,-0.0243753,-0.00505995,0.0171242,-2.22328,0.000250965,0.435119,0.299287,-0.314631,0.438761,-0.174574,0.250286,12.2325,23.7
285,5.7,0.508506,0.128653,0.00858623,0.371267,0.144924,0,12.3127,-0.024163,-0.0171183,-0.103983,-2.21507,-2.98917e-05,0.434178,0.303625,-0.319191,0.43777,-0.1755,0.248544,11.6067,23.7
286,5.72,0.513068,0.126057,0.00921057,0.377801,0.145063,0,14.0497,-0.0435209,-0.0324465,-0.183051,-2.22547,-0.00260003,0.433238,0.307963,-0.323751,0.438373,-0.179683,0.243521,10.7187,23.7
287,5.74,0.516761,0.123026,0.00887409,0.384861,0.145972,0,16.0004,-0.00749746,-0.0136451,-0.304796,-2.23165,-0.00269386,0.432298,0.3123,-0.328311,0.440137,-0.182221,0.237962,10.2983,23.7
288,5.76,0.512075,0.121504,0.00862545,0.381945,0.147067,0,16.9728,-0.0529003,-0.0771488,-0.433238,-2.23967,-0.0139814,0.431357,0.316638,-0.332871,0.439001,-0.180047,0.242368,10.727,23.7
289,5.78,0.510294,0.121248,0.00930221,0.379743,0.148742,0,17.6341,-0.053716,-0.0489396,-0.23128,-2.25154,-0.0234774,0.430417,0.320975,-0.33743,0.436331,-0.181494,0.24605,11.3199,23.7
290,5.8,0.506921,0.121,0.0081117,0.377809,0.149998,0,18.9038,-0.0451068,-0.0365534,-0.22321,-2.2613,-0.0309594,0.429477,0.325313,-0.34199,0.434109,-0.183462,0.249454,11.7247,23.7
291,5.82,0.513468,0.120883,0.0104802,0.382105,0.149367,0,20.7725,-0.0192824,0.00381615,-0.0200413,-2.25651,-0.027174,0.428536,0.32965,-0.34655,0.434121,-0.189783,0.246618,12.1224,23.7
292,5.84,0.546134,0.127835,0.0239645,0.394335,0.147707,0,22.4815,-0.0365715,0.025179,0.15245,-2.24372,-0.0155098,0.427596,0.333988,-0.35111,0.428609,-0.213052,0.235837,12.3717,23.7
293,5.86,0.541875,0.129125,0.0251956,0.387554,0.145908,0,23.9861,-0.0244856,-0.0459863,-0.139237,-2.23059,-0.00728368,0.426656,0.338325,-0.35567,0.428646,-0.224026,0.244056,12.4193,23.7
294,5.88,0.597565,0.154957,0.0533812,0.389227,0.145873,0,24.1057,-0.0238266,-0.0276203,-0.162123,-2.23,-0.00718601,0.425715,0.342663,-0.36023,0.40216,-0.254952,0.243812,12.5512,23.7
295,5.9,0.613105,0.168849,0.0661581,0.378098,0.14572,0,24.6641,-0.0280773,-0.000879615,-0.0636486,-2.22833,-0.00636442,0.424775,0.347,-0.36479,0.388279,-0.27362,0.256359,12.4968,23.7
296,5.92,0.564671,0.153874,0.056191,0.354606,0.145679,0,24.8779,-0.0514319,0.00575773,0.14016,-2.22739,-0.00611884,0.423835,0.351338,-0.36935,0.402678,-0.270059,0.281258,13.1959,23.7
297,5.94,0.512971,0.137058,0.0404076,0.335505,0.145795,0,25.9443,-0.0469053,0.00346312,0.0654048,-2.2275,-0.006739,0.422895,0.355675,-0.373909,0.418507,-0.264147,0.301757,13.6538,23.7
298,5.96,0.45,0.116332,0.0188374,0.31483,0.14604,0,25.849,-0.0628119,0.0143929,0.0515025,-2.2296,-0.00831953,0.421954,0.360013,-0.378469,0.4373,-0.255606,0.323819,14.0213,23.7
299,5.98,0.400956,0.0992255,0.000875056,0.300855,0.145733,0,25.9684,-0.0197688,0.0148681,0.054042,-2.22694,-0.0061219,0.421014,0.36435,-0.383029,0.454227,-0.244609,0.339169,14.3318,23.7
300,6,0.385806,0.0758052,0.0282585,0.281742,0.146234,0,25.9061,-0.0667495,-0.0155383,0.0562029,-2.23097,-0.00948458,0.420074,0.368688,-0.387589,0.475504,-0.223204,0.359649,14.3047,23.7
301,6.02,0.382456,0.0568799,0.0576994,0.267877,0.145986,0,26.1449,-0.0213224,5.18858e-05,-0.0626327,-2.22959,-0.00785651,0.419133,0.373025,-0.392149,0.493102,-0.202839,0.374869,14.1232,23.7
302,6.04,0.385668,0.031482,0.0986899,0.255496,0.145951,0,25.7925,-0.0378469,-0.00637819,-0.224185,-2.22946,-0.00764617,0.418193,0.377362,-0.396709,0.516844,-0.167394,0.388596,14.0038,23.7
303,6.06,0.395662,0.0141882,0.131919,0.249555,0.145265,0,25.1751,-0.0347138,-0.00893817,-0.0631285,-2.22468,-0.00282827,0.417253,0.3817,-0.401269,0.53284,-0.140132,0.395871,13.9893,23.7
304,6.08,0.406987,0.00832331,0.160852,0.237812,0.146332,0,24.5061,-0.0686608,-0.0422996,-0.201264,-2.23182,-0.00901172,0.416312,0.386037,-0.405829,0.534687,-0.116211,0.408938,13.9023,23.7
305,6.1,0.415745,0.0136123,0.174016,0.228116,0.148026,0,24.5927,-0.0610292,-0.0580768,-0.385635,-2.24384,-0.0195389,0.415372,0.390375,-0.410388,0.525353,-0.103926,0.419947,13.7616,23.7
306,6.12,0.41952,0.0262774,0.174651,0.218592,0.150101,0,24.3748,-0.113519,-0.0483526,-0.514522,-2.25891,-0.0304756,0.414432,0.394713,-0.414948,0.507491,-0.10558,0.430774,13.6929,23.7
307,6.14,0.423626,0.0512339,0.162034,0.210358,0.153387,0,24.1415,-0.0560707,-0.0955897,-0.51002,-2.2848,-0.0489747,0.413491,0.39905,-0.419508,0.476737,-0.114539,0.440301,13.4781,23.7
308,6.16,0.436784,0.0588699,0.165665,0.212249,0.154103,0,24.06,-0.0388688,-0.0213197,-0.226037,-2.29086,-0.0403709,0.412551,0.403388,-0.424068,0.467369,-0.109138,0.439692,13.5548,23.7
309,6.18,0.439248,0.0727756,0.15461,0.211862,0.153416,0,23.5608,-0.08728,0.00919463,-0.196293,-2.28747,-0.0448064,0.411611,0.407725,-0.428628,0.44921,-0.127698,0.441351,13.5796,23.7
310,6.2,0.441948,0.0787699,0.150754,0.212424,0.151245,0,23.6663,-0.0325944,-0.00243105,-0.142731,-2.27239,-0.0384488,0.41067,0.412063,-0.433188,0.441038,-0.140632,0.442049,13.5409,23.7
311,6.22,0.44773,0.0894444,0.141122,0.217164,0.150036,0,23.1854,-0.0304791,-0.00117932,-0.164623,-2.26449,-0.0317109,0.40973,0.4164,-0.437748,0.42824,-0.156196,0.43856,13.5254,23.7
312,6.24,0.457673,0.104096,0.129412,0.224165,0.149464,0,22.3264,-0.0355305,-0.0219058,-0.234524,-2.26288,-0.0288081,0.40879,0.420738,-0.442307,0.410957,-0.170841,0.432799,13.4529,23.7
313,6.26,0.469369,0.117616,0.120898,0.230855,0.14952,0,21.1329,-0.0480455,-0.0365966,-0.302645,-2.26641,-0.0295324,0.40785,0.425075,-0.446867,0.393989,-0.181925,0.427338,13.4416,23.7
314,6.28,0.480781,0.135807,0.106661,0.238313,0.149664,0,20.6738,-0.0361659,-0.0236258,-0.265607,-2.27063,-0.0307726,0.406909,0.429413,-0.451427,0.372559,-0.197931,0.421098,13.3868,23.7
315,6.3,0.492554,0.152218,0.0925129,0.247824,0.149445,0,19.7567,-0.0249021,-0.0147637,-0.323119,-2.2718,-0.0299604,0.405969,0.43375,-0.455987,0.353997,-0.209688,0.412795,13.2916,23.7
316,6.32,0.501029,0.170392,0.0809381,0.249699,0.150264,0,19.3688,-0.0361751,-0.0630358,-0.469314,-2.28169,-0.035158,0.405029,0.438088,-0.460547,0.333233,-0.214311,0.412117,13.0863,23.7
317,6.34,0.504426,0.18541,0.0753723,0.243643,0.151585,0,19.2842,-0.0227291,-0.0868256,-0.37557,-2.2965,-0.0435347,0.404088,0.442425,-0.465107,0.31478,-0.211241,0.41936,12.9778,23.7
318,6.36,0.507554,0.201613,0.060534,0.245407,0.15217,0,19.4867,0.00269001,0.0161184,-0.465645,-2.3031,-0.0458174,0.403148,0.446763,-0.469667,0.296404,-0.220459,0.418773,12.8701,23.7
319,6.38,0.504311,0.209457,0.0566925,0.238161,0.151386,0,19.2919,-0.0125913,-0.0233801,-0.201101,-2.29882,-0.0429916,0.402208,0.4511,-0.474227,0.287615,-0.223043,0.427183,12.6214,23.7
320,6.4,0.502407,0.218887,0.0522798,0.23124,0.151033,0,19.061,-0.0107899,-0.0331976,-0.306175,-2.2985,-0.0413367,0.401267,0.455438,-0.478786,0.277428,-0.222885,0.435259,12.4104,23.7
321,6.42,0.500019,0.226572,0.0571401,0.216306,0.151,0,19.1496,-0.0186306,-0.055013,-0.369949,-2.30057,-0.0414431,0.400327,0.459775,-0.483346,0.26825,-0.212208,0.451337,12.1874,23.7
322,6.44,0.499127,0.235831,0.0578426,0.205454,0.150801,0,18.8385,0.00791006,-0.0342684,-0.109944,-2.30233,-0.040601,0.399387,0.464112,-0.487906,0.257319,-0.205186,0.463324,11.9921,23.7
323,6.46,0.496524,0.251404,0.0683732,0.176748,0.150915,0,18.465,0.0193777,-0.0153694,-0.170367,-2.30347,-0.0413964,0.398446,0.46845,-0.492466,0.241932,-0.185244,0.493153,11.5097,23.7
324,6.48,0.495766,0.26357,0.0840292,0.148166,0.150749,0,18.152,0.0397333,0.0123351,-0.25173,-2.29944,-0.0400678,0.397506,0.472787,-0.497026,0.231312,-0.158632,0.522846,11.1314,23.7
325,6.5,0.492064,0.269106,0.0860818,0.136876,0.146476,0,17.4162,0.0190084,0.122418,0.36932,-2.26677,-0.014858,0.396566,0.477125,-0.501586,0.229324,-0.154576,0.535237,11.0404,23.7
326,6.52,0.485734,0.267244,0.0866406,0.13185,0.141545,0,17.4147,-0.00227888,0.0110241,-0.100079,-2.23053,0.0153654,0.395625,0.481463,-0.506146,0.235253,-0.157078,0.541355,11.1551,23.7
327,6.54,0.490839,0.279782,0.087176,0.123881,0.140726,0,17.3352,-0.00412476,0.0216281,-0.0503946,-2.22665,0.0203068,0.394685,0.4858,-0.510706,0.221971,-0.154713,0.550403,11.0354,23.7
328,6.56,0.493594,0.291932,0.0816027,0.120059,0.140318,0,17.3283,0.00438425,0.0176716,-0.0211623,-2.22572,0.0224979,0.393745,0.490138,-0.515265,0.209399,-0.157177,0.555295,10.95,23.7
329,6.58,0.492675,0.299444,0.0714836,0.121748,0.139943,0,17.3942,0.00103201,0.0273993,-0.0876628,-2.22479,0.0244907,0.392805,0.494475,-0.519825,0.201533,-0.165083,0.554666,10.9712,23.3414
330,6.6,0.492256,0.305194,0.063318,0.123744,0.139931,0,17.5467,-0.00773839,0.00596916,-0.0359552,-2.22567,0.0243489,0.391864,0.498813,-0.524385,0.195526,-0.172209,0.553717,11.0327,22.6828
331,6.62,0.49123,0.310595,0.0521805,0.128454,0.140285,0,18.2206,-0.0108271,0.0155688,-0.0522661,-2.22965,0.0218489,0.390924,0.50315,-0.528945,0.188832,-0.181947,0.550045,10.9936,22.1328
332,6.64,0.49021,0.308653,0.0484929,0.133064,0.140297,0,18.7941,0.010253,0.0186212,-0.0154693,-2.22973,0.021639,0.389984,0.507487,-0.533505,0.190449,-0.186955,0.546462,10.9908,21.8109
333,6.66,0.488741,0.30928,0.042004,0.137457,0.140457,0,19.5402,-0.0219051,0.0339151,0.0107341,-2.2312,0.0204753,0.389043,0.511825,-0.538065,0.189623,-0.193068,0.543085,10.9302,22.1919
334,6.68,0.490549,0.311018,0.0378872,0.141643,0.140897,0,20.2765,-0.000859316,0.0413513,-0.00939183,-2.23564,0.0174701,0.388103,0.516163,-0.542625,0.18728,-0.199897,0.539903,10.8852,21.9068
335,6.7,0.489845,0.305542,0.0375511,0.146751,0.140813,0,20.8929,-0.0146402,0.00501913,0.0306594,-2.23414,0.0187081,0.387163,0.5205,-0.547185,0.192978,-0.205386,0.53579,11.0728,21.6586
336,6.72,0.493179,0.300841,0.0408129,0.151525,0.141053,0,21.4176,-0.0239714,0.0328591,-0.0845044,-2.23688,0.0164795,0.386222,0.524837,-0.551744,0.196487,-0.208164,0.532,11.2924,21.5422
337,6.74,0.495844,0.296623,0.0446429,0.154578,0.141216,0,21.3309,-0.00131097,0.0438757,-0.0507791,-2.23778,0.0155486,0.385282,0.529175,-0.556304,0.199759,-0.211179,0.529921,11.5293,22.3415
338,6.76,0.502535,0.291705,0.0521445,0.158686,0.141941,0,21.237,-0.013869,0.0146015,-0.0203303,-2.24454,0.0107404,0.384342,0.533513,-0.560864,0.203438,-0.212191,0.526776,11.8364,22.5756
339,6.78,0.506303,0.2808,0.0628512,0.162652,0.141661,0,21.5226,0.00449552,0.028283,-0.0426419,-2.24206,0.0129076,0.383401,0.53785,-0.565424,0.213908,-0.214083,0.523761,12.2017,22.9364
340,6.8,0.508915,0.271529,0.0727841,0.164602,0.141742,0,21.7958,-0.00458783,0.0336486,-0.0446982,-2.242,0.0128093,0.382461,0.542188,-0.569984,0.222352,-0.213798,0.522752,12.3903,23.4404
341,6.82,0.525673,0.287956,0.093439,0.144278,0.14237,0,21.8119,0.024709,0.0394579,0.0725929,-2.24883,0.0086601,0.381521,0.546525,-0.574544,0.206243,-0.202757,0.544007,12.3576,23.7
342,6.84,0.531385,0.293133,0.0958111,0.142441,0.142554,0,22.0058,-0.000168255,0.0344053,-0.0551247,-2.25115,0.00719841,0.380581,0.550863,-0.579104,0.200039,-0.206454,0.546763,12.4122,23.7
343,6.86,0.535564,0.296192,0.0938843,0.145487,0.142903,0,21.9123,-0.00294074,0.0225012,-0.058898,-2.25498,0.00471984,0.37964,0.5552,-0.583663,0.195163,-0.210273,0.544626,12.3085,23.7
344,6.88,0.536055,0.292979,0.0920784,0.150997,0.142956,0,21.3576,0.000122603,0.0214386,-0.0596169,-2.25591,0.00420108,0.3787,0.559538,-0.588223,0.196357,-0.212458,0.540015,12.1561,23.7
345,6.9,0.538962,0.290452,0.0887906,0.159719,0.142981,0,20.5297,-0.00352052,0.0198512,-0.0194013,-2.25857,0.00375126,0.37776,0.563875,-0.592783,0.196601,-0.215511,0.53218,11.9935,23.7
346,6.92,0.5371,0.287198,0.0801331,0.169769,0.14261,0,19.6459,-0.0047275,0.0167899,-0.0276622,-2.25719,0.00591542,0.376819,0.568213,-0.597343,0.198009,-0.223616,0.523007,11.8564,23.2666
347,6.94,0.540494,0.30696,0.073056,0.160478,0.141722,0,18.582,0.00782901,0.00989408,0.0771163,-2.25235,0.0117328,0.375879,0.57255,-0.601903,0.178035,-0.230438,0.533164,11.5973,22.6695
348,6.96,0.539577,0.309247,0.0641985,0.166131,0.140785,0,18.1882,-0.00283361,0.0115162,0.0165102,-2.24591,0.0176201,0.374939,0.576888,-0.606463,0.176266,-0.241862,0.528367,11.256,21.3911
349,6.98,0.530347,0.298535,0.0487691,0.183043,0.140572,0,17.9088,-0.00265961,0.00745492,0.00192833,-2.24298,0.019087,0.373998,0.581225,-0.611023,0.186994,-0.257172,0.5123,10.8399,20.8181
350,7,0.521582,0.293909,0.0268308,0.200842,0.140258,0,17.6897,0.0461147,0.0432068,-0.0722666,-2.23936,0.0212104,0.373058,0.585563,-0.615583,0.19169,-0.274018,0.495335,10.5496,20.057
351,7.02,0.515008,0.289881,0.00111163,0.224015,0.139896,0,17.0428,0.028369,0.0258132,-0.0901681,-2.23535,0.0235445,0.372118,0.5899,-0.620142,0.197141,-0.292283,0.472986,10.8239,20.0153
352,7.04,0.542713,0.28503,0.0141767,0.243507,0.139433,0,16.8824,0.00812956,0.00849471,0.022255,-2.22989,0.0292723,0.371177,0.594238,-0.624702,0.202672,-0.30517,0.454307,11.3668,19.5092
353,7.06,0.554937,0.281149,0.019282,0.254506,0.138608,0,16.9297,-0.00313996,0.0081481,-0.0263662,-2.22134,0.0346977,0.370237,0.598575,-0.629262,0.207037,-0.313348,0.44411,11.9248,19.0054
354,7.08,0.556748,0.280863,0.0187591,0.257126,0.137829,0,16.9929,0.00175124,0.0181943,-0.00106326,-2.21324,0.039702,0.369297,0.602912,-0.633822,0.206897,-0.31731,0.442282,12.1195,18.0508
355,7.1,0.549762,0.284418,0.0156488,0.249696,0.137311,0,17.2654,0.00732988,0.0271694,-0.0720126,-2.20798,0.0419322,0.369272,0.603025,-0.63394,0.204483,-0.315724,0.449732,12.0804,17.682
356,7.12,0.529089,0.28658,0.00679716,0.235712,0.136858,0,17.3997,0.00281047,0.00411856,-0.0193695,-2.20296,0.0446441,0.369272,0.603025,-0.63394,0.203327,-0.308659,0.463716,11.9308,17.1351
357,7.14,0.538266,0.278896,0.0114395,0.24793,0.13608,0,17.8553,0.00327727,0.0208445,-0.092063,-2.19652,0.0498322,0.369272,0.603025,-0.63394,0.212641,-0.316522,0.451498,11.8574,16.5851
358,7.16,0.550852,0.264873,0.0176383,0.26834,0.135066,0,18.172,0.0115856,0.00937436,-0.0115822,-2.1877,0.0562894,0.369272,0.603025,-0.63394,0.228304,-0.326335,0.431088,12.1526,15.9636
359,7.18,0.560842,0.251012,0.0211819,0.288648,0.134368,0,18.0186,0.00271602,0.0134768,-0.0197244,-2.18151,0.0606845,0.369272,0.603025,-0.63394,0.24339,-0.333214,0.41078,12.5087,15.6461
360,7.2,0.549175,0.238056,0.0168065,0.294312,0.133538,0,18.0524,0.0121652,0.0257651,-0.0474129,-2.17524,0.0670057,0.369272,0.603025,-0.63394,0.257526,-0.330762,0.405116,12.772,15.4897
361,7.22,0.516858,0.223332,0.00507471,0.288451,0.13247,0,17.9618,-0.0149771,0.00689702,-0.0831647,-2.16661,0.0724453,0.369272,0.603025,-0.63394,0.273431,-0.319248,0.410977,13.0021,14.3523
362,7.24,0.500483,0.214749,0.0081996,0.277534,0.132209,0,18.4305,-0.0298371,0.0273854,-0.147841,-2.16334,0.0738249,0.369272,0.603025,-0.63394,0.282358,-0.3072,0.421894,13.0004,15.4838
363,7.26,0.497186,0.212204,0.0267515,0.258231,0.132497,0,19.2571,0.00196074,0.0463559,-0.100716,-2.16737,0.0716819,0.369272,0.603025,-0.63394,0.284298,-0.290597,0.441197,12.8494,16.1821
364,7.28,0.49369,0.209005,0.0432732,0.241411,0.131993,0,20.6794,-0.014091,0.0124246,-0.0887688,-2.1624,0.0750022,0.369272,0.603025,-0.63394,0.288677,-0.277625,0.458016,12.6197,16.772
365,7.3,0.495205,0.207317,0.0651579,0.22273,0.132036,0,21.5577,-0.0215698,0.0348535,-0.130468,-2.16424,0.074444,0.369272,0.603025,-0.63394,0.290655,-0.261076,0.476698,12.4078,16.4972
366,7.32,0.495479,0.208336,0.0827943,0.204349,0.131626,0,22.2497,-0.021192,0.0368155,-0.131061,-2.15964,0.0771292,0.369272,0.603025,-0.63394,0.289127,-0.248099,0.495079,12.3728,16.6761
367,7.34,0.497036,0.212083,0.09936,0.185593,0.131328,0,22.5048,-0.00786226,0.0139322,-0.0585515,-2.15838,0.0791577,0.369272,0.603025,-0.63394,0.283967,-0.236571,0.513835,12.2934,16.5261
368,7.36,0.501066,0.206212,0.107159,0.187695,0.132192,0,22.3977,0.000958835,-0.00106626,-0.0744974,-2.16473,0.0743621,0.369272,0.603025,-0.63394,0.288191,-0.232013,0.511733,12.2684,16.6363
369,7.38,0.499415,0.202231,0.103392,0.193792,0.132913,0,21.9185,0.00552629,0.00196969,0.0308013,-2.17072,0.0703857,0.369272,0.603025,-0.63394,0.291634,-0.236069,0.505636,12.3128,16.2435
370,7.4,0.50209,0.211805,0.0940065,0.196279,0.132985,0,21.0456,0.00524498,0.017299,-0.00220588,-2.17162,0.0693629,0.369272,0.603025,-0.63394,0.281667,-0.246667,0.503149,12.4904,17.7333
371,7.42,0.505738,0.236212,0.0805046,0.189021,0.132479,0,20.4664,-0.00256465,0.0275496,0.0215392,-2.16997,0.0725601,0.369272,0.603025,-0.63394,0.256318,-0.26325,0.510407,12.7189,17.8665
372,7.44,0.51594,0.26453,0.0628054,0.188605,0.133734,0,19.5635,-0.0124877,-0.0117612,-0.142094,-2.18409,0.064299,0.369272,0.603025,-0.63394,0.226552,-0.280701,0.510823,12.6741,17.1647
373,7.46,0.526143,0.288961,0.0440833,0.1931,0.134709,0,19.2041,-0.0259583,-0.00914746,0.0101021,-2.19346,0.0549084,0.369272,0.603025,-0.63394,0.20065,-0.301503,0.506328,12.4357,15.7819
374,7.48,0.531433,0.296283,0.0297557,0.205395,0.136039,0,18.171,0.00391103,-0.0107188,-0.14962,-2.20339,0.0434569,0.369272,0.603025,-0.63394,0.192748,-0.316488,0.494033,12.2248,15.9942
375,7.5,0.53477,0.311551,0.010694,0.212525,0.136472,0,17.7617,-0.0213363,-0.0199003,0.018244,-2.20418,0.0410693,0.369272,0.603025,-0.63394,0.179072,-0.333166,0.486903,12.1136,15.5438
376,7.52,0.567002,0.318417,0.014556,0.234029,0.136962,0,17.3646,-0.0063065,-0.017688,-0.0480973,-2.20674,0.040792,0.369272,0.603025,-0.63394,0.173643,-0.3548,0.465399,11.8219,14.3344
377,7.54,0.617764,0.315068,0.0343844,0.268312,0.138258,0,16.4126,0.00779281,0.0156431,0.0197307,-2.21594,0.0339043,0.369272,0.603025,-0.63394,0.178024,-0.372385,0.431116,11.421,12.3013
378,7.56,0.675707,0.31246,0.0528777,0.31037,0.138286,0,15.6345,-0.0155554,-0.013536,-0.104416,-2.2165,0.0342754,0.369272,0.603025,-0.63394,0.182119,-0.390825,0.389058,11.0002,12.6371
379,7.58,0.706827,0.310935,0.0581682,0.337724,0.138734,0,14.886,-0.00621732,-0.00475217,0.0161022,-2.21984,0.0312425,0.369272,0.603025,-0.63394,0.182878,-0.39702,0.361703,10.548,13.4407
380,7.6,0.697086,0.30791,0.0573799,0.331796,0.137898,0,14.5202,-0.00205346,-0.0087355,0.0588755,-2.21238,0.0360178,0.369272,0.603025,-0.63394,0.1857,-0.399043,0.367631,10.085,15
381,7.62,0.685774,0.29235,0.0457213,0.347702,0.138064,0,14.0201,0.0180306,0.00559242,0.0794925,-2.21526,0.035291,0.369272,0.603025,-0.63394,0.200766,-0.390729,0.351725,10.685,15
382,7.64,0.670562,0.279896,0.0355442,0.355122,0.137907,0,13.5582,0.00910357,-0.00483613,0.0133803,-2.21463,0.0356787,0.369272,0.603025,-0.63394,0.212761,-0.3823,0.344306,11.1695,15
383,7.66,0.659603,0.268803,0.0259877,0.364813,0.137673,0,13.7756,0.0105202,-0.00793713,-0.0356271,-2.2139,0.037654,0.369272,0.603025,-0.63394,0.2233,-0.373883,0.334615,11.6228,15
384,7.68,0.642665,0.256808,0.0133235,0.372534,0.137447,0,13.4309,-0.00636646,-0.00367563,0.0188508,-2.2131,0.0389563,0.369272,0.603025,-0.63394,0.235239,-0.36467,0.326894,12.0142,14.1899
385,7.7,0.640032,0.25211,0.00699818,0.380924,0.136309,0,13.1438,0.00845349,0.00808699,0.037376,-2.20588,0.0449436,0.369272,0.603025,-0.63394,0.240786,-0.364025,0.318504,12.4153,12.8043
386,7.72,0.649912,0.260797,0.0122747,0.37684,0.135515,0,12.7521,-0.000805633,0.0103694,-0.0713607,-2.20211,0.0473764,0.369272,0.603025,-0.63394,0.231626,-0.37731,0.322588,12.7658,12.7068
387,7.74,0.670312,0.267424,0.0153381,0.387551,0.134266,0,12.5525,-0.013899,0.0115014,-0.122791,-2.18971,0.0520219,0.369272,0.603025,-0.63394,0.227003,-0.387898,0.311877,12.9599,13.3983
388,7.76,0.674387,0.276138,0.0138792,0.38437,0.133194,0,12.909,-0.0179332,0.0275246,-0.147203,-2.17867,0.0594683,0.369272,0.603025,-0.63394,0.220236,-0.390972,0.315058,13.1521,13.7989
389,7.78,0.653627,0.285652,0.0105643,0.357411,0.132991,0,12.6438,-0.00350711,0.012421,0.011924,-2.17548,0.0665311,0.369272,0.603025,-0.63394,0.211583,-0.390253,0.342017,13.063,14.3958
390,7.8,0.636399,0.293257,0.00635454,0.336787,0.13216,0,12.974,-0.0104665,0.0335932,-0.084232,-2.16787,0.0739651,0.369272,0.603025,-0.63394,0.205818,-0.388086,0.362641,13.8176,16.3469
391,7.82,0.605488,0.295779,0.00103119,0.308678,0.130691,0,13.583,-0.0156628,0.0150949,-0.114004,-2.15547,0.0817191,0.369272,0.603025,-0.63394,0.206142,-0.384279,0.39075,14.4281,17.5436
392,7.84,0.600232,0.296537,0.00177234,0.301923,0.128812,0,14.3361,-0.00786939,0.0177935,-0.0798537,-2.14,0.0916333,0.369272,0.603025,-0.63394,0.208749,-0.386059,0.397505,15.0379,18.6489
393,7.86,0.600452,0.298554,0.00558576,0.296313,0.127372,0,14.6449,-0.0178295,0.008288,-0.120328,-2.12737,0.100697,0.369272,0.603025,-0.63394,0.20973,-0.38915,0.403115,15.5538,20.5038
394,7.88,0.571751,0.288314,0.00099355,0.282444,0.126068,0,15.1459,-0.0171413,-0.0203977,-0.143952,-2.1175,0.109229,0.369272,0.603025,-0.63394,0.221815,-0.384812,0.416984,16.0524,22.888
395,7.9,0.539547,0.267631,0.0141374,0.257778,0.125484,0,15.7834,-0.0199283,-0.0202357,-0.158193,-2.1128,0.115144,0.369272,0.603025,-0.63394,0.244201,-0.371883,0.441649,16.4071,23.7
396,7.92,0.524979,0.253676,0.0320162,0.239287,0.124894,0,16.7691,-0.0186018,-0.0327093,-0.156615,-2.10756,0.11995,0.369272,0.603025,-0.63394,0.261397,-0.355781,0.460141,16.4014,23.7
397,7.94,0.516019,0.243958,0.0436701,0.228392,0.125836,0,17.706,-0.0238535,-0.0346375,-0.231407,-2.11503,0.113831,0.369272,0.603025,-0.63394,0.273931,-0.34092,0.471036,15.9922,23.7
398,7.96,0.505039,0.232349,0.0543385,0.218352,0.127165,0,18.0681,-0.023547,-0.00267015,-0.242785,-2.12501,0.105537,0.369272,0.603025,-0.63394,0.286537,-0.327357,0.481076,15.4721,23.7
399,7.98,0.498902,0.22107,0.0644585,0.213373,0.127899,0,17.9828,-0.0455524,-0.0276467,-0.168121,-2.12975,0.101412,0.369272,0.603025,-0.63394,0.297504,-0.317881,0.486054,15.2729,23.7
400,8,0.50478,0.21608,0.0723056,0.216395,0.129672,0,18.3708,-0.0353618,-0.0807583,-0.532479,-2.14331,0.0906773,0.369272,0.603025,-0.63394,0.300971,-0.310344,0.483033,14.9113,23.7
401,8.02,0.518983,0.219095,0.0948823,0.205006,0.132916,0,18.2603,-0.0222544,-0.111987,-0.690993,-2.16857,0.0706046,0.369272,0.603025,-0.63394,0.296779,-0.281197,0.494422,14.7631,23.1929
402,8.04,0.520508,0.218577,0.111162,0.190768,0.133842,0,18.7619,-0.0288969,-0.0789047,-0.722982,-2.17565,0.0674963,0.369272,0.603025,-0.63394,0.298127,-0.25783,0.508659,14.4678,21.0728
403,8.06,0.517509,0.204097,0.109372,0.20404,0.133401,0,19.2785,-0.0356515,-0.0841163,-0.444933,-2.17343,0.0867583,0.369272,0.603025,-0.63394,0.310331,-0.254641,0.495388,13.9571,20.7521
404,8.08,0.526173,0.190301,0.120671,0.215202,0.134531,0,18.1295,-0.0956454,0.0206849,-0.591374,-2.18363,0.0953871,0.369272,0.603025,-0.63394,0.320517,-0.253981,0.484226,14.1428,23.7
405,8.1,0.528636,0.188652,0.114386,0.225598,0.135593,0,17.0955,-0.0170477,-0.045804,-0.0926992,-2.18904,0.0537801,0.369272,0.603025,-0.63394,0.315304,-0.271828,0.47383,14.7144,23.7
