step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
51,1.02,0.725023,0.000702262,0.281117,0.443204,0.175508,0,12.6044,-0.122734,-0.611349,-0.128119,0.24551,0.243141,0.5,0.397827,0,0.41329,0.688306,0.240504,47.6662,37.9724
52,1.04,0.761561,0.0421386,0.265686,0.453736,0.1973,0,15.3075,0.0374367,-0.68531,0.278027,0.117299,0.270696,0.5,0.393308,0,0.392471,0.69985,0.227887,46.9907,44.7559
53,1.06,0.772467,0.0592272,0.25612,0.45712,0.206837,0,14.9084,0.176177,-0.280429,1.13347,0.0825053,0.281694,0.5,0.388788,0,0.389975,0.715896,0.222414,46.3279,45.0108
54,1.08,0.760816,0.0701518,0.25131,0.439354,0.209873,0,12.2761,-0.0107775,-0.248622,0.856369,0.0715626,0.249705,0.5,0.384269,0,0.364092,0.713943,0.238087,45.1696,45.43
55,1.1,0.769426,0.0597713,0.260438,0.449216,0.205586,0,9.34386,0.0923331,-0.057205,0.781499,0.112127,0.244507,0.5,0.37975,0,0.357893,0.716336,0.226128,44.4981,45.43
56,1.12,0.795362,0.0337516,0.278449,0.483161,0.198714,0,8.95271,0.306412,0.0442398,0.407549,0.146654,0.282134,0.5,0.37523,0,0.360243,0.736291,0.190082,43.5462,44.4799
57,1.14,0.82125,0.0110652,0.285979,0.524206,0.196394,0,8.32206,0.0898175,0.130439,-0.191786,0.171426,0.324396,0.5,0.370711,0,0.354557,0.762505,0.146933,42.7955,45.43
58,1.16,0.838959,0.00228104,0.283107,0.55357,0.205249,0,7.46247,0.266719,0.20982,-0.0600595,0.136134,0.35795,0.5,0.366191,0,0.336432,0.76727,0.115461,41.8191,33.4772
59,1.18,0.864952,0.0190896,0.290612,0.55525,0.218401,0,5.04669,-0.015594,0.227876,-0.583278,0.118772,0.409854,0.5,0.361672,0,0.343093,0.774003,0.111669,40.0155,14.5912
60,1.2,0.866225,0.0218613,0.286537,0.557826,0.216253,0,2.65991,-0.0547887,0.0160084,-0.032598,0.125184,0.401325,0.5,0.357152,0,0.350625,0.772676,0.106978,36.0699,15
61,1.22,0.88152,0.0307944,0.279057,0.571668,0.20252,0,3.35112,0.0248845,-0.0392484,-0.206022,0.148588,0.347167,0.5,0.352633,0,0.365528,0.759329,0.0910173,30.4092,15
62,1.24,0.861123,0.0230115,0.252873,0.585239,0.182911,0,5.17906,-0.0325895,0.142913,-1.03043,0.241483,0.275841,0.5,0.348114,0,0.36744,0.742092,0.0753238,25.9732,19.9511
63,1.26,0.85763,0.0290959,0.225524,0.60301,0.181218,0,6.013,-0.0149866,0.111843,-0.132278,0.256748,0.270506,0.5,0.343594,0,0.382406,0.726731,0.0554269,22.9962,21.9088
64,1.28,0.840903,0.029806,0.210131,0.600966,0.17138,0,7.41734,-0.0630304,-0.0534815,1.24466,0.252343,0.228292,0.5,0.339075,0,0.370243,0.696077,0.055341,21.2544,23.7
65,1.3,0.794623,0.0235305,0.186849,0.584244,0.15249,0,8.60153,-0.0604619,0.175429,-0.130798,0.207838,0.160406,0.5,0.334555,0,0.356147,0.658844,0.069931,19.0908,23.7
66,1.32,0.760022,0.0332728,0.154587,0.572163,0.146227,0,8.62106,-0.0102753,0.244804,-0.184606,0.196471,0.11692,0.5,0.330036,0,0.368656,0.62959,0.0798759,16.1345,23.7
67,1.34,0.663461,0.00496811,0.10967,0.548823,0.133853,0,7.47175,-0.0135766,0.0521154,-0.481712,0.0898356,0.0609822,0.5,0.325516,0,0.350645,0.593495,0.101076,13.3584,23.7
68,1.36,0.625198,0.0273074,0.0697145,0.528177,0.12097,0,5.95287,-0.0239472,0.0541682,-0.397549,0.160819,0.00962866,0.5,0.320997,0,0.324369,0.562158,0.11958,10.8023,23.7
69,1.38,0.606434,0.0292431,0.0464588,0.530732,0.112699,0,5.51829,-0.0381061,-0.0204243,-0.0410843,0.0446244,0.00473833,0.5,0.316478,0,0.327491,0.545762,0.114878,8.53628,23.7
70,1.4,0.577519,0.0200493,0.0348743,0.522596,0.101734,0,4.30151,-0.00765694,0.0450428,-0.297216,0.08586,-0.0216407,0.5,0.311958,0,0.341645,0.542626,0.120866,6.33732,23.7
71,1.42,0.54427,0.011504,0.0157647,0.517001,0.0943258,0,2.73643,-0.0390552,-0.0166811,-0.12823,0.0197634,-0.0435158,0.5,0.307439,0,0.352102,0.527022,0.124308,6.31762,23.7
72,1.44,0.538412,0.0116742,0.0168312,0.509907,0.0828223,0,2.43621,0.00121385,0.013623,-0.152953,0.104973,-0.0807826,0.5,0.302919,0,0.354905,0.502711,0.129247,6.52952,23.7
73,1.46,0.537024,8.9705e-06,0.0331591,0.503856,0.0789327,0,2.30116,-0.0730654,0.0256695,-0.165771,0.0429388,-0.0948453,0.5,0.2984,0,0.368807,0.490603,0.133139,6.47954,23.7
74,1.48,0.540016,0.00523201,0.0466139,0.48817,0.0782465,0,2.07483,-0.0345426,0.0150898,-0.0665483,0.0699655,-0.0980181,0.5,0.29388,0,0.374264,0.477617,0.146664,6.40565,23.7
