step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20,1789951829.593,-0.2482122,-0.2685823,0.7559981,-0.04763203,-0.004210343,-0.1366666,-0.08360091,-0.01084105,-3.596545e-06,-0.05960776,-0.001051839,-0.01736667,-0.00099935,0.6046757,-0.02040223,-0.01741399,0,-0.02792625,-0.04334231,-0.02718824,0.391426,0.1108357,-0.002863464,-0.002189491,0.1856187,0.5102049,0.701004,0.005496372,0.0004444444,25.5716,0.03903225,0.01341655,0.01748736,0.002631967,0.01659637,0.1,0.05,0.0004444444,-0.02771901,0.1273232,1.020968,1.628001,37110,1.001544,461.59,37.30841
21,1789951832.242,-0.2571415,-0.2845083,0.7919978,-0.04577304,-0.004516129,-0.1987499,-0.08742028,-0.01159061,-0.00461908,-0.061503,-0.001103081,-0.02278,-0.0009294829,0.5849944,-0.02015695,-0.02419872,0,-0.03007502,-0.04634855,-0.0253611,0.4099182,0.07621349,-0.003041668,-0.002327891,0.2036557,0.5217313,0.6459889,0.005388206,0.0006666667,25.54797,0.0394256,0.0135289,0.01795648,0.002552005,0.01545862,0.05,0.1,0.0006666667,-0.02708939,0.1338205,1.018958,1.623004,37208,1.000302,470.48,37.86209
22,1789951834.875,-0.2499377,-0.2726511,0.7466987,-0.046614,-0.004201775,-0.109,-0.09246917,-0.01111497,-0.0002433288,-0.06436899,-0.00103798,-0.026452,-0.001468809,0.50771,-0.01946402,-0.02772032,-0.008933572,-0.03078786,-0.04916663,-0.02755978,0.3882477,0.04859443,-0.002932125,-0.002081987,0.1996391,0.5096347,0.57379,0.005285078,0.0001975309,25.52039,0.03966768,0.01378758,0.01808194,0.002513075,0.01712774,0.2,0.05,0.0001975309,-0.02910821,0.1304665,1.012604,1.61296,37441,0.9990945,480.31,38.18165
23,1789951837.537,-0.2794203,-0.3011664,0.8639991,-0.0510967,-0.00481598,-0.1649999,-0.09865486,-0.01232149,-0.000610745,-0.07028659,-0.001206875,-0.03528,-0.001152231,0.5648881,-0.02247889,-0.03882958,-0.0001019597,-0.03163406,-0.04953228,-0.02914378,0.4481492,0.008293515,-0.003286924,-0.002476281,0.2051319,0.5363128,0.556234,0.005262778,0.0004444444,25.49695,0.03950189,0.01381637,0.01790821,0.002514532,0.01093793,0,0.1,0.0004444444,-0.02387029,0.1147639,1.024293,1.631041,37021,0.9967868,521.45,40.66833
24,1789951840.176,-0.2912833,-0.3207378,0.9,-0.05902795,-0.004707804,-0.1383333,-0.09455415,-0.01293741,-8.072457e-06,-0.06890401,-0.001255633,-0.02646667,-0.001190435,0.6589843,-0.0233918,-0.03016323,0,-0.03270578,-0.05149656,-0.03343266,0.4690102,0.07350447,-0.003426683,-0.002542534,0.2423982,0.6198077,0.840289,0.005179639,0.0001975309,25.4342,0.03928309,0.01384815,0.01782574,0.00242956,0.01658793,0.2,0.1,0.0001975309,-0.0285375,0.1015533,1.016137,1.616992,37333,0.994004,543.65,42.71588
25,1789951842.818,-0.3082308,-0.3376671,0.9360008,-0.05713488,-0.00475999,-0.3849998,-0.1050081,-0.01304696,0,-0.07160618,-0.001319214,-0.0246,-0.001277283,0.7228019,-0.02316336,-0.02689448,0,-0.03532611,-0.04274959,-0.03443202,0.4858499,0.1095486,-0.003606488,-0.002700556,0.2593653,0.5134014,0.8625662,0.005287016,0.0002962963,25.40254,0.04019653,0.01405739,0.01841771,0.002434407,0.01444357,0.1,0.15,0.0002962963,-0.02752562,0.1103213,1.017028,1.615927,37335,0.9918923,573.94,46.2589
26,1789951845.442,-0.3146111,-0.3319597,0.9720016,-0.05750942,-0.005072601,-0.1283333,-0.1069108,-0.01409957,-0.01085319,-0.07540499,-0.001358734,-0.03422667,-0.001471069,0.6579175,-0.02566692,-0.03958723,-8.215778e-05,-0.03530221,-0.04874403,-0.03432368,0.5063931,0.03684835,-0.003654097,-0.002718916,0.2396652,0.621128,0.686732,0.005169461,0.0002962963,25.34877,0.03990854,0.01394877,0.01838692,0.002403386,0.01411054,0.1,0.1,0.0002962963,-0.02937034,0.09996791,1.00843,1.609435,37551,0.9886895,600.66,49.38138
27,1789951848.069,-0.332548,-0.3587655,1.008003,-0.06254525,-0.006061529,-0.2369999,-0.1156722,-0.01480432,-0.009115824,-0.0811936,-0.001402382,-0.028696,-0.001589627,0.756922,-0.02570278,-0.03103431,-0.0003392546,-0.03905729,-0.06265246,-0.03699393,0.5189604,0.1000737,-0.003857406,-0.002927472,0.2561662,0.632585,0.8655762,0.00514715,0.0004444444,25.29824,0.04046309,0.01413209,0.01877805,0.002405798,0.01418074,0.05,0.1,0.0004444444,-0.02768323,0.09105802,1.00981,1.609459,37531,0.98621,633.45,51.12012
28,1789951850.706,-0.3453897,-0.3596678,1.044003,-0.06375886,-0.006482976,-0.2137499,-0.1205646,-0.01498305,-0.0005301533,-0.08393373,-0.00145749,-0.0303,-0.001677905,0.7831142,-0.02721684,-0.03193217,-0.0006564454,-0.04128891,-0.06954336,-0.03787252,0.5369259,0.1052351,-0.004024527,-0.003031288,0.2750069,0.6284572,0.9248003,0.005228696,0.0001975309,25.24909,0.04096529,0.01486526,0.01855812,0.002313223,0.01702592,0.2,0.1,0.0001975309,-0.02861485,0.09010156,1.01412,1.61617,37373,0.9838381,665.5,53.20794
29,1789951853.344,-0.3572387,-0.3836084,1.080004,-0.06559354,-0.00551018,-0.06000001,-0.1237948,-0.01544431,-0.0001899129,-0.08841783,-0.001501061,-0.04913999,-0.001738179,0.6970517,-0.0286379,-0.05174259,0,-0.03776699,-0.05359946,-0.03178157,0.5637938,0,-0.004075482,-0.002982152,0.27608,0.7118772,0.8871107,0.005245597,0.0004444444,25.20447,0.04086124,0.01493869,0.01834049,0.002336456,0.0114635,0,0.1,0.0004444444,-0.02706906,0.08004242,1.009645,1.620453,37376,0.9804607,688.75,56.15741
