step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
11602,1790235726.991,-0.3492881,-0.4541723,1.26258,-0.04588003,-1.129756,-0.002278179,-0.007142858,-0.1094698,-0.01042359,-0.01363674,-0.06991559,-0.001465079,-0.00194,-0.0009800638,1.290653,-0.02829186,-0.001870541,0,-0.03064207,0.8468835,-0.04285715,-0.03424427,-0.01375846,0.6782584,0.3616003,-0.004998806,-0.003157587,0.539797,1.356113,0.6140975,1.556622,15,0.5,6.285892,0.6465803,0.8493539,0.0003616778,5.0625e-05,24.49502,0.001434407,1.014029e-08,0.001041468,3.125105e-05,0.011951,0.05,0.1,0,5.0625e-05,-0.008191006,0.8334348,1.245801,1.591228,34650,0.9568027,771.48,110.5096
11603,1790235729.853,-0.4134949,-0.5427765,1.498514,-0.05610825,-1.079736,-0.002290967,-0.001666667,-0.1531016,-0.01278119,-0.03578919,-0.1026729,-0.00177783,-0.01215333,-0.001631976,1.586999,-0.03251056,-0.01127071,-0.0006806627,-0.03714786,0.7292308,0,-0.04105156,-0.01825468,0.8011119,0.3357149,-0.006060067,-0.004292564,0.6533221,1.610511,0.7458257,1.828288,15,0,7.775718,1.054072,0.7943953,0.0003616217,5.0625e-05,24.50523,0.001419731,1.00826e-08,0.001023228,3.487091e-05,0.009289084,0,0.05,0,5.0625e-05,-0.008141971,0.543651,1.257993,1.594735,34459,0.9572976,833.89,120.0115
11604,1790235732.726,-0.2974505,-0.376586,1.069508,-0.03679797,-1.124465,-0.001306937,-0.002,-0.08549597,-0.008813435,-0.0002761606,-0.05460321,-0.001234648,0,-0.0007769698,1.093209,-0.02359341,0,0,-0.02400797,0.7525562,-0.04,-0.02358773,-0.01108023,0.5855647,0.3229608,-0.004242353,-0.002607057,0.4690752,1.181438,0.5287568,1.32628,15,0.4,7.990159,1.053091,0.8489787,0.0003664246,5.0625e-05,24.51498,0.001466186,9.537128e-09,0.001045736,5.401642e-05,0.01110413,0.05,0.1,0,5.0625e-05,-0.007541415,0.7055587,1.274552,1.588749,34332,0.9578816,810.42,115.772
11605,1790235735.603,-0.3244781,-0.4202008,1.173009,-0.04226984,-1.25671,-0.001843204,0,-0.09910253,-0.009900983,-0.0001866863,-0.06295341,-0.00134922,0,-0.0006262923,1.193727,-0.02572632,0,0,-0.02781922,0.9729608,-0.03333334,-0.02476457,-0.01193029,0.6331034,0.351718,-0.004635697,-0.003038974,0.5201085,1.304117,0.6060361,1.459433,15,0.3333333,5.597032,0.6225452,34.11798,0.0003640804,7.59375e-05,24.52986,0.001496253,9.800242e-09,0.001034907,9.725575e-05,0.0140646,0,0.1,0,7.59375e-05,-0.008420902,0.7184388,1.297322,1.571071,34271,0.9588401,801.72,113.6911
11606,1790235738.461,-0.3151875,-0.4190767,1.153508,-0.03898775,-0.5053864,-0.001876555,0,-0.1182946,-0.009655116,-0.005849147,-0.07939248,-0.00140398,-0.01316667,-0.001131509,1.212794,-0.02363296,-0.0110684,-0.0003158019,-0.03271214,0.3905283,-0.03333334,-0.04398296,-0.01546195,0.6178192,0.2322063,-0.004669191,-0.003226692,0.4912187,1.204028,0.5165573,1.405567,15,1,5.697814,0.5802153,10.52621,0.0003663247,7.59375e-05,24.54695,0.001470116,1.023029e-08,0.00104443,5.935072e-05,0.01315797,0,0.05,0,7.59375e-05,-0.008974581,0.7595009,1.279356,1.569321,34508,0.9596408,818.28,117.301
11607,1790235741.329,-0.3544963,-0.4753282,1.297509,-0.04245893,-0.3127753,-0.002454625,-0.005,-0.1507102,-0.0104995,-0.004927422,-0.1039649,-0.001599507,-0.02755333,-0.001227876,1.449864,-0.02680964,-0.02277829,-0.0005525036,-0.04243281,0.2116797,-0.03333334,-0.05717049,-0.01975551,0.6784865,0.1611889,-0.005329806,-0.004272658,0.5549456,1.281297,0.5616314,1.527914,15,1,7.635185,1.24034,3.770716,0.0003751935,7.59375e-05,24.56217,0.001489099,1.011379e-08,0.001069831,4.406373e-05,0.01309745,0,0.05,0,7.59375e-05,-0.007727284,0.6654384,1.279727,1.57857,34392,0.9604224,795.1,114.3806
11608,1790235744.205,-0.2986139,-0.3782198,1.060206,-0.03906813,-1.13366,-0.001685091,0,-0.09285574,-0.008929945,-0.0002297913,-0.05861568,-0.001210277,0,-0.0007103434,1.087698,-0.02423876,0,0,-0.02408893,0.8249234,-0.06,-0.02366567,-0.01056677,0.5730433,0.3180855,-0.004186057,-0.002603679,0.4579687,1.167608,0.5319982,1.321845,15,0.6,6.78286,0.8268809,1.710955,0.0003582657,7.59375e-05,24.57698,0.001500321,9.477204e-09,0.001066418,7.562707e-05,0.01289335,0,0.05,0,7.59375e-05,-0.009193785,1.091222,1.277232,1.589406,34292,0.9611708,747.41,107.1575
11609,1790235747.051,-0.3568713,-0.4575885,1.276297,-0.0495903,-1.153355,-0.002214252,0,-0.1162312,-0.01055559,-0.001426721,-0.07516997,-0.001490882,-0.005985716,-0.001044325,1.33782,-0.0278926,-0.00512744,-0.000106355,-0.03247826,0.8112057,-0.02857143,-0.03464556,-0.0142885,0.684703,0.3336233,-0.005088131,-0.00343723,0.546707,1.39812,0.6043279,1.572812,15,0.3333333,6.719851,0.7923815,1.191347,0.0003610155,7.59375e-05,24.59234,0.001520696,9.349323e-09,0.001094074,6.5598e-05,0.01353398,0,0.05,0,7.59375e-05,-0.008733784,1.297697,1.257318,1.579412,34653,0.9620205,731.23,103.7505
11610,1790235749.898,-0.2292347,-0.2956308,0.8191409,-0.02773329,-0.4863943,-0.001010236,-0.003181818,-0.07935651,-0.006679063,-0.005345895,-0.05331726,-0.0009956083,-0.007383639,-0.0009026933,0.8509787,-0.0177343,-0.006588514,-0.0001306874,-0.02233205,0.3599866,-0.07272728,-0.02944607,-0.01085443,0.446238,0.1870217,-0.003301264,-0.002207466,0.350116,0.8685595,0.3910693,0.9940438,15,0.888889,7.059044,0.935163,1.025603,0.0003641218,5.0625e-05,24.60721,0.001494135,9.383157e-09,0.001065253,6.475121e-05,0.01195321,0.05,0.05,0,5.0625e-05,-0.007014582,1.102649,1.259994,1.577125,34649,0.9626992,706.35,100.7944
11611,1790235752.748,-0.319372,-0.4188902,1.156885,-0.0395845,-0.4344209,-0.002636254,0,-0.1156106,-0.009223387,-0.001153028,-0.07834285,-0.001406578,-0.0141,-0.001061374,1.260739,-0.02568923,-0.01217995,-2.459458e-05,-0.03309867,0.3557193,-0.025,-0.04536118,-0.01409056,0.6089835,0.2318773,-0.004672201,-0.003361044,0.4903271,1.199666,0.5236522,1.408463,15,0.5,4.583301,0.4322886,0.845566,0.0003603629,7.59375e-05,24.62148,0.001473497,9.333294e-09,0.001045266,6.785942e-05,0.01182646,0,0.1,0,7.59375e-05,-0.008334054,0.8202373,1.263467,1.578282,34592,0.963537,736.23,105.1537
11612,1790235755.606,-0.2717781,-0.3598057,0.9825019,-0.02949159,-1.055956,-0.0006870024,0,-0.083676,-0.008199594,0,-0.05329886,-0.001152569,0,-0.0005992723,0.9843554,-0.02131078,0,0,-0.02374971,0.8070949,-0.1,-0.02658029,-0.01168499,0.5440035,0.2983948,-0.003926774,-0.002331091,0.4119628,1.095276,0.4561636,1.209711,15,1,5.916429,0.4727656,0.7691705,0.000364923,5.0625e-05,24.63631,0.00149109,9.843982e-09,0.001047957,7.820044e-05,0.01092414,0.1,0.1,0,5.0625e-05,-0.007353271,1.398624,1.258144,1.590901,34504,0.9642535,677.82,96.32599
11613,1790235758.473,-0.2318068,-0.2895195,0.8295048,-0.03300771,-0.8139838,-0.001776119,0,-0.06820949,-0.006958914,-0.002694134,-0.04363889,-0.0009554676,0,-0.0006777332,0.8548889,-0.01877734,0,0,-0.01991093,0.6034828,-0.06666668,-0.0199616,-0.00833342,0.4465414,0.2483305,-0.003274703,-0.002113475,0.3579721,0.9187698,0.4011455,1.034243,15,0.6666667,7.158676,0.9170401,0.8284304,0.0003747516,3.375e-05,24.64878,0.0014583,1.003286e-08,0.001046,3.753861e-05,0.01086435,0.1,0.1,0,3.375e-05,-0.006988966,1.06909,1.270969,1.586707,34399,0.9647727,696.45,99.83861
11614,1790235761.335,-0.2985911,-0.3887607,1.07634,-0.03801059,-0.9613163,-0.001482655,-0.001111111,-0.09564712,-0.008963911,-0.0006265073,-0.06235923,-0.001263033,-0.002957779,-0.0008367498,1.097625,-0.0236169,-0.002812769,0,-0.02722079,0.6704643,-0.05555556,-0.03087865,-0.01263414,0.5875489,0.2999161,-0.004271603,-0.002732092,0.4601593,1.180226,0.5140027,1.329064,15,0.625,7.588846,0.944455,0.8280543,0.0003720849,3.375e-05,24.65796,0.001429869,1.059216e-08,0.001024308,3.346556e-05,0.0097458,0.05,0.1,0,3.375e-05,-0.007556997,1.384139,1.266036,1.586876,34457,0.9652523,723.7,103.6983
11615,1790235764.206,-0.2501044,-0.3230093,0.8855041,-0.03293373,-0.8988575,-0.001679523,-0.0008333334,-0.07836778,-0.007509952,-0.0001799568,-0.04936789,-0.001022709,0,-0.0008770591,0.8926134,-0.01964977,0,0,-0.02164787,0.655488,-0.08333334,-0.02303483,-0.009736823,0.477537,0.265359,-0.003499731,-0.002234554,0.3798706,0.9804513,0.459361,1.097594,15,0.8333334,6.57678,0.7019238,0.8481854,0.0003681404,5.0625e-05,24.66803,0.001425727,1.104599e-08,0.001018024,3.955131e-05,0.009897875,0,0.1,0,5.0625e-05,-0.008660397,1.153512,1.276181,1.585364,34353,0.965853,692.92,98.71391
11616,1790235767.057,-0.1707625,-0.2133748,0.5890009,-0.02182106,-0.5172994,-0.0004923807,0,-0.04971112,-0.004995644,-0.0001142885,-0.03197303,-0.0007057038,0,-0.0005278804,0.5875177,-0.01305155,0,0,-0.01359276,0.3516251,-0.1,-0.01342271,-0.006296154,0.3262852,0.1789242,-0.002327913,-0.00143492,0.2579312,0.6528295,0.2960531,0.7316148,15,1,7.460935,1.004491,0.8406824,0.0003742523,3.375e-05,24.67808,0.001434769,1.061111e-08,0.001017616,4.289046e-05,0.01019917,0.1,0.1,0,3.375e-05,-0.00687349,0.8354057,1.267794,1.573768,34595,0.966249,748.42,106.1073
11617,1790235769.903,-0.3644197,-0.4626238,1.266909,-0.04659266,-1.028044,-0.002317707,-0.009000001,-0.1252203,-0.01058945,-0.003831351,-0.08192446,-0.001495793,-0.008956,-0.001164803,1.316632,-0.02812343,-0.007162896,-0.0004664704,-0.03269089,0.7544068,-0.06,-0.03984892,-0.01473838,0.6797373,0.31273,-0.005078181,-0.003440578,0.5441257,1.355645,0.6053592,1.562403,15,0.75,6.48809,0.6773536,0.9757262,0.0003707789,3.375e-05,24.68466,0.001430901,1.052409e-08,0.0009971064,6.300551e-05,0.0103323,0.05,0.1,0,3.375e-05,-0.006522289,1.086189,1.25694,1.579363,34659,0.9666108,751.42,106.5577
11618,1790235772.690,-0.3446684,-0.4426576,1.215759,-0.04401013,-0.6677945,-0.001876106,0,-0.1309864,-0.01014121,-0.001404748,-0.08923644,-0.001474786,-0.01697,-0.001349005,1.309906,-0.02628215,-0.01517027,-0.0003903559,-0.0345088,0.494849,-0.0375,-0.04472588,-0.01622881,0.648326,0.2234529,-0.004956257,-0.003654451,0.5116947,1.255614,0.5827314,1.465716,15,0.6,6.56566,0.769443,0.8582386,0.0003744005,5.0625e-05,24.69331,0.001449158,1.051594e-08,0.001011381,6.336593e-05,0.009405296,0,0.1,0,5.0625e-05,-0.008279387,0.7004637,1.185007,1.593632,35378,0.9671799,809.63,114.8429
11619,1790235775.464,-0.4259892,-0.5483009,1.498514,-0.04827427,-0.4042583,-0.002271377,-0.0075,-0.1540799,-0.01221982,-0.0858018,-0.1068103,-0.00185989,-0.01871,-0.001621146,1.617767,-0.03409643,-0.01701124,-0.0008512039,-0.0462293,0.2360743,0,-0.06036334,-0.02088558,0.7925687,0.2792554,-0.006208537,-0.004511588,0.6244944,1.470693,0.6179787,1.788937,15,0,9.054836,1.419346,0.9127509,0.0003738868,5.0625e-05,24.70486,0.001447644,1.003156e-08,0.001008935,6.481123e-05,0.01145044,0.05,0.1,0,5.0625e-05,-0.007765738,0.8453516,1.174578,1.590946,35546,0.9677891,703.6,99.52924
11620,1790235778.259,-0.417189,-0.5134519,1.454513,-0.04376861,-1.044216,-0.0007714319,0,-0.1435057,-0.01252693,-0.02029095,-0.09723328,-0.001752447,-0.01416,-0.001239139,1.517065,-0.03002625,-0.01007588,-0.0003786477,-0.04113708,0.7072158,-0.03333334,-0.04513502,-0.01921215,0.7965023,0.3280522,-0.005839798,-0.004081129,0.6210696,1.578471,0.7076178,1.781209,15,0.5,7.487398,0.772984,0.8626382,0.0003653904,3.375e-05,24.7149,0.001469781,1.008372e-08,0.0009905159,0.000113865,0.009443396,0.1,0.1,0,3.375e-05,-0.006452484,0.6038626,1.179919,1.60649,35279,0.9682074,829.33,118.6423
11621,1790235781.046,-0.1966509,-0.2440772,0.6772528,-0.0282087,-0.6881334,-0.0008826888,0,-0.05910372,-0.005512055,-0.002320529,-0.03802558,-0.0007764447,0,-0.0005313499,0.6729037,-0.01479524,0,0,-0.01622188,0.5177392,-0.1,-0.01643014,-0.007930689,0.3652638,0.20298,-0.002644904,-0.001734303,0.285715,0.7584941,0.3385741,0.8399571,15,1,6.728477,0.7426338,0.7999656,0.0003711167,5.0625e-05,24.72237,0.001464947,1.021484e-08,0.0009800286,0.0001137911,0.01062332,0,0.1,0,5.0625e-05,-0.006941918,0.7455409,1.179426,1.598914,35382,0.9686587,770.42,109.536
11622,1790235783.829,-0.3460599,-0.4373967,1.220509,-0.04419468,-0.7580659,-0.001850557,-0.01333333,-0.1268346,-0.009782354,-0.008699076,-0.08663261,-0.001464315,-0.0128,-0.00136988,1.287612,-0.02672311,-0.01079432,-0.0003443396,-0.03475459,0.5211365,-0.03333334,-0.04419898,-0.01717244,0.6553526,0.2552771,-0.004997971,-0.003592955,0.5195305,1.263013,0.5015887,1.470076,15,0.5,7.307858,1.110467,2.192226,0.0003660002,5.0625e-05,24.73126,0.00143248,1.071963e-08,0.0009780719,8.839738e-05,0.01046818,0.05,0.1,0,5.0625e-05,-0.007588215,0.5744545,1.175552,1.597275,35452,0.9691344,820.22,115.2736
11623,1790235786.606,-0.4047924,-0.5162243,1.407012,-0.05152737,-0.9380797,-0.002801099,-0.004375,-0.1424437,-0.01173573,-0.02040752,-0.09425386,-0.001691294,-0.0123925,-0.001310232,1.483577,-0.03077501,-0.01060353,-0.0002622962,-0.03990401,0.7339129,-0.0125,-0.05143353,-0.01663913,0.7461386,0.3218705,-0.005715932,-0.003983828,0.600499,1.469085,0.5923823,1.70693,15,0.2,5.403213,0.5042001,1.227532,0.0003659513,7.59375e-05,24.74107,0.001405235,1.086619e-08,0.0009939522,4.532059e-05,0.01244538,0,0.1,0,7.59375e-05,-0.008362758,0.657055,1.17265,1.595804,35508,0.9697813,821.68,115.8851
11624,1790235789.384,-0.296083,-0.3780937,1.029221,-0.03634725,-0.5874664,-0.002155678,0,-0.09538796,-0.008378207,-0.004564009,-0.06312321,-0.001250297,-0.003831429,-0.0007295656,1.082581,-0.02386579,-0.002954435,-0.0001327918,-0.02912589,0.4036444,-0.07142858,-0.03762885,-0.01336268,0.5501274,0.2753352,-0.004083358,-0.002704724,0.4380719,1.096231,0.4137012,1.262143,15,1,7.714422,1.115663,1.050658,0.0003638264,5.0625e-05,24.75115,0.001458752,1.057511e-08,0.0009887503,0.0001061649,0.01035222,0.05,0.05,0,5.0625e-05,-0.006343236,0.434157,1.174196,1.594285,35508,0.9701056,846.94,120.0924
11625,1790235792.182,-0.2928597,-0.3824407,1.017007,-0.03594843,-0.2562228,-0.00419705,-0.0025,-0.1131138,-0.008190461,-0.06918958,-0.07779324,-0.001258176,-0.01546,-0.0009892748,1.11356,-0.02294052,-0.009546622,-3.284879e-05,-0.03403281,0.1816969,-0.05,-0.0556146,-0.01630411,0.5238314,0.1862622,-0.004202367,-0.003109489,0.4150519,1.008421,0.3650932,1.219229,15,1,5.597804,0.5524732,0.862606,0.0003627175,3.375e-05,24.75704,0.00143981,1.08807e-08,0.000995988,8.10934e-05,0.01091911,0.1,0.1,0,3.375e-05,-0.00622547,0.5438421,1.183674,1.606721,35229,0.9704154,856.16,121.8674
11626,1790235794.980,-0.3742989,-0.4848218,1.299843,-0.05144463,-1.045034,-0.003036528,-0.005,-0.1345586,-0.01058794,-0.06970175,-0.08942576,-0.001524605,-0.01176,-0.001237558,1.389346,-0.02919948,-0.01087209,-0.0001351324,-0.03661024,0.8705686,-0.03333334,-0.05360638,-0.01712482,0.6790565,0.2864924,-0.005316365,-0.003766689,0.548215,1.362612,0.6188126,1.581031,15,0.4285715,4.899993,0.4280531,0.8037888,0.0003666442,5.0625e-05,24.76414,0.001437574,1.069244e-08,0.001000992,6.992678e-05,0.01033983,0,0.1,0,5.0625e-05,-0.007779122,0.4626894,1.182626,1.604769,35267,0.9708824,858.9,120.9963
11627,1790235797.777,-0.2858892,-0.3607181,0.9963058,-0.04015979,-1.060234,-0.001212205,0,-0.08667266,-0.008241,-0.007361889,-0.05511969,-0.001159697,0,-0.0008030022,0.9944366,-0.02177616,0,0,-0.02553537,0.776158,-0.08000001,-0.02635209,-0.0112071,0.5436007,0.3003469,-0.003943089,-0.002557395,0.4269432,1.107647,0.442759,1.245776,15,0.8000001,6.632308,0.7191589,0.786659,0.0003650146,2.25e-05,24.77167,0.001442746,1.098537e-08,0.001004764,7.29562e-05,0.01146607,0.15,0.1,0,2.25e-05,-0.005242692,0.5746372,1.180016,1.608385,35254,0.9711567,784.9,110.3206
11628,1790235800.575,-0.4277883,-0.5675792,1.498514,-0.05605324,0,-0.001504393,-0.0075,-0.2226208,-0.01189672,-0.001751173,-0.1593664,-0.001913063,-0.05075,-0.00270985,1.758821,-0.03098937,-0.04891898,-7.483252e-05,-0.04856132,0,0,-0.07719411,-0.0228016,0.7892441,0,-0.006307331,-0.005525341,0.6264271,1.444087,0.6561488,1.705059,15,1,6.061431,0.467207,0.8558434,0.0003603927,5.0625e-05,24.7784,0.001427122,1.075342e-08,0.001004137,6.258116e-05,0.009572096,0,0.15,0,5.0625e-05,-0.007993385,0.6052678,1.18495,1.604872,35236,0.9717036,742.93,104.8533
11629,1790235803.387,-0.4299907,-0.5535901,1.498514,-0.05678082,-0.8232626,-0.00372811,-0.01625,-0.1655237,-0.01226632,-0.02946719,-0.1111122,-0.00180302,-0.021905,-0.001612262,1.611104,-0.03378908,-0.01916849,0,-0.04480593,0.6384079,0,-0.06579937,-0.02071436,0.7802938,0.2763911,-0.006020705,-0.004362685,0.6228503,1.497054,0.5997347,1.816799,15,0,4.995961,0.4644982,0.7684044,0.0003595978,7.59375e-05,24.79083,0.001424083,1.039194e-08,0.001013733,5.074148e-05,0.01230081,0,0.1,0,7.59375e-05,-0.007906833,0.541879,1.191264,1.612499,35061,0.972446,820.17,115.7051
11630,1790235806.194,-0.354097,-0.4419827,1.202707,-0.04467763,-1.293063,-0.001784072,-0.001,-0.1051766,-0.0102015,-0.0003399234,-0.06643178,-0.001383954,0,-0.0008453174,1.22232,-0.02758932,0,0,-0.02907482,0.928342,-0.04,-0.03202822,-0.01222118,0.6503812,0.3609258,-0.004749428,-0.003035056,0.5126699,1.339437,0.6079066,1.49288,15,0.4,7.112232,0.8300952,0.7631896,0.0003594091,7.59375e-05,24.80247,0.001425592,1.018139e-08,0.001030683,3.548894e-05,0.01308109,0,0.05,0,7.59375e-05,-0.007795259,0.6091324,1.184695,1.612128,35148,0.9730058,826.03,115.3831
11631,1790235809.126,-0.3444791,-0.4512082,1.210885,-0.04199304,-0.8463714,-0.002458112,0,-0.1098129,-0.009934253,-0.008858254,-0.07196701,-0.00143681,-0.00315,-0.0008519471,1.262374,-0.02748583,-0.002725721,-0.0001773012,-0.0329724,0.6510509,-0.025,-0.03919515,-0.01279102,0.6443455,0.3326953,-0.004834223,-0.003214392,0.5077506,1.324558,0.5473493,1.490672,15,0.3333333,6.182392,0.6091172,0.7639744,0.0003678663,7.59375e-05,24.8129,0.001496601,1.042412e-08,0.001048333,8.039206e-05,0.01266457,0,0.05,0,7.59375e-05,-0.008295638,0.4922331,1.298437,1.622958,33649,0.9735972,866.13,123.4605
11632,1790235812.036,-0.4114289,-0.5214838,1.407512,-0.05797637,-1.267051,-0.002258538,-0.001666667,-0.1345537,-0.01169383,-0.001984956,-0.08839934,-0.001644142,-0.006693335,-0.001054097,1.479097,-0.03192218,-0.005936641,-4.340091e-05,-0.03798888,0.932686,-0.05,-0.04348122,-0.01570408,0.7481558,0.3638593,-0.005633527,-0.00391986,0.6000704,1.524806,0.6352556,1.737368,15,0.6,6.244791,0.7049991,0.937079,0.0003690441,7.59375e-05,24.82418,0.001520035,1.085367e-08,0.001054767,9.621311e-05,0.01199924,0,0.05,0,7.59375e-05,-0.008385856,0.7119693,1.290553,1.609843,33893,0.974299,775.11,109.4934
11633,1790235814.926,-0.3879836,-0.4979779,1.366261,-0.04871162,-0.9279282,-0.002616363,-0.003333334,-0.1381499,-0.01097819,-0.007178949,-0.09250401,-0.001630982,-0.01360667,-0.001162114,1.450097,-0.02962814,-0.01198591,-0.0004592897,-0.03900706,0.5995366,-0.03333334,-0.05105461,-0.01754429,0.7213675,0.295567,-0.005616823,-0.004047481,0.5819659,1.397648,0.6275262,1.652931,15,0.5,7.743161,1.065392,0.9195992,0.0003714015,7.59375e-05,24.83875,0.001519963,1.174275e-08,0.001054149,9.440109e-05,0.0135294,0,0.05,0,7.59375e-05,-0.008060525,0.6981317,1.28563,1.593346,34145,0.9751092,791.9,111.3663
11634,1790235817.826,-0.4394983,-0.5566797,1.498514,-0.05729648,-1.073575,-0.003231598,-0.003333334,-0.1642538,-0.01211569,-0.08823528,-0.1103121,-0.001791909,-0.01817334,-0.001635151,1.593283,-0.03289755,-0.01499831,-0.001676371,-0.04525014,0.6979955,0,-0.06618761,-0.02020255,0.7862408,0.2982536,-0.006197515,-0.004604129,0.6345388,1.560573,0.6553258,1.837957,15,0,7.589452,1.144615,0.8255073,0.0003677688,7.59375e-05,24.85451,0.001568703,1.166779e-08,0.001063883,0.0001370398,0.01319096,0,0.05,0,7.59375e-05,-0.00820269,0.5922617,1.290859,1.599309,34013,0.9759948,813.65,115.2824
11635,1790235820.712,-0.3535019,-0.4497363,1.222009,-0.04247262,-0.7929909,-0.00189374,0,-0.1376697,-0.01029669,-0.004333907,-0.09137138,-0.001472777,-0.01301333,-0.001327376,1.269895,-0.02656583,-0.01098862,-0.004227912,-0.03349036,0.5767599,-0.03333334,-0.04484762,-0.01595026,0.6540372,0.2552957,-0.005081202,-0.003736122,0.5263254,1.276206,0.5411279,1.464624,15,0.5,6.129602,0.6251076,0.9236702,0.0003767014,7.59375e-05,24.87101,0.001545482,1.201618e-08,0.001062861,0.0001059069,0.01247488,0,0.05,0,7.59375e-05,-0.008893295,0.6165053,1.286909,1.589513,34175,0.9768319,819.6,114.8981
11636,1790235823.602,-0.4373718,-0.5575522,1.498514,-0.06179248,-1.707682,-0.003058663,-0.0075,-0.1339413,-0.01234379,-0.003988135,-0.08406238,-0.001707544,0,-0.001246099,1.554715,-0.03528133,0,0,-0.03603478,1.345048,0,-0.04225553,-0.01614939,0.804105,0.4479531,-0.005959423,-0.003869669,0.6246864,1.669606,0.6918647,1.870564,15,0,5.565342,0.5463328,0.8977393,0.0003843474,7.59375e-05,24.88445,0.001569179,1.148838e-08,0.001066213,0.0001186073,0.01215199,0,0.05,0,7.59375e-05,-0.008208024,0.5231695,1.287211,1.592207,34140,0.9774171,785.78,110.6062
11637,1790235826.464,-0.4347111,-0.5591018,1.498514,-0.05902511,-1.268316,-0.003705492,-0.00375,-0.1466248,-0.01219785,-0.03053599,-0.09568374,-0.001765149,-0.007487499,-0.001301029,1.553822,-0.03464619,-0.006617611,-0.0001602444,-0.04112221,0.8552513,-0.0125,-0.05352282,-0.01859171,0.7889763,0.3894387,-0.006044715,-0.004170212,0.6200274,1.573021,0.7041837,1.831913,15,0.1666667,7.436264,0.9504226,0.8928751,0.0003665464,7.59375e-05,24.89449,0.001534013,1.147747e-08,0.001060839,0.000106616,0.01102081,0,0.05,0,7.59375e-05,-0.008445845,0.6612127,1.276722,1.575877,34461,0.9780264,824.84,114.3336
11638,1790235829.332,-0.430661,-0.5454639,1.485656,-0.05629311,-1.64879,-0.002178591,-0.001428572,-0.1347283,-0.01250712,-0.003973686,-0.0851308,-0.001719566,0,-0.00142036,1.474149,-0.03265882,0,0,-0.03667142,1.138488,-0.01428572,-0.03726209,-0.0161842,0.8137497,0.4486682,-0.005884903,-0.003728101,0.641052,1.640926,0.7043661,1.850218,15,0.1428572,7.268299,0.8343514,0.8378968,0.0003801539,7.59375e-05,24.90777,0.001533023,1.164809e-08,0.00106876,8.409731e-05,0.01286602,0,0.05,0,7.59375e-05,-0.007714064,0.6208837,1.269151,1.588862,34395,0.9787647,811.35,114.6496
11639,1790235832.200,-0.2648681,-0.327786,0.8970041,-0.03634958,-0.969785,-0.002399562,-0.00125,-0.0863653,-0.00722135,-0.001573948,-0.05436525,-0.001023747,0,-0.0006552389,0.9176434,-0.02100736,0,0,-0.02437166,0.7310227,-0.075,-0.02517152,-0.00979059,0.4683639,0.2644907,-0.003602518,-0.002453812,0.3763945,0.9930565,0.4412763,1.110102,15,0.75,5.975091,0.6523835,0.8153021,0.0003867848,7.59375e-05,24.92159,0.001574116,1.182676e-08,0.001081302,0.000106017,0.01344436,0,0.05,0,7.59375e-05,-0.008223471,0.7096146,1.274612,1.58376,34391,0.9795696,764.23,107.0751
11640,1790235835.087,-0.4322447,-0.5684603,1.498514,-0.0497009,-0.8338695,-0.002030294,-0.005,-0.1595684,-0.01214425,-0.02460416,-0.1102443,-0.001824427,-0.02176,-0.002032836,1.582016,-0.033887,-0.01927071,-7.818874e-05,-0.0472043,0.5668243,0,-0.06239409,-0.02306456,0.7990018,0.2843433,-0.00644443,-0.00462966,0.6184791,1.532373,0.6285192,1.763229,15,0,7.930866,0.9751389,0.785977,0.0003851968,7.59375e-05,24.93646,0.00157891,1.186248e-08,0.001096293,9.740874e-05,0.01385646,0,0.05,0,7.59375e-05,-0.008882803,0.6635261,1.275226,1.603323,34150,0.980359,777.92,108.3385
