attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
0,498,9.96,arrive,0.02021,0.01648,-0.0117,0.02927,0.012,-10.52,78.66,0.3038,0.0707,2.082,0.0,0.0,0,0.5,1.68
1,498,9.96,arrive,0.01043,0.00593,-0.00858,0.02082,0.012,-14.23,75.35,0.309,0.0416,0.225,0.0,0.0,0,0.0,-0.0
2,498,9.96,arrive,0.03536,0.03525,-0.00275,0.04055,0.012,-9.72,80.12,0.3099,0.0643,1.884,0.0,0.0,0,0.0,-0.0
3,498,9.96,arrive,0.01849,0.01378,-0.01234,0.0275,0.012,-12.28,76.88,0.308,0.0349,2.423,0.0,0.0,0,0.0,-0.0
0,499,9.98,arrive,0.02234,0.01865,-0.01231,0.02968,0.012,-10.17,78.94,0.3035,0.0701,2.124,0.0,0.0,0,0.5,0.55
1,499,9.98,arrive,0.01053,0.00596,-0.00868,0.02092,0.012,-14.23,75.35,0.309,0.0417,0.225,0.0,0.0,0,0.0,-0.0
2,499,9.98,arrive,0.03527,0.03516,-0.00282,0.0406,0.012,-9.7,80.14,0.3098,0.0649,1.867,0.0,0.0,0,0.0,-0.0
3,499,9.98,arrive,0.01604,0.0116,-0.01108,0.02405,0.012,-11.56,77.59,0.3079,0.035,2.433,0.0,0.0,0,0.0,-0.0
0,500,10.0,arrive,0.02505,0.0213,-0.01318,0.03136,0.012,-10.17,78.99,0.3032,0.0696,2.139,0.0,0.0,0,0.5,-0.0
1,500,10.0,arrive,0.01059,0.00587,-0.00881,0.02094,0.012,-14.22,75.36,0.3089,0.0419,0.225,0.0,0.0,0,0.0,-0.0
2,500,10.0,arrive,0.03513,0.03501,-0.00296,0.04059,0.012,-9.67,80.17,0.3097,0.0655,1.849,0.0,0.0,0,0.0,-0.0
3,500,10.0,arrive,0.01482,0.01101,-0.00992,0.01976,0.012,-10.21,78.86,0.3078,0.0351,2.442,0.0,0.0,0,0.0,-0.0
0,501,10.02,arrive,0.02558,0.02183,-0.01333,0.03187,0.012,-10.31,78.96,0.303,0.0691,2.101,0.0,0.0,0,0.5,-0.0
1,501,10.02,arrive,0.01067,0.00586,-0.00892,0.02099,0.012,-14.22,75.36,0.3089,0.042,0.225,0.0,0.0,0,0.0,-0.0
2,501,10.02,arrive,0.0352,0.03506,-0.00313,0.04074,0.012,-9.64,80.21,0.3096,0.0661,1.834,0.0,0.0,0,0.0,-0.0
3,501,10.02,arrive,0.01731,0.01465,-0.00922,0.02147,0.012,-10.1,78.9,0.3079,0.0353,2.507,0.0,0.0,0,0.0,-0.0
0,502,10.04,arrive,0.02677,0.02322,-0.01332,0.03271,0.012,-10.23,79.06,0.3028,0.0687,2.076,0.0,0.0,0,0.5,-0.0
1,502,10.04,arrive,0.01081,0.00598,-0.009,0.02114,0.012,-14.23,75.36,0.3089,0.0421,0.227,0.0,0.0,0,0.0,-0.0
2,502,10.04,arrive,0.03529,0.03513,-0.00342,0.04094,0.012,-9.64,80.2,0.3095,0.0667,1.821,0.0,0.0,0,0.0,-0.0
3,502,10.04,arrive,0.01836,0.01576,-0.00942,0.02483,0.012,-11.19,77.9,0.308,0.0354,2.544,0.0,0.0,0,0.0,-0.0
0,503,10.06,arrive,0.02746,0.02408,-0.01319,0.03296,0.012,-10.08,79.23,0.3026,0.0684,2.05,0.0,0.0,0,0.5,-0.0
1,503,10.06,arrive,0.01093,0.00608,-0.00908,0.02128,0.012,-14.23,75.35,0.3088,0.0422,0.227,0.0,0.0,0,0.0,-0.0
2,503,10.06,arrive,0.03551,0.03532,-0.00372,0.04132,0.012,-9.65,80.19,0.3093,0.0673,1.811,0.0,0.0,0,-0.0,-0.0
3,503,10.06,arrive,0.0169,0.01514,-0.0075,0.02323,0.012,-11.0,78.13,0.3081,0.0355,2.542,0.0,0.0,0,0.0,-0.0
0,504,10.08,arrive,0.0278,0.02463,-0.0129,0.0328,0.012,-9.88,79.44,0.3024,0.0681,2.02,0.0,0.0,0,0.5,-0.0
1,504,10.08,arrive,0.01102,0.0061,-0.00918,0.02135,0.012,-14.23,75.36,0.3088,0.0424,0.229,0.0,0.0,0,0.0,-0.0
2,504,10.08,arrive,0.036,0.03578,-0.004,0.04177,0.012,-9.61,80.22,0.3092,0.0679,1.806,1.402,0.0,0,0.01,0.0
3,504,10.08,arrive,0.01597,0.01472,-0.00618,0.02004,0.012,-10.11,79.0,0.3082,0.0356,2.542,0.0,0.0,0,0.0,-0.0
0,505,10.1,arrive,0.02839,0.02539,-0.0127,0.03283,0.012,-9.68,79.64,0.3023,0.0679,1.996,0.0,0.0,0,0.5,-0.0
1,505,10.1,arrive,0.01111,0.00611,-0.00928,0.02139,0.012,-14.22,75.36,0.3088,0.0425,0.23,0.0,0.0,0,0.0,-0.0
2,505,10.1,arrive,0.03619,0.0359,-0.00462,0.04184,0.012,-9.67,80.15,0.309,0.0685,1.808,0.418,0.0,0,0.11,-0.0
3,505,10.1,arrive,0.0185,0.01768,-0.00544,0.01938,0.012,-9.4,79.69,0.3083,0.0358,2.577,0.0,0.0,0,0.0,-0.0
0,506,10.12,arrive,0.0294,0.02653,-0.01268,0.0333,0.012,-9.5,79.82,0.3022,0.0677,1.976,0.0,0.0,0,0.5,-0.0
1,506,10.12,arrive,0.01123,0.0062,-0.00937,0.02149,0.012,-14.22,75.37,0.3087,0.0426,0.232,0.0,0.0,0,0.0,-0.0
2,506,10.12,arrive,0.03625,0.03585,-0.00538,0.04209,0.012,-9.85,79.98,0.3088,0.0691,1.808,2.562,0.0,0,0.25,0.14
3,506,10.12,arrive,0.02092,0.02042,-0.00455,0.02073,0.012,-9.23,79.89,0.3084,0.0359,2.611,0.0,0.0,0,0.0,-0.0
0,507,10.14,arrive,0.0296,0.02684,-0.01248,0.03322,0.012,-9.41,79.93,0.3021,0.0676,1.938,0.0,0.0,0,0.5,-0.0
1,507,10.14,arrive,0.01134,0.00632,-0.00942,0.02163,0.012,-14.22,75.36,0.3087,0.0427,0.233,0.0,0.0,0,0.0,-0.0
2,507,10.14,arrive,0.03609,0.03553,-0.00634,0.04223,0.012,-10.12,79.73,0.3087,0.0696,1.801,3.343,0.0,0,0.42,0.51
3,507,10.14,arrive,0.02216,0.02197,-0.00286,0.02234,0.012,-9.32,79.83,0.3087,0.0362,2.627,0.0,0.0,0,0.0,-0.0
0,508,10.16,arrive,0.03043,0.02789,-0.01217,0.03385,0.012,-9.32,80.01,0.3021,0.0675,1.91,0.0,0.0,0,0.5,-0.0
1,508,10.16,arrive,0.0114,0.00637,-0.00946,0.02172,0.012,-14.23,75.36,0.3086,0.0428,0.233,0.0,0.0,0,0.0,-0.0
2,508,10.16,arrive,0.03578,0.03507,-0.00711,0.04227,0.012,-10.36,79.51,0.3085,0.0702,1.779,6.8,0.0,0,0.5,1.27
3,508,10.16,arrive,0.02413,0.0241,-0.00126,0.02436,0.012,-9.26,79.89,0.309,0.0364,2.641,0.0,0.0,0,0.0,-0.0
0,509,10.18,grip,0.03137,0.02901,-0.01193,0.03489,0.012,-9.37,79.95,0.3022,0.0675,1.888,0.0,0.0,0,0.5,-0.0
1,509,10.18,grip,0.01141,0.00633,-0.0095,0.02175,0.012,-14.22,75.36,0.3086,0.043,0.233,0.0,0.0,0,0.0,-0.0
2,509,10.18,grip,0.03498,0.03417,-0.00752,0.04204,0.012,-10.64,79.26,0.3085,0.0706,1.738,7.062,0.0,0,0.5,2.07
3,509,10.18,grip,0.026,0.026,-0.00038,0.0255,0.012,-9.05,80.12,0.3093,0.0366,2.643,0.0,0.0,0,0.0,-0.0
0,510,10.2,grip,0.03208,0.02984,-0.01179,0.03585,0.01151,-9.46,79.85,0.3023,0.0676,1.865,0.0,0.0,0,0.5,-0.0
1,510,10.2,grip,0.01142,0.00631,-0.00952,0.02177,0.01151,-14.22,75.37,0.3086,0.0431,0.234,0.0,0.0,0,0.0,-0.0
2,510,10.2,grip,0.034,0.03307,-0.0079,0.04171,0.01151,-10.93,78.99,0.3085,0.0709,1.683,7.176,0.0,0,0.5,2.89
3,510,10.2,grip,0.02814,0.02814,0.00019,0.02679,0.01151,-8.88,80.29,0.3095,0.0368,2.656,0.0,0.0,0,0.0,-0.0
0,511,10.22,grip,0.03297,0.03081,-0.01172,0.03674,0.01102,-9.53,79.75,0.3024,0.0677,1.849,0.0,0.0,0,0.5,-0.0
1,511,10.22,grip,0.01141,0.00631,-0.00951,0.02158,0.01102,-14.21,75.38,0.3085,0.0432,0.235,0.0,0.0,0,0.0,-0.0
2,511,10.22,grip,0.033,0.03197,-0.00816,0.04123,0.01102,-11.15,78.79,0.3086,0.071,1.626,6.889,0.0,0,0.5,3.55
3,511,10.22,grip,0.03017,0.03015,0.00107,0.02849,0.01102,-8.85,80.33,0.3098,0.0371,2.679,0.656,0.0,0,-0.0,-0.0
0,512,10.24,grip,0.03386,0.03171,-0.01186,0.0376,0.01053,-9.61,79.64,0.3026,0.0678,1.835,0.0,0.0,0,0.5,-0.0
1,512,10.24,grip,0.01137,0.00628,-0.00948,0.02132,0.01053,-14.19,75.4,0.3085,0.0433,0.237,0.0,0.0,0,0.0,-0.0
2,512,10.24,grip,0.03203,0.03089,-0.00846,0.04057,0.01053,-11.24,78.7,0.3087,0.071,1.571,6.754,0.0,0,0.5,4.13
3,512,10.24,grip,0.02667,0.02657,0.00223,0.02588,0.01053,-9.82,79.52,0.3102,0.0374,2.667,0.0,0.0,0,0.0,-0.0
0,513,10.26,grip,0.03417,0.03199,-0.01202,0.03789,0.01004,-9.7,79.53,0.3028,0.068,1.818,0.0,0.0,0,0.5,-0.0
1,513,10.26,grip,0.01128,0.00619,-0.00943,0.02096,0.01004,-14.15,75.43,0.3085,0.0434,0.239,0.0,0.0,0,0.0,-0.0
2,513,10.26,grip,0.03136,0.03013,-0.00867,0.04009,0.01004,-11.2,78.74,0.3088,0.0709,1.538,5.372,0.0,0,0.5,4.48
3,513,10.26,grip,0.02345,0.02316,0.00368,0.02264,0.01004,-10.04,79.37,0.3105,0.0377,2.631,0.0,0.0,0,0.0,-0.0
0,514,10.28,grip,0.03406,0.03185,-0.01207,0.03776,0.00955,-9.77,79.44,0.303,0.0682,1.799,0.0,0.0,0,0.5,-0.0
1,514,10.28,grip,0.01118,0.0061,-0.00937,0.02054,0.00955,-14.11,75.48,0.3084,0.0435,0.241,0.0,0.0,0,0.0,-0.0
2,514,10.28,grip,0.03251,0.03119,-0.00919,0.04103,0.00955,-11.1,78.8,0.309,0.0706,1.552,4.871,0.0,0,0.5,4.93
3,514,10.28,grip,0.02103,0.02078,0.00323,0.0216,0.00955,-10.57,78.81,0.3109,0.038,2.628,0.0,0.0,0,0.0,-0.0
0,515,10.3,grip,0.03355,0.03137,-0.0119,0.03734,0.00906,-9.86,79.34,0.3032,0.0685,1.782,0.0,0.0,0,0.5,-0.0
1,515,10.3,grip,0.01107,0.00603,-0.00928,0.0201,0.00906,-14.07,75.52,0.3084,0.0436,0.244,0.0,0.0,0,0.0,-0.0
2,515,10.3,grip,0.03375,0.03236,-0.00958,0.04179,0.00906,-11.09,78.77,0.3091,0.0703,1.587,2.776,0.0,0,0.5,5.13
3,515,10.3,grip,0.0193,0.01921,0.00193,0.02247,0.00906,-11.69,77.69,0.3112,0.0383,2.642,0.0,0.0,0,0.0,-0.0
0,516,10.32,grip,0.03323,0.03116,-0.01153,0.0371,0.00857,-9.93,79.25,0.3034,0.0689,1.773,0.0,0.0,0,0.5,-0.0
1,516,10.32,grip,0.01092,0.00594,-0.00917,0.01962,0.00857,-14.02,75.57,0.3083,0.0437,0.246,0.0,0.0,0,0.0,-0.0
2,516,10.32,grip,0.0334,0.03188,-0.00997,0.04161,0.00857,-11.4,78.45,0.3092,0.0699,1.591,6.718,0.0,0,0.5,5.39
3,516,10.32,grip,0.01824,0.01797,0.00318,0.02092,0.00857,-11.47,77.89,0.3114,0.0386,2.62,0.0,0.0,0,0.0,-0.0
0,517,10.34,grip,0.03315,0.03116,-0.01132,0.03698,0.00808,-9.95,79.2,0.3036,0.0692,1.771,0.0,0.0,0,0.5,-0.0
1,517,10.34,grip,0.01072,0.00579,-0.00902,0.01909,0.00808,-13.96,75.63,0.3083,0.0438,0.248,0.0,0.0,0,0.0,-0.0
2,517,10.34,grip,0.03189,0.0303,-0.00993,0.04013,0.00808,-11.45,78.43,0.3092,0.0695,1.555,3.81,0.0,0,0.5,5.33
3,517,10.34,grip,0.01785,0.01738,0.00408,0.01823,0.00808,-10.61,78.68,0.3116,0.039,2.601,0.0,0.0,0,0.0,-0.0
0,518,10.36,grip,0.03235,0.03036,-0.01117,0.03605,0.00759,-9.93,79.21,0.3037,0.0696,1.761,0.0,0.0,0,0.5,-0.0
1,518,10.36,grip,0.01045,0.00557,-0.00884,0.01849,0.00759,-13.91,75.69,0.3083,0.0439,0.249,0.0,0.0,0,0.0,-0.0
2,518,10.36,grip,0.02981,0.02813,-0.00986,0.03814,0.00759,-11.46,78.46,0.3092,0.069,1.499,4.097,0.0,0,0.5,4.93
3,518,10.36,grip,0.01719,0.01689,0.00321,0.01724,0.00759,-10.65,78.61,0.3118,0.0393,2.608,0.0,0.0,0,0.0,-0.0
0,519,10.38,grip,0.03147,0.02948,-0.01102,0.03496,0.0071,-9.85,79.28,0.3039,0.0701,1.757,0.0,0.0,0,0.5,-0.0
1,519,10.38,grip,0.01018,0.00544,-0.00861,0.0179,0.0071,-13.85,75.75,0.3082,0.044,0.251,0.0,0.0,0,0.0,-0.0
2,519,10.38,grip,0.02836,0.02678,-0.00934,0.03648,0.0071,-11.27,78.65,0.3092,0.0685,1.463,2.028,0.0,0,0.49,4.19
3,519,10.38,grip,0.01678,0.01667,0.00188,0.01959,0.0071,-11.83,77.47,0.312,0.0396,2.636,0.0,0.0,0,0.0,-0.0
0,520,10.4,grip,0.0307,0.02873,-0.01082,0.034,0.00661,-9.77,79.35,0.304,0.0706,1.758,0.0,0.0,0,0.5,-0.0
1,520,10.4,grip,0.00992,0.00532,-0.00837,0.01727,0.00661,-13.79,75.81,0.3082,0.0441,0.255,0.0,0.0,0,0.0,-0.0
2,520,10.4,grip,0.02754,0.02612,-0.00876,0.03527,0.00661,-11.05,78.87,0.3092,0.068,1.446,2.419,0.0,0,0.45,3.44
3,520,10.4,grip,0.01721,0.01695,0.00297,0.02033,0.00661,-11.99,77.32,0.3123,0.04,2.629,0.0,0.0,0,0.0,-0.0
0,521,10.42,grip,0.03033,0.02847,-0.01047,0.03359,0.00612,-9.72,79.39,0.3041,0.0712,1.764,1.233,0.0,0,0.5,0.02
1,521,10.42,grip,0.00962,0.00515,-0.00813,0.01659,0.00612,-13.72,75.88,0.3082,0.0442,0.259,0.0,0.0,0,0.0,-0.0
2,521,10.42,grip,0.02711,0.02573,-0.00853,0.03435,0.00612,-10.92,79.0,0.3091,0.0674,1.44,1.66,0.0,0,0.46,2.68
3,521,10.42,grip,0.01642,0.01589,0.00415,0.01819,0.00612,-11.33,77.95,0.3124,0.0404,2.598,0.0,0.0,0,0.0,-0.0
0,522,10.44,grip,0.02893,0.0271,-0.01013,0.03215,0.00563,-9.68,79.48,0.3041,0.0718,1.749,1.022,0.0,0,0.5,0.01
1,522,10.44,grip,0.00954,0.00513,-0.00804,0.01621,0.00563,-13.71,75.9,0.3081,0.0443,0.262,0.067,0.0,0,-0.0,-0.0
2,522,10.44,grip,0.02685,0.02552,-0.00835,0.03356,0.00563,-10.79,79.12,0.309,0.0669,1.437,1.899,0.0,0,0.5,1.97
3,522,10.44,grip,0.01632,0.01571,0.00442,0.01607,0.00563,-10.81,78.45,0.3125,0.0408,2.599,0.0,0.0,0,0.0,-0.0
0,523,10.46,grip,0.02834,0.02652,-0.01,0.03139,0.00514,-9.58,79.58,0.3042,0.0724,1.745,0.933,0.0,0,0.5,0.0
1,523,10.46,grip,0.00959,0.00512,-0.00811,0.01594,0.00514,-13.71,75.91,0.3081,0.0443,0.268,1.251,0.0,0,0.01,0.06
2,523,10.46,grip,0.02668,0.02539,-0.00817,0.0329,0.00514,-10.65,79.25,0.3089,0.0664,1.433,2.557,0.0,0,0.5,1.39
3,523,10.46,grip,0.01586,0.01567,0.00245,0.01672,0.00514,-11.72,77.64,0.3127,0.0411,2.636,0.0,0.0,0,0.0,-0.0
0,524,10.48,grip,0.02808,0.02611,-0.01033,0.03113,0.00465,-9.55,79.61,0.3042,0.073,1.743,2.629,0.0,0,0.5,0.32
1,524,10.48,grip,0.00993,0.00523,-0.00844,0.01591,0.00465,-13.73,75.88,0.3081,0.0444,0.278,1.279,0.0,0,0.07,0.19
2,524,10.48,grip,0.02661,0.02539,-0.00795,0.03235,0.00465,-10.51,79.41,0.3087,0.0658,1.429,2.984,0.0,0,0.5,0.98
3,524,10.48,grip,0.01551,0.01532,0.00239,0.01695,0.00465,-12.12,77.29,0.3128,0.0415,2.628,0.0,0.0,0,0.0,-0.0
0,525,10.5,grip,0.02852,0.0263,-0.01102,0.03158,0.00416,-9.57,79.6,0.3043,0.0736,1.744,4.787,0.0,0,0.5,0.92
1,525,10.5,grip,0.01055,0.00572,-0.00887,0.01624,0.00416,-13.8,75.81,0.3081,0.0444,0.286,1.098,0.0,0,0.17,0.54
2,525,10.5,grip,0.02672,0.02558,-0.00772,0.03202,0.00416,-10.38,79.55,0.3086,0.0653,1.424,3.504,0.0,0,0.5,0.84
3,525,10.5,grip,0.01419,0.01395,0.0026,0.01616,0.00416,-12.3,77.13,0.313,0.0419,2.6,0.0,0.0,0,0.0,-0.0
0,526,10.52,grip,0.02889,0.02654,-0.01143,0.03196,0.00367,-9.57,79.59,0.3044,0.0742,1.75,7.563,0.0,0,0.5,1.78
1,526,10.52,grip,0.01145,0.00666,-0.00932,0.0168,0.00367,-13.87,75.74,0.3081,0.0444,0.296,0.968,0.0,0,0.32,0.93
2,526,10.52,grip,0.02699,0.02596,-0.00738,0.03186,0.00367,-10.31,79.63,0.3085,0.0648,1.431,3.694,0.0,0,0.49,0.78
3,526,10.52,grip,0.01332,0.01319,0.0019,0.01653,0.00367,-12.76,76.67,0.3131,0.0423,2.584,0.0,0.0,0,0.0,-0.0
0,527,10.54,grip,0.02834,0.02591,-0.0115,0.03152,0.00318,-9.64,79.53,0.3045,0.0748,1.745,7.891,0.0,0,0.5,2.72
1,527,10.54,grip,0.01207,0.00719,-0.00969,0.01705,0.00318,-13.89,75.71,0.3082,0.0444,0.299,0.62,0.0,0,0.48,1.07
2,527,10.54,grip,0.02736,0.02642,-0.00712,0.03185,0.00318,-10.33,79.62,0.3085,0.0643,1.449,4.069,0.0,0,0.48,0.83
3,527,10.54,grip,0.01399,0.01395,0.00115,0.01792,0.00318,-13.12,76.29,0.3132,0.0427,2.585,0.226,0.0,0,0.08,0.52
0,528,10.56,grip,0.02814,0.02558,-0.01172,0.03165,0.00269,-9.92,79.33,0.3047,0.0752,1.752,9.985,0.0,0,0.5,4.46
1,528,10.56,grip,0.01229,0.00735,-0.00985,0.01691,0.00269,-13.87,75.73,0.3083,0.0444,0.293,0.825,0.0,0,0.5,1.13
2,528,10.56,grip,0.02776,0.02686,-0.007,0.03194,0.00269,-10.4,79.53,0.3084,0.0639,1.466,4.737,0.0,0,0.47,1.06
3,528,10.56,grip,0.01329,0.01329,-3e-05,0.01762,0.00269,-13.51,75.93,0.3133,0.0429,2.581,0.676,0.0,0,0.46,1.14
0,529,10.58,grip,0.02773,0.02495,-0.01211,0.03161,0.0022,-10.26,79.13,0.305,0.0754,1.759,9.145,0.0,0,0.5,6.28
1,529,10.58,grip,0.01236,0.00751,-0.00982,0.0166,0.0022,-13.83,75.78,0.3083,0.0444,0.289,0.752,0.0,0,0.5,1.14
2,529,10.58,grip,0.02816,0.02726,-0.00705,0.03208,0.0022,-10.52,79.41,0.3085,0.0634,1.478,5.234,0.0,0,0.5,1.32
3,529,10.58,grip,0.01193,0.0119,-0.00088,0.01621,0.0022,-13.45,76.01,0.3133,0.0431,2.566,1.72,0.0,0,0.5,0.96
0,530,10.6,grip,0.02701,0.02402,-0.01237,0.03118,0.00171,-10.53,78.99,0.3053,0.0755,1.742,8.76,0.0,0,0.5,7.82
1,530,10.6,grip,0.01227,0.00751,-0.0097,0.01614,0.00171,-13.78,75.83,0.3084,0.0444,0.284,0.732,0.0,0,0.5,1.12
2,530,10.6,grip,0.02825,0.02737,-0.00702,0.03198,0.00171,-10.69,79.23,0.3085,0.063,1.483,6.428,0.0,0,0.5,1.67
3,530,10.6,grip,0.01107,0.01105,-0.0007,0.01465,0.00171,-13.14,76.3,0.3133,0.0433,2.552,1.03,0.0,0,0.5,0.23
0,531,10.62,grip,0.02661,0.02345,-0.01258,0.03094,0.00122,-10.7,78.91,0.3056,0.0755,1.719,8.914,0.0,0,0.5,9.13
1,531,10.62,grip,0.01219,0.00755,-0.00957,0.0157,0.00122,-13.73,75.88,0.3085,0.0443,0.281,0.724,0.0,0,0.5,1.12
2,531,10.62,grip,0.02776,0.02687,-0.00697,0.03132,0.00122,-10.88,79.06,0.3086,0.0625,1.475,4.901,0.0,0,0.5,2.08
3,531,10.62,grip,0.01119,0.01119,0.00025,0.01359,0.00122,-12.64,76.76,0.3132,0.0435,2.543,0.0,0.0,0,0.5,-0.0
0,532,10.64,grip,0.02642,0.02323,-0.0126,0.03077,0.00073,-10.73,78.9,0.3059,0.0754,1.706,8.844,0.0,0,0.5,10.1
1,532,10.64,grip,0.01205,0.0075,-0.00943,0.01521,0.00073,-13.69,75.93,0.3086,0.0443,0.276,0.686,0.0,0,0.5,1.12
2,532,10.64,grip,0.02719,0.02628,-0.00697,0.03066,0.00073,-11.09,78.87,0.3087,0.062,1.449,5.784,0.0,0,0.5,2.63
3,532,10.64,grip,0.01219,0.01214,0.00117,0.01334,0.00073,-12.17,77.21,0.3132,0.0438,2.533,0.0,0.0,0,0.49,-0.0
0,533,10.66,grip,0.02622,0.02298,-0.01262,0.03054,0.00024,-10.75,78.85,0.3062,0.0751,1.699,8.84,0.0,0,0.5,10.82
1,533,10.66,grip,0.01194,0.00748,-0.0093,0.01477,0.00024,-13.65,75.96,0.3087,0.0442,0.27,0.651,0.0,0,0.5,1.16
2,533,10.66,grip,0.02664,0.02572,-0.00693,0.03005,0.00024,-11.25,78.72,0.3088,0.0615,1.413,6.242,0.0,0,0.5,3.23
3,533,10.66,grip,0.01433,0.01425,0.00145,0.01455,0.00024,-11.78,77.57,0.3132,0.044,2.524,0.0,0.0,0,0.49,-0.0
0,534,10.68,grip,0.02604,0.0228,-0.01257,0.03026,-0.00025,-10.73,78.84,0.3065,0.0747,1.702,8.876,0.0,0,0.5,11.26
1,534,10.68,grip,0.01184,0.00748,-0.00918,0.01436,-0.00025,-13.62,75.99,0.3088,0.0441,0.262,0.599,0.0,0,0.5,1.25
2,534,10.68,grip,0.02614,0.02524,-0.0068,0.02947,-0.00025,-11.32,78.66,0.309,0.0609,1.372,6.116,0.0,0,0.5,3.8
3,534,10.68,grip,0.01674,0.01665,0.00175,0.01651,-0.00025,-11.55,77.83,0.3131,0.0442,2.516,3.744,0.0,0,0.47,-0.0
0,535,10.7,grip,0.02559,0.0225,-0.01219,0.0297,-0.00074,-10.68,78.85,0.3068,0.0743,1.722,9.302,0.0,0,0.5,11.39
1,535,10.7,grip,0.01176,0.00751,-0.00905,0.01398,-0.00074,-13.6,76.01,0.3089,0.044,0.252,0.549,0.0,0,0.5,1.41
2,535,10.7,grip,0.02572,0.02485,-0.00664,0.02891,-0.00074,-11.36,78.63,0.3092,0.0603,1.333,5.758,0.0,0,0.5,4.35
3,535,10.7,grip,0.01747,0.01738,0.00176,0.01748,-0.00074,-11.79,77.6,0.3131,0.0444,2.497,0.0,0.0,0,0.38,-0.0
0,536,10.72,grip,0.02517,0.02203,-0.01217,0.02922,-0.00123,-10.71,78.76,0.307,0.0738,1.77,8.849,0.0,0,0.5,11.93
1,536,10.72,grip,0.01165,0.0075,-0.00892,0.01356,-0.00123,-13.57,76.05,0.309,0.0439,0.24,0.327,0.0,0,0.5,1.56
2,536,10.72,grip,0.02539,0.02455,-0.00645,0.0284,-0.00123,-11.37,78.62,0.3094,0.0598,1.301,5.42,0.0,0,0.5,4.71
3,536,10.72,grip,0.01691,0.01688,0.00107,0.01754,-0.00123,-12.59,76.91,0.3132,0.0446,2.469,3.433,0.0,0,0.32,0.3
0,537,10.74,grip,0.02499,0.02187,-0.01209,0.02895,-0.00172,-10.85,78.53,0.3073,0.0732,1.853,9.34,0.0,0,0.5,12.59
1,537,10.74,grip,0.0116,0.00762,-0.00875,0.01319,-0.00172,-13.53,76.09,0.3092,0.0438,0.226,0.0,0.0,0,0.5,1.71
2,537,10.74,grip,0.02517,0.02438,-0.00629,0.02798,-0.00172,-11.39,78.59,0.3097,0.0592,1.28,5.626,0.0,0,0.5,5.01
3,537,10.74,grip,0.01617,0.01613,0.00117,0.01654,-0.00172,-12.51,77.01,0.3131,0.0448,2.423,0.0,0.0,0,0.32,0.32
0,538,10.76,grip,0.02433,0.02123,-0.0119,0.0283,-0.00221,-11.2,78.07,0.3074,0.0726,1.947,10.042,0.0,0,0.5,13.05
1,538,10.76,grip,0.01155,0.00778,-0.00854,0.01284,-0.00221,-13.49,76.13,0.3093,0.0436,0.212,0.0,0.0,0,0.5,1.83
2,538,10.76,grip,0.0251,0.02434,-0.00614,0.02771,-0.00221,-11.47,78.52,0.3099,0.0586,1.268,6.735,0.0,0,0.5,5.37
3,538,10.76,grip,0.01538,0.01537,0.00047,0.01586,-0.00221,-12.83,76.74,0.3131,0.045,2.386,0.895,0.0,0,0.46,0.74
0,539,10.78,grip,0.02296,0.01975,-0.01171,0.02655,-0.0027,-11.48,77.81,0.3075,0.072,2.025,4.863,0.0,0,0.5,12.48
1,539,10.78,grip,0.01139,0.00778,-0.00832,0.01242,-0.0027,-13.45,76.17,0.3094,0.0435,0.195,0.0,0.0,0,0.5,1.97
2,539,10.78,grip,0.025,0.02426,-0.00603,0.02743,-0.0027,-11.58,78.4,0.3101,0.058,1.258,6.529,0.0,0,0.5,5.87
3,539,10.78,grip,0.01536,0.01535,0.00027,0.01593,-0.0027,-13.0,76.54,0.3131,0.045,2.362,0.163,0.0,0,0.5,1.69
0,540,10.8,grip,0.02111,0.01751,-0.01179,0.02436,-0.00319,-11.7,77.67,0.3074,0.0713,2.056,2.825,0.0,0,0.5,11.41
1,540,10.8,grip,0.01114,0.00763,-0.00812,0.01196,-0.00319,-13.43,76.19,0.3095,0.0433,0.178,0.0,0.0,0,0.5,2.15
2,540,10.8,grip,0.02494,0.0242,-0.00604,0.02729,-0.00319,-11.72,78.26,0.3103,0.0573,1.245,7.605,0.0,0,0.5,6.54
3,540,10.8,grip,0.01486,0.01485,0.00036,0.0155,-0.00319,-13.15,76.4,0.3132,0.0451,2.322,0.778,0.0,0,0.5,2.6
0,541,10.82,grip,0.01922,0.01516,-0.01182,0.02222,-0.00368,-11.84,77.62,0.3073,0.0707,2.04,2.652,0.0,0,0.5,10.72
1,541,10.82,grip,0.01091,0.00745,-0.00797,0.01156,-0.00368,-13.43,76.2,0.3096,0.0432,0.161,0.0,0.0,0,0.5,2.46
2,541,10.82,grip,0.02494,0.02417,-0.00612,0.0273,-0.00368,-11.89,78.1,0.3106,0.0565,1.231,7.904,0.0,0,0.5,7.38
3,541,10.82,grip,0.01388,0.01387,0.00039,0.01445,-0.00368,-13.04,76.52,0.3132,0.045,2.261,1.961,0.0,0,0.5,2.91
0,542,10.84,grip,0.01805,0.01377,-0.01167,0.02069,-0.00417,-11.82,77.68,0.3071,0.07,2.018,3.597,0.0,0,0.5,10.26
