step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
712,1789555985.332,-0.02933201,0.4915436,-0.004229632,-0.003971675,-8.333334e-05,-9.699765e-05,-0.002211783,1.936536,0.91614,-0.004599915,0.0003662109,0,0,0,0.9996338,9.549179,5.0625e-05,-0.001967659,0.00104122,0.01059956,0.4675238,0.03815913,97199,0.485247,495.95,33.31665
713,1789555985.844,-0.02966857,0.500002,-0.003716427,-0.004221971,0,0,-0.002267233,1.972607,0.9316398,-0.004555911,0.0004882812,0,0,0,0.9995117,9.582726,0.0001139063,-0.002094945,0.002321314,0.006467649,0.4696429,0.03864479,96701,0.4867462,495.95,33.31369
714,1789555986.353,-0.02869575,0.4848769,-0.004397346,-0.004409829,-0.0001666667,-4.963719e-05,-0.00217368,1.907489,0.9015043,-0.005253262,0.0009562175,0,0,0,0.9990438,9.63393,0.0001139063,-0.0003595347,9.634893e-05,0.02170972,0.4664345,0.03799129,97441,0.4877439,492.33,33.05965
715,1789555986.841,-0.03060286,0.500002,-0.003452873,-0.003746512,0,0,-0.00206936,1.976358,0.9400241,-0.004112729,0.0009765625,0,0,0,0.9990234,9.636169,0.0001708594,-0.003812134,6.393603e-05,0.005948541,0.4462461,0.03830838,101437,0.4877451,492.33,33.062
716,1789555987.333,-0.03075944,0.500002,-0.00376079,-0.003654739,0,0,-0.002261254,1.974761,0.9403962,-0.004499974,0.0009765625,0,0,0,0.9990234,9.62204,0.0001708594,-0.00144025,5.656313e-05,0.009350777,0.4493558,0.03907704,100632,0.4875757,492.33,33.06184
717,1789555987.817,-0.03445892,0.500002,-0.003384765,-0.003456469,0,0,-0.002284113,1.976323,0.937631,-0.003375512,0.0009765625,0,0,0,0.9990234,9.603947,0.0001708594,-0.0009490558,4.618327e-05,0.008461924,0.440834,0.03900528,102434,0.4872454,492.33,33.06496
718,1789555988.305,-0.03127138,0.500002,-0.00336165,-0.003967911,0,0,-0.002234875,1.97204,0.9312969,-0.003680586,0.0009765625,0,0,0,0.9990234,9.588936,0.0001708594,0.0001548047,4.108466e-05,0.005426401,0.4454665,0.03868008,101522,0.487041,492.33,33.07054
719,1789555988.784,-0.02872875,0.500002,-0.003360869,-0.003115621,0,0,-0.002273896,1.979357,0.9383382,-0.002904357,0.0009765625,0,0,0,0.9990234,9.576853,0.0001139063,0.001387454,3.888299e-05,0.00179765,0.4371154,0.03832173,103382,0.4869055,492.33,33.07054
720,1789555989.268,-0.03462823,0.500002,-0.002403156,-0.003980715,0,0,-0.002678208,1.978613,0.9244562,-0.004109717,0.0009765625,0,0,0,0.9990234,9.56186,0.0001708594,6.212045e-05,3.568199e-05,0.004129546,0.4409101,0.03983617,102241,0.4865996,492.33,33.06935
721,1789555989.750,-0.03493433,0.500002,-0.00268528,-0.003910199,0,0,-0.002491755,1.97732,0.9331015,-0.004240982,0.0009765625,0,0,0,0.9990234,9.538956,0.0001708594,0.002103127,3.401305e-05,0.003799925,0.4402041,0.03834462,102710,0.4861304,492.33,33.07153
722,1789555990.227,-0.03303579,0.500002,-0.003683411,-0.003824866,0,0,-0.002230703,1.973847,0.9446539,-0.003997623,0.0009765625,0,0,0,0.9990234,9.52317,3.375e-05,0.001941315,3.69612e-05,0.002474157,0.4348161,0.03839421,103869,0.4859187,492.33,33.07153
723,1789555990.720,-0.02980936,0.500002,-0.005667922,-0.004312712,0,0,-0.002170635,1.96977,0.925811,-0.00465863,0.0009765625,0,0,0,0.9990234,9.512634,0.0001139063,-0.003263971,3.449224e-05,0.005544146,0.4515541,0.03832579,100334,0.4856488,492.33,33.07045
724,1789555991.215,-0.03156858,0.500002,-0.004934858,-0.004250509,0,0,-0.002232341,1.9709,0.9328852,-0.004649395,0.0009765625,0,0,0,0.9990234,9.492921,7.59375e-05,0.0011233,3.748217e-05,0.006843648,0.4529765,0.03813815,100082,0.4854243,492.33,33.06134
725,1789555991.732,-0.03131861,0.500002,-0.00427347,-0.003935251,0,0,-0.002120604,1.973516,0.9399406,-0.004259413,0.0009765625,0,0,0,0.9990234,9.485972,0.0001708594,-0.002545177,6.135953e-05,0.00610185,0.474484,0.0382998,95853,0.4855427,496.38,33.37794
726,1789555992.250,-0.02994472,0.500002,-0.004084485,-0.00409638,0,0,-0.002203795,1.97332,0.9361138,-0.004338162,0.0009765625,0,0,0,0.9990234,9.486156,7.59375e-05,-0.0008346871,6.722282e-05,0.005886697,0.4765718,0.03831577,95461,0.4855209,500,33.6513
727,1789555992.776,-0.03044587,0.500002,-0.003917689,-0.003830275,0,0,-0.002153866,1.974716,0.9398611,-0.003969078,0.0009765625,0,0,0,0.9990234,9.480932,0.0001139063,-0.004921645,7.368853e-05,0.005902297,0.4832618,0.03865957,94175,0.4854751,500,33.68921
728,1789555993.303,-0.03017783,0.500002,-0.004391875,-0.004110452,0,0,-0.002178024,1.972563,0.9361367,-0.004253832,0.0009765625,0,0,0,0.9990234,9.470379,0.0001708594,-0.001926629,9.55113e-05,0.006023265,0.4836195,0.03905511,94039,0.4853188,500,33.64338
729,1789555993.797,-0.03037763,0.500002,-0.004068738,-0.004064712,0,0,-0.002154067,1.973142,0.9380242,-0.004230051,0.0009765625,0,0,0,0.9990234,9.465169,1e-05,-0.0001076287,0.0006925693,0.005815496,0.4521732,0.03846836,100179,0.4853492,500,33.64347
730,1789555994.290,-0.03036843,0.500002,-0.003958186,-0.00381781,0,0,-0.002116135,1.974245,0.9398453,-0.004488047,0.0009765625,0,0,0,0.9990234,9.46764,3.375e-05,-0.004049317,0.0008836863,0.006561961,0.4496167,0.03962493,100465,0.4854445,500,33.64899
731,1789555994.774,-0.03073986,0.500002,-0.004335939,-0.003290859,0,0,-0.001993331,1.976319,0.9430761,-0.005476221,0.0009765625,0,0,0,0.9990234,9.479004,7.59375e-05,-0.003216887,0.008475121,0.006094364,0.442512,0.03815985,102256,0.4861064,500,33.65236
732,1789555995.286,-0.02586718,0.4056821,-0.004615491,-0.004495228,-0.000888889,-1.452188e-06,-0.001856796,1.584399,0.7420745,-0.006132999,0.002115885,0,0,0,0.9978842,9.515509,7.59375e-05,-0.002321827,0.002757261,0.08492538,0.4692321,0.03899312,96713,0.487247,487.23,32.71555
733,1789555995.798,-0.02696043,0.4336683,-0.004608382,-0.004090798,-0.0006666667,0,-0.002011004,1.697977,0.7960638,-0.005924284,0.002278646,0,0,0,0.9977214,9.558568,7.59375e-05,-0.001729558,0.00234519,0.07308389,0.4700296,0.03817081,96717,0.4885432,483.26,32.44572
734,1789555996.311,-0.02531447,0.4262515,-0.006514639,-0.004125419,-0.0008333334,-6.780495e-05,-0.001897999,1.659335,0.7743456,-0.006839696,0.002624512,0,0,0,0.9973755,9.608487,0.0001139063,-0.002930401,0.002406958,0.09051083,0.4703977,0.03850174,96584,0.4902422,479.73,32.18973
735,1789555996.826,-0.02590581,0.449085,-0.005306262,-0.004269597,-0.0005833334,-0.0002030768,-0.001999205,1.755399,0.8180965,-0.006481279,0.002970378,0,0,0,0.9970297,9.670892,0.0001139063,-0.001948025,0.0007718661,0.06888509,0.4720345,0.03888345,96203,0.4919029,472.78,31.66448
736,1789555997.314,-0.03419836,0.500002,-0.005432239,-0.004413725,0,0,-0.002233881,1.970688,0.9339066,-0.00465259,0.003417969,0,0,0,0.996582,9.710824,0.0001708594,-0.002542571,0.0001318595,0.009347094,0.4454772,0.03919959,101411,0.4928225,472.78,31.66171
737,1789555997.812,-0.02896348,0.500002,-0.004173696,-0.004028255,0,0,-0.002097509,1.972409,0.9386904,-0.00459342,0.003417969,0,0,0,0.996582,9.725133,0.0001708594,-0.0009552273,8.559992e-05,0.006890365,0.4551392,0.03910375,99449,0.4931526,472.78,31.66415
738,1789555998.298,-0.03005395,0.500002,-0.003209955,-0.003583041,0,0,-0.002060771,1.978094,0.9506139,-0.003515987,0.003417969,0,0,0,0.996582,9.725863,7.59375e-05,0.001576412,9.501188e-05,0.005308573,0.4426844,0.03948331,101939,0.4932112,472.78,31.66412
739,1789555998.784,-0.03186309,0.500002,-0.004682603,-0.003311081,0,0,-0.001965921,1.975082,0.9451434,-0.003397737,0.003417969,0,0,0,0.996582,9.71833,0.0001708594,-0.002168248,5.909001e-05,0.004882903,0.4430058,0.03881955,102012,0.493043,472.78,31.66188
740,1789555999.265,-0.02680859,0.500002,-0.0041433,-0.00389408,0,0,-0.002234596,1.973136,0.9359841,-0.004488976,0.003417969,0,0,0,0.996582,9.707459,0.0001708594,0.000995155,6.769782e-05,0.004263162,0.4386013,0.03936481,102835,0.4930532,472.78,31.66188
741,1789555999.751,-0.0296048,0.500002,-0.003778088,-0.003203669,0,0,-0.001974784,1.979488,0.9436829,-0.00325252,0.003417969,0,0,0,0.996582,9.705557,0.0001708594,-0.0008042061,6.754338e-05,0.005824761,0.441443,0.04004145,102084,0.4931361,472.78,31.66305
742,1789556000.236,-0.02904493,0.500002,-0.003348263,-0.00398316,0,0,-0.002004878,1.974854,0.9384849,-0.003897179,0.003417969,0,0,0,0.996582,9.698846,0.0001708594,0.001478959,5.019822e-05,0.00673213,0.4438198,0.03821993,101966,0.4929984,472.78,31.66072
743,1789556000.719,-0.02879065,0.500002,-0.002740635,-0.004465225,0,0,-0.001991471,1.971133,0.9396638,-0.004011254,0.003417969,0,0,0,0.996582,9.687578,0.0001139063,0.002648786,6.040448e-05,0.006301566,0.4410965,0.03817058,102556,0.4929447,472.78,31.66191
744,1789556001.209,-0.02819099,0.500002,-0.005838544,-0.004760763,0,0,-0.002106486,1.970981,0.9333357,-0.004114848,0.003417969,0,0,0,0.996582,9.67903,0.0001708594,-0.0008999392,5.854111e-05,0.006774686,0.4476371,0.03835273,101137,0.4928542,481.33,32.27775
745,1789556001.708,-0.03092,0.500002,-0.004594296,-0.004069651,0,0,-0.002318728,1.973399,0.9326763,-0.004385289,0.003417969,0,0,0,0.996582,9.670088,0.0001708594,-0.0008606151,0.0001775672,0.007417289,0.4571676,0.0385294,99157,0.4927683,485.55,32.57925
746,1789556002.222,-0.03150803,0.500002,-0.004081074,-0.003785133,0,0,-0.002154524,1.973854,0.9407386,-0.004158488,0.003417969,0,0,0,0.996582,9.662696,0.0001139063,-0.003048814,9.025582e-05,0.004712862,0.4714682,0.03799915,96477,0.4927039,493.05,33.14014
747,1789556002.745,-0.03142827,0.500002,-0.004297347,-0.003886654,0,0,-0.00210288,1.973179,0.9392723,-0.004045828,0.003417969,0,0,0,0.996582,9.655508,0.0001708594,-0.004274332,7.709318e-05,0.005967287,0.4816282,0.03819537,94555,0.4926838,500,33.66023
748,1789556003.274,-0.03170449,0.500002,-0.004291309,-0.003995047,0,0,-0.002155227,1.973795,0.9379162,-0.004213368,0.003417969,0,0,0,0.996582,9.647111,0.0001708594,-0.002965366,0.0001014325,0.006027081,0.4848211,0.03957129,93731,0.4926086,500,33.65931
749,1789556003.805,-0.03159817,0.500002,-0.004384434,-0.003919591,0,-1.117471e-06,-0.002125592,1.973275,0.9384605,-0.004178251,0.003417969,0,0,0,0.996582,9.640973,0.0001708594,-0.000932004,0.000109348,0.006058754,0.4885492,0.03845143,93267,0.4927247,500,33.62612
750,1789556004.292,-0.03121577,0.500002,-0.00440888,-0.003964552,0,-2.681931e-05,-0.00213768,1.973065,0.9374744,-0.004266357,0.003417969,0,0,0,0.996582,9.644387,7.59375e-05,0.001872208,0.0008290236,0.006120227,0.4435842,0.03950405,101745,0.4928196,500,33.62612
751,1789556004.787,-0.02988871,0.500002,-0.00428976,-0.004161157,0,-1.117471e-05,-0.00217576,1.97208,0.9308032,-0.004853773,0.003417969,0,0,0,0.996582,9.652683,0.0001139063,-0.002910584,0.001558135,0.005244242,0.4489069,0.0392735,100684,0.4931399,500,33.62466
752,1789556005.281,-0.02696367,0.4520018,-0.003766059,-0.00454111,-0.0004444444,0,-0.002066994,1.772752,0.8281201,-0.005984798,0.003540039,0,0,0,0.99646,9.676556,5.0625e-05,-0.003349504,0.005327897,0.05062757,0.4511998,0.03981376,100103,0.4938259,487.12,32.69674
753,1789556005.789,-0.03168084,0.500002,-0.003748408,-0.003982953,0,0,-0.002101074,1.973331,0.9421616,-0.004261544,0.003519694,0,0,0,0.9964803,9.703712,0.0001139063,-0.005172955,0.0001784479,0.005256806,0.4652541,0.03892922,97488,0.4946057,487.12,32.70469
754,1789556006.298,-0.0306341,0.500002,-0.004772129,-0.00406432,0,0,-0.002034255,1.971705,0.9357445,-0.004657833,0.003051758,0,0,0,0.9969482,9.712459,0.0001708594,-0.003212275,0.0001086145,0.005894289,0.4658601,0.03933978,97292,0.4948313,487.12,32.69316
755,1789556006.803,-0.0304002,0.500002,-0.003740439,-0.00390542,0,0,-0.002112992,1.975686,0.9383569,-0.004261814,0.002604167,0,0,0,0.9973959,9.710402,7.59375e-05,0.0007272179,8.153405e-05,0.006328644,0.4621522,0.0384922,98177,0.494828,487.12,32.68982
756,1789556007.311,-0.03019175,0.500002,-0.003796474,-0.004108624,0,0,-0.002179514,1.972409,0.9386556,-0.004340315,0.001749675,0,0,0,0.9982504,9.705315,0.0001708594,-0.003011633,6.955494e-05,0.007346039,0.466171,0.03866649,97362,0.4948072,487.12,32.6888
757,1789556007.797,-0.03359421,0.500002,-0.003827218,-0.00357204,0,0,-0.001911142,1.973377,0.9413394,-0.004019143,0.001464844,0,0,0,0.9985352,9.695562,7.59375e-05,-0.000280944,5.815906e-05,0.006243556,0.4443946,0.03821588,101846,0.4946582,487.12,32.72872
758,1789556008.291,-0.02929893,0.500002,-0.003159089,-0.004259718,0,0,-0.002162311,1.972905,0.9390697,-0.004567727,0.001464844,0,0,0,0.9985352,9.688883,1.5e-05,0.002686823,5.999492e-05,0.005759069,0.4504194,0.03976083,100273,0.4945949,487.12,32.72795
759,1789556008.774,-0.02779422,0.500002,-0.004064627,-0.005039935,0,0,-0.002318099,1.968112,0.9290216,-0.004918227,0.001464844,0,0,0,0.9985352,9.685452,5.0625e-05,-0.003019368,5.290613e-05,0.006331887,0.4411149,0.03837991,102507,0.4945474,487.12,32.72345
760,1789556009.257,-0.03363536,0.500002,-0.002412474,-0.003698624,0,0,-0.002258233,1.979842,0.9453254,-0.005544482,0.001464844,0,0,0,0.9985352,9.676381,0.0001139063,-0.001219505,3.840815e-05,0.005597149,0.4404705,0.03879523,102556,0.4943238,487.12,32.72738
761,1789556009.739,-0.03196667,0.500002,-0.002844647,-0.003665302,0,0,-0.002120276,1.978436,0.9388775,-0.004477523,0.001464844,0,0,0,0.9985352,9.656144,0.0001708594,-0.001943455,3.881784e-05,0.006055584,0.4400892,0.03831863,102740,0.4939141,491.44,33.04074
762,1789556010.222,-0.03093487,0.500002,-0.00432517,-0.004256214,0,0,-0.001814512,1.971269,0.9508685,-0.004479731,0.001464844,0,0,0,0.9985352,9.63662,7.59375e-05,0.003492359,3.71642e-05,0.002999658,0.4405959,0.03841615,102611,0.4936492,491.44,33.04074
763,1789556010.705,-0.0294808,0.500002,-0.004445424,-0.00439188,0,0,-0.001871681,1.969762,0.9447351,-0.005568876,0.001464844,0,0,0,0.9985352,9.61297,0.0001708594,-0.003251966,3.389641e-05,0.006329572,0.4418645,0.03849697,102322,0.492961,491.44,33.03928
764,1789556011.186,-0.03050324,0.500002,-0.004714358,-0.004234579,0,0,-0.001871882,1.968498,0.9448411,-0.005104068,0.001464844,0,0,0,0.9985352,9.586588,0.0001139063,0.0005658783,3.97911e-05,0.00679977,0.4386342,0.03841186,103034,0.4926478,495.72,33.34685
765,1789556011.677,-0.02931524,0.500002,-0.006337085,-0.004930082,0,0,-0.002263801,1.964929,0.9186732,-0.005721451,0.001464844,0,0,0,0.9985352,9.568264,0.0001708594,-0.001761877,3.53287e-05,0.004225,0.4495647,0.03832483,100744,0.492256,500,33.65031
766,1789556012.177,-0.03065668,0.500002,-0.003747067,-0.00370249,0,0,-0.002048249,1.973716,0.9381427,-0.004277899,0.001464844,0,0,0,0.9985352,9.550014,0.0001139063,-0.0004346926,3.758597e-05,0.004913174,0.4571126,0.03929639,99015,0.491954,500,33.64441
767,1789556012.691,-0.0301013,0.500002,-0.00416857,-0.003876684,0,0,-0.002069171,1.97205,0.9367971,-0.004166476,0.001464844,0,0,0,0.9985352,9.533238,0.0001708594,-0.0008927968,4.347089e-05,0.005910665,0.4711213,0.03839183,96468,0.4918318,500,33.64664
768,1789556013.209,-0.0318681,0.500002,-0.003869474,-0.003638099,0,0,-0.00206063,1.974738,0.9416591,-0.004040451,0.001464844,0,0,0,0.9985352,9.522446,0.0001708594,-0.001728245,6.739804e-05,0.005294135,0.4760077,0.03838563,95553,0.4918228,500,33.67947
769,1789556013.742,-0.03077981,0.500002,-0.004070051,-0.003854001,0,0,-0.002024563,1.972937,0.9409275,-0.004128103,0.001464844,0,0,0,0.9985352,9.523208,0.0001708594,-0.002433074,0.0002678607,0.005659501,0.4907517,0.03836393,92894,0.4922018,500,33.68663
770,1789556014.270,-0.02853762,0.4642518,-0.003992849,-0.003956263,-0.0003333334,0,-0.001965454,1.827075,0.8661086,-0.004589609,0.001505534,0,0,0,0.9984945,9.540907,7.59375e-05,-0.0005021251,0.002359912,0.03488862,0.4841032,0.03927565,93912,0.4928438,495.72,33.39215
771,1789556014.751,-0.005755381,0.07099997,-0.005738306,-0.005464877,-0.004,0,-0.0008396162,0.2194943,0.05768468,-0.009166672,0.001953125,0,0,0,0.9980469,9.561458,0.0001139063,-0.002581526,0.0009240817,0.3574936,0.4398496,0.03818917,102820,0.4931585,495.72,33.39215
772,1789556015.239,-0.02533941,0.3927515,-0.003846806,-0.004436927,-0.001,0,-0.001829525,1.537605,0.72135,-0.005372865,0.001953125,0,0,0,0.9980469,9.56871,5.0625e-05,-0.001071973,0.0005693604,0.09358679,0.4455354,0.03831148,101585,0.4931827,495.72,33.39737
773,1789556015.732,-0.03076157,0.500002,-0.002880843,-0.004129104,0,0,-0.002064629,1.97578,0.94372,-0.00447252,0.001566569,0,0,0,0.9984335,9.578161,7.59375e-05,-0.001710805,0.003604084,0.004763459,0.4515896,0.03808737,100376,0.4936969,495.72,33.39457
774,1789556016.238,-0.02854419,0.4941825,-0.002951965,-0.00395965,-5.555556e-05,0,-0.002017271,1.949546,0.9293088,-0.004474679,0.0008748373,0,0,0,0.9991252,9.612509,0.0001139063,-0.002059299,0.002741941,0.01096417,0.4640028,0.03843832,97826,0.4950409,491.54,33.10235
775,1789556016.745,-0.03058729,0.4918353,-0.003372154,-0.004019954,-8.333334e-05,0,-0.002036545,1.938681,0.9226249,-0.004594542,0.001302083,0,0,0,0.9986979,9.66414,0.0001708594,-0.003030255,0.0001648899,0.01329267,0.4654307,0.03816199,97602,0.4963401,487.63,32.82254
776,1789556017.249,-0.02864059,0.500002,-0.00401559,-0.003779679,0,0,-0.002121064,1.971805,0.9357966,-0.00431784,0.001464844,0,0,0,0.9985352,9.680567,7.59375e-05,-0.0004935435,0.0001054495,0.004430809,0.4613073,0.03896165,98251,0.4964807,487.63,32.81443
777,1789556017.751,-0.0322595,0.500002,-0.003985092,-0.003485015,0,0,-0.002024951,1.975397,0.940956,-0.004042488,0.001464844,0,0,0,0.9985352,9.676559,0.0001139063,-0.005699716,8.131612e-05,0.005270281,0.4602828,0.03792834,98656,0.496409,487.63,32.81808
778,1789556018.235,-0.0311361,0.500002,-0.004111241,-0.003520381,0,0,-0.002163616,1.973634,0.9353835,-0.004045644,0.001464844,0,0,0,0.9985352,9.666801,0.0001708594,-0.004419089,6.080997e-05,0.004447225,0.4421844,0.03807449,102344,0.4963042,487.63,32.81225
779,1789556018.726,-0.03066291,0.500002,-0.004999034,-0.003801073,0,0,-0.002022637,1.972692,0.936717,-0.003699946,0.001464844,0,0,0,0.9985352,9.652265,0.0001139063,-0.0005965027,0.000103284,0.004626735,0.4482572,0.03862071,100953,0.4961525,491.91,33.11712
780,1789556019.211,-0.03302134,0.500002,-0.00332072,-0.004216935,0,0,-0.002212656,1.972847,0.9378501,-0.004977058,0.001464844,0,0,0,0.9985352,9.640108,0.0001139063,-0.0008132798,8.620644e-05,0.006984686,0.442688,0.03821325,102208,0.4959539,491.91,33.11444
781,1789556019.695,-0.02849855,0.500002,-0.002759385,-0.003187855,0,0,-0.001932058,1.977489,0.9442093,-0.003516242,0.001464844,0,0,0,0.9985352,9.623387,0.0001708594,-0.00333068,5.193771e-05,0.005459014,0.4415965,0.03831911,102418,0.4956952,491.91,33.1162
782,1789556020.186,-0.02856025,0.500002,-0.001978559,-0.003213018,0,0,-0.001834116,1.976612,0.9465355,-0.003725441,0.001464844,0,0,0,0.9985352,9.611593,0.0001139063,0.0002723067,4.238193e-05,0.00288379,0.4492147,0.03855515,100768,0.495533,491.91,33.11589
783,1789556020.667,-0.02763156,0.500002,-0.00230952,-0.004061888,0,0,-0.001999969,1.972235,0.93983,-0.005201146,0.001464844,0,0,0,0.9985352,9.595193,0.0001708594,-0.0009942263,3.304646e-05,0.004559337,0.4390285,0.03827953,102977,0.4951253,491.91,33.11589
784,1789556021.149,-0.02710766,0.500002,-0.004148186,-0.003839229,0,0,-0.002010808,1.973627,0.9406805,-0.004729326,0.001464844,0,0,0,0.9985352,9.57675,0.0001708594,-0.001070408,4.7233e-05,0.006657401,0.4405329,0.03828144,102653,0.4948336,491.91,33.11354
785,1789556021.634,-0.02875581,0.500002,-0.003775854,-0.003834543,0,0,-0.002014017,1.972219,0.9399483,-0.004492346,0.001464844,0,0,0,0.9985352,9.563801,0.0001139063,0.001347455,3.929782e-05,0.005678281,0.4430573,0.03834915,102100,0.4947265,491.91,33.11488
786,1789556022.128,-0.02955441,0.500002,-0.004227746,-0.003914183,0,0,-0.00202385,1.969877,0.9390609,-0.004401783,0.001464844,0,0,0,0.9985352,9.552809,0.0001139063,0.0006046638,3.346586e-05,0.006851272,0.4515805,0.03816772,100361,0.4946184,491.91,33.11068
787,1789556022.629,-0.02806467,0.500002,-0.003878779,-0.003757868,0,0,-0.001986885,1.973483,0.9428698,-0.004091425,0.001464844,0,0,0,0.9985352,9.543202,5.0625e-05,0.001728454,3.94337e-05,0.005306491,0.4596913,0.03834152,98692,0.4945545,496.09,33.4152
788,1789556023.145,-0.02932507,0.500002,-0.003863744,-0.003706464,0,0,-0.001974609,1.972935,0.9425638,-0.004263757,0.001464844,0,0,0,0.9985352,9.536469,0.0001139063,-0.003260322,4.493049e-05,0.005652692,0.4730856,0.03834486,96106,0.494519,500,33.71581
789,1789556023.663,-0.03010627,0.500002,-0.003616052,-0.003723954,0,0,-0.001983174,1.973163,0.9420772,-0.004168717,0.001464844,0,0,0,0.9985352,9.528584,0.0001708594,-0.002139954,6.205768e-05,0.005805526,0.4762571,0.038167,95547,0.4944882,500,33.69706
790,1789556024.190,-0.02934512,0.500002,-0.003819836,-0.003770222,0,0,-0.002044418,1.972686,0.9400033,-0.004219928,0.001464844,0,0,0,0.9985352,9.525076,7.59375e-05,0.0009957841,9.107553e-05,0.005468042,0.4844978,0.03837681,94003,0.4944629,500,33.70714
791,1789556024.707,-0.03017379,0.500002,-0.004050056,-0.003680743,0,0,-0.002009981,1.97282,0.9422269,-0.003997859,0.001342773,0,0,0,0.9986572,9.524845,5.0625e-05,-0.003019528,0.0002518091,0.005042917,0.4744694,0.03841066,95835,0.4944731,500,33.71143
792,1789556025.195,-0.03181381,0.500002,-0.005535459,-0.003610181,0,0,-0.001878566,1.968652,0.9466545,-0.003509039,0.0009765625,0,0,0,0.9990234,9.526546,0.0001139063,-0.00220369,0.0008172277,0.003831306,0.4454432,0.03879166,101504,0.4944853,500,33.71143
793,1789556025.684,-0.02816772,0.500002,-0.003349197,-0.00438725,0,0,-0.001965351,1.97067,0.941354,-0.005113468,0.0009765625,0,0,0,0.9990234,9.536545,7.59375e-05,-0.001625306,0.001671043,0.006420612,0.4464526,0.03887677,101275,0.49481,500,33.71112
794,1789556026.186,-0.02657592,0.4564185,-0.003102576,-0.003896418,-0.0004166667,-1.049181e-05,-0.001815686,1.795401,0.8547384,-0.004960287,0.001363119,0,0,0,0.9986369,9.557306,2.25e-05,-0.001799094,0.004296059,0.04987351,0.460294,0.03862309,98517,0.4952912,487.66,32.83293
795,1789556026.695,-0.02947584,0.4774047,-0.003933157,-0.003562805,-0.0002222222,-1.458694e-05,-0.001989282,1.882388,0.8949633,-0.004364167,0.002400716,0,0,0,0.9975993,9.576626,7.59375e-05,-0.003049903,0.0007974785,0.02813948,0.4661484,0.03877282,97345,0.4960584,479.55,32.24674
796,1789556027.205,-0.03014561,0.500002,-0.00373596,-0.003634437,0,0,-0.001961038,1.974143,0.943622,-0.00439136,0.002522787,0,0,0,0.9974772,9.613903,0.0001139063,-0.001558662,0.0007832035,0.005501085,0.4674475,0.03854942,97138,0.4973517,479.55,32.2595
797,1789556027.710,-0.02996789,0.4852936,-0.003284968,-0.003777175,-0.0001666667,0,-0.001982859,1.913176,0.9129705,-0.00499831,0.002543132,0,0,0,0.9974569,9.65402,5.0625e-05,-0.003290967,0.0007496538,0.01838726,0.4632511,0.0381515,98029,0.4983865,476.03,31.99446
798,1789556028.210,-0.02809877,0.500002,-0.003660174,-0.003583233,0,0,-0.001974699,1.972007,0.9411305,-0.004186167,0.002929688,0,0,0,0.9970703,9.679367,5.0625e-05,-0.002479339,0.003739052,0.006216554,0.457365,0.03860378,99103,0.4992191,476.03,31.99802
799,1789556028.700,-0.02490945,0.4286683,-0.003840188,-0.003617984,-0.0006666667,0,-0.001686082,1.676702,0.7927209,-0.00514382,0.003255208,0,0,0,0.9967448,9.714675,0.0001139063,-0.001747841,0.0002825951,0.0737793,0.4479504,0.03844213,101054,0.5003628,471.76,31.68665
800,1789556029.189,-0.02887977,0.500002,-0.003263425,-0.003173774,0,0,-0.002070695,1.974095,0.9468223,-0.003541235,0.003417969,0,0,0,0.996582,9.739188,0.0001708594,-0.002419933,0.000104333,0.004994526,0.4472702,0.03856707,101169,0.5009121,476.05,31.99579
801,1789556029.675,-0.02737686,0.500002,-0.00416835,-0.003348151,0,0,-0.002206317,1.975871,0.9381825,-0.003395129,0.003417969,0,0,0,0.996582,9.747201,0.0001139063,-0.001956539,0.0001251632,0.004233228,0.4409781,0.0379138,102636,0.5012628,476.05,31.98709
802,1789556030.161,-0.02496288,0.500002,-0.004981663,-0.003753479,0,0,-0.001718313,1.967669,0.9434633,-0.003505105,0.003417969,0,0,0,0.996582,9.751268,0.0001708594,-0.00223505,6.674757e-05,0.007138892,0.4436712,0.03842211,101955,0.5016937,476.05,31.9863
803,1789556030.646,-0.02958152,0.500002,-0.004463263,-0.004172566,0,0,-0.002031407,1.969123,0.9294162,-0.005477095,0.003417969,0,0,0,0.996582,9.747596,0.0001708594,-0.001701916,5.071701e-05,0.006639544,0.4435771,0.03812838,102037,0.5019363,476.05,31.97859
804,1789556031.131,-0.03788689,0.500002,-0.003734139,-0.004633213,0,0,-0.002516295,1.971932,0.9058061,-0.007856924,0.003417969,0,0,0,0.996582,9.740514,0.0001708594,0.001608361,0.0005840848,0.003467323,0.4434938,0.03824282,102030,0.5022083,476.05,31.97788
