step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
886,1789553030.975,-0.02865149,0.500002,-0.003580871,-0.003372678,0,0,-0.00108642,1.972836,0.9313474,-0.004111519,0.003011068,0,0,0,0.996989,20.35644,0.0001708594,-0.002359207,6.73575e-05,0.005620968,0.4701242,0.03817725,96698,0.854872,500,33.55458
887,1789553031.481,-0.02965572,0.500002,-0.003916548,-0.003860079,0,0,-0.001202415,1.971671,0.9253606,-0.004668121,0.002929688,0,0,0,0.9970703,20.35421,0.0001139063,0.0002454831,5.789222e-05,0.006142405,0.4642203,0.03819299,97831,0.8549951,500,33.57158
888,1789553031.994,-0.03127269,0.500002,-0.003493417,-0.003861488,0,0,-0.001234193,1.972304,0.9187623,-0.004116765,0.002929688,0,0,0,0.9970703,20.34455,0.0002562891,-0.00378821,6.067031e-05,0.006797537,0.4710522,0.0383532,96488,0.8547769,500,33.54162
889,1789553032.514,-0.02914265,0.500002,-0.004207511,-0.003567673,0,0,-0.00116949,1.970048,0.9249905,-0.004396264,0.002929688,0,0,0,0.9970703,20.33391,0.0001139063,-0.0006227795,6.945695e-05,0.006809061,0.4775784,0.03807473,95319,0.8547546,500,33.52624
890,1789553033.021,-0.0291914,0.500002,-0.004085211,-0.003374519,0,0,-0.001138082,1.970802,0.9296662,-0.003723606,0.002929688,0,0,0,0.9970703,20.32961,0.0001139063,-0.002873604,7.167193e-05,0.006526869,0.4648225,0.03891373,97574,0.8547273,500,33.5478
891,1789553033.534,-0.03010805,0.500002,-0.003449475,-0.003686579,0,0,-0.001164158,1.971207,0.9199376,-0.003945841,0.002929688,0,0,0,0.9970703,20.32426,0.0001708594,-0.004966544,7.811246e-05,0.008582214,0.4712384,0.03788829,96541,0.8551334,500,33.53236
892,1789553034.049,-0.02830684,0.500002,-0.004425264,-0.003579533,0,0,-0.001111747,1.970289,0.9220686,-0.004547363,0.002929688,0,0,0,0.9970703,20.32355,5.0625e-05,-0.001669165,6.410624e-05,0.007627161,0.4725103,0.03838444,96207,0.8554711,500,33.53299
893,1789553034.559,-0.02915171,0.500002,-0.003662799,-0.003454809,0,0,-0.001094919,1.972612,0.9284388,-0.004109134,0.002929688,0,0,0,0.9970703,20.32062,0.0001708594,-0.002484526,6.675072e-05,0.006810931,0.4677601,0.03806257,97172,0.8555876,500,33.52837
894,1789553035.069,-0.02862385,0.500002,-0.004543913,-0.003404654,0,0,-0.001083446,1.970945,0.9249152,-0.004595562,0.002746582,0,0,0,0.9972534,20.31576,0.0002562891,-0.002420295,6.245945e-05,0.007499977,0.4643977,0.03824043,97788,0.8559785,500,33.5204
895,1789553035.578,-0.0281637,0.500002,-0.00427119,-0.003656362,0,0,-0.001102049,1.970982,0.9282163,-0.003784107,0.002441406,0,0,0,0.9975586,20.3156,0.0001708594,0.00396293,0.0001335367,0.007278052,0.4650643,0.03975654,97365,0.8563941,500,33.51343
896,1789553036.070,-0.03074985,0.500002,-0.007036551,-0.003565885,0,0,-0.001185598,1.969234,0.9264668,-0.006776071,0.002441406,0,0,0,0.9975586,20.321,0.0002562891,-0.00186294,0.0007764173,0.004854958,0.4483323,0.03942943,100770,0.856663,500,33.51416
897,1789553036.560,-0.02788462,0.500002,-0.003315832,-0.003906123,0,0,-0.001181786,1.971963,0.9268515,-0.003424057,0.002441406,0,0,0,0.9975586,20.33056,0.0001708594,-0.001045422,0.0007908668,0.009054213,0.4485183,0.0381608,100994,0.8574725,500,33.51791
898,1789553037.064,-0.02805762,0.4817519,-0.003978505,-0.003791119,-0.0001666667,0,-0.001141649,1.895841,0.8821948,-0.004356407,0.002563477,0,0,0,0.9974365,20.35041,7.59375e-05,-0.001479183,0.005237473,0.01887058,0.4619951,0.03815508,98274,0.85881,495.63,33.20227
899,1789553037.573,-0.02753642,0.4886964,-0.003378724,-0.003519657,-0.0001111111,0,-0.00112443,1.923644,0.9047896,-0.003592753,0.001871745,0,0,0,0.9981283,20.3992,0.0001708594,-0.003058179,0.002632496,0.01811912,0.4663634,0.03841567,97373,0.8622596,491.57,32.93466
900,1789553038.093,-0.02877753,0.4959812,-0.004068109,-0.00356142,-4.166667e-05,0,-0.001146137,1.955618,0.9192643,-0.00399963,0.001668294,0,0,0,0.9983317,20.46869,5.0625e-05,-0.002268615,0.00242729,0.01007205,0.4785497,0.03832865,95093,0.8647119,492.09,33.00887
901,1789553038.620,-0.02888953,0.496952,-0.003479912,-0.003659866,-3.333334e-05,0,-0.001146346,1.95976,0.9194528,-0.003901631,0.00193278,0,0,0,0.9980673,20.5039,0.0001708594,-0.004962014,0.00028177,0.007896478,0.481328,0.03819585,94609,0.8669379,496.35,33.28593
902,1789553039.146,-0.02940815,0.500002,-0.003872,-0.003424945,0,0,-0.001093581,1.971964,0.9274893,-0.003887299,0.001953125,0,0,0,0.9980469,20.54239,0.0001708594,-0.002389879,0.0004128309,0.007109685,0.4822569,0.03956437,94193,0.868925,500,33.54796
903,1789553039.676,-0.029237,0.500002,-0.003858222,-0.003604918,0,0,-0.001130739,1.972223,0.9246471,-0.003983312,0.001953125,0,0,0,0.9980469,20.57144,0.0002562891,-0.004987713,0.0001579505,0.006595305,0.4877429,0.03837013,93424,0.8703255,500,33.56148
904,1789553040.188,-0.02896044,0.500002,-0.003976372,-0.00386969,0,0,-0.001188603,1.971838,0.9232672,-0.004015633,0.001953125,0,0,0,0.9980469,20.58507,0.0001708594,-0.002234895,0.0001299049,0.007050968,0.4699998,0.03819704,96718,0.871065,500,33.55612
905,1789553040.699,-0.02925212,0.500002,-0.00438248,-0.003472672,0,0,-0.001099003,1.972816,0.9265417,-0.003830524,0.001953125,0,0,0,0.9980469,20.61066,0.0002562891,-0.001333223,0.001557544,0.006566939,0.4680398,0.03848052,97038,0.8738193,500,33.56318
906,1789553041.217,-0.02863155,0.4895297,-0.003849398,-0.003318131,-0.0001111111,0,-0.001114176,1.928481,0.9100142,-0.004101058,0.002360026,0,0,0,0.99764,20.6851,0.0001708594,0.002443527,0.0002366084,0.01632315,0.4761586,0.03832436,95536,0.8771086,496.24,33.30415
907,1789553041.729,-0.02858691,0.500002,-0.003420752,-0.003769849,0,0,-0.001157636,1.97126,0.9237477,-0.004127005,0.002441406,0,0,0,0.9975586,20.7315,0.0001708594,-0.001932109,0.001476459,0.007607875,0.4706616,0.037956,96638,0.8798515,496.24,33.32114
908,1789553042.239,-0.0277667,0.500002,-0.003728424,-0.003482423,0,0,-0.001120455,1.972111,0.9316524,-0.003478551,0.002441406,0,0,0,0.9975586,20.80535,0.0001708594,-0.0008830559,0.0003941393,0.006764359,0.4674025,0.03838181,97179,0.8839192,496.24,33.32201
909,1789553042.760,-0.02922023,0.491752,-0.003808797,-0.003626219,-8.333334e-05,0,-0.00113346,1.937935,0.9064201,-0.003630764,0.002929688,0,0,0,0.9970703,20.84519,0.0002562891,-0.003366591,8.897601e-05,0.01295857,0.4773171,0.03953791,95098,0.8849086,496.05,33.29351
910,1789553043.279,-0.02845991,0.500002,-0.004368634,-0.003399501,0,0,-0.001069853,1.971096,0.9285802,-0.003990546,0.002929688,0,0,0,0.9970703,20.84828,0.0001708594,-9.585033e-05,9.373512e-05,0.006530988,0.4769025,0.03829026,95405,0.8849828,496.05,33.27855
911,1789553043.801,-0.02835591,0.500002,-0.003407354,-0.003578122,0,0,-0.001119885,1.972637,0.9242566,-0.0032249,0.002929688,0,0,0,0.9970703,20.84516,0.0002562891,-0.003291286,9.950897e-05,0.007528338,0.4796088,0.0383904,94888,0.8854735,500,33.56517
912,1789553044.317,-0.02924187,0.500002,-0.003915981,-0.003476892,0,0,-0.001092428,1.971906,0.9259704,-0.003821778,0.002929688,0,0,0,0.9970703,20.85299,5.0625e-05,-0.002627545,0.002554046,0.007294118,0.4738133,0.03878736,95887,0.8864442,500,33.57413
913,1789553044.833,-0.02889868,0.4942659,-0.003888529,-0.003535977,-5.555556e-05,0,-0.001112057,1.949493,0.9124707,-0.003669846,0.003112793,0,0,0,0.9968872,20.88369,0.0001708594,-0.002088813,0.0007597009,0.01133837,0.4732411,0.03878784,95994,0.8888406,495.88,33.27714
914,1789553045.345,-0.02934615,0.4957624,-0.003735424,-0.003679639,-4.166667e-05,0,-0.001177336,1.956076,0.9170454,-0.003823616,0.003804525,0,0,0,0.9961955,20.93007,0.0001708594,-0.0014762,0.0001137169,0.01090852,0.4695179,0.03837538,96776,0.8906094,491.82,32.97038
915,1789553045.868,-0.02980174,0.500002,-0.00388779,-0.003534821,0,0,-0.001124292,1.971507,0.9231927,-0.00345476,0.00390625,0,0,0,0.9960938,20.94161,0.0001139063,-0.0007361068,9.496032e-05,0.006586287,0.4806924,0.03877544,94619,0.8909425,491.82,32.96128
916,1789553046.378,-0.03012726,0.500002,-0.004488439,-0.003320149,0,0,-0.001057209,1.973047,0.9296517,-0.00339312,0.00390625,0,0,0,0.9960938,20.93904,0.0002562891,0.0035402,0.0001826415,0.006206188,0.4667215,0.03895855,97199,0.8910314,500,33.56694
917,1789553046.877,-0.02768113,0.500002,-0.005961821,-0.003343443,0,0,-0.001048616,1.970405,0.9342257,-0.004976074,0.00390625,0,0,0,0.9960938,20.94102,0.0001708594,0.001319146,0.001698466,0.005986946,0.4566312,0.03884268,99202,0.8912227,500,33.57352
918,1789553047.366,-0.02719333,0.500002,-0.003099556,-0.00321862,0,0,-0.001068162,1.973862,0.9364642,-0.003104671,0.00390625,0,0,0,0.9960938,20.94816,0.0002562891,-0.001860388,0.0006832545,0.007866511,0.446996,0.03837276,101267,0.891753,500,33.58286
919,1789553047.874,-0.0299248,0.4823769,-0.003903185,-0.00373895,-0.0001666667,0,-0.001212667,1.89985,0.8817148,-0.004819609,0.003601074,0,0,0,0.9963989,20.96742,3.375e-05,0.001440348,0.001822607,0.009818916,0.4657993,0.03857827,97450,0.8926995,495.78,33.25802
920,1789553048.390,-0.02878756,0.500002,-0.003614025,-0.00344386,0,0,-0.001096136,1.972474,0.9288486,-0.003569643,0.003682455,0,0,0,0.9963176,20.98189,0.0001139063,-0.004712232,0.0001103981,0.007134929,0.4722829,0.03963161,96016,0.893357,495.78,33.26425
921,1789553048.917,-0.02943065,0.500002,-0.003752076,-0.003632197,0,0,-0.001138533,1.971472,0.9247116,-0.003552115,0.003133138,0,0,0,0.9968669,20.98324,0.0001708594,-0.004847354,9.741852e-05,0.0070145,0.484751,0.03868747,93902,0.8930715,500,33.55876
922,1789553049.453,-0.0296124,0.500002,-0.003593022,-0.003567974,0,0,-0.001135686,1.97211,0.9272909,-0.003599567,0.002563477,0,0,0,0.9974365,20.97683,0.0002562891,-0.002962155,0.000127639,0.007112769,0.4922137,0.04024982,92310,0.8933709,500,33.6089
923,1789553049.978,-0.03036851,0.500002,-0.003567624,-0.003724858,0,0,-0.00117706,1.972129,0.9211003,-0.003387768,0.002441406,0,0,0,0.9975586,20.98118,0.0002562891,-0.002812328,0.0001057512,0.00732834,0.4809618,0.03930092,94475,0.8940535,500,33.55022
924,1789553050.505,-0.0303357,0.500002,-0.003724886,-0.0037437,0,0,-0.001194158,1.971365,0.9241637,-0.003699415,0.002441406,0,0,0,0.9975586,20.98092,0.0001708594,-0.003040433,0.0001251361,0.007891785,0.4853003,0.03831148,93871,0.8944904,500,33.53169
925,1789553051.014,-0.02937512,0.500002,-0.00389474,-0.003697912,0,0,-0.001143638,1.971265,0.9240438,-0.004023342,0.002441406,0,0,0,0.9975586,20.98434,0.0001139063,-0.003012161,0.000106103,0.006455625,0.4664354,0.03837276,97367,0.8948929,500,33.53795
926,1789553051.527,-0.03013477,0.500002,-0.003508574,-0.003571693,0,0,-0.00114086,1.973246,0.9286397,-0.003471741,0.002441406,0,0,0,0.9975586,20.98674,0.0002562891,-0.002651535,7.768077e-05,0.007251622,0.4717832,0.0381496,96389,0.8953625,500,33.53547
927,1789553052.038,-0.02994552,0.500002,-0.003192029,-0.003520312,0,0,-0.001162094,1.973305,0.9294946,-0.003589962,0.001953125,0,0,0,0.9980469,20.98912,7.59375e-05,0.002404643,7.942101e-05,0.007070436,0.4675274,0.03859591,97114,0.8956133,500,33.55048
928,1789553052.550,-0.0283818,0.500002,-0.003540305,-0.003287762,0,0,-0.00107266,1.971242,0.928703,-0.003697974,0.001953125,0,0,0,0.9980469,20.99776,0.0001708594,-0.003192229,0.0003087719,0.006468789,0.4706495,0.03823924,96586,0.8968878,500,33.55043
929,1789553053.057,-0.02971476,0.500002,-0.00341584,-0.003574911,0,0,-0.001130009,1.971868,0.9229028,-0.003406198,0.001871745,0,0,0,0.9981283,21.0177,5.0625e-05,-0.0003486916,6.861537e-05,0.005749819,0.4654655,0.03782988,97660,0.8977876,500,33.54283
930,1789553053.574,-0.02917869,0.500002,-0.003475079,-0.003594128,0,0,-0.001131753,1.972762,0.9238888,-0.003347716,0.001464844,0,0,0,0.9985352,21.01893,0.0001139063,-0.004341896,6.548688e-05,0.007354766,0.4744668,0.03867769,95785,0.8979249,500,33.5453
931,1789553054.087,-0.02954145,0.500002,-0.003910879,-0.003433419,0,0,-0.001107995,1.97261,0.9309063,-0.003580157,0.001464844,0,0,0,0.9985352,21.01419,0.0001139063,-0.002141049,6.704124e-05,0.0062992,0.4707501,0.03817773,96579,0.8981462,500,33.56454
932,1789553054.595,-0.02879317,0.500002,-0.004217821,-0.003310975,0,0,-0.001068348,1.972284,0.933205,-0.003651579,0.001464844,0,0,0,0.9985352,21.00899,0.0001139063,-0.003132296,7.161546e-05,0.005625951,0.4662735,0.03805089,97461,0.8980494,500,33.59981
933,1789553055.110,-0.03027648,0.500002,-0.00346333,-0.003494199,0,0,-0.001121819,1.971561,0.9217113,-0.003082399,0.001464844,0,0,0,0.9985352,21.00154,0.0001708594,-0.00493971,7.332554e-05,0.007430074,0.4718204,0.03873515,96271,0.898022,500,33.57262
934,1789553055.628,-0.02913815,0.500002,-0.003312396,-0.00379094,0,0,-0.001187542,1.971672,0.9212286,-0.003906433,0.001200358,0,0,0,0.9987997,21.00081,0.0001708594,-0.002254526,6.392309e-05,0.007653326,0.4757342,0.03835249,95610,0.8981915,500,33.55591
935,1789553056.139,-0.03145761,0.500002,-0.002994113,-0.003780683,0,0,-0.001231402,1.972107,0.9171852,-0.003438513,0.0005086263,0,0,0,0.9994914,20.99557,0.0002562891,-0.003074043,6.77627e-05,0.007249601,0.4686387,0.03930354,96766,0.8984879,500,33.52868
936,1789553056.645,-0.02918611,0.500002,-0.003800074,-0.003667672,0,0,-0.001154474,1.971824,0.9219338,-0.00364445,0.0004882812,0,0,0,0.9995117,20.99571,2.25e-05,0.007346428,8.556388e-05,0.00741814,0.4635677,0.03858137,97883,0.8986592,500,33.52877
937,1789553057.143,-0.02831395,0.500002,-0.003358672,-0.003641362,0,0,-0.001023367,1.974155,0.9200065,-0.003032283,0.0004882812,0,0,0,0.9995117,20.99784,7.59375e-05,-0.004174091,0.0002703674,0.008186066,0.4532101,0.04069543,99517,0.8988833,500,33.5676
938,1789553057.632,-0.02990087,0.500002,-0.003363399,-0.003426328,0,0,-0.001084239,1.970634,0.9174446,-0.003613105,0.0004882812,0,0,0,0.9995117,21.00515,0.0001708594,-0.002272135,0.001152961,0.009879172,0.4460173,0.03885055,101371,0.8994775,500,33.5612
939,1789553058.123,-0.02791202,0.500002,-0.003544262,-0.003637498,0,0,-0.001076699,1.973504,0.9315677,-0.003371449,0.0004882812,0,0,0,0.9995117,21.02269,5.0625e-05,-0.002646606,0.003162535,0.0045077,0.4484131,0.03892088,100858,0.9005313,500,33.56496
940,1789553058.637,-0.02777503,0.4644601,-0.003752172,-0.00369823,-0.0003333334,0,-0.001126217,1.825475,0.8534311,-0.003938537,0.000773112,0,0,0,0.9992269,21.0558,0.0001139063,-0.002394655,0.00107422,0.03993797,0.4714668,0.03827524,96425,0.9028729,491.49,32.94572
941,1789553059.147,-0.02938759,0.500002,-0.003975569,-0.003593268,0,0,-0.001126555,1.972836,0.9268721,-0.003370183,0.0009765625,0,0,0,0.9990234,21.11011,0.0001708594,-0.001587568,0.0003658527,0.00761637,0.4675996,0.038836,97054,0.9060568,491.49,32.93945
942,1789553059.668,-0.02888974,0.4967853,-0.003879884,-0.003640915,-3.333334e-05,0,-0.001129385,1.958547,0.9185125,-0.003600286,0.001342773,0,0,0,0.9986572,21.15166,7.59375e-05,-0.0007289883,0.0001078802,0.01000062,0.4785082,0.03843021,95082,0.9075035,496.15,33.27165
943,1789553060.189,-0.02878967,0.500002,-0.003866788,-0.003672738,0,0,-0.001129384,1.971081,0.9237506,-0.003382173,0.001464844,0,0,0,0.9985352,21.15752,0.0001708594,-0.006102464,0.0001197205,0.007784758,0.4791305,0.03836799,94979,0.9077837,500,33.55651
944,1789553060.708,-0.02974458,0.500002,-0.003481,-0.003735014,0,0,-0.001194709,1.972551,0.9248495,-0.003463196,0.001464844,0,0,0,0.9985352,21.16069,0.0002562891,-0.00337906,9.583915e-05,0.007953981,0.4766238,0.03870916,95379,0.9082157,500,33.5358
945,1789553061.231,-0.02875896,0.500002,-0.003717278,-0.003780499,0,0,-0.001163652,1.971212,0.9245895,-0.003715939,0.001464844,0,0,0,0.9985352,21.16265,0.0002562891,-0.0004306584,0.0001258536,0.006839667,0.4788558,0.03942347,94836,0.9086951,500,33.5571
946,1789553061.740,-0.02958173,0.500002,-0.003250832,-0.003571495,0,0,-0.001120873,1.972826,0.9302702,-0.003537217,0.001464844,0,0,0,0.9985352,21.16723,0.0002562891,-0.001729675,0.001646735,0.007010854,0.4661162,0.03889966,97327,0.9092873,500,33.57737
947,1789553062.257,-0.02798015,0.500002,-0.003725885,-0.003538283,0,0,-0.001049467,1.973616,0.9277554,-0.003478147,0.001464844,0,0,0,0.9985352,21.16417,0.0001139063,0.0004706825,0.003571103,0.007152206,0.4747887,0.03919291,95629,0.9093863,500,33.57628
948,1789553062.768,-0.02803794,0.500002,-0.003904053,-0.003760313,0,0,-0.001097908,1.972048,0.9250266,-0.003471448,0.001464844,0,0,0,0.9985352,21.15721,0.0001139063,-0.003237095,0.0007126821,0.006909525,0.4685991,0.03821325,96982,0.9092927,500,33.60126
949,1789553063.273,-0.02834273,0.500002,-0.003742832,-0.003686926,0,0,-0.001152182,1.972692,0.9255586,-0.003756569,0.001464844,0,0,0,0.9985352,21.14845,0.0001708594,-0.002162121,0.0002125773,0.007169062,0.4633524,0.03778958,98079,0.9091312,500,33.60709
950,1789553063.788,-0.02872116,0.500002,-0.003420402,-0.003472172,0,0,-0.001127053,1.973095,0.9250402,-0.003194208,0.001464844,0,0,0,0.9985352,21.13998,0.0002562891,-0.003003189,0.0001330021,0.006742205,0.4727323,0.03913283,96025,0.9091582,500,33.58126
951,1789553064.312,-0.02831378,0.500002,-0.004206147,-0.003490511,0,0,-0.001041233,1.971756,0.9311065,-0.003571888,0.001464844,0,0,0,0.9985352,21.13912,7.59375e-05,0.001131441,7.41952e-05,0.007022344,0.4790194,0.0381906,95032,0.9093228,500,33.58913
952,1789553064.828,-0.02781816,0.500002,-0.003437118,-0.00358519,0,0,-0.001126195,1.972283,0.9267079,-0.00384878,0.001464844,0,0,0,0.9985352,21.13661,0.0001708594,-0.004263827,6.811323e-05,0.007713832,0.4742455,0.03799272,95955,0.9094864,500,33.59765
953,1789553065.338,-0.02844565,0.500002,-0.003683641,-0.003648433,0,0,-0.001140482,1.972392,0.9301547,-0.003300579,0.001464844,0,0,0,0.9985352,21.13128,0.0002562891,-0.002036514,6.388406e-05,0.00681881,0.4677532,0.03811789,97163,0.909695,500,33.60235
954,1789553065.853,-0.0279295,0.500002,-0.003722613,-0.003846584,0,0,-0.001100982,1.972111,0.923398,-0.003405243,0.001464844,0,0,0,0.9985352,21.12732,0.0001708594,-0.001115795,6.224108e-05,0.006460087,0.4734232,0.03819013,96072,0.9095829,500,33.59875
955,1789553066.370,-0.02830129,0.500002,-0.003349496,-0.003455722,0,0,-0.001101996,1.972595,0.9325334,-0.002923469,0.001464844,0,0,0,0.9985352,21.12293,0.0001139063,0.0008406565,6.588778e-05,0.006371419,0.4745817,0.03829551,95835,0.9096177,500,33.60564
956,1789553066.880,-0.02864524,0.500002,-0.004218011,-0.003511011,0,0,-0.001128695,1.970955,0.9249099,-0.003902419,0.001464844,0,0,0,0.9985352,21.11877,0.0001708594,-0.003115856,6.871039e-05,0.006208268,0.4682972,0.03828406,97026,0.909755,500,33.57039
957,1789553067.384,-0.02779928,0.500002,-0.003893016,-0.003638293,0,0,-0.001127938,1.970003,0.9234485,-0.003256143,0.001464844,0,0,0,0.9985352,21.11506,0.0001139063,0.0009509305,4.934912e-05,0.01025791,0.4603975,0.03909969,98402,0.9097815,500,33.57734
958,1789553067.885,-0.02634285,0.500002,-0.005630746,-0.003746118,0,0,-0.001036774,1.968796,0.9271845,-0.00515692,0.001464844,0,0,0,0.9985352,21.10933,0.0001139063,0.001855935,0.0004357032,0.006584813,0.459306,0.03843021,98751,0.9098084,500,33.60843
959,1789553068.381,-0.02933961,0.500002,-0.002868013,-0.003402479,0,0,-0.001244686,1.971344,0.9247985,-0.003044851,0.001464844,0,0,0,0.9985352,21.11715,0.0001708594,-0.002035903,0.001569952,0.007278408,0.4541698,0.03806877,99854,0.9107329,500,33.6009
960,1789553068.879,-0.02695089,0.500002,-0.00462441,-0.003607859,0,0,-0.001022743,1.972004,0.9287753,-0.004771058,0.001464844,0,0,0,0.9985352,21.14141,0.0002562891,-0.0007353555,0.0005966871,0.00564837,0.45488,0.03937364,99446,0.9121037,500,33.60183
961,1789553069.391,-0.02678704,0.4818353,-0.004213267,-0.003538169,-0.0001666667,-9.279072e-06,-0.001061999,1.89678,0.8937819,-0.004011374,0.001363119,0,0,0,0.9986369,21.16043,7.59375e-05,0.00397422,0.0001215824,0.02264407,0.4690685,0.03894281,96753,0.9125652,495.65,33.27208
962,1789553069.911,-0.0279464,0.500002,-0.003493419,-0.003524082,0,0,-0.001101342,1.973135,0.9320843,-0.003097286,0.0009765625,0,0,0,0.9990234,21.16499,7.59375e-05,0.0005248635,7.67112e-05,0.006128622,0.4768207,0.03908348,95273,0.9127815,495.65,33.33799
963,1789553070.434,-0.02770294,0.500002,-0.003406263,-0.003593519,0,0,-0.001099905,1.972088,0.929895,-0.003220698,0.0005289714,0,0,0,0.9994711,21.16591,0.0001139063,-0.00379108,9.156627e-05,0.007275283,0.4809599,0.03807807,94698,0.913092,500,33.63045
964,1789553070.955,-0.02840173,0.500002,-0.003754136,-0.003831265,0,0,-0.001161387,1.972432,0.9246085,-0.00378102,0.0004882812,0,0,0,0.9995117,21.16586,0.0001708594,-0.004617714,0.0001003744,0.007612758,0.4797108,0.03819299,94905,0.913324,500,33.57903
965,1789553071.476,-0.02761493,0.500002,-0.004063751,-0.003591781,0,0,-0.001073019,1.97195,0.9273047,-0.003629079,0.0004882812,0,0,0,0.9995117,21.16282,0.0002562891,-0.002551003,9.991008e-05,0.006088705,0.4780653,0.03809309,95226,0.9136116,500,33.59074
966,1789553071.998,-0.02664081,0.500002,-0.00387448,-0.003569626,0,0,-0.001042245,1.972641,0.9297783,-0.003594744,0.0004882812,0,0,0,0.9995117,21.16327,0.0001708594,-0.001075242,9.76658e-05,0.006367139,0.480216,0.03831959,94790,0.9141558,500,33.61459
967,1789553072.504,-0.02768536,0.500002,-0.004132595,-0.003693226,0,0,-0.001154839,1.971917,0.9285395,-0.003810608,0.0004882812,0,0,0,0.9995117,21.16547,0.0002562891,-0.004475448,8.775617e-05,0.006878783,0.4638884,0.03872848,97792,0.9145016,500,33.61796
968,1789553073.014,-0.02824366,0.500002,-0.00337385,-0.003823447,0,0,-0.001151,1.972633,0.9262955,-0.003068724,0.0004882812,0,0,0,0.9995117,21.17667,1e-05,0.002201764,0.001366316,0.005823739,0.4670703,0.03837705,97244,0.9154115,500,33.5934
969,1789553073.529,-0.02775734,0.4880853,-0.004076743,-0.003819607,-0.0001111111,0,-0.001113736,1.923024,0.8947065,-0.003298699,0.0006713867,0,0,0,0.9993286,21.18921,7.59375e-05,-0.003456252,0.0002098617,0.01528963,0.4733641,0.03791213,96135,0.9163298,495.72,33.26692
970,1789553074.034,-0.02676082,0.500002,-0.004024825,-0.003855521,0,0,-0.001062469,1.971711,0.9238181,-0.003757516,0.0009765625,0,0,0,0.9990234,21.20536,0.0001708594,-0.002253294,6.378858e-05,0.007533167,0.4630344,0.03834295,98033,0.917205,495.72,33.27373
971,1789553074.545,-0.02815107,0.500002,-0.003766387,-0.0036335,0,0,-0.001061057,1.973816,0.9274815,-0.002764957,0.0009765625,0,0,0,0.9990234,21.2064,0.0002562891,0.0003304659,5.478434e-05,0.008516938,0.4688611,0.03830743,96914,0.9174316,495.72,33.2641
972,1789553075.066,-0.02664844,0.500002,-0.004236203,-0.003601633,0,0,-0.00101316,1.972297,0.9274999,-0.003512473,0.0009765625,0,0,0,0.9990234,21.20235,0.0001139063,0.0004917111,6.061734e-05,0.00785173,0.4790964,0.03806043,95042,0.9175257,500,33.60442
973,1789553075.573,-0.02654363,0.500002,-0.003559451,-0.003730872,0,0,-0.00106634,1.972592,0.9326687,-0.003205993,0.0009765625,0,0,0,0.9990234,21.20209,0.0001708594,-0.003905032,6.659676e-05,0.007481053,0.4656544,0.03809881,97571,0.9181783,500,33.61195
974,1789553076.086,-0.02675009,0.500002,-0.004513429,-0.003455678,0,0,-0.001010462,1.972027,0.9299186,-0.003693442,0.0009765625,0,0,0,0.9990234,21.20776,0.0001708594,-0.001017539,7.040903e-05,0.006791383,0.4716966,0.03789282,96454,0.9187825,500,33.62332
975,1789553076.599,-0.02725313,0.500002,-0.004166243,-0.003661171,0,0,-0.001078723,1.972363,0.9269593,-0.003865526,0.0009765625,0,0,0,0.9990234,21.20647,0.0002562891,-0.001905374,6.094914e-05,0.00789741,0.4696891,0.03830457,96757,0.9191472,500,33.62711
976,1789553077.115,-0.02652544,0.500002,-0.004109398,-0.003770111,0,0,-0.00108,1.972066,0.9224557,-0.002937838,0.0009765625,0,0,0,0.9990234,21.20484,0.0001139063,-0.001562833,7.418467e-05,0.007254144,0.4738238,0.03882718,95878,0.9194408,500,33.61385
977,1789553077.626,-0.02667972,0.500002,-0.004097768,-0.003711787,0,0,-0.001053427,1.972435,0.9259855,-0.003357536,0.0009765625,0,0,0,0.9990234,21.20599,0.0002562891,-0.003887338,5.41771e-05,0.006311897,0.4683518,0.03836799,97000,0.9200271,500,33.58549
978,1789553078.124,-0.02550783,0.500002,-0.00389194,-0.003855334,0,0,-0.001098709,1.970401,0.932508,-0.003925196,0.0009765625,0,0,0,0.9990234,21.20665,0.0001139063,-0.0006371899,5.051405e-05,0.005484161,0.4556789,0.03853488,99454,0.9204915,500,33.59283
979,1789553078.621,-0.0270767,0.500002,-0.004156256,-0.003247579,0,0,-0.0008744149,1.975641,0.9358952,-0.00255058,0.0009765625,0,0,0,0.9990234,21.20791,0.0002562891,0.002294942,0.0005851678,0.004737058,0.4559126,0.03807306,99500,0.9208239,500,33.644
980,1789553079.108,-0.02466507,0.500002,-0.00391279,-0.003787828,0,0,-0.00101766,1.974469,0.9304923,-0.003131903,0.0009765625,0,0,0,0.9990234,21.22019,5.0625e-05,-0.000757438,0.002141185,0.005001591,0.4442699,0.03870726,101768,0.9216922,500,33.65621
