step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
43,1789988247.821,-0.03983929,-0.04109695,0.1319999,-0.007738223,-0.0006016745,-0.01,-0.01550005,-0.001945082,-0.018647,-0.01044935,-0.000183899,-0.00352,-0.0007302069,0.08175006,-0.002158857,-0.005840206,-0.0003120219,-0.005434596,-0.004556887,-0.009513699,0.06938733,0,-0.0004741633,-0.0003709905,0.03924408,0.1188993,0.08925232,0.003692079,2.25e-05,25.23629,0.005208058,0.0001781505,0.0001796037,0.001158225,0.01601591,0.35,0.15,0,2.25e-05,-0.01807985,0.1656005,0.5350673,0.3616779,27405,0.9833857,876.81,72.80222
44,1789988248.728,-0.4855081,-0.5156524,1.476013,-0.09250019,-0.008057499,-0.155,-0.1705006,-0.02077833,-0.03332229,-0.1232818,-0.002055767,-0.02734,-0.002185704,1.189306,-0.03752773,-0.03314439,-0.007452016,-0.05370573,-0.07026076,-0.05373719,0.7586414,0.2193573,-0.005604034,-0.004245477,0.3904955,0.830061,1.383424,0.00368023,0.0001708594,25.2302,0.005129327,0.0001662481,0.0001693403,0.001113508,0.01129582,0,0.3,0,0.0001708594,-0.0198193,0.1021775,0.5572846,0.3419583,27329,0.9825848,878.96,73.23142
45,1789988249.644,-0.481828,-0.5227844,1.498514,-0.08457516,-0.008199865,-0.2299999,-0.1671888,-0.01997527,0,-0.1183933,-0.002071475,-0.01346,-0.001765794,1.396761,-0.04162631,-0.01801114,0,-0.05009593,-0.07249518,-0.05059881,0.7710306,0.3289121,-0.005737542,-0.004226288,0.4073373,0.9631206,1.629492,0.003662088,2.25e-05,25.21577,0.005084319,0.0001668328,0.0001694584,0.001085939,0.01623377,0.35,0.15,0,2.25e-05,-0.01869024,0.1331341,0.5512331,0.3571367,27055,0.9822018,878.01,73.59302
46,1789988250.575,-0.4755859,-0.5320381,1.498514,-0.09845819,-0.008573636,-0.05500001,-0.1653887,-0.02076058,-0.0003302461,-0.1211999,-0.002085342,-0.06381999,-0.002516091,0.9862795,-0.03844584,-0.07365356,0,-0.05637556,-0.0812902,-0.0413348,0.7730861,0,-0.005781682,-0.004032827,0.3708265,0.9978521,1.044345,0.003512783,0.0001708594,25.2067,0.004910165,0.0001599453,0.0001583202,0.001079116,0.01245598,0,0.3,0,0.0001708594,-0.02400378,0.06695318,0.5502839,0.3670883,26789,0.9811375,901.74,74.93897
47,1789988251.507,-0.4983536,-0.5196598,1.498514,-0.09178617,-0.009741723,-0.18,-0.172756,-0.01982997,-0.01449586,-0.1196679,-0.002086203,-0.03712,-0.002617785,1.205658,-0.03944395,-0.03535438,0,-0.05673138,-0.09262257,-0.04605876,0.7660509,0.2194289,-0.005809057,-0.004169276,0.4299957,0.8079814,1.284692,0.003519226,0.0001139063,25.18685,0.004902727,0.0001622008,0.0001623792,0.001058921,0.01432535,0.15,0.15,0,0.0001139063,-0.0247205,0.0986722,0.5534842,0.3719854,26555,0.9804759,901.66,75.17177
48,1789988252.428,-0.2456177,-0.2688686,0.7792568,-0.04925483,-0.004238437,-0.04000001,-0.08747622,-0.01082981,-0.0008082736,-0.06301358,-0.001086292,-0.01717001,-0.00140199,0.6220294,-0.02011396,-0.01832093,-0.007849275,-0.02895578,-0.04131702,-0.02456157,0.4035557,0.110209,-0.002962014,-0.002124459,0.1888878,0.4592097,0.6371127,0.003553992,0.0002562891,25.17922,0.004892646,0.0001508029,0.0001538353,0.001034016,0.01506978,0,0.15,0,0.0002562891,-0.02179511,0.1285402,0.5504689,0.3642161,26868,0.9801086,922.78,77.19266
49,1789988253.366,-0.4897798,-0.5076777,1.498514,-0.09385543,-0.008652387,-0.05500001,-0.1741261,-0.01995145,0,-0.1254404,-0.002080107,-0.05551999,-0.002570482,1.097755,-0.04129796,-0.05526901,0,-0.05537144,-0.09257316,-0.04729966,0.7748036,0.1104564,-0.005676591,-0.004071885,0.4104542,1.113831,1.074208,0.003543605,7.59375e-05,25.16916,0.004901603,0.0001502016,0.0001522668,0.00105553,0.01590493,0.2,0.1,0,7.59375e-05,-0.02722606,0.1118917,0.5666995,0.3645344,26390,0.979508,944.4,78.7723
50,1789988254.280,-0.4908728,-0.5200574,1.498514,-0.1020111,-0.008863408,-0.035,-0.1672546,-0.02060471,-0.002054554,-0.1212139,-0.002086547,-0.04558,-0.002604562,1.106208,-0.03930808,-0.05555921,0,-0.05495559,-0.08249085,-0.03453371,0.7717662,0.1096156,-0.005786601,-0.004010113,0.4068368,1.149092,0.9965086,0.00347259,5.0625e-05,25.15873,0.004774389,0.0001402588,0.0001442796,0.00101726,0.01433454,0.2,0.2,0,5.0625e-05,-0.02175644,0.09778339,0.5415075,0.3656638,27090,0.9789841,942.41,80.47873
51,1789988255.206,-0.2966157,-0.3210521,0.9270005,-0.05527995,-0.007499218,-0.16,-0.1225382,-0.01206723,-0.01590985,-0.08337244,-0.001289826,-0.04038,-0.002178777,0.619151,-0.02270694,-0.04460312,-0.0001818649,-0.04260398,-0.07057922,-0.02709663,0.4679595,0,-0.003588783,-0.002652948,0.2449121,0.6162989,0.3019354,0.003519536,0.0001708594,25.15001,0.004809085,0.0001332584,0.0001418495,0.001014442,0.01156241,0,0.2,0,0.0001708594,-0.0231005,0.09029612,0.5540903,0.3644331,26755,0.9784306,947.99,79.32505
52,1789988256.120,-0.4816509,-0.5108409,1.498514,-0.09190511,-0.009465238,-0.05500001,-0.1752957,-0.02040252,-0.0002615535,-0.1240406,-0.002085415,-0.05803998,-0.002758406,1.045105,-0.03917908,-0.06501183,0,-0.05749511,-0.09607321,-0.046904,0.7696807,0.05529819,-0.005743328,-0.003974703,0.3876392,0.9177756,0.9257493,0.003397756,0.0001708594,25.13316,0.00466049,0.0001328437,0.0001374207,0.00099247,0.01517406,0.1,0.15,0,0.0001708594,-0.03037805,0.08026887,0.5422902,0.3642457,27109,0.977243,977.7,81.67972
53,1789988257.034,-0.5092398,-0.5244235,1.498514,-0.09006606,-0.01019115,-0.2549999,-0.1666476,-0.02070756,-0.0003779864,-0.1172858,-0.002068078,-0.04395999,-0.001637906,1.108805,-0.04040371,-0.05057945,0,-0.05528316,-0.08528253,-0.04022459,0.7649588,0.1095026,-0.005783007,-0.004382784,0.4111684,0.8203108,1.210707,0.003333941,7.59375e-05,25.11101,0.004559543,0.0001317294,0.000133417,0.0009604557,0.0161358,0.2,0.15,0,7.59375e-05,-0.02879138,0.08396082,0.5491197,0.3595049,27047,0.9762373,985.99,81.70486
54,1789988257.947,-0.4924907,-0.5120275,1.498514,-0.09108143,-0.009040265,-0.1125,-0.1716016,-0.02018486,-0.002569319,-0.1218033,-0.002078187,-0.0282,-0.002546779,1.206309,-0.04095519,-0.03574073,0,-0.05453729,-0.08782697,-0.0445815,0.7668064,0.2196639,-0.005757904,-0.00420607,0.3675879,0.8475995,1.231355,0.003227586,7.59375e-05,25.09503,0.004433569,0.0001282349,0.0001275519,0.0009501968,0.01506948,0.15,0.2,0,7.59375e-05,-0.02358645,0.1079584,0.5421805,0.3640051,27120,0.9752529,988.97,82.93401
55,1789988258.876,-0.490914,-0.514509,1.498514,-0.08541395,-0.009245682,-0.135,-0.1759846,-0.01963712,-0.001813626,-0.1246946,-0.002082036,-0.05182001,-0.0033648,1.072405,-0.04000648,-0.05474659,0,-0.05751191,-0.0797387,-0.05498511,0.7696065,0.1094977,-0.005616115,-0.004222673,0.3839845,0.7825677,1.430114,0.003273904,1e-05,25.07804,0.004442053,0.000123247,0.0001254975,0.0009194043,0.01550026,0.45,0.25,0,1e-05,-0.02143504,0.09084833,0.5571811,0.3652592,26642,0.9746035,978.79,83.10858
56,1789988259.812,-0.4799102,-0.5184003,1.498514,-0.09601875,-0.007839154,-0.01,-0.166255,-0.01947203,0,-0.1209892,-0.002076056,-0.03784001,-0.00277028,1.234257,-0.03886253,-0.03702927,0,-0.0545132,-0.08220395,-0.04045553,0.7748074,0.2190912,-0.005724195,-0.003964381,0.4099059,0.8467931,1.111878,0.003337487,7.59375e-05,25.06973,0.004503848,0.0001191828,0.0001232351,0.0009239434,0.01077596,0.1,0.4,0,7.59375e-05,-0.01441706,0.09179203,0.561904,0.3673384,26447,0.9741148,968.63,83.29185
57,1789988260.729,-0.4956737,-0.5145346,1.498514,-0.0946316,-0.008934001,-0.035,-0.1754408,-0.019342,-0.01077018,-0.1234921,-0.002085667,-0.04615999,-0.002888318,1.130257,-0.0385034,-0.04637736,0,-0.05872386,-0.09456715,-0.04288908,0.7747163,0.1658636,-0.005855904,-0.003995222,0.4148966,0.9447222,1.410079,0.003217296,5.0625e-05,25.05477,0.004310797,0.0001142614,0.0001137589,0.0008654812,0.01372691,0.2,0.2,0,5.0625e-05,-0.02213779,0.05899709,0.5395355,0.364454,27186,0.9732148,969.8,83.17644
58,1789988261.631,-0.2576843,-0.2753019,0.8137568,-0.04639239,-0.004230301,-0.05750001,-0.08946177,-0.01086432,-0.001382773,-0.06330499,-0.001132931,-0.01716,-0.00133056,0.6543795,-0.02163566,-0.01988606,-0.000321473,-0.02974441,-0.0366366,-0.02145936,0.4208291,0.1101188,-0.003092969,-0.002199125,0.2258339,0.5602833,0.72111,0.003141627,1e-05,25.0378,0.004274733,0.0001102828,0.0001120814,0.0009107412,0.01555012,0.55,0.25,0,1e-05,-0.01729769,0.1008109,0.5347941,0.359755,27473,0.9723895,972.76,83.01589
59,1789988262.538,-0.4859378,-0.5064506,1.498514,-0.08170648,-0.01002029,-0.14,-0.1663021,-0.01969545,-0.0005437624,-0.1156996,-0.002085642,-0.04861999,-0.002169367,1.129931,-0.03913393,-0.05441312,0,-0.05861333,-0.09427169,-0.0414447,0.7655138,0.1096612,-0.005784323,-0.004160555,0.3968557,0.910202,1.18592,0.003056157,2.25e-05,25.02767,0.004153442,0.0001073903,0.0001076289,0.0008822661,0.011662,0.25,0.4,0,2.25e-05,-0.01602897,0.0697592,0.5370512,0.3634689,27290,0.9718769,987.97,84.70773
60,1789988263.428,-0.02600512,-0.03044017,0.08549994,-0.003438457,-0.0005598374,-0.05000001,-0.01196235,-0.001059706,-6.052017e-05,-0.008098649,-0.0001193079,-0.00308,-0.0002284544,0.05355003,-0.001550201,-0.003535161,-0.0002771265,-0.003765219,-0.008553242,-0.007159557,0.04353666,0,-0.0003258526,-0.0002543743,0.02661317,0.07007961,0.06891327,0.003074742,0.0001708594,25.01366,0.004173589,0.0001034789,0.0001057975,0.0008895702,0.0117084,0,0.3,0,0.0001708594,-0.01821054,0.098034,0.5322645,0.3514726,27809,0.9706821,973.37,83.84235
61,1789988264.333,-0.4848732,-0.507408,1.498514,-0.08917728,-0.009438018,-0.05000001,-0.1675215,-0.01945459,0,-0.1193619,-0.002081278,-0.05309998,-0.002427676,1.169257,-0.03795986,-0.0560234,0,-0.05731521,-0.08329682,-0.05861418,0.7693929,0.1095214,-0.005722709,-0.004127383,0.3772082,0.8893023,1.110231,0.003071885,3.375e-05,24.98731,0.004147423,0.00010348,0.0001045486,0.0008675102,0.01607013,0.3,0.15,0,3.375e-05,-0.0201883,0.09426935,0.5356436,0.3620384,27377,0.9696795,974.64,84.14958
62,1789988265.221,-0.4816386,-0.5065312,1.498514,-0.08527243,-0.009180407,-0.06250001,-0.1661937,-0.01958109,-0.01173375,-0.1173588,-0.002088603,-0.04584,-0.002206916,1.135782,-0.04093103,-0.05487762,0,-0.05416795,-0.08379234,-0.0361205,0.771174,0.1102174,-0.005701709,-0.00413154,0.4190699,0.9083285,1.168478,0.003076223,0.0001708594,24.97875,0.004111742,9.860293e-05,0.0001021637,0.0008347517,0.01221611,0,0.25,0,0.0001708594,-0.02230673,0.09587857,0.51793,0.3633955,27885,0.969442,983.77,84.52259
63,1789988266.121,-0.3687317,-0.3828758,1.144506,-0.06263381,-0.005957833,-0.0275,-0.1225154,-0.01443406,-0.0005549315,-0.08792952,-0.001595857,-0.03199,-0.002080316,0.880229,-0.02953603,-0.0376166,0,-0.04190148,-0.05342905,-0.03287458,0.5934395,0.1114038,-0.004327543,-0.003068921,0.3134781,0.7443563,0.9584681,0.003048726,7.59375e-05,24.97318,0.004060822,0.0001006123,0.0001028675,0.0008086159,0.01399445,0.2,0.15,0,7.59375e-05,-0.02080986,0.101901,0.5309377,0.3631613,27486,0.9689866,984.23,86.26155
64,1789988267.011,-0.4784447,-0.4978085,1.498514,-0.09007384,-0.006987787,-0.07000002,-0.1567298,-0.01973442,0,-0.1120611,-0.002082797,-0.0163,-0.002300133,1.340211,-0.03626077,-0.01759351,0,-0.05416503,-0.06400956,-0.03663003,0.7780361,0.3316875,-0.005729733,-0.004041932,0.4206835,0.9068276,1.536514,0.002937431,5.0625e-05,24.9614,0.003906313,9.826932e-05,9.972961e-05,0.0007708835,0.01422083,0.2,0.2,0,5.0625e-05,-0.02141801,0.1183169,0.5182526,0.3645153,27839,0.9683887,987.91,87.22551
65,1789988267.899,-0.4776963,-0.5082984,1.498514,-0.0893253,-0.009103234,-0.1,-0.1658124,-0.01962398,0,-0.1142152,-0.002083746,-0.04777999,-0.001805008,1.179007,-0.04041735,-0.05373634,0,-0.05245659,-0.07472994,-0.0402931,0.7709495,0.1088251,-0.005815158,-0.004227825,0.395365,1.159411,1.033482,0.002899634,1.5e-05,24.9553,0.00384577,9.601272e-05,9.754097e-05,0.0007525823,0.01477642,0.35,0.25,0,1.5e-05,-0.01823927,0.1232508,0.5135665,0.3679163,27880,0.9681869,958.25,85.82867
66,1789988268.783,-0.4859991,-0.4867614,1.498514,-0.08039146,-0.009377101,-0.02,-0.1616566,-0.01854593,0,-0.1126667,-0.002089163,-0.04102,-0.002803069,1.132856,-0.03807233,-0.05567223,0,-0.0584633,-0.09563355,-0.04416642,0.7724659,0.1093764,-0.005797427,-0.004122281,0.3871132,1.143494,1.44933,0.002891359,7.59375e-05,24.94963,0.003812879,9.309254e-05,9.67502e-05,0.0007316766,0.0120052,0.1,0.35,0,7.59375e-05,-0.0193441,0.09084963,0.5128434,0.3651371,27991,0.9676425,958.25,86.06042
67,1789988269.661,-0.4903446,-0.4837532,1.498514,-0.08711108,-0.008886251,-0.04500001,-0.1534929,-0.01828493,0,-0.1090637,-0.002080531,-0.02558,-0.002286715,1.234906,-0.03934793,-0.03565922,0,-0.05496022,-0.08705484,-0.0409616,0.7717454,0.2201448,-0.005798937,-0.004161765,0.3918732,0.8430366,1.439816,0.002858722,2.25e-05,24.93058,0.003769225,9.411908e-05,9.756827e-05,0.0007188149,0.01509979,0.3,0.2,0,2.25e-05,-0.02550852,0.06461872,0.5095701,0.3614469,28215,0.9664604,958.25,85.63827
68,1789988270.543,-0.4912671,-0.5048536,1.498514,-0.08860341,-0.007340477,-0.04,-0.1671628,-0.01903264,-0.01487055,-0.1190214,-0.002087859,-0.03276,-0.002597467,1.235557,-0.03662777,-0.0361063,0,-0.05352985,-0.06707554,-0.0436348,0.7832054,0.2212685,-0.005739312,-0.004074249,0.3968367,0.8775334,1.107713,0.002746038,0.0001708594,24.91356,0.003640697,9.226053e-05,9.5513e-05,0.0007068854,0.01145784,0,0.3,0,0.0001708594,-0.02079407,0.08361235,0.5130224,0.3635511,28036,0.9654467,962.97,86.20108
69,1789988271.408,-0.4950251,-0.4952312,1.498514,-0.0856099,-0.008694413,-0.02,-0.1609257,-0.01918424,0,-0.1131448,-0.002091514,-0.06491996,-0.002461492,1.069155,-0.03683782,-0.07329505,0,-0.05518747,-0.08431258,-0.04190581,0.7769886,0,-0.005704879,-0.004143511,0.4212707,0.8397247,1.050217,0.002765954,3.375e-05,24.89107,0.003673466,9.337226e-05,9.846582e-05,0.000715674,0.01601499,0.3,0.15,0,3.375e-05,-0.02234876,0.07291364,0.4936759,0.3647766,28628,0.9646164,968.71,86.72455
70,1789988272.278,-0.4775618,-0.4898,1.498514,-0.08511707,-0.008644449,-0.025,-0.1660308,-0.019503,-0.002080644,-0.1153373,-0.002100248,-0.05105999,-0.002704263,1.162756,-0.03970137,-0.05522024,0,-0.0527519,-0.07462949,-0.04184534,0.7773329,0.1107596,-0.005656631,-0.003983586,0.3945249,1.132589,1.232866,0.002714838,0.0001708594,24.8778,0.003567667,9.321133e-05,9.476802e-05,0.0006648494,0.01253491,0,0.25,0,0.0001708594,-0.02114943,0.08429635,0.5009937,0.3637013,28421,0.9634953,987.88,87.9319
71,1789988273.159,-0.4703709,-0.5021174,1.498514,-0.08523074,-0.006922617,-0.03,-0.1619543,-0.01826678,-0.005213207,-0.1133519,-0.002077766,-0.03492001,-0.002241578,1.227757,-0.0357253,-0.03684996,0,-0.0534436,-0.07642262,-0.03862945,0.7843804,0.2208317,-0.005784267,-0.003914918,0.4037527,0.9464166,1.25062,0.002688397,5.0625e-05,24.8522,0.003532251,9.348761e-05,9.443672e-05,0.0006559293,0.01548939,0.25,0.15,0,5.0625e-05,-0.02387678,0.08146324,0.5136368,0.3615329,28081,0.9624791,993.04,87.76424
72,1789988274.026,-0.4748582,-0.4975479,1.498514,-0.08327991,-0.007117947,-0.02,-0.1599259,-0.01887061,0,-0.112638,-0.002090044,-0.02752,-0.00237954,1.230357,-0.03679187,-0.0372159,0,-0.05388161,-0.08070981,-0.03403896,0.7807351,0.2200274,-0.005603752,-0.003910735,0.3852355,1.006115,1.254709,0.002781221,1e-05,24.84003,0.003657375,9.156994e-05,9.288347e-05,0.0006917001,0.01592397,0.55,0.25,0,1e-05,-0.01841022,0.1187374,0.5029848,0.3574669,28561,0.961963,973.68,86.56107
73,1789988274.904,-0.198522,-0.190479,0.6179993,-0.03074512,-0.004490533,0,-0.08121943,-0.008084129,0,-0.05482782,-0.0008613176,-0.0231,-0.001427891,0.4112494,-0.01442635,-0.03067686,-0.009574011,-0.0297163,-0.04668435,-0.02015627,0.3216033,0,-0.002670562,-0.001638411,0.1696104,0.4167001,0.3840123,0.002778108,0.0001139063,24.83482,0.003655734,8.890205e-05,8.971289e-05,0.0006990116,0.009743941,0,0.35,0,0.0001139063,-0.01644373,0.1116359,0.5074968,0.3647861,28174,0.96167,965.8,85.46539
74,1789988275.790,-0.4866544,-0.4776161,1.498514,-0.08458355,-0.007893765,-0.055,-0.1676387,-0.01868678,-0.0008295727,-0.1153333,-0.002077069,-0.04727999,-0.00283968,1.167956,-0.03834964,-0.05553411,0,-0.05560317,-0.07414268,-0.04202978,0.7744973,0.1094727,-0.005770122,-0.004124352,0.4226545,1.144043,1.238071,0.002622105,3.375e-05,24.82805,0.003498204,8.504389e-05,8.78467e-05,0.0007032081,0.01494234,0.25,0.15,0,3.375e-05,-0.02238992,0.08938058,0.5160236,0.3636334,27938,0.9614598,956.76,85.31413
75,1789988276.681,-0.4644646,-0.460592,1.498514,-0.07225566,-0.006628624,-0.005,-0.162701,-0.01853596,0,-0.1104696,-0.002077179,-0.05031999,-0.002260958,1.180307,-0.03720907,-0.05552925,0,-0.05162094,-0.06897103,-0.03601856,0.7884169,0.1101559,-0.005602667,-0.003867606,0.4363422,1.036074,1.153855,0.002682316,1e-05,24.82657,0.003598334,8.569079e-05,8.868783e-05,0.0007416398,0.01505256,0.45,0.25,0,1e-05,-0.01699232,0.1058517,0.5142939,0.3634758,27998,0.9614253,951.44,85.19132
76,1789988277.555,-0.3572924,-0.3626117,1.117506,-0.05710246,-0.005102415,-0.015,-0.1165975,-0.01409803,0,-0.08001266,-0.001561963,-0.02397,-0.001870759,0.9293801,-0.02801022,-0.02783034,0,-0.03874879,-0.05296874,-0.02914896,0.5868882,0.1650186,-0.00424862,-0.003012748,0.3168117,0.8473908,1.020711,0.002616638,1.5e-05,24.82457,0.003513037,8.359893e-05,8.494965e-05,0.0007278504,0.01182677,0.3,0.4,0,1.5e-05,-0.01486833,0.1339578,0.5065451,0.3616407,28307,0.9612489,951.42,85.1246
77,1789988278.420,-0.4778733,-0.4863658,1.498514,-0.08034769,-0.007446873,-0.02333334,-0.1646302,-0.01844127,-0.0004607334,-0.1135108,-0.002089076,-0.04215333,-0.002635757,1.195042,-0.03765336,-0.04894398,0,-0.05277659,-0.0705996,-0.040507,0.7821414,0.148571,-0.005748173,-0.00399556,0.4299868,0.9194918,1.227759,0.002630576,0.0001139063,24.82012,0.003543654,8.086171e-05,8.449887e-05,0.0007477174,0.009735138,0,0.3,0,0.0001139063,-0.01674851,0.1221575,0.497448,0.3616703,28606,0.9609006,939.92,83.49564
78,1789988279.296,-0.4910694,-0.4850962,1.498514,-0.08579277,-0.006514768,-0.003333334,-0.1633106,-0.01822038,0,-0.1130105,-0.002087652,-0.01624667,-0.002639171,1.331111,-0.03734792,-0.01847574,0,-0.05181719,-0.06681829,-0.03675371,0.7869052,0.3329876,-0.005771962,-0.003952915,0.4507858,0.8962995,1.599967,0.002694627,0.0001708594,24.81239,0.003654748,8.223354e-05,8.484138e-05,0.0007930459,0.01559521,0.05,0.15,0,0.0001708594,-0.02276618,0.108667,0.5071235,0.3629978,28244,0.9606172,941.14,85.05318
79,1789988280.174,-0.4964549,-0.4923576,1.498514,-0.0837733,-0.006029422,-0.025,-0.1639048,-0.01885617,0,-0.1130533,-0.002075037,-0.03737999,-0.002622918,1.234908,-0.03678918,-0.036635,0,-0.051669,-0.05632952,-0.03684251,0.7893841,0.2216851,-0.005699585,-0.00397779,0.3819696,1.066871,1.285092,0.002586664,5.0625e-05,24.80733,0.003553562,7.928249e-05,8.271738e-05,0.0008048977,0.0151774,0.25,0.15,0,5.0625e-05,-0.02204327,0.09686153,0.5110056,0.3614619,28168,0.9604121,934.76,85.08105
80,1789988281.023,-0.4792322,-0.4863753,1.498514,-0.07468378,-0.005901211,-0.015,-0.1663735,-0.01855924,0,-0.1149766,-0.002070203,-0.05005999,-0.002448557,1.169907,-0.0365568,-0.05533756,0,-0.04997401,-0.06304666,-0.03792229,0.7910072,0.1129044,-0.005802014,-0.003854058,0.4388408,0.8953144,1.529488,0.00250922,5.0625e-05,24.80453,0.003430098,7.856097e-05,8.118978e-05,0.0007611274,0.01365307,0.2,0.25,0,5.0625e-05,-0.02068011,0.09188583,0.4825075,0.3603277,29158,0.9602831,937.03,85.65353
81,1789988281.897,-0.4727463,-0.4852296,1.498514,-0.08171864,-0.006948856,-0.035,-0.1583729,-0.018566,0,-0.1128139,-0.002078628,-0.03459999,-0.002860761,1.227759,-0.03763965,-0.03549479,0,-0.05339273,-0.07792062,-0.04138101,0.7846019,0.2218021,-0.005727158,-0.00412153,0.436561,1.002855,1.191089,0.002452484,0.0001708594,24.79511,0.003355793,7.492642e-05,7.711061e-05,0.0007512726,0.01332545,0,0.2,0,0.0001708594,-0.02479522,0.0629039,0.4939401,0.3673885,28532,0.9592438,957,87.95271
82,1789988282.762,-0.4829483,-0.4783049,1.498514,-0.08188217,-0.006241108,-0.06500001,-0.1649896,-0.01831748,0,-0.1108457,-0.002063302,-0.01576,-0.002070417,1.322659,-0.03556189,-0.01792283,0,-0.05063768,-0.05885884,-0.03057694,0.7866554,0.3310983,-0.005767546,-0.00411118,0.4519777,1.02814,1.543969,0.0024976,5.0625e-05,24.77563,0.003381639,7.619052e-05,7.829147e-05,0.000729557,0.01457515,0.25,0.15,0,5.0625e-05,-0.02227969,0.1017845,0.4977677,0.3617768,28591,0.9587001,966.88,89.23724
83,1789988283.635,-0.4704404,-0.4706552,1.498514,-0.0788961,-0.007264267,-0.02,-0.1579103,-0.01756535,-0.0004740072,-0.1082872,-0.002094201,-0.07073998,-0.002328111,1.118557,-0.03481692,-0.07464334,0,-0.05778576,-0.08752957,-0.03552326,0.7886013,0,-0.005795688,-0.003936586,0.4275883,0.8936352,0.8982503,0.002457634,1.5e-05,24.76668,0.003375586,7.302958e-05,7.687779e-05,0.0007680451,0.01487599,0.35,0.25,0,1.5e-05,-0.02087297,0.1092279,0.5099089,0.3559361,28383,0.958158,975.4,89.85199
84,1789988284.558,-0.4839983,-0.4904544,1.498514,-0.08572581,-0.007286303,-0.015,-0.1577435,-0.01817939,0,-0.1094611,-0.002087759,-0.0322,-0.002758387,1.30056,-0.03533722,-0.0366738,0,-0.05295653,-0.06757178,-0.04281972,0.7856717,0.2214864,-0.005761833,-0.003983753,0.4157846,1.128697,1.317401,0.002413315,0.0001139063,24.75879,0.003345722,7.189641e-05,7.690625e-05,0.0007836039,0.009975414,0,0.3,0,0.0001139063,-0.0171893,0.1041089,0.5483267,0.3671577,26844,0.9576421,979.33,89.4068
85,1789988285.475,-0.4666944,-0.4677944,1.498514,-0.07931152,-0.007042547,-0.02,-0.158422,-0.0178471,-3.214062e-05,-0.1098301,-0.002094389,-0.05498999,-0.002230804,1.155932,-0.03680076,-0.06424199,0,-0.05019542,-0.06013198,-0.03855047,0.7880772,0.05527238,-0.005725066,-0.003942094,0.4029481,1.00534,1.30848,0.002419653,0.0001708594,24.7429,0.003313054,7.236102e-05,7.643977e-05,0.0007445996,0.01535355,0.05,0.15,0,0.0001708594,-0.02435915,0.08479018,0.5449045,0.3662789,26971,0.9566111,982.67,89.51022
86,1789988286.400,-0.4794358,-0.4718461,1.498514,-0.0755737,-0.007012937,-0.01,-0.155298,-0.0182722,0,-0.1061373,-0.002080591,-0.04974,-0.002714233,1.201759,-0.0403978,-0.05555518,0,-0.04847158,-0.06612485,-0.0397496,0.7886102,0.1116137,-0.005668336,-0.003871948,0.433688,0.8126945,1.144192,0.00239866,7.59375e-05,24.72651,0.003259383,7.159969e-05,7.631491e-05,0.0007128086,0.01513374,0.15,0.1,0,7.59375e-05,-0.02339368,0.0983372,0.5514579,0.3669162,26760,0.9560485,985.25,90.23432
87,1789988287.308,-0.4943714,-0.4685849,1.498514,-0.08054635,-0.004523051,-0.01,-0.1600161,-0.01787954,-0.002003837,-0.1082606,-0.002083425,-0.0179,-0.003058174,1.364262,-0.0379646,-0.01824692,0,-0.04465507,-0.05118164,-0.03643179,0.7985498,0.335893,-0.005623243,-0.003793644,0.4510026,1.102572,1.598491,0.002317532,7.59375e-05,24.71556,0.003169306,7.012203e-05,7.52998e-05,0.0007063519,0.01433014,0.15,0.2,0,7.59375e-05,-0.0225729,0.08697655,0.532728,0.3679354,27286,0.9554097,982.2,90.73613
88,1789988288.204,-0.4799406,-0.4638802,1.498514,-0.07046604,-0.005866816,-0.025,-0.1581701,-0.01749101,0,-0.1068272,-0.002093466,-0.03244,-0.002496894,1.282358,-0.03665219,-0.03677925,0,-0.04955339,-0.06155277,-0.03078409,0.7939278,0.2239767,-0.005657957,-0.004032516,0.4519236,1.035027,1.241547,0.002262949,0.0001708594,24.69829,0.003084149,6.981628e-05,7.43069e-05,0.0006770772,0.01282844,0,0.15,0,0.0001708594,-0.0236915,0.07115483,0.5243347,0.3654873,27619,0.9540946,989.28,92.49794
