step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14388,1790260527.222,-0.194665,-0.2879733,1.498514,-0.03213042,-1.151716,-0.002699965,-0.001,-0.04472988,-0.01351721,-0.0004715986,-0.03057531,-0.001727851,-0.001984001,-0.0001678937,1.74413,-0.01894217,-0.002215239,0,-0.02555577,-0.02354964,-0.01028763,-0.02093018,-0.001838972,1.907279,0.07216556,0,0.8331808,0.4327715,-0.005374753,-0.002478092,0.780734,1.877121,0.8254277,1.924315,0.0001432305,3.375e-05,17.80912,0.001123628,5.07909e-13,0.0009640302,1.636772e-05,0.01364102,0.1,0.1,0,3.375e-05,-0.005608209,0.06023713,0.4877967,0.5,0.6666667,0.75,1,1,0.6666667,0,0,45,0,1.277687,1.589445,34286,0.6636169,999,190.8834
14389,1790260530.104,-0.2018523,-0.2948561,1.498514,-0.03232653,0,-0.0003746146,0,-0.0995742,-0.01184565,-0.002464686,-0.07941298,-0.001840091,-0.03062001,-0.0006918944,1.844623,-0.01927361,-0.03085552,0,-0.03652243,-0.03369492,-0.01827647,0,0,0,0,0,0.8354494,0.1147293,-0.005446346,-0.003758345,0.7897792,1.680456,0.7612306,1.860017,0.0001441305,5.0625e-05,17.8061,0.001138422,5.004862e-14,0.0009777149,1.657693e-05,0.00954881,0,0.1,0,5.0625e-05,-0.008719768,0.06112432,0.623476,1,1,1,1,1,1,0,0,45,0,1.261457,1.609297,34243,0.6635144,999,189.4884
14390,1790260532.967,-0.1961623,-0.2848885,1.498514,-0.03352145,-1.462444,-0.004813598,0,-0.04091675,-0.01289423,-0.02112147,-0.02856429,-0.001708873,0,-0.0001010757,1.754433,-0.01991567,0,0,-0.02958596,-0.0490611,-0.01051828,-0.02531869,-0.003751125,1.906724,0.1422627,0,0.8057777,0.4478861,-0.005609283,-0.002897886,0.767594,1.823411,0.8429693,1.919263,0.000145698,5.0625e-05,17.80304,0.001135986,7.533364e-15,0.0009737047,1.658369e-05,0.01202508,0.05,0.1,0,5.0625e-05,-0.007139798,0.06594786,0.5350302,0,1,0.75,0.75,1,0,1,0,45,0,1.247606,1.605068,34460,0.6633996,999,190.7232
14391,1790260535.853,-0.2002232,-0.2863153,1.498514,-0.02699647,-0.6917415,-0.0006158511,0,-0.06320624,-0.01308497,-0.0003303643,-0.04774171,-0.001819947,-0.01493,-0.0005492556,1.770196,-0.01779358,-0.01659763,0,-0.02714187,-0.02819897,-0.01317274,-0.007964883,-0.0009064398,1.108018,0.01694376,0,0.8610775,0.2916454,-0.005356105,-0.002818096,0.7924619,1.815768,0.8109977,1.91567,0.000145707,2.25e-05,17.80176,0.001131912,6.41586e-12,0.0009696038,1.660096e-05,0.01447814,0.15,0.1,0,2.25e-05,-0.004999581,0.06570516,0.5344566,0.75,nan,1,0.8000001,1,1,0,1,45,0,1.273805,1.599875,34208,0.6633795,999,187.4856
14392,1790260538.740,-0.1916938,-0.2759456,1.498514,-0.03153134,-1.435693,-0.007019057,-0.00125,-0.0411781,-0.01259512,-0.06095917,-0.02853577,-0.001694783,0,-8.794857e-05,1.761258,-0.02057847,0,0,-0.03548081,-0.118649,-0.01054943,-0.03131124,-7.436826e-05,1.389435,0.1348986,0,0.783546,0.4415168,-0.005612967,-0.002619409,0.7664739,1.744887,0.7954938,1.925435,0.0001431602,3.375e-05,17.8018,0.001116656,9.254534e-11,0.0009568417,1.665439e-05,0.008443941,0,0.1,0,3.375e-05,-0.007349104,0.0659751,0.4088901,0.3333333,0.5,0.25,0,0,1,0,0,45,0,1.268075,1.607834,34181,0.663343,999,188.1427
14393,1790260541.646,-0.1935636,-0.2792309,1.498514,-0.03422775,-1.274104,-0.008763476,-0.004,-0.0493263,-0.01214438,-0.02756417,-0.03531041,-0.001725145,-0.004432001,-0.0003543371,1.787682,-0.02064263,-0.004706693,0,-0.03643706,-0.0860367,-0.01133587,-0.04597437,-0.003511207,1.378238,0.2118138,0,0.7766873,0.3939506,-0.005657028,-0.00276251,0.7621662,1.743787,0.8463046,1.908925,0.0001430083,3.375e-05,17.79956,0.001142931,1.05123e-11,0.0009834392,1.648319e-05,0.00838127,0,0.05,0,3.375e-05,-0.006422925,0.06366506,0.4343675,0.75,0.5,0.75,0.5,1,1,0,0,45,0,1.287876,1.607447,33952,0.6632151,999,192.6727
14394,1790260544.537,-0.2065658,-0.2972945,1.498514,-0.03047507,0,-0.0007901964,0,-0.09282502,-0.01206268,-0.000987185,-0.07341626,-0.001869454,-0.02878,-0.0009427894,1.842998,-0.01860412,-0.03061671,0,-0.03231926,-0.03369631,-0.0169426,0,0,0,0,0,0.8422924,0.1150154,-0.005408186,-0.003682829,0.7997223,1.770799,0.8021669,1.883892,0.0001434758,2.25e-05,17.79548,0.00111926,1.591255e-12,0.0009597015,1.60831e-05,0.01083874,0.1,0.1,0,2.25e-05,-0.00373242,0.06673449,0.5026249,1,1,1,1,1,1,1,1,45,0,1.268055,1.611784,34135,0.6630965,999,190.2808
14395,1790260547.422,-0.1970783,-0.2796945,1.498514,-0.02913982,-0.8924928,-0.002863461,-0.007000001,-0.06184838,-0.01273895,-0.001507113,-0.04575904,-0.001773396,-0.012388,-0.0003616025,1.768961,-0.0194008,-0.01211001,-1.198599e-05,-0.03073574,-0.03343392,-0.01264341,-0.01662707,-0.00318945,1.218013,0.08550876,0,0.8296854,0.3177496,-0.005463963,-0.002827902,0.7850067,1.793158,0.8243794,1.900668,0.0001424993,3.375e-05,17.79243,0.001111228,2.18322e-13,0.0009526802,1.604804e-05,0.008682915,0,0.1,0,3.375e-05,-0.007680117,0.06231783,0.5479151,0,1,0.6666667,0.5,1,0,0,0,45,0,1.275923,1.597518,34211,0.6629809,999,193.3646
14396,1790260550.330,-0.1972397,-0.2807521,1.498514,-0.03421295,-0.8688084,-0.002287582,0,-0.06351833,-0.01264433,-0.0004443841,-0.04653957,-0.001763609,-0.013908,-0.0004433721,1.805232,-0.0182914,-0.01437449,0,-0.0313643,-0.04661188,-0.01173774,-0.02293703,-0.0008675962,1.259835,0.03439079,0,0.8293828,0.2937697,-0.005458863,-0.002939798,0.7838869,1.816797,0.8379192,1.911042,0.0001395548,5.0625e-05,17.7863,0.001105347,4.130072e-14,0.0009498372,1.595508e-05,0.01111565,0,0.1,0,5.0625e-05,-0.007079069,0.0600983,0.4281721,0,0.6666667,0.3333333,1,1,0,1,0,45,0,1.284879,1.61217,33932,0.6626983,999,188.2489
14397,1790260553.192,-0.1925681,-0.2768978,1.498514,-0.031464,-1.400767,-0.000456303,0,-0.03572513,-0.01296457,0,-0.02509772,-0.001702888,0,-0.0001347179,1.73672,-0.01801502,0,0,-0.02015211,-0.01815945,-0.008938051,-0.01979211,-0.02934967,2.456573,0.04665419,0,0.8631586,0.4642249,-0.005511634,-0.002336442,0.7851185,1.905876,0.8798711,1.93157,0.000140894,5.0625e-05,17.77999,0.001114032,6.483884e-15,0.0009573957,1.574209e-05,0.01208988,0,0.05,0,5.0625e-05,-0.008098089,0.05669247,0.4242179,1,1,1,0,1,0,0.5,0,45,0,1.291039,1.559526,34485,0.6625642,999,189.6965
14398,1790260556.114,-0.1997237,-0.2807973,1.498514,-0.03549781,-0.8697249,-0.004844794,-0.0007142859,-0.06769258,-0.01210701,-0.00419334,-0.0514581,-0.001754457,-0.01532571,-0.0005026778,1.83673,-0.02012455,-0.01641736,0,-0.0372353,-0.06392924,-0.01363644,-0.01748166,-0.0006229924,0.8159564,0.09689247,0,0.7890757,0.2635366,-0.005620902,-0.003491336,0.7704846,1.773857,0.7918442,1.898218,0.0001427022,5.0625e-05,17.77805,0.001112785,9.375415e-16,0.000953975,1.610783e-05,0.01269138,0.05,0.1,0,5.0625e-05,-0.008616873,0.06555619,0.4781157,0.25,0,0.25,0,0.5,0,0,0,45,0,1.312656,1.589065,33877,0.6624669,999,190.0002
14399,1790260559.028,-0.1956664,-0.2741815,1.498514,-0.03095251,-1.522272,-0.004169212,0,-0.03755,-0.01214245,-2.641599e-05,-0.02581989,-0.001698623,0,-0.0001173014,1.785038,-0.01981321,0,0,-0.03087338,-0.04776809,-0.009679414,-0.02302894,-0.003783574,1.944695,0.05223557,0,0.7940432,0.4449738,-0.005655797,-0.002624002,0.7597821,1.850905,0.8216888,1.927728,0.0001423343,5.0625e-05,17.77697,0.001140121,1.774529e-16,0.0009814773,1.630958e-05,0.01140268,0,0.05,0,5.0625e-05,-0.005748834,0.05746825,0.444826,0,1,0.3333333,1,1,0.5,0,0.5,45,0,1.322411,1.57772,33896,0.662436,999,188.3671
14400,1790260561.957,-0.1970267,-0.2846623,1.498514,-0.03233144,-1.228872,-0.001725277,-0.0025,-0.05221919,-0.01268088,-0.0002427137,-0.03809695,-0.001733122,-0.006643334,-0.0003106124,1.751345,-0.01936606,-0.007291266,0,-0.02878986,-0.02780706,-0.01206118,-0.02410828,-0.005789753,1.852415,0.1102007,0,0.841345,0.3814284,-0.005522899,-0.002739603,0.7883312,1.851829,0.8470451,1.908712,0.0001424282,3.375e-05,17.77505,0.001123477,5.876028e-17,0.0009649629,1.608547e-05,0.009408646,0.1,0.1,0,3.375e-05,-0.006974723,0.058705,0.4287807,0.5,1,0.8000001,0.75,1,0.6666667,0,1,45,0,1.326894,1.589218,33710,0.6623166,999,193.6064
14401,1790260564.892,-0.1950127,-0.2785266,1.498514,-0.03285541,-0.8256485,-0.002582883,0,-0.06440576,-0.01231385,-1.770854e-06,-0.04819718,-0.001759897,-0.01591,-0.0003842211,1.815372,-0.01883646,-0.01448055,0,-0.03701743,-0.03273249,-0.01234789,-0.04630539,0,1.142494,0.004794402,0,0.8205276,0.2796321,-0.005609048,-0.003006022,0.7769236,1.814131,0.8338482,1.916093,0.0001429199,3.375e-05,17.77063,0.001126505,1.033253e-16,0.000967571,1.601404e-05,0.009249698,0,0.05,0,3.375e-05,-0.004866312,0.05425412,0.4679593,1,0,0,1,1,1,0,0,45,0,1.315457,1.577803,33976,0.662183,999,188.7736
14402,1790260567.807,-0.1912392,-0.2754833,1.498514,-0.03746629,-1.597848,-0.01036091,-0.03125001,-0.04610248,-0.01171354,-0.01508722,-0.03087183,-0.00164801,0,-9.963751e-05,1.787746,-0.02071487,0,0,-0.03587955,-0.0732696,-0.01041384,-0.03626766,-0.001476078,1.588259,0.2330849,0,0.7515038,0.4325359,-0.005795299,-0.002780612,0.7473344,1.737694,0.8149741,1.918313,0.0001448297,3.375e-05,17.76675,0.001121951,1.441148e-15,0.0009611269,1.599473e-05,0.007529571,0,0.05,0,3.375e-05,-0.009106999,0.06085821,0.5832104,0.25,0.75,0.25,0,0.3333333,0,1,0,45,0,1.324766,1.577696,33869,0.6620219,999,191.1498
14403,1790260570.695,-0.1963158,-0.2843703,1.498514,-0.03381461,-1.115058,-0.001628124,0,-0.05551439,-0.01283146,-0.006199594,-0.04029898,-0.001741709,-0.009480002,-0.0003469813,1.781734,-0.01866979,-0.01074536,0,-0.02863163,-0.02660686,-0.01242898,-0.02722801,-0.0004355574,1.860834,0.04865257,0,0.8323595,0.3400775,-0.005498705,-0.002728541,0.7807091,1.862491,0.8394327,1.919696,0.000144382,5.0625e-05,17.76213,0.001127379,3.16706e-13,0.0009662252,1.677191e-05,0.01100775,0,0.1,0,5.0625e-05,-0.006056435,0.06434628,0.4792504,0.5,nan,0.6666667,1,1,0.5,0,1,45,0,1.295228,1.580664,34182,0.6619,999,187.9055
14404,1790260573.527,-0.2026214,-0.2755478,1.498514,-0.03485846,-0.8212008,-0.002299928,0,-0.07877618,-0.01188653,-0.01030886,-0.05875853,-0.001779196,-0.01928,-0.000549205,1.828698,-0.019504,-0.0202793,0,-0.03472476,-0.04490314,-0.01555075,-0.01854005,-0.002277535,1.012704,0.1039886,0,0.8223351,0.2219528,-0.005533664,-0.003252688,0.7825831,1.780567,0.8054636,1.888392,0.0001429771,5.0625e-05,17.75899,0.001119259,4.430846e-11,0.0009596651,1.661635e-05,0.009585612,0,0.05,0,5.0625e-05,-0.01082202,0.05980567,0.5515089,1,nan,1,1,1,0.5,0,1,45,0,1.221293,1.59962,34848,0.6616923,999,188.1977
14405,1790260576.397,-0.2006884,-0.2816639,1.498514,-0.03706519,-0.9916276,-0.005020917,-0.01333333,-0.06677153,-0.01180379,-0.000395493,-0.0489618,-0.00170425,-0.01035334,-0.0005512539,1.777021,-0.02129343,-0.01203082,0,-0.03658773,-0.05272096,-0.01300438,-0.03050005,-0.001519306,1.18943,0.08579472,0,0.7867989,0.3292164,-0.005550443,-0.003128433,0.7652203,1.784071,0.8089806,1.899105,0.0001412779,5.0625e-05,17.75301,0.001145617,4.989913e-11,0.0009876987,1.664003e-05,0.01312603,0.05,0.1,0,5.0625e-05,-0.008541354,0.06717443,0.5125571,0.5,1,0.5,1,1,0,0,0,45,0,1.242706,1.616114,34386,0.6614969,999,190.1393
14406,1790260579.216,-0.1935788,-0.2796777,1.498514,-0.03326111,-1.536352,-0.00147322,0,-0.04093089,-0.01292076,-6.648839e-05,-0.02810706,-0.001688659,0,-0.0001432245,1.72567,-0.0191812,0,0,-0.02552609,-0.02546062,-0.01023407,-0.03248798,-0.0007186923,2.258603,0.1012688,0,0.8351628,0.4565164,-0.005500965,-0.002321173,0.7810731,1.880355,0.8431677,1.933716,0.0001380598,5.0625e-05,17.75137,0.001134811,2.623681e-11,0.000980322,1.642884e-05,0.009789684,0,0.05,0,5.0625e-05,-0.008000546,0.06026763,0.5009343,0.5,0.5,0.75,1,1,1,1,0,45,0,1.21472,1.592711,35015,0.661509,999,188.7866
14407,1790260582.051,-0.1934719,-0.277743,1.498514,-0.03453635,-1.308426,-0.003660957,-0.005,-0.04537665,-0.01262325,-0.008416123,-0.03271508,-0.001727075,-0.003077143,-0.0001342927,1.766249,-0.01957642,-0.003213185,0,-0.03364833,-0.04525205,-0.0111514,-0.03308595,-0.0005553165,1.491376,0.1669523,0,0.8088273,0.4164166,-0.005610655,-0.002753208,0.7654003,1.823304,0.8434712,1.917901,0.0001442293,5.0625e-05,17.75279,0.00114189,3.093447e-12,0.0009815125,1.61486e-05,0.01179704,0,0.05,0,5.0625e-05,-0.0056835,0.06294911,0.4929866,0.4,1,0.5,0.6666667,0.5,0.5,0.5,0,45,0,1.21451,1.608994,34816,0.6615539,999,190.8481
14408,1790260584.902,-0.2011082,-0.2865245,1.498514,-0.02569005,-0.7180452,-0.0006793032,0,-0.07460521,-0.01342275,-0.0001001585,-0.05554981,-0.001818312,-0.01942001,-0.0004017741,1.775396,-0.01712084,-0.02072125,-1.708958e-05,-0.02891639,-0.02247081,-0.01322103,-0.007672643,0,1.370621,0.02070396,0,0.8716125,0.2359793,-0.005317722,-0.002992856,0.7919437,1.842288,0.8217165,1.907034,0.0001434502,5.0625e-05,17.75246,0.001129845,3.576887e-13,0.0009703043,1.60905e-05,0.0105451,0,0.05,0,5.0625e-05,-0.006859046,0.05435023,0.5730165,0,0,0,1,1,0,0,1,45,0,1.2274,1.613577,34602,0.6614355,999,192.1282
14409,1790260587.729,-0.1967033,-0.282581,1.498514,-0.03654966,-1.500623,-0.008351836,0,-0.0516041,-0.01233789,-0.0034339,-0.03387571,-0.001663166,0,-8.12731e-05,1.738454,-0.02130688,0,0,-0.02615154,-0.04340534,-0.01020066,-0.03644096,-0.00148819,1.959609,0.1998291,0,0.7638118,0.4363013,-0.005537719,-0.002801005,0.76551,1.834096,0.8301995,1.921369,0.0001417708,3.375e-05,17.74997,0.001124761,5.061008e-14,0.0009667485,1.624151e-05,0.009613364,0.1,0.1,0,3.375e-05,-0.007371935,0.06110553,0.4752828,0.5,1,0.6666667,0.5,0,0.5,1,0,45,0,1.225461,1.589474,34922,0.6613716,999,190.5239
14410,1790260590.598,-0.1916533,-0.2721402,1.498514,-0.03220893,-1.479079,-0.004991657,-0.006666667,-0.03791006,-0.01252673,-0.0008760047,-0.02639591,-0.001665174,0,-0.0001986738,1.769871,-0.01962678,0,0,-0.0300492,-0.09118307,-0.0101723,-0.03118715,-0.002385583,1.893529,0.07621185,0,0.8110657,0.4493434,-0.005619304,-0.00239095,0.7736734,1.813895,0.8690829,1.92251,0.0001426379,5.0625e-05,17.74796,0.001140655,3.140175e-13,0.0009815977,1.641987e-05,0.01003552,0,0.1,0,5.0625e-05,-0.009888983,0.06850267,0.4759799,1,1,0.6666667,0,1,1,0,0,45,0,1.236961,1.621037,34396,0.6613067,999,188.2511
14411,1790260593.461,-0.1960525,-0.2858235,1.498514,-0.03321915,-1.009716,-0.001031729,-0.001666667,-0.05420591,-0.01283774,-0.0001828679,-0.03979472,-0.001764501,-0.007906668,-0.0003436609,1.772579,-0.01852416,-0.008360393,0,-0.02663105,-0.02430137,-0.0115846,-0.01792806,-0.005990194,1.684709,0.06193709,0,0.8470146,0.3640345,-0.005547141,-0.00272705,0.7868462,1.862024,0.8380191,1.910946,0.0001431735,5.0625e-05,17.74703,0.001129251,1.31582e-10,0.0009696741,1.640305e-05,0.008627979,0,0.05,0,5.0625e-05,-0.01061803,0.06553601,0.5077901,1,1,1,1,1,1,0,1,45,0,1.234813,1.616072,34481,0.6612205,999,189.0626
14412,1790260596.328,-0.1991528,-0.2832973,1.498514,-0.03113381,-0.698404,-0.003843672,-0.00409091,-0.06832998,-0.01190772,-0.00676192,-0.05158931,-0.001782982,-0.01547455,-0.0004394016,1.794217,-0.01960975,-0.01713656,0,-0.03576886,-0.05377062,-0.01459238,-0.02461796,-0.002182603,0.642141,0.09359024,0,0.809004,0.2734323,-0.005810448,-0.003485891,0.7737123,1.721387,0.7714767,1.890732,0.0001438312,5.0625e-05,17.74478,0.001122463,6.293806e-11,0.0009622338,1.639844e-05,0.009691419,0,0.05,0,5.0625e-05,-0.008491937,0.06341521,0.4343203,0,1,0.2,0.3333333,0,0,0,1,45,0,1.240847,1.614565,34427,0.6611171,999,190.9996
14413,1790260599.181,-0.1952918,-0.2793366,1.498514,-0.03162927,-1.536762,-0.01001878,0,-0.03887499,-0.01199056,-0.003763878,-0.02659952,-0.001641842,0,-9.709777e-05,1.787638,-0.02004643,0,0,-0.03593735,-0.1132014,-0.01006177,-0.0390518,-0.002618862,1.396483,0.1515336,0,0.7669132,0.4366964,-0.005740157,-0.002731249,0.7528276,1.780149,0.8256778,1.929817,0.0001439215,2.25e-05,17.74317,0.001140949,6.002825e-12,0.0009803963,1.663087e-05,0.01093248,0.1,0.05,0,2.25e-05,-0.005557594,0.06239971,0.4745044,0,0,0,0,1,0,0,0,45,0,1.227267,1.614255,34595,0.6610599,999,190.5114
14414,1790260601.996,-0.1916002,-0.2793582,1.498514,-0.03386763,-1.498996,-0.001380236,0,-0.03946194,-0.01280318,-0.0003174294,-0.02782774,-0.001718367,0,-0.000107396,1.741703,-0.01906053,0,0,-0.03015959,-0.02685459,-0.01016553,-0.03156557,-0.002056415,2.073995,0.1453775,0,0.8411148,0.4581338,-0.005573092,-0.002335643,0.7801587,1.873498,0.841801,1.922911,0.0001450222,3.375e-05,17.7398,0.001134057,3.014798e-11,0.0009728106,1.622451e-05,0.007502207,0,0.1,0,3.375e-05,-0.007723342,0.0576506,0.5154915,0.3333333,1,0.3333333,1,1,0,0,0,45,0,1.223646,1.580097,35061,0.6608453,999,191.1405
14415,1790260604.821,-0.1967625,-0.2852185,1.498514,-0.03219553,-0.7606921,-0.001098061,-0.00375,-0.0603984,-0.0127495,-0.0002846426,-0.04584564,-0.001781218,-0.012255,-0.0003827385,1.782059,-0.01812568,-0.01213117,0,-0.02981475,-0.02878549,-0.01340321,-0.01302897,-0.003232356,1.167449,0.05666865,0,0.8512442,0.3178378,-0.005496896,-0.002907737,0.7975885,1.83624,0.8561951,1.901837,0.0001449569,5.0625e-05,17.73603,0.001161356,9.945707e-12,0.001000118,1.628169e-05,0.01147039,0,0.1,0,5.0625e-05,-0.007379733,0.06229463,0.538156,1,nan,1,1,1,1,0,0,45,0,1.23645,1.577303,34936,0.6609039,999,191.4956
14416,1790260607.697,-0.1959842,-0.2866196,1.498514,-0.03674389,-0.4881705,-0.001519016,-0.001666667,-0.06319904,-0.01229021,-0.01468126,-0.04746871,-0.001781231,-0.01418,-0.0003310097,1.794138,-0.01863897,-0.01474413,-5.680398e-06,-0.03332609,-0.03383959,-0.0131739,-0.006366441,-0.0005699701,0.6048912,0.05058626,0,0.8216356,0.3007258,-0.005507772,-0.00333856,0.79269,1.756328,0.8008984,1.889086,0.0001448046,5.0625e-05,17.73817,0.001148702,1.435474e-12,0.0009875639,1.633367e-05,0.009482209,0,0.05,0,5.0625e-05,-0.009685626,0.07492255,0.5905272,0.3333333,1,1,1,1,0,0,0,45,0,1.238157,1.626335,34318,0.6608955,999,189.4526
14417,1790260610.572,-0.1911981,-0.2851948,1.498514,-0.03113236,-1.486505,-0.002129303,0,-0.03942849,-0.01309125,0,-0.02747804,-0.001700026,0,-0.0001199044,1.741108,-0.01928608,0,0,-0.03035381,-0.02260008,-0.009785592,-0.04646371,-0.003514828,2.216016,0.1653309,0,0.8339317,0.4561545,-0.005548797,-0.002275505,0.7767818,1.878278,0.8301708,1.925077,0.0001447714,5.0625e-05,17.73749,0.00114555,1.481494e-13,0.0009842562,1.652209e-05,0.01030945,0,0.05,0,5.0625e-05,-0.007702888,0.0624474,0.6165954,0.25,0,0.25,0.5,1,0,0.6666667,0,45,0,1.230803,1.633045,34325,0.6608589,999,189.8718
14418,1790260613.442,-0.1959154,-0.2883502,1.498514,-0.03907473,-0.799262,-0.002735827,-0.0025,-0.0695955,-0.01152769,-0.001031482,-0.05184808,-0.001743591,-0.01516,-0.0003363603,1.831297,-0.01910432,-0.01476882,0,-0.03875024,-0.04755712,-0.0148428,-0.02296284,-0.01187831,0.9028463,0.1090475,0,0.8103966,0.2778912,-0.005632545,-0.003352325,0.7903332,1.747793,0.778456,1.884868,0.0001429065,5.0625e-05,17.7362,0.001140883,2.053742e-14,0.0009817834,1.619285e-05,0.008868338,0,0.05,0,5.0625e-05,-0.007988761,0.05954373,0.6044253,1,1,1,1,1,1,0,0,45,0,1.246535,1.611776,34392,0.6607513,999,191.4935
14419,1790260616.367,-0.196401,-0.2888653,1.498514,-0.02997677,-0.9683633,-0.005496367,0,-0.06086659,-0.01270071,-0.0002596337,-0.04406387,-0.001754703,-0.009220002,-0.0004753683,1.75427,-0.01874277,-0.01015531,0,-0.02788038,-0.04935957,-0.01325902,-0.02384781,-0.0002283076,1.110955,0.06973784,0,0.8150309,0.3354997,-0.005487232,-0.003134176,0.7865952,1.764512,0.8238599,1.916595,0.0001447123,5.0625e-05,17.73178,0.001136905,4.926775e-15,0.0009760108,1.618166e-05,0.01020914,0,0.05,0,5.0625e-05,-0.005326189,0.05661324,0.6275191,0.5,nan,0.5,0,1,0.5,0,1,45,0,1.325799,1.586644,33753,0.6605473,999,190.1241
14420,1790260619.310,-0.1991341,-0.2782641,1.498514,-0.03511156,-1.109142,-0.005026122,-0.001428572,-0.05781861,-0.01226675,-0.02566047,-0.04197548,-0.001708967,-0.008951431,-0.0003568562,1.794015,-0.02058694,-0.009905582,0,-0.03847512,-0.08583571,-0.01211388,-0.02305143,-8.479359e-05,0.9802051,0.1158312,0,0.7809297,0.3426374,-0.005630652,-0.003196965,0.7572243,1.740267,0.8206918,1.909757,0.0001434897,5.0625e-05,17.72574,0.001138055,9.0971e-16,0.0009785311,1.60346e-05,0.01097606,0,0.05,0,5.0625e-05,-0.006321853,0.05860259,0.5508827,0,0.6666667,0,0,1,0,0,0,45,0,1.33015,1.601031,33537,0.6603283,999,189.2475
14421,1790260622.251,-0.2002087,-0.2855084,1.498514,-0.03401851,-0.8980551,-0.005733761,-0.005,-0.05821308,-0.01256793,-0.03828306,-0.04309842,-0.00175981,-0.009912001,-0.0003211183,1.799641,-0.02002734,-0.01086519,0,-0.03465123,-0.09840163,-0.01259791,-0.01921749,-0.0005791716,0.881885,0.1235,0,0.8001746,0.3318152,-0.005635113,-0.003041463,0.7738806,1.746882,0.8017229,1.908861,0.0001452132,5.0625e-05,17.72102,0.001116658,1.46172e-16,0.000955652,1.579304e-05,0.009943192,0,0.05,0,5.0625e-05,-0.008210866,0.06025538,0.6137006,0.6666667,1,0.6666667,0.6666667,1,1,1,0,45,0,1.333185,1.595948,33560,0.6601982,999,189.6279
14422,1790260625.153,-0.195457,-0.2756124,1.498514,-0.03429044,-1.271097,-0.001840426,0,-0.050913,-0.0127234,-0.02056079,-0.03740419,-0.001729208,-0.006480002,-0.0003200031,1.765754,-0.01900694,-0.007634975,0,-0.02905548,-0.0328079,-0.01113716,-0.02978282,-0.00448617,2.106404,0.06354454,0,0.8210499,0.3765758,-0.005534572,-0.002702624,0.7753156,1.852819,0.8451197,1.918206,0.0001483469,5.0625e-05,17.71848,0.001126874,7.333311e-17,0.000962615,1.591172e-05,0.01025241,0,0.05,0,5.0625e-05,-0.009744134,0.06834114,0.53733,1,1,0.8000001,0,0.5,1,0,1,45,0,1.295702,1.594002,34018,0.6601177,999,190.2356
14423,1790260628.073,-0.1968761,-0.28342,1.498514,-0.0319664,-0.7311178,-0.001019576,0,-0.06524174,-0.01299979,-0.004041391,-0.04853493,-0.001780208,-0.01559,-0.0003158808,1.781246,-0.01813835,-0.01484363,-0.001479909,-0.03185604,-0.03124623,-0.01401175,-0.02057013,0,0.9590892,0.08148763,0,0.8431723,0.2871725,-0.005432384,-0.00296965,0.7801296,1.808567,0.7870678,1.914576,0.0001464307,3.375e-05,17.7184,0.001132566,1.06847e-16,0.0009701462,1.598966e-05,0.01066473,0.1,0.1,0,3.375e-05,-0.006754819,0.07418142,0.5105211,0,0,0,0,1,0,0,0,45,0,1.318593,1.588896,33810,0.6601743,999,191.7988
