step,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_meas_n,force_est_n
647,0.03937,0.01763,0.01140,0.01035,0.31505,0.0000,0.0000,0.3403
648,0.04047,0.01196,0.00900,0.01952,0.31376,0.0000,0.0000,0.3792
649,0.02914,0.00901,0.00109,0.01905,0.31225,0.0000,0.0000,0.3817
650,0.02876,0.00781,0.00280,0.01815,0.31047,0.0000,0.0000,0.4070
651,0.03465,0.00944,0.00525,0.01996,0.30838,0.0000,0.0000,0.4484
652,0.03922,0.01152,0.00644,0.02125,0.30668,0.0000,0.0000,0.4871
653,0.04714,0.01974,0.01063,0.01677,0.30617,0.0000,0.0000,0.5262
654,0.05206,0.02948,0.01135,0.01124,0.30676,0.0000,0.0000,0.7330
655,0.04980,0.03539,0.00881,0.00560,0.30849,0.0000,0.0000,1.1240
656,0.04445,0.03883,0.00546,0.00016,0.31131,0.0000,0.0000,1.4170
657,0.05170,0.04268,0.00538,0.00364,0.31348,0.0000,0.0000,1.7780
658,0.05185,0.04356,0.00454,0.00374,0.31448,0.0000,0.0000,2.2286
659,0.03926,0.03755,0.00001,0.00169,0.31449,0.0000,0.0000,2.4833
660,0.03777,0.03128,0.00384,0.00265,0.31387,0.0000,0.0000,2.5671
661,0.04371,0.02800,0.00650,0.00920,0.31293,0.0000,0.0000,2.4626
662,0.05064,0.02656,0.00815,0.01593,0.31176,0.0000,0.0000,2.2098
663,0.05211,0.02548,0.00752,0.01911,0.31042,0.0000,0.0000,1.9167
664,0.05462,0.02487,0.00795,0.02180,0.30888,0.0000,0.0000,1.6787
665,0.05338,0.02566,0.00632,0.02139,0.30723,0.0000,0.0000,1.4618
666,0.04060,0.02414,0.00181,0.01465,0.30543,0.0000,0.0000,1.3124
667,0.03014,0.02263,0.00128,0.00623,0.30342,0.0000,0.0000,1.1980
668,0.02258,0.02158,0.00079,0.00020,0.30169,0.0000,0.0000,1.1833
669,0.02585,0.01920,0.00007,0.00658,0.30144,0.0000,0.0000,1.2875
670,0.03158,0.01962,0.00130,0.01067,0.30302,0.0000,0.0000,1.1093
671,0.03384,0.02308,0.00058,0.01019,0.30606,0.0000,0.0000,1.0530
672,0.03201,0.02562,0.00154,0.00485,0.31000,0.0000,0.0000,1.1381
673,0.02905,0.02646,0.00104,0.00155,0.31306,0.0000,0.0000,1.2718
674,0.02903,0.02658,0.00040,0.00205,0.31487,0.0000,0.0000,1.1993
675,0.03380,0.02696,0.00167,0.00517,0.31561,0.0000,0.0000,1.2670
676,0.03528,0.02654,0.00167,0.00708,0.31565,0.0000,0.0000,1.1820
677,0.03548,0.02536,0.00130,0.00883,0.31530,0.0000,0.0000,1.0395
678,0.03607,0.02419,0.00052,0.01135,0.31475,0.0000,0.0000,0.9020
679,0.03865,0.02386,0.00022,0.01458,0.31403,0.0000,0.0000,0.7182
680,0.03859,0.02313,0.00099,0.01447,0.31324,0.0000,0.0000,0.6626
681,0.03790,0.02043,0.00436,0.01311,0.31234,0.0000,0.0000,0.6305
682,0.03760,0.01624,0.00952,0.01184,0.31124,0.0000,0.0000,0.6015
683,0.04328,0.01558,0.01411,0.01359,0.30976,0.0000,0.0000,0.6837
684,0.04512,0.01417,0.01394,0.01700,0.30852,0.0000,0.0000,0.7756
685,0.04414,0.01309,0.01347,0.01758,0.30842,0.0000,0.0000,0.7631
686,0.04428,0.01538,0.01706,0.01184,0.30906,0.0000,0.0000,0.6774
687,0.04586,0.01968,0.01804,0.00814,0.31065,0.0000,0.0000,0.7051
688,0.04905,0.02431,0.01888,0.00585,0.31324,0.0000,0.0000,0.8170
689,0.04659,0.02518,0.02083,0.00059,0.31517,0.0000,0.0000,0.8179
690,0.04627,0.02579,0.02030,0.00019,0.31605,0.0000,0.0000,1.1167
691,0.04367,0.02323,0.01929,0.00115,0.31604,0.0000,0.0000,1.3901
692,0.04502,0.02240,0.01665,0.00596,0.31538,0.0000,0.0000,1.7708
693,0.04977,0.02391,0.01373,0.01213,0.31437,0.0000,0.0000,2.0974
694,0.05813,0.02645,0.01221,0.01946,0.31310,0.0000,0.0000,2.2218
695,0.06071,0.02594,0.01091,0.02387,0.31157,0.0000,0.0000,2.2636
696,0.06173,0.02744,0.00829,0.02600,0.30986,0.0000,0.0000,2.2308
697,0.05391,0.02524,0.00751,0.02116,0.30808,0.0000,0.0000,2.1693
698,0.04212,0.02114,0.00852,0.01246,0.30609,0.0000,0.0000,2.1212
699,0.03390,0.01893,0.01075,0.00423,0.30382,0.0000,0.0000,2.1252
700,0.03237,0.01847,0.01138,0.00252,0.30186,0.0000,0.0000,2.3187
701,0.03441,0.01484,0.01040,0.00917,0.30141,0.0000,0.0000,2.6919
702,0.04064,0.01273,0.01452,0.01340,0.30277,0.0000,0.0000,2.6905
703,0.05279,0.01735,0.02150,0.01394,0.30570,0.0000,0.0000,2.7918
704,0.05494,0.02188,0.02404,0.00901,0.30969,0.0000,0.0000,2.9772
705,0.05035,0.02185,0.02320,0.00530,0.31291,0.0000,0.0000,2.7613
706,0.04241,0.02199,0.01924,0.00118,0.31505,0.0000,0.0000,2.4758
707,0.04155,0.02124,0.01733,0.00298,0.31632,0.0000,0.0000,2.0034
708,0.04586,0.02096,0.01820,0.00669,0.31713,0.0000,0.0000,1.4752
709,0.05075,0.02220,0.01691,0.01165,0.31780,0.0000,0.0000,1.2408
710,0.04975,0.01955,0.01516,0.01504,0.31844,0.0000,0.0000,1.2001
711,0.04977,0.01757,0.01366,0.01854,0.31900,0.0000,0.0000,1.0107
712,0.04985,0.01470,0.01409,0.02106,0.31939,0.0000,0.0000,0.8617
713,0.05279,0.01343,0.01666,0.02270,0.31943,0.0000,0.0000,0.8153
714,0.04892,0.01306,0.01470,0.02115,0.31890,0.0000,0.0000,0.8399
715,0.04247,0.01190,0.01348,0.01710,0.31776,0.0000,0.0000,0.7678
716,0.03545,0.01062,0.01180,0.01303,0.31657,0.0000,0.0000,0.6194
717,0.03198,0.01170,0.01181,0.00847,0.31589,0.0000,0.0000,0.5315
718,0.02750,0.01329,0.01130,0.00290,0.31655,0.0000,0.0000,0.4031
719,0.02297,0.01243,0.01019,0.00034,0.31840,0.0000,0.0000,0.3806
720,0.02460,0.01325,0.00820,0.00316,0.32133,0.0000,0.0000,0.3523
721,0.02987,0.01398,0.00944,0.00644,0.32366,0.0000,0.0000,0.3283
722,0.03671,0.01483,0.01432,0.00757,0.32500,0.0000,0.0000,0.3898
723,0.03533,0.01205,0.01575,0.00753,0.32554,0.0000,0.0000,0.4444
724,0.03056,0.00949,0.01204,0.00903,0.32554,0.0000,0.0000,0.4614
725,0.02784,0.00832,0.00773,0.01179,0.32517,0.0000,0.0000,0.4689
726,0.02827,0.00945,0.00274,0.01608,0.32447,0.0000,0.0000,0.4709
727,0.03022,0.00965,0.00112,0.01944,0.32345,0.0000,0.0000,0.5337
728,0.03242,0.00813,0.00334,0.02094,0.32203,0.0000,0.0000,0.6726
729,0.03299,0.00822,0.00368,0.02108,0.32014,0.0000,0.0000,0.8591
730,0.02937,0.00695,0.00540,0.01701,0.31783,0.0000,0.0000,1.1216
731,0.01688,0.00137,0.00644,0.00908,0.31523,0.0000,0.0000,1.3285
732,0.01050,0.00128,0.00689,0.00233,0.31290,0.0000,0.0000,1.4389
733,0.01719,0.00509,0.00813,0.00396,0.31209,0.0000,0.0000,1.4415
734,0.02118,0.00687,0.00628,0.00803,0.31303,0.0000,0.0000,1.3608
735,0.01439,0.00299,0.00419,0.00720,0.31550,0.0000,0.0000,1.1517
736,0.00842,0.00168,0.00269,0.00405,0.31913,0.0000,0.0000,0.9226
737,0.00507,0.00173,0.00009,0.00326,0.32222,0.0000,0.0000,0.7973
738,0.00633,0.00368,0.00212,0.00052,0.32425,0.0000,0.0000,0.7330
739,0.01276,0.00482,0.00364,0.00430,0.32524,0.0000,0.0000,0.7054
740,0.01398,0.00446,0.00138,0.00814,0.32552,0.0000,0.0000,0.7584
741,0.01661,0.00336,0.00103,0.01222,0.32540,0.0000,0.0000,0.8618
742,0.01682,0.00006,0.00115,0.01560,0.32504,0.0000,0.0000,1.0107
743,0.02084,0.00177,0.00105,0.01802,0.32455,0.0000,0.0000,1.1095
744,0.01947,0.00048,0.00055,0.01844,0.32401,0.0000,0.0000,1.1976
745,0.02162,0.00178,0.00166,0.01817,0.32324,0.0000,0.0000,1.2591
746,0.02288,0.00356,0.00177,0.01755,0.32197,0.0000,0.0000,1.2509
747,0.02135,0.00301,0.00213,0.01621,0.32017,0.0000,0.0000,1.1673
748,0.02326,0.00091,0.00575,0.01660,0.31837,0.0000,0.0000,1.0879
749,0.03695,0.01551,0.00165,0.01980,0.31700,0.0000,0.0000,1.1919
750,0.03532,0.01426,0.00567,0.01539,0.31682,0.0000,0.0000,1.1135
751,0.02698,0.00653,0.01171,0.00874,0.31775,0.0000,0.0000,0.9500
752,0.02545,0.00385,0.01438,0.00722,0.31988,0.0000,0.0000,0.8740
753,0.02961,0.00706,0.01226,0.01029,0.32135,0.0000,0.0000,0.8016
754,0.03773,0.01392,0.00891,0.01490,0.32158,0.0000,0.0000,0.8475
755,0.03582,0.01575,0.00440,0.01568,0.32105,0.0000,0.0000,0.9290
756,0.03104,0.01399,0.00324,0.01381,0.32024,0.0000,0.0000,0.9853
757,0.02329,0.01049,0.00294,0.00986,0.31952,0.0000,0.0000,1.0043
758,0.02635,0.01124,0.00619,0.00892,0.31896,0.0000,0.0000,1.0347
759,0.02482,0.00976,0.00680,0.00826,0.31854,0.0000,0.0000,0.9958
760,0.02166,0.00839,0.00582,0.00745,0.31808,0.0000,0.0000,1.0058
761,0.02328,0.00850,0.00618,0.00860,0.31740,0.0000,0.0000,1.0198
762,0.02036,0.00695,0.00522,0.00819,0.31625,0.0000,0.0000,1.0433
763,0.01246,0.00474,0.00307,0.00465,0.31462,0.0000,0.0000,1.1680
764,0.00659,0.00443,0.00091,0.00125,0.31320,0.0000,0.0000,1.1779
765,0.00693,0.00382,0.00069,0.00242,0.31305,0.0000,0.0000,1.2488
766,0.00742,0.00400,0.00043,0.00299,0.31450,0.0000,0.0000,1.2321
767,0.00589,0.00514,0.00068,0.00007,0.31726,0.0000,0.0000,1.1997
768,0.01005,0.00602,0.00043,0.00360,0.32114,0.0000,0.0000,0.9405
769,0.01082,0.00413,0.00072,0.00598,0.32440,0.0000,0.0000,0.8140
770,0.01478,0.00307,0.00371,0.00800,0.32655,0.0000,0.0000,0.7640
771,0.01688,0.00326,0.00374,0.00988,0.32764,0.0000,0.0000,0.7379
772,0.02086,0.00604,0.00129,0.01352,0.32802,0.0000,0.0000,0.8345
773,0.02365,0.00714,0.00017,0.01633,0.32799,0.0000,0.0000,0.9091
774,0.02884,0.00794,0.00219,0.01871,0.32765,0.0000,0.0000,0.9961
775,0.03220,0.00960,0.00262,0.01998,0.32710,0.0000,0.0000,1.0298
776,0.03347,0.00957,0.00351,0.02039,0.32641,0.0000,0.0000,1.1958
777,0.03281,0.00859,0.00333,0.02089,0.32552,0.0000,0.0000,1.1904
778,0.03085,0.00702,0.00280,0.02102,0.32415,0.0000,0.0000,1.2356
779,0.02988,0.00604,0.00379,0.02005,0.32219,0.0000,0.0000,1.1788
780,0.02829,0.00728,0.00273,0.01828,0.32018,0.0000,0.0000,0.8054
781,0.02911,0.01031,0.00158,0.01721,0.31874,0.0000,0.0000,1.3273
782,0.03389,0.01318,0.00300,0.01771,0.31872,0.0000,0.0000,1.3714
783,0.02688,0.01195,0.00182,0.01311,0.32001,0.0000,0.0000,1.4111
784,0.02146,0.01217,0.00074,0.00855,0.32255,0.0000,0.0000,1.4461
785,0.01864,0.01117,0.00171,0.00576,0.32467,0.0000,0.0000,1.3104
786,0.01726,0.00986,0.00464,0.00275,0.32588,0.0000,0.0000,1.1337
787,0.01954,0.01091,0.00469,0.00394,0.32627,0.0000,0.0000,1.1838
788,0.02070,0.01128,0.00300,0.00641,0.32615,0.0000,0.0000,1.0967
789,0.02341,0.01172,0.00218,0.00951,0.32575,0.0000,0.0000,1.1682
790,0.02681,0.01214,0.00185,0.01282,0.32505,0.0000,0.0000,1.2300
791,0.02875,0.01159,0.00172,0.01544,0.32402,0.0000,0.0000,1.3656
792,0.02850,0.00950,0.00213,0.01687,0.32258,0.0000,0.0000,1.4576
793,0.02789,0.00898,0.00113,0.01777,0.32064,0.0000,0.0000,1.6393
794,0.02237,0.00754,0.00089,0.01394,0.31830,0.0000,0.0000,1.9367
795,0.01330,0.00451,0.00196,0.00683,0.31570,0.0000,0.0000,2.2975
796,0.00723,0.00331,0.00273,0.00119,0.31346,0.0000,0.0000,2.5415
797,0.00893,0.00290,0.00183,0.00420,0.31272,0.0000,0.0000,2.3689
798,0.01497,0.00334,0.00249,0.00914,0.31375,0.0000,0.0000,2.2429
799,0.02191,0.00581,0.00308,0.01302,0.31627,0.0000,0.0000,1.8436
800,0.02262,0.00718,0.00269,0.01276,0.31987,0.0000,0.0000,1.2519
801,0.02041,0.00615,0.00397,0.01029,0.32276,0.0000,0.0000,1.0072
802,0.01417,0.00577,0.00257,0.00582,0.32456,0.0000,0.0000,0.7929
803,0.01189,0.00441,0.00433,0.00314,0.32532,0.0000,0.0000,0.7806
804,0.00808,0.00452,0.00291,0.00064,0.32540,0.0000,0.0000,0.8611
805,0.01171,0.00698,0.00165,0.00307,0.32510,0.0000,0.0000,0.9234
806,0.01815,0.01063,0.00044,0.00708,0.32454,0.0000,0.0000,0.9075
807,0.02480,0.01399,0.00027,0.01054,0.32376,0.0000,0.0000,0.8201
808,0.02766,0.01539,0.00103,0.01124,0.32285,0.0000,0.0000,0.7724
809,0.02555,0.01375,0.00059,0.01121,0.32183,0.0000,0.0000,0.7803
810,0.02413,0.01296,0.00009,0.01108,0.32047,0.0000,0.0000,0.7775
811,0.02469,0.01386,0.00034,0.01049,0.31867,0.0000,0.0000,0.7138
812,0.03196,0.01679,0.00370,0.01147,0.31689,0.0000,0.0000,0.6205
813,0.03655,0.01801,0.00778,0.01076,0.31591,0.0000,0.0000,0.5476
814,0.04007,0.02100,0.01074,0.00834,0.31634,0.0000,0.0000,0.4677
815,0.04196,0.02595,0.00885,0.00716,0.31792,0.0000,0.0000,0.4632
816,0.04410,0.02911,0.00694,0.00804,0.32059,0.0000,0.0000,0.4091
817,0.04425,0.03304,0.00177,0.00943,0.32257,0.0000,0.0000,0.4026
818,0.04533,0.03392,0.00094,0.01047,0.32345,0.0000,0.0000,0.4240
819,0.04435,0.03140,0.00124,0.01170,0.32364,0.0000,0.0000,0.4897
820,0.04925,0.03124,0.00283,0.01518,0.32343,0.0000,0.0000,0.4908
821,0.04369,0.02681,0.00101,0.01587,0.32306,0.0000,0.0000,0.4712
822,0.04862,0.02604,0.00435,0.01824,0.32253,0.0000,0.0000,0.5043
823,0.05204,0.02732,0.00686,0.01787,0.32185,0.0000,0.0000,0.6540
824,0.03928,0.02022,0.00569,0.01338,0.32101,0.0000,0.0000,0.6786
825,0.03048,0.01670,0.00437,0.00941,0.31987,0.0000,0.0000,0.7726
826,0.02170,0.01437,0.00174,0.00559,0.31826,0.0000,0.0000,0.8751
827,0.01597,0.01310,0.00113,0.00174,0.31603,0.0000,0.0000,0.8980
828,0.01759,0.01400,0.00260,0.00099,0.31361,0.0000,0.0000,0.8662
829,0.02467,0.01027,0.00845,0.00595,0.31246,0.0000,0.0000,0.8518
830,0.02644,0.00945,0.00493,0.01206,0.31291,0.0000,0.0000,0.9846
831,0.03088,0.01083,0.00336,0.01670,0.31495,0.0000,0.0000,0.9099
832,0.03094,0.01207,0.00420,0.01467,0.31835,0.0000,0.0000,0.7970
833,0.02600,0.01076,0.00473,0.01051,0.32116,0.0000,0.0000,0.7157
834,0.02373,0.01053,0.00945,0.00375,0.32294,0.0000,0.0000,0.5673
835,0.02636,0.01274,0.01037,0.00325,0.32385,0.0000,0.0000,0.5782
836,0.03362,0.01558,0.00956,0.00848,0.32421,0.0000,0.0000,0.5096
837,0.03955,0.01986,0.00632,0.01336,0.32422,0.0000,0.0000,0.4903
838,0.04053,0.02147,0.00323,0.01584,0.32395,0.0000,0.0000,0.4046
839,0.04026,0.02203,0.00013,0.01811,0.32341,0.0000,0.0000,0.3405
840,0.04433,0.02241,0.00121,0.02071,0.32253,0.0000,0.0000,0.2970
841,0.04688,0.02165,0.00305,0.02218,0.32126,0.0000,0.0000,0.3184
842,0.04828,0.02187,0.00425,0.02216,0.31947,0.0000,0.0000,0.3632
843,0.04741,0.02396,0.00217,0.02128,0.31719,0.0000,0.0000,0.3887
844,0.04653,0.02499,0.00208,0.01947,0.31503,0.0000,0.0000,0.3958
845,0.04824,0.02666,0.00405,0.01753,0.31393,0.0000,0.0000,0.3826
846,0.04642,0.02699,0.00582,0.01362,0.31455,0.0000,0.0000,0.4037
847,0.03922,0.02464,0.00428,0.01030,0.31650,0.0000,0.0000,0.4101
848,0.03972,0.02494,0.00541,0.00938,0.31962,0.0000,0.0000,0.4081
849,0.03075,0.02273,0.00126,0.00676,0.32208,0.0000,0.0000,0.4981
850,0.02591,0.02124,0.00094,0.00372,0.32353,0.0000,0.0000,0.4801
851,0.01746,0.01555,0.00077,0.00114,0.32429,0.0000,0.0000,0.5399
852,0.01396,0.01206,0.00168,0.00022,0.32465,0.0000,0.0000,0.6862
853,0.01362,0.00897,0.00328,0.00137,0.32468,0.0000,0.0000,0.8640
854,0.02119,0.00976,0.00631,0.00513,0.32434,0.0000,0.0000,1.0330
855,0.02529,0.00944,0.00829,0.00756,0.32366,0.0000,0.0000,1.1112
856,0.02599,0.00878,0.00818,0.00903,0.32258,0.0000,0.0000,1.1096
857,0.02580,0.01014,0.00645,0.00920,0.32104,0.0000,0.0000,1.1246
858,0.01668,0.00820,0.00301,0.00548,0.31901,0.0000,0.0000,1.2378
859,0.00455,0.00061,0.00240,0.00155,0.31646,0.0000,0.0000,1.2999
860,0.01240,0.00014,0.00486,0.00740,0.31392,0.0000,0.0000,1.3058
861,0.01955,0.00167,0.00486,0.01302,0.31269,0.0000,0.0000,1.1620
862,0.01893,0.00196,0.00124,0.01573,0.31320,0.0000,0.0000,1.0737
863,0.01522,0.00025,0.00090,0.01407,0.31532,0.0000,0.0000,0.9561
864,0.01101,0.00110,0.00011,0.00979,0.31875,0.0000,0.0000,0.7749
865,0.00676,0.00191,0.00076,0.00410,0.32169,0.0000,0.0000,0.7460
866,0.00882,0.00207,0.00478,0.00196,0.32370,0.0000,0.0000,0.6097
867,0.01666,0.00304,0.00657,0.00706,0.32487,0.0000,0.0000,0.6892
868,0.02010,0.00469,0.00448,0.01093,0.32548,0.0000,0.0000,0.7352
869,0.02304,0.00725,0.00135,0.01445,0.32570,0.0000,0.0000,0.7921
870,0.03034,0.01035,0.00171,0.01828,0.32556,0.0000,0.0000,0.7389
871,0.03929,0.01310,0.00361,0.02258,0.32504,0.0000,0.0000,0.7211
872,0.04426,0.01498,0.00539,0.02389,0.32422,0.0000,0.0000,0.7610
873,0.04268,0.01530,0.00330,0.02408,0.32312,0.0000,0.0000,0.7798
874,0.04201,0.01724,0.00090,0.02386,0.32140,0.0000,0.0000,0.7922
875,0.04676,0.01972,0.00377,0.02327,0.31902,0.0000,0.0000,0.7529
876,0.04323,0.01897,0.00252,0.02175,0.31685,0.0000,0.0000,0.7515
877,0.03715,0.01803,0.00235,0.01678,0.31575,0.0000,0.0000,0.8073
878,0.03409,0.01879,0.00276,0.01254,0.31632,0.0000,0.0000,0.8009
879,0.02672,0.01457,0.00326,0.00889,0.31820,0.0000,0.0000,0.8107
880,0.02730,0.01623,0.00290,0.00817,0.32119,0.0000,0.0000,0.9039
881,0.02430,0.01358,0.00490,0.00581,0.32359,0.0000,0.0000,0.9025
882,0.02160,0.01188,0.00824,0.00149,0.32500,0.0000,0.0000,0.7636
883,0.01908,0.00918,0.00780,0.00210,0.32561,0.0000,0.0000,0.7525
884,0.01549,0.00897,0.00439,0.00212,0.32566,0.0000,0.0000,0.7865
885,0.01405,0.01282,0.00055,0.00068,0.32539,0.0000,0.0000,0.9001
886,0.01669,0.01353,0.00238,0.00077,0.32485,0.0000,0.0000,0.9591
887,0.01292,0.01012,0.00107,0.00173,0.32405,0.0000,0.0000,1.0035
888,0.01610,0.01030,0.00201,0.00378,0.32289,0.0000,0.0000,1.0886
889,0.01728,0.00938,0.00212,0.00578,0.32134,0.0000,0.0000,1.2229
890,0.01260,0.00496,0.00403,0.00360,0.31937,0.0000,0.0000,1.4440
891,0.00335,0.00038,0.00288,0.00009,0.31680,0.0000,0.0000,1.5429
892,0.00680,0.00093,0.00243,0.00344,0.31420,0.0000,0.0000,1.5908
893,0.01431,0.00403,0.00333,0.00695,0.31305,0.0000,0.0000,1.4287
894,0.02202,0.00636,0.00680,0.00886,0.31380,0.0000,0.0000,1.3907
895,0.01727,0.00267,0.00739,0.00721,0.31633,0.0000,0.0000,1.1868
896,0.01202,0.00109,0.00750,0.00343,0.32012,0.0000,0.0000,0.9795
897,0.00697,0.00108,0.00505,0.00084,0.32329,0.0000,0.0000,0.9549
898,0.01195,0.00253,0.00242,0.00700,0.32542,0.0000,0.0000,0.8007
899,0.01732,0.00276,0.00264,0.01191,0.32666,0.0000,0.0000,0.8585
900,0.01920,0.00050,0.00120,0.01751,0.32725,0.0000,0.0000,0.9772
901,0.02502,0.00352,0.00011,0.02140,0.32742,0.0000,0.0000,1.0570
902,0.03463,0.00772,0.00117,0.02574,0.32723,0.0000,0.0000,1.1536
903,0.04119,0.01030,0.00191,0.02898,0.32664,0.0000,0.0000,1.3343
904,0.04377,0.01249,0.00212,0.02915,0.32578,0.0000,0.0000,1.5295
905,0.04314,0.01375,0.00065,0.02874,0.32468,0.0000,0.0000,1.7798
906,0.04168,0.01188,0.00208,0.02772,0.32312,0.0000,0.0000,1.9952
907,0.03655,0.00985,0.00288,0.02382,0.32107,0.0000,0.0000,2.0555
908,0.02820,0.00705,0.00355,0.01760,0.31914,0.0000,0.0000,2.0362
909,0.02156,0.00650,0.00311,0.01195,0.31804,0.0000,0.0000,2.0827
910,0.01884,0.00775,0.00297,0.00812,0.31856,0.0000,0.0000,1.7787
911,0.01681,0.00772,0.00288,0.00622,0.32036,0.0000,0.0000,1.5300
912,0.02093,0.00867,0.00565,0.00661,0.32329,0.0000,0.0000,1.5218
913,0.01742,0.00809,0.00350,0.00583,0.32568,0.0000,0.0000,1.3573
914,0.01441,0.00858,0.00208,0.00375,0.32713,0.0000,0.0000,1.1789
915,0.01343,0.00614,0.00494,0.00235,0.32779,0.0000,0.0000,1.0509
916,0.01209,0.00606,0.00081,0.00522,0.32792,0.0000,0.0000,0.9836
917,0.02179,0.00844,0.00460,0.00875,0.32774,0.0000,0.0000,1.0805
918,0.03057,0.01094,0.00895,0.01068,0.32738,0.0000,0.0000,1.1389
919,0.03597,0.01257,0.01136,0.01204,0.32689,0.0000,0.0000,1.1843
920,0.03105,0.01031,0.00913,0.01161,0.32621,0.0000,0.0000,1.2261
921,0.02687,0.00922,0.00642,0.01123,0.32505,0.0000,0.0000,1.3201
922,0.02407,0.00740,0.00515,0.01152,0.32308,0.0000,0.0000,1.3451
923,0.02064,0.00479,0.00545,0.01040,0.32042,0.0000,0.0000,1.3361
924,0.01738,0.00328,0.00654,0.00755,0.31775,0.0000,0.0000,1.3348
925,0.01309,0.00151,0.00854,0.00304,0.31638,0.0000,0.0000,1.4379
926,0.00863,0.00052,0.00735,0.00076,0.31674,0.0000,0.0000,1.4754
927,0.00710,0.00025,0.00528,0.00156,0.31881,0.0000,0.0000,1.3229
928,0.00617,0.00168,0.00355,0.00094,0.32220,0.0000,0.0000,1.1557
929,0.00878,0.00199,0.00110,0.00569,0.32503,0.0000,0.0000,1.1427
930,0.01485,0.00173,0.00262,0.01049,0.32687,0.0000,0.0000,1.1475
931,0.01949,0.00078,0.00428,0.01443,0.32782,0.0000,0.0000,1.2190
932,0.02269,0.00019,0.00464,0.01786,0.32821,0.0000,0.0000,1.3591
933,0.02708,0.00110,0.00445,0.02153,0.32823,0.0000,0.0000,1.4572
934,0.03157,0.00320,0.00362,0.02474,0.32795,0.0000,0.0000,1.6458
935,0.03654,0.00623,0.00451,0.02580,0.32747,0.0000,0.0000,1.8498
936,0.03759,0.00598,0.00589,0.02572,0.32687,0.0000,0.0000,2.0086
937,0.03355,0.00301,0.00584,0.02470,0.32601,0.0000,0.0000,2.1094
938,0.03043,0.00137,0.00529,0.02377,0.32454,0.0000,0.0000,2.1091
939,0.02901,0.00134,0.00565,0.02203,0.32248,0.0000,0.0000,1.9648
940,0.02933,0.00195,0.00795,0.01943,0.32044,0.0000,0.0000,1.8493
941,0.02661,0.00332,0.00961,0.01368,0.31913,0.0000,0.0000,1.9370
942,0.01824,0.00155,0.00930,0.00738,0.31942,0.0000,0.0000,1.6278
943,0.01254,0.00193,0.00768,0.00293,0.32102,0.0000,0.0000,1.3627
944,0.01249,0.00175,0.00840,0.00234,0.32376,0.0000,0.0000,1.1774
945,0.00742,0.00161,0.00427,0.00154,0.32598,0.0000,0.0000,0.8983
946,0.00734,0.00210,0.00100,0.00424,0.32710,0.0000,0.0000,0.7089
947,0.01463,0.00363,0.00298,0.00802,0.32729,0.0000,0.0000,0.6604
948,0.01501,0.00277,0.00144,0.01080,0.32693,0.0000,0.0000,0.6578
949,0.01665,0.00165,0.00309,0.01191,0.32632,0.0000,0.0000,0.6891
950,0.02024,0.00092,0.00678,0.01254,0.32561,0.0000,0.0000,0.7403
951,0.02277,0.00041,0.00917,0.01319,0.32481,0.0000,0.0000,0.8128
952,0.02472,0.00194,0.00965,0.01312,0.32376,0.0000,0.0000,0.8736
953,0.02594,0.00293,0.00995,0.01306,0.32228,0.0000,0.0000,0.9158
954,0.02447,0.00398,0.00828,0.01220,0.32022,0.0000,0.0000,0.9345
955,0.02113,0.00467,0.00642,0.01004,0.31769,0.0000,0.0000,0.9322
956,0.01601,0.00502,0.00535,0.00565,0.31531,0.0000,0.0000,0.9493
957,0.01264,0.00891,0.00319,0.00053,0.31429,0.0000,0.0000,1.0658
958,0.02209,0.01480,0.00093,0.00636,0.31502,0.0000,0.0000,0.9847
959,0.02701,0.01539,0.00294,0.00868,0.31741,0.0000,0.0000,0.7547
960,0.02245,0.01269,0.00351,0.00625,0.32110,0.0000,0.0000,0.5706
961,0.01659,0.01183,0.00438,0.00038,0.32417,0.0000,0.0000,0.5158
962,0.01802,0.01068,0.00150,0.00585,0.32614,0.0000,0.0000,0.5465
963,0.02273,0.01143,0.00066,0.01063,0.32711,0.0000,0.0000,0.6007
964,0.02862,0.01274,0.00189,0.01399,0.32744,0.0000,0.0000,0.6673
965,0.03342,0.01307,0.00352,0.01682,0.32739,0.0000,0.0000,0.7090
966,0.03154,0.00983,0.00367,0.01804,0.32713,0.0000,0.0000,0.7825
967,0.03023,0.00883,0.00264,0.01876,0.32677,0.0000,0.0000,0.8635
968,0.03173,0.01334,0.00037,0.01803,0.32630,0.0000,0.0000,0.9137
969,0.03354,0.01565,0.00072,0.01717,0.32546,0.0000,0.0000,0.8551
970,0.03289,0.01583,0.00084,0.01623,0.32400,0.0000,0.0000,0.7483
971,0.02989,0.01415,0.00068,0.01506,0.32197,0.0000,0.0000,0.6530
972,0.02651,0.01202,0.00040,0.01408,0.32001,0.0000,0.0000,0.5803
973,0.02016,0.00707,0.00025,0.01285,0.31879,0.0000,0.0000,0.5489
974,0.01276,0.00043,0.00211,0.01021,0.31862,0.0000,0.0000,0.5077
975,0.01409,0.00417,0.00145,0.00846,0.31959,0.0000,0.0000,0.5589
976,0.01375,0.00507,0.00234,0.00633,0.32165,0.0000,0.0000,0.6220
977,0.01349,0.00389,0.00473,0.00487,0.32311,0.0000,0.0000,0.6028
