attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
0,153,3.06,approach,0.03088,0.01217,0.02838,0.03088,0.03,-12.57,51.21,0.3106,0.0351,0.239,0.0,0.0,0,0.0,0.0
1,153,3.06,approach,0.01939,0.01174,0.01543,0.01939,0.03,-14.62,57.68,0.3127,0.0366,0.237,0.0,0.0,0,0.0,0.0
2,153,3.06,approach,0.02729,0.00657,0.02649,0.02729,0.03,-15.07,61.49,0.3183,0.0357,-0.401,0.0,0.0,0,0.0,0.0
3,153,3.06,approach,0.02307,0.01351,0.0187,0.02307,0.03,-14.46,52.93,0.3111,0.0359,0.238,0.0,0.0,0,0.0,0.0
0,154,3.08,approach,0.03002,0.00895,0.02866,0.03002,0.03,-13.91,50.17,0.3107,0.0351,0.219,0.0,0.0,0,0.0,0.0
1,154,3.08,approach,0.01977,0.01251,0.0153,0.01977,0.03,-15.26,57.81,0.3126,0.0366,0.228,0.0,0.0,0,0.0,0.0
2,154,3.08,approach,0.02739,0.00833,0.02609,0.02739,0.03,-15.67,61.14,0.3183,0.0359,-0.414,0.0,0.0,0,0.0,0.0
3,154,3.08,approach,0.0225,0.01062,0.01984,0.0225,0.03,-14.24,53.16,0.3111,0.0359,0.232,0.0,0.0,0,0.0,0.0
0,155,3.1,approach,0.03105,0.00957,0.02954,0.03105,0.03,-14.39,50.26,0.3108,0.0351,0.168,0.0,0.0,0,0.0,0.0
1,155,3.1,approach,0.01919,0.01192,0.01504,0.01919,0.03,-15.62,57.29,0.3125,0.0365,0.217,0.0,0.0,0,0.0,0.0
2,155,3.1,approach,0.02663,0.00891,0.02509,0.02663,0.03,-16.37,60.73,0.3183,0.0361,-0.442,0.0,0.0,0,0.0,0.0
3,155,3.1,approach,0.0228,0.01165,0.01959,0.0228,0.03,-14.92,52.38,0.311,0.036,0.211,0.0,0.0,0,0.0,0.0
0,156,3.12,approach,0.03052,0.0106,0.02862,0.03052,0.03,-14.75,50.21,0.3109,0.035,0.135,0.0,0.0,0,0.0,0.0
1,156,3.12,approach,0.01976,0.01376,0.01419,0.01976,0.03,-16.6,56.33,0.3124,0.0363,0.205,0.0,0.0,0,0.0,0.0
2,156,3.12,approach,0.02511,0.00815,0.02375,0.02511,0.03,-17.06,60.27,0.3183,0.0363,-0.479,0.0,0.0,0,0.0,0.0
3,156,3.12,approach,0.02323,0.01269,0.01945,0.02323,0.03,-15.59,51.88,0.311,0.036,0.187,0.0,0.0,0,0.0,0.0
0,157,3.14,approach,0.02927,0.01046,0.02733,0.02927,0.03,-15.78,49.47,0.311,0.035,0.116,0.0,0.0,0,0.0,0.0
1,157,3.14,approach,0.01936,0.01151,0.01556,0.01936,0.03,-16.55,56.45,0.3123,0.0363,0.199,0.0,0.0,0,0.0,0.0
2,157,3.14,approach,0.02388,0.00791,0.02253,0.02388,0.03,-17.66,60.01,0.3184,0.0365,-0.511,0.0,0.0,0,0.0,0.0
3,157,3.14,approach,0.02232,0.01124,0.01928,0.02232,0.03,-16.26,51.39,0.3111,0.036,0.19,0.0,0.0,0,0.0,0.0
0,158,3.16,approach,0.02958,0.01185,0.0271,0.02958,0.03,-16.17,49.65,0.3111,0.035,0.076,0.0,0.0,0,0.0,0.0
1,158,3.16,approach,0.02031,0.01349,0.01518,0.02031,0.03,-17.08,55.9,0.3122,0.0362,0.164,0.0,0.0,0,0.0,0.0
2,158,3.16,approach,0.0232,0.00811,0.02174,0.0232,0.03,-18.16,59.89,0.3184,0.0367,-0.541,0.0,0.0,0,0.0,0.0
3,158,3.16,approach,0.02292,0.01389,0.01823,0.02292,0.03,-17.15,50.53,0.3111,0.036,0.162,0.0,0.0,0,0.0,0.0
0,159,3.18,approach,0.02899,0.012,0.02638,0.02899,0.03,-16.82,49.43,0.3113,0.0349,0.047,0.0,0.0,0,0.0,0.0
1,159,3.18,approach,0.02038,0.01314,0.01557,0.02038,0.03,-17.64,55.58,0.3122,0.0361,0.16,0.0,0.0,0,0.0,0.0
2,159,3.18,approach,0.02315,0.00837,0.02158,0.02315,0.03,-18.54,59.87,0.3184,0.037,-0.568,0.0,0.0,0,0.0,0.0
3,159,3.18,approach,0.02312,0.01481,0.01776,0.02312,0.03,-17.22,50.62,0.311,0.0359,0.13,0.0,0.0,0,0.0,0.0
0,160,3.2,approach,0.02894,0.01273,0.02599,0.02894,0.03,-17.67,48.96,0.3114,0.0349,0.011,0.0,0.0,0,0.0,0.0
1,160,3.2,approach,0.02137,0.01507,0.01515,0.02137,0.03,-18.29,55.08,0.3122,0.0361,0.135,0.0,0.0,0,0.0,0.0
2,160,3.2,approach,0.02263,0.008,0.02117,0.02263,0.03,-18.84,60.01,0.3184,0.0372,-0.596,0.0,0.0,0,0.0,0.0
3,160,3.2,approach,0.02158,0.01183,0.01805,0.02158,0.03,-17.01,51.18,0.311,0.0359,0.134,0.0,0.0,0,0.0,0.0
0,161,3.22,approach,0.02822,0.01193,0.02557,0.02822,0.03,-18.35,48.66,0.3116,0.0349,-0.002,0.0,0.0,0,0.0,0.0
1,161,3.22,approach,0.02098,0.01486,0.0148,0.02098,0.03,-18.77,54.86,0.3122,0.036,0.127,0.0,0.0,0,0.0,0.0
2,161,3.22,approach,0.0218,0.00745,0.02049,0.0218,0.03,-19.17,60.12,0.3184,0.0375,-0.629,0.0,0.0,0,0.0,0.0
3,161,3.22,approach,0.02172,0.01152,0.01842,0.02172,0.03,-17.64,50.71,0.311,0.0359,0.118,0.0,0.0,0,0.0,0.0
0,162,3.24,approach,0.02886,0.01582,0.02414,0.02886,0.03,-18.97,48.02,0.3117,0.0348,-0.047,0.0,0.0,0,0.0,0.0
1,162,3.24,approach,0.02161,0.01678,0.01361,0.02161,0.03,-19.49,54.26,0.3123,0.0359,0.107,0.0,0.0,0,0.0,0.0
2,162,3.24,approach,0.02107,0.00744,0.01971,0.02107,0.03,-19.59,60.09,0.3185,0.0377,-0.66,0.0,0.0,0,0.0,0.0
3,162,3.24,approach,0.02189,0.01178,0.01846,0.02189,0.03,-18.51,49.73,0.3111,0.036,0.098,0.0,0.0,0,0.0,0.0
0,163,3.26,approach,0.02936,0.01829,0.02297,0.02936,0.03,-19.19,48.13,0.3117,0.0347,-0.086,0.0,0.0,0,0.0,0.0
1,163,3.26,approach,0.02235,0.01887,0.01197,0.02235,0.03,-20.15,53.8,0.3123,0.0358,0.085,0.0,0.0,0,0.0,0.0
2,163,3.26,approach,0.02074,0.00786,0.01919,0.02074,0.03,-20.04,59.89,0.3185,0.0379,-0.69,0.0,0.0,0,0.0,0.0
3,163,3.26,approach,0.02181,0.01235,0.01797,0.02181,0.03,-19.06,49.32,0.3112,0.036,0.074,0.0,0.0,0,0.0,0.0
0,164,3.28,approach,0.02809,0.01624,0.02292,0.02809,0.03,-19.23,48.8,0.3117,0.0347,-0.089,0.0,0.0,0,0.0,0.0
1,164,3.28,approach,0.02229,0.0194,0.01098,0.02229,0.03,-20.65,53.58,0.3123,0.0356,0.079,0.0,0.0,0,0.0,0.0
2,164,3.28,approach,0.02035,0.00812,0.01866,0.02035,0.03,-20.48,59.7,0.3186,0.0382,-0.722,0.0,0.0,0,0.0,0.0
3,164,3.28,approach,0.02159,0.01384,0.01658,0.02159,0.03,-19.87,48.51,0.3112,0.0359,0.06,0.0,0.0,0,0.0,0.0
0,165,3.3,approach,0.02692,0.01463,0.0226,0.02692,0.03,-19.91,48.54,0.3119,0.0346,-0.101,0.0,0.0,0,0.0,0.0
1,165,3.3,approach,0.02299,0.02052,0.01035,0.02299,0.03,-21.19,53.24,0.3123,0.0355,0.067,0.0,0.0,0,0.0,0.0
2,165,3.3,approach,0.01953,0.00774,0.01793,0.01953,0.03,-20.88,59.46,0.3186,0.0384,-0.758,0.0,0.0,0,0.0,0.0
3,165,3.3,approach,0.02129,0.01353,0.01643,0.02129,0.03,-19.83,48.82,0.3112,0.0358,0.042,0.0,0.0,0,0.0,0.0
0,166,3.32,approach,0.02648,0.01485,0.02193,0.02648,0.03,-20.75,47.92,0.312,0.0346,-0.132,0.0,0.0,0,0.0,0.0
1,166,3.32,approach,0.02375,0.02165,0.00977,0.02375,0.03,-21.61,52.94,0.3123,0.0354,0.052,0.0,0.0,0,0.0,0.0
2,166,3.32,approach,0.01868,0.00737,0.01716,0.01868,0.03,-21.34,59.16,0.3187,0.0387,-0.793,0.0,0.0,0,0.0,0.0
3,166,3.32,approach,0.02185,0.01563,0.01526,0.02185,0.03,-20.43,48.4,0.3112,0.0358,0.019,0.0,0.0,0,0.0,0.0
0,167,3.34,approach,0.02616,0.01627,0.02048,0.02616,0.03,-21.46,47.25,0.3121,0.0346,-0.163,0.0,0.0,0,0.0,0.0
1,167,3.34,approach,0.02441,0.02271,0.00896,0.02441,0.03,-21.94,52.65,0.3122,0.0353,0.037,0.0,0.0,0,0.0,0.0
2,167,3.34,approach,0.0186,0.00827,0.01665,0.0186,0.03,-21.87,58.85,0.3188,0.0389,-0.81,0.0,0.0,0,0.0,0.0
3,167,3.34,approach,0.02218,0.01631,0.01504,0.02218,0.03,-21.22,48.01,0.3113,0.0358,0.007,0.0,0.0,0,0.0,0.0
0,168,3.36,approach,0.02655,0.01898,0.01857,0.02655,0.03,-22.27,46.42,0.3121,0.0345,-0.19,0.0,0.0,0,0.0,0.0
1,168,3.36,approach,0.02512,0.02364,0.0085,0.02512,0.03,-22.39,52.23,0.3121,0.0352,0.029,0.0,0.0,0,0.0,0.0
2,168,3.36,approach,0.01818,0.00922,0.01567,0.01818,0.03,-22.48,58.55,0.3189,0.0392,-0.826,0.0,0.0,0,0.0,0.0
3,168,3.36,approach,0.02161,0.01531,0.01525,0.02161,0.03,-21.85,47.75,0.3113,0.0357,0.009,0.0,0.0,0,0.0,0.0
0,169,3.38,approach,0.02636,0.01908,0.01819,0.02636,0.03,-22.27,46.9,0.3121,0.0344,-0.213,0.0,0.0,0,0.0,0.0
1,169,3.38,approach,0.0258,0.02463,0.00769,0.0258,0.03,-22.93,51.83,0.312,0.035,0.02,0.0,0.0,0,0.0,0.0
2,169,3.38,approach,0.01751,0.01014,0.01428,0.01751,0.03,-23.15,58.26,0.3189,0.0394,-0.846,0.0,0.0,0,0.0,0.0
3,169,3.38,approach,0.02277,0.0176,0.01444,0.02277,0.03,-22.2,47.42,0.3113,0.0357,-0.031,0.0,0.0,0,0.0,0.0
0,170,3.4,approach,0.02631,0.01907,0.01812,0.02631,0.03,-22.19,47.46,0.3121,0.0344,-0.234,0.0,0.0,0,0.0,0.0
1,170,3.4,approach,0.02688,0.026,0.00684,0.02688,0.03,-23.35,51.48,0.3119,0.0349,-0.001,0.0,0.0,0,0.0,0.0
2,170,3.4,approach,0.01645,0.01028,0.01284,0.01645,0.03,-23.79,57.94,0.319,0.0397,-0.875,0.0,0.0,0,0.0,0.0
3,170,3.4,approach,0.02578,0.02195,0.01353,0.02578,0.03,-22.37,47.34,0.3112,0.0355,-0.085,0.0,0.0,0,0.0,0.0
0,171,3.42,approach,0.02559,0.01734,0.01883,0.02559,0.03,-22.26,47.95,0.3121,0.0344,-0.244,0.0,0.0,0,0.0,0.0
1,171,3.42,approach,0.02688,0.02622,0.00595,0.02688,0.03,-23.83,51.15,0.3118,0.0348,-0.006,0.0,0.0,0,0.0,0.0
2,171,3.42,approach,0.01598,0.01075,0.01182,0.01598,0.03,-24.31,57.74,0.3191,0.0399,-0.898,0.0,0.0,0,0.0,0.0
3,171,3.42,approach,0.02328,0.01855,0.01407,0.02328,0.03,-22.23,48.35,0.3111,0.0355,-0.074,0.0,0.0,0,0.0,0.0
0,172,3.44,approach,0.02468,0.01487,0.01969,0.02468,0.03,-22.47,48.26,0.3121,0.0345,-0.254,0.0,0.0,0,0.0,0.0
1,172,3.44,approach,0.0239,0.02303,0.00638,0.0239,0.03,-23.47,51.94,0.3117,0.0346,-0.005,0.0,0.0,0,0.0,0.0
2,172,3.44,approach,0.01596,0.01152,0.01104,0.01596,0.03,-24.77,57.69,0.3192,0.0401,-0.917,0.0,0.0,0,0.0,0.0
3,172,3.44,approach,0.02038,0.01421,0.01461,0.02038,0.03,-22.71,48.45,0.3111,0.0354,-0.053,0.0,0.0,0,0.0,0.0
0,173,3.46,approach,0.02519,0.01435,0.02071,0.02519,0.03,-22.67,48.36,0.312,0.0346,-0.282,0.0,0.0,0,0.0,0.0
1,173,3.46,approach,0.02073,0.01948,0.00711,0.02073,0.03,-23.71,51.38,0.3116,0.0345,0.019,0.0,0.0,0,0.0,0.0
2,173,3.46,approach,0.01578,0.01189,0.01038,0.01578,0.03,-25.17,57.68,0.3193,0.0404,-0.939,0.0,0.0,0,0.0,0.0
3,173,3.46,approach,0.02074,0.01478,0.01456,0.02074,0.03,-23.37,47.9,0.3111,0.0354,-0.086,0.0,0.0,0,0.0,0.0
0,174,3.48,approach,0.02515,0.01419,0.02076,0.02515,0.03,-23.36,47.76,0.3121,0.0347,-0.311,0.0,0.0,0,0.0,0.0
1,174,3.48,approach,0.02132,0.02027,0.00658,0.02132,0.03,-24.81,49.12,0.3116,0.0344,0.022,0.0,0.0,0,0.0,0.0
2,174,3.48,approach,0.01513,0.01162,0.00969,0.01513,0.03,-25.54,57.69,0.3193,0.0406,-0.966,0.0,0.0,0,0.0,0.0
3,174,3.48,approach,0.02075,0.01584,0.0134,0.02075,0.03,-23.95,47.36,0.311,0.0353,-0.114,0.0,0.0,0,0.0,0.0
0,175,3.5,approach,0.02456,0.01441,0.01989,0.02456,0.03,-24.52,46.68,0.3122,0.0347,-0.328,0.0,0.0,0,0.0,0.0
1,175,3.5,approach,0.02018,0.01839,0.00832,0.02018,0.03,-24.65,48.96,0.3114,0.0343,0.017,0.0,0.0,0,0.0,0.0
2,175,3.5,approach,0.01475,0.0115,0.00924,0.01475,0.03,-25.92,57.66,0.3194,0.0409,-0.99,0.0,0.0,0,0.0,0.0
3,175,3.5,approach,0.02152,0.01757,0.01243,0.02152,0.03,-24.59,46.69,0.311,0.0352,-0.136,0.0,0.0,0,0.0,0.0
0,176,3.52,approach,0.02549,0.01662,0.01933,0.02549,0.03,-24.74,46.99,0.3121,0.0348,-0.374,0.0,0.0,0,0.0,0.0
1,176,3.52,approach,0.01827,0.0164,0.00803,0.01827,0.03,-24.19,49.11,0.3112,0.0341,0.019,0.0,0.0,0,0.0,0.0
2,176,3.52,approach,0.01479,0.01174,0.00899,0.01479,0.03,-26.27,57.69,0.3195,0.0411,-1.006,0.0,0.0,0,0.0,0.0
3,176,3.52,approach,0.02105,0.01735,0.01193,0.02105,0.03,-25.24,46.18,0.311,0.0352,-0.138,0.0,0.0,0,0.0,0.0
0,177,3.54,approach,0.02539,0.01754,0.01836,0.02539,0.03,-25.06,47.13,0.3121,0.0348,-0.401,0.0,0.0,0,0.0,0.0
1,177,3.54,approach,0.01561,0.0135,0.00784,0.01561,0.03,-23.97,48.98,0.311,0.0339,0.043,0.0,0.0,0,0.0,0.0
2,177,3.54,approach,0.01419,0.01153,0.00827,0.01419,0.03,-26.63,57.71,0.3195,0.0414,-1.033,0.0,0.0,0,0.0,0.0
3,177,3.54,approach,0.02197,0.01889,0.0112,0.02197,0.03,-25.76,45.77,0.311,0.0351,-0.163,0.0,0.0,0,0.0,0.0
0,178,3.56,approach,0.02535,0.01823,0.01761,0.02535,0.03,-25.98,46.69,0.3122,0.0348,-0.429,0.0,0.0,0,0.0,0.0
1,178,3.56,approach,0.01139,0.0066,0.00928,0.01139,0.03,-24.27,48.22,0.3109,0.0338,0.093,0.0,0.0,0,0.0,0.0
2,178,3.56,approach,0.01383,0.01148,0.00772,0.01383,0.03,-27.01,57.65,0.3196,0.0416,-1.057,0.0,0.0,0,0.0,0.0
3,178,3.56,approach,0.02189,0.01918,0.01056,0.02189,0.03,-26.15,45.58,0.311,0.035,-0.175,0.0,0.0,0,0.0,0.0
0,179,3.58,approach,0.0239,0.01633,0.01745,0.0239,0.03,-26.78,46.43,0.3122,0.0349,-0.436,0.0,0.0,0,0.0,0.0
1,179,3.58,approach,0.01211,0.00568,0.0107,0.01211,0.03,-25.31,44.45,0.3108,0.0338,0.086,0.0,0.0,0,0.0,0.0
2,179,3.58,approach,0.01353,0.0114,0.00728,0.01353,0.03,-27.37,57.62,0.3197,0.0419,-1.08,0.0,0.0,0,0.0,0.0
3,179,3.58,approach,0.02285,0.02065,0.00977,0.02285,0.03,-26.66,45.29,0.311,0.035,-0.194,0.0,0.0,0,0.0,0.0
0,180,3.6,approach,0.02386,0.01708,0.01666,0.02386,0.03,-27.15,46.41,0.3121,0.0349,-0.473,0.0,0.0,0,0.0,0.0
1,180,3.6,approach,0.01427,0.00957,0.01058,0.01427,0.03,-25.98,42.92,0.3106,0.0336,0.044,0.0,0.0,0,0.0,0.0
2,180,3.6,approach,0.01309,0.01118,0.00681,0.01309,0.03,-27.73,57.57,0.3198,0.0421,-1.106,0.0,0.0,0,0.0,0.0
3,180,3.6,approach,0.02309,0.02113,0.00932,0.02309,0.03,-27.21,45.01,0.3109,0.0349,-0.203,0.0,0.0,0,0.0,0.0
0,181,3.62,approach,0.02577,0.0209,0.01508,0.02577,0.03,-27.66,45.98,0.3121,0.0349,-0.523,0.0,0.0,0,0.0,0.0
1,181,3.62,approach,0.0155,0.01147,0.01043,0.0155,0.03,-26.02,43.11,0.3104,0.0335,0.029,0.0,0.0,0,0.0,0.0
2,181,3.62,approach,0.01315,0.01156,0.00628,0.01315,0.03,-28.14,57.48,0.3199,0.0424,-1.122,0.0,0.0,0,0.0,0.0
3,181,3.62,approach,0.02338,0.02151,0.00917,0.02338,0.03,-27.62,44.87,0.3108,0.0349,-0.215,0.0,0.0,0,0.0,0.0
0,182,3.64,approach,0.02888,0.02514,0.01423,0.02888,0.03,-28.18,45.92,0.312,0.0349,-0.58,0.0,0.0,0,0.0,0.0
1,182,3.64,approach,0.01547,0.01036,0.01149,0.01547,0.03,-26.1,44.15,0.3103,0.0333,0.045,0.0,0.0,0,0.0,0.0
2,182,3.64,approach,0.01414,0.01293,0.00572,0.01414,0.03,-28.63,57.3,0.32,0.0426,-1.12,0.0,0.0,0,0.0,0.0
3,182,3.64,approach,0.02471,0.02323,0.00843,0.02471,0.03,-27.95,44.76,0.3107,0.0348,-0.241,0.0,0.0,0,0.0,0.0
0,183,3.66,approach,0.02561,0.02022,0.01571,0.02561,0.03,-28.02,47.2,0.3119,0.035,-0.57,0.0,0.0,0,0.0,0.0
1,183,3.66,approach,0.01528,0.00737,0.01338,0.01528,0.03,-26.39,44.98,0.3101,0.0332,0.05,0.0,0.0,0,0.0,0.0
2,183,3.66,approach,0.01569,0.01499,0.00462,0.01569,0.03,-29.35,56.87,0.3201,0.0429,-1.117,0.0,0.0,0,0.0,0.0
3,183,3.66,approach,0.02619,0.02512,0.00743,0.02619,0.03,-28.39,44.62,0.3106,0.0347,-0.261,0.0,0.0,0,0.0,0.0
0,184,3.68,approach,0.0236,0.01808,0.01517,0.0236,0.03,-28.42,47.4,0.3119,0.035,-0.579,0.0,0.0,0,0.0,0.0
1,184,3.68,approach,0.01578,0.00549,0.0148,0.01578,0.03,-26.67,45.44,0.3101,0.033,0.031,0.0,0.0,0,0.0,0.0
2,184,3.68,approach,0.01591,0.01563,0.00297,0.01591,0.03,-30.1,56.37,0.3202,0.0431,-1.132,0.0,0.0,0,0.0,0.0
3,184,3.68,approach,0.02845,0.02767,0.00662,0.02845,0.03,-28.89,44.49,0.3105,0.0346,-0.293,0.0,0.0,0,0.0,0.0
0,185,3.7,approach,0.02378,0.01938,0.01378,0.02378,0.03,-29.15,46.87,0.3118,0.035,-0.619,0.0,0.0,0,0.0,0.0
1,185,3.7,approach,0.01681,0.00519,0.01599,0.01681,0.03,-26.88,45.64,0.31,0.0329,0.012,0.0,0.0,0,0.0,0.0
2,185,3.7,approach,0.01518,0.01511,0.00141,0.01518,0.03,-30.72,56.01,0.3203,0.0433,-1.165,0.0,0.0,0,0.0,0.0
3,185,3.7,approach,0.02392,0.02244,0.00828,0.02392,0.03,-28.5,45.57,0.3103,0.0346,-0.272,0.0,0.0,0,0.0,0.0
0,186,3.72,approach,0.02434,0.02092,0.01243,0.02434,0.03,-29.78,46.52,0.3118,0.035,-0.661,0.0,0.0,0,0.0,0.0
1,186,3.72,approach,0.01769,0.00529,0.01688,0.01769,0.03,-27.23,45.69,0.3099,0.0327,-0.02,0.0,0.0,0,0.0,0.0
2,186,3.72,approach,0.01577,0.01573,0.00116,0.01577,0.03,-31.09,56.05,0.3204,0.0435,-1.178,0.0,0.0,0,0.0,0.0
3,186,3.72,approach,0.02154,0.0198,0.00849,0.02154,0.03,-28.75,45.46,0.3101,0.0346,-0.26,0.0,0.0,0,0.0,0.0
0,187,3.74,approach,0.02333,0.02027,0.01155,0.02333,0.03,-30.49,46.07,0.3118,0.0351,-0.67,0.0,0.0,0,0.0,0.0
1,187,3.74,approach,0.01879,0.00402,0.01836,0.01879,0.03,-27.7,45.72,0.31,0.0326,-0.034,0.0,0.0,0,0.0,0.0
2,187,3.74,approach,0.01541,0.01536,0.00126,0.01541,0.03,-31.29,56.5,0.3205,0.0437,-1.199,0.0,0.0,0,0.0,0.0
3,187,3.74,approach,0.02257,0.02106,0.00813,0.02257,0.03,-29.44,44.72,0.31,0.0345,-0.285,0.0,0.0,0,0.0,0.0
0,188,3.76,approach,0.02325,0.02073,0.01052,0.02325,0.03,-31.1,45.67,0.3117,0.0351,-0.694,0.0,0.0,0,0.0,0.0
1,188,3.76,approach,0.02012,0.00421,0.01967,0.02012,0.03,-28.04,45.85,0.3101,0.0324,-0.049,0.0,0.0,0,0.0,0.0
2,188,3.76,approach,0.01441,0.01434,0.0014,0.01441,0.03,-31.46,56.8,0.3206,0.0439,-1.225,0.0,0.0,0,0.0,0.0
3,188,3.76,approach,0.02262,0.02133,0.00752,0.02262,0.03,-29.99,44.37,0.3099,0.0344,-0.304,0.0,0.0,0,0.0,0.0
0,189,3.78,approach,0.02463,0.02271,0.00952,0.02463,0.03,-31.6,45.27,0.3116,0.0351,-0.729,0.0,0.0,0,0.0,0.0
1,189,3.78,approach,0.02099,0.00525,0.02032,0.02099,0.03,-28.37,45.72,0.3102,0.0323,-0.075,0.0,0.0,0,0.0,0.0
2,189,3.78,approach,0.01387,0.01375,0.0018,0.01387,0.03,-31.63,56.97,0.3207,0.0442,-1.243,0.0,0.0,0,0.0,0.0
3,189,3.78,approach,0.02138,0.02016,0.00713,0.02138,0.03,-30.49,43.95,0.3098,0.0344,-0.302,0.0,0.0,0,0.0,0.0
0,190,3.8,approach,0.02553,0.02388,0.00902,0.02553,0.03,-32.1,44.88,0.3116,0.0351,-0.752,0.0,0.0,0,0.0,0.0
1,190,3.8,approach,0.02206,0.00708,0.02089,0.02206,0.03,-29.0,45.25,0.3105,0.0321,-0.063,0.0,0.0,0,0.0,0.0
2,190,3.8,approach,0.01389,0.0137,0.00228,0.01389,0.03,-31.84,57.04,0.3208,0.0444,-1.258,0.0,0.0,0,0.0,0.0
3,190,3.8,approach,0.0223,0.02137,0.00637,0.0223,0.03,-30.98,43.45,0.3097,0.0343,-0.326,0.0,0.0,0,0.0,0.0
0,191,3.82,approach,0.0264,0.02489,0.00878,0.0264,0.03,-32.59,44.6,0.3115,0.0351,-0.774,0.0,0.0,0,0.0,0.0
1,191,3.82,approach,0.0216,0.00776,0.02016,0.0216,0.03,-30.01,44.31,0.3107,0.0319,-0.06,0.0,0.0,0,0.0,0.0
2,191,3.82,approach,0.01362,0.0134,0.00245,0.01362,0.03,-32.12,56.97,0.3209,0.0446,-1.284,0.0,0.0,0,0.0,0.0
3,191,3.82,approach,0.02224,0.02145,0.00589,0.02224,0.03,-31.5,42.98,0.3096,0.0343,-0.335,0.0,0.0,0,0.0,0.0
0,192,3.84,approach,0.02823,0.027,0.00825,0.02823,0.03,-32.96,44.5,0.3114,0.0351,-0.814,0.0,0.0,0,0.0,0.0
1,192,3.84,approach,0.01937,0.00576,0.0185,0.01937,0.03,-30.89,43.43,0.311,0.0318,-0.094,0.0,0.0,0,0.0,0.0
2,192,3.84,approach,0.01362,0.01339,0.00254,0.01362,0.03,-32.41,56.84,0.321,0.0448,-1.303,0.0,0.0,0,0.0,0.0
3,192,3.84,approach,0.02231,0.02167,0.00529,0.02231,0.03,-31.96,42.58,0.3094,0.0342,-0.346,0.0,0.0,0,0.0,0.0
0,193,3.86,approach,0.0301,0.02915,0.00749,0.0301,0.03,-33.39,44.43,0.3113,0.035,-0.852,0.0,0.0,0,0.0,0.0
1,193,3.86,approach,0.01787,0.004,0.01742,0.01787,0.03,-31.55,43.01,0.3113,0.0316,-0.129,0.0,0.0,0,0.0,0.0
2,193,3.86,approach,0.01423,0.0141,0.00196,0.01423,0.03,-32.84,56.58,0.321,0.0449,-1.308,0.0,0.0,0,0.0,0.0
3,193,3.86,approach,0.02263,0.02211,0.00483,0.02263,0.03,-32.43,42.13,0.3093,0.0342,-0.36,0.0,0.0,0,0.0,0.0
0,194,3.88,approach,0.02653,0.02515,0.00845,0.02653,0.03,-33.14,45.66,0.3112,0.035,-0.847,0.0,0.0,0,0.0,0.0
1,194,3.88,approach,0.01796,0.00347,0.01762,0.01796,0.03,-32.0,42.93,0.3116,0.0315,-0.155,0.0,0.0,0,0.0,0.0
2,194,3.88,approach,0.01593,0.01589,0.00106,0.01593,0.03,-33.44,56.14,0.3212,0.0451,-1.3,0.0,0.0,0,0.0,0.0
3,194,3.88,approach,0.02345,0.02303,0.00443,0.02345,0.03,-32.89,41.75,0.3092,0.0341,-0.378,0.0,0.0,0,0.0,0.0
0,195,3.9,approach,0.02327,0.02164,0.00855,0.02327,0.03,-33.4,45.8,0.3111,0.035,-0.842,0.0,0.0,0,0.0,0.0
1,195,3.9,approach,0.01851,0.00278,0.0183,0.01851,0.03,-32.3,43.01,0.312,0.0315,-0.187,0.0,0.0,0,0.0,0.0
2,195,3.9,approach,0.01765,0.01765,2e-05,0.01765,0.03,-34.11,55.59,0.3213,0.0453,-1.296,0.0,0.0,0,0.0,0.0
3,195,3.9,approach,0.02431,0.02393,0.00424,0.02431,0.03,-33.29,41.42,0.309,0.0341,-0.395,0.0,0.0,0,0.0,0.0
0,196,3.92,approach,0.02286,0.02122,0.00852,0.02286,0.03,-34.0,45.25,0.3111,0.035,-0.861,0.0,0.0,0,0.0,0.0
1,196,3.92,approach,0.01963,0.00312,0.01939,0.01963,0.03,-32.52,43.22,0.3123,0.0315,-0.208,0.0,0.0,0,0.0,0.0
2,196,3.92,approach,0.01825,0.01822,-0.00091,0.01825,0.03,-34.6,55.21,0.3214,0.0454,-1.306,0.0,0.0,0,0.0,0.0
3,196,3.92,approach,0.02511,0.02478,0.00404,0.02511,0.03,-33.59,41.21,0.3088,0.034,-0.415,0.0,0.0,0,0.0,0.0
0,197,3.94,approach,0.02348,0.02199,0.00823,0.02348,0.03,-34.6,44.55,0.311,0.035,-0.887,0.0,0.0,0,0.0,0.0
1,197,3.94,approach,0.02075,0.00423,0.02031,0.02075,0.03,-32.9,43.11,0.3127,0.0315,-0.217,0.0,0.0,0,0.0,0.0
2,197,3.94,approach,0.01831,0.01828,-0.00096,0.01831,0.03,-34.85,55.07,0.3215,0.0456,-1.318,0.0,0.0,0,0.0,0.0
3,197,3.94,approach,0.02562,0.02537,0.00363,0.02562,0.03,-34.0,40.94,0.3086,0.0339,-0.43,0.0,0.0,0,0.0,0.0
0,198,3.96,approach,0.02383,0.02254,0.00775,0.02383,0.03,-35.09,44.04,0.311,0.035,-0.906,0.0,0.0,0,0.0,0.0
