step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13584,1790242118.871,-0.2797947,-0.3662501,0.6078789,-0.02834538,-0.08364002,-0.001312304,-0.025,-0.1127057,-0.003528701,-0.141197,-0.07538946,-0.0008041412,-0.003550002,-0.001675169,0.5290523,-0.0174708,-0.002606611,-0.0007382554,-0.01816259,0.05406847,-0.075,-0.003168337,-0.03968472,-0.01424666,0.3165177,0.1528695,-0.002937101,-0.002572696,0.2301774,0.4624144,0.2514817,0.6741718,40,0,1,0.6666667,0.3333333,2.122463,0.1686087,0.1990929,0.0008388435,7.59375e-05,30.25491,0.001837492,2.999349e-11,0.0008829943,0.0001156542,0.01075087,0.1,0.1,0,7.59375e-05,-0.01037391,0.4677758,1.293785,1.563713,34402,1.331235,492.96,56.45787
13585,1790242121.740,-0.1157657,-0.152165,0.2445001,-0.01064397,-0.02873996,-0.0001047832,0,-0.04039895,-0.001652668,-0.001848807,-0.02643624,-0.0003258401,0,-0.0005449234,0.2031498,-0.006547717,0,0,-0.005797195,0.04254698,-0.1,-0.00600183,-0.008717774,-0.005778513,0.1347515,0.07409161,-0.001267088,-0.001073334,0.09683335,0.229935,0.1227284,0.29617,40,0,1,1,0,0.565443,0.1361341,0.2058103,0.0008411864,0.0001139063,30.26135,0.001848507,1.229665e-10,0.0008793819,0.000127939,0.01123887,0,0.1,0,0.0001139063,-0.01262586,0.470588,1.281627,1.576706,34392,1.331637,487.57,55.35333
13586,1790242124.599,-0.269858,-0.3572609,0.5823787,-0.02734742,-0.01539175,-0.0004015382,-0.03,-0.1082193,-0.003492496,-0.03836699,-0.07437277,-0.0007535875,-0.013985,-0.001544761,0.5660659,-0.0152663,-0.008140131,-0.0009617023,-0.01573343,0.01604952,-0.075,-0.002086314,-0.02297267,-0.01281864,0.3130904,0.09059031,-0.003107849,-0.002788532,0.2179883,0.5258957,0.2463128,0.6733028,40,0,1,0.6666667,0.3333333,3.147646,0.2096212,0.2073331,0.0008452117,0.0001139063,30.26751,0.001791346,8.969842e-11,0.0008597666,8.636724e-05,0.01495636,0.05,0.1,0,0.0001139063,-0.01167146,0.4447978,1.29228,1.556837,34503,1.332196,486.24,55.09498
13587,1790242127.449,-0.4210943,-0.5431285,0.9142572,-0.04303487,-0.0488798,-0.0008783978,-0.00125,-0.1735389,-0.005796134,-0.02224473,-0.1171897,-0.001208989,-0.0152,-0.002072054,0.8749945,-0.02282899,-0.01128649,-0.001606242,-0.02320311,0.04662435,-0.05,-0.01457165,-0.03592748,-0.01888694,0.4912161,0.1619176,-0.004774755,-0.004267513,0.3668772,0.9068966,0.4432167,1.076079,40,0,1,0,1,1.099388,0.1373278,0.1998562,0.0008406921,0.0001139063,30.27374,0.001801614,5.006734e-11,0.0008774046,8.351693e-05,0.01067294,0,0.05,0,0.0001139063,-0.01261918,0.3768877,1.282433,1.554195,34655,1.332452,566.92,64.85289
13588,1790242130.344,-0.4040238,-0.5337244,0.8658819,-0.03954204,-0.006015945,-0.001240862,-0.00375,-0.1851535,-0.005547281,-0.02902795,-0.1294415,-0.001135345,-0.031245,-0.002536339,0.8681827,-0.02211021,-0.01962927,-0.002538123,-0.02509901,0.006414568,-0.05,-0.0009020587,-0.04908749,-0.02055821,0.4569775,0.06275456,-0.005177634,-0.004588808,0.3287959,0.7976397,0.3552352,0.9863347,40,0,1,0.5,0.5,1.915511,0.1495693,0.1955224,0.0008372211,0.0001139063,30.27665,0.001792869,1.905608e-11,0.0008725417,8.310619e-05,0.01174635,0,0.05,0,0.0001139063,-0.01142006,0.3947017,1.317391,1.567441,34076,1.332641,541.33,61.22965
13589,1790242133.244,-0.4783945,-0.635288,1.023006,-0.05206485,-0.6165013,-0.001204817,-0.0025,-0.1808023,-0.006497489,-0.06909358,-0.1201165,-0.001306013,-0.005090001,-0.001982467,0.9205436,-0.02902816,-0.002364014,-0.0004628685,-0.02896458,0.4542292,-0.05,-0.0190799,-0.04637922,-0.02124369,0.520806,0.2702081,-0.005022431,-0.004340608,0.3868988,0.9768618,0.4987905,1.201794,40,0,0.6666667,0,0.6666667,2.353802,0.2042551,0.2032054,0.0008607232,7.59375e-05,30.27905,0.001838928,2.874461e-11,0.0008942299,8.397428e-05,0.01447418,0.1,0.1,0,7.59375e-05,-0.01257449,0.4442445,1.333352,1.554892,34035,1.332903,605.94,68.73721
13590,1790242136.125,-0.4541186,-0.5910933,0.9607565,-0.04693233,-0.5601581,-0.001119381,-0.00375,-0.1808402,-0.006448803,-0.005995325,-0.1200775,-0.001219757,-0.01716,-0.001783427,0.9363446,-0.0244956,-0.01083315,-0.001830956,-0.02909358,0.4484948,-0.05,-0.004453423,-0.03824273,-0.01699488,0.4898624,0.1678053,-0.005064724,-0.00472754,0.3642579,0.9940509,0.4687502,1.13573,40,0,0.6666667,0.6666667,0,3.072939,0.1411701,0.1948993,0.0008428188,0.0001139063,30.28513,0.0018118,1.38812e-11,0.0008822436,8.673767e-05,0.01177704,0,0.1,0,0.0001139063,-0.01283585,0.5598183,1.320419,1.548746,34262,1.333653,461.91,51.83708
13591,1790242139.038,-0.5586644,-0.7213266,1.18501,-0.05765175,-0.4148108,-0.0009783547,0,-0.2333192,-0.007323846,-0.02276866,-0.1580471,-0.001537533,-0.02681001,-0.003003,1.152797,-0.0316987,-0.01800457,-0.001762368,-0.03632822,0.2509154,-0.025,-0.001195523,-0.05039717,-0.0267119,0.6167921,0.1819022,-0.006495783,-0.005662797,0.4494423,1.149611,0.5099492,1.370535,40,0,0.5,0,0.5,5.148385,0.209912,0.199745,0.0008257288,0.0001708594,30.29538,0.001828792,8.280062e-12,0.0009189387,8.412507e-05,0.01475724,0,0.1,0,0.0001708594,-0.01186703,0.4075161,1.343101,1.559071,33872,1.334255,554.48,62.52535
13592,1790242141.929,-0.2112488,-0.2747923,0.4496259,-0.02348539,-0.2561224,-0.000399246,-0.0025,-0.07387334,-0.00291189,-0.01015325,-0.04661038,-0.0005771861,0,-0.0009142693,0.3978384,-0.01207192,0,0,-0.01328069,0.1742758,-0.1,-0.03184059,-0.01549534,-0.00876186,0.2357242,0.1328131,-0.002079739,-0.001838958,0.1809608,0.4454641,0.2125614,0.541464,40,0.25,1,0,0.75,2.928786,0.2023622,0.1947073,0.0008380357,0.0001139063,30.30002,0.001855743,9.941128e-12,0.0009308669,8.684013e-05,0.01497693,0.05,0.05,0,0.0001139063,-0.0127355,0.3653005,1.326895,1.553216,34132,1.334226,545.53,61.5212
13593,1790242144.821,-0.0985482,-0.1174844,0.2054999,-0.008415624,-0.01220952,-0.00011423,0,-0.03444543,-0.001281068,-0.0345771,-0.02355058,-0.0002784596,0,-0.0005994839,0.1774748,-0.006231098,0,0,-0.005324112,0.0117443,-0.1,-0.002932549,-0.00667277,-0.004580804,0.112413,0.06202988,-0.0009509527,-0.0008444658,0.08232175,0.186653,0.1069027,0.2496042,40,0,1,0.5,0.5,2.682666,0.1429256,0.1935814,0.0008284921,7.59375e-05,30.30129,0.001841606,8.589057e-12,0.0009235126,8.960104e-05,0.01208265,0.1,0.1,0,7.59375e-05,-0.009574533,0.4205025,1.329597,1.55204,34113,1.334476,610.5,69.78034
13594,1790242147.717,-0.5830099,-0.7455267,1.222344,-0.06426831,-0.5846521,-0.001326591,-0.01055556,-0.2403954,-0.008142094,-0.03141644,-0.1608413,-0.001563627,-0.02465556,-0.002543926,1.178327,-0.03332768,-0.01546956,-0.002620945,-0.03646822,0.4724867,-0.02222222,-0.0005871253,-0.05367501,-0.02427115,0.6291903,0.2101857,-0.006469544,-0.005798384,0.4567789,1.223123,0.531299,1.430387,40,0,0.4,0.4,0,2.462431,0.144445,0.1931164,0.0008407627,0.0001139063,30.30414,0.001860039,7.034719e-12,0.0009307612,8.851555e-05,0.01192725,0,0.1,0,0.0001139063,-0.01239465,0.3742124,1.326823,1.558001,34076,1.334556,728.42,83.00157
13595,1790242150.596,-0.407497,-0.5522547,0.886132,-0.04800716,-0.003536624,-0.0007715058,-0.00125,-0.1727997,-0.005359759,-0.0474592,-0.1202961,-0.001163158,-0.01689,-0.002413432,0.8381437,-0.02301451,-0.01065962,-0.003061118,-0.02492869,0.006186761,-0.05,-0.0007441312,-0.04203411,-0.02018033,0.4705256,0.1529151,-0.005025398,-0.004308103,0.3348938,0.7692937,0.3865227,1.035748,40,0,1,0,1,2.166539,0.1350614,0.1820102,0.0008290607,0.0001139063,30.3055,0.001824258,6.559559e-12,0.0009117171,8.348074e-05,0.0146945,0.05,0.1,0,0.0001139063,-0.01308484,0.4545816,1.335424,1.533738,34262,1.334892,693.02,79.27802
13596,1790242153.497,-0.7063825,-0.9145796,1.498514,-0.07971124,-0.9458982,-0.001809773,-0.007142858,-0.2691975,-0.009949479,-0.04044756,-0.1787489,-0.001902986,-0.0179,-0.002829873,1.419698,-0.04123324,-0.01081293,-0.002978456,-0.04540853,0.6712224,0,-0.003063431,-0.07238667,-0.02894261,0.7566463,0.3235365,-0.007629366,-0.00671896,0.5612103,1.499186,0.696901,1.764211,40,0,0,0,0,3.706499,0.1664889,0.1775693,0.0008232343,7.59375e-05,30.31277,0.001811934,6.544388e-12,0.0008890025,9.969709e-05,0.01286457,0.1,0.1,0,7.59375e-05,-0.01169275,0.3669119,1.338092,1.552035,34013,1.335454,773.04,89.17315
13597,1790242156.381,-0.5102037,-0.6599888,1.079676,-0.05130062,-0.2016693,-0.0008583771,-0.001666667,-0.2196955,-0.006562585,-0.04414772,-0.1509033,-0.001414155,-0.02763778,-0.002701496,1.053609,-0.02767904,-0.01735371,-0.002981257,-0.03121849,0.1556403,-0.03333334,-0.0004009612,-0.04866142,-0.02211191,0.56834,0.1468713,-0.006091598,-0.005464787,0.4135385,1.032447,0.4674123,1.250994,40,0,0.75,0.25,0.5,2.749631,0.1860355,0.1908105,0.0008399355,0.0001139063,30.31768,0.001806175,6.652129e-12,0.0008812984,8.494062e-05,0.01195312,0,0.1,0,0.0001139063,-0.01234287,0.4756186,1.323071,1.549558,34220,1.335742,725.83,82.10027
13598,1790242159.275,-0.4122569,-0.5268266,0.8580057,-0.04776834,-0.4727355,-0.001172673,-0.005714287,-0.168215,-0.005839384,-0.03335562,-0.1109678,-0.001098468,-0.01432572,-0.002042352,0.8197485,-0.02401685,-0.009511437,-0.002734679,-0.02774674,0.2903595,-0.04285715,-0.0007197078,-0.05172446,-0.02000035,0.4288365,0.1599485,-0.004613513,-0.004080201,0.3218417,0.8382944,0.397882,0.9813415,40,0,0.6,0.4,0.2,4.847798,0.1977194,0.1854009,0.0008333026,0.0001139063,30.32389,0.001806902,6.653962e-12,0.000893024,8.057558e-05,0.01443572,0.05,0.1,0,0.0001139063,-0.01349607,0.4745127,1.345529,1.536733,34106,1.336335,657.67,74.22775
13599,1790242162.160,-0.504269,-0.6704754,1.075509,-0.0556186,-0.2994017,-0.001175173,-0.0175,-0.2154148,-0.006946816,-0.02145237,-0.1462234,-0.001403606,-0.02187333,-0.002654043,1.022559,-0.02915428,-0.01343856,-0.002081628,-0.03153731,0.1994292,-0.03333334,-0.0005469973,-0.05686592,-0.02361785,0.5553338,0.1861763,-0.00588609,-0.005210096,0.400111,1.019696,0.4459822,1.243872,40,0,0.6666667,0.6666667,0,0.9513438,0.1966351,0.1842124,0.0008278583,7.59375e-05,30.33201,0.001794537,6.414636e-12,0.000885506,8.117301e-05,0.01565284,0.1,0.1,0,7.59375e-05,-0.01165823,0.5304871,1.328995,1.543391,34223,1.336954,582.18,65.87389
13600,1790242165.044,-0.4591975,-0.572807,0.9441506,-0.05109083,-0.9924531,-0.0008967404,-0.005714287,-0.162616,-0.006599901,-0.008413594,-0.1032561,-0.001172055,0,-0.00124395,0.8561422,-0.02738901,0,0,-0.02942467,0.6833829,-0.04285715,-0.1685872,-0.03783258,-0.01689046,0.4729033,0.2725967,-0.004404012,-0.003861299,0.35541,0.9788749,0.4730329,1.12925,40,0,0.4285715,0.1428572,0.2857143,2.880854,0.1793084,0.1883725,0.0008345931,0.0001139063,30.3387,0.001813095,3.81397e-11,0.0008924426,8.605948e-05,0.01160919,0,0.1,0,0.0001139063,-0.01217615,0.4507809,1.339709,1.532944,34220,1.337366,666.94,76.19404
13601,1790242167.975,-0.7072441,-0.9356612,1.498514,-0.07546622,0,-0.001380411,-0.05500001,-0.2964035,-0.01001057,-0.01328685,-0.2054456,-0.001971889,-0.03452001,-0.003078604,1.408462,-0.03644712,-0.02122946,-0.002011713,-0.04162661,0,0,0,-0.06446158,-0.02977976,0.7980842,0.2233215,-0.007611006,-0.007195113,0.5841026,1.482633,0.7266103,1.722714,40,0,0.6,0.2,0.4,2.413771,0.180943,0.1892568,0.0008513379,0.0001139063,30.34476,0.001817894,1.003595e-10,0.0008591167,0.0001074389,0.01473305,0.05,0.1,0,0.0001139063,-0.01218948,0.4449018,1.350307,1.540258,34008,1.337868,645.87,73.14711
13602,1790242170.876,-0.3798314,-0.5005344,0.801649,-0.04110953,-0.5035405,-0.0008371058,-0.0007142859,-0.1387397,-0.005433868,-0.009561483,-0.09155037,-0.001026505,-0.002854286,-0.001457266,0.718883,-0.02281136,-0.001757793,-0.0001504172,-0.0236735,0.314874,-0.05714286,-0.001895274,-0.03673884,-0.01437376,0.4131988,0.2186767,-0.003799269,-0.003307354,0.2979697,0.7761583,0.3784884,0.9535483,40,0,0.6666667,0.3333333,0.3333333,4.129225,0.1664738,0.1920549,0.0008501949,0.0001139063,30.3525,0.001796268,3.45379e-11,0.0008415297,0.000104543,0.01451841,0.05,0.1,0,0.0001139063,-0.01286035,0.5905167,1.331343,1.558504,34017,1.338604,598.87,67.5966
13603,1790242173.750,-0.3110648,-0.3954602,0.64029,-0.0338607,-0.2722712,-0.0007302174,-0.001428572,-0.1196572,-0.003985855,-0.009003705,-0.07996477,-0.0008297565,-0.007340001,-0.001479257,0.5954822,-0.01766837,-0.005437488,-0.0003118982,-0.01904347,0.227072,-0.07142858,-0.004923034,-0.02904171,-0.01424325,0.330468,0.1402499,-0.00326085,-0.002911595,0.2470657,0.658914,0.2843361,0.7370142,40,0.1666667,0.8333334,0.5,0.1666667,3.142357,0.1447237,0.1787739,0.0008579522,0.0001139063,30.36494,0.001804589,1.018894e-11,0.0008535146,9.312179e-05,0.01382974,0.05,0.1,0,0.0001139063,-0.01294999,0.6375519,1.315934,1.547379,34332,1.339699,604.41,68.40107
13604,1790242176.636,-0.5183611,-0.6680287,1.083259,-0.05090814,-0.2928278,-0.001043081,-0.02833333,-0.2239217,-0.00700967,-0.01945263,-0.1534361,-0.001386745,-0.03383666,-0.002889435,1.054667,-0.02677743,-0.02050121,-0.002778408,-0.0314869,0.1972054,-0.03333334,-0.001014449,-0.04569766,-0.02535937,0.5701069,0.1166014,-0.006533022,-0.005644926,0.4123143,1.087128,0.4502285,1.253438,40,0,0.6666667,0.3333333,0.3333333,3.455949,0.2279728,0.1771624,0.000860936,0.0001139063,30.37992,0.001831259,6.524473e-12,0.000883221,8.710199e-05,0.01294144,0.05,0.1,0,0.0001139063,-0.01239026,0.595605,1.303575,1.57166,34189,1.340858,640.85,72.91367
13605,1790242179.538,-0.4780723,-0.606325,0.9814166,-0.05251388,-0.5506939,-0.001072547,-0.00818182,-0.1913693,-0.006438009,-0.02654577,-0.1275015,-0.00124766,-0.01638182,-0.001971806,0.9244614,-0.02700157,-0.01015668,-0.0006603838,-0.03001625,0.3209339,-0.04545455,-0.001207337,-0.04493546,-0.01992129,0.5042428,0.1860452,-0.005274765,-0.004657575,0.3658524,0.9591898,0.4359733,1.152712,40,0,0.625,0.375,0.25,3.637472,0.1931662,0.1766358,0.000871291,3.375e-05,30.39683,0.001868297,6.011735e-12,0.0008800381,0.0001169675,0.01624917,0.2,0.1,0,3.375e-05,-0.01373341,0.7031665,1.349441,1.540981,34010,1.341956,642.68,72.2543
13606,1790242182.441,-0.4735702,-0.6088718,0.9849081,-0.04635508,-0.3505344,-0.001170928,-0.006000001,-0.1904978,-0.006597426,-0.03703099,-0.1303512,-0.001289242,-0.0181,-0.002060711,0.9307477,-0.02682506,-0.01165827,-0.001883808,-0.0301281,0.2545025,-0.04,-0.00105511,-0.04804229,-0.02379536,0.5095429,0.1784424,-0.005247702,-0.004756638,0.3686735,0.9597773,0.4411423,1.125579,40,0,0.6666667,0.3333333,0.3333333,1.96092,0.2051896,0.1743879,0.000865361,7.59375e-05,30.40728,0.001872612,6.114216e-12,0.000888621,0.0001186304,0.009370614,0,0.15,0,7.59375e-05,-0.01128111,0.6109021,1.352193,1.540436,33984,1.342551,619.63,69.93774
13607,1790242185.356,-0.2675231,-0.3546813,0.5602535,-0.02680567,-0.01721713,-0.0008099196,-0.00125,-0.1054905,-0.003249599,-0.008478155,-0.07035874,-0.0007422121,-0.004525001,-0.001307736,0.4952901,-0.01480453,-0.003335308,-0.0007604099,-0.01440535,0.01834048,-0.075,-0.002502934,-0.02427147,-0.01183792,0.2980375,0.1391104,-0.003057373,-0.002665086,0.2194879,0.5545842,0.2491694,0.6479887,40,0,1,0.3333333,0.6666667,4.385402,0.1505053,0.1734818,0.0008513006,0.0001139063,30.41666,0.001852261,6.215493e-12,0.0008789079,0.0001220522,0.01140445,0,0.1,0,0.0001139063,-0.01325456,0.5346345,1.348376,1.554849,33860,1.343286,605.5,68.11192
13608,1790242188.249,-0.3611966,-0.4594615,0.7419056,-0.03695077,-0.6890165,-0.0006194575,-0.0025,-0.1287257,-0.005061404,-0.01577583,-0.08232301,-0.0009237872,0,-0.001269524,0.6522441,-0.02098569,0,0,-0.02341223,0.4813763,-0.06,-0.002151104,-0.02889794,-0.01373976,0.3773892,0.2158699,-0.003470141,-0.002961313,0.2787281,0.7602047,0.3778834,0.8954705,40,0,0.6,0.3,0.3,3.805038,0.1917118,0.166665,0.0008659882,7.59375e-05,30.42878,0.00186879,6.381104e-12,0.0008818679,0.0001209344,0.01423797,0.1,0.1,0,7.59375e-05,-0.01374344,0.5887821,1.343711,1.53835,34108,1.344306,601.22,67.5993
13609,1790242191.161,-0.5512763,-0.706517,1.142367,-0.05273559,-0.955933,-0.0009102218,-0.002857144,-0.1998176,-0.007775774,-0.01830137,-0.1289664,-0.001427131,-0.00234,-0.001876483,1.001572,-0.03209992,-0.001547583,-0.00010857,-0.03465905,0.6504506,-0.02857143,-0.01427453,-0.04081611,-0.02126215,0.588447,0.3188998,-0.005286762,-0.00459722,0.4352649,1.153164,0.5456091,1.37169,40,0,0.3333333,0,0.3333333,3.095034,0.1853149,0.183869,0.0008696659,0.0001139063,30.44148,0.001847433,8.324897e-12,0.0008801252,9.764156e-05,0.01117987,0,0.1,0,0.0001139063,-0.01385104,0.5184845,1.348763,1.553184,33875,1.345271,607.84,68.20325
13610,1790242194.056,-0.6709427,-0.8667171,1.386149,-0.0639139,-1.079853,-0.001565699,-0.002272727,-0.2579052,-0.009657839,-0.06173479,-0.171711,-0.001747934,-0.01437091,-0.002527035,1.236482,-0.03778834,-0.008958742,-0.003301611,-0.04335295,0.6650688,-0.00909091,-0.005327204,-0.06229933,-0.03088503,0.7096726,0.3147054,-0.007166976,-0.005979036,0.5204626,1.313908,0.6268901,1.629418,40,0,0.125,0,0.125,3.266935,0.1871667,0.1833867,0.0008715689,0.0001708594,30.45383,0.001851236,1.796244e-11,0.0008942984,8.536818e-05,0.0155752,0,0.1,0,0.0001708594,-0.01464311,0.492974,1.331253,1.545019,34177,1.346048,650.18,71.68349
13611,1790242196.932,-0.447836,-0.5698742,0.9120072,-0.03931972,-0.879476,-0.0005722416,-0.00375,-0.1600022,-0.00626587,-0.03176623,-0.1027331,-0.001157538,0,-0.001636368,0.7813172,-0.02643202,0,0,-0.02564482,0.5614469,-0.05,-0.05225419,-0.03407653,-0.01697934,0.4699054,0.2671181,-0.00415761,-0.003550032,0.3458965,0.9062836,0.4421342,1.089106,40,0,0.5,0.5,0,1.96873,0.1882486,0.1736643,0.0008883981,5.0625e-05,30.46335,0.001811181,4.817833e-11,0.0008376716,8.511107e-05,0.01602958,0.15,0.05,0,5.0625e-05,-0.0134785,0.6429697,1.319968,1.541625,34352,1.346725,592.47,66.8426
13612,1790242199.773,-0.3515367,-0.450635,0.7222542,-0.03325694,-0.6171991,-0.0006209192,-0.0005,-0.1262169,-0.004849363,-0.02051152,-0.08176117,-0.0009092074,-0.000108,-0.001294136,0.6213629,-0.02029886,-0.0001482521,-0.001760337,-0.02190618,0.4562328,-0.07000001,-0.06328782,-0.02876872,-0.01548911,0.3725965,0.2103644,-0.003455818,-0.002875417,0.2707629,0.7209538,0.3516378,0.8620195,40,0,0.7777779,0.3333333,0.4444445,2.106209,0.1597039,0.1758324,0.0008708768,7.59375e-05,30.4711,0.001789437,2.088934e-11,0.0008379606,8.060018e-05,0.01012487,0,0.1,0,7.59375e-05,-0.01167024,0.7299365,1.255213,1.575839,34723,1.34724,484.3,54.83065
13613,1790242202.567,-0.4618731,-0.5981213,0.9545077,-0.04916387,-0.3782244,-0.0007819461,-0.002222223,-0.1862391,-0.006306702,-0.03177995,-0.1259727,-0.001221635,-0.01599778,-0.00243712,0.8777622,-0.02522547,-0.01029324,-0.0009133276,-0.02837637,0.2165223,-0.04444445,-0.002990812,-0.04163276,-0.02062344,0.4981242,0.1832362,-0.005334519,-0.004536927,0.3577414,0.8989859,0.4234976,1.111028,45,0.1666667,0.6666667,0.3333333,0.1666667,4.799819,0.1886022,0.1869172,0.0008753595,0.0001139063,30.48147,0.001792359,2.131923e-10,0.0008366737,8.032512e-05,0.01291068,0,0.1,0,0.0001139063,-0.01342959,0.5728025,1.223386,1.560408,35312,1.34824,601.18,66.82613
13614,1790242205.396,-0.4256442,-0.5535074,0.874757,-0.04179721,-0.5609058,-0.0006797442,-0.0008333334,-0.1651489,-0.005832972,-0.02950328,-0.1105234,-0.001094134,-0.01173,-0.001964913,0.7974639,-0.02371106,-0.0077332,-0.0008410785,-0.02655426,0.2893521,-0.06666668,-0.1073983,-0.03500519,-0.01684262,0.4556906,0.1833947,-0.00443115,-0.003833744,0.3324303,0.8104102,0.422806,1.040648,45,0,0.8000001,0.4,0.4,3.881296,0.2603645,0.1730923,0.0008878805,0.0001139063,30.49382,0.001826267,2.963853e-11,0.000859696,7.869011e-05,0.01184131,0,0.05,0,0.0001139063,-0.01391774,0.6658138,1.237537,1.580863,34879,1.34913,544.26,61.53975
13615,1790242208.202,-0.4636439,-0.5915345,0.9424168,-0.04702486,-0.6171083,-0.0008355345,-0.001818182,-0.1807895,-0.006284591,-0.04016278,-0.1202462,-0.001198896,-0.01009636,-0.002062602,0.842324,-0.02710918,-0.006563365,-0.001222253,-0.02930327,0.4045483,-0.04545455,-0.001072662,-0.03886025,-0.0199965,0.4876426,0.2164385,-0.004697807,-0.004115258,0.3596749,0.9080438,0.4529204,1.100664,45,0.1111111,0.5555556,0.2222222,0.2222222,2.96808,0.1567268,0.1808992,0.0008726949,7.59375e-05,30.50747,0.001805461,9.842948e-12,0.0008536443,7.912162e-05,0.01454928,0.1,0.1,0,7.59375e-05,-0.01394689,0.6015342,1.227332,1.567228,35176,1.350026,607.21,67.54955
13616,1790242211.012,-0.3509679,-0.4560098,0.7245991,-0.03651714,-0.228594,-0.0006833717,-0.0025,-0.1404582,-0.004681657,-0.01348669,-0.09520678,-0.0009351344,-0.0122525,-0.001722895,0.6739138,-0.01946556,-0.007636212,-0.001650065,-0.02129878,0.1230343,-0.0625,-0.004791226,-0.03036392,-0.0147636,0.3824174,0.1386426,-0.003927716,-0.003430981,0.2726561,0.6936629,0.3266373,0.8517839,45,0.08333334,0.8333334,0.3333333,0.4166667,4.305433,0.217583,0.1753622,0.0009090661,0.0001139063,30.51662,0.001831495,5.645239e-11,0.0008396932,8.273522e-05,0.01202064,0,0.1,0,0.0001139063,-0.01372844,0.5771371,1.233622,1.56697,35101,1.350578,580.32,64.35699
13617,1790242213.809,-0.529286,-0.6677344,1.083259,-0.04589747,-0.8274862,-0.0007858609,-0.0008333334,-0.2002403,-0.007360339,-0.03475537,-0.1310906,-0.001368076,-0.008239999,-0.001900708,0.9688654,-0.03015113,-0.005387302,-0.0001344875,-0.03381898,0.5343944,-0.03333334,-0.04845559,-0.04134355,-0.02101475,0.563078,0.2628115,-0.00530985,-0.004518576,0.4146442,1.057199,0.5239333,1.29512,45,0,0.4,0.4,0,3.368215,0.151993,0.1681362,0.0009165546,0.0001139063,30.52806,0.001843851,7.869999e-11,0.0008388978,8.839848e-05,0.0155991,0.05,0.1,0,0.0001139063,-0.01322353,0.6485814,1.227445,1.559468,35273,1.351678,570.9,64.46555
13618,1790242216.609,-0.3772966,-0.4770363,0.7771308,-0.03591206,-0.303398,-0.0006733099,0,-0.1525208,-0.005125091,-0.01372582,-0.1024446,-0.001005219,-0.01471667,-0.001777921,0.7267718,-0.02060463,-0.009316348,-0.001403319,-0.02256796,0.219524,-0.05833333,-0.009345604,-0.0322303,-0.01571458,0.4092693,0.1376403,-0.004056524,-0.003642273,0.300474,0.769531,0.3476621,0.9124293,45,0,0.7777779,0.2222222,0.5555556,2.093633,0.1571858,0.1629873,0.0009242698,0.0001139063,30.54266,0.001905266,2.147999e-11,0.0008751486,0.000105848,0.01152918,0,0.05,0,0.0001139063,-0.01348699,0.6639217,1.221341,1.568341,35238,1.352606,549.83,61.13111
13619,1790242219.410,-0.4223641,-0.5273815,0.8625068,-0.04418407,-0.8244544,-0.0005093398,0,-0.1511717,-0.006033314,-0.0455117,-0.09701991,-0.00109402,0,-0.00156229,0.75058,-0.02401397,0,0,-0.02574917,0.5965487,-0.05,-0.002382856,-0.03220549,-0.01661379,0.4456991,0.2530156,-0.004082649,-0.003448778,0.3350483,0.8667699,0.4271992,1.04468,45,0,0.5,0,0.5,1.385311,0.1305188,0.1837262,0.0008965851,0.0001139063,30.55578,0.001857894,8.291218e-12,0.0008644427,9.686661e-05,0.01222708,0,0.05,0,0.0001139063,-0.013831,0.5932203,1.225775,1.565558,35217,1.353657,530.81,59.20481
