step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16691,1790267567.564,-0.2512751,-0.3240171,1.498514,-0.05118616,-1.45644,-0.003201405,-0.003333334,-0.06407462,-0.01354311,-0.0335623,-0.04376562,-0.001701091,0,-0.0008429419,1.652435,-0.02386536,0,0,-0.03837498,0.9502387,-0.04324483,-0.0108816,-0.06807913,-0.01811878,2.053272,0,0,0.8128184,0.4503334,-0.005663594,-0.00286135,0.725191,1.604254,0.8087422,1.883347,0.0002221844,5.0625e-05,18.9846,0.001371296,2.953801e-16,0.001102774,4.633717e-05,0.01395653,0.1,0.1,0,5.0625e-05,-0.01097716,0.1642017,0.6740278,1,1,1,1,1,1,1,1,80,0,1.287572,1.574206,34350,0.703149,993.64,185.8744
16692,1790267570.453,-0.2421294,-0.3122843,1.498514,-0.04241731,-1.220233,-0.00174466,0,-0.07133514,-0.01336634,-0.01048081,-0.05004644,-0.001710093,-0.007964003,-0.001023113,1.685889,-0.02204645,-0.00803634,0,-0.03512962,0.4637347,-0.03043096,-0.01224963,-0.03054792,-0.005054382,1.490894,0,0,0.8278481,0.3623988,-0.005607673,-0.002808207,0.7487044,1.393117,0.7986392,1.892595,0.0002183973,5.0625e-05,18.98491,0.001351785,6.942685e-17,0.001088817,4.457074e-05,0.01207305,0.05,0.1,0,5.0625e-05,-0.009223171,0.1372757,0.7109544,0.6666667,0.5,0.5,0.5,1,1,0,0,80,0,1.281538,1.595948,34163,0.7031292,999,186.8585
16693,1790267573.333,-0.2522325,-0.3043523,1.498514,-0.03743785,0,-0.0006444338,0,-0.1111844,-0.01320092,-0.002784561,-0.08380964,-0.00183572,-0.03169,-0.001556855,1.794246,-0.02160336,-0.03401604,0,-0.03558135,0,-0.03788341,-0.01968683,0,0,0,0,0,0.8465618,0.1162657,-0.005536738,-0.003694094,0.7747815,1.667456,0.7971336,1.857214,0.0002249849,7.59375e-05,18.98396,0.001391651,3.81925e-17,0.001138453,2.82127e-05,0.01245499,0,0.1,0,7.59375e-05,-0.008502328,0.159352,0.749613,1,1,1,0.5,1,1,1,0.5,80,0,1.280121,1.587949,34275,0.7031806,992.24,186.0522
16694,1790267576.163,-0.249035,-0.3160776,1.498514,-0.03747181,-1.521827,-0.0003924458,0,-0.05194793,-0.01471761,-0.03717818,-0.03399352,-0.001772469,0,-0.0003944466,1.667168,-0.02016494,0,0,-0.03438041,1.011877,-0.0201526,-0.01022057,-0.01074532,-0.00394,2.687454,0,0,0.8625881,0.4640689,-0.005335851,-0.002321486,0.7671653,1.666941,0.8147587,1.898388,0.0002272391,7.59375e-05,18.98683,0.001378778,2.397172e-17,0.001129772,2.176664e-05,0.01346275,0.05,0.1,0,7.59375e-05,-0.01099259,0.1722091,0.7051648,1,nan,1,1,1,1,1,0,80,0,1.197487,1.621431,34872,0.703353,988.33,184.1723
16695,1790267578.984,-0.2496636,-0.3265281,1.498514,-0.04629984,-0.9697468,-0.002045415,0,-0.07394117,-0.01337059,-0.0008997342,-0.05054983,-0.001761928,-0.006326667,-0.0007140334,1.701619,-0.0227703,-0.007357302,0,-0.03396308,0.5616792,-0.03453551,-0.01255141,-0.02991126,-0.01887453,1.313703,0,0,0.8287194,0.3779677,-0.005429839,-0.002691975,0.7445845,1.62557,0.7750257,1.890656,0.000226936,7.59375e-05,18.99224,0.001407309,3.711428e-15,0.001158976,2.139654e-05,0.01114365,0,0.05,0,7.59375e-05,-0.01163473,0.1611777,0.7276251,1,1,1,1,1,1,0,0,80,0,1.19971,1.610005,34987,0.7036434,987.04,187.573
16696,1790267581.797,-0.2305491,-0.2994522,1.498514,-0.04858541,-1.568722,-0.0003437311,0,-0.05344654,-0.01275214,-0.0009932697,-0.03603844,-0.001664651,0,-0.0006697139,1.654493,-0.01963792,0,0,-0.03806139,0.02936932,-0.04022872,-0.01064539,-0.01190166,0,0.9065229,0,0,0.8681579,0.4655913,-0.005687982,-0.002120812,0.7508494,0.9783391,0.8040546,1.923262,0.0002220303,7.59375e-05,18.99957,0.00138722,4.111588e-13,0.001143887,2.130277e-05,0.01245101,0,0.05,0,7.59375e-05,-0.0071779,0.1357431,0.5671529,0,0,0,0,1,0,1,0,80,0,1.191895,1.609398,35092,0.7039391,984.33,184.5433
16697,1790267584.609,-0.2518001,-0.3185099,1.498514,-0.06086726,-1.572759,-0.006164429,-0.0075,-0.07438354,-0.01244446,-0.06148697,-0.0495606,-0.001673543,0,-0.001813459,1.615167,-0.02575743,0,0,-0.04024502,0.5874502,-0.05814978,-0.01173114,-0.088905,-0.007483633,1.711705,0,0,0.7600889,0.4353594,-0.006148772,-0.003139964,0.7108364,1.382279,0.7815784,1.860211,0.0002231195,7.59375e-05,19.0083,0.001451765,7.157466e-11,0.00120743,2.121494e-05,0.0154373,0.05,0.1,0,7.59375e-05,-0.01008863,0.1283513,0.6404969,1,1,1,1,1,0,1,0,80,0,1.180195,1.620904,35094,0.7042738,992.38,181.2246
16698,1790267587.433,-0.2485178,-0.3288692,1.498514,-0.05404327,-1.537977,-0.003381936,0,-0.06553407,-0.01349438,-0.06601747,-0.04447122,-0.001706207,0,-0.0008460251,1.678219,-0.02391574,0,0,-0.04198898,1.013478,-0.0514064,-0.01085996,-0.0680207,-0.006109907,2.285088,0,0,0.8057054,0.448316,-0.005799094,-0.002897865,0.7350518,1.589064,0.7979538,1.883843,0.0002239727,7.59375e-05,19.01422,0.001507525,2.836252e-11,0.001262913,2.063943e-05,0.01348144,0,0.05,0,7.59375e-05,-0.008711182,0.1462953,0.7480985,1,1,1,0,1,1,1,0,80,0,1.199529,1.613162,34950,0.7044955,990.15,181.7397
16699,1790267590.226,-0.2545062,-0.3087229,1.498514,-0.04800427,-0.7354344,-0.001346481,0,-0.09037372,-0.01335411,-0.01863265,-0.06181649,-0.001785816,-0.01731,-0.001097912,1.73282,-0.02186533,-0.01804817,0,-0.03474604,0.5530927,-0.0348156,-0.01474831,-0.01788877,-0.009890603,1.314712,0,0,0.8332779,0.2848065,-0.005493938,-0.003105248,0.7646267,1.685708,0.6430761,1.887905,0.0002165385,7.59375e-05,19.01894,0.001447469,3.424482e-12,0.001210383,2.05471e-05,0.01248461,0,0.05,0,7.59375e-05,-0.007194959,0.1235984,0.820803,1,1,1,1,1,0.5,0,1,80,0,1.162503,1.612801,35420,0.7045801,990.94,185.8487
16700,1790267593.042,-0.2341935,-0.3194219,1.498514,-0.03088465,-1.416797,-0.004866147,0,-0.04897953,-0.01429769,-0.0726328,-0.03264676,-0.001742578,0,-0.0003123152,1.706819,-0.02277398,0,0,-0.03399843,0.04200923,-0.0632663,-0.01095154,-0.03477388,0,0.9716448,0,0,0.7913417,0.4441419,-0.005397878,-0.002281515,0.7067903,1.042606,0.8215693,1.917373,0.0002185957,3.375e-05,19.01969,0.001438792,3.651657e-13,0.001198701,2.149471e-05,0.01550677,0.15,0.1,0,3.375e-05,-0.009851463,0.1257014,0.7379903,0,nan,0,1,1,0,1,0,80,0,1.186906,1.617776,35049,0.7046219,990.94,187.6801
16701,1790267595.836,-0.2514819,-0.2972982,1.498514,-0.03816961,0,-0.001156033,0,-0.1268947,-0.01212987,-0.001499707,-0.09161918,-0.001857096,-0.0407,-0.001353239,1.853073,-0.01811889,-0.04514779,0,-0.03054817,0,-0.03840771,-0.02177573,0,0,0,0,0,0.8584059,0,-0.005460782,-0.003747538,0.7820198,1.7083,0.8236246,1.868165,0.000218087,5.0625e-05,19.02045,0.001386379,4.550871e-14,0.001146896,2.139607e-05,0.008925769,0,0.1,0,5.0625e-05,-0.0101644,0.1176378,0.7227294,0.6666667,1,0.75,0.5,0.6666667,1,1,0,80,0,1.165691,1.617314,35322,0.7046292,993.76,187.8915
16702,1790267598.606,-0.2494573,-0.3022285,1.498514,-0.03494852,0,-0.0006549101,0,-0.08576696,-0.0131509,0,-0.06267114,-0.001867818,-0.02038001,-0.001026651,1.807573,-0.02018129,-0.02098446,0,-0.03258773,0,-0.0294647,-0.01358925,0,0,0,0,0,0.8577037,0.2316344,-0.005453587,-0.003142236,0.769109,1.755983,0.7330629,1.905265,0.0002188387,7.59375e-05,19.02081,0.001391257,7.015099e-15,0.001150952,2.146623e-05,0.01202122,0,0.1,0,7.59375e-05,-0.01086576,0.1181762,0.5851061,0.5,1,0.5,0,1,1,0,0,80,0,1.149541,1.608393,35644,0.70465,993.76,183.5817
16703,1790267601.381,-0.2565699,-0.3409475,1.498514,-0.06723361,-1.528886,-0.008423967,0,-0.09136224,-0.01237281,-0.03939736,-0.06217204,-0.001747455,0,-0.0004143885,1.622317,-0.0258092,0,0,-0.04752278,0.6250254,-0.08926716,-0.01424671,-0.1147363,-0.03233162,1.673706,0,0,0.7734763,0.439334,-0.005692301,-0.002549505,0.7059512,1.473392,0.7605261,1.898653,0.0002215198,5.0625e-05,19.02074,0.001352702,9.21609e-16,0.001110025,2.115715e-05,0.009795259,0.05,0.05,0,5.0625e-05,-0.007875171,0.1215558,0.5782998,1,nan,1,1,1,1,0,0,80,0,1.170304,1.592377,35582,0.7046355,990.7,182.3947
16704,1790267604.193,-0.2455909,-0.3200489,1.498514,-0.04328107,-1.518779,-0.00129402,0,-0.05766913,-0.01326971,0,-0.03980423,-0.001768268,0,-0.0004595739,1.669118,-0.02225376,0,0,-0.04532856,0.9081089,-0.0435041,-0.01190982,-0.06164221,-0.03758651,2.267218,0,0,0.8500845,0.4605822,-0.005435026,-0.002523189,0.745321,1.591342,0.7784488,1.92106,0.0002232806,5.0625e-05,19.01973,0.001394359,1.369882e-16,0.001149963,2.111489e-05,0.01322611,0.05,0.1,0,5.0625e-05,-0.006575771,0.1320353,0.5779421,0,nan,1,1,1,1,1,0.5,80,0,1.169723,1.628894,35125,0.7045773,995.94,179.9105
16705,1790267607.018,-0.2356834,-0.317077,1.498514,-0.0409598,-1.424049,-0.002987408,0,-0.05777758,-0.0142821,-0.0005898679,-0.03836283,-0.001742117,0,-0.0004081039,1.664894,-0.0218887,0,0,-0.03295138,0.7604844,-0.03558166,-0.009852182,-0.02436402,-0.0003406843,1.927712,0,0,0.8175837,0.4514425,-0.005390565,-0.002330333,0.7534276,1.475389,0.7868981,1.916726,0.0002175459,5.0625e-05,19.01844,0.001387612,4.284474e-17,0.001148933,2.113235e-05,0.008773966,0,0.05,0,5.0625e-05,-0.009079874,0.1230686,0.5443895,0,1,0.5,0,1,0,1,0,80,0,1.172969,1.634948,35009,0.7045278,995.94,181.9872
16706,1790267609.816,-0.2392976,-0.302185,1.498514,-0.04557069,-1.638227,-0.0007763298,0,-0.06360866,-0.0124571,-0.03923126,-0.04244274,-0.001663506,0,-0.001407538,1.552115,-0.02214672,0,0,-0.03294409,0.3905945,-0.03243739,-0.01090356,-0.05516457,-0.02969699,2.025024,0,0,0.8469746,0.4598246,-0.005866193,-0.002593891,0.7618725,1.215172,0.7818653,1.908961,0.0002194381,7.59375e-05,19.01993,0.001396462,2.78064e-17,0.001155564,2.145985e-05,0.01248811,0,0.1,0,7.59375e-05,-0.009283123,0.1568906,0.573754,0.5,nan,0.5,0.5,1,1,0,0,80,0,1.16931,1.616588,35286,0.7048072,993.36,182.3459
16707,1790267612.720,-0.2483166,-0.3287264,1.498514,-0.05532835,-1.594511,-0.001011478,0,-0.07173603,-0.0130603,-0.1131289,-0.0489757,-0.00173353,0,-0.0009538549,1.624267,-0.02597418,0,0,-0.03834845,0.7506825,-0.04247024,-0.01367214,-0.09314695,-0.03274985,2.172419,0,0,0.8240752,0.4534584,-0.005940809,-0.002756222,0.7234854,1.519796,0.6062741,1.86462,0.0002226202,7.59375e-05,19.02664,0.001406937,5.01486e-15,0.001162862,2.145483e-05,0.01107953,0,0.05,0,7.59375e-05,-0.01081432,0.1271312,0.6452643,1,1,1,1,1,1,0.5,0.5,80,0,1.283293,1.602467,34065,0.7048285,996.42,185.152
16708,1790267615.584,-0.2450483,-0.3195239,1.498514,-0.04523005,-1.493492,-0.0005002581,0,-0.05835868,-0.01473573,-0.01163514,-0.03702176,-0.001703123,0,-0.000544795,1.647668,-0.0220254,0,0,-0.03436316,1.135638,-0.0330343,-0.009999684,-0.04170191,-0.01117945,2.649684,0,0,0.8548455,0.4619763,-0.005463165,-0.002438725,0.755774,1.677925,0.8363692,1.915517,0.0002207873,7.59375e-05,19.02524,0.001410753,9.71668e-11,0.001168484,2.148098e-05,0.01231554,0,0.05,0,7.59375e-05,-0.006518792,0.1414552,0.7717429,1,nan,1,1,1,1,1,0,80,0,1.246509,1.605227,34471,0.7047969,996.42,188.9621
16709,1790267618.453,-0.2298539,-0.2920802,1.498514,-0.04338602,-1.539744,-0.0005077963,0,-0.0487832,-0.0127571,-0.003426459,-0.03293636,-0.001649176,0,-0.0004392151,1.670419,-0.0189413,0,0,-0.03448873,0.03060211,-0.03846024,-0.01022073,-0.008905335,0,1.500125,0,0,0.8728265,0.4668358,-0.005681682,-0.002129892,0.7460498,1.011827,0.8121766,1.92024,0.0002250146,7.59375e-05,19.02431,0.001439041,4.182087e-11,0.001191966,2.205985e-05,0.0100177,0,0.05,0,7.59375e-05,-0.01100592,0.1445268,0.7256865,1,nan,0,1,1,1,0,0,80,0,1.253939,1.602354,34416,0.7046982,999,192.2721
16710,1790267621.303,-0.2473027,-0.3194729,1.495139,-0.04515033,-0.8850958,-0.00263829,-0.0004166667,-0.08220431,-0.01328145,-0.007608276,-0.0587558,-0.001776023,-0.01156833,-0.0009609213,1.695819,-0.0218909,-0.01188203,-3.976496e-05,-0.03755261,0.4923838,-0.05393055,-0.01478264,-0.04623858,-0.005620924,1.266431,0,-0.008333335,0.8312165,0.3297547,-0.005504734,-0.002911934,0.7479,1.570336,0.7764763,1.880916,0.0002248935,7.59375e-05,19.02225,0.001424549,5.640162e-12,0.001178034,2.16218e-05,0.01069042,0,0.05,0,7.59375e-05,-0.009799938,0.1507694,0.7296262,0.6,1,0.7142857,0.6,1,0.5,1,0,80,0.1428572,1.254347,1.584046,34633,0.7047011,989.66,181.9211
16711,1790267624.205,-0.2467895,-0.3120322,1.498514,-0.04320046,-1.020484,-0.002045685,0,-0.07451046,-0.01303079,-0.03495893,-0.05351909,-0.001742483,-0.008906668,-0.001124381,1.676648,-0.02301775,-0.009405434,0,-0.03625499,0.421942,-0.03511926,-0.01319069,-0.03069466,-0.005944268,1.02415,0,0,0.8327472,0.360191,-0.005652181,-0.002895804,0.7522795,1.480048,0.7693407,1.88107,0.0002204183,7.59375e-05,19.0233,0.001332202,8.291558e-13,0.001091281,2.050319e-05,0.01082334,0,0.05,0,7.59375e-05,-0.009234409,0.1198489,0.7037586,0.6,1,0.625,0.5,1,1,0.3333333,0,80,0,1.294674,1.593857,34032,0.7047667,999,184.3637
16712,1790267627.090,-0.2491663,-0.3156973,1.498514,-0.04209709,-1.149479,-0.001491876,0,-0.07530107,-0.01352127,-0.01138079,-0.05335911,-0.001764047,-0.007909998,-0.0008844374,1.664893,-0.0228408,-0.008424639,0,-0.03829918,0.6631006,-0.04041073,-0.01395199,-0.06093398,-0.006934359,1.502808,0,0,0.8342409,0.370672,-0.005620248,-0.003038387,0.7463672,1.579801,0.7705429,1.889029,0.000204597,7.59375e-05,19.02293,0.001204308,6.743441e-13,0.000979442,2.026847e-05,0.0146648,0.05,0.1,0,7.59375e-05,-0.01075825,0.1228452,0.6559016,1,1,1,1,1,1,1,0,80,0,1.297575,1.575363,34217,0.7047556,999,182.2836
16713,1790267629.966,-0.2475592,-0.3147575,1.498514,-0.04584175,-1.359667,-0.00137791,0,-0.06165151,-0.0137639,-0.02732814,-0.041337,-0.001719217,-0.001914546,-0.0006755244,1.666755,-0.02189973,-0.002074481,-2.142992e-05,-0.03574886,0.7026118,-0.04006215,-0.01108809,-0.02671656,-0.005270225,1.99806,0,0,0.8472702,0.4390087,-0.005519732,-0.002510093,0.7553802,1.483678,0.7726128,1.907956,0.0002050713,7.59375e-05,19.0212,0.001144122,1.198281e-10,0.0009185985,2.045191e-05,0.01108239,0,0.05,0,7.59375e-05,-0.008334141,0.1050281,0.6391834,0.5714287,1,0.7,1,1,1,0,0,80,0,1.281798,1.581236,34335,0.7046465,999,187.9505
16714,1790267632.850,-0.2518367,-0.3217587,1.498514,-0.04806638,-1.384555,-0.002099945,-0.002826087,-0.06941702,-0.01358858,-0.04574374,-0.04611921,-0.001715451,-0.002347826,-0.0009279402,1.644418,-0.02384713,-0.002651914,0,-0.03568957,0.8424681,-0.03488721,-0.01092798,-0.05034383,-0.01301538,1.978505,0,0,0.8247225,0.4283743,-0.005661564,-0.002785888,0.7455906,1.58089,0.7913643,1.887721,0.0001976204,7.59375e-05,19.0181,0.001062999,3.740014e-10,0.0008454286,1.994953e-05,0.01023471,0,0.05,0,7.59375e-05,-0.007336278,0.09890299,0.6555752,0.9166667,0.888889,0.8571429,0.875,1,0.6666667,1,0,80,0,1.288417,1.584486,34217,0.7046096,999,186.187
16715,1790267635.705,-0.2454069,-0.317976,1.498514,-0.04627627,-1.347092,-0.001820427,-0.0015,-0.06570386,-0.01344223,-0.01294749,-0.04453797,-0.001724872,-0.002218,-0.000704802,1.649488,-0.02211747,-0.002151688,0,-0.03704733,0.6829157,-0.03834436,-0.01142985,-0.04336405,-0.0150653,1.886119,0,0,0.8387997,0.4344137,-0.005629023,-0.002627794,0.7462864,1.477928,0.7804288,1.891533,0.0001899665,7.59375e-05,19.01924,0.000944788,5.756976e-11,0.0007362258,1.859567e-05,0.01189082,0,0.05,0,7.59375e-05,-0.008963459,0.1164027,0.697354,1,0.8571429,0.7777779,0.8000001,1,1,1,0,80,0,1.265389,1.576926,34585,0.7047343,999,187.6692
16716,1790267638.551,-0.2460918,-0.3187378,1.498514,-0.04886849,-1.338776,-0.002477549,-0.0025,-0.07187723,-0.01281221,-0.02383968,-0.04955373,-0.001706994,-0.004092,-0.0008636021,1.645718,-0.02236352,-0.00479036,0,-0.03790046,0.5571555,-0.04597434,-0.01284781,-0.04752732,-0.01581987,1.586551,0,0,0.824831,0.4076651,-0.005647039,-0.002719741,0.7439067,1.405279,0.7757182,1.891901,0.000188507,5.0625e-05,19.02254,0.0009693134,2.731014e-11,0.0007625307,1.827568e-05,0.01341091,0.05,0.05,0,5.0625e-05,-0.008935872,0.1073367,0.6374785,0.625,0.75,0.6666667,0.75,1,0.6666667,1,0,80,0,1.285843,1.549189,34674,0.704851,999,183.8476
16717,1790267641.416,-0.2479759,-0.3229281,1.498514,-0.04527014,-1.273355,-0.003968456,0,-0.07322331,-0.01308966,-0.03772248,-0.05137275,-0.001737913,-0.005059999,-0.001060862,1.639001,-0.02378791,-0.006065497,0,-0.03804519,0.5115294,-0.06831513,-0.0126178,-0.05952026,-0.03071139,1.478073,0,0,0.8006622,0.3891152,-0.005803805,-0.003013206,0.7223341,1.434285,0.7513607,1.880296,0.0001930967,7.59375e-05,19.02791,0.0009677721,1.151885e-10,0.0007560949,1.858047e-05,0.01225473,0,0.1,0,7.59375e-05,-0.01017724,0.1732914,0.662748,0.6666667,0.6666667,0.8000001,0.5,1,0.5,1,0,80,0,1.275934,1.577734,34448,0.7052541,991.28,181.0937
16718,1790267644.278,-0.2471765,-0.3194878,1.498514,-0.05078981,-1.196573,-0.003480067,0,-0.07706048,-0.01308103,-0.02210087,-0.05350823,-0.001748717,-0.00698889,-0.001069504,1.678435,-0.02347782,-0.007513319,-3.093283e-06,-0.0376466,0.541397,-0.05177128,-0.01241709,-0.03968257,-0.00363935,1.573677,0,0,0.8084165,0.3718449,-0.005651998,-0.002851648,0.7381022,1.44213,0.7630528,1.892685,0.0001989409,7.59375e-05,19.03913,0.001068615,9.882739e-12,0.0008509606,1.871304e-05,0.01084975,0,0.05,0,7.59375e-05,-0.01031187,0.174422,0.6478488,0.4,0.8000001,0.5714287,0.75,1,0,1,0,80,0,1.279544,1.570643,34490,0.7056377,999,185.1789
16719,1790267647.196,-0.2444487,-0.331969,1.498514,-0.04669733,-1.483649,-0.002049965,0,-0.0592957,-0.0146445,-0.000118084,-0.03790832,-0.001696234,0,-0.0007135511,1.671069,-0.02250984,0,0,-0.03456346,0.7006261,-0.03103378,-0.009096066,-0.01793697,-0.004313403,2.063958,0,0,0.8200008,0.4523117,-0.005430756,-0.002304281,0.7558101,1.507066,0.8225939,1.913704,0.0002044963,7.59375e-05,19.04924,0.001125341,7.773079e-13,0.0009015859,1.925902e-05,0.01577905,0.05,0.1,0,7.59375e-05,-0.01030265,0.1856168,0.7405394,0,1,0.5,1,1,0,0.6666667,1,80,0,1.318307,1.587014,33835,0.7061836,999,191.6158
16720,1790267650.071,-0.2491347,-0.3230714,1.498514,-0.04367374,-1.507955,-0.0009319276,-0.005,-0.06172447,-0.0139501,-0.06586942,-0.04058975,-0.001705876,0,-0.0008788598,1.629901,-0.02297079,0,0,-0.03632098,1.138965,-0.02791513,-0.01020851,-0.04218509,-0.003336743,2.551499,0,0,0.8435893,0.4588668,-0.005626241,-0.002601048,0.7643172,1.660061,0.8290862,1.902742,0.0002198747,7.59375e-05,19.06028,0.001305366,7.975655e-14,0.001065855,1.963615e-05,0.01213094,0,0.05,0,7.59375e-05,-0.008527005,0.1829628,0.6675969,1,1,1,0.5,1,1,1,0,80,0,1.277054,1.586581,34328,0.7064098,999,182.2024
16721,1790267652.963,-0.2505603,-0.3120538,1.498514,-0.04598267,-0.7787492,-0.003305016,-0.00375,-0.1006046,-0.01301163,-0.09091923,-0.07044335,-0.00179017,-0.017005,-0.001102932,1.710395,-0.02229877,-0.01954457,0,-0.03627802,0.2668881,-0.05232346,-0.01503337,-0.04495567,-0.001231994,0.9507015,0,0,0.8158433,0.2496629,-0.005596898,-0.003089269,0.7390007,1.474556,0.7773373,1.850963,0.0002348047,5.0625e-05,19.0653,0.001374673,9.266208e-15,0.001119284,2.058376e-05,0.01245646,0.05,0.05,0,5.0625e-05,-0.005806815,0.1957197,0.670679,0.5,0.5,0.5,0,1,0,1,0,80,0,1.290407,1.59099,34116,0.7066942,999,186.0915
16722,1790267655.867,-0.2556269,-0.3165932,1.498514,-0.05476745,-1.500468,-0.002671278,-0.00375,-0.06803047,-0.01298108,-0.09491618,-0.04500194,-0.00167096,0,-0.001184276,1.650593,-0.02400368,0,0,-0.03725144,0.8326831,-0.03927757,-0.01067951,-0.02585839,-0.003508746,2.40483,0,0,0.800203,0.4468809,-0.005744766,-0.002722271,0.7415766,1.478437,0.7548447,1.893107,0.0002331774,7.59375e-05,19.07511,0.001433281,1.173352e-15,0.001178295,2.180928e-05,0.01332287,0,0.1,0,7.59375e-05,-0.009320692,0.2047133,0.6385967,0.5,0.5,0.75,1,1,1,1,0,80,0,1.299989,1.591452,33998,0.7071713,996.64,188.148
16723,1790267658.740,-0.2400754,-0.3079426,1.498514,-0.04583434,-1.580484,-0.0007767788,0,-0.05894198,-0.01262398,-0.01400341,-0.04078285,-0.001705541,0,-0.0007893712,1.611267,-0.0221846,0,0,-0.03810831,0.3982679,-0.04728207,-0.01288505,-0.06049936,-0.008035563,1.565631,0,0,0.8441561,0.4589485,-0.005782808,-0.002491533,0.7319641,1.204611,0.8273079,1.903258,0.0002357293,7.59375e-05,19.0866,0.001470288,2.607336e-16,0.001212746,2.181298e-05,0.01206895,0,0.05,0,7.59375e-05,-0.01062424,0.1952678,0.7026657,1,0.5,0.75,0.6666667,1,1,1,0.5,80,0,1.266066,1.595725,34350,0.7075219,999,190.6612
16724,1790267661.617,-0.2533141,-0.3139313,1.498514,-0.04466474,-0.7666985,-0.0009010297,0,-0.08122173,-0.01330118,-0.001708958,-0.05922623,-0.001779926,-0.01597,-0.001242881,1.73412,-0.02157366,-0.01596049,0,-0.03035807,0.5970558,-0.02877573,-0.0129626,-0.01586267,-0.001793011,1.429177,0,0,0.8482625,0.2874509,-0.005548798,-0.002949036,0.7695076,1.70038,0.7624363,1.896661,0.0002390073,5.0625e-05,19.09541,0.001512098,8.281038e-17,0.001251222,2.186845e-05,0.01437513,0.1,0.1,0,5.0625e-05,-0.01181386,0.1746562,0.7182981,1,nan,1,1,1,1,1,0,80,0,1.262308,1.602968,34308,0.7078148,996.82,185.5943
16725,1790267664.495,-0.2463265,-0.3092028,1.498514,-0.05044245,-1.597009,-0.001423773,-0.005,-0.05797003,-0.01359859,-0.0330849,-0.03824935,-0.001672185,0,-0.0005590284,1.672802,-0.02167351,0,0,-0.03431621,0.7604011,-0.0422817,-0.01026485,-0.04180221,-0.002089536,2.163828,0,0,0.8388408,0.4575399,-0.005650326,-0.002519876,0.744791,1.429252,0.7977405,1.904317,0.0002365823,7.59375e-05,19.10383,0.001515286,4.712507e-17,0.001256475,2.222844e-05,0.01279574,0,0.1,0,7.59375e-05,-0.01050644,0.1834816,0.623973,0.5,0,0.6666667,1,1,1,0,0,80,0,1.241723,1.625077,34290,0.7082497,992.34,183.3695
16726,1790267667.377,-0.238118,-0.294368,1.498514,-0.04128167,-1.584494,-0.000649713,0,-0.04812837,-0.01251382,-0.04494932,-0.03249147,-0.001627306,0,-0.0008803121,1.637268,-0.01927617,0,0,-0.0360063,0.0208144,-0.03720121,-0.0104784,-0.01622884,0,1.062714,0,0,0.8759596,0.4676806,-0.005739659,-0.002216374,0.7473902,0.9584596,0.8469593,1.924953,0.0002371632,7.59375e-05,19.1145,0.001491628,3.578979e-17,0.001232168,2.229694e-05,0.01217735,0,0.05,0,7.59375e-05,-0.01038321,0.1565595,0.6131327,0,0,0,0,1,1,1,0,80,0,1.284759,1.586706,34234,0.7085936,999,187.404
