t,state,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_fb_0,q_fb_1,q_fb_2,q_fb_3,q_fb_4,q_fb_5,q_true_0,q_true_1,q_true_2,q_true_3,q_true_4,q_true_5,gripper_cmd_m,finger_m,cup_x_b,cup_y_b,cup_top_z_b,cup_tilt_deg,jaw_x_b,jaw_y_b,jaw_z_b,base_height_m
9.320,close,0.06911,1.36238,-0.52343,0.01334,0.68378,0.00788,0.06852,1.36855,-0.52542,0.00933,0.68432,0.00729,0.06852,1.36861,-0.52549,0.00917,0.68433,0.00725,0.0000,0.0068,0.4351,0.0414,-0.0402,0.29,0.4329,0.0295,-0.0635,0.0853
9.340,moving,0.06911,1.36238,-0.52343,0.01334,0.68378,0.00788,0.06852,1.36855,-0.52542,0.00933,0.68432,0.00729,0.06853,1.36862,-0.52551,0.00912,0.68434,0.00725,0.0000,0.0068,0.4351,0.0414,-0.0402,0.29,0.4329,0.0295,-0.0635,0.0853
9.360,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06852,1.36855,-0.52542,0.00933,0.68432,0.00729,0.06854,1.36863,-0.52554,0.00915,0.68434,0.00726,0.0000,0.0068,0.4351,0.0414,-0.0402,0.30,0.4329,0.0295,-0.0635,0.0853
9.380,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06852,1.36855,-0.52542,0.00933,0.68432,0.00729,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.0000,0.0068,0.4351,0.0414,-0.0402,0.29,0.4329,0.0295,-0.0635,0.0853
9.400,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.06802,1.36927,-0.52753,0.00867,0.68670,0.00668,0.0000,0.0068,0.4352,0.0411,-0.0401,0.25,0.4330,0.0292,-0.0635,0.0853
9.420,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.06806,1.36895,-0.53012,0.00934,0.69522,0.00688,0.0000,0.0068,0.4346,0.0412,-0.0396,0.39,0.4322,0.0293,-0.0630,0.0853
9.440,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.06811,1.36642,-0.53024,0.00996,0.70995,0.00708,0.0000,0.0068,0.4328,0.0412,-0.0386,1.02,0.4301,0.0293,-0.0619,0.0853
9.460,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.06815,1.36274,-0.53006,0.01046,0.72971,0.00724,0.0000,0.0068,0.4303,0.0411,-0.0371,1.94,0.4273,0.0292,-0.0604,0.0853
9.480,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.06819,1.35881,-0.52938,0.01085,0.74488,0.00736,0.0000,0.0068,0.4285,0.0410,-0.0356,2.62,0.4252,0.0291,-0.0588,0.0853
9.500,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06856,1.36864,-0.52557,0.00916,0.68435,0.00728,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.0000,0.0068,0.4282,0.0411,-0.0343,2.76,0.4248,0.0292,-0.0575,0.0853
9.520,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.06825,1.35163,-0.52839,0.01143,0.75547,0.00754,0.0000,0.0068,0.4281,0.0411,-0.0327,2.86,0.4247,0.0292,-0.0559,0.0853
9.540,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.06827,1.34789,-0.52821,0.01164,0.75649,0.00761,0.0000,0.0068,0.4287,0.0412,-0.0311,2.72,0.4254,0.0293,-0.0544,0.0853
9.560,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.06829,1.34388,-0.52829,0.01182,0.75649,0.00766,0.0000,0.0068,0.4296,0.0413,-0.0294,2.49,0.4264,0.0294,-0.0526,0.0853
9.580,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.06830,1.33944,-0.52835,0.01197,0.75649,0.00771,0.0000,0.0068,0.4306,0.0414,-0.0274,2.24,0.4274,0.0295,-0.0507,0.0852
9.600,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.06831,1.33462,-0.52840,0.01209,0.75649,0.00774,0.0000,0.0068,0.4316,0.0415,-0.0254,1.97,0.4286,0.0296,-0.0486,0.0852
9.620,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06823,1.35529,-0.52840,0.01115,0.74999,0.00746,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.0000,0.0068,0.4327,0.0415,-0.0231,1.68,0.4298,0.0297,-0.0464,0.0852
9.640,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.06832,1.32460,-0.52854,0.01227,0.75649,0.00779,0.0000,0.0068,0.4338,0.0416,-0.0210,1.39,0.4310,0.0298,-0.0443,0.0852
9.660,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.06833,1.32048,-0.52866,0.01235,0.75649,0.00781,0.0000,0.0068,0.4347,0.0417,-0.0192,1.15,0.4320,0.0299,-0.0425,0.0853
9.680,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.06833,1.31713,-0.52874,0.01240,0.75649,0.00783,0.0000,0.0068,0.4354,0.0418,-0.0177,0.95,0.4328,0.0299,-0.0410,0.0853
9.700,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.06834,1.31439,-0.52878,0.01245,0.75649,0.00784,0.0000,0.0068,0.4360,0.0418,-0.0165,0.79,0.4334,0.0300,-0.0398,0.0853
9.720,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.06834,1.31217,-0.52881,0.01249,0.75649,0.00786,0.0000,0.0068,0.4365,0.0418,-0.0155,0.66,0.4340,0.0300,-0.0389,0.0853
9.740,moving,0.06851,1.29478,-0.52791,0.01233,0.75586,0.00712,0.06831,1.32953,-0.52844,0.01218,0.75649,0.00777,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.0000,0.0068,0.4368,0.0419,-0.0147,0.56,0.4344,0.0301,-0.0381,0.0853
9.760,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.06835,1.30888,-0.52882,0.01254,0.75649,0.00787,0.0000,0.0068,0.4371,0.0419,-0.0140,0.48,0.4347,0.0301,-0.0374,0.0853
9.780,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.06834,1.30768,-0.52881,0.01255,0.75649,0.00787,0.0000,0.0068,0.4374,0.0419,-0.0135,0.41,0.4350,0.0301,-0.0369,0.0853
9.800,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.06777,1.30660,-0.53095,0.01170,0.75883,0.00712,0.0000,0.0068,0.4378,0.0416,-0.0127,0.35,0.4354,0.0298,-0.0361,0.0853
9.820,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.06775,1.30659,-0.53932,0.01161,0.76735,0.00709,0.0000,0.0068,0.4387,0.0417,-0.0112,0.35,0.4363,0.0298,-0.0346,0.0853
9.840,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.06774,1.30673,-0.55063,0.01165,0.78205,0.00710,0.0000,0.0068,0.4393,0.0417,-0.0094,0.55,0.4368,0.0299,-0.0328,0.0853
9.860,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06834,1.31036,-0.52882,0.01251,0.75649,0.00786,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.0000,0.0068,0.4381,0.0417,-0.0070,1.23,0.4353,0.0298,-0.0303,0.0853
9.880,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.06774,1.29698,-0.55622,0.01168,0.82178,0.00711,0.0000,0.0068,0.4362,0.0416,-0.0043,1.94,0.4332,0.0297,-0.0276,0.0853
9.900,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.06774,1.29073,-0.55440,0.01165,0.82780,0.00711,0.0000,0.0068,0.4359,0.0416,-0.0020,2.02,0.4329,0.0297,-0.0253,0.0853
9.920,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.06774,1.28486,-0.55487,0.01167,0.83575,0.00711,0.0000,0.0068,0.4359,0.0416,0.0007,2.14,0.4328,0.0297,-0.0226,0.0853
9.940,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.06775,1.27872,-0.55464,0.01167,0.84057,0.00711,0.0000,0.0068,0.4362,0.0416,0.0033,2.08,0.4331,0.0297,-0.0200,0.0853
9.960,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.06774,1.27286,-0.55468,0.01167,0.84108,0.00711,0.0000,0.0068,0.4372,0.0417,0.0059,1.77,0.4342,0.0298,-0.0174,0.0853
9.980,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06773,1.30318,-0.55615,0.01168,0.80290,0.00711,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.0000,0.0068,0.4382,0.0417,0.0082,1.46,0.4354,0.0299,-0.0151,0.0852
10.000,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.06774,1.26342,-0.55516,0.01167,0.84106,0.00710,0.0000,0.0068,0.4390,0.0418,0.0101,1.20,0.4363,0.0300,-0.0132,0.0852
10.020,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.06774,1.25996,-0.55531,0.01167,0.84105,0.00710,0.0000,0.0068,0.4397,0.0418,0.0117,0.99,0.4370,0.0300,-0.0117,0.0852
10.040,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.06774,1.25715,-0.55541,0.01168,0.84105,0.00710,0.0000,0.0068,0.4402,0.0419,0.0129,0.83,0.4376,0.0301,-0.0104,0.0853
10.060,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.06774,1.25486,-0.55548,0.01168,0.84105,0.00710,0.0000,0.0068,0.4406,0.0419,0.0139,0.69,0.4381,0.0301,-0.0094,0.0853
10.080,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.06774,1.25299,-0.55554,0.01168,0.84104,0.00710,0.0000,0.0068,0.4409,0.0419,0.0148,0.58,0.4385,0.0301,-0.0086,0.0853
10.100,moving,0.06791,1.23695,-0.55475,0.01139,0.84052,0.00634,0.06774,1.26766,-0.55495,0.01166,0.84107,0.00710,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.0000,0.0068,0.4412,0.0419,0.0155,0.49,0.4388,0.0301,-0.0079,0.0853
10.120,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.06774,1.25023,-0.55559,0.01168,0.84104,0.00710,0.0000,0.0068,0.4414,0.0419,0.0160,0.42,0.4390,0.0301,-0.0074,0.0853
10.140,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.06774,1.24922,-0.55560,0.01168,0.84104,0.00710,0.0000,0.0068,0.4416,0.0420,0.0165,0.36,0.4392,0.0302,-0.0069,0.0853
10.160,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.06774,1.24840,-0.55561,0.01168,0.84104,0.00710,0.0000,0.0068,0.4418,0.0420,0.0168,0.32,0.4394,0.0302,-0.0066,0.0853
10.180,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.06774,1.24773,-0.55561,0.01168,0.84105,0.00710,0.0000,0.0068,0.4419,0.0420,0.0171,0.28,0.4395,0.0302,-0.0063,0.0853
10.200,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.06717,1.24711,-0.55779,0.01089,0.84338,0.00633,0.0000,0.0068,0.4422,0.0416,0.0178,0.25,0.4399,0.0298,-0.0056,0.0853
10.220,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06774,1.25147,-0.55557,0.01168,0.84104,0.00710,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.0000,0.0068,0.4429,0.0417,0.0191,0.27,0.4405,0.0299,-0.0043,0.0853
10.240,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.06714,1.24937,-0.58085,0.01082,0.86661,0.00632,0.0000,0.0068,0.4439,0.0418,0.0209,0.37,0.4415,0.0300,-0.0024,0.0853
10.260,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.06714,1.25064,-0.59662,0.01085,0.88750,0.00633,0.0000,0.0068,0.4442,0.0418,0.0232,0.74,0.4417,0.0300,-0.0002,0.0853
10.280,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.06714,1.24825,-0.60535,0.01085,0.91001,0.00632,0.0000,0.0068,0.4431,0.0418,0.0258,1.39,0.4403,0.0299,0.0024,0.0853
10.300,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.06714,1.24330,-0.60616,0.01083,0.91694,0.00632,0.0000,0.0068,0.4430,0.0418,0.0281,1.44,0.4401,0.0299,0.0048,0.0853
10.320,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.06714,1.23781,-0.60703,0.01085,0.92542,0.00632,0.0000,0.0068,0.4427,0.0418,0.0307,1.59,0.4398,0.0299,0.0073,0.0853
10.340,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06715,1.24746,-0.56620,0.01082,0.85190,0.00631,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.0000,0.0068,0.4420,0.0417,0.0334,1.80,0.4391,0.0299,0.0100,0.0853
10.360,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.06714,1.22574,-0.60674,0.01083,0.93884,0.00631,0.0000,0.0068,0.4423,0.0417,0.0359,1.68,0.4394,0.0299,0.0126,0.0853
10.380,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.06714,1.22077,-0.60687,0.01083,0.93902,0.00632,0.0000,0.0068,0.4430,0.0418,0.0381,1.41,0.4402,0.0300,0.0148,0.0853
10.400,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.06714,1.21670,-0.60708,0.01082,0.93901,0.00631,0.0000,0.0068,0.4437,0.0418,0.0400,1.16,0.4410,0.0300,0.0166,0.0853
10.420,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.06715,1.21338,-0.60723,0.01083,0.93900,0.00631,0.0000,0.0068,0.4442,0.0419,0.0415,0.96,0.4416,0.0301,0.0181,0.0853
10.440,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.06714,1.21069,-0.60734,0.01083,0.93899,0.00631,0.0000,0.0068,0.4447,0.0419,0.0427,0.80,0.4421,0.0301,0.0193,0.0853
10.460,moving,0.06733,1.19072,-0.60667,0.01055,0.93867,0.00556,0.06714,1.23159,-0.60691,0.01084,0.93515,0.00632,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.0000,0.0068,0.4450,0.0419,0.0437,0.67,0.4425,0.0301,0.0203,0.0853
10.480,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.06714,1.20670,-0.60747,0.01084,0.93898,0.00631,0.0000,0.0068,0.4453,0.0420,0.0445,0.56,0.4428,0.0301,0.0211,0.0853
10.500,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.06659,1.20508,-0.60971,0.01015,0.94131,0.00553,0.0000,0.0068,0.4457,0.0416,0.0457,0.47,0.4433,0.0298,0.0223,0.0853
10.520,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.06657,1.20437,-0.61816,0.01010,0.94983,0.00552,0.0000,0.0068,0.4464,0.0417,0.0476,0.42,0.4440,0.0299,0.0242,0.0853
10.540,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.06655,1.20519,-0.63285,0.01009,0.96454,0.00553,0.0000,0.0068,0.4474,0.0418,0.0500,0.47,0.4449,0.0299,0.0266,0.0853
10.560,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.06655,1.20748,-0.65349,0.01010,0.98544,0.00553,0.0000,0.0068,0.4484,0.0418,0.0529,0.61,0.4460,0.0300,0.0295,0.0853
10.580,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06714,1.20848,-0.60741,0.01083,0.93899,0.00631,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.0000,0.0068,0.4485,0.0419,0.0561,1.02,0.4459,0.0300,0.0327,0.0853
10.600,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.06656,1.20361,-0.67679,0.01011,1.01798,0.00553,0.0000,0.0068,0.4490,0.0419,0.0590,0.93,0.4464,0.0301,0.0356,0.0853
10.620,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.06655,1.19970,-0.68436,0.01010,1.02646,0.00553,0.0000,0.0068,0.4498,0.0420,0.0622,0.77,0.4472,0.0302,0.0388,0.0853
10.640,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.06655,1.19403,-0.68814,0.01012,1.03979,0.00554,0.0000,0.0068,0.4492,0.0419,0.0654,0.98,0.4465,0.0301,0.0421,0.0853
10.660,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.06656,1.18886,-0.68797,0.01011,1.04853,0.00553,0.0000,0.0068,0.4483,0.0419,0.0677,1.19,0.4456,0.0301,0.0443,0.0853
10.680,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.06656,1.18476,-0.68767,0.01011,1.05138,0.00553,0.0000,0.0068,0.4483,0.0419,0.0694,1.15,0.4456,0.0301,0.0461,0.0853
10.700,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.20786,-0.67161,0.01011,1.01010,0.00553,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.0000,0.0068,0.4487,0.0419,0.0709,0.96,0.4461,0.0301,0.0476,0.0853
10.720,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.06656,1.17862,-0.68772,0.01011,1.05142,0.00553,0.0000,0.0068,0.4490,0.0419,0.0722,0.80,0.4465,0.0301,0.0488,0.0853
10.740,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.06655,1.17638,-0.68775,0.01010,1.05141,0.00553,0.0000,0.0068,0.4493,0.0420,0.0732,0.67,0.4468,0.0301,0.0498,0.0853
10.760,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.06655,1.17454,-0.68777,0.01011,1.05140,0.00553,0.0000,0.0068,0.4495,0.0420,0.0740,0.56,0.4471,0.0302,0.0507,0.0853
10.780,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.06655,1.17306,-0.68777,0.01011,1.05139,0.00553,0.0000,0.0068,0.4497,0.0420,0.0747,0.48,0.4473,0.0302,0.0513,0.0853
10.800,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.06655,1.17183,-0.68777,0.01011,1.05139,0.00553,0.0000,0.0068,0.4498,0.0420,0.0753,0.41,0.4474,0.0302,0.0519,0.0853
10.820,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.18139,-0.68767,0.01011,1.05144,0.00553,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.0000,0.0068,0.4499,0.0420,0.0757,0.35,0.4476,0.0302,0.0523,0.0853
10.840,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.06655,1.17004,-0.68776,0.01011,1.05138,0.00552,0.0000,0.0068,0.4500,0.0420,0.0761,0.30,0.4477,0.0302,0.0527,0.0852
10.860,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.06655,1.16939,-0.68775,0.01011,1.05138,0.00553,0.0000,0.0068,0.4501,0.0420,0.0764,0.27,0.4478,0.0302,0.0530,0.0853
10.880,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.06655,1.16885,-0.68774,0.01011,1.05137,0.00553,0.0000,0.0068,0.4502,0.0420,0.0766,0.24,0.4478,0.0302,0.0532,0.0852
10.900,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.06655,1.16841,-0.68773,0.01011,1.05137,0.00553,0.0000,0.0068,0.4502,0.0420,0.0768,0.21,0.4479,0.0302,0.0534,0.0853
10.920,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.06654,1.16807,-0.68773,0.01010,1.05137,0.00553,0.0000,0.0068,0.4502,0.0420,0.0770,0.19,0.4479,0.0302,0.0536,0.0853
10.940,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06655,1.17085,-0.68776,0.01011,1.05138,0.00553,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.0000,0.0068,0.4503,0.0420,0.0771,0.18,0.4480,0.0302,0.0537,0.0853
10.960,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.06654,1.16754,-0.68772,0.01011,1.05137,0.00553,0.0000,0.0068,0.4503,0.0420,0.0772,0.17,0.4480,0.0302,0.0538,0.0853
10.980,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.06654,1.16735,-0.68771,0.01011,1.05137,0.00553,0.0000,0.0068,0.4503,0.0420,0.0773,0.16,0.4480,0.0302,0.0539,0.0853
11.000,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.06654,1.16719,-0.68771,0.01011,1.05137,0.00553,0.0000,0.0068,0.4503,0.0420,0.0774,0.15,0.4480,0.0302,0.0539,0.0853
11.020,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.06654,1.16707,-0.68771,0.01010,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0774,0.14,0.4481,0.0302,0.0540,0.0853
11.040,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.06654,1.16696,-0.68770,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0775,0.14,0.4481,0.0302,0.0540,0.0853
11.060,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16777,-0.68772,0.01011,1.05137,0.00553,0.06654,1.16688,-0.68770,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0775,0.13,0.4481,0.0302,0.0541,0.0853
11.080,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16688,-0.68770,0.01011,1.05137,0.00553,0.06654,1.16681,-0.68769,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0775,0.13,0.4481,0.0302,0.0541,0.0853
11.100,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16688,-0.68770,0.01011,1.05137,0.00553,0.06654,1.16675,-0.68769,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0776,0.13,0.4481,0.0302,0.0541,0.0853
11.120,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16688,-0.68770,0.01011,1.05137,0.00553,0.06654,1.16671,-0.68769,0.01010,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0776,0.12,0.4481,0.0302,0.0542,0.0853
11.140,moving,0.06675,1.15813,-0.68682,0.00984,1.05141,0.00478,0.06654,1.16688,-0.68770,0.01011,1.05137,0.00553,0.06654,1.16666,-0.68768,0.01011,1.05137,0.00553,0.0000,0.0068,0.4504,0.0420,0.0776,0.12,0.4481,0.0302,0.0542,0.0853
