step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
2595,1790181806.399,-0.129324,-0.1680853,1.498514,-0.01707182,-0.0008991875,0,-0.05278588,-0.01818611,-0.0009988828,-0.0486852,-0.001931837,-0.02761334,-0.000694996,1.907241,-0.01558875,-0.0301202,0,-0.03191619,-0.02448101,-0.0160829,0.8618201,0.1184082,-0.005144465,-0.002914357,0.8684628,1.752644,0.798186,1.916076,8.224294e-05,7.59375e-05,12.35005,0.0001007554,1.706358e-07,2.015969e-07,1.814023e-05,0.01433159,0,0.1,0,7.59375e-05,-0.009075574,0.02300917,1.047855,1.574628,37485,0.4892652,999,182.5599
2596,1790181809.005,-0.1271652,-0.1702802,1.498514,-0.01847173,-0.0008767718,-0.01416667,-0.04942593,-0.01801393,-0.1036375,-0.04430045,-0.001902559,-0.02621001,-0.0008736595,1.890449,-0.01564115,-0.02860556,-0.000356942,-0.03216464,-0.0307562,-0.01667833,0.859739,0.1369047,-0.005227487,-0.002893357,0.8589908,1.696176,0.7948331,1.900665,8.601366e-05,5.0625e-05,12.35032,0.000158575,1.765997e-07,2.042368e-07,7.218046e-05,0.01572282,0.05,0.05,0,5.0625e-05,-0.008292923,0.01839805,1.045864,1.553107,37824,0.4892421,998.8,182.8526
2597,1790181811.596,-0.1253177,-0.1650661,1.498514,-0.0169161,-0.0009666264,-0.005,-0.04481634,-0.01917837,-0.0005928033,-0.03861334,-0.0019481,-0.02247001,-0.0004610288,1.908325,-0.01438549,-0.02510737,0,-0.02817221,-0.02863958,-0.01265639,0.8643538,0.1750818,-0.005061766,-0.002642869,0.8699049,1.768352,0.8363811,1.931202,8.121837e-05,7.59375e-05,12.35035,0.0001391769,1.711935e-07,1.982383e-07,5.758913e-05,0.0141684,0,0.1,0,7.59375e-05,-0.008209238,0.0178743,1.051312,1.533084,38037,0.4892311,999,183.8113
2598,1790181814.188,-0.1299398,-0.1637459,1.498514,-0.01787055,-0.0009860056,0,-0.04893024,-0.01859049,-0.0008113994,-0.04303426,-0.00193584,-0.02645667,-0.0005220616,1.900849,-0.01429981,-0.02806796,0,-0.02937953,-0.03309184,-0.01462521,0.8590075,0.1363009,-0.005093233,-0.00280494,0.864649,1.752463,0.8156058,1.918629,8.042835e-05,5.0625e-05,12.34735,0.0001500718,1.721751e-07,2.023047e-07,6.926902e-05,0.01501469,0.05,0.05,0,5.0625e-05,-0.009656439,0.01660562,1.047644,1.537097,38032,0.4890716,999,183.4034
2599,1790181816.771,-0.1281737,-0.1660445,1.498514,-0.01668483,-0.001093098,0,-0.05130368,-0.01921643,-0.004120775,-0.04436163,-0.001961049,-0.02729001,-0.0007331598,1.906699,-0.01390396,-0.02929733,0,-0.02690128,-0.02437051,-0.01373642,0.8737036,0.1196751,-0.0050664,-0.002776989,0.8772645,1.757703,0.8631308,1.919926,8.263539e-05,5.0625e-05,12.34135,0.0001294289,1.699535e-07,2.029167e-07,4.642066e-05,0.01058212,0,0.05,0,5.0625e-05,-0.00997304,0.0176672,1.045131,1.530553,38166,0.488893,999,183.3493
2600,1790181819.377,-0.1278836,-0.166163,1.498514,-0.01632944,-0.001358507,0,-0.05115116,-0.01907155,-9.265503e-05,-0.04575128,-0.001941153,-0.02737333,-0.000924484,1.912875,-0.01539107,-0.03124548,0,-0.02973215,-0.0262909,-0.01445997,0.8630704,0.1164749,-0.00505487,-0.002701685,0.8708827,1.773213,0.8240373,1.922207,8.218361e-05,5.0625e-05,12.3337,0.0001079315,1.674361e-07,2.011529e-07,2.537933e-05,0.01065992,0,0.05,0,5.0625e-05,-0.0104865,0.01937171,1.036058,1.5638,37811,0.4887295,994.97,182.7112
2601,1790181822.005,-0.1235738,-0.1658302,1.498514,-0.0179696,-0.0009035188,0,-0.03879214,-0.01922508,-6.282599e-05,-0.03448573,-0.001962786,-0.01792,-0.0008032775,1.903449,-0.01513512,-0.02064779,0,-0.02915205,-0.02670776,-0.01162997,0.8679508,0.2350397,-0.005178479,-0.002471482,0.8624828,1.766714,0.8330717,1.935259,7.904438e-05,5.0625e-05,12.33105,9.877274e-05,1.657182e-07,1.942256e-07,1.936841e-05,0.01001897,0,0.05,0,5.0625e-05,-0.009681331,0.01699177,1.016788,1.576697,37904,0.48878,999,183.8621
2602,1790181824.617,-0.1269655,-0.163719,1.498514,-0.01639986,-0.001067765,0,-0.04811047,-0.01832309,-0.06037972,-0.04255677,-0.001944682,-0.02708001,-0.0006431227,1.906114,-0.01442928,-0.02986574,0,-0.02880713,-0.0287507,-0.01472596,0.8641882,0.1170595,-0.005121628,-0.002793542,0.8715019,1.766984,0.8009892,1.920416,7.990027e-05,7.59375e-05,12.33234,9.743092e-05,1.645516e-07,1.963567e-07,1.716974e-05,0.01449703,0,0.1,0,7.59375e-05,-0.01114166,0.01667654,1.033312,1.572622,37723,0.488717,999,183.366
2603,1790181827.187,-0.1289122,-0.1652986,1.498514,-0.01829524,-0.0008937526,0,-0.04870371,-0.01785703,-0.003690667,-0.04635363,-0.001907414,-0.025095,-0.0009616627,1.893211,-0.01671964,-0.02863247,0,-0.03196605,-0.02949399,-0.01547572,0.8630427,0.1467867,-0.005158107,-0.002856738,0.8584517,1.75142,0.7988769,1.89774,8.144593e-05,7.59375e-05,12.32664,9.705374e-05,1.655174e-07,1.977712e-07,1.524452e-05,0.01326029,0,0.05,0,7.59375e-05,-0.01077546,0.01619693,1.026603,1.53633,38356,0.4884369,999,183.4877
2604,1790181829.807,-0.1263923,-0.1644946,1.498514,-0.01749501,-0.001083915,0,-0.0433863,-0.01863705,-0.008203119,-0.03808795,-0.001945201,-0.02328,-0.0007970388,1.901499,-0.01479577,-0.02622993,0,-0.02954638,-0.02713577,-0.01315107,0.8690585,0.17665,-0.005205176,-0.00260633,0.8630235,1.759497,0.7781007,1.918279,7.877828e-05,5.0625e-05,12.3174,9.358901e-05,1.624569e-07,1.981499e-07,1.445012e-05,0.01306434,0.05,0.05,0,5.0625e-05,-0.008304945,0.01682176,1.033194,1.580132,37616,0.4882809,999,182.6025
2605,1790181832.431,-0.1270585,-0.1660083,1.498514,-0.01637749,-0.0009678811,-0.007857144,-0.04740977,-0.0184731,-0.002741062,-0.04020646,-0.001942786,-0.02595715,-0.0006797678,1.903867,-0.01419274,-0.02913914,0,-0.0290397,-0.02924448,-0.01279823,0.8673393,0.1335776,-0.005152171,-0.002680334,0.8660285,1.765516,0.8117236,1.93269,7.821126e-05,5.0625e-05,12.31431,9.349483e-05,1.594613e-07,1.959405e-07,1.492817e-05,0.01018996,0,0.05,0,5.0625e-05,-0.01017474,0.01911718,1.048461,1.569471,37550,0.4882655,999,182.9602
2606,1790181835.049,-0.1292295,-0.1626061,1.498514,-0.01710961,-0.001073508,-0.01,-0.05033357,-0.01884494,-0.002105837,-0.04403588,-0.001945327,-0.02775001,-0.0006802855,1.90215,-0.01440539,-0.03111139,0,-0.03179143,-0.03507862,-0.0164271,0.8566093,0.1169535,-0.005271582,-0.00295334,0.8618288,1.702322,0.7924448,1.914399,7.843974e-05,5.0625e-05,12.31299,9.4707e-05,1.61108e-07,1.941189e-07,1.591203e-05,0.01258519,0.05,0.1,0,5.0625e-05,-0.009052842,0.01694269,1.034712,1.577135,37637,0.4881831,999,183.9414
2607,1790181837.685,-0.1327332,-0.1644178,1.498514,-0.01498902,-0.001415881,0,-0.06234888,-0.01860204,0,-0.05324474,-0.001928514,-0.03620001,-0.0007821805,1.943425,-0.01388589,-0.03800712,0,-0.028157,-0.02803127,-0.01545675,0.8680754,0,-0.004983939,-0.003085359,0.8715633,1.776597,0.838577,1.935783,7.606891e-05,5.0625e-05,12.31194,9.245035e-05,1.633987e-07,2.02401e-07,1.601563e-05,0.0119894,0.05,0.1,0,5.0625e-05,-0.009616644,0.01779854,1.04823,1.580994,37388,0.4882319,999,183.044
2608,1790181840.307,-0.1253685,-0.1645148,1.498514,-0.01671725,-0.001282875,0,-0.04493415,-0.01802285,-0.0008722681,-0.0383999,-0.001935158,-0.02408401,-0.0005455121,1.894544,-0.01438009,-0.02658069,0,-0.03091704,-0.04159496,-0.01416934,0.8563318,0.163329,-0.005169268,-0.002785461,0.8680668,1.715412,0.7922498,1.922685,7.756311e-05,3.375e-05,12.31273,9.53513e-05,1.636354e-07,1.994838e-07,1.742507e-05,0.01146886,0.1,0.1,0,3.375e-05,-0.006656555,0.01921099,1.043764,1.571839,37583,0.4881696,999,182.4555
2609,1790181842.939,-0.1285592,-0.1725697,1.498514,-0.01746939,-0.0007068917,0,-0.05217732,-0.01954341,-0.001076251,-0.04751931,-0.001910969,-0.02872,-0.0005702141,1.909624,-0.01524464,-0.03243247,0,-0.03165635,-0.03456413,-0.01467384,0.8563358,0.1152961,-0.005013779,-0.00289015,0.8701568,1.780372,0.8571854,1.924204,8.1256e-05,5.0625e-05,12.30977,9.716436e-05,1.663903e-07,2.029199e-07,1.553904e-05,0.01025834,0,0.1,0,5.0625e-05,-0.00917923,0.01836176,1.051465,1.567852,37530,0.4880805,996.88,182.5072
2610,1790181845.570,-0.1321597,-0.1681889,1.498514,-0.01505312,-0.001362483,0,-0.06217508,-0.01866076,-4.920363e-05,-0.05591311,-0.001942735,-0.03604667,-0.0008472686,1.929775,-0.01538973,-0.0382465,0,-0.03272371,-0.02965946,-0.01804136,0.8555276,0,-0.005193438,-0.003098128,0.8746285,1.790193,0.8036836,1.908627,7.979412e-05,7.59375e-05,12.30752,9.492134e-05,1.666861e-07,1.992563e-07,1.476128e-05,0.01445737,0,0.1,0,7.59375e-05,-0.008771118,0.01592955,1.039427,1.583607,37477,0.4879934,996.88,183.5833
2611,1790181848.210,-0.1280408,-0.1653699,1.498514,-0.01693631,-0.0009479636,0,-0.04960492,-0.01837537,0,-0.04241892,-0.001935713,-0.02686501,-0.0007411877,1.915637,-0.01480483,-0.03065503,0,-0.03012229,-0.02612276,-0.01471854,0.8662103,0.1171567,-0.005168994,-0.002743552,0.8612534,1.764365,0.8022191,1.923836,7.829363e-05,7.59375e-05,12.30592,9.413675e-05,1.697037e-07,1.954742e-07,1.547794e-05,0.01430815,0,0.05,0,7.59375e-05,-0.008555829,0.0185528,1.056287,1.571039,37415,0.487986,999,183.5054
2612,1790181850.826,-0.1277259,-0.1676881,1.498514,-0.01666012,-0.001042698,0,-0.04510088,-0.01895532,-0.001667936,-0.03955682,-0.001940175,-0.02289334,-0.0007156318,1.902799,-0.01467338,-0.02484817,0,-0.02853942,-0.02502398,-0.0129369,0.8684106,0.1760037,-0.00500943,-0.002603816,0.8637847,1.800614,0.804722,1.918304,7.953642e-05,2.25e-05,12.30691,9.669374e-05,1.738019e-07,1.999883e-07,1.678353e-05,0.01425102,0.15,0.05,0,2.25e-05,-0.002690958,0.02197796,1.041826,1.56749,37674,0.4880231,999,183.7658
2613,1790181853.483,-0.1249207,-0.1643329,1.498514,-0.0190739,-0.0006726919,0,-0.03784935,-0.01894478,0,-0.02975926,-0.001949492,-0.01914,-0.0004388549,1.903124,-0.01274365,-0.01991516,0,-0.02761833,-0.01808671,-0.01026348,0.8785622,0.2350527,-0.005103232,-0.002360232,0.8543085,1.826895,0.8489728,1.929893,8.311184e-05,3.375e-05,12.30735,9.919663e-05,1.691483e-07,2.039895e-07,1.571166e-05,0.008924324,0,0.1,0,3.375e-05,-0.008791675,0.02296578,1.065486,1.577492,37194,0.4879881,999,183.3748
2614,1790181856.124,-0.1247393,-0.1659438,1.498514,-0.01721879,-0.0009402566,0,-0.04802085,-0.01809438,-0.0003965187,-0.0412816,-0.001956616,-0.02855,-0.0006884245,1.92035,-0.01438433,-0.02999063,0,-0.03046131,-0.01951373,-0.0131679,0.8749374,0.1196876,-0.005150645,-0.00280247,0.867747,1.776954,0.7801776,1.925847,8.978637e-05,5.0625e-05,12.30748,0.0001216773,1.81961e-07,2.147222e-07,3.149426e-05,0.01478431,0,0.1,0,5.0625e-05,-0.006675428,0.02254852,1.056004,1.578102,37319,0.4881134,999,182.9997
2615,1790181858.767,-0.1273042,-0.1636042,1.498514,-0.01685991,-0.001166714,0,-0.04742123,-0.01888934,0,-0.04148126,-0.001932131,-0.02584801,-0.0007319036,1.906245,-0.01446905,-0.02800783,0,-0.02849316,-0.0250198,-0.01286958,0.8694171,0.140999,-0.005061987,-0.002677015,0.8723249,1.778676,0.7959484,1.926023,8.669474e-05,5.0625e-05,12.31193,0.0001037797,1.666381e-07,2.055051e-07,1.671285e-05,0.01122177,0,0.05,0,5.0625e-05,-0.009104657,0.02088645,1.061214,1.574613,37295,0.4880658,999,182.8001
2616,1790181861.396,-0.1276498,-0.1687232,1.498514,-0.01755811,-0.0009927992,0,-0.05044797,-0.01874583,-0.002075478,-0.04400561,-0.001943747,-0.02734001,-0.0006696383,1.915345,-0.01441625,-0.02960998,-1.7748e-05,-0.02986122,-0.02950737,-0.01411222,0.8616376,0.1166738,-0.005097137,-0.002850324,0.8714802,1.788403,0.8270528,1.922058,7.991165e-05,5.0625e-05,12.30702,9.499206e-05,1.643868e-07,2.00919e-07,1.47151e-05,0.01025119,0,0.05,0,5.0625e-05,-0.009948228,0.01800386,1.049872,1.571546,37500,0.487897,999,183.6291
2617,1790181864.003,-0.123374,-0.1654278,1.498514,-0.01787779,-0.0008008069,0,-0.03284696,-0.01764301,-0.0004581499,-0.02836392,-0.001906606,-0.01381,-0.0004651469,1.902474,-0.01439337,-0.01463879,-8.474875e-05,-0.02841143,-0.02383865,-0.0112915,0.8650025,0.292361,-0.005242186,-0.002296695,0.8564436,1.731678,0.7980654,1.923847,7.757869e-05,5.0625e-05,12.30187,9.210043e-05,1.620176e-07,1.97212e-07,1.416251e-05,0.01388144,0.05,0.1,0,5.0625e-05,-0.008207644,0.01738392,1.046197,1.55507,37790,0.4878216,999,183.1986
2618,1790181866.599,-0.1327926,-0.167734,1.498514,-0.01683652,-0.001231914,0,-0.06103376,-0.01876819,-0.002179208,-0.05361987,-0.001951929,-0.034555,-0.0007848436,1.9236,-0.01527105,-0.03653719,0,-0.03138236,-0.03243552,-0.01634051,0.8600919,0.02982069,-0.005175203,-0.00316684,0.8720225,1.76419,0.8193557,1.906481,7.724875e-05,5.0625e-05,12.29914,9.156513e-05,1.635352e-07,1.955562e-07,1.39573e-05,0.01106333,0,0.05,0,5.0625e-05,-0.008669149,0.01805197,1.043889,1.545549,37963,0.487687,999,182.6862
2619,1790181869.236,-0.128878,-0.163222,1.498514,-0.018019,-0.0009230405,-0.003333334,-0.04473693,-0.01872574,-0.003038028,-0.04021159,-0.001926022,-0.02221334,-0.0006739373,1.903558,-0.0151024,-0.0234539,0,-0.03015168,-0.02738953,-0.01444041,0.8648185,0.1954086,-0.005152212,-0.002632014,0.8575422,1.755912,0.8543553,1.922416,7.869385e-05,5.0625e-05,12.29224,9.43037e-05,1.660701e-07,1.993106e-07,1.524447e-05,0.01051032,0,0.05,0,5.0625e-05,-0.01028107,0.01659358,1.049894,1.579194,37390,0.4875055,999,183.7211
2620,1790181871.868,-0.1279772,-0.1634645,1.498514,-0.0176313,-0.001058266,0,-0.04773431,-0.01745243,-0.002480534,-0.04375971,-0.001922316,-0.02559501,-0.0008578113,1.907024,-0.01580455,-0.02970735,0,-0.03131575,-0.03135355,-0.01676606,0.8585998,0.145379,-0.005279166,-0.002831995,0.8626924,1.753255,0.7780503,1.915911,7.690207e-05,5.0625e-05,12.28592,9.276097e-05,1.685239e-07,2.081192e-07,1.548226e-05,0.0104713,0,0.05,0,5.0625e-05,-0.009230409,0.01663721,1.049058,1.577469,37427,0.4873939,999,183.1334
2621,1790181874.490,-0.1313284,-0.1631452,1.498514,-0.01737812,-0.0009246304,-0.003333334,-0.0542099,-0.0176985,-2.138337e-05,-0.04500075,-0.001922207,-0.03135334,-0.0006514321,1.915041,-0.01440956,-0.03325597,0,-0.02952229,-0.02512779,-0.01477971,0.8683931,0.07931273,-0.00512853,-0.002963929,0.859595,1.74001,0.7902541,1.924004,7.671149e-05,7.59375e-05,12.28287,9.27828e-05,1.675711e-07,2.122534e-07,1.569149e-05,0.01356394,0,0.1,0,7.59375e-05,-0.009462904,0.01768065,1.042197,1.57308,37588,0.4873849,999,183.3264
2622,1790181877.116,-0.1226544,-0.16161,1.498514,-0.01730358,-0.0007560064,0,-0.03917604,-0.01788814,-0.00253953,-0.04051545,-0.001908838,-0.01906,-0.001044872,1.893375,-0.01882198,-0.0246553,0,-0.0391526,-0.04246955,-0.01416729,0.8349687,0.2294379,-0.005213377,-0.002578618,0.8463675,1.703594,0.7886951,1.890229,7.703339e-05,7.59375e-05,12.27952,9.174856e-05,1.687633e-07,2.069975e-07,1.433941e-05,0.01441278,0,0.05,0,7.59375e-05,-0.009320971,0.01687314,1.041217,1.578316,37527,0.4872625,999,183.1737
2623,1790181879.741,-0.1244441,-0.160704,1.498514,-0.01912126,-0.0008932531,-0.0025,-0.03612044,-0.01833053,-0.0003357611,-0.03089843,-0.001938028,-0.0158,-0.0005379685,1.898574,-0.01414317,-0.01805825,0,-0.02804475,-0.02191795,-0.01215133,0.8701301,0.2635354,-0.00514373,-0.002354372,0.8560728,1.740659,0.8362029,1.927202,7.984873e-05,7.59375e-05,12.2747,9.510556e-05,1.694196e-07,2.013822e-07,1.488603e-05,0.01432336,0,0.05,0,7.59375e-05,-0.008336014,0.01910378,1.045925,1.572457,37543,0.4872437,999,183.5442
2624,1790181882.380,-0.1253834,-0.1647274,1.498514,-0.01798274,-0.0009676078,-0.02,-0.04135556,-0.01876841,-0.002951108,-0.03591922,-0.001921762,-0.020572,-0.0005292582,1.895194,-0.01449376,-0.02326159,0,-0.02793952,-0.02647473,-0.01159711,0.8718898,0.2117892,-0.005113536,-0.002508045,0.8654002,1.772916,0.817475,1.921914,8.184172e-05,7.59375e-05,12.27409,9.835835e-05,1.712408e-07,2.067552e-07,1.613863e-05,0.01405451,0,0.05,0,7.59375e-05,-0.007989102,0.02200202,1.058711,1.572578,37359,0.4872223,999,184.0208
2625,1790181884.997,-0.1266824,-0.1653296,1.498514,-0.01717926,-0.001321674,-0.011,-0.05086306,-0.01767504,-0.007728409,-0.04480146,-0.001912975,-0.029812,-0.0008971099,1.903124,-0.01494255,-0.03344392,0,-0.03269815,-0.03293075,-0.01607978,0.8565924,0.09178524,-0.00529079,-0.003067007,0.86456,1.691501,0.7829095,1.906706,8.079804e-05,7.59375e-05,12.27236,9.601442e-05,1.635969e-07,1.952211e-07,1.485756e-05,0.01522346,0,0.05,0,7.59375e-05,-0.006833,0.02482245,1.055864,1.555072,37650,0.4871532,999,183.4288
2626,1790181887.599,-0.1281197,-0.1667879,1.498514,-0.01825336,-0.0008903472,0,-0.04887603,-0.01812139,-0.005117619,-0.04222555,-0.001917625,-0.02663144,-0.0006762363,1.908882,-0.01443595,-0.02823729,0,-0.03023925,-0.02457961,-0.01357415,0.8677036,0.1345638,-0.005168297,-0.002867642,0.8606927,1.741795,0.7774054,1.913502,8.39154e-05,5.0625e-05,12.27237,9.815867e-05,1.665357e-07,1.931031e-07,1.388363e-05,0.01422873,0.05,0.05,0,5.0625e-05,-0.007630267,0.03393666,1.05352,1.541883,37876,0.4872379,999,183.6811
2627,1790181890.187,-0.1257249,-0.1651917,1.498514,-0.01735839,-0.0009789211,0,-0.04661388,-0.017995,-0.001927651,-0.04241348,-0.001929009,-0.02532,-0.0008557256,1.898737,-0.01515778,-0.02884636,0,-0.03008456,-0.03084702,-0.01607364,0.8569278,0.1456162,-0.005184833,-0.00283488,0.8667247,1.753832,0.7960626,1.909484,8.005215e-05,5.0625e-05,12.27891,9.485023e-05,1.78979e-07,2.053485e-07,1.441375e-05,0.01551312,0.05,0.1,0,5.0625e-05,-0.008253247,0.02678109,1.045651,1.535884,38079,0.4874605,988.42,181.7039
2628,1790181892.829,-0.1256893,-0.1620974,1.498514,-0.01551773,-0.001115796,0,-0.04522578,-0.0192778,-0.00128122,-0.0388672,-0.001963214,-0.0252525,-0.0007031026,1.907431,-0.01395947,-0.02825591,0,-0.02764066,-0.02300077,-0.01317556,0.8738449,0.1466401,-0.005046108,-0.002547535,0.8738151,1.79635,0.8179838,1.931926,7.821379e-05,5.0625e-05,12.28218,9.204115e-05,1.542289e-07,1.913124e-07,1.348182e-05,0.01007709,0,0.05,0,5.0625e-05,-0.00903503,0.01615124,1.063359,1.570358,37325,0.4873444,997.75,182.7374
2629,1790181895.461,-0.1274048,-0.1609389,1.498514,-0.01760838,-0.0009644783,0,-0.05023737,-0.01875106,-0.004759267,-0.04400874,-0.001951217,-0.02871,-0.0007342959,1.894999,-0.01500127,-0.03229871,0,-0.02937014,-0.02816791,-0.01466864,0.863259,0.1173931,-0.005083012,-0.002858219,0.8638471,1.734218,0.8517132,1.907254,7.537236e-05,7.59375e-05,12.2754,8.928885e-05,1.525248e-07,1.874973e-07,1.357647e-05,0.01435428,0,0.1,0,7.59375e-05,-0.009315592,0.01746737,1.054782,1.571072,37436,0.4872274,999,182.8291
2630,1790181898.097,-0.124404,-0.1654771,1.498514,-0.0163702,-0.001198125,0,-0.0419611,-0.01888311,-0.000937089,-0.03678733,-0.001949463,-0.02180001,-0.0008728974,1.899484,-0.0142079,-0.02488354,0,-0.02896479,-0.02332433,-0.01307902,0.8655281,0.1870521,-0.005094299,-0.002469337,0.8670978,1.77452,0.8004717,1.919122,7.588864e-05,7.59375e-05,12.27546,9.102912e-05,1.5631e-07,1.908096e-07,1.479336e-05,0.01423421,0,0.05,0,7.59375e-05,-0.008774525,0.02188108,1.058499,1.571765,37374,0.4872981,999,184.3981
2631,1790181900.716,-0.1291544,-0.1658501,1.498514,-0.01723345,-0.001158863,0,-0.05367121,-0.01848805,0,-0.04628946,-0.001936589,-0.03032668,-0.000656697,1.918291,-0.01454143,-0.03363033,0,-0.03023632,-0.02390742,-0.01426358,0.8722,0.07962097,-0.005142502,-0.002886438,0.8718841,1.77825,0.8019071,1.932871,8.031329e-05,7.59375e-05,12.27884,9.499463e-05,1.540659e-07,1.863166e-07,1.434095e-05,0.01469257,0,0.05,0,7.59375e-05,-0.00732721,0.01723437,1.041283,1.571377,37626,0.4873565,999,183.8583
2632,1790181903.357,-0.1283635,-0.1638083,1.498514,-0.01754802,-0.001224024,0,-0.05202193,-0.01863415,-0.002256237,-0.04570543,-0.001948732,-0.02765715,-0.0007916482,1.908696,-0.01501028,-0.03016195,-1.520305e-05,-0.0301688,-0.02544132,-0.01477885,0.8660569,0.1185015,-0.005073759,-0.002896859,0.8640944,1.76303,0.8193415,1.914065,7.894716e-05,5.0625e-05,12.27893,9.364026e-05,1.559058e-07,1.876907e-07,1.43495e-05,0.01510136,0.05,0.05,0,5.0625e-05,-0.008247655,0.01825632,1.051667,1.582769,37315,0.4873562,997.08,183.1906
2633,1790181905.997,-0.1264921,-0.1625918,1.498514,-0.01609642,-0.001048488,0,-0.0431228,-0.01933703,-0.0005538865,-0.03756899,-0.001949212,-0.02128334,-0.0004777546,1.890774,-0.01407868,-0.02377593,0,-0.02797214,-0.02783165,-0.01261033,0.870934,0.196629,-0.005083486,-0.002567764,0.8701019,1.773681,0.8326721,1.920698,7.756901e-05,5.0625e-05,12.28244,9.27154e-05,1.579952e-07,1.891284e-07,1.479926e-05,0.0145938,0.05,0.1,0,5.0625e-05,-0.005993492,0.02316245,1.051292,1.580263,37355,0.4875416,999,182.921
2634,1790181908.639,-0.1275842,-0.1651051,1.498514,-0.01625161,-0.00113942,-0.0007142859,-0.04674842,-0.01906624,-0.001282018,-0.04130177,-0.001952092,-0.0251,-0.00072309,1.899224,-0.01477849,-0.02800148,0,-0.02923813,-0.02850559,-0.01455213,0.8663307,0.150778,-0.005063409,-0.002727966,0.8673066,1.787176,0.8324568,1.918844,7.777486e-05,7.59375e-05,12.29017,9.410924e-05,1.744176e-07,2.031933e-07,1.595676e-05,0.01459232,0,0.1,0,7.59375e-05,-0.008766638,0.01942981,1.064974,1.570083,37306,0.4877169,997.96,183.8667
2635,1790181911.285,-0.1227106,-0.1618587,1.498514,-0.01713333,-0.0009746153,0,-0.04047116,-0.01824073,-0.0001467737,-0.03457102,-0.001938472,-0.020276,-0.0004719034,1.893374,-0.01369615,-0.02236841,0,-0.02814034,-0.02890445,-0.01197242,0.8692697,0.2119273,-0.005141574,-0.002524899,0.8643853,1.756657,0.7779803,1.929817,8.062203e-05,5.0625e-05,12.29737,9.901138e-05,1.604042e-07,1.944557e-07,1.803449e-05,0.0152231,0.05,0.05,0,5.0625e-05,-0.005464883,0.02369471,1.062609,1.575285,37266,0.4878541,999,184.4149
2636,1790181913.921,-0.1253586,-0.1614563,1.498514,-0.0179704,-0.001000658,0,-0.04555812,-0.01835506,-0.0003049322,-0.04037116,-0.001924845,-0.0225025,-0.0007488793,1.898574,-0.01464023,-0.0255796,0,-0.03006644,-0.03026734,-0.01331943,0.860315,0.1749642,-0.005121383,-0.002681402,0.8645848,1.755091,0.8173423,1.921448,8.218434e-05,5.0625e-05,12.30163,0.0001008015,1.709972e-07,1.955039e-07,1.825071e-05,0.01137257,0,0.05,0,5.0625e-05,-0.009554967,0.01935173,1.058359,1.570422,37395,0.4879251,999,183.7805
2637,1790181916.539,-0.1254206,-0.163994,1.498514,-0.01594466,-0.001225251,-0.0025,-0.04331289,-0.01911578,-0.001707306,-0.03844494,-0.001940806,-0.02333501,-0.0005766264,1.897112,-0.01493397,-0.02611978,0,-0.02973526,-0.02563779,-0.01306526,0.8644013,0.1753844,-0.005008019,-0.002648976,0.8642617,1.779378,0.8383853,1.927215,8.261087e-05,5.0625e-05,12.3037,0.0001014845,1.79224e-07,2.011906e-07,1.849318e-05,0.01276377,0.05,0.1,0,5.0625e-05,-0.007484251,0.02121578,1.038661,1.572318,37650,0.4879377,999,183.0771
2638,1790181919.169,-0.1223703,-0.1618193,1.498514,-0.01590686,-0.001111421,0,-0.03776199,-0.01916888,-0.001788253,-0.03254621,-0.001949899,-0.01875,-0.0004733726,1.894512,-0.01393932,-0.01981804,0,-0.02676297,-0.02509218,-0.01146549,0.8762666,0.2358804,-0.005083022,-0.002343608,0.8668246,1.78542,0.8144416,1.934451,7.807859e-05,3.375e-05,12.30268,0.0001381834,1.801517e-07,2.113811e-07,5.971332e-05,0.01615712,0.1,0.1,0,3.375e-05,-0.006465327,0.01795844,1.052944,1.569522,37485,0.4878635,999,183.811
