step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
44,1789987691.972,-0.2431327,-0.2519965,0.7244984,-0.04429663,-0.004798421,-0.12,-0.09106295,-0.009805749,-0.05445147,-0.06253345,-0.001005923,-0.02888001,-0.001712435,0.4752499,-0.01758396,-0.03471519,-0.001700193,-0.02983062,-0.03818917,-0.02000042,0.3686572,0,-0.002815968,-0.002080838,0.1927995,0.6326618,0.3117276,0.003404024,0.0001708594,25.26986,0.004615766,0.0001069383,0.0001148698,0.0009899341,0.01363399,0.05,0.2,0,0.0001708594,-0.02464338,0.09413922,0.4915609,0.3559647,28997,0.9846892,964.72,79.27211
45,1789987692.808,-0.4887913,-0.5133878,1.498514,-0.0908893,-0.008788031,-0.1537499,-0.1713281,-0.02141058,-0.01473403,-0.1226043,-0.002087736,-0.032575,-0.002550154,1.192657,-0.03965341,-0.04058974,-0.0005919151,-0.05617258,-0.07551382,-0.0472601,0.7693312,0.1920756,-0.005697386,-0.004228123,0.3709366,0.8678735,1.317614,0.003482061,5.0625e-05,25.25281,0.004663785,0.0001064297,0.0001150339,0.0009602599,0.01461796,0.25,0.15,0,5.0625e-05,-0.02094984,0.09179139,0.492173,0.3376551,29615,0.9840838,966.36,78.88082
46,1789987693.669,-0.4941723,-0.5201043,1.498514,-0.1062043,-0.007266681,-0.04500001,-0.1818862,-0.02157972,-0.005630672,-0.1302849,-0.002083057,-0.01866,-0.002434879,1.275859,-0.03919847,-0.01820685,0,-0.05468613,-0.06787129,-0.06247012,0.7766492,0.3298512,-0.005701398,-0.004108395,0.3739914,0.8642411,1.467282,0.003434584,0.0001708594,25.24028,0.004590429,0.0001014641,0.0001082598,0.0009461203,0.01309513,0.05,0.25,0,0.0001708594,-0.024803,0.06997143,0.4877813,0.3673327,28740,0.9831788,973.42,79.28821
47,1789987694.529,-0.4901783,-0.5250303,1.498514,-0.08960156,-0.008603736,-0.09000002,-0.1732354,-0.02180022,-0.02063511,-0.1237262,-0.002078933,-0.03044,-0.002975352,1.214757,-0.03921719,-0.03730285,0,-0.05559502,-0.08002659,-0.04662862,0.7689383,0.2193471,-0.005788954,-0.004004567,0.4025453,0.8084194,1.44987,0.003412147,0.0001708594,25.22692,0.004541728,9.920591e-05,0.0001073627,0.0009230122,0.01359084,0.1,0.15,0,0.0001708594,-0.0227416,0.08123169,0.4937506,0.3604748,28769,0.9827376,971.08,79.91263
48,1789987695.380,-0.514393,-0.5221196,1.498514,-0.09734558,-0.007329221,-0.04,-0.1909723,-0.0215644,-0.0231983,-0.1325752,-0.002097234,0,-0.003767824,1.390912,-0.04142164,0,0,-0.05570444,-0.06985779,-0.05342504,0.7755782,0.4400127,-0.005755331,-0.004103902,0.3745099,0.8131908,1.585401,0.003345162,0.0001708594,25.21544,0.004428331,9.640503e-05,0.0001054194,0.0008813445,0.01439447,0.1,0.15,0,0.0001708594,-0.02788376,0.07763545,0.4832408,0.3612583,29101,0.9817824,977.99,80.70799
49,1789987696.239,-0.491158,-0.5173355,1.498514,-0.08689906,-0.01004728,-0.28,-0.1696994,-0.020919,-0.001999929,-0.1185609,-0.002085136,-0.03580666,-0.001786705,1.198724,-0.04021239,-0.04008588,0,-0.05743533,-0.09619604,-0.0506122,0.7631475,0.1821795,-0.005795633,-0.004338649,0.3768644,0.8528253,1.323219,0.003314396,3.375e-05,25.1921,0.00437362,9.409914e-05,0.0001025583,0.0008625663,0.01615407,0.3,0.15,0,3.375e-05,-0.03042958,0.0621651,0.4933062,0.3596685,28812,0.9805782,988.99,82.52774
50,1789987697.096,-0.5026249,-0.5104968,1.498514,-0.09402464,-0.008439416,-0.07750002,-0.1801974,-0.02063063,-0.002869162,-0.1271324,-0.002086558,-0.03861,-0.002612944,1.166656,-0.0407831,-0.04574458,-1.84051e-05,-0.05511775,-0.08728044,-0.05297651,0.7712774,0.1649869,-0.005761521,-0.004162241,0.3859666,0.936615,1.262893,0.003311089,0.0001708594,25.17694,0.004351811,9.186902e-05,9.883288e-05,0.0008500203,0.0107069,0,0.25,0,0.0001708594,-0.02064775,0.0757326,0.4889889,0.3623824,28866,0.9795769,988.06,82.91335
51,1789987697.956,-0.4992838,-0.5173893,1.498514,-0.09213956,-0.009410378,-0.07250001,-0.1799385,-0.02096584,-0.01219891,-0.1255114,-0.002083264,-0.06316998,-0.002655272,1.02593,-0.04149605,-0.07308429,0,-0.05669371,-0.0932677,-0.04550555,0.772633,0,-0.005786279,-0.004164525,0.35157,1.022157,1.08458,0.003240214,5.0625e-05,25.15037,0.004271645,9.120069e-05,9.777449e-05,0.0008424557,0.01608561,0.25,0.15,0,5.0625e-05,-0.02413535,0.08034938,0.4901652,0.3621464,28834,0.9783225,986.52,81.95755
52,1789987698.799,-0.483427,-0.5009214,1.498514,-0.09124115,-0.007994834,-0.04750001,-0.1759496,-0.02080199,-0.001561776,-0.1228013,-0.002086393,-0.01819,-0.002811045,1.30966,-0.03948262,-0.01853557,0,-0.0570357,-0.07319947,-0.05507977,0.7732036,0.3295145,-0.005651611,-0.003986714,0.410746,0.7920225,1.630475,0.003228942,7.59375e-05,25.13481,0.00422104,8.652415e-05,9.587745e-05,0.0008096967,0.01363818,0.15,0.25,0,7.59375e-05,-0.02166789,0.09592956,0.4862978,0.3507504,29360,0.9775826,976.04,81.59624
53,1789987699.668,-0.4883078,-0.513395,1.498514,-0.09563714,-0.008368588,-0.04500001,-0.1776683,-0.02031924,-0.01246277,-0.1279762,-0.002083287,-0.03701999,-0.003130876,1.149106,-0.03914266,-0.0461265,0,-0.05685455,-0.07352685,-0.0449472,0.7678498,0.1643084,-0.005713321,-0.004131273,0.4126102,0.8511108,1.313656,0.003239457,0.0001708594,25.12008,0.004200622,8.515742e-05,9.373471e-05,0.0007822724,0.01394266,0.05,0.2,0,0.0001708594,-0.02432034,0.08539218,0.4900951,0.3654318,28726,0.9765391,972.77,81.54218
54,1789987700.528,-0.4922504,-0.497703,1.498514,-0.08609061,-0.009961361,-0.1025,-0.1714312,-0.02017243,-0.002521438,-0.1201856,-0.002094284,-0.03081,-0.002164808,1.218983,-0.03926742,-0.03557849,0,-0.05729175,-0.09103367,-0.04747432,0.7627928,0.2185086,-0.005787586,-0.004201422,0.3928857,0.9186742,1.39355,0.003262866,7.59375e-05,25.09458,0.004248388,8.594368e-05,9.591244e-05,0.0008036661,0.01629283,0.2,0.15,0,7.59375e-05,-0.02997984,0.086582,0.4927137,0.3615103,28769,0.9750256,977.33,82.95862
55,1789987701.393,-0.4963934,-0.504536,1.498514,-0.08766305,-0.009042196,-0.075,-0.173438,-0.02061368,-0.006394175,-0.121875,-0.002087162,-0.05777499,-0.003057733,1.076143,-0.03970269,-0.06467839,-0.0001903081,-0.05846062,-0.09103977,-0.0455486,0.7716085,0.05502804,-0.005768222,-0.004098753,0.3682755,0.9089769,0.9795409,0.003300007,0.0001708594,25.06786,0.004299624,8.365074e-05,9.431478e-05,0.0008216523,0.01402298,0.05,0.2,0,0.0001708594,-0.02666848,0.07103709,0.4974391,0.3619161,28598,0.9735227,990.02,85.11823
56,1789987702.257,-0.485688,-0.5129637,1.498514,-0.08760075,-0.009273071,-0.0225,-0.1705368,-0.0208032,-3.845453e-05,-0.1218347,-0.002082451,-0.03725999,-0.002657614,1.242059,-0.03913131,-0.0373702,0,-0.05988063,-0.09631556,-0.03821149,0.7683336,0.2196215,-0.005731165,-0.004032418,0.3973581,1.016303,1.190799,0.003182025,0.0001139063,25.04164,0.004139815,8.292058e-05,9.214174e-05,0.0007827276,0.01343689,0.15,0.15,0,0.0001139063,-0.02395868,0.0619639,0.493207,0.364917,28639,0.9724045,993.29,86.147
57,1789987703.100,-0.5084196,-0.5271834,1.498514,-0.08020808,-0.01078653,-0.1699999,-0.1691539,-0.02139662,-0.0007455106,-0.114267,-0.002096426,-0.04969999,-0.001868724,1.193306,-0.04162223,-0.05489991,0,-0.05571594,-0.0927259,-0.04916095,0.7636349,0.1069366,-0.005799243,-0.004329398,0.4278561,0.8307681,1.16865,0.003065472,5.0625e-05,25.01882,0.003972103,8.066589e-05,8.716696e-05,0.0007387981,0.01385855,0.25,0.2,0,5.0625e-05,-0.02215251,0.07496838,0.4734411,0.3644154,29331,0.9713156,993.29,86.8969
58,1789987703.960,-0.4393481,-0.4503922,1.34001,-0.07734847,-0.008903049,-0.09833333,-0.1548841,-0.01823602,-0.02936809,-0.1073181,-0.001872151,-0.0422,-0.002286776,1.014256,-0.03656658,-0.04803342,0,-0.05321436,-0.07906169,-0.03609255,0.6833717,0.09976117,-0.005166254,-0.003788555,0.3479953,0.943137,0.9989289,0.003032152,5.0625e-05,25.00401,0.003930326,7.582065e-05,8.472102e-05,0.0007376314,0.01408816,0.2,0.25,0,5.0625e-05,-0.01931124,0.09339712,0.4893322,0.3640778,28797,0.9705387,995.83,86.49641
59,1789987704.818,-0.4998116,-0.4896957,1.498514,-0.08816688,-0.008214109,-0.03750001,-0.1768563,-0.02065725,-0.0001875416,-0.1230131,-0.00208058,-0.02228,-0.002713737,1.31811,-0.04039676,-0.02763228,0,-0.05766792,-0.07978028,-0.03995207,0.768944,0.2734953,-0.005747398,-0.004021377,0.4034329,0.9439418,1.504272,0.003000278,7.59375e-05,24.98628,0.00386735,7.422273e-05,8.141217e-05,0.0007114364,0.01291902,0.15,0.25,0,7.59375e-05,-0.02181014,0.06321609,0.4900572,0.3552089,29074,0.9694207,995.83,86.79716
60,1789987705.681,-0.4857776,-0.4954218,1.498514,-0.08876924,-0.00897938,-0.05500001,-0.1737607,-0.02035597,0,-0.1216768,-0.002088142,-0.05416998,-0.002860711,1.115631,-0.04008701,-0.06474072,-0.0002978185,-0.05762541,-0.08410929,-0.04265397,0.7687941,0.0546533,-0.005792171,-0.004051579,0.3730005,1.033443,1.066509,0.002902151,7.59375e-05,24.96516,0.00378233,7.237337e-05,7.986304e-05,0.0007279433,0.01406964,0.15,0.2,0,7.59375e-05,-0.02279769,0.08655299,0.4932525,0.3641248,28664,0.9683228,995.83,86.28677
61,1789987706.543,-0.4805468,-0.5051425,1.498514,-0.0869478,-0.009458423,-0.07000002,-0.156497,-0.02047092,-0.000739953,-0.1110092,-0.002092848,-0.05575998,-0.002131139,1.076306,-0.03956022,-0.0739681,0,-0.05865018,-0.09949025,-0.04538564,0.7699439,0,-0.005734819,-0.004027256,0.3462313,0.935584,1.158565,0.002918713,7.59375e-05,24.94699,0.003772755,7.210096e-05,7.755666e-05,0.0007043842,0.01372688,0.15,0.2,0,7.59375e-05,-0.02373422,0.07414513,0.4949689,0.3608475,28716,0.9674401,995.83,86.98843
62,1789987707.394,-0.4877522,-0.4909172,1.498514,-0.08298966,-0.00892164,-0.1083333,-0.1700201,-0.02033351,-0.000394224,-0.1169731,-0.002085927,-0.03130001,-0.002091708,1.278026,-0.0405461,-0.03645192,0,-0.05631111,-0.0824182,-0.04274965,0.7688055,0.2192963,-0.005741894,-0.004092671,0.3826635,1.003622,1.306537,0.002817176,5.0625e-05,24.9304,0.003664726,6.967419e-05,7.48329e-05,0.0007030433,0.01414054,0.2,0.2,0,5.0625e-05,-0.02170875,0.08097003,0.4845016,0.3605988,29080,0.9665813,999,87.48516
63,1789987708.256,-0.4886223,-0.501773,1.498514,-0.08821428,-0.009891457,-0.05333334,-0.171878,-0.02025264,-0.0005730499,-0.1198083,-0.002088478,-0.06740665,-0.002504742,1.051172,-0.03907403,-0.07389528,0,-0.06073001,-0.0984236,-0.04804031,0.7681653,0,-0.005803643,-0.004135415,0.3660597,0.9608043,0.9840471,0.002835019,0.0001708594,24.91742,0.003657077,6.763573e-05,7.295395e-05,0.0006814678,0.01270171,0,0.2,0,0.0001708594,-0.02172063,0.09052529,0.4911604,0.3656833,28682,0.9659037,999,87.56055
64,1789987709.104,-0.4892627,-0.4959711,1.498514,-0.08693334,-0.009201977,-0.035,-0.1810194,-0.02015682,-0.03466158,-0.1248198,-0.00208474,-0.02622001,-0.00283022,1.284635,-0.03966797,-0.02714462,-0.000136656,-0.05922755,-0.0955722,-0.05765103,0.7693053,0.2738533,-0.005888788,-0.004060862,0.4172045,0.9508664,1.536125,0.00281101,0.0001708594,24.90148,0.003665074,6.88913e-05,7.21359e-05,0.0007130369,0.01565499,0.1,0.15,0,0.0001708594,-0.02473171,0.09157464,0.4794352,0.3630593,29170,0.9649611,999,87.26529
65,1789987709.960,-0.4861775,-0.5059351,1.498514,-0.08827612,-0.008750519,-0.04500001,-0.166871,-0.02009331,-6.315589e-05,-0.1176887,-0.002084315,-0.05943999,-0.003213688,1.092881,-0.0393383,-0.06513114,0,-0.05972825,-0.08978945,-0.04498476,0.7741134,0.05475077,-0.00579756,-0.004014016,0.4054278,0.9740552,1.048975,0.002816212,7.59375e-05,24.88647,0.003659528,6.963107e-05,7.366579e-05,0.0007000192,0.01473629,0.2,0.15,0,7.59375e-05,-0.02246608,0.1006731,0.4864635,0.3633556,28919,0.9643924,999,86.96869
66,1789987710.801,-0.4856162,-0.476062,1.498514,-0.08205136,-0.008386882,-0.035,-0.1745689,-0.01986213,0,-0.119144,-0.00208871,-0.01706,-0.002328069,1.331112,-0.03865467,-0.01849253,0,-0.05794899,-0.08079363,-0.0464062,0.7734538,0.3312597,-0.005774043,-0.003953834,0.4274293,0.890423,1.342636,0.002618404,0.0001139063,24.87731,0.003406175,6.908455e-05,7.08235e-05,0.0006478632,0.0134508,0.1,0.2,0,0.0001139063,-0.02191233,0.0848925,0.4853458,0.3496616,29432,0.9638348,999,86.58485
67,1789987711.675,-0.487887,-0.4927832,1.498514,-0.08294453,-0.009063336,-0.105,-0.1622534,-0.01995499,0,-0.1147768,-0.002093217,-0.05334999,-0.002051671,1.137406,-0.03995656,-0.06272621,0,-0.05584847,-0.08631351,-0.04717296,0.7698507,0.05533428,-0.005732706,-0.004143948,0.398771,0.9334432,1.125646,0.002639215,5.0625e-05,24.86365,0.003412559,6.675375e-05,6.976202e-05,0.0006368281,0.01528881,0.2,0.15,0,5.0625e-05,-0.02330963,0.07213666,0.5046415,0.3641813,28286,0.9630831,999,87.31625
68,1789987712.520,-0.4848034,-0.4866843,1.498514,-0.08419564,-0.008628333,-0.09333333,-0.1630014,-0.02015853,-0.001806884,-0.1143488,-0.002094237,-0.0427,-0.002184467,1.212593,-0.03959849,-0.04827611,-2.418027e-05,-0.05637203,-0.08513688,-0.04437631,0.7708952,0.1472956,-0.005785558,-0.00410153,0.4102697,0.9432772,1.400047,0.002642797,0.0001708594,24.85185,0.003426407,6.67488e-05,6.92389e-05,0.000647622,0.01305914,0,0.2,0,0.0001708594,-0.02249896,0.07475642,0.4781444,0.3610032,29286,0.9624787,999,86.97103
69,1789987713.383,-0.4961483,-0.4902423,1.498514,-0.08608936,-0.009091185,-0.03250001,-0.1753297,-0.01975707,-0.000384166,-0.1200257,-0.002093254,-0.02812,-0.00237271,1.242384,-0.03957028,-0.03656029,0,-0.05901118,-0.09436275,-0.04506991,0.7702717,0.2197267,-0.005814428,-0.004088342,0.4096003,0.9787134,1.293447,0.002635436,7.59375e-05,24.84151,0.003424466,6.956006e-05,6.941586e-05,0.0006500541,0.01495868,0.15,0.1,0,7.59375e-05,-0.02227823,0.09256475,0.4956663,0.361089,28684,0.9620366,993.95,86.99701
70,1789987714.236,-0.4926096,-0.4754768,1.498514,-0.0844474,-0.008990167,-0.02,-0.1704772,-0.01987932,-0.0002770758,-0.1178809,-0.002085989,-0.04928999,-0.002582445,1.169258,-0.038008,-0.05524492,0,-0.05902641,-0.08997389,-0.04289831,0.7727373,0.1100165,-0.005769859,-0.004095046,0.392104,0.9458669,1.074787,0.00253527,5.0625e-05,24.83516,0.003277771,6.713963e-05,6.703594e-05,0.0006083254,0.01399258,0.2,0.2,0,5.0625e-05,-0.02143038,0.08597387,0.4849677,0.3620069,29016,0.9617956,993.95,87.95287
71,1789987715.091,-0.492461,-0.4924811,1.498514,-0.08963679,-0.007567636,-0.09500002,-0.1614563,-0.0205164,-0.0003050041,-0.1134747,-0.002086778,-0.04872,-0.00205756,1.184209,-0.03869613,-0.05505722,0,-0.05606971,-0.06821983,-0.04158772,0.7754142,0.1113653,-0.005816993,-0.003987755,0.3987357,1.032558,1.093677,0.002557798,0.0001708594,24.82784,0.003275082,6.571525e-05,6.564925e-05,0.0005859198,0.01367496,0,0.2,0,0.0001708594,-0.02195597,0.08463832,0.4862676,0.3632841,28928,0.9611807,993.95,87.78083
72,1789987715.942,-0.4808334,-0.486525,1.498514,-0.08372614,-0.008480307,-0.02333334,-0.1607743,-0.01959243,-8.535603e-05,-0.1118607,-0.002095785,-0.04237334,-0.002255298,1.202842,-0.03771782,-0.04842103,0,-0.0576111,-0.08957611,-0.04087052,0.7746922,0.1475028,-0.005742704,-0.003989024,0.4156572,1.036686,1.335279,0.002507385,3.375e-05,24.81526,0.003202901,6.475634e-05,6.518116e-05,0.0005655782,0.01608299,0.25,0.1,0,3.375e-05,-0.02284261,0.08269547,0.4824431,0.362515,29085,0.9606788,993.95,88.98627
73,1789987716.794,-0.4788308,-0.4767719,1.498514,-0.08319824,-0.009869697,-0.085,-0.1694745,-0.01975119,-0.02145708,-0.1170532,-0.002092523,-0.05833999,-0.002261829,1.11574,-0.03786065,-0.06691658,-0.0006281752,-0.05911478,-0.09092671,-0.04172663,0.769253,0.03631429,-0.005767555,-0.004162031,0.4009601,0.9412807,0.942815,0.002494627,0.0001139063,24.80878,0.003201166,6.378104e-05,6.376671e-05,0.0005789914,0.01320731,0.05,0.25,0,0.0001139063,-0.01844297,0.1183721,0.4878793,0.3580081,29053,0.9603473,998.48,88.55056
74,1789987717.646,-0.497298,-0.4793194,1.498514,-0.08322722,-0.007975477,-0.025,-0.1776414,-0.02058281,0,-0.1180252,-0.002093877,-0.01884001,-0.002875919,1.345412,-0.03951918,-0.01855034,0,-0.05864921,-0.08228495,-0.0427838,0.7778763,0.3318915,-0.005749702,-0.003885373,0.4486752,0.9154777,1.425867,0.002534699,7.59375e-05,24.79948,0.003223885,6.391168e-05,6.374794e-05,0.0005615266,0.01498657,0.15,0.15,0,7.59375e-05,-0.0225068,0.09412005,0.4820085,0.3637621,29057,0.9598162,998.48,89.21663
75,1789987718.502,-0.4953354,-0.4892139,1.498514,-0.08373789,-0.009201286,-0.02,-0.1745234,-0.01993754,-0.0009646101,-0.1218192,-0.002086329,-0.05866,-0.003656288,1.098405,-0.03920805,-0.07356703,0,-0.05952172,-0.09118082,-0.04615697,0.7715313,0,-0.005809621,-0.004112215,0.4085229,0.8373892,1.222994,0.002434826,1e-05,24.78511,0.003121795,6.37571e-05,6.205773e-05,0.0005611545,0.0158112,0.4,0.2,0,1e-05,-0.02377975,0.09331693,0.4899364,0.3609517,28882,0.9589238,998.48,88.59124
76,1789987719.362,-0.4800017,-0.4758784,1.498514,-0.07306921,-0.008882081,-0.06500001,-0.1572765,-0.01987761,0,-0.1063398,-0.002083461,-0.03196001,-0.001758816,1.247259,-0.03621768,-0.03679564,0,-0.05601531,-0.08538973,-0.0423791,0.7744839,0.2210552,-0.005678305,-0.003998817,0.4166941,0.9146709,1.119467,0.002470159,0.0001139063,24.77265,0.003152437,6.258088e-05,6.108206e-05,0.0005586148,0.01039113,0,0.35,0,0.0001139063,-0.016294,0.08048526,0.4886703,0.3650849,28785,0.9582028,998.48,88.66404
77,1789987720.205,-0.4846371,-0.47706,1.498514,-0.08068156,-0.00829906,-0.02666667,-0.1675519,-0.01953096,-0.008928036,-0.1143849,-0.002093326,-0.04330667,-0.00235061,1.207175,-0.03831576,-0.05538166,-2.012909e-05,-0.05775103,-0.07834774,-0.03968072,0.7740507,0.1098146,-0.005730423,-0.004088785,0.398365,0.858277,1.226972,0.002347226,5.0625e-05,24.75479,0.003003326,6.08278e-05,5.944777e-05,0.0005358243,0.01628088,0.2,0.15,0,5.0625e-05,-0.02261031,0.08411857,0.4823852,0.3546052,29362,0.9574704,998.48,89.08681
78,1789987721.071,-0.4757678,-0.4934537,1.498514,-0.07513158,-0.008351026,-0.04,-0.156993,-0.01869786,0,-0.1083093,-0.002081206,-0.05979997,-0.001945161,1.110106,-0.03802631,-0.07349728,0,-0.05571709,-0.08263363,-0.04194089,0.776642,0,-0.005738306,-0.004056914,0.4292268,1.13736,1.06308,0.002414083,0.0001708594,24.74238,0.003102319,6.11022e-05,5.927368e-05,0.0005678605,0.01294407,0,0.2,0,0.0001708594,-0.0206127,0.09534682,0.4957037,0.3653951,28540,0.9565543,995.66,89.89121
79,1789987721.924,-0.4805591,-0.4766188,1.498514,-0.07896834,-0.007793984,-0.035,-0.1638769,-0.01999475,0,-0.1124894,-0.002105532,-0.05307999,-0.002634145,1.206958,-0.03558462,-0.05567433,0,-0.05692015,-0.07427357,-0.04706499,0.7788038,0.109444,-0.005721159,-0.004050448,0.3802771,1.048496,1.109034,0.002326438,0.0001708594,24.72122,0.00300714,6.2068e-05,5.880825e-05,0.000559825,0.01543039,0.1,0.15,0,0.0001708594,-0.02420326,0.0817051,0.4842825,0.362334,29028,0.9555165,995.66,89.71214
80,1789987722.769,-0.4815377,-0.4706472,1.498514,-0.07721155,-0.008530863,-0.06500001,-0.1613475,-0.01942211,-0.005100419,-0.1112027,-0.002084713,-0.04315999,-0.00194917,1.197859,-0.04144372,-0.05533884,0,-0.05673581,-0.0883676,-0.0390959,0.7763318,0.1113307,-0.005830264,-0.004138315,0.4095773,1.037946,0.9353193,0.002322345,5.0625e-05,24.70251,0.003018003,6.221415e-05,5.883963e-05,0.0005746043,0.0162881,0.2,0.1,0,5.0625e-05,-0.02258646,0.08956051,0.4741554,0.3642566,29312,0.9547276,995.66,90.39708
81,1789987723.611,-0.4683414,-0.4645772,1.498514,-0.07423993,-0.008867509,-0.08500002,-0.1592465,-0.01916781,0,-0.1089924,-0.002090821,-0.04732,-0.002385798,1.236207,-0.03782323,-0.05348104,0,-0.057347,-0.08465472,-0.03708709,0.7709352,0.1105844,-0.005765847,-0.003998957,0.459113,0.9528122,0.9173309,0.002332315,0.0001708594,24.69116,0.003038004,6.167081e-05,5.840306e-05,0.0005856149,0.01223859,0,0.2,0,0.0001708594,-0.0218172,0.0971494,0.4794018,0.3571191,29378,0.9540797,995.66,90.88202
82,1789987724.470,-0.4787852,-0.4552211,1.498514,-0.08004071,-0.008942571,-0.0625,-0.1606722,-0.01972399,-0.0001865047,-0.1100415,-0.002088991,-0.03664,-0.001991933,1.276184,-0.03706752,-0.04493,0,-0.05510319,-0.08144142,-0.04216548,0.7712231,0.1645276,-0.005702514,-0.00413075,0.3947793,1.109173,1.278031,0.002233665,0.0001708594,24.67768,0.002934208,6.135149e-05,5.775739e-05,0.0005814333,0.01540266,0.05,0.1,0,0.0001708594,-0.02417486,0.08051683,0.4893787,0.3633645,28819,0.9533691,999,90.42385
83,1789987725.322,-0.4699556,-0.4667632,1.498514,-0.07777595,-0.008632174,-0.02,-0.1603853,-0.01908929,-0.0001835615,-0.109599,-0.00209462,-0.04777999,-0.002231157,1.207932,-0.03887036,-0.05555501,0,-0.05677758,-0.09185067,-0.04524927,0.7756944,0.1105355,-0.005834573,-0.003979327,0.4049591,0.8625829,1.095396,0.002301755,7.59375e-05,24.665,0.003019509,6.144933e-05,5.735702e-05,0.0005989475,0.01582785,0.15,0.1,0,7.59375e-05,-0.02231268,0.08504418,0.4844911,0.3614669,29051,0.9529372,999,90.18581
84,1789987726.177,-0.4800516,-0.461985,1.498514,-0.07506628,-0.007174095,-0.02,-0.1575893,-0.01873285,-0.0001663023,-0.1066448,-0.002094604,-0.02894,-0.002056481,1.299259,-0.03838376,-0.03609619,0,-0.05207325,-0.06508856,-0.03384913,0.7794823,0.2211421,-0.005757114,-0.00405654,0.4323085,1.047175,1.377141,0.002282174,0.0001708594,24.65878,0.00299326,6.029146e-05,5.765451e-05,0.00059314,0.01350575,0,0.15,0,0.0001708594,-0.02241817,0.07059879,0.4845319,0.364604,28942,0.95248,999,91.7765
85,1789987727.022,-0.4082227,-0.3973114,1.273509,-0.06689464,-0.007307975,-0.01666667,-0.1369432,-0.01626017,-0.01216562,-0.0927975,-0.001776629,-0.04101333,-0.002464495,1.021139,-0.03228897,-0.04923809,0,-0.04795408,-0.07359827,-0.03237871,0.6576518,0.08094209,-0.004888153,-0.003431049,0.347708,0.7862141,0.8285158,0.002132352,2.25e-05,24.64314,0.002834263,6.240036e-05,5.733465e-05,0.0005821764,0.01681296,0.3,0.1,0,2.25e-05,-0.01972183,0.1080263,0.4818029,0.3568878,29302,0.9517038,994.5,90.89489
86,1789987727.874,-0.4838868,-0.4709792,1.498514,-0.07869851,-0.007342224,0,-0.156904,-0.01929097,-0.0006135785,-0.1064123,-0.00209386,-0.01564,-0.001937643,1.372061,-0.03724455,-0.01844257,0,-0.05168542,-0.07219889,-0.03364996,0.7818277,0.3323333,-0.005684645,-0.003840604,0.4448194,0.9706194,1.57602,0.002179718,7.59375e-05,24.63407,0.002871912,6.187904e-05,5.638057e-05,0.0005739339,0.01318427,0.1,0.3,0,7.59375e-05,-0.01918374,0.08814195,0.4849367,0.3613334,29040,0.9512541,994.5,93.15694
87,1789987728.724,-0.4696301,-0.4410616,1.498514,-0.07786289,-0.008745471,-0.015,-0.1634682,-0.0188918,-0.001165611,-0.1130475,-0.002101707,-0.02902001,-0.002966136,1.32201,-0.03832956,-0.03702287,0,-0.05732396,-0.09346058,-0.04319416,0.7743918,0.2198428,-0.005768644,-0.004038192,0.4217418,0.8847558,1.537429,0.002153517,0.0001708594,24.62219,0.002843708,6.150709e-05,5.649113e-05,0.0005721928,0.01340015,0,0.15,0,0.0001708594,-0.01887974,0.1120596,0.4827003,0.3603499,29151,0.9504661,986.82,93.19521
88,1789987729.586,-0.4813353,-0.448504,1.498514,-0.07628955,-0.01064546,-0.015,-0.1656011,-0.01845544,-0.0001498461,-0.1135232,-0.002089609,-0.06541999,-0.002519828,1.147158,-0.03746491,-0.07441448,0,-0.05977991,-0.09599888,-0.0418998,0.7670113,0,-0.005741633,-0.004073981,0.41152,0.919363,0.9013791,0.00215504,3.375e-05,24.60586,0.002816655,6.118762e-05,5.731878e-05,0.0005431089,0.01645182,0.3,0.15,0,3.375e-05,-0.01831713,0.09039197,0.4903045,0.3594406,28921,0.9498487,986.46,92.42375
