step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14305,1790244288.890,-0.6562288,-0.8628213,1.498514,-0.07397692,-0.5155532,-0.001333802,-0.007857143,-0.2560294,-0.009300305,-0.05145171,-0.1703965,-0.001930183,-0.02036572,-0.002865895,1.431213,-0.03798835,-0.01434896,-0.003285357,-0.04070595,0.3685959,0,-0.4833586,-0.05353574,-0.02758728,0.7985641,0.3030202,-0.007891517,-0.007032571,0.6131507,1.424078,0.7282897,1.758312,50,0,0,0,0.5,1.938198,1,0.15,0.2103391,0.3476421,0.0007352856,0.0001708594,29.21081,0.00242502,6.421126e-13,0.001600684,8.905063e-05,0.01360708,0,0.1,0,0.0001708594,-0.01226302,0.1664158,1.249582,1.597133,34532,1.262487,830.34,93.55157
14306,1790244291.770,-0.6490323,-0.8564061,1.498514,-0.06398462,-0.4002349,-0.001038725,-0.06874996,-0.2714748,-0.009049939,-0.046575,-0.1826495,-0.001915018,-0.03717501,-0.002552051,1.491014,-0.03476408,-0.02413638,-0.002017522,-0.04467016,0.2259979,0,-1.12429e-17,-0.05229731,-0.02793444,0.7957081,0.1934525,-0.008539932,-0.007519732,0.6200413,1.401506,0.6844932,1.791236,50,0,0,0,0,3.612311,1,0.15,0.1458986,0.3077608,0.0007494662,0.0001708594,29.197,0.00229042,1.888208e-13,0.00145748,8.347377e-05,0.0139501,0,0.05,0,0.0001708594,-0.01110904,0.2120671,1.309642,1.557968,34280,1.261732,803.89,90.54548
14307,1790244294.703,-0.5152582,-0.655737,1.158759,-0.05733065,-0.8979113,-0.002436361,-0.00375,-0.1774223,-0.007234083,-0.03415058,-0.1127962,-0.001449025,0,-0.001231621,1.078796,-0.03103245,0,0,-0.03445834,0.7062496,-0.05,-0.3999127,-0.04588468,-0.01864076,0.5936296,0.3382007,-0.005468095,-0.004885468,0.4576021,1.179988,0.5722528,1.391455,50,0,0.5,0.25,0.5,2.664724,1,0.15,0.1600864,0.2155726,0.0007335822,0.0001139063,29.18902,0.00194124,1.280125e-13,0.001125656,8.200178e-05,0.01363187,0.05,0.05,0,0.0001139063,-0.009880441,0.2319531,1.368446,1.552091,33659,1.261401,846.16,96.25632
14308,1790244297.630,-0.6558391,-0.8824565,1.498514,-0.06850447,-0.01175437,-0.001575257,-0.07999997,-0.2519887,-0.009712994,-0.004378137,-0.1663106,-0.00193683,-0.01848,-0.002830059,1.428396,-0.03683849,-0.009643338,-0.002969281,-0.03811123,0.008620769,0,-0.5799631,-0.04985464,-0.02888909,0.8089203,0.3379754,-0.007721612,-0.006879435,0.6124408,1.39088,0.7297432,1.781724,50,0,0,0,1,9.532124,1,0.15,0.9092297,0.263647,0.0007235382,7.59375e-05,29.18438,0.001824879,1.376615e-13,0.0010114,8.993979e-05,0.01431305,0.1,0.1,0,7.59375e-05,-0.01136139,0.1766351,1.34262,1.572132,33726,1.260992,820.16,93.14007
14309,1790244300.556,-0.4768597,-0.6273403,1.09758,-0.05201591,-0.4323342,-0.0009509113,-0.002142857,-0.1910694,-0.006776835,-0.03368513,-0.127393,-0.001411098,-0.01841143,-0.00191169,1.074459,-0.02676251,-0.01278579,-0.0007769092,-0.02989078,0.3235011,-0.04285715,-0.2443454,-0.0401042,-0.01858135,0.5799388,0.1980046,-0.006041897,-0.005318145,0.4434409,1.092964,0.4996856,1.302842,50,0,0.6,0.6,0.2,2.995756,1,0.15,0.2882572,0.2091574,0.0007214533,0.0001139063,29.1779,0.001859661,1.279487e-10,0.00105957,7.86378e-05,0.0111436,0,0.1,0,0.0001139063,-0.01131952,0.2253608,1.370288,1.544135,33730,1.260493,824.18,95.87253
14310,1790244303.509,-0.4649043,-0.6335573,1.095509,-0.04538014,-0.1029192,-0.0006982976,-0.001666667,-0.1796884,-0.006947299,-0.009808323,-0.1179941,-0.001471572,-0.01128,-0.001941359,1.00925,-0.02641642,-0.007246315,-0.001668961,-0.02558592,0.08501383,-0.03333334,-0.8001763,-0.03195561,-0.02006811,0.6031258,0.2573978,-0.00566907,-0.004936136,0.4529244,0.9881598,0.5481535,1.315983,50,0.2,0.4,0.4,0.4,0.7315718,1,0.15,0.7194509,0.2978103,0.0007215825,0.0001708594,29.16976,0.002091777,6.444762e-11,0.001295742,7.445263e-05,0.01442546,0,0.1,0,0.0001708594,-0.01160293,0.2011213,1.370568,1.569506,33435,1.259874,805.09,90.52057
14311,1790244306.436,-0.6596874,-0.8576497,1.498514,-0.07383907,-1.100729,-0.001184083,-0.006428572,-0.2318879,-0.009431351,-0.03962681,-0.1487521,-0.001852082,-0.004748571,-0.00189136,1.378933,-0.03840147,-0.003101942,-0.0001447918,-0.04425917,0.8175744,0,-0.4440407,-0.04727691,-0.02397765,0.7933978,0.4128718,-0.007167459,-0.00617096,0.6243626,1.520278,0.7507999,1.811833,50,0,0,0,0.3333333,2.341858,1,0.15,0.1211899,0.2839565,0.0007281987,0.0001139063,29.15105,0.001985339,4.409646e-11,0.001181536,7.560488e-05,0.01630801,0.1,0.1,0,0.0001139063,-0.01179506,0.09563371,1.356509,1.558336,33725,1.257815,875.85,99.6559
14312,1790244309.358,-0.6324915,-0.8550739,1.498514,-0.06573363,-0.1421448,-0.0008348817,-0.006000001,-0.2408424,-0.009520511,-0.01032962,-0.1582681,-0.001988817,-0.014572,-0.00270101,1.379732,-0.03613671,-0.008702837,-0.001819942,-0.03563004,0.07047279,0,-0.9283707,-0.04320695,-0.02800997,0.8232149,0.3642027,-0.007740611,-0.00676654,0.6223859,1.365638,0.7516934,1.791896,50,0.3333333,0,0,0.6666667,5.517771,1,0.15,0.869234,0.3486745,0.0007499043,7.59375e-05,29.12415,0.002249822,4.066617e-12,0.001425944,7.397381e-05,0.01383128,0.1,0.1,0,7.59375e-05,-0.01063504,0.1852095,1.361738,1.54808,33783,1.256629,823.78,90.43094
14313,1790244312.245,-0.6418313,-0.859136,1.498514,-0.07096787,-0.4636027,-0.001985566,-0.00125,-0.2382236,-0.009643191,-0.06328601,-0.1557395,-0.001945461,-0.01328,-0.002282665,1.417563,-0.03897309,-0.008222598,-0.00132291,-0.03873837,0.3656695,0,-0.7892568,-0.06055392,-0.02730907,0.797758,0.3621778,-0.007285659,-0.006413664,0.6113455,1.354411,0.7267358,1.786724,50,0,0,0,0.6666667,0.3903696,1,0.15,0.3020553,0.469827,0.0007462162,0.0001139063,29.11112,0.002427753,1.865717e-12,0.001600594,8.094306e-05,0.01452248,0.05,0.15,0,0.0001139063,-0.01156735,0.1999327,1.33599,1.539073,34191,1.255848,849.41,95.3317
14314,1790244315.150,-0.6365789,-0.8668836,1.498514,-0.0636387,-0.1202935,-0.0009584112,0,-0.2354388,-0.009695953,-0.009503767,-0.153266,-0.001992506,-0.01622001,-0.002586216,1.420487,-0.03676246,-0.01193286,-5.17501e-05,-0.03705659,0.08277665,0,-0.8176432,-0.04700421,-0.0272982,0.8216414,0.3411894,-0.007397313,-0.006597244,0.6191782,1.370968,0.7132926,1.807084,50,0,0,0,1,2.461453,1,0.15,0.801285,0.3634737,0.0007376717,0.0001139063,29.10267,0.002256591,3.867526e-13,0.001441994,7.692593e-05,0.01465345,0.05,0.1,0,0.0001139063,-0.01042161,0.2134948,1.341717,1.551957,33972,1.255478,813.72,92.91716
14315,1790244318.043,-0.1954248,-0.2599899,0.4572524,-0.02251994,-0.2956588,-0.001206068,-0.009166668,-0.06710595,-0.002766943,-0.06564537,-0.04221154,-0.0005719205,0,-0.0006120008,0.4343853,-0.01290025,0,0,-0.01290904,0.1616443,-0.08333334,-0.008540614,-0.02597182,-0.007307022,0.2320561,0.1327315,-0.002038625,-0.001817641,0.1862704,0.4347503,0.205722,0.5515629,50,0,0.8333334,0.8333334,0,2.94907,1,0.15,0.1803938,0.7967481,0.0007432823,0.0001708594,29.09681,0.002627067,1.543801e-11,0.001808166,7.561857e-05,0.01428923,0,0.1,0,0.0001708594,-0.01109877,0.1711818,1.345591,1.535235,34123,1.254727,831.17,93.94751
14316,1790244320.957,-0.51989,-0.6838297,1.18951,-0.05828517,-0.4356762,-0.0007286996,-0.0025,-0.2058571,-0.007036864,-0.03076393,-0.1386297,-0.001501816,-0.02124,-0.002258328,1.133772,-0.02942094,-0.01378302,-0.0007479342,-0.03437359,0.3533531,-0.025,-0.006667482,-0.04412084,-0.02314141,0.6293463,0.2142996,-0.006190583,-0.005487928,0.4742429,1.123859,0.5544345,1.401893,50,0,0.5,0.5,0,2.205168,1,0.15,0.1049632,0.4750322,0.0007372536,0.0001708594,29.08156,0.002334562,4.127357e-11,0.001522757,7.455147e-05,0.01471403,0,0.05,0,0.0001708594,-0.01100974,0.161761,1.355304,1.540924,33942,1.253606,847.34,96.99818
14317,1790244323.860,-0.3591626,-0.4924708,0.8489987,-0.0395227,0,-0.001177823,-0.045,-0.1300077,-0.004961002,-0.03038973,-0.08674847,-0.001131077,0,-0.0008475461,0.7452521,-0.02057754,0,0,-0.02327638,0,0,0,-0.03982569,-0.01889681,0.4440739,0.2505304,-0.005067359,-0.004493183,0.3428634,0.6545326,0.3927413,0.9472114,50,0,0,0,0.4,2.553257,1,0.15,0.1736223,0.4246664,0.0007316302,0.0001139063,29.06593,0.002657857,1.317537e-10,0.001850367,7.585934e-05,0.01487806,0.05,0.05,0,0.0001139063,-0.01051872,0.1952115,1.344789,1.545779,34008,1.252772,876.15,100.6442
14318,1790244326.779,-0.5068209,-0.6656758,1.176385,-0.05520632,-0.7491171,-0.0007123946,-0.007083334,-0.1784333,-0.00750456,-0.02298376,-0.1157014,-0.001488959,-0.004536666,-0.001484169,1.075591,-0.02898299,-0.002597209,-0.0008195333,-0.03323591,0.5522112,-0.03333334,-0.4150749,-0.03517086,-0.01981845,0.627345,0.3225765,-0.005710389,-0.004874959,0.5000488,1.171947,0.5975164,1.415792,55,0,0.3636364,0.3636364,0.2727273,2.837208,1,0.15,0.1554982,0.1828518,0.0007460549,0.0001708594,29.05014,0.002444548,1.009985e-10,0.001621366,7.712702e-05,0.01425042,0,0.1,0,0.0001708594,-0.01142896,0.1302134,1.348319,1.552944,33883,1.250962,888.84,101.5255
14319,1790244329.773,-0.6369594,-0.8579385,1.498514,-0.06661397,-0.6505147,-0.001272873,0,-0.2150229,-0.01022046,-0.02561049,-0.1375961,-0.001930271,0,-0.002117573,1.361661,-0.03930975,0,0,-0.03842341,0.5287606,0,-1.115712,-0.04730179,-0.02618181,0.804198,0.4477868,-0.007049845,-0.00612268,0.6209705,1.348252,0.7662923,1.811113,55,0,0,0,0.6666667,2.568701,1,0.15,0.14823,0.1923126,0.000738568,0.0001139063,29.02367,0.002413014,2.698257e-11,0.001595126,7.931997e-05,0.01345824,0.05,0.05,0,0.0001139063,-0.009821474,0.1446285,1.33432,1.647836,32964,1.24941,890.19,101.235
14320,1790244332.666,-0.6108383,-0.8059024,1.431655,-0.06466624,-0.6808845,-0.001144082,-0.01,-0.2320137,-0.008946033,-0.02985723,-0.1505483,-0.001827063,-0.01475714,-0.002120684,1.359247,-0.03519067,-0.009484494,-0.0011121,-0.03930729,0.492287,-0.01428572,-0.4811133,-0.05335341,-0.02384776,0.7588999,0.3290628,-0.00708614,-0.006220564,0.5958504,1.408466,0.7064332,1.707028,55,0,0.2,0.2,0.4,3.018327,1,0.15,0.1496468,0.2774544,0.0007361113,0.0001139063,29.00556,0.002234392,1.371941e-11,0.001421597,7.668386e-05,0.01148909,0,0.05,0,0.0001139063,-0.01055829,0.1601129,1.337394,1.543506,34122,1.248368,865,100.167
14321,1790244335.556,-0.6387603,-0.866909,1.498514,-0.06805272,-0.6304954,-0.001290079,-0.01416667,-0.2516157,-0.009488981,-0.07575032,-0.169613,-0.001903344,-0.02141333,-0.002560827,1.412146,-0.03597532,-0.01389812,-0.004417618,-0.04331763,0.3603762,0,-0.2525316,-0.05724867,-0.02786946,0.7916802,0.2966445,-0.00823134,-0.007029215,0.6033756,1.350534,0.7241745,1.750108,55,0,0,0,0.3333333,3.644797,1,0.15,0.2681022,0.2251661,0.0007356505,0.0001708594,28.98417,0.002226396,2.029471e-11,0.00141377,7.69752e-05,0.013372,0,0.1,0,0.0001708594,-0.0128395,0.126748,1.339254,1.539513,34147,1.246515,895.44,103.1177
14322,1790244338.478,-0.5779117,-0.7650288,1.360346,-0.05783645,-0.3116134,-0.0008614633,0,-0.2222053,-0.008670735,-0.02850595,-0.1475082,-0.001782507,-0.01808445,-0.002126043,1.282305,-0.03218935,-0.01210064,-0.0009746811,-0.03507813,0.235584,-0.01111111,-0.6873137,-0.04158532,-0.02442191,0.7389668,0.2851223,-0.007200978,-0.006246909,0.5720867,1.27691,0.6511334,1.633055,55,0.1666667,0.1666667,0.1666667,0.5,3.209113,1,0.15,0.1685797,0.2787406,0.0007273442,7.59375e-05,28.96355,0.00224328,8.202355e-11,0.001437229,7.870691e-05,0.01365601,0.1,0.05,0,7.59375e-05,-0.01091757,0.2291552,1.359917,1.549472,33788,1.24584,844.15,96.68929
14323,1790244341.404,-0.5736026,-0.7558591,1.341012,-0.0618318,-0.2800102,-0.001401677,-0.0392857,-0.2287897,-0.00806867,-0.01259207,-0.1565363,-0.00175988,-0.02312286,-0.002492401,1.316576,-0.03272846,-0.01491463,-0.003739564,-0.03698427,0.1968253,-0.01428572,-0.2452107,-0.05408823,-0.02536825,0.711702,0.2397128,-0.007394443,-0.006509543,0.5544352,1.235405,0.6163915,1.567684,55,0,0.3333333,0.3333333,0.3333333,1.464716,1,0.15,0.1014292,0.3665852,0.0007242682,0.0001708594,28.95593,0.00211534,7.887718e-11,0.001314434,7.663799e-05,0.01446605,0,0.15,0,0.0001708594,-0.01162433,0.171259,1.359902,1.543231,33861,1.245062,907.83,101.3905
14324,1790244344.286,-0.6324651,-0.8584468,1.498514,-0.06881362,-0.8085331,-0.0009632872,-0.0075,-0.2415423,-0.009465167,-0.002840831,-0.1582173,-0.001902879,-0.01669,-0.002155684,1.440312,-0.03692023,-0.009977845,-0.001897889,-0.04291203,0.6770481,0,-2.816598e-17,-0.04706588,-0.0239989,0.7933957,0.3330137,-0.007931027,-0.006809147,0.6380579,1.569572,0.7621379,1.784645,55,0,0,0,0,0.6331682,1,0.15,0.1242959,0.3143836,0.0007171834,0.0001139063,28.9462,0.002342855,1.616712e-11,0.001550395,7.527656e-05,0.01312223,0.1,0.1,0,0.0001139063,-0.01112259,0.2549841,1.334321,1.52632,34364,1.244627,818.83,93.01632
14325,1790244347.165,-0.6263747,-0.840883,1.498514,-0.05945624,-0.1775129,-0.0009341602,-0.001428572,-0.2249776,-0.009593758,-0.04799007,-0.1477486,-0.002007033,-0.009488573,-0.002519407,1.351354,-0.03636604,-0.00588054,-0.001469131,-0.03613038,0.07891318,0,-1.069266,-0.04173334,-0.02674767,0.8254301,0.3900553,-0.007551671,-0.006613574,0.6333065,1.331104,0.7516887,1.810393,55,0,0,0,1,5.652582,1,0.15,0.8278048,0.3052884,0.0007175738,0.0001708594,28.94022,0.002615619,1.669118e-12,0.001821076,7.696928e-05,0.01398796,0,0.1,0,0.0001708594,-0.01203319,0.1808637,1.340359,1.526638,34288,1.243759,889.38,101.3232
14326,1790244350.083,-0.5418229,-0.7042922,1.263461,-0.05927761,-0.7244725,-0.0008583139,-0.002,-0.1973483,-0.008007101,-0.02110007,-0.1292771,-0.001580789,-0.01164,-0.001701759,1.187945,-0.03114861,-0.007433966,-0.0008473041,-0.03762636,0.4383356,-0.02,-0.1946317,-0.04234206,-0.02111912,0.6680271,0.2965423,-0.00626717,-0.005403065,0.5261941,1.217973,0.6127095,1.525466,55,0,0.2857143,0.2857143,0.1428572,3.258288,1,0.15,0.1518193,0.2578768,0.0007158817,0.0001139063,28.9301,0.002368312,4.013163e-13,0.001569424,8.300583e-05,0.0145966,0.05,0.05,0,0.0001139063,-0.01150384,0.1840829,1.34904,1.555737,33842,1.24333,890.43,101.2814
14327,1790244352.964,-0.5718407,-0.7553071,1.332012,-0.06475572,-0.725623,-0.0008536087,-0.001428572,-0.2104546,-0.008303756,-0.02288118,-0.1381524,-0.001674515,-0.01374858,-0.001948896,1.261489,-0.03239591,-0.009242412,-0.00124849,-0.03764016,0.5444129,-0.01428572,-0.2520864,-0.04488045,-0.02210831,0.7042531,0.299383,-0.006576317,-0.005792604,0.5511207,1.32116,0.6747576,1.599431,55,0,0.2,0.2,0.2,2.078148,1,0.15,0.116289,0.2178008,0.0007158495,0.0001139063,28.91768,0.002083942,1.980016e-13,0.001290204,7.788892e-05,0.0135896,0.05,0.1,0,0.0001139063,-0.01218205,0.1284564,1.332185,1.536819,34264,1.24203,869.33,100.2179
14328,1790244355.772,-0.5519243,-0.7317566,1.306009,-0.05993721,-0.3583991,-0.00048075,0,-0.208954,-0.007908492,-0.01236018,-0.1372615,-0.001710244,-0.01704666,-0.001822714,1.263376,-0.0318125,-0.01097351,-0.002966529,-0.03579389,0.2527995,-0.03333334,-0.5747074,-0.03750641,-0.02116123,0.7075202,0.2801845,-0.006745402,-0.005795296,0.5589889,1.332923,0.6265296,1.587675,55,0,0.5,0.5,0.5,2.424874,1,0.15,0.1181249,0.2324773,0.0007083098,0.0001139063,28.89896,0.001825226,1.561618e-13,0.001032526,8.439099e-05,0.01347502,0.05,0.1,0,0.0001139063,-0.01160819,0.2078213,1.225065,1.573063,35132,1.2412,869.88,98.9429
14329,1790244358.607,-0.5650152,-0.7667905,1.360012,-0.05341479,-0.08141309,-0.0009819828,-0.006666667,-0.2104225,-0.009120932,-0.03299784,-0.1391503,-0.001815251,-0.01256444,-0.002311729,1.253044,-0.03201748,-0.008935354,-0.0006564145,-0.03253819,0.04465678,-0.01111111,-0.9259348,-0.03944985,-0.02495902,0.7477769,0.3245171,-0.00682185,-0.005942493,0.5677572,1.212567,0.6809915,1.632328,55,0,0.1666667,0.1666667,0.8333334,7.047084,1,0.15,0.8345856,0.2619224,0.0007073862,0.0001139063,28.88628,0.002114083,2.095999e-12,0.001329972,7.672449e-05,0.01339475,0.05,0.1,0,0.0001139063,-0.01138176,0.1519838,1.237974,1.586239,34807,1.24006,879.9,100.2535
14330,1790244361.451,-0.490627,-0.6630342,1.175367,-0.04831214,-0.12333,-0.0006749568,-0.007857144,-0.1741389,-0.00738872,-0.01162418,-0.1162806,-0.001573405,-0.008940002,-0.00200023,1.08513,-0.02911059,-0.006944567,-0.0006247667,-0.0290423,0.07377422,-0.02857143,-0.6780412,-0.03653204,-0.02179078,0.6462497,0.2919448,-0.005788503,-0.005113557,0.4915068,1.108559,0.5667986,1.419208,55,0,0.4,0.2,0.8000001,3.939187,1,0.15,0.9780342,0.3324388,0.0007014067,7.59375e-05,28.869,0.002391898,1.314525e-11,0.001614419,7.607193e-05,0.01260759,0.1,0.1,0,7.59375e-05,-0.01000289,0.1845041,1.248773,1.584047,34701,1.23911,864.99,98.00481
14331,1790244364.289,-0.3806322,-0.4892399,0.884257,-0.04283629,-0.4686511,-0.0008100979,-0.0025,-0.1540235,-0.005460825,-0.01161199,-0.1033138,-0.001117628,-0.015935,-0.001511113,0.8774074,-0.02107192,-0.01090023,-0.001343329,-0.02719394,0.3205803,-0.05,-0.002348588,-0.03230829,-0.01662946,0.4630582,0.1491935,-0.004765962,-0.004180634,0.3658974,0.8885707,0.4259956,1.054719,55,0,0.6666667,0.6666667,0,4.02205,1,0.15,0.1560048,0.1997849,0.0006953958,0.0001139063,28.86117,0.002003943,2.771891e-12,0.001232014,7.65326e-05,0.01106934,0,0.1,0,0.0001139063,-0.01190516,0.2863092,1.242994,1.584757,34764,1.238993,851.34,99.30199
14332,1790244367.116,-0.4597777,-0.6084615,1.093509,-0.04880087,-0.6498239,-0.000473972,0,-0.1563682,-0.006835905,-0.005738671,-0.09970233,-0.001389781,0,-0.00131523,0.9687738,-0.02683017,0,0,-0.02894991,0.5302032,-0.03333334,-0.5498732,-0.0325765,-0.01688474,0.5914057,0.3281424,-0.005089744,-0.004242673,0.4753384,1.027729,0.5589299,1.34243,55,0,0.3333333,0.3333333,0.3333333,2.194402,1,0.15,0.1196951,0.2669631,0.0007141954,0.0001139063,28.861,0.002269957,2.846404e-13,0.001468538,8.722374e-05,0.01327657,0.05,0.1,0,0.0001139063,-0.011088,0.2548187,1.239259,1.577445,34900,1.239022,769.98,87.73024
14333,1790244369.977,-0.2703149,-0.3692991,0.6570047,-0.02536914,-0.007530051,-0.0005476272,0,-0.1209904,-0.003656916,-0.04278815,-0.0877863,-0.000887505,-0.02334,-0.001391967,0.6742889,-0.01268366,-0.01328251,-0.004638616,-0.0181038,0.008951468,-0.06666668,-0.001331951,-0.02246276,-0.01311567,0.3536435,0.04805794,-0.00419934,-0.003665184,0.25982,0.5798241,0.2949227,0.7616701,55,0,1,1,0,3.164214,1,0.15,0.1689015,0.2607408,0.0007130063,0.0001139063,28.85964,0.002420041,1.153439e-13,0.001626672,8.036239e-05,0.01372088,0.05,0.1,0,0.0001139063,-0.01127888,0.2338354,1.244267,1.605267,34498,1.239065,826.09,95.04526
14334,1790244372.829,-0.5693152,-0.7733647,1.383511,-0.05359762,-0.1917985,-0.0008534614,-0.006666667,-0.2133114,-0.008933283,-0.01417745,-0.1439004,-0.001834078,-0.0157,-0.002501008,1.290011,-0.03228174,-0.01160322,-0.001096423,-0.0355025,0.1193037,-0.01666667,-0.8193154,-0.04276299,-0.02640073,0.7561291,0.3058129,-0.006866565,-0.006086192,0.57765,1.31346,0.6868714,1.646928,55,0,0.25,0.25,0.75,3.979067,1,0.15,0.2325425,0.2787844,0.0007189734,0.0001139063,28.86273,0.002039939,9.724032e-14,0.001248171,7.279495e-05,0.01393466,0.05,0.1,0,0.0001139063,-0.01111408,0.243452,1.245156,1.596249,34596,1.239357,813.61,94.26083
14335,1790244375.680,-0.618643,-0.8341821,1.498514,-0.0563194,-0.08933744,-0.001318295,0,-0.2412692,-0.009836724,-0.02626088,-0.1697774,-0.002001311,-0.03135,-0.002914931,1.490689,-0.03343627,-0.02202398,-0.002245975,-0.03784679,0.08762117,0,-0.7400948,-0.05234982,-0.02629462,0.818679,0.229079,-0.007914826,-0.006922559,0.6329102,1.485701,0.7198246,1.772273,55,0,0,0,1,2.029315,1,0.15,0.1407601,0.2714184,0.0007161475,0.0001139063,28.8674,0.002489413,3.941888e-13,0.001698973,7.429282e-05,0.01355445,0.05,0.1,0,0.0001139063,-0.01185756,0.2777923,1.251435,1.587984,34621,1.239707,804.99,92.94547
14336,1790244378.550,-0.6377961,-0.8325297,1.498514,-0.06728642,-1.140549,-0.0009678951,-0.001666667,-0.2058813,-0.00982654,-0.04820539,-0.1320226,-0.001832731,0,-0.00126241,1.370978,-0.0374619,0,0,-0.04882817,0.6808162,0,-0.5399399,-0.0428195,-0.02150543,0.7793924,0.4407937,-0.006776582,-0.005806425,0.6219609,1.464394,0.7439522,1.817814,55,0,0,0,0.3333333,3.87725,1,0.15,0.1241714,0.2054548,0.0007022607,0.0001139063,28.86776,0.002337991,1.753908e-11,0.001562824,7.290543e-05,0.01251061,0.05,0.1,0,0.0001139063,-0.01108704,0.1898702,1.257584,1.602127,34375,1.239282,847.31,96.69979
14337,1790244381.416,-0.5016361,-0.6766276,1.204135,-0.05019012,-0.5978633,-0.0006721943,0,-0.1889987,-0.007883944,-0.01505882,-0.1246622,-0.001549816,-0.008085,-0.001857267,1.07917,-0.02863217,-0.004656916,-0.002073354,-0.03349537,0.3387533,-0.025,-0.3532886,-0.04038235,-0.02150392,0.6505748,0.3054873,-0.006138167,-0.005032578,0.5002121,1.170871,0.6015421,1.454172,55,0,0.3333333,0.3333333,0.3333333,1.945591,1,0.15,0.1560499,0.2167141,0.000696876,0.0001708594,28.85674,0.00201752,3.095057e-11,0.001249435,7.120964e-05,0.01303528,0,0.1,0,0.0001708594,-0.01257272,0.2409569,1.253795,1.601203,34432,1.238624,838.07,96.36467
14338,1790244384.262,-0.4922678,-0.666877,1.195885,-0.04915271,-0.5295051,-0.0006622614,0,-0.1688141,-0.007769048,-0.01879492,-0.1083168,-0.001553942,0,-0.001498649,1.058908,-0.0294283,0,0,-0.03176521,0.285757,-0.025,-0.8335832,-0.03581151,-0.02019038,0.6472401,0.3589382,-0.005553674,-0.004651484,0.5054857,1.106388,0.6183888,1.449441,55,0,0.25,0.25,0.5,2.318632,1,0.15,0.145247,0.211442,0.0006953122,0.0001139063,28.85432,0.002160111,4.685265e-11,0.001390471,7.432771e-05,0.01461749,0.1,0.1,0,0.0001139063,-0.0113225,0.2763953,1.252741,1.582242,34675,1.238814,806.21,91.38293
14339,1790244387.080,-0.5633419,-0.7516729,1.342137,-0.05898589,-0.5253198,-0.001520342,-0.01125,-0.2017316,-0.008661225,-0.08717858,-0.1327439,-0.001727573,-0.01051,-0.001878941,1.256673,-0.03276473,-0.006403115,-0.001418019,-0.03792284,0.3343465,-0.0125,-0.5976504,-0.04766555,-0.0236873,0.7113649,0.3286258,-0.006684886,-0.005831711,0.5550839,1.266083,0.6300344,1.611023,55,0,0.1666667,0.1666667,0.5,3.651253,1,0.15,0.1395859,0.2050519,0.0006993166,0.0001708594,28.85243,0.001887735,1.374849e-11,0.001111131,7.728708e-05,0.01584073,0,0.1,0,0.0001708594,-0.01145497,0.1532089,1.249687,1.556525,35030,1.238055,828.82,97.08688
14340,1790244389.937,-0.6269278,-0.8275623,1.498514,-0.06753348,-0.4349853,-0.00107777,-0.006000001,-0.2587798,-0.009211327,-0.04386265,-0.1771687,-0.001939786,-0.032864,-0.002617017,1.473463,-0.03510189,-0.02195024,-0.002509256,-0.04303541,0.2612024,0,-0.271164,-0.05942503,-0.02677225,0.794054,0.2223585,-0.008370011,-0.007169606,0.6247,1.429726,0.7352735,1.768366,55,0,0,0,0.5,3.082682,1,0.15,0.1285583,0.3098391,0.0007004655,0.0001139063,28.83997,0.001879061,6.618256e-11,0.001073044,0.0001055515,0.01365675,0.05,0.05,0,0.0001139063,-0.01137268,0.2195003,1.251734,1.593521,34550,1.237344,869.02,100.5885
