step,time_s,tip_err_l1_m,tip_err_x_m,tip_err_y_m,tip_err_z_m,base_z_m,force_cmd_n,force_est_n,base_vx_mps,base_vy_mps,base_wz_radps,base_roll_rad,base_pitch_rad,goal_radius_m,goal_pitch_rad,goal_yaw_rad,tip_x_m,tip_y_m,tip_z_m,action_absmax,torque_absmax_nm
112,2.24,0.27622,0.0805757,0.0751251,0.120519,0.145189,0,12.9657,-0.0183412,0.0487562,0.141853,-2.22423,-0.0087912,0.5,0.122142,0,0.499029,0.131856,0.4304,10.9505,20.7377
113,2.26,0.244251,0.0576731,0.068,0.118578,0.145355,0,12.8377,-0.0238137,0.0535318,0.0887035,-2.22327,-0.00844235,0.5,0.117622,0,0.464911,0.115562,0.430098,10.7667,19.2414
114,2.28,0.233988,0.0510128,0.0644971,0.118478,0.14533,0,12.6439,-0.0165074,0.0523898,0.0822776,-2.22274,-0.00629206,0.5,0.113103,0,0.447472,0.103297,0.427953,10.6283,18.581
115,2.3,0.21693,0.0393593,0.0595413,0.11803,0.145059,0,12.3857,-0.0224301,0.00423319,0.038901,-2.21229,-0.00365812,0.5,0.108584,0,0.428632,0.0924416,0.426156,10.4978,17.718
116,2.32,0.203616,0.0293596,0.0555052,0.118751,0.14571,0,12.7824,-0.0125982,-0.0512551,-0.360012,-2.2062,-0.00358654,0.5,0.104064,0,0.42289,0.0922317,0.423187,10.1281,16.6167
117,2.34,0.196487,0.021233,0.0543528,0.120902,0.145558,0,13.3748,-0.0244401,-0.104293,-0.495261,-2.21266,-0.00278345,0.5,0.0995447,0,0.43544,0.106307,0.418789,9.58913,15.3531
118,2.36,0.179689,0.0068332,0.0514956,0.12136,0.145706,0,13.0719,0.00235302,-0.0910569,-0.366866,-2.20837,-0.0028494,0.5,0.0950252,0,0.442026,0.119005,0.416081,9.04396,15.2673
119,2.38,0.186692,0.0147507,0.0489031,0.123038,0.145617,0,12.8001,0.0113195,-0.0566185,-0.230414,-2.21278,-0.00299538,0.5,0.0905058,0,0.441151,0.131147,0.412153,8.57027,14.0742
120,2.4,0.190258,0.0243356,0.0456337,0.120289,0.145471,0,11.1441,0.00988487,-0.0548096,-0.145429,-2.21318,-0.00230578,0.5,0.0859864,0,0.444587,0.137069,0.412651,8.27047,14.302
121,2.42,0.199124,0.0385788,0.0435824,0.116963,0.145659,0,10.7578,0.00312546,-0.098492,-0.265582,-2.20628,-0.00239325,0.5,0.0814669,0,0.445167,0.147496,0.413725,8.38597,14.2948
