attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
6,228,4.56,arrive,0.05012,0.04844,-0.01286,0.05784,0.03,-11.5,1.28,0.3029,0.0756,2.441,1.71,0.0,3.555,0,0.0,0.0
7,228,4.56,arrive,0.02856,0.02851,0.00172,0.03082,0.03,-8.7,0.58,0.302,0.0334,0.355,1.728,0.0,0.0,0,0.0275,90.0
8,228,4.56,arrive,0.03615,0.03569,0.00573,0.03694,0.03,-8.86,0.07,0.3032,0.0256,-0.503,1.735,0.372,0.232,0,0.0013,2.69
9,228,4.56,arrive,0.03223,0.02485,-0.02053,0.03378,0.03,-8.39,0.47,0.3022,0.071,2.088,1.73,0.0,0.0,0,0.0,0.0
10,228,4.56,arrive,0.0347,0.03258,0.01192,0.04279,0.03,-10.36,0.14,0.3075,0.0236,-0.812,1.728,0.0,0.218,0,0.0027,5.58
11,228,4.56,arrive,0.01249,0.01039,-0.00693,0.02887,0.03,-9.66,1.45,0.3026,0.0507,1.603,1.73,0.0,0.0,0,0.0005,1.04
12,228,4.56,arrive,0.03893,0.03737,0.01092,0.04353,0.03,-8.15,0.53,0.3032,0.0364,0.026,1.729,0.0,0.0,0,0.0025,5.3
13,228,4.56,arrive,0.03722,0.03388,0.01542,0.03891,0.03,-9.64,0.7,0.3067,0.0303,-0.27,1.729,0.0,0.279,0,0.0044,9.2
14,228,4.56,arrive,0.02439,0.02255,0.0093,0.04107,0.03,-12.91,1.59,0.3075,0.0553,1.101,1.73,0.0,0.0,0,0.0048,10.14
15,228,4.56,arrive,0.02673,0.02378,0.01221,0.04714,0.03,-13.86,1.55,0.3076,0.0556,1.124,1.73,0.0,0.0,0,0.0059,12.48
0,229,4.58,arrive,0.0353,0.03446,0.00763,0.03728,0.03,-9.58,0.23,0.3036,0.0233,-0.544,1.728,0.0,0.241,0,0.0019,3.93
1,229,4.58,arrive,0.04329,0.0432,-0.00287,0.05423,0.03,-12.13,2.16,0.3042,0.0655,2.488,1.73,0.0,0.0,0,0.0,0.0
2,229,4.58,arrive,0.01931,0.01913,0.00266,0.0242,0.03,-9.81,0.38,0.3074,0.0329,0.461,1.729,0.0,0.818,0,0.0013,2.72
3,229,4.58,arrive,0.01976,0.01966,-0.00196,0.02054,0.03,-9.62,0.63,0.3066,0.0301,0.394,1.732,0.436,0.0,0,0.0011,2.31
4,229,4.58,arrive,0.01157,0.01139,-0.00202,0.02559,0.03,-11.07,0.83,0.3107,0.0668,-0.505,1.73,0.0,0.691,0,0.0005,1.02
5,229,4.58,arrive,0.0145,0.01099,-0.00946,0.01925,0.03,-8.88,0.4,0.308,0.0518,0.822,1.716,1.851,0.0,0,0.0003,0.66
6,229,4.58,arrive,0.05122,0.04898,-0.01497,0.05809,0.03,-11.87,0.6,0.3027,0.0758,2.487,1.693,0.0,1.975,0,0.0,0.0
7,229,4.58,arrive,0.02851,0.02844,0.00201,0.03021,0.03,-8.65,0.65,0.3018,0.0338,0.396,1.728,0.0,0.0,0,0.0275,90.0
8,229,4.58,arrive,0.0368,0.03632,0.00591,0.03644,0.03,-8.79,0.32,0.3031,0.0258,-0.455,1.708,0.477,0.195,0,0.0017,3.53
9,229,4.58,arrive,0.03351,0.02656,-0.02043,0.03357,0.03,-8.34,0.66,0.3019,0.0714,2.154,1.728,0.0,0.0,0,0.0,0.0
10,229,4.58,arrive,0.03398,0.03194,0.01158,0.04237,0.03,-10.43,0.24,0.3073,0.0238,-0.789,1.727,0.0,0.702,0,0.0026,5.41
11,229,4.58,arrive,0.01398,0.01258,-0.00608,0.03231,0.03,-9.81,1.41,0.3027,0.0514,1.622,1.73,0.0,0.0,0,0.0006,1.26
12,229,4.58,arrive,0.03788,0.03637,0.01056,0.04421,0.03,-8.21,0.36,0.303,0.0369,0.03,1.729,0.0,0.0,0,0.0023,4.81
13,229,4.58,arrive,0.03836,0.03496,0.01579,0.04042,0.03,-9.39,0.65,0.3068,0.0306,-0.253,1.73,0.0,0.432,0,0.0043,9.1
14,229,4.58,arrive,0.02506,0.02342,0.00892,0.04158,0.03,-13.0,1.55,0.3073,0.0557,1.127,1.73,0.0,0.0,0,0.005,10.54
15,229,4.58,arrive,0.0265,0.02399,0.01127,0.04481,0.03,-13.98,1.99,0.3074,0.056,1.2,1.73,0.0,0.0,0,0.0055,11.5
0,230,4.6,arrive,0.03556,0.03474,0.00756,0.03789,0.03,-9.47,0.23,0.3034,0.0235,-0.531,1.728,0.0,0.312,0,0.0018,3.72
1,230,4.6,arrive,0.04504,0.04493,-0.00312,0.05632,0.03,-12.29,2.11,0.304,0.066,2.507,1.73,0.0,0.0,0,0.0,0.0
2,230,4.6,arrive,0.0206,0.0204,0.00286,0.02454,0.03,-9.6,0.35,0.3071,0.033,0.478,1.73,0.0,0.367,0,0.0015,3.22
3,230,4.6,arrive,0.01895,0.01893,-0.00085,0.02324,0.03,-9.44,0.32,0.3064,0.0302,0.404,1.73,0.0,0.0,0,0.0014,2.92
4,230,4.6,arrive,0.01232,0.01203,-0.00266,0.02603,0.03,-11.14,0.85,0.3104,0.0676,-0.486,1.73,0.0,0.272,0,0.0003,0.6
5,230,4.6,arrive,0.01473,0.01189,-0.00869,0.01831,0.03,-8.75,0.63,0.3078,0.0522,0.872,1.734,0.588,0.0,0,0.0007,1.47
6,230,4.6,arrive,0.05129,0.04846,-0.0168,0.05724,0.03,-11.66,1.71,0.3026,0.0759,2.565,1.73,0.0,1.409,0,0.0,0.0
7,230,4.6,arrive,0.02861,0.02851,0.00239,0.03094,0.03,-8.5,0.58,0.3017,0.0342,0.416,1.729,0.0,0.0,0,0.0275,90.0
8,230,4.6,arrive,0.03809,0.03752,0.00656,0.03709,0.03,-8.56,0.35,0.3029,0.026,-0.424,1.711,0.507,0.0,0,0.002,4.11
9,230,4.6,arrive,0.03416,0.02797,-0.01961,0.03394,0.03,-8.25,0.66,0.3017,0.0717,2.197,1.728,0.0,0.0,0,0.0,0.0
10,230,4.6,arrive,0.0338,0.03174,0.01162,0.04156,0.03,-10.44,0.39,0.3072,0.0241,-0.755,1.725,0.0,0.574,0,0.0027,5.54
11,230,4.6,arrive,0.01601,0.01492,-0.00579,0.03462,0.03,-9.96,1.53,0.3027,0.0521,1.658,1.73,0.0,0.0,0,0.0006,1.34
12,230,4.6,arrive,0.0365,0.03511,0.00995,0.04248,0.03,-8.45,0.54,0.3029,0.0373,0.069,1.73,0.0,1.255,0,0.0022,4.5
13,230,4.6,arrive,0.03848,0.03517,0.01561,0.0416,0.03,-9.31,0.58,0.3069,0.0308,-0.247,1.73,0.0,0.289,0,0.0041,8.76
14,230,4.6,arrive,0.02677,0.02553,0.00807,0.04268,0.03,-13.33,1.55,0.3071,0.0561,1.164,1.73,0.0,0.0,0,0.0049,10.24
15,230,4.6,arrive,0.02674,0.02361,0.01255,0.04415,0.03,-13.66,1.91,0.3072,0.0565,1.247,1.73,0.0,0.0,0,0.0059,12.41
0,231,4.62,arrive,0.03551,0.03468,0.00763,0.03785,0.03,-9.43,0.29,0.3033,0.0238,-0.511,1.728,0.0,0.486,0,0.0018,3.7
1,231,4.62,arrive,0.04775,0.04754,-0.00449,0.05836,0.03,-12.67,2.36,0.3038,0.0664,2.546,1.73,0.0,0.0,0,0.0,0.0
2,231,4.62,arrive,0.02226,0.02205,0.00304,0.02419,0.03,-9.4,0.49,0.3068,0.0331,0.503,1.73,0.0,0.627,0,0.0017,3.49
3,231,4.62,arrive,0.01771,0.01771,-0.00015,0.02554,0.03,-9.34,0.12,0.3063,0.0302,0.394,1.73,0.0,0.0,0,0.0011,2.23
4,231,4.62,arrive,0.01243,0.01213,-0.00269,0.02504,0.03,-10.9,0.87,0.3102,0.0685,-0.455,1.728,0.0,0.535,0,0.0003,0.71
5,231,4.62,arrive,0.0119,0.00929,-0.00744,0.02127,0.03,-8.78,0.45,0.3077,0.0527,0.873,1.73,0.0,0.0,0,0.0008,1.72
6,231,4.62,arrive,0.05026,0.04757,-0.01623,0.0555,0.03,-11.27,1.7,0.3025,0.076,2.633,1.73,0.0,0.0,0,0.0,0.0
7,231,4.62,arrive,0.02779,0.02772,0.00195,0.0314,0.03,-8.55,0.53,0.3015,0.0346,0.429,1.728,0.0,0.0,0,0.0275,90.0
8,231,4.62,arrive,0.03908,0.03844,0.00701,0.03901,0.03,-8.28,0.18,0.3028,0.0262,-0.419,1.729,0.0,0.0,0,0.0019,4.01
9,231,4.62,arrive,0.03511,0.02951,-0.01901,0.03634,0.03,-8.39,0.6,0.3015,0.0721,2.212,1.728,0.0,0.0,0,0.0,0.0
10,231,4.62,arrive,0.03456,0.03238,0.01207,0.04201,0.03,-10.27,0.39,0.3071,0.0243,-0.733,1.728,0.0,0.235,0,0.0028,5.83
11,231,4.62,arrive,0.01784,0.01692,-0.00566,0.03546,0.03,-10.07,1.72,0.3028,0.0528,1.712,1.73,0.0,0.0,0,0.0004,0.96
12,231,4.62,arrive,0.03579,0.03429,0.01025,0.04127,0.03,-8.49,0.63,0.3027,0.0378,0.104,1.73,0.0,0.231,0,0.0024,4.96
13,231,4.62,arrive,0.03759,0.03447,0.01501,0.04145,0.03,-9.42,0.65,0.307,0.031,-0.237,1.73,0.0,0.354,0,0.004,8.3
14,231,4.62,arrive,0.02818,0.02706,0.00787,0.0431,0.03,-13.45,1.71,0.3069,0.0565,1.219,1.73,0.0,0.0,0,0.0046,9.71
15,231,4.62,arrive,0.02706,0.02335,0.01368,0.045,0.03,-13.39,1.65,0.307,0.057,1.264,1.73,0.0,0.0,0,0.0064,13.54
0,232,4.64,arrive,0.03512,0.03422,0.00788,0.03765,0.03,-9.43,0.33,0.3032,0.024,-0.494,1.728,0.0,0.379,0,0.0018,3.84
1,232,4.64,arrive,0.04973,0.04943,-0.00546,0.05894,0.03,-12.84,2.64,0.3037,0.0669,2.616,1.148,0.0,4.605,0,0.0,0.0
2,232,4.64,arrive,0.02472,0.02448,0.00342,0.0249,0.03,-9.01,0.72,0.3066,0.0332,0.544,1.728,0.0,0.388,0,0.0022,4.62
3,232,4.64,arrive,0.01712,0.01712,0.0003,0.02677,0.03,-9.24,0.14,0.3061,0.0303,0.406,1.73,0.0,0.0,0,0.0003,0.61
4,232,4.64,arrive,0.01267,0.01225,-0.00322,0.02495,0.03,-10.86,0.84,0.31,0.0693,-0.436,1.73,0.0,0.496,0,0.0001,0.32
5,232,4.64,arrive,0.00989,0.00725,-0.00673,0.02369,0.03,-8.71,0.39,0.3076,0.0531,0.876,1.73,0.0,0.0,0,0.0005,1.06
6,232,4.64,arrive,0.04958,0.04727,-0.01497,0.05538,0.03,-10.98,1.5,0.3024,0.0762,2.659,1.73,0.0,0.0,0,0.0,0.0
7,232,4.64,arrive,0.02801,0.02794,0.00191,0.03066,0.03,-8.52,0.66,0.3014,0.035,0.47,1.73,0.0,0.0,0,0.0275,90.0
8,232,4.64,arrive,0.03797,0.03738,0.00663,0.03892,0.03,-8.37,0.16,0.3027,0.0263,-0.407,1.655,0.789,0.0,0,0.0013,2.69
9,232,4.64,arrive,0.0361,0.03103,-0.01845,0.03873,0.03,-8.43,0.62,0.3013,0.0724,2.238,1.73,0.0,0.0,0,0.0,0.0
10,232,4.64,arrive,0.03478,0.03263,0.01204,0.043,0.03,-10.18,0.3,0.307,0.0246,-0.724,1.729,0.0,0.187,0,0.0027,5.72
11,232,4.64,arrive,0.01974,0.01905,-0.00518,0.03633,0.03,-10.14,1.82,0.3029,0.0536,1.769,1.73,0.0,0.0,0,0.0006,1.22
12,232,4.64,arrive,0.03471,0.03303,0.01068,0.04052,0.03,-8.59,0.5,0.3025,0.0383,0.108,1.728,0.0,0.485,0,0.0026,5.43
13,232,4.64,arrive,0.03769,0.03445,0.01529,0.04127,0.03,-9.39,0.8,0.3071,0.0314,-0.211,1.729,0.0,0.403,0,0.004,8.51
14,232,4.64,arrive,0.0287,0.0275,0.00822,0.04283,0.03,-13.33,1.82,0.3067,0.0569,1.273,1.73,0.0,0.0,0,0.0047,9.91
15,232,4.64,arrive,0.0286,0.02554,0.01287,0.04751,0.03,-13.71,1.43,0.3068,0.0575,1.265,1.73,0.0,0.0,0,0.0066,14.04
0,233,4.66,close,0.03488,0.03395,0.008,0.03764,0.03,-9.41,0.37,0.3031,0.0243,-0.481,1.728,0.0,0.274,0,0.0019,3.92
1,233,4.66,close,0.04967,0.04931,-0.00595,0.05821,0.03,-12.71,2.71,0.3035,0.0673,2.693,1.613,0.0,1.376,0,0.0,0.0
2,233,4.66,close,0.02638,0.02612,0.00366,0.02542,0.03,-8.8,0.7,0.3064,0.0332,0.581,1.73,0.0,0.095,0,0.0026,5.36
3,233,4.66,close,0.01794,0.01794,0.00011,0.02586,0.03,-9.11,0.36,0.3059,0.0303,0.431,1.73,0.0,0.023,0,0.0004,0.89
4,233,4.66,close,0.01283,0.01227,-0.00373,0.02538,0.03,-10.84,0.82,0.3097,0.0701,-0.419,1.73,0.0,0.0,0,0.0,0.05
5,233,4.66,close,0.00929,0.00602,-0.00708,0.026,0.03,-8.79,0.43,0.3075,0.0535,0.886,1.73,0.0,0.0,0,0.0004,0.99
6,233,4.66,close,0.05012,0.04777,-0.01519,0.05645,0.03,-10.92,1.44,0.3024,0.0763,2.668,1.73,0.0,1.91,0,0.0,0.0
7,233,4.66,close,0.02779,0.02769,0.00236,0.03022,0.03,-8.45,0.65,0.3012,0.0354,0.498,1.73,0.0,0.0,0,0.0275,90.0
8,233,4.66,close,0.03771,0.03708,0.00687,0.0385,0.03,-8.38,0.28,0.3027,0.0266,-0.367,1.687,0.823,0.205,0,0.0013,2.72
9,233,4.66,close,0.03731,0.03243,-0.01844,0.03999,0.03,-8.37,0.74,0.3011,0.0728,2.284,1.73,0.0,0.0,0,0.0,0.0
10,233,4.66,close,0.03379,0.03177,0.01151,0.0426,0.03,-10.3,0.34,0.3069,0.0248,-0.703,1.73,0.0,0.338,0,0.0026,5.38
11,233,4.66,close,0.02189,0.02141,-0.00453,0.03822,0.03,-10.23,1.77,0.3029,0.0544,1.806,1.73,0.0,0.0,0,0.0007,1.55
12,233,4.66,close,0.03213,0.03082,0.00908,0.03742,0.03,-9.21,0.52,0.3023,0.0387,0.112,1.73,0.0,0.0,0,0.0025,5.18
13,233,4.66,close,0.03772,0.03422,0.01587,0.04235,0.03,-9.3,0.7,0.3073,0.0317,-0.203,1.729,0.0,0.102,0,0.0041,8.67
14,233,4.66,close,0.02965,0.02827,0.00892,0.04369,0.03,-13.23,1.79,0.3065,0.0574,1.308,1.73,0.0,0.0,0,0.0048,10.01
15,233,4.66,close,0.03113,0.02935,0.01039,0.04923,0.03,-14.48,1.59,0.3067,0.0579,1.296,1.73,0.0,0.0,0,0.0066,13.93
0,234,4.68,close,0.03491,0.03401,0.00786,0.03776,0.02812,-9.38,0.42,0.303,0.0245,-0.466,1.728,0.0,0.229,0,0.0018,3.8
1,234,4.68,close,0.0497,0.04931,-0.00621,0.05781,0.02812,-12.64,2.46,0.3033,0.0678,2.751,1.574,0.0,1.703,0,0.0,0.0
2,234,4.68,close,0.02741,0.0271,0.00411,0.02659,0.02812,-8.61,0.58,0.3063,0.0334,0.6,1.73,0.0,0.0,0,0.0025,5.22
3,234,4.68,close,0.01957,0.01954,-0.00102,0.02278,0.02812,-9.2,0.68,0.3057,0.0303,0.493,1.725,1.229,0.0,0,0.0004,0.99
4,234,4.68,close,0.01325,0.01267,-0.00389,0.02565,0.02812,-10.8,0.83,0.3095,0.0709,-0.395,1.73,0.0,0.0,0,0.0,0.0
5,234,4.68,close,0.0103,0.00682,-0.00773,0.02454,0.02812,-8.59,0.69,0.3075,0.0539,0.92,1.73,0.0,0.0,0,0.0006,1.38
6,234,4.68,close,0.0524,0.04908,-0.01836,0.05666,0.02812,-11.84,0.04,0.3023,0.0762,2.729,1.604,0.0,4.907,0,0.0,0.0
7,234,4.68,close,0.02728,0.02718,0.00229,0.02992,0.02812,-8.5,0.55,0.301,0.0358,0.496,1.728,0.0,0.0,0,0.0275,90.0
8,234,4.68,close,0.03827,0.03756,0.00733,0.03847,0.02812,-8.25,0.39,0.3026,0.0268,-0.329,1.69,0.427,0.0,0,0.0016,3.27
9,234,4.68,close,0.0401,0.03529,-0.01905,0.04267,0.02812,-8.76,0.79,0.3009,0.073,2.347,1.73,0.0,0.0,0,0.0,0.0
10,234,4.68,close,0.03377,0.03171,0.01162,0.04168,0.02812,-10.29,0.5,0.3068,0.0251,-0.667,1.73,0.0,0.356,0,0.0027,5.6
11,234,4.68,close,0.02406,0.02367,-0.00429,0.0408,0.02812,-10.35,1.7,0.303,0.0551,1.827,1.73,0.0,0.0,0,0.0005,1.05
12,234,4.68,close,0.0311,0.03043,0.0064,0.03196,0.02812,-9.87,0.74,0.302,0.0391,0.18,1.692,0.629,0.0,0,0.0021,4.47
13,234,4.68,close,0.03497,0.03157,0.01503,0.04055,0.02812,-9.73,0.73,0.3074,0.0321,-0.19,1.73,0.0,0.316,0,0.004,8.35
14,234,4.68,close,0.03088,0.02939,0.00948,0.04524,0.02812,-13.21,1.78,0.3064,0.0578,1.331,1.73,0.0,0.0,0,0.0045,9.53
15,234,4.68,close,0.03164,0.03033,0.00901,0.04693,0.02812,-14.69,2.22,0.3065,0.0583,1.377,1.73,0.0,0.0,0,0.0062,13.21
0,235,4.7,close,0.03496,0.03413,0.0076,0.0376,0.02625,-9.35,0.48,0.3029,0.0248,-0.444,1.73,0.183,0.357,0,0.0018,3.66
1,235,4.7,close,0.04981,0.04938,-0.00652,0.05798,0.02625,-12.64,2.07,0.3031,0.0683,2.783,1.599,0.0,1.72,0,0.0,0.0
2,235,4.7,close,0.02703,0.02664,0.00457,0.02848,0.02625,-8.48,0.37,0.3062,0.0335,0.589,1.73,0.0,0.0,0,0.002,4.16
3,235,4.7,close,0.0218,0.02178,-0.00107,0.02102,0.02625,-9.13,0.83,0.3056,0.0304,0.563,1.73,1.139,0.0,0,0.0015,3.14
4,235,4.7,close,0.01399,0.01336,-0.00415,0.02583,0.02625,-10.81,0.85,0.3093,0.0717,-0.371,1.73,0.0,0.0,0,0.0,0.0
5,235,4.7,close,0.01354,0.01017,-0.00893,0.0224,0.02625,-8.97,0.78,0.3074,0.0542,0.981,1.73,0.0,0.0,0,0.0004,0.95
6,235,4.7,close,0.05111,0.04771,-0.01831,0.05289,0.02625,-11.13,1.09,0.3022,0.0761,2.865,1.454,2.286,0.0,0,0.0004,0.88
7,235,4.7,close,0.02556,0.02556,-0.0,0.02638,0.02625,-9.11,0.54,0.3008,0.0361,0.527,1.73,0.0,0.0,0,0.0275,90.0
8,235,4.7,close,0.03907,0.03833,0.00754,0.03963,0.02625,-8.06,0.28,0.3025,0.0271,-0.317,1.73,0.0,0.0,0,0.0015,3.18
9,235,4.7,close,0.04133,0.03655,-0.01928,0.04142,0.02625,-8.49,1.04,0.3007,0.0733,2.42,1.709,1.138,0.0,0,0.0,0.02
10,235,4.7,close,0.03447,0.03233,0.01197,0.04183,0.02625,-10.15,0.51,0.3066,0.0254,-0.644,1.73,0.0,0.31,0,0.0028,5.9
11,235,4.7,close,0.02618,0.02571,-0.00494,0.04216,0.02625,-10.58,1.79,0.303,0.0559,1.861,1.73,0.0,0.0,0,0.0002,0.56
12,235,4.7,close,0.03477,0.03393,0.0076,0.03234,0.02625,-9.27,0.74,0.3018,0.0396,0.242,1.727,0.59,0.179,0,0.0031,6.53
13,235,4.7,close,0.03476,0.03127,0.01517,0.03975,0.02625,-9.8,0.91,0.3075,0.0325,-0.181,1.73,0.0,0.164,0,0.0041,8.65
14,235,4.7,close,0.03156,0.03008,0.00956,0.04572,0.02625,-13.19,1.86,0.3062,0.0582,1.365,1.73,0.0,0.0,0,0.004,8.35
15,235,4.7,close,0.03166,0.02994,0.01028,0.04571,0.02625,-14.35,2.16,0.3063,0.0588,1.423,1.73,0.0,2.43,0,0.0056,11.9
0,236,4.72,close,0.03514,0.03432,0.00754,0.03725,0.02437,-9.32,0.52,0.3028,0.0251,-0.417,1.729,0.417,0.321,0,0.0018,3.74
1,236,4.72,close,0.05024,0.04962,-0.00783,0.05821,0.02437,-12.8,1.78,0.303,0.0687,2.817,1.696,0.0,2.673,0,0.0,0.0
2,236,4.72,close,0.02613,0.02576,0.00437,0.02918,0.02437,-8.5,0.36,0.3061,0.0336,0.588,1.729,0.0,0.284,0,0.0015,3.05
3,236,4.72,close,0.0207,0.0207,-0.00011,0.02347,0.02437,-9.02,0.49,0.3055,0.0305,0.564,1.73,0.0,0.0,0,0.0026,5.32
4,236,4.72,close,0.01408,0.0134,-0.00432,0.02528,0.02437,-10.69,0.82,0.3091,0.0725,-0.347,1.73,0.0,0.0,0,0.0,0.0
5,236,4.72,close,0.0147,0.01243,-0.00785,0.02029,0.02437,-8.83,0.84,0.3074,0.0547,1.012,1.73,0.0,0.0,0,0.0004,0.92
6,236,4.72,close,0.0497,0.04702,-0.01609,0.05155,0.02437,-10.61,1.1,0.3021,0.0762,2.929,1.73,0.0,0.0,0,0.0004,0.81
7,236,4.72,close,0.02899,0.02899,5e-05,0.02216,0.02437,-9.12,0.96,0.3006,0.0365,0.596,1.73,0.0,0.0,0,0.0275,90.0
8,236,4.72,close,0.03823,0.03758,0.00702,0.03956,0.02437,-8.14,0.22,0.3024,0.0273,-0.303,1.712,0.591,0.0,0,0.0011,2.37
9,236,4.72,close,0.04043,0.03599,-0.01841,0.04043,0.02437,-8.11,0.86,0.3005,0.0737,2.48,1.73,0.311,0.0,0,0.0,0.0
10,236,4.72,close,0.03483,0.03276,0.01184,0.04225,0.02437,-10.07,0.43,0.3065,0.0257,-0.633,1.73,0.0,0.213,0,0.0028,5.8
11,236,4.72,close,0.0292,0.02848,-0.00644,0.04354,0.02437,-11.04,2.0,0.303,0.0566,1.924,1.73,0.0,0.0,0,0.0002,0.4
12,236,4.72,close,0.03752,0.03615,0.01004,0.0369,0.02437,-8.29,0.26,0.3016,0.0401,0.235,1.729,0.0,0.257,0,0.0042,8.74
13,236,4.72,close,0.03,0.02628,0.01446,0.03672,0.02437,-10.57,0.8,0.3077,0.0329,-0.188,1.73,0.0,0.0,0,0.004,8.57
14,236,4.72,close,0.03295,0.03186,0.00841,0.0461,0.02437,-13.48,2.08,0.3059,0.0586,1.404,1.731,0.0,0.519,0,0.0031,6.53
15,236,4.72,close,0.03156,0.02937,0.01155,0.04576,0.02437,-14.02,1.9,0.3061,0.0592,1.443,1.73,0.0,0.0,0,0.0062,13.13
0,237,4.74,close,0.0353,0.03447,0.00761,0.03702,0.0225,-9.28,0.49,0.3027,0.0254,-0.396,1.73,0.085,0.249,0,0.0019,3.92
1,237,4.74,close,0.05079,0.04986,-0.00963,0.05778,0.0225,-13.0,1.51,0.3029,0.069,2.874,1.698,0.0,3.16,0,0.0,0.0
2,237,4.74,close,0.02609,0.02577,0.00412,0.02885,0.0225,-8.51,0.47,0.3061,0.0337,0.609,1.728,0.0,0.468,0,0.0015,3.07
3,237,4.74,close,0.01913,0.01913,0.00045,0.02555,0.0225,-9.0,0.22,0.3055,0.0306,0.556,1.73,0.0,0.0,0,0.003,6.3
4,237,4.74,close,0.01465,0.01372,-0.00512,0.02476,0.0225,-10.7,0.83,0.3088,0.0732,-0.324,1.73,0.0,0.0,0,0.0,0.0
5,237,4.74,close,0.0114,0.00941,-0.00644,0.02455,0.0225,-8.86,0.38,0.3074,0.0552,0.98,1.73,0.0,0.0,0,0.0005,1.07
6,237,4.74,close,0.04978,0.0477,-0.01424,0.05329,0.0225,-10.5,0.83,0.3021,0.0762,2.913,1.701,0.0,3.406,0,0.0007,1.47
7,237,4.74,close,0.02987,0.02981,0.00194,0.02402,0.0225,-8.61,0.61,0.3004,0.037,0.6,1.73,0.0,0.0,0,0.0275,90.0
8,237,4.74,close,0.03677,0.03615,0.0067,0.03807,0.0225,-8.35,0.31,0.3024,0.0276,-0.267,1.732,1.19,0.0,0,0.0012,2.44
9,237,4.74,close,0.04216,0.03789,-0.01849,0.04367,0.0225,-8.55,0.53,0.3004,0.074,2.505,1.729,0.0,0.0,0,0.0,0.0
10,237,4.74,close,0.03433,0.03234,0.0115,0.04132,0.0225,-10.14,0.46,0.3064,0.0259,-0.606,1.73,0.0,0.069,0,0.0027,5.66
11,237,4.74,close,0.03133,0.03046,-0.00733,0.04344,0.0225,-11.29,2.19,0.3029,0.0573,2.0,1.73,0.0,0.0,0,0.0001,0.37
12,237,4.74,close,0.03723,0.03556,0.01101,0.04078,0.0225,-7.8,0.22,0.3014,0.0406,0.195,1.73,0.0,0.0,0,0.0048,10.04
13,237,4.74,close,0.02705,0.02285,0.01448,0.03328,0.0225,-11.13,1.24,0.3079,0.0334,-0.175,1.73,0.0,0.445,0,0.0044,9.27
14,237,4.74,close,0.03546,0.03486,0.00648,0.0472,0.0225,-14.06,2.0,0.3057,0.0589,1.467,1.399,3.708,2.583,0,0.0024,4.95
15,237,4.74,close,0.03254,0.03056,0.01118,0.04713,0.0225,-14.19,1.68,0.306,0.0597,1.45,1.73,0.0,0.0,0,0.0065,13.62
0,238,4.76,close,0.03489,0.03411,0.00734,0.03674,0.02062,-9.31,0.41,0.3027,0.0258,-0.379,1.73,0.134,0.098,0,0.0018,3.78
1,238,4.76,close,0.05113,0.04992,-0.01103,0.05688,0.02062,-13.04,1.54,0.3028,0.0694,2.946,1.677,0.0,3.366,0,0.0,0.0
2,238,4.76,close,0.02592,0.02557,0.00426,0.02792,0.02062,-8.54,0.56,0.3061,0.0339,0.622,1.729,0.0,0.628,0,0.0017,3.55
3,238,4.76,close,0.01873,0.01872,0.00066,0.02567,0.02062,-8.97,0.25,0.3054,0.0307,0.577,1.73,0.0,0.0,0,0.0029,6.09
4,238,4.76,close,0.01473,0.01384,-0.00504,0.02342,0.02062,-10.48,0.82,0.3086,0.0739,-0.294,1.73,0.0,0.0,0,0.0,0.11
5,238,4.76,close,0.01179,0.00936,-0.00716,0.02795,0.02062,-9.1,0.34,0.3074,0.0555,0.974,1.73,0.0,0.0,0,0.0003,0.75
6,238,4.76,close,0.05102,0.04842,-0.01608,0.05409,0.02062,-11.11,0.07,0.302,0.0761,2.888,1.363,0.0,7.271,0,0.001,2.06
7,238,4.76,close,0.02898,0.02884,0.00288,0.02585,0.02062,-8.36,0.23,0.3003,0.0374,0.575,1.73,0.0,0.0,0,0.0275,90.0
8,238,4.76,close,0.03641,0.03578,0.00676,0.03684,0.02062,-8.43,0.44,0.3024,0.0279,-0.228,1.729,0.797,0.0,0,0.0016,3.3
9,238,4.76,close,0.04361,0.03942,-0.01865,0.04467,0.02062,-8.44,0.66,0.3003,0.0743,2.538,1.729,0.0,0.0,0,0.0,0.03
10,238,4.76,close,0.0345,0.03239,0.01187,0.04082,0.02062,-10.08,0.48,0.3063,0.0262,-0.578,1.728,0.0,0.666,0,0.0028,5.95
11,238,4.76,close,0.03248,0.03168,-0.00715,0.04326,0.02062,-11.27,2.14,0.3028,0.0581,2.05,1.73,0.0,0.0,0,0.0,0.02
12,238,4.76,close,0.03381,0.03263,0.00885,0.03754,0.02062,-8.56,0.2,0.3013,0.041,0.209,1.73,0.0,0.0,0,0.005,10.44
13,238,4.76,close,0.02549,0.02051,0.01513,0.03269,0.02062,-11.34,1.35,0.3081,0.034,-0.165,1.729,0.0,0.255,0,0.0046,9.79
14,238,4.76,close,0.0351,0.03459,0.00598,0.04588,0.02062,-13.92,2.17,0.3055,0.0593,1.56,1.678,1.106,0.886,0,0.002,4.1
