step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm
421,0.266318,1.30851,0.071648,0.347915,0.110808,8.70854
422,0.26632,1.30866,0.0716384,0.347906,0.110809,8.7083
423,0.266323,1.30866,0.0716295,0.347893,0.11081,8.70797
424,0.266325,1.30866,0.0716215,0.34788,0.11081,8.70761
425,0.266328,1.30881,0.0716143,0.347869,0.110809,8.70734
426,0.26633,1.30911,0.0716084,0.347864,0.110807,8.70726
427,0.266333,1.30955,0.0716037,0.347866,0.110803,8.70744
428,0.266335,1.31015,0.0716002,0.347873,0.110798,8.70769
429,0.266336,1.31075,0.0715977,0.347882,0.110794,8.70828
430,0.266338,1.3112,0.0715963,0.347895,0.110791,8.70861
431,0.266339,1.31135,0.0715956,0.347905,0.110791,8.70891
432,0.266339,1.31149,0.0715957,0.347915,0.110792,8.70916
433,0.266339,1.31149,0.0715966,0.347926,0.110793,8.70942
434,0.26634,1.31149,0.0715982,0.347936,0.110795,8.70969
435,0.26634,1.31149,0.0716003,0.347945,0.110796,8.70981
436,0.266339,1.3112,0.0716027,0.347955,0.110798,8.70982
437,0.266337,1.3103,0.0716056,0.347962,0.110802,8.71
438,0.266334,1.3097,0.0716093,0.347973,0.110805,8.71031
439,0.266332,1.3094,0.0716144,0.347989,0.110805,8.71086
440,0.26633,1.30955,0.0716209,0.348009,0.1108,8.71164
441,0.266328,1.30985,0.0716285,0.348027,0.110793,8.71204
442,0.266327,1.3103,0.0716373,0.348044,0.110788,8.71238
443,0.266325,1.3106,0.0716468,0.348057,0.110786,8.71264
444,0.266324,1.31105,0.0716576,0.348071,0.110788,8.71359
445,0.266322,1.31135,0.0716694,0.348086,0.110788,8.71259
446,0.266321,1.31179,0.0716824,0.348103,0.110789,8.71321
447,0.266319,1.31179,0.0716963,0.348118,0.110791,8.71366
448,0.266316,1.31179,0.0717106,0.348132,0.110794,8.71408
449,0.266314,1.31179,0.0717253,0.348143,0.110799,8.71432
450,0.266312,1.31164,0.0717401,0.348153,0.110804,8.71448
451,0.26631,1.3112,0.0717548,0.348157,0.110809,8.71451
452,0.266308,1.3106,0.0717694,0.348156,0.110814,8.71435
453,0.266306,1.30985,0.0717839,0.348153,0.110817,8.71418
454,0.266303,1.30896,0.0717983,0.348148,0.110818,8.71383
455,0.2663,1.30761,0.071812,0.348139,0.110821,8.71355
456,0.266297,1.30626,0.0718257,0.34813,0.110823,8.71332
457,0.266294,1.30521,0.0718393,0.348121,0.110821,8.71313
458,0.26629,1.30431,0.0718527,0.348113,0.110817,8.71285
459,0.266287,1.30356,0.0718658,0.348105,0.110812,8.71266
460,0.266283,1.30281,0.0718785,0.348096,0.110807,8.71241
461,0.26628,1.30206,0.0718907,0.348085,0.110804,8.71201
462,0.266277,1.30146,0.0719026,0.348073,0.110801,8.71167
463,0.266274,1.30101,0.071914,0.348059,0.110799,8.71129
464,0.266271,1.30041,0.0719249,0.348044,0.110798,8.71081
465,0.266269,1.30026,0.0719352,0.348029,0.1108,8.7106
466,0.266268,1.30071,0.0719448,0.348017,0.110802,8.71042
467,0.266269,1.30146,0.0719534,0.348002,0.110799,8.71003
468,0.26627,1.30236,0.0719611,0.347984,0.110796,8.70942
469,0.266271,1.30281,0.0719671,0.34796,0.110797,8.70846
470,0.266272,1.30311,0.0719711,0.347934,0.110803,8.70876
471,0.266272,1.30236,0.0719719,0.347901,0.110811,8.70758
472,0.266272,1.30146,0.0719695,0.347865,0.110828,8.70674
473,0.266272,1.30071,0.0719647,0.347835,0.110838,8.70604
474,0.266272,1.29996,0.0719577,0.347807,0.110841,8.70546
475,0.266273,1.2995,0.0719488,0.347783,0.110838,8.70496
476,0.266274,1.29935,0.0719382,0.347767,0.110832,8.70466
477,0.266275,1.2992,0.0719262,0.347757,0.110825,8.70452
478,0.266277,1.29935,0.0719128,0.34775,0.110818,8.70457
479,0.266278,1.2995,0.0718983,0.34775,0.110811,8.70466
480,0.266279,1.30011,0.0718829,0.347755,0.110805,8.70486
481,0.266281,1.30071,0.0718668,0.347764,0.110801,8.70518
482,0.266282,1.30131,0.07185,0.347775,0.110798,8.70551
483,0.266284,1.30191,0.0718329,0.347789,0.110797,8.7059
484,0.266285,1.30251,0.0718155,0.347802,0.110797,8.70626
485,0.266287,1.30311,0.071798,0.347816,0.110798,8.70664
486,0.266289,1.30371,0.0717807,0.347831,0.110799,8.70698
487,0.266292,1.30431,0.0717635,0.347844,0.110801,8.7073
488,0.266294,1.30491,0.0717468,0.347858,0.110803,8.7076
489,0.266297,1.30536,0.0717304,0.347871,0.110805,8.70791
490,0.2663,1.30596,0.0717147,0.347884,0.110807,8.70821
491,0.266303,1.30656,0.0716997,0.347896,0.110808,8.70848
492,0.266306,1.30716,0.0716854,0.347908,0.11081,8.70874
493,0.26631,1.30746,0.0716718,0.347918,0.110811,8.70895
494,0.266313,1.30791,0.071659,0.347925,0.110811,8.7091
495,0.266316,1.30821,0.0716472,0.347932,0.110811,8.70925
496,0.26632,1.30836,0.0716362,0.347936,0.110811,8.70932
497,0.266323,1.30851,0.0716262,0.34794,0.11081,8.70939
498,0.266326,1.30866,0.0716171,0.347942,0.110809,8.70943
499,0.42,0,0,0,0,8.70945
500,0.417548,0,6.10298e-09,0,7.21255e-07,1.66162e-10
501,0.411171,0,6.17037e-09,0,7.38555e-07,6.51135e-12
502,0.400871,0,6.27478e-09,0,5.4837e-07,2.76883e-12
503,0.386646,0,5.89265e-09,0,3.24566e-07,3.28315e-12
504,0.368498,0,5.98523e-09,0,1.37757e-07,2.94764e-12
505,0.346425,0,6.03685e-09,0,9.29664e-09,2.31622e-12
506,0.320417,0,2.92249e-06,0.0202678,0.000135554,1.72945e-12
507,0.292695,0.120331,0.000297399,0.196393,0.00380861,8.16224
508,0.267413,0.99544,0.00173467,0.359668,0.0124925,11.9976
509,0.246255,2.69987,0.00453579,0.505529,0.0222376,15.3225
510,0.230001,5.08954,0.00863426,0.630557,0.0335789,18.1765
511,0.21844,7.97157,0.0138058,0.73527,0.0466954,20.2709
512,0.210698,11.0779,0.0196724,0.820611,0.0600739,22.1362
513,0.205741,14.055,0.0257334,0.886862,0.0741408,23.4
514,0.20254,16.4901,0.0314979,0.93363,0.086617,23.4
515,0.200246,18.1414,0.0365741,0.963255,0.096432,23.4
516,0.198487,18.8578,0.0406858,0.977352,0.108503,23.4
517,0.197729,18.357,0.0434108,0.972514,0.130494,20.2
518,0.197436,17.4971,0.0458449,0.961046,0.141844,20.2
519,0.197837,16.4345,0.0480923,0.9439,0.155899,20.2
520,0.199123,15.3145,0.0502445,0.921933,0.17,20.2
521,0.201427,14.2708,0.052365,0.896151,0.184712,20.2
522,0.204752,13.3425,0.0544635,0.866949,0.200469,20.2
523,0.209014,12.5003,0.0565077,0.834276,0.216766,20.2
524,0.214069,11.6744,0.0584449,0.797657,0.232303,19.253
525,0.219765,10.7669,0.0602375,0.756245,0.243158,18.1382
526,0.225972,9.69621,0.0618813,0.709101,0.245549,16.8534
527,0.232594,8.45319,0.0633801,0.656209,0.23945,15.4237
528,0.239572,7.0563,0.0647551,0.597748,0.225576,13.8579
529,0.246879,5.53159,0.0660366,0.533841,0.207514,12.156
530,0.254506,3.90435,0.0672624,0.464499,0.18845,10.318
531,0.262311,2.24794,0.0684719,0.39132,0.169201,8.41048
532,0.269895,0.699975,0.0696926,0.318818,0.149718,6.60814
533,0.276809,0.627138,0.0709293,0.252036,0.129968,5.0452
534,0.282606,1.64758,0.0721596,0.197198,0.109979,4.7159
535,0.286907,2.32263,0.0733407,0.18707,0.0900704,4.49569
536,0.289446,2.64812,0.0744206,0.180089,0.0713659,4.38246
537,0.290142,2.65726,0.0753695,0.177415,0.0549623,4.39719
538,0.289063,2.39972,0.0761723,0.179626,0.0416651,4.54474
539,0.286424,1.94953,0.0768079,0.186849,0.0322241,4.81851
540,0.28256,1.37501,0.0772835,0.198411,0.0269822,5.57231
541,0.277856,0.727393,0.0776269,0.237146,0.0257824,6.69327
542,0.272712,0.0625573,0.077877,0.280083,0.0281633,7.81136
543,0.267508,0.642853,0.0780745,0.32257,0.0341606,8.8638
544,0.262576,1.30431,0.0782537,0.362272,0.0463164,9.80334
545,0.258187,1.91847,0.0784377,0.3974,0.0602327,10.5955
546,0.254541,2.46037,0.0786366,0.426648,0.0749267,11.2181
547,0.25177,2.90616,0.0788488,0.449156,0.0894846,11.6622
548,0.24994,3.23434,0.0790634,0.464403,0.103211,11.9076
549,0.249064,3.42845,0.0792649,0.472193,0.115346,11.9637
550,0.249106,3.47902,0.0794364,0.472672,0.125079,11.8387
551,0.249992,3.38611,0.0795633,0.466263,0.132769,11.5487
552,0.251614,3.16056,0.0796353,0.453665,0.138938,11.1071
553,0.253832,2.82445,0.0796461,0.435901,0.143669,10.5676
554,0.256495,2.40583,0.0795911,0.414174,0.145617,9.95733
555,0.259437,1.93624,0.0794674,0.389849,0.144927,9.29914
556,0.262481,1.44969,0.0792729,0.36439,0.142024,8.63611
557,0.265455,0.980186,0.0790066,0.339412,0.137357,8.02522
558,0.268194,0.558832,0.0786672,0.316442,0.131357,7.48787
559,0.270552,0.213062,0.078254,0.296817,0.124457,7.05763
560,0.272414,0.0740187,0.0777667,0.281683,0.117113,6.76686
561,0.273704,0.220287,0.0772068,0.271756,0.109777,6.61662
562,0.274385,0.278362,0.0765789,0.267336,0.102904,6.60946
563,0.274469,0.243893,0.0758904,0.268299,0.096885,6.7342
564,0.274002,0.129722,0.0751519,0.2741,0.0920584,6.97159
565,0.273069,0.0906541,0.0743772,0.283978,0.0886646,7.29461
566,0.271776,0.321425,0.0735812,0.296912,0.0868314,7.67144
567,0.270243,0.600031,0.0727795,0.311831,0.0865586,8.0854
568,0.268592,0.898964,0.0719874,0.327627,0.0877441,8.49747
569,0.266943,1.20106,0.0712184,0.343321,0.0901833,8.88808
570,0.2654,1.49003,0.0704833,0.358024,0.0936112,9.23735
571,0.264052,1.75256,0.0697908,0.37101,0.0977303,9.52271
572,0.262965,1.97665,0.0691465,0.381734,0.10222,9.7558
573,0.262185,2.1535,0.068554,0.389794,0.106782,9.90798
574,0.261735,2.27675,0.0680154,0.394989,0.111135,9.98403
575,0.261618,2.34326,0.0675313,0.397263,0.115061,9.98618
576,0.261817,2.3536,0.0671019,0.396724,0.11836,9.91995
577,0.262301,2.31181,0.066727,0.393619,0.120906,9.79409
578,0.263023,2.22361,0.0664058,0.388288,0.122621,9.61083
579,0.263928,2.09826,0.0661379,0.38122,0.123481,9.409
580,0.264953,1.94612,0.0659229,0.372897,0.123495,9.17797
581,0.266033,1.77916,0.0657609,0.363919,0.122747,8.94056
582,0.267105,1.609,0.0656512,0.354846,0.121328,8.71195
583,0.268106,1.44672,0.0655932,0.34623,0.11937,8.49831
584,0.268984,1.30146,0.0655855,0.338558,0.11702,8.33085
585,0.269695,1.18085,0.0656267,0.33222,0.114444,8.19744
586,0.270208,1.08966,0.0657149,0.327506,0.111812,8.11003
587,0.270505,1.03098,0.0658482,0.324578,0.109279,8.07036
588,0.270584,1.00483,0.0660247,0.323474,0.106995,8.07688
589,0.270453,1.0093,0.0662421,0.324102,0.105075,8.12526
590,0.270134,1.0408,0.0664985,0.32627,0.103616,8.20861
591,0.269659,1.09486,0.0667922,0.329719,0.102673,8.31838
592,0.269064,1.16567,0.067121,0.334101,0.102261,8.44607
593,0.268391,1.24725,0.067483,0.339088,0.102372,8.57567
594,0.267684,1.33325,0.0678755,0.344321,0.102951,8.71725
595,0.266982,1.41748,0.0682957,0.349443,0.103936,8.84344
596,0.266322,1.49436,0.0687403,0.354153,0.105232,8.94676
597,0.265735,1.55897,0.0692054,0.358209,0.106739,9.04251
598,0.265244,1.60766,0.0696868,0.361401,0.108349,9.10634
599,0.264865,1.63769,0.0701802,0.363611,0.109974,9.14257
