step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
235,0.273371,0.951623,0.0571704,0.317056,0.0112545,7.93756,0,-0.0571704,-1.53631e-05,-0.00201319
236,0.273435,0.966487,0.0568915,0.317165,0.0112536,7.94078,0,-0.0568915,-1.55568e-05,-0.00203521
237,0.273498,0.981452,0.0566081,0.317284,0.011251,7.94339,0,-0.0566081,-1.59144e-05,-0.00208495
238,0.27356,0.996557,0.0563226,0.31741,0.0112487,7.94666,0,-0.0563226,-1.61827e-05,-0.00221075
239,0.273621,1.01164,0.0560363,0.317533,0.0112463,7.95022,0,-0.0560363,-1.65701e-05,-0.00240869
240,0.27368,1.02692,0.0557508,0.317675,0.011243,7.9537,0,-0.0557508,-1.69873e-05,-0.00261884
241,0.273737,1.04217,0.0554664,0.317824,0.0112413,7.95759,0,-0.0554664,-1.73897e-05,-0.00285423
242,0.273792,1.05721,0.0551851,0.317975,0.0112386,7.95907,0,-0.0551851,-1.79708e-05,-0.00307386
243,0.273845,1.072,0.0549079,0.318128,0.0112365,7.96543,0,-0.0549079,-1.88202e-05,-0.00330041
244,0.273896,1.08627,0.0546371,0.318281,0.0112357,7.96913,0,-0.0546371,-1.96546e-05,-0.00346432
245,0.273944,1.09988,0.054373,0.31843,0.0112342,7.97286,0,-0.054373,-2.05338e-05,-0.00361981
246,0.273991,1.11296,0.0541173,0.31857,0.011232,7.97634,0,-0.0541173,-2.13385e-05,-0.00373891
247,0.274035,1.12558,0.053872,0.318705,0.011231,7.9799,0,-0.053872,-2.25008e-05,-0.00383169
248,0.274078,1.1375,0.0536371,0.318833,0.0112297,7.98256,0,-0.0536371,-2.35438e-05,-0.00387865
249,0.274119,1.14875,0.053414,0.318953,0.0112276,7.98538,0,-0.053414,-2.44975e-05,-0.00394719
