step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
20,1789953546.230,-0.2447584,-0.2740656,0.7559981,-0.04158249,-0.004494365,-0.2249999,-0.08225898,-0.01109215,0,-0.05856619,-0.001046313,-0.0008800001,-0.0007996219,0.7532012,-0.02015727,-8.765016e-05,0,-0.02708814,-0.04625548,-0.02462406,0.3865318,0.2187819,-0.002881407,-0.002161318,0.207951,0.4884485,0.7929813,0.004937148,0.0001666667,25.50479,0.007613459,0.0002684079,0.0004868305,0.001921073,0.009052084,0,0.3,0.0006666667,-0.01950861,0.1859959,0.4968526,0.3503306,29009,0.9978688,440.97,35.19904
21,1789953547.080,-0.2585437,-0.2680384,0.7904977,-0.062239,-0.003475215,0,-0.0896394,-0.01138749,-1.548529e-05,-0.06697037,-0.001097906,-0.01538,-0.001514859,0.6282518,-0.02081165,-0.01851801,0,-0.02785825,-0.03898475,-0.02871577,0.4155733,0.1234672,-0.003013572,-0.002071282,0.1943772,0.5507306,0.622131,0.004759164,0.0001111111,25.49171,0.007203728,0.0002360516,0.0004319534,0.001776559,0.01599492,0.15,0.1,0.0004444444,-0.02946466,0.1407027,0.5038431,0.3393493,29146,0.9970053,460.13,37.20731
22,1789953547.958,-0.2690362,-0.2986555,0.8279983,-0.04933682,-0.006021136,-0.2999998,-0.09206017,-0.01173571,-0.0007021761,-0.06569865,-0.001155351,-0.01216,-0.0008733616,0.6954763,-0.02137869,-0.0106989,0,-0.03331904,-0.06592038,-0.0306561,0.4204514,0.1672728,-0.003304273,-0.002408861,0.2186395,0.4754879,0.7560902,0.004752542,4.938272e-05,25.47939,0.007106653,0.0002258939,0.0004267312,0.001701485,0.01589571,0.25,0.15,0.0001975309,-0.02631425,0.1994711,0.5116894,0.3602939,28184,0.9965014,482.9,38.77643
23,1789953548.811,-0.2823629,-0.3041647,0.8639991,-0.04924905,-0.005975557,-0.2124999,-0.09427258,-0.01277731,-0.002889297,-0.06726181,-0.001204787,-0.02121001,-0.00108359,0.6827013,-0.02280859,-0.02330755,0,-0.03249904,-0.06796525,-0.03345552,0.4405414,0.1079418,-0.00329277,-0.002493396,0.2127142,0.5813068,0.7920808,0.004651313,0.00025,25.47384,0.006832793,0.0002107032,0.0003829659,0.001587811,0.01289457,0,0.2,0.001,-0.02561786,0.2482519,0.503278,0.3421309,29069,0.9961413,499.97,39.98185
24,1789953549.668,-0.3003187,-0.3191752,0.8984999,-0.05094936,-0.006883608,-0.3149998,-0.09509283,-0.01273918,-5.841255e-06,-0.06714895,-0.001253304,-0.01976,-0.000322098,0.7027006,-0.02337471,-0.02295186,0,-0.03475714,-0.06732304,-0.02287144,0.4527285,0.1080583,-0.003437196,-0.00288078,0.2387295,0.540275,0.6370384,0.004603386,4.335383e-06,25.46592,0.006666872,0.0001965194,0.0003572585,0.001509708,0.0181869,0.6,0.1,1.734153e-05,-0.03326087,0.184709,0.4911025,0.360841,28846,0.9958541,518.74,41.74766
25,1789953550.566,-0.2447239,-0.257924,0.7409982,-0.04814776,-0.005729703,-0.025,-0.1001811,-0.01074553,-0.02248879,-0.06889133,-0.001029002,-0.03556001,-0.001621521,0.4556496,-0.01896383,-0.03631686,-0.009513507,-0.03296722,-0.05888478,-0.02986977,0.3816789,0,-0.003099732,-0.002084343,0.1672014,0.4790731,0.7566543,0.00470422,0.0001111111,25.46315,0.006649197,0.0001780905,0.0003271274,0.001439759,0.007163517,0,0.4,0.0004444444,-0.01553845,0.1517286,0.5304425,0.3608601,27573,0.9955879,548.64,44.24047
26,1789953551.399,-0.3292074,-0.3625539,0.9705016,-0.05654691,-0.006462795,-0.3249998,-0.1089756,-0.0138492,0,-0.0761016,-0.001347546,-0.04297999,-0.001333648,0.6245012,-0.02759404,-0.04485666,0,-0.0379358,-0.07044867,-0.04104035,0.4978077,0,-0.003807439,-0.0028154,0.215568,0.6750399,0.5553016,0.00453801,0.00025,25.45409,0.006461409,0.0001745957,0.0003167596,0.001432044,0.01384838,0,0.1,0.001,-0.0256922,0.1481832,0.5004649,0.325736,29745,0.9950681,572.09,46.39742
27,1789953552.258,-0.3348454,-0.360876,1.008003,-0.05602006,-0.007798841,-0.2499999,-0.1141764,-0.01433465,-1.680374e-05,-0.0798441,-0.00139798,-0.01959,-0.0009260479,0.8431786,-0.0290678,-0.02310224,0,-0.038654,-0.08527052,-0.03494269,0.5086004,0.145642,-0.003844077,-0.002993616,0.2594646,0.6570146,0.9275935,0.004757775,2.890255e-06,25.44812,0.006776835,0.0001817738,0.0003399636,0.001497323,0.0179364,0.65,0.1,1.156102e-05,-0.02930775,0.1316491,0.5020478,0.3510818,28806,0.994908,614.69,49.23561
28,1789953553.147,-0.2805457,-0.3009612,0.8795022,-0.04902787,-0.006362551,-0.1966666,-0.09391209,-0.01218205,-3.191273e-05,-0.06641661,-0.001225069,-0.02763333,-0.001037306,0.647251,-0.02352843,-0.02886347,-0.005668778,-0.03504631,-0.06250229,-0.02894139,0.4497447,0.07233952,-0.003427753,-0.002524635,0.2150898,0.558499,0.7123024,0.004696621,0.0001666667,25.44609,0.006567758,0.0001665773,0.0002971778,0.001407382,0.007948696,0,0.5,0.0006666667,-0.01418619,0.1524451,0.5219166,0.3611982,27828,0.9946694,634.89,51.00175
29,1789953554.032,-0.1249939,-0.1286413,0.375001,-0.01919005,-0.002440181,-0.01,-0.05317746,-0.00534233,0,-0.03412575,-0.0005243773,-0.00038,-0.001012388,0.3192995,-0.009127269,-7.76337e-05,-7.852056e-05,-0.01723669,-0.02254531,-0.02057206,0.1929928,0.1093325,-0.001550021,-0.0009836052,0.09996706,0.2859615,0.4080862,0.004649789,1.463192e-05,25.43668,0.006477561,0.0001593316,0.0002892949,0.001379146,0.0166072,0.4,0.1,5.852766e-05,-0.02519494,0.1516068,0.5244172,0.3542926,27968,0.9941872,656.7,52.83222
