step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
235,0.273364,1.1183,0.0571861,0.320256,0.0112523,8.01687,0,-0.057186,-2.29524e-05,-0.0032558
236,0.273411,1.12922,0.0569932,0.320324,0.0112516,8.0184,0,-0.0569932,-2.27313e-05,-0.00321755
237,0.273458,1.14038,0.0567935,0.320402,0.01125,8.02061,0,-0.0567935,-2.27466e-05,-0.00321041
238,0.273505,1.15174,0.0565895,0.320485,0.0112478,8.02275,0,-0.0565895,-2.25301e-05,-0.00324764
239,0.273551,1.16335,0.0563805,0.320572,0.0112458,8.02493,0,-0.0563805,-2.2525e-05,-0.00335206
240,0.273596,1.17523,0.0561667,0.320676,0.0112437,8.02836,0,-0.0561666,-2.27056e-05,-0.00346992
241,0.27364,1.18724,0.0559514,0.32079,0.0112423,8.03117,0,-0.0559514,-2.27671e-05,-0.00359953
242,0.273682,1.19928,0.0557336,0.32091,0.0112403,8.03395,0,-0.0557336,-2.28989e-05,-0.00373781
243,0.273724,1.2112,0.0555154,0.321032,0.0112388,8.03754,0,-0.0555154,-2.32249e-05,-0.00387787
244,0.273764,1.22285,0.0552986,0.321157,0.0112381,8.04072,0,-0.0552986,-2.36118e-05,-0.00399582
245,0.273803,1.23411,0.0550826,0.321279,0.0112373,8.04373,0,-0.0550826,-2.38405e-05,-0.00410722
246,0.273842,1.24505,0.0548686,0.321399,0.0112356,8.04668,0,-0.0548686,-2.42507e-05,-0.00418557
247,0.273879,1.25585,0.0546599,0.321516,0.0112346,8.04965,0,-0.0546599,-2.47494e-05,-0.00423497
248,0.273916,1.26631,0.0544563,0.321628,0.0112335,8.05236,0,-0.0544563,-2.50721e-05,-0.00430917
249,0.273952,1.27632,0.0542594,0.321734,0.0112318,8.05488,0,-0.0542593,-2.54167e-05,-0.004393
250,0.273987,1.28585,0.0540696,0.321833,0.0112303,8.0565,0,-0.0540696,-2.58484e-05,-0.00444793
251,0.274021,1.29479,0.0538876,0.321925,0.0112297,8.05942,0,-0.0538876,-2.62419e-05,-0.00451497
252,0.274053,1.30317,0.0537154,0.32201,0.0112284,8.06151,0,-0.0537154,-2.68733e-05,-0.00455142
253,0.274084,1.31073,0.0535537,0.322084,0.0112273,8.06252,0,-0.0535537,-2.74396e-05,-0.00456546
254,0.274112,1.31713,0.0534023,0.322144,0.0112266,8.06448,0,-0.0534023,-2.80612e-05,-0.00456708
255,0.274137,1.32251,0.0532616,0.322196,0.0112252,8.06553,0,-0.0532616,-2.84924e-05,-0.00455019
256,0.27416,1.32712,0.0531335,0.32224,0.0112236,8.06645,0,-0.0531335,-2.88282e-05,-0.00454573
257,0.274181,1.33119,0.0530188,0.322277,0.0112213,8.06734,0,-0.0530188,-2.9223e-05,-0.00453764
258,0.2742,1.3349,0.0529178,0.322311,0.0112196,8.06788,0,-0.0529177,-2.93837e-05,-0.00454673
259,0.274217,1.33803,0.0528308,0.322339,0.0112182,8.06863,0,-0.0528307,-2.94959e-05,-0.00455697
260,0.274231,1.3407,0.0527594,0.322364,0.0112166,8.06915,0,-0.0527594,-2.9657e-05,-0.00452692
261,0.274242,1.34272,0.0527023,0.322384,0.0112154,8.06964,0,-0.0527022,-2.98545e-05,-0.0044778
262,0.27425,1.34382,0.0526599,0.3224,0.0112149,8.06909,0,-0.0526599,-3.01371e-05,-0.00440089
263,0.274253,1.3439,0.0526325,0.32241,0.0112144,8.06977,0,-0.0526325,-3.04854e-05,-0.00430378
264,0.274252,1.34303,0.0526193,0.322418,0.0112137,8.06995,0,-0.0526193,-3.07234e-05,-0.00421061
265,0.274247,1.34121,0.052623,0.32242,0.0112128,8.07004,0,-0.052623,-3.10163e-05,-0.00412771
266,0.274239,1.33848,0.0526414,0.322416,0.0112122,8.06978,0,-0.0526414,-3.10666e-05,-0.00403371
267,0.274227,1.335,0.0526747,0.322406,0.0112118,8.0687,0,-0.0526747,-3.1013e-05,-0.00399234
268,0.274211,1.33097,0.0527239,0.322394,0.0112111,8.06886,0,-0.0527239,-3.09115e-05,-0.00401832
269,0.274193,1.3265,0.0527885,0.322378,0.0112103,8.06879,0,-0.0527885,-3.08431e-05,-0.0040601
270,0.274173,1.32167,0.0528681,0.32236,0.0112099,8.06823,0,-0.0528681,-3.07481e-05,-0.00417652
271,0.27415,1.31652,0.0529621,0.322339,0.0112098,8.06763,0,-0.052962,-3.06545e-05,-0.00432962
272,0.274125,1.31089,0.0530705,0.322313,0.0112108,8.0665,0,-0.0530705,-3.05218e-05,-0.00448494
273,0.274098,1.30467,0.0531914,0.322277,0.0112116,8.06557,0,-0.0531914,-3.02293e-05,-0.00462699
274,0.274068,1.29776,0.0533248,0.322231,0.0112126,8.06435,0,-0.0533248,-3.00538e-05,-0.00474417
275,0.274036,1.29014,0.05347,0.322177,0.0112145,8.06238,0,-0.05347,-2.98554e-05,-0.00484701
276,0.274002,1.28178,0.0536251,0.32211,0.0112163,8.06087,0,-0.0536251,-2.9732e-05,-0.00491408
277,0.273967,1.27272,0.05379,0.322033,0.0112179,8.05875,0,-0.05379,-2.9644e-05,-0.00494201
278,0.27393,1.26309,0.0539634,0.321944,0.0112187,8.0555,0,-0.0539634,-2.93399e-05,-0.00489862
279,0.273892,1.25313,0.0541457,0.321847,0.0112198,8.05351,0,-0.0541457,-2.91215e-05,-0.00482979
280,0.273854,1.24292,0.0543351,0.321744,0.0112205,8.05048,0,-0.0543351,-2.88696e-05,-0.00476992
281,0.273814,1.23249,0.0545309,0.321636,0.0112212,8.04827,0,-0.0545309,-2.85078e-05,-0.00470155
282,0.273774,1.22187,0.0547304,0.321525,0.0112224,8.04521,0,-0.0547304,-2.80109e-05,-0.00462468
283,0.273734,1.21118,0.0549338,0.32141,0.011223,8.04235,0,-0.0549338,-2.73208e-05,-0.00456327
284,0.273693,1.20064,0.0551394,0.321297,0.0112233,8.03971,0,-0.0551394,-2.69138e-05,-0.0044767
285,0.273652,1.19017,0.055346,0.321188,0.0112238,8.03713,0,-0.055346,-2.6471e-05,-0.00432585
286,0.273611,1.17981,0.0555514,0.321084,0.011225,8.03452,0,-0.0555514,-2.61026e-05,-0.00412872
287,0.273569,1.16966,0.0557555,0.320986,0.0112257,8.03215,0,-0.0557555,-2.57785e-05,-0.00392552
288,0.273527,1.15972,0.0559579,0.320893,0.0112264,8.02927,0,-0.0559578,-2.5311e-05,-0.0037089
289,0.273485,1.15008,0.0561558,0.320807,0.0112272,8.02787,0,-0.0561558,-2.49404e-05,-0.00354398
290,0.273444,1.14086,0.0563491,0.320728,0.0112285,8.02571,0,-0.0563491,-2.46377e-05,-0.00345027
291,0.273404,1.13217,0.056537,0.320657,0.0112294,8.02451,0,-0.056537,-2.44062e-05,-0.00340839
292,0.273366,1.12409,0.056718,0.320593,0.0112303,8.02304,0,-0.056718,-2.42209e-05,-0.00336979
293,0.27333,1.11664,0.056892,0.320536,0.0112312,8.02168,0,-0.0568919,-2.40053e-05,-0.00335599
294,0.273296,1.10976,0.0570574,0.320483,0.0112328,8.02049,0,-0.0570574,-2.37594e-05,-0.00333989
295,0.273264,1.10343,0.0572135,0.320432,0.0112346,8.01934,0,-0.0572135,-2.35555e-05,-0.00331795
296,0.273236,1.09759,0.0573589,0.320383,0.0112367,8.01804,0,-0.0573588,-2.33809e-05,-0.0032921
297,0.27321,1.09224,0.0574938,0.320334,0.0112387,8.01695,0,-0.0574938,-2.3196e-05,-0.00329232
298,0.273187,1.08743,0.0576169,0.320287,0.0112401,8.01574,0,-0.0576169,-2.32016e-05,-0.00330718
299,0.273168,1.08324,0.0577272,0.320242,0.0112417,8.01489,0,-0.0577272,-2.31205e-05,-0.00332753
300,0.273152,1.07965,0.0578251,0.320199,0.0112427,8.01372,0,-0.0578251,-2.33161e-05,-0.00335379
301,0.273139,1.07678,0.0579092,0.32016,0.0112439,8.01235,0,-0.0579092,-2.3576e-05,-0.00338867
302,0.27313,1.07454,0.0579799,0.320124,0.0112451,8.01213,0,-0.0579799,-2.39564e-05,-0.00347927
303,0.273124,1.07266,0.0580357,0.320089,0.0112466,8.01138,0,-0.0580357,-2.43746e-05,-0.00359448
304,0.27312,1.07114,0.058077,0.320057,0.0112475,8.01053,0,-0.058077,-2.47704e-05,-0.0037472
305,0.273119,1.06998,0.0581029,0.320029,0.0112482,8.00963,0,-0.0581028,-2.49078e-05,-0.00397165
306,0.27312,1.06912,0.058114,0.320005,0.0112488,8.00917,0,-0.058114,-2.50437e-05,-0.00422555
307,0.273123,1.06877,0.0581106,0.31999,0.0112491,8.00903,0,-0.0581106,-2.51653e-05,-0.00444586
308,0.273128,1.06912,0.0580934,0.319982,0.0112485,8.00899,0,-0.0580934,-2.51229e-05,-0.00470213
309,0.273136,1.07042,0.0580621,0.319987,0.0112475,8.00923,0,-0.0580621,-2.50759e-05,-0.00489523
310,0.273147,1.0728,0.0580182,0.320002,0.0112465,8.00985,0,-0.0580181,-2.51089e-05,-0.00502202
311,0.273162,1.07625,0.0579613,0.32003,0.011246,8.01091,0,-0.0579613,-2.51196e-05,-0.00509279
312,0.273179,1.0806,0.0578922,0.320067,0.0112458,8.01198,0,-0.0578922,-2.54959e-05,-0.00509174
313,0.273199,1.08572,0.0578104,0.320111,0.0112457,8.0132,0,-0.0578104,-2.58363e-05,-0.00501518
314,0.273221,1.09143,0.0577168,0.320161,0.0112455,8.01419,0,-0.0577168,-2.63308e-05,-0.00485643
315,0.273246,1.09759,0.0576114,0.320213,0.011246,8.01593,0,-0.0576114,-2.70102e-05,-0.00463235
316,0.273272,1.10413,0.0574955,0.320271,0.0112465,8.01717,0,-0.0574955,-2.77567e-05,-0.00433255
317,0.273299,1.11091,0.0573686,0.320332,0.0112468,8.0189,0,-0.0573686,-2.83956e-05,-0.00402928
318,0.273329,1.11805,0.0572332,0.320395,0.0112464,8.02029,0,-0.0572332,-2.90819e-05,-0.00375681
319,0.273359,1.12539,0.0570899,0.32046,0.0112461,8.02225,0,-0.0570899,-2.95513e-05,-0.00357783
320,0.273391,1.13291,0.0569387,0.320527,0.0112454,8.02418,0,-0.0569387,-2.94978e-05,-0.00355493
321,0.273423,1.14064,0.0567815,0.320598,0.0112447,8.02567,0,-0.0567815,-2.94824e-05,-0.00364669
322,0.273456,1.14859,0.0566203,0.320676,0.0112438,8.02799,0,-0.0566203,-2.9583e-05,-0.00376401
323,0.273489,1.15673,0.0564547,0.320756,0.0112422,8.03011,0,-0.0564547,-2.94871e-05,-0.00391885
324,0.273522,1.16506,0.056286,0.32084,0.0112407,8.03206,0,-0.056286,-2.92398e-05,-0.00410876
325,0.273555,1.17349,0.0561158,0.320927,0.0112397,8.03428,0,-0.0561158,-2.9128e-05,-0.00429874
326,0.273588,1.18193,0.0559441,0.321016,0.0112391,8.03663,0,-0.0559441,-2.88929e-05,-0.00449442
327,0.273621,1.19043,0.055773,0.321104,0.0112375,8.03874,0,-0.055773,-2.85739e-05,-0.0047011
328,0.273654,1.19893,0.0556028,0.321191,0.0112363,8.04124,0,-0.0556027,-2.83066e-05,-0.00487702
329,0.273687,1.20727,0.0554346,0.321276,0.0112353,8.04325,0,-0.0554346,-2.80836e-05,-0.004987
330,0.273718,1.21535,0.0552693,0.321357,0.0112345,8.04509,0,-0.0552693,-2.79276e-05,-0.00503358
331,0.27375,1.22313,0.0551078,0.321434,0.0112336,8.04678,0,-0.0551077,-2.77259e-05,-0.0050194
332,0.273779,1.23045,0.0549512,0.321504,0.0112334,8.04848,0,-0.0549511,-2.75276e-05,-0.00495887
333,0.273808,1.23711,0.0547995,0.321568,0.0112327,8.05012,0,-0.0547995,-2.74372e-05,-0.00485674
334,0.273835,1.24319,0.0546542,0.321625,0.0112315,8.05141,0,-0.0546542,-2.74125e-05,-0.00471936
335,0.27386,1.24876,0.0545152,0.321676,0.0112301,8.05261,0,-0.0545152,-2.75783e-05,-0.00453218
336,0.273883,1.25384,0.0543851,0.321724,0.0112286,8.05357,0,-0.0543851,-2.759e-05,-0.00432455
337,0.273905,1.25855,0.0542637,0.321767,0.0112269,8.0547,0,-0.0542637,-2.77068e-05,-0.00415069
338,0.273924,1.26297,0.0541515,0.32181,0.0112254,8.05573,0,-0.0541515,-2.79974e-05,-0.00396105
339,0.273942,1.26722,0.05405,0.321853,0.0112237,8.05674,0,-0.05405,-2.81637e-05,-0.00384931
340,0.273959,1.27131,0.0539589,0.321893,0.0112222,8.05758,0,-0.0539589,-2.80305e-05,-0.00385655
341,0.273974,1.2753,0.0538798,0.321934,0.0112208,8.05876,0,-0.0538798,-2.79713e-05,-0.00393496
342,0.273987,1.27908,0.0538118,0.321974,0.0112194,8.06003,0,-0.0538118,-2.76584e-05,-0.00408445
343,0.273999,1.28256,0.0537553,0.322011,0.0112185,8.06064,0,-0.0537553,-2.73758e-05,-0.0042788
344,0.274009,1.28559,0.0537104,0.322042,0.0112179,8.06139,0,-0.0537104,-2.69515e-05,-0.00446331
345,0.274016,1.288,0.0536769,0.322068,0.0112178,8.06203,0,-0.0536769,-2.68165e-05,-0.0045939
346,0.274021,1.2896,0.0536544,0.322087,0.0112179,8.06249,0,-0.0536544,-2.66838e-05,-0.00466934
347,0.274023,1.29025,0.0536425,0.322098,0.0112185,8.06251,0,-0.0536424,-2.65301e-05,-0.00471995
348,0.274021,1.28983,0.0536415,0.3221,0.0112189,8.06236,0,-0.0536415,-2.62321e-05,-0.00472675
349,0.274017,1.28863,0.0536516,0.322093,0.0112186,8.06208,0,-0.0536516,-2.61366e-05,-0.00469235
350,0.274011,1.28683,0.0536726,0.322081,0.0112183,8.06157,0,-0.0536726,-2.58437e-05,-0.00464545
351,0.274002,1.28465,0.0537041,0.322065,0.0112174,8.06122,0,-0.0537041,-2.55266e-05,-0.00455621
352,0.273992,1.28225,0.0537472,0.322047,0.0112167,8.06053,0,-0.0537472,-2.53646e-05,-0.00442263
353,0.273981,1.27947,0.0537998,0.322025,0.0112166,8.05978,0,-0.0537997,-2.50447e-05,-0.00424717
354,0.273967,1.27625,0.0538629,0.321996,0.0112168,8.05898,0,-0.0538628,-2.44998e-05,-0.00403036
355,0.273952,1.2725,0.0539339,0.321961,0.011217,8.05795,0,-0.0539339,-2.38828e-05,-0.00378105
356,0.273936,1.26837,0.054014,0.321922,0.0112173,8.05662,0,-0.054014,-2.36845e-05,-0.00349894
357,0.273918,1.26386,0.0541015,0.321877,0.0112178,8.0555,0,-0.0541014,-2.36328e-05,-0.00321269
358,0.2739,1.25893,0.0541961,0.321827,0.0112185,8.05411,0,-0.0541961,-2.36542e-05,-0.00295401
359,0.273879,1.25353,0.0542974,0.321772,0.011219,8.05275,0,-0.0542974,-2.36924e-05,-0.00273394
360,0.273858,1.24778,0.0544041,0.321714,0.0112193,8.05137,0,-0.0544041,-2.3725e-05,-0.00256368
361,0.273836,1.24185,0.0545162,0.321654,0.0112194,8.04953,0,-0.0545162,-2.37455e-05,-0.00240654
362,0.273813,1.23571,0.0546333,0.321591,0.0112201,8.04763,0,-0.0546333,-2.40663e-05,-0.00227407
363,0.27379,1.22939,0.0547527,0.321527,0.0112207,8.04624,0,-0.0547527,-2.44621e-05,-0.0022326
364,0.273765,1.22297,0.0548755,0.321461,0.0112216,8.04457,0,-0.0548755,-2.48048e-05,-0.00223419
365,0.273741,1.21654,0.0550007,0.321396,0.0112221,8.0431,0,-0.0550007,-2.51816e-05,-0.00226005
366,0.273717,1.21013,0.0551275,0.321331,0.0112226,8.04137,0,-0.0551275,-2.55741e-05,-0.00228707
367,0.273692,1.2038,0.0552552,0.321266,0.0112232,8.03977,0,-0.0552552,-2.59057e-05,-0.00232373
368,0.273668,1.19758,0.055382,0.321202,0.0112237,8.03822,0,-0.055382,-2.59778e-05,-0.00240038
369,0.273644,1.1916,0.0555089,0.32114,0.0112243,8.03669,0,-0.0555089,-2.58866e-05,-0.00255022
370,0.273621,1.18593,0.0556334,0.321082,0.0112249,8.03541,0,-0.0556334,-2.56933e-05,-0.00274937
371,0.273598,1.18053,0.0557565,0.321028,0.0112258,8.03407,0,-0.0557565,-2.54498e-05,-0.00296162
372,0.273575,1.17535,0.0558768,0.320977,0.0112267,8.03269,0,-0.0558768,-2.53376e-05,-0.00318121
373,0.273553,1.17039,0.055993,0.320932,0.0112275,8.03181,0,-0.055993,-2.53958e-05,-0.00340891
374,0.273531,1.16565,0.0561044,0.320893,0.0112285,8.03101,0,-0.0561044,-2.56919e-05,-0.00361844
375,0.27351,1.16107,0.0562113,0.320858,0.0112295,8.03032,0,-0.0562112,-2.60449e-05,-0.00379069
376,0.273489,1.1567,0.0563123,0.320826,0.0112307,8.02956,0,-0.0563123,-2.64253e-05,-0.00392723
377,0.273469,1.15247,0.0564071,0.320796,0.0112317,8.02884,0,-0.0564071,-2.67364e-05,-0.0040089
378,0.27345,1.14847,0.0564959,0.320768,0.0112327,8.02824,0,-0.0564959,-2.71662e-05,-0.00402062
379,0.273433,1.14481,0.0565782,0.320742,0.0112334,8.02765,0,-0.0565781,-2.75061e-05,-0.00398452
380,0.273417,1.1415,0.0566534,0.320719,0.0112345,8.02714,0,-0.0566534,-2.77925e-05,-0.00391376
381,0.273403,1.13855,0.0567213,0.320696,0.0112351,8.02664,0,-0.0567213,-2.80654e-05,-0.00382345
382,0.273391,1.13597,0.0567813,0.320674,0.0112359,8.0261,0,-0.0567813,-2.83872e-05,-0.00374353
383,0.273381,1.13379,0.0568335,0.320654,0.0112365,8.02561,0,-0.0568335,-2.89674e-05,-0.00364244
384,0.273373,1.13199,0.0568769,0.320637,0.0112372,8.02538,0,-0.0568769,-2.95565e-05,-0.00351572
385,0.273367,1.13059,0.0569114,0.32062,0.0112377,8.02499,0,-0.0569114,-3.00901e-05,-0.00341839
386,0.273363,1.12959,0.0569375,0.320607,0.011238,8.02473,0,-0.0569375,-3.0674e-05,-0.00334248
387,0.273362,1.12911,0.0569552,0.320597,0.0112382,8.02439,0,-0.0569552,-3.13576e-05,-0.00326851
388,0.273362,1.12913,0.0569649,0.320591,0.0112384,8.02424,0,-0.0569649,-3.19551e-05,-0.00325744
389,0.273364,1.12956,0.0569665,0.320585,0.0112389,8.02437,0,-0.0569665,-3.22657e-05,-0.00337717
390,0.273369,1.13012,0.0569599,0.320581,0.0112398,8.0242,0,-0.0569599,-3.24431e-05,-0.00358951
391,0.273373,1.13066,0.056945,0.320575,0.0112404,8.02417,0,-0.056945,-3.25749e-05,-0.00388544
392,0.27338,1.13132,0.0569221,0.320572,0.0112405,8.02409,0,-0.056922,-3.25427e-05,-0.00426133
393,0.273386,1.13213,0.0568909,0.320573,0.0112405,8.02412,0,-0.0568909,-3.24477e-05,-0.00469149
394,0.273394,1.1331,0.0568525,0.320576,0.0112402,8.02423,0,-0.0568525,-3.21944e-05,-0.00510219
395,0.273402,1.13438,0.0568075,0.320586,0.0112395,8.0246,0,-0.0568075,-3.16948e-05,-0.0054589
396,0.273411,1.13603,0.0567562,0.320602,0.0112384,8.02515,0,-0.0567562,-3.09502e-05,-0.00575112
397,0.273421,1.1382,0.0566988,0.320628,0.0112374,8.02589,0,-0.0566988,-3.00575e-05,-0.00597023
398,0.273431,1.14088,0.0566366,0.320663,0.0112364,8.02691,0,-0.0566366,-2.93367e-05,-0.00607507
399,0.273442,1.14404,0.0565704,0.320705,0.0112355,8.02809,0,-0.0565704,-2.85869e-05,-0.00607274
400,0.273453,1.14758,0.0565,0.320754,0.011235,8.02947,0,-0.0565,-2.78736e-05,-0.00599882
401,0.273465,1.15143,0.0564266,0.320809,0.0112347,8.0309,0,-0.0564266,-2.73092e-05,-0.00583125
402,0.273476,1.15543,0.0563508,0.320867,0.0112346,8.03237,0,-0.0563508,-2.68095e-05,-0.00557204
403,0.273488,1.15951,0.0562717,0.320924,0.0112347,8.03382,0,-0.0562717,-2.63201e-05,-0.00526213
404,0.273501,1.1636,0.0561911,0.320983,0.0112349,8.0352,0,-0.0561911,-2.58712e-05,-0.00493003
405,0.273514,1.1677,0.0561096,0.321039,0.0112351,8.03663,0,-0.0561096,-2.55895e-05,-0.0046018
406,0.273527,1.17177,0.0560271,0.321092,0.0112354,8.03786,0,-0.0560271,-2.51681e-05,-0.0043051
407,0.273541,1.17583,0.0559443,0.321141,0.0112352,8.03905,0,-0.0559443,-2.4762e-05,-0.00405011
408,0.273556,1.17985,0.0558624,0.321184,0.011235,8.04003,0,-0.0558624,-2.4315e-05,-0.00385684
409,0.273572,1.18385,0.0557813,0.321223,0.0112349,8.04094,0,-0.0557813,-2.37105e-05,-0.00373789
410,0.273588,1.18782,0.0557014,0.321256,0.0112346,8.04168,0,-0.0557014,-2.30242e-05,-0.00370366
411,0.273605,1.19171,0.0556233,0.321283,0.0112345,8.04221,0,-0.0556233,-2.20751e-05,-0.0037649
412,0.273622,1.19544,0.0555466,0.321304,0.0112343,8.04269,0,-0.0555466,-2.09138e-05,-0.00390666
413,0.273639,1.19894,0.0554728,0.321319,0.0112339,8.04295,0,-0.0554727,-1.95219e-05,-0.00410527
414,0.273656,1.20219,0.0554017,0.32133,0.0112334,8.04315,0,-0.0554017,-1.82888e-05,-0.00430398
415,0.273672,1.20517,0.0553326,0.32134,0.0112329,8.04339,0,-0.0553326,-1.7208e-05,-0.00444537
416,0.273688,1.20795,0.0552672,0.321348,0.011232,8.04355,0,-0.0552672,-1.64183e-05,-0.00451602
417,0.273702,1.21062,0.055205,0.321354,0.0112312,8.04372,0,-0.055205,-1.57859e-05,-0.00450578
418,0.273716,1.21319,0.0551469,0.32136,0.0112302,8.0438,0,-0.0551469,-1.53538e-05,-0.00440876
419,0.27373,1.21567,0.055093,0.321365,0.0112293,8.04393,0,-0.055093,-1.51005e-05,-0.00426114
420,0.273742,1.21804,0.0550429,0.32137,0.0112284,8.04413,0,-0.0550429,-1.50562e-05,-0.00411303
421,0.273753,1.22026,0.0549974,0.321377,0.0112276,8.04423,0,-0.0549973,-1.49175e-05,-0.00402894
422,0.273763,1.22229,0.0549561,0.321386,0.0112267,8.04455,0,-0.0549561,-1.47815e-05,-0.00403216
423,0.273771,1.22414,0.0549192,0.321395,0.0112262,8.04471,0,-0.0549192,-1.43275e-05,-0.0040983
424,0.273778,1.22577,0.054887,0.321406,0.0112256,8.04503,0,-0.054887,-1.39796e-05,-0.00419474
425,0.273784,1.22724,0.0548588,0.321417,0.0112251,8.04534,0,-0.0548588,-1.33384e-05,-0.00428345
426,0.273789,1.22856,0.0548351,0.321427,0.0112247,8.04567,0,-0.0548351,-1.25575e-05,-0.00432133
427,0.273793,1.22985,0.0548168,0.321436,0.011224,8.04598,0,-0.0548167,-1.19582e-05,-0.00428608
428,0.273797,1.23108,0.0548028,0.321449,0.0112236,8.04633,0,-0.0548027,-1.17095e-05,-0.0041732
429,0.273799,1.23226,0.0547932,0.321461,0.0112233,8.04644,0,-0.0547932,-1.17789e-05,-0.0040261
430,0.273802,1.23332,0.0547884,0.321472,0.0112232,8.04699,0,-0.0547884,-1.18492e-05,-0.00386286
431,0.273803,1.2341,0.0547878,0.32148,0.0112235,8.04699,0,-0.0547878,-1.19912e-05,-0.00371078
432,0.273803,1.2345,0.0547913,0.321482,0.0112239,8.04706,0,-0.0547913,-1.22972e-05,-0.00355519
433,0.273803,1.23454,0.0547992,0.321482,0.0112242,8.04703,0,-0.0547992,-1.2774e-05,-0.00335481
434,0.273801,1.23408,0.0548104,0.321476,0.0112247,8.04664,0,-0.0548104,-1.32769e-05,-0.0031569
435,0.273798,1.2331,0.054825,0.321466,0.0112251,8.04617,0,-0.054825,-1.41212e-05,-0.00294123
436,0.273794,1.2317,0.0548433,0.321453,0.0112253,8.04572,0,-0.0548433,-1.50762e-05,-0.00268468
437,0.273788,1.22994,0.0548653,0.321437,0.0112253,8.04521,0,-0.0548652,-1.62493e-05,-0.002412
438,0.273782,1.22793,0.0548905,0.32142,0.0112251,8.04477,0,-0.0548905,-1.78004e-05,-0.0021272
439,0.273775,1.22583,0.0549187,0.321404,0.0112246,8.04446,0,-0.0549187,-1.97561e-05,-0.00185826
440,0.273769,1.22388,0.0549497,0.321392,0.0112238,8.04426,0,-0.0549496,-2.21524e-05,-0.00164233
441,0.273762,1.22211,0.0549838,0.321384,0.0112232,8.04416,0,-0.0549838,-2.47913e-05,-0.00149218
442,0.273754,1.22049,0.0550204,0.32138,0.0112228,8.04423,0,-0.0550204,-2.76975e-05,-0.00142407
443,0.273747,1.21901,0.0550592,0.321379,0.0112227,8.04441,0,-0.0550592,-3.06624e-05,-0.00146316
444,0.273739,1.21752,0.0551003,0.32138,0.011223,8.04443,0,-0.0551003,-3.37949e-05,-0.00158688
445,0.273731,1.21596,0.0551427,0.321381,0.0112234,8.04447,0,-0.0551427,-3.67588e-05,-0.00179203
446,0.273722,1.21431,0.0551865,0.321383,0.011224,8.04455,0,-0.0551865,-3.96073e-05,-0.00206942
447,0.273713,1.2125,0.0552313,0.321382,0.0112246,8.04456,0,-0.0552313,-4.22923e-05,-0.0023993
448,0.273704,1.21059,0.0552767,0.321379,0.0112252,8.0444,0,-0.0552766,-4.47258e-05,-0.00276818
449,0.273695,1.20858,0.0553218,0.321375,0.0112257,8.04424,0,-0.0553218,-4.68646e-05,-0.00316927
