step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm
421,0.266804,1.38589,0.073229,0.34174,0.110766,8.55384
422,0.266805,1.3859,0.0732261,0.341731,0.110767,8.5539
423,0.266806,1.38605,0.0732223,0.341725,0.110767,8.55339
424,0.266807,1.38621,0.0732179,0.341723,0.110766,8.55376
425,0.266808,1.38636,0.073213,0.341724,0.110765,8.55388
426,0.266809,1.38664,0.0732074,0.341729,0.110764,8.5541
427,0.26681,1.38696,0.0732016,0.341737,0.110762,8.55437
428,0.26681,1.38733,0.0731953,0.341747,0.110761,8.55466
429,0.266812,1.38781,0.0731887,0.341758,0.11076,8.55493
430,0.266813,1.38842,0.0731817,0.341772,0.110758,8.55525
431,0.266814,1.38899,0.0731745,0.341784,0.110758,8.55557
432,0.266816,1.38957,0.0731672,0.341797,0.110758,8.55587
433,0.266817,1.39014,0.0731595,0.341809,0.11076,8.55619
434,0.266819,1.39079,0.0731518,0.341821,0.11076,8.55617
435,0.26682,1.39137,0.0731444,0.341832,0.110759,8.55692
436,0.266822,1.39191,0.073137,0.341843,0.110759,8.55674
437,0.266823,1.39233,0.0731298,0.341852,0.11076,8.5572
438,0.266823,1.39257,0.073123,0.341859,0.110762,8.55738
439,0.266824,1.39263,0.073116,0.341862,0.110764,8.55739
440,0.266824,1.39265,0.0731092,0.341866,0.110766,8.55741
441,0.266825,1.39278,0.0731029,0.341869,0.110767,8.55751
442,0.266825,1.39292,0.0730972,0.341874,0.110766,8.55774
443,0.266826,1.39318,0.0730921,0.341877,0.110764,8.55777
444,0.266827,1.39347,0.0730877,0.341882,0.110762,8.55757
445,0.266828,1.39376,0.0730841,0.341883,0.11076,8.55741
446,0.266829,1.39411,0.0730812,0.341884,0.110759,8.55824
447,0.26683,1.39435,0.0730793,0.341884,0.110758,8.55826
448,0.266831,1.39459,0.073078,0.341887,0.110757,8.55766
449,0.266832,1.39479,0.0730776,0.341887,0.110756,8.55779
450,0.266833,1.39503,0.073078,0.341889,0.110756,8.55776
451,0.266834,1.39512,0.0730792,0.341891,0.110757,8.5578
452,0.266834,1.3952,0.0730808,0.341893,0.110757,8.55788
453,0.266834,1.39518,0.0730832,0.341896,0.110757,8.55796
454,0.266833,1.39505,0.0730863,0.3419,0.110757,8.55796
455,0.266832,1.39476,0.0730899,0.341903,0.110758,8.55837
456,0.26683,1.39444,0.0730937,0.341907,0.11076,8.55805
457,0.266829,1.39408,0.073098,0.34191,0.110761,8.55822
458,0.266827,1.3938,0.0731029,0.341915,0.110761,8.55835
459,0.266826,1.3935,0.0731082,0.34192,0.11076,8.55848
460,0.266824,1.39308,0.0731135,0.34192,0.11076,8.55874
461,0.266823,1.39266,0.0731188,0.341918,0.110761,8.5584
462,0.266822,1.39222,0.0731243,0.341916,0.110762,8.55802
463,0.266821,1.39178,0.0731302,0.341913,0.110763,8.55815
464,0.26682,1.39143,0.0731363,0.341907,0.110763,8.55787
465,0.26682,1.39106,0.0731423,0.341903,0.110763,8.55806
466,0.266819,1.3907,0.0731483,0.341896,0.110762,8.55778
467,0.266819,1.39028,0.0731543,0.341891,0.110763,8.55756
468,0.266818,1.38993,0.0731596,0.341884,0.110764,8.55741
469,0.266818,1.38965,0.0731644,0.341877,0.110764,8.55727
470,0.266818,1.38935,0.073169,0.341871,0.110764,8.55716
471,0.266817,1.38896,0.0731735,0.341865,0.110763,8.55728
472,0.266816,1.38859,0.0731775,0.341861,0.110762,8.55692
473,0.266815,1.38828,0.0731816,0.34186,0.110759,8.55688
474,0.266813,1.38809,0.0731857,0.34186,0.110757,8.55695
475,0.26681,1.38792,0.0731896,0.341862,0.110754,8.55721
476,0.266808,1.38774,0.0731934,0.341866,0.110753,8.55717
477,0.266806,1.38768,0.0731968,0.341871,0.110753,8.55728
478,0.266804,1.3876,0.0731999,0.341876,0.110754,8.55743
479,0.266802,1.3876,0.0732027,0.34188,0.110756,8.55752
480,0.266801,1.38747,0.0732053,0.341881,0.110757,8.55753
481,0.266799,1.38737,0.0732072,0.341883,0.11076,8.55758
482,0.266798,1.38734,0.0732092,0.341885,0.110762,8.55764
483,0.266797,1.38725,0.073211,0.341885,0.110763,8.55762
484,0.266796,1.38718,0.0732127,0.341883,0.110765,8.55757
485,0.266796,1.38718,0.0732141,0.341878,0.110766,8.55742
486,0.266796,1.38714,0.0732154,0.341872,0.110768,8.55718
487,0.266796,1.38707,0.0732163,0.341862,0.110769,8.55687
488,0.266797,1.38703,0.0732167,0.34185,0.110771,8.5565
489,0.266798,1.38695,0.0732173,0.341836,0.110772,8.55608
490,0.2668,1.38688,0.0732174,0.34182,0.110772,8.55564
491,0.266801,1.38689,0.0732175,0.341804,0.110772,8.55519
492,0.266803,1.38678,0.073217,0.341787,0.110771,8.55472
493,0.266804,1.38649,0.0732165,0.34177,0.11077,8.55428
494,0.266805,1.38627,0.0732155,0.341755,0.110769,8.55386
495,0.266805,1.38594,0.0732142,0.341739,0.110768,8.55344
496,0.266806,1.38581,0.0732126,0.341728,0.110767,8.55316
497,0.266807,1.38579,0.0732108,0.341719,0.110765,8.55301
498,0.266807,1.38591,0.0732087,0.341715,0.110761,8.55367
499,0.42,0,0,0,0,8.55303
500,0.417548,0,0,0,7.21387e-07,1.6653e-10
501,0.411171,0,0,0,7.38887e-07,6.84436e-12
502,0.400871,0,5.96046e-08,0,5.48845e-07,2.56275e-12
503,0.386646,0,5.96046e-08,0,3.25257e-07,2.95342e-12
504,0.368498,0,5.96046e-08,0,1.38285e-07,2.55872e-12
505,0.346425,0,5.96046e-08,0,8.50566e-09,2.30862e-12
506,0.320417,0,2.87096e-06,0.020268,0.000135556,1.75143e-12
507,0.292695,0.120331,0.000297429,0.196395,0.00380699,8.16499
508,0.26741,0.995735,0.00173456,0.359677,0.0124827,11.9982
509,0.246249,2.70047,0.00453467,0.505541,0.0222203,15.3285
510,0.229985,5.08988,0.00862864,0.630737,0.0335117,18.1515
511,0.218407,7.97288,0.0137932,0.735551,0.0465949,20.3475
512,0.210653,11.0803,0.0196528,0.821047,0.0599634,22.1518
513,0.205687,14.0602,0.0257083,0.887392,0.0740466,23.4
514,0.20248,16.4987,0.0314685,0.93428,0.0865412,23.4
515,0.20018,18.1533,0.0365405,0.964011,0.0963566,23.4
516,0.198443,18.8491,0.0406182,0.977856,0.108768,23.4
517,0.197707,18.3391,0.0433247,0.972806,0.130685,20.2
518,0.197445,17.4765,0.0457481,0.961234,0.141969,20.2
519,0.197883,16.4143,0.0479909,0.943992,0.156002,20.2
520,0.199203,15.2968,0.0501436,0.921936,0.170108,20.2
521,0.201541,14.2557,0.0522666,0.896054,0.184838,20.2
522,0.204898,13.3284,0.0543679,0.866748,0.20059,20.2
523,0.209185,12.4846,0.0564145,0.833913,0.216844,20.1998
524,0.214261,11.6548,0.0583541,0.797125,0.23231,19.2365
525,0.219972,10.7418,0.0601483,0.7555,0.243113,18.1121
526,0.226191,9.6649,0.0617946,0.708158,0.245432,16.8196
527,0.232824,8.41575,0.0632968,0.655066,0.23926,15.3842
528,0.23981,7.0133,0.0646764,0.596408,0.225324,13.813
529,0.247125,5.48386,0.0659646,0.532305,0.207238,12.1064
530,0.25476,3.85318,0.0671983,0.462779,0.18817,10.2639
531,0.262563,2.19768,0.0684169,0.389526,0.168908,8.35893
532,0.270133,0.655772,0.0696474,0.31709,0.149412,6.56325
533,0.277018,0.667824,0.0708939,0.250515,0.129644,5.03909
534,0.282776,1.67795,0.0721332,0.198238,0.109643,4.74234
535,0.287027,2.34267,0.0733215,0.188168,0.0897304,4.52442
536,0.289507,2.65619,0.0744087,0.181244,0.0710233,4.41264
537,0.290149,2.65439,0.07537,0.178612,0.0546589,4.42807
538,0.289024,2.38881,0.0761871,0.180864,0.0414518,4.57279
539,0.286357,1.93626,0.0768388,0.188135,0.0321628,4.85131
540,0.282474,1.36106,0.0773313,0.199729,0.0270514,5.59779
541,0.277761,0.714422,0.0776934,0.238026,0.025957,6.71537
542,0.272616,0.0543555,0.0779627,0.280811,0.0284161,7.82895
543,0.267419,0.650889,0.0781808,0.323089,0.0345832,8.87671
544,0.2625,1.30886,0.0783816,0.362573,0.046782,9.81388
545,0.258128,1.91912,0.0785872,0.397581,0.0607081,10.6041
546,0.254502,2.45682,0.0788079,0.42671,0.0753687,11.2228
547,0.251752,2.89804,0.0790416,0.449081,0.089897,11.6577
548,0.249944,3.22158,0.0792776,0.464153,0.103556,11.8916
549,0.249087,3.41116,0.0794992,0.471796,0.115627,11.9435
550,0.249146,3.45722,0.0796894,0.472129,0.125305,11.8223
551,0.250046,3.36034,0.0798344,0.465571,0.132955,11.5287
552,0.251677,3.13147,0.0799235,0.452847,0.139093,11.0875
553,0.253901,2.7929,0.07995,0.434967,0.143724,10.5422
554,0.256565,2.37278,0.0799094,0.413155,0.145557,9.93033
555,0.259504,1.90252,0.0797983,0.388773,0.144791,9.27129
556,0.262541,1.41628,0.0796155,0.363294,0.141847,8.60832
557,0.265503,0.947898,0.0793586,0.33833,0.137153,7.99854
558,0.268227,0.528161,0.0790273,0.315408,0.131144,7.46303
559,0.270568,0.182532,0.0786202,0.295854,0.124244,7.03487
560,0.272411,0.0824397,0.0781371,0.280808,0.116915,6.74674
561,0.273682,0.235529,0.0775797,0.270971,0.109606,6.59877
562,0.274346,0.291623,0.076952,0.266637,0.102762,6.59394
563,0.274414,0.253817,0.0762619,0.267667,0.0967857,6.72083
564,0.273935,0.134028,0.0755198,0.273551,0.0920031,6.96034
565,0.272994,0.0733302,0.07474,0.28353,0.088661,7.28549
566,0.271697,0.311456,0.0739376,0.296535,0.0868715,7.66446
567,0.270164,0.591702,0.0731275,0.311485,0.0866439,8.07612
568,0.268517,0.891287,0.072326,0.327309,0.0878634,8.49031
569,0.266876,1.19307,0.071546,0.343023,0.0903265,8.88098
570,0.265344,1.48169,0.0707989,0.357728,0.0937731,9.23
571,0.264009,1.74337,0.0700935,0.3707,0.0978975,9.51849
572,0.262937,1.96649,0.069435,0.381397,0.102387,9.74692
573,0.262172,2.14216,0.0688278,0.389415,0.106935,9.89791
574,0.261737,2.26419,0.0682731,0.394574,0.111273,9.97303
575,0.261635,2.32966,0.0677726,0.396814,0.115171,9.97435
576,0.261847,2.33925,0.0673263,0.396244,0.118443,9.90743
577,0.262343,2.29693,0.0669339,0.393119,0.120959,9.78124
578,0.263074,2.20864,0.0665947,0.387782,0.122643,9.59694
579,0.263986,2.08333,0.0663084,0.38072,0.123473,9.39711
580,0.265016,1.93179,0.066075,0.372414,0.123467,9.16624
581,0.266098,1.7657,0.0658945,0.363468,0.122694,8.92998
582,0.267169,1.59677,0.0657666,0.354442,0.121258,8.70267
583,0.268168,1.43581,0.0656907,0.345877,0.119287,8.48963
584,0.269042,1.29228,0.0656659,0.338268,0.116933,8.32491
585,0.269748,1.1734,0.0656907,0.331993,0.114356,8.19297
586,0.270255,1.08425,0.0657633,0.327343,0.111728,8.10713
587,0.270547,1.02726,0.065882,0.324469,0.109204,8.0686
588,0.27062,1.00278,0.0660448,0.323409,0.106933,8.07603
589,0.270485,1.00838,0.0662501,0.324063,0.105032,8.12475
590,0.270163,1.04094,0.0664957,0.32624,0.103593,8.20792
591,0.269686,1.09571,0.0667799,0.32968,0.102669,8.31744
592,0.269091,1.16705,0.0671006,0.334046,0.102274,8.44432
593,0.26842,1.24894,0.0674562,0.338998,0.1024,8.57364
594,0.267715,1.33486,0.0678438,0.344174,0.102994,8.71265
595,0.267016,1.41882,0.0682607,0.349231,0.103986,8.83697
596,0.26636,1.49511,0.0687036,0.353872,0.105289,8.94104
597,0.265777,1.55909,0.0691684,0.357844,0.106798,9.03189
598,0.265291,1.60684,0.0696512,0.36095,0.108406,9.09386
599,0.264917,1.63593,0.0701473,0.363096,0.110024,9.12874
