step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
30,1789944840.056,-0.360274,-0.3844534,1.114505,-0.06410601,-0.007928422,-0.4299998,-0.1102858,-0.01612002,0,-0.07701089,-0.001554501,-0.04179999,-0.0005389231,0.7521519,-0.02954981,-0.04894572,0,-0.04108707,-0.06760815,-0.03549408,0.56521,0,-0.004399918,-0.00342453,0.3071519,0.6357461,0.8344969,0.003994072,0.0001441626,25.4607,0.005352704,0.0001206794,0.0001126896,0.001125263,0.009823238,0,0.25,0.0005766504,-0.02512113,0.1245485,2.656763,0.4566467,7893,0.9950169,667.71,54.22232
31,1789944841.952,-0.03984843,-0.04782158,0.1274999,-0.006677249,-0.0007556331,-0.08500002,-0.02205292,-0.001830222,0,-0.01432659,-0.0001837695,-0.0024,-0.0003996025,0.06795007,-0.002498134,-0.004366556,-0.0006399787,-0.006435511,-0.01210759,-0.01226007,0.06541323,0,-0.0005649874,-0.0003869411,0.03058805,0.08785821,0.05658749,0.00398238,2.5e-06,25.43399,0.00534628,0.0001188447,0.0001130131,0.001132042,0.0180121,0.7,0.15,1e-05,-0.02248669,0.1699565,1.359911,0.5172186,13092,0.9938971,688.39,55.86708
32,1789944845.222,-0.37576,-0.4045638,1.186507,-0.07419314,-0.006316671,-0.09249999,-0.1299393,-0.01684437,-0.0003300089,-0.09537806,-0.0016536,-0.03874,-0.001862226,0.8325528,-0.03148832,-0.04551369,0,-0.04218625,-0.05678348,-0.0401202,0.6147767,0.0639873,-0.004517943,-0.003300636,0.285817,0.634743,0.9102954,0.003951514,9.61084e-05,25.42828,0.005315554,0.0001122497,0.0001086711,0.001143119,0.007197613,0,0.45,0.0003844336,-0.01232243,0.1570524,2.734853,0.5224113,7544,0.9937928,721.34,57.80159
33,1789944848.358,-0.4002737,-0.4297035,1.219507,-0.0712935,-0.008262955,-0.3449998,-0.1273249,-0.01707508,0,-0.0917845,-0.001707182,-0.04255998,-0.0006919125,0.8609524,-0.03285388,-0.04941176,0,-0.04318022,-0.07122417,-0.04074918,0.6208796,0.02801435,-0.004589458,-0.003628265,0.2736978,0.635431,0.7447016,0.00386199,0.0002162439,25.42242,0.005203192,0.0001096912,0.0001074455,0.001124065,0.01409894,0,0.1,0.0008649756,-0.02181979,0.1375941,1.907607,1.182798,7952,0.9932406,738.49,59.3795
34,1789944850.353,-0.4162799,-0.4486152,1.260008,-0.07880533,-0.006815878,-0.105,-0.1468604,-0.01753363,-0.01113431,-0.1037086,-0.001749932,-0.04024,-0.002223423,0.9238369,-0.03321037,-0.04473191,-7.359752e-05,-0.0465133,-0.06438743,-0.04106113,0.6524977,0.09948763,-0.004798002,-0.003531447,0.3026569,0.7870707,1.141816,0.003844712,4.271484e-05,25.40843,0.005192358,0.0001141897,0.0001130313,0.001120425,0.01716552,0.3,0.1,0.0001708594,-0.01909938,0.1488908,1.508815,0.4716189,12409,0.9925786,752.42,60.87441
35,1789944853.602,-0.4195913,-0.4379079,1.296009,-0.0728734,-0.007299488,-0.09500002,-0.1548835,-0.01801103,-0.02161519,-0.1080984,-0.001808435,-0.05067998,-0.002077446,0.8498527,-0.03304486,-0.06344964,0,-0.04961413,-0.06613894,-0.04543846,0.6733047,0,-0.004881296,-0.003640258,0.2763266,0.8925702,0.9501545,0.003977519,0.0002162439,25.40099,0.005311662,0.0001078183,0.0001078613,0.001118463,0.01243142,0,0.2,0.0008649756,-0.02289179,0.140863,2.768568,0.4720562,7583,0.9921703,767.86,62.10181
36,1789944856.521,-0.451337,-0.4707126,1.33201,-0.07796358,-0.006959067,-0.06000001,-0.1528049,-0.0191219,0,-0.1057423,-0.001855451,-0.01272,-0.001931563,1.192307,-0.03710172,-0.0180867,0,-0.04650391,-0.06242036,-0.04551603,0.6876604,0.2810201,-0.005082441,-0.003652989,0.3367589,0.8536074,1.285359,0.003879887,2.847656e-05,25.38775,0.005255819,0.0001085664,0.0001140569,0.001153309,0.01775602,0.35,0.1,0.0001139063,-0.02867468,0.114657,1.670516,1.200516,8559,0.9914672,803.13,65.80572
37,1789944858.922,-0.2559424,-0.2756867,0.7777553,-0.04707437,-0.004242568,-0.0175,-0.09928732,-0.01076264,-0.0001634789,-0.06818284,-0.001080714,-0.01865,-0.001676219,0.6109289,-0.02071966,-0.01949849,-0.007769744,-0.0313532,-0.04046253,-0.03225571,0.4032077,0.1098107,-0.003062083,-0.002043282,0.1917561,0.5359941,0.6935605,0.003790789,0.0001441626,25.38028,0.005142101,0.0001045622,0.0001071297,0.001139619,0.01043223,0,0.2,0.0005766504,-0.02221446,0.1072617,1.856064,0.5241404,10325,0.9910486,812.19,66.73558
38,1789944862.148,-0.4558563,-0.5003785,1.404011,-0.07887068,-0.007006904,-0.2199999,-0.166418,-0.0201471,-0.04323803,-0.1171158,-0.001952307,-0.01588,-0.002252072,1.215509,-0.03574308,-0.01856447,0,-0.05421476,-0.06504388,-0.04681645,0.7250409,0.3019781,-0.005286801,-0.003853387,0.3615483,0.9311323,1.41656,0.003726184,6.407226e-05,25.36429,0.00509073,0.0001014252,0.0001081644,0.001154956,0.01614461,0.2,0.1,0.0002562891,-0.03259005,0.096201,2.742469,0.4699099,7650,0.9899845,843.67,69.45885
39,1789944864.071,-0.4739995,-0.5060486,1.440012,-0.08807894,-0.006781676,-0.05500001,-0.1658194,-0.01982524,-0.004671949,-0.1198198,-0.002003179,-0.04581999,-0.002642329,1.03763,-0.03845779,-0.05390384,-0.000436775,-0.0498167,-0.06053064,-0.04797395,0.7525961,0.1020487,-0.00545809,-0.003892087,0.3673069,0.9257498,1.27447,0.003715306,0.0002162439,25.35249,0.005082479,0.0001035911,0.0001105307,0.001153051,0.01370614,0,0.15,0.0008649756,-0.0215189,0.1613718,1.38515,0.5214121,12890,0.9895402,874.75,72.08659
