step,base_height_m,tilt_deg,base_drift_m,leg_joint_dev_rad,arm_joint_dev_rad,leg_torque_nm,arm_contact_n,base_x_m,base_y_m,base_yaw_deg
235,0.275006,0.419791,0.0503839,0.312535,0.0113697,7.81763,0,-0.0503838,-4.3869e-05,-0.00409494
236,0.27508,0.436239,0.0500406,0.312388,0.0113679,7.81449,0,-0.0500406,-4.32432e-05,-0.0039976
237,0.275152,0.452089,0.0497018,0.312226,0.0113651,7.81015,0,-0.0497017,-4.31836e-05,-0.003909
238,0.275223,0.468333,0.0493697,0.312057,0.011363,7.806,0,-0.0493696,-4.296e-05,-0.00381005
239,0.275291,0.484565,0.0490452,0.311882,0.0113597,7.80109,0,-0.0490452,-4.2811e-05,-0.00374606
240,0.275357,0.500274,0.0487314,0.311693,0.0113563,7.79513,0,-0.0487314,-4.3124e-05,-0.00375692
241,0.27542,0.515416,0.048428,0.3115,0.011354,7.79105,0,-0.0484279,-4.33922e-05,-0.0037836
242,0.27548,0.529948,0.0481377,0.311301,0.0113519,7.7864,0,-0.0481376,-4.34667e-05,-0.00369689
243,0.275536,0.543856,0.0478616,0.311099,0.0113491,7.77975,0,-0.0478615,-4.34518e-05,-0.00365939
244,0.275588,0.556992,0.0476003,0.310887,0.0113469,7.77867,0,-0.0476003,-4.32879e-05,-0.0036732
245,0.275637,0.569315,0.0473558,0.3108,0.011344,7.78115,0,-0.0473558,-4.36157e-05,-0.00378387
246,0.275683,0.581491,0.0471289,0.310914,0.0113417,7.78446,0,-0.0471288,-4.34965e-05,-0.00385452
247,0.275726,0.592667,0.0469196,0.311021,0.0113396,7.78698,0,-0.0469196,-4.35561e-05,-0.00384571
248,0.275764,0.602853,0.046729,0.311114,0.0113385,7.78914,0,-0.0467289,-4.372e-05,-0.00387782
249,0.275799,0.611882,0.0465575,0.311196,0.0113367,7.79062,0,-0.0465575,-4.39435e-05,-0.0039267
