step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
44,1789988806.289,-0.4877746,-0.4944532,1.498514,-0.09366369,-0.009827118,-0.025,-0.181247,-0.01982508,-0.01338849,-0.1250216,-0.002091569,-0.06426,-0.002440414,0.9788045,-0.04058724,-0.0741704,0,-0.05582894,-0.09226701,-0.04893629,0.771567,0,-0.005662268,-0.004095159,0.3507574,0.7635398,0.8403715,0.003664104,7.59375e-05,25.29582,0.004809679,0.0001228341,0.0001174915,0.0009052503,0.01406876,0.15,0.15,0,7.59375e-05,-0.030545,0.08875909,0.5508716,0.3626378,26902,0.9861591,957.81,77.52398
45,1789988807.217,-0.50025,-0.5273103,1.498514,-0.09021556,-0.009769644,-0.1799999,-0.1665266,-0.02134417,0,-0.1156323,-0.002083082,-0.04649999,-0.002177661,1.121805,-0.0398394,-0.05406737,0,-0.05454592,-0.0955507,-0.05028922,0.7717317,0.1109479,-0.00580686,-0.00417849,0.3409011,0.93195,0.8469774,0.003689743,5.0625e-05,25.27134,0.00483498,0.0001194535,0.0001150177,0.0009107657,0.01419716,0.2,0.2,0,5.0625e-05,-0.03393844,0.08915115,0.5541799,0.3665051,26693,0.984557,970.47,78.47249
46,1789988808.148,-0.5070248,-0.5316803,1.498514,-0.09414806,-0.01160282,-0.1975,-0.1822093,-0.02070004,-0.009444225,-0.1276638,-0.002079562,-0.05053998,-0.002160595,1.092881,-0.04203283,-0.05434873,0,-0.05803223,-0.1120137,-0.0514438,0.7563691,0.1085395,-0.005742397,-0.004344321,0.3870192,0.8924413,1.231359,0.003638444,0.0001139063,25.24892,0.004756824,0.0001171561,0.0001126642,0.0008885593,0.01157598,0.1,0.25,0,0.0001139063,-0.02408516,0.08650252,0.5527329,0.3705435,26618,0.98378,989.32,80.45887
47,1789988809.076,-0.5082707,-0.5218714,1.498514,-0.08674201,-0.01173588,-0.2566665,-0.1736215,-0.02056244,-0.002070724,-0.1188799,-0.002086533,-0.04378666,-0.001822261,1.10924,-0.04081122,-0.05202851,0,-0.05652897,-0.1084262,-0.04752006,0.7562985,0.1097676,-0.00581463,-0.004446134,0.4019673,0.9713995,1.079555,0.003637402,3.375e-05,25.23673,0.004763052,0.0001173614,0.0001118651,0.0008964241,0.0153378,0.25,0.15,0,3.375e-05,-0.0279252,0.09177946,0.5623589,0.3591075,26670,0.9833642,991.26,80.4483
48,1789988809.998,-0.5123378,-0.5027454,1.498514,-0.09441386,-0.01097075,-0.1999999,-0.1707892,-0.01956758,0,-0.1203078,-0.00207574,-0.06613996,-0.002147866,1.032755,-0.04263113,-0.07137947,0,-0.05708351,-0.1061921,-0.05025221,0.7653989,0,-0.005761563,-0.004252995,0.3916814,0.925714,1.439517,0.003665887,0.0001708594,25.22919,0.004794037,0.0001135462,0.0001049483,0.000909655,0.01125878,0,0.25,0,0.0001708594,-0.02451069,0.0774928,0.5491598,0.3656995,26863,0.9826768,987.01,80.76296
49,1789988810.928,-0.5091521,-0.5206708,1.498514,-0.0919119,-0.01120784,-0.1924999,-0.1732482,-0.01988272,-0.0002958208,-0.1206972,-0.002083382,-0.04488,-0.002135402,1.122456,-0.04118232,-0.05470116,0,-0.05674047,-0.1029692,-0.04622621,0.7615048,0.1082648,-0.005707259,-0.004331554,0.3877519,0.8557772,1.350808,0.003636987,7.59375e-05,25.21024,0.004734193,0.0001116256,0.000105248,0.0008803321,0.01543922,0.15,0.1,0,7.59375e-05,-0.02490656,0.09760344,0.547626,0.3688483,26815,0.981601,980.25,81.35992
50,1789988811.847,-0.4331745,-0.422542,1.273508,-0.07051215,-0.008826751,-0.145,-0.1420539,-0.01747833,0,-0.098753,-0.001771007,-0.02005,-0.001434254,1.088307,-0.03548576,-0.02556414,-0.0008317015,-0.04674374,-0.08417752,-0.04252411,0.6483169,0.2184182,-0.004878678,-0.003701527,0.3578133,0.6965213,1.16091,0.003765263,2.25e-05,25.19893,0.004915113,0.0001079396,0.0001020225,0.0009398878,0.01487056,0.3,0.2,0,2.25e-05,-0.01838581,0.1417069,0.5722194,0.339889,26944,0.9813809,953.29,81.31303
51,1789988812.763,-0.5085971,-0.5125589,1.498514,-0.08966517,-0.01076834,-0.135,-0.1652004,-0.01989834,-0.0001150107,-0.1148261,-0.00210545,-0.03511999,-0.002062536,1.275858,-0.04071821,-0.03676466,0,-0.05497414,-0.1037539,-0.04760229,0.761794,0.216577,-0.005789801,-0.004311161,0.3700992,1.144894,1.243447,0.003664976,0.0001708594,25.19186,0.004774818,0.0001034434,9.714755e-05,0.0009092506,0.01119291,0,0.3,0,0.0001708594,-0.02444215,0.06333567,0.5379837,0.3695767,27079,0.9806031,950.03,81.09376
52,1789988813.674,-0.5009518,-0.5106711,1.498514,-0.08363517,-0.009862385,-0.08500002,-0.1677905,-0.01988657,0,-0.1163068,-0.002075325,-0.04202,-0.002138437,1.128306,-0.0393383,-0.05460871,0,-0.05575634,-0.09059902,-0.0453358,0.7696144,0.1104371,-0.005771574,-0.004253309,0.3791016,0.9305674,1.226608,0.003703201,2.25e-05,25.17729,0.004780189,0.0001025082,9.693046e-05,0.0008775488,0.01678314,0.35,0.15,0,2.25e-05,-0.01637806,0.1121782,0.5596941,0.3447363,27172,0.980194,947.33,80.72977
53,1789988814.623,-0.5137686,-0.4970492,1.498514,-0.08426282,-0.008703168,-0.015,-0.1827919,-0.02017792,-3.43597e-05,-0.1243182,-0.002079308,-0.03186,-0.002586022,1.233934,-0.04054721,-0.03717361,0,-0.05439702,-0.09242664,-0.04264016,0.7729667,0.2204527,-0.005685417,-0.003999569,0.3891767,0.941283,1.177323,0.003578365,0.0001708594,25.17135,0.00461715,9.686322e-05,9.241436e-05,0.000849508,0.01119985,0,0.3,0,0.0001708594,-0.02137326,0.07398728,0.5717905,0.3708069,26072,0.9795953,956.69,81.28579
54,1789988815.559,-0.5055352,-0.5080149,1.498514,-0.09093013,-0.01087067,-0.04750001,-0.1813426,-0.02030317,-0.003315369,-0.1261747,-0.002082257,-0.05393,-0.002790756,1.071106,-0.04136864,-0.06432648,0,-0.05831791,-0.1095314,-0.04628345,0.762727,0.05564478,-0.005703587,-0.004107495,0.3560351,0.9427202,1.030289,0.003689112,0.0001139063,25.15583,0.004735468,9.397349e-05,9.217014e-05,0.000860213,0.01513851,0.15,0.15,0,0.0001139063,-0.03013416,0.08065607,0.5608411,0.3680115,26458,0.9788482,971.45,82.61195
55,1789988816.471,-0.5110411,-0.4935066,1.498514,-0.09311267,-0.009973115,-0.145,-0.1702788,-0.02017464,-0.002726032,-0.1198236,-0.002086352,-0.01396,-0.002201224,1.358412,-0.04116784,-0.01825884,0,-0.05618299,-0.09318201,-0.04574707,0.7633356,0.3288985,-0.00582033,-0.004276094,0.3754821,0.8506532,1.619576,0.003569818,0.0001139063,25.14321,0.004592804,9.060499e-05,8.772077e-05,0.0008446598,0.01455369,0.1,0.15,0,0.0001139063,-0.02810227,0.05986755,0.5447555,0.3539665,27345,0.9781076,981.26,84.70206
56,1789988817.386,-0.5048616,-0.4931313,1.498514,-0.08514689,-0.01029575,-0.05000001,-0.1733895,-0.02030385,-0.0008859068,-0.1208888,-0.002087541,-0.05261998,-0.002383349,1.080207,-0.04115303,-0.05570939,0,-0.05750024,-0.1074625,-0.06561898,0.7702641,0.1106172,-0.005782291,-0.004174854,0.3702322,0.9886343,0.8973913,0.003515589,0.0001139063,25.12766,0.004554483,8.996415e-05,8.599868e-05,0.0008629307,0.01445324,0.1,0.15,0,0.0001139063,-0.02787756,0.06768499,0.5453935,0.3631146,27050,0.9770926,998.79,85.88477
57,1789988818.324,-0.4090287,-0.4066693,1.215007,-0.07244298,-0.009338567,-0.0675,-0.1424163,-0.01656384,-0.0003446964,-0.09919061,-0.001689406,-0.04438,-0.001994056,0.8533282,-0.03398305,-0.05499782,0,-0.04802424,-0.08550032,-0.04572742,0.6152543,0.02711867,-0.004690384,-0.003401376,0.3188789,0.8568201,0.5982851,0.003538629,0.0001708594,25.10828,0.004567616,8.905557e-05,8.551506e-05,0.0008544164,0.01400305,0.05,0.15,0,0.0001708594,-0.02361249,0.111419,0.5627255,0.367697,26413,0.9760116,985.72,84.62682
58,1789988819.256,-0.4953047,-0.4918426,1.498514,-0.08485796,-0.009814247,-0.09999999,-0.1654494,-0.01992082,-0.006743622,-0.1149189,-0.002083485,-0.03515,-0.002430465,1.194932,-0.04133935,-0.04509593,-6.421879e-05,-0.05546644,-0.09340294,-0.04962359,0.7666535,0.1641495,-0.005748219,-0.004236275,0.3756852,0.9729297,1.226829,0.00347863,0.0001139063,25.09015,0.004537449,8.912496e-05,8.424376e-05,0.0008854504,0.01500244,0.15,0.15,0,0.0001139063,-0.0238172,0.09441558,0.5611742,0.3639436,26565,0.9752367,976.45,84.10603
59,1789988820.195,-0.4941878,-0.4916011,1.478713,-0.08207721,-0.01083488,-0.108,-0.1673999,-0.01957952,-0.001541076,-0.1163964,-0.00205549,-0.04182399,-0.00232799,1.121016,-0.04080713,-0.05081103,0,-0.05649164,-0.1055649,-0.04630342,0.7519915,0.1258709,-0.005719926,-0.004158688,0.3922932,0.9176501,1.274057,0.003518418,0.0001139063,25.07774,0.004553956,8.907887e-05,8.397696e-05,0.0008624822,0.01431309,0.1,0.15,0,0.0001139063,-0.02158699,0.09136199,0.5673189,0.3648942,26363,0.9746339,958.89,82.03191
60,1789988821.131,-0.5041441,-0.5028211,1.498514,-0.08766991,-0.01047109,-0.09250002,-0.1764851,-0.0201169,-0.009973239,-0.1216788,-0.002096049,-0.04954999,-0.002551543,1.107181,-0.0406045,-0.054198,-0.001105034,-0.0576083,-0.1027475,-0.05061205,0.7651041,0.1102007,-0.005783462,-0.00423135,0.4066588,0.9224986,1.188184,0.003575243,7.59375e-05,25.0696,0.004584451,8.369235e-05,8.090618e-05,0.0008446092,0.01448817,0.15,0.15,0,7.59375e-05,-0.02353448,0.1099888,0.5604625,0.3685808,26453,0.9743564,963.51,82.69332
61,1789988822.066,-0.3635033,-0.3487112,1.089756,-0.05639587,-0.006710447,-0.06000001,-0.127319,-0.01362062,-0.00955113,-0.08574133,-0.001519886,-0.03483,-0.002157477,0.8140534,-0.02933494,-0.04365936,-0.004208215,-0.04139798,-0.05791498,-0.03568961,0.5589153,0.05495378,-0.004174539,-0.003067999,0.2945523,0.8464268,0.7965814,0.003450882,0.0001708594,25.0654,0.004450206,8.205024e-05,7.927237e-05,0.0008380014,0.01378061,0.05,0.2,0,0.0001708594,-0.02171977,0.1169881,0.5589044,0.3627377,26665,0.9741101,971.93,83.38773
62,1789988822.986,-0.5000168,-0.5070883,1.498514,-0.08042417,-0.009269571,-0.03750001,-0.1778911,-0.01944785,-0.0003661102,-0.1198983,-0.002075805,-0.0438,-0.002306489,1.198182,-0.03982555,-0.04651717,0,-0.05604692,-0.09165928,-0.04612724,0.771656,0.1647116,-0.005711138,-0.004037982,0.3812389,0.8969636,1.276692,0.003391882,0.0001708594,25.0586,0.004371313,8.211916e-05,7.863426e-05,0.0008186774,0.0143333,0.05,0.1,0,0.0001708594,-0.02227466,0.1044004,0.5481045,0.3650215,26914,0.9735462,954.81,81.37023
63,1789988823.906,-0.5022849,-0.4790932,1.498514,-0.08472613,-0.009708754,-0.06000001,-0.1729806,-0.01981713,0,-0.1190746,-0.002078269,-0.04934001,-0.001961735,1.134805,-0.04186397,-0.05538688,0,-0.05589414,-0.1009855,-0.05078739,0.7661284,0.1102461,-0.0056809,-0.004024697,0.384025,1.028907,1.096452,0.003319613,7.59375e-05,25.04745,0.004302406,7.995449e-05,7.695256e-05,0.0008258856,0.01487093,0.15,0.1,0,7.59375e-05,-0.02083437,0.1347872,0.5481389,0.3657413,26891,0.9731339,950.67,81.23442
64,1789988824.834,-0.5098385,-0.489787,1.498514,-0.08241691,-0.009244143,-0.025,-0.1721433,-0.01944771,-0.0005238556,-0.1176906,-0.00208489,-0.03403334,-0.002327199,1.222558,-0.04017907,-0.04314792,0,-0.0558016,-0.09844636,-0.04505377,0.7686858,0.1831256,-0.005777549,-0.004078656,0.3974494,1.130787,1.156156,0.003356851,0.0001708594,25.0435,0.004325671,7.557165e-05,7.384121e-05,0.0008194066,0.01178241,0,0.15,0,0.0001708594,-0.01815444,0.1495247,0.5567935,0.3642254,26683,0.9730277,932.78,79.84397
65,1789988825.745,-0.5099882,-0.487349,1.498514,-0.08294376,-0.008385412,-0.07500001,-0.1705311,-0.01946707,-0.0002890504,-0.1166122,-0.002082745,-0.01306,-0.002615259,1.39091,-0.04200497,-0.01866215,0,-0.05307629,-0.08303478,-0.05107854,0.773457,0.3285917,-0.005686621,-0.004035403,0.4316509,1.146398,1.482456,0.003290146,5.0625e-05,25.03816,0.004207201,7.615903e-05,7.322562e-05,0.00076767,0.01542148,0.2,0.1,0,5.0625e-05,-0.02419129,0.1197837,0.5415251,0.3629715,27170,0.9725838,946.66,82.10113
66,1789988826.652,-0.4950568,-0.4894776,1.498514,-0.08506411,-0.009744435,-0.04,-0.1701556,-0.01925557,-0.04531073,-0.1155034,-0.002080367,-0.02844,-0.003568721,1.20176,-0.03851771,-0.03656947,0,-0.05942811,-0.09019538,-0.04752674,0.769781,0.22142,-0.005916546,-0.004201076,0.4134248,0.7556394,1.348877,0.003156691,0.0001708594,25.03051,0.004043628,7.434659e-05,7.186075e-05,0.0007407292,0.01147292,0,0.2,0,0.0001708594,-0.01945577,0.09305553,0.5392697,0.3611045,27295,0.9720562,940.52,82.49567
67,1789988827.559,-0.5016009,-0.4876146,1.498514,-0.07832532,-0.01003908,-0.1066666,-0.1693473,-0.01897199,-0.001907921,-0.116292,-0.002086658,-0.04806666,-0.001965143,1.114223,-0.04026387,-0.06041934,0,-0.05618007,-0.09392007,-0.04459962,0.7684529,0.07353269,-0.005759066,-0.004246456,0.3996794,0.9661926,1.22242,0.003200684,0.0001139063,25.01815,0.00406278,7.397375e-05,7.118195e-05,0.000716941,0.01475744,0.15,0.15,0,0.0001139063,-0.02395997,0.09762719,0.5374012,0.3632216,27287,0.9714932,960.95,84.19778
68,1789988828.452,-0.4974826,-0.4945625,1.498514,-0.07786337,-0.0107003,-0.115,-0.1575892,-0.01934974,-0.0005882573,-0.1109389,-0.002086286,-0.04258,-0.001966556,1.179009,-0.03948938,-0.05454842,0,-0.0528241,-0.08358305,-0.05239007,0.7620945,0.1104843,-0.005756453,-0.004291953,0.4063823,1.030511,1.150213,0.003186409,0.0001708594,25.00578,0.004023597,7.126417e-05,6.936031e-05,0.0006965637,0.01404581,0.05,0.15,0,0.0001708594,-0.02513336,0.09650027,0.5300488,0.3566389,27716,0.9706605,973.59,86.04098
69,1789988829.329,-0.5005423,-0.4771318,1.498514,-0.08232269,-0.008408654,-0.03,-0.1644915,-0.01876716,0,-0.113874,-0.002075899,-0.04694001,-0.002580927,1.191357,-0.03889821,-0.05529122,0,-0.05453977,-0.08016285,-0.04947923,0.777133,0.1098857,-0.005682053,-0.004024479,0.4285301,0.9359357,0.9962508,0.003044179,5.0625e-05,24.99522,0.003821053,6.916936e-05,6.960281e-05,0.0006381021,0.01530584,0.25,0.15,0,5.0625e-05,-0.0231062,0.1028788,0.5065887,0.3630893,28258,0.9704913,973.59,86.34225
70,1789988830.229,-0.5003778,-0.4823528,1.498514,-0.080606,-0.007926415,-0.04500001,-0.1604392,-0.01863531,-0.0006788075,-0.1082252,-0.002060846,-0.0095,-0.002215175,1.355812,-0.03891599,-0.01844372,0,-0.05389295,-0.07366904,-0.0377444,0.7744896,0.3307315,-0.005736421,-0.003996802,0.4457979,1.011782,1.604915,0.003055406,3.375e-05,24.99053,0.00382415,6.861249e-05,6.526634e-05,0.0006348657,0.0144176,0.25,0.25,0,3.375e-05,-0.01975196,0.08547107,0.5231345,0.3638086,27708,0.9701062,984.08,87.79698
71,1789988831.111,-0.494382,-0.4835908,1.498514,-0.08429756,-0.0088189,-0.07124999,-0.1682986,-0.01934139,-0.001099891,-0.1163768,-0.002075906,-0.0411,-0.002392315,1.204846,-0.03998994,-0.0462157,-0.0009618084,-0.05524101,-0.08242672,-0.04820381,0.7729983,0.1653669,-0.005780048,-0.004122676,0.3887664,1.031881,1.234308,0.003045043,0.0001708594,24.9822,0.003831137,6.483446e-05,6.313049e-05,0.0006581296,0.01295557,0,0.25,0,0.0001708594,-0.02082309,0.083625,0.5119667,0.3636236,28067,0.9694483,990.86,88.41219
72,1789988831.998,-0.498748,-0.5163705,1.498514,-0.07737368,-0.008642583,-0.1,-0.168074,-0.01931183,-0.0003513032,-0.1152601,-0.002082404,-0.04375998,-0.002071163,1.157559,-0.03795282,-0.05462705,0,-0.05446858,-0.06564765,-0.04198647,0.7767672,0.1114807,-0.005717222,-0.004134036,0.4169052,1.077483,1.372258,0.00304872,7.59375e-05,24.96808,0.003816681,6.434275e-05,6.117936e-05,0.0006424391,0.01473179,0.15,0.1,0,7.59375e-05,-0.0219701,0.0960855,0.5205643,0.3610899,27874,0.9688171,999,89.94142
73,1789988832.885,-0.495032,-0.4825441,1.498514,-0.07821773,-0.008745288,-0.08750002,-0.1667226,-0.01884477,-0.01069222,-0.1144664,-0.002089066,-0.04195,-0.002504674,1.217359,-0.03758467,-0.0457765,0,-0.05657188,-0.07674857,-0.04761421,0.7740045,0.1649875,-0.005689922,-0.004185315,0.4071368,0.8402335,1.185786,0.003009819,5.0625e-05,24.95773,0.003787126,6.378695e-05,6.000005e-05,0.0006535198,0.01482829,0.2,0.2,0,5.0625e-05,-0.01804169,0.1267121,0.5204594,0.3605371,27895,0.9683151,994.66,89.6933
74,1789988833.762,-0.4686649,-0.4633586,1.431012,-0.07139145,-0.008777939,-0.07250001,-0.1513732,-0.01777763,-0.0005610436,-0.1030918,-0.001989953,-0.02959,-0.002063828,1.182608,-0.03744841,-0.0361049,0,-0.05370959,-0.07978498,-0.04199132,0.7401307,0.2014551,-0.005537865,-0.003933201,0.3932948,1.005183,1.244543,0.002928008,0.0001708594,24.94746,0.003683579,6.277647e-05,6.046479e-05,0.0006323297,0.01213974,0,0.2,0,0.0001708594,-0.02015514,0.1054679,0.5069747,0.3643379,28205,0.9675909,993.76,89.69839
75,1789988834.637,-0.4943479,-0.4956778,1.498514,-0.07895423,-0.007603732,-0.03,-0.156437,-0.01842696,0,-0.1106097,-0.002087943,-0.03892001,-0.001948791,1.195907,-0.0400653,-0.05504688,0,-0.04878005,-0.06533638,-0.04251974,0.7823238,0.1089967,-0.005655495,-0.004044285,0.4216956,0.8936092,1.113869,0.00291492,0.0001708594,24.9328,0.003685768,6.373609e-05,6.101778e-05,0.0006460944,0.01535661,0.1,0.15,0,0.0001708594,-0.0246997,0.09614866,0.5047863,0.3640084,28287,0.9669765,993.76,88.89314
76,1789988835.506,-0.3693393,-0.3666238,1.146006,-0.0597457,-0.005943064,-0.05750001,-0.1276777,-0.01435671,-0.0007418272,-0.08697646,-0.001595779,-0.02951,-0.001951774,0.9355301,-0.02906573,-0.027139,0,-0.04222722,-0.05920485,-0.03326872,0.5979463,0.1736968,-0.004421375,-0.003111458,0.3434072,0.7729778,0.9354633,0.002843934,0.0001139063,24.92978,0.003573204,6.132066e-05,5.829788e-05,0.0006096516,0.01409343,0.15,0.15,0,0.0001139063,-0.01925086,0.1095058,0.4997654,0.3635082,28468,0.9670531,989.06,89.12025
77,1789988836.393,-0.4955412,-0.4814773,1.498514,-0.07630944,-0.008625334,-0.04333334,-0.1660719,-0.01926618,-0.0005581189,-0.1138926,-0.002089693,-0.04603333,-0.002494865,1.174457,-0.03969464,-0.05493157,0,-0.05384558,-0.07610907,-0.04452224,0.7777772,0.1113249,-0.005733016,-0.004118141,0.3968838,0.9577397,1.189899,0.002881282,0.0001139063,24.92987,0.003620914,6.030641e-05,5.729145e-05,0.0006220338,0.01620884,0.1,0.15,0,0.0001139063,-0.0217532,0.09267142,0.5187664,0.3631892,27865,0.9670539,989.06,88.94363
78,1789988837.256,-0.4915754,-0.4771325,1.498514,-0.07289861,-0.007650155,-0.03125001,-0.1659726,-0.01852,-0.008495716,-0.1125973,-0.00208146,-0.044985,-0.002358415,1.191845,-0.0389156,-0.05545866,0,-0.05359977,-0.06915377,-0.04350874,0.7830212,0.1105463,-0.005700409,-0.004035209,0.4105172,1.008731,1.239974,0.002846858,5.0625e-05,24.92465,0.003581189,5.994155e-05,5.702605e-05,0.0006173631,0.01539727,0.2,0.15,0,5.0625e-05,-0.02001404,0.1142171,0.5046911,0.3520169,28686,0.9665808,987.34,88.7444
79,1789988838.134,-0.4952488,-0.4766394,1.498514,-0.07806267,-0.007556173,-0.025,-0.1645714,-0.0184961,-0.001290394,-0.1104976,-0.002087777,-0.0235,-0.002165468,1.27911,-0.03879191,-0.03597651,0,-0.05269187,-0.07237259,-0.03348592,0.7792611,0.223251,-0.005710651,-0.004004611,0.4324545,1.205084,1.239253,0.002708015,3.375e-05,24.91494,0.003454571,6.089332e-05,5.802924e-05,0.0006276332,0.01370515,0.25,0.25,0,3.375e-05,-0.01961204,0.07767172,0.5067825,0.3653412,28179,0.9660853,988.24,89.11602
80,1789988839.004,-0.4879015,-0.4424544,1.498514,-0.07175844,-0.007356866,-0.04500001,-0.1655414,-0.0180334,-0.0004384858,-0.1121633,-0.002069677,-0.03066,-0.00228965,1.267409,-0.03747895,-0.03689301,0,-0.0527832,-0.0593096,-0.04524431,0.7829139,0.2213641,-0.005623947,-0.004006386,0.4236114,0.9686524,1.350395,0.002757074,0.0001708594,24.90686,0.003495582,5.978744e-05,5.747938e-05,0.0006212411,0.01333301,0,0.25,0,0.0001708594,-0.02024574,0.06846517,0.5007308,0.3634474,28438,0.9656081,988.24,89.78947
81,1789988839.871,-0.4886951,-0.4741156,1.498514,-0.07250443,-0.008360478,-0.05000001,-0.1635091,-0.01850936,-0.00013515,-0.1127539,-0.002085066,-0.05957999,-0.002341618,1.093206,-0.03810513,-0.07357904,-0.0001598121,-0.05353213,-0.06229573,-0.04142826,0.7795347,0,-0.005718959,-0.004090642,0.4210212,0.9575383,0.8572701,0.002701082,0.0001139063,24.89873,0.003467239,6.087961e-05,5.927032e-05,0.0006460067,0.01446405,0.1,0.1,0,0.0001139063,-0.02094604,0.1232974,0.5050271,0.3563323,28531,0.9653292,988.95,89.20088
82,1789988840.749,-0.4819853,-0.4816679,1.498514,-0.07386263,-0.008062959,-0.11,-0.1509607,-0.01874547,-8.646369e-05,-0.1029451,-0.002077084,-0.02786,-0.002001895,1.268383,-0.03807946,-0.03461433,0,-0.05184324,-0.06722642,-0.04043872,0.7805626,0.2218929,-0.005739523,-0.004207371,0.4154619,0.9545633,1.279824,0.002656253,0.0001139063,24.88949,0.003418484,5.999093e-05,5.818011e-05,0.0006440603,0.0150774,0.1,0.15,0,0.0001139063,-0.02421124,0.08675438,0.5037453,0.3612843,28410,0.9645522,988.95,89.54893
83,1789988841.619,-0.4861352,-0.4832958,1.498514,-0.0736876,-0.008134985,-0.0775,-0.1621543,-0.01849522,-0.02100064,-0.1094905,-0.002075085,-0.05213999,-0.002359651,1.146183,-0.03793084,-0.06400244,0,-0.05300839,-0.0602225,-0.03680718,0.7798404,0.05576877,-0.005733521,-0.004168374,0.3951901,0.9563514,1.091005,0.002650655,5.0625e-05,24.87196,0.003398811,6.028278e-05,5.823022e-05,0.0006296425,0.01552973,0.2,0.15,0,5.0625e-05,-0.02333407,0.08892794,0.4982269,0.3655393,28452,0.9637063,995.01,90.30534
84,1789988842.487,-0.488521,-0.4673235,1.498514,-0.0693021,-0.007528537,-0.055,-0.1563136,-0.01815058,-0.08458494,-0.1057429,-0.002082289,-0.02756001,-0.002414831,1.23556,-0.03656157,-0.03698146,0,-0.05477637,-0.05886585,-0.04077483,0.7837971,0.2220101,-0.005776861,-0.004220256,0.4164761,0.9700627,1.536084,0.002636497,0.0001708594,24.86033,0.003393147,6.08407e-05,5.899485e-05,0.0006368142,0.01303089,0,0.2,0,0.0001708594,-0.01986855,0.09688634,0.5021148,0.3603892,28493,0.9631158,988.11,90.2661
85,1789988843.368,-0.4851174,-0.4649464,1.498514,-0.07620193,-0.007064003,0,-0.162027,-0.01872079,-0.0009873467,-0.1124385,-0.002068075,-0.04202,-0.002497538,1.18421,-0.034663,-0.05512887,-0.0001162664,-0.05380018,-0.06874346,-0.04078233,0.7872512,0.1120345,-0.005702571,-0.00390213,0.4110508,0.8992516,1.208337,0.002623863,0.0001708594,24.8406,0.003399963,6.177103e-05,5.873751e-05,0.0006555921,0.01541136,0.05,0.1,0,0.0001708594,-0.02545014,0.07035681,0.5097723,0.3655646,28076,0.961615,988.11,89.72112
86,1789988844.247,-0.4727212,-0.4831621,1.498514,-0.06910434,-0.007167958,-0.025,-0.1496591,-0.01894868,0,-0.1022626,-0.002072202,-0.04446001,-0.002439793,1.180307,-0.03427633,-0.05560392,0,-0.05459989,-0.06752537,-0.04024642,0.787115,0.1108178,-0.005797784,-0.003843748,0.4244861,0.9922255,1.236159,0.002500562,0.0001708594,24.81634,0.003264655,6.381145e-05,6.010209e-05,0.00064018,0.01535271,0.05,0.1,0,0.0001708594,-0.02270981,0.09900013,0.5109887,0.3615513,28166,0.9607958,988.11,89.91489
87,1789988845.131,-0.4722107,-0.4628802,1.498514,-0.07770234,-0.006428757,-0.01,-0.1520033,-0.01790731,-0.0008603483,-0.1061569,-0.00206133,-0.03501999,-0.002291002,1.28041,-0.03770385,-0.03698356,0,-0.04985797,-0.06447802,-0.04700021,0.7893106,0.2226802,-0.005768708,-0.003873353,0.409689,1.034367,1.37664,0.002491772,3.375e-05,24.80376,0.003235536,6.373777e-05,6.054476e-05,0.0006194821,0.01602188,0.25,0.1,0,3.375e-05,-0.02529939,0.07663431,0.5102634,0.3682137,27975,0.9601774,992.1,90.98735
88,1789988846.022,-0.4817308,-0.4656137,1.498514,-0.07485732,-0.006762834,-0.02,-0.1502112,-0.01804782,-0.002411317,-0.1017476,-0.002061066,-0.03077,-0.002031702,1.284309,-0.03586968,-0.03707927,0,-0.05252738,-0.06487612,-0.0396285,0.7856826,0.2217427,-0.005761744,-0.003976312,0.4137415,0.9176085,1.320919,0.002549446,0.0001708594,24.79516,0.003302709,6.3487e-05,6.070723e-05,0.0006290681,0.01266832,0,0.25,0,0.0001708594,-0.02022002,0.1097043,0.5198517,0.3643742,27793,0.9597644,997.37,92.23586
